split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1
test,0.7073350548744202,2.346714973449707,0.9615548253059387,0.21464215219020844,-0.004654329270124435,-1.0693159103393555,-1.1369892358779907,1.111853003501892,0.558234691619873,1.0,0.0
test,-0.4682149291038513,2.8276402950286865,1.8103548288345337,-0.3507395088672638,-0.8815320730209351,-1.323237419128418,-1.0894705057144165,0.7203612923622131,-0.03531660884618759,0.0,1.0
test,0.5403137803077698,3.2420990467071533,1.2586915493011475,-0.4784255027770996,0.39739927649497986,-1.4807862043380737,-1.109989047050476,0.780104398727417,0.6457241177558899,1.0,0.0
test,0.8171347379684448,2.456270933151245,1.189267635345459,-0.8721518516540527,0.11931291222572327,-0.8507081270217896,0.47596848011016846,-0.3222954571247101,1.2208595275878906,0.0,1.0
test,0.332652747631073,2.452258586883545,0.2867840826511383,-0.24934756755828857,-0.12083844840526581,-1.264427900314331,-0.468709796667099,1.1236472129821777,0.16892631351947784,1.0,0.0
test,0.024308083578944206,3.4471564292907715,1.4011350870132446,0.18104542791843414,-1.09740149974823,-1.8314616680145264,-1.3932256698608398,1.5484687089920044,0.9674451947212219,0.0,1.0
test,0.31723105907440186,2.4968273639678955,0.28092342615127563,-0.00859766360372305,-0.16848507523536682,-1.2187684774398804,-1.0027920007705688,1.18152916431427,1.294154405593872,1.0,0.0
test,1.1829479932785034,3.6178083419799805,0.9538010954856873,-0.3867605924606323,-0.20568546652793884,-1.8154751062393188,0.18818725645542145,0.2901878356933594,-0.30010029673576355,0.0,1.0
test,0.8725016117095947,2.576382875442505,0.5420137643814087,0.06115473061800003,0.23513591289520264,-1.91680109500885,-0.7776484489440918,0.39161452651023865,1.3265655040740967,1.0,0.0
test,1.4631285667419434,3.2122857570648193,1.0650250911712646,-0.8564684391021729,-1.127509355545044,-1.6238789558410645,-0.34923455119132996,1.4396729469299316,1.6889840364456177,0.0,1.0
test,0.8175340294837952,3.13382887840271,0.8758628368377686,-0.27499857544898987,-0.37845760583877563,-1.877242088317871,-1.0979324579238892,0.44034603238105774,0.6616339683532715,1.0,0.0
test,-0.5259674191474915,2.014162302017212,0.6867308616638184,0.3172745704650879,-0.6124394536018372,-1.3254338502883911,-1.2675353288650513,-0.17026981711387634,0.5237050652503967,0.0,1.0
test,0.9258069396018982,1.9962579011917114,0.3177415728569031,-0.5704936981201172,-0.06684167683124542,-1.5924476385116577,-0.32077768445014954,0.5939309597015381,0.9807860851287842,1.0,0.0
test,1.4170535802841187,2.0319418907165527,0.3365824818611145,-0.9116577506065369,-0.1581084430217743,-2.8173911571502686,-0.15161015093326569,1.601484775543213,0.720522940158844,0.0,1.0
test,1.0815459489822388,2.6271517276763916,0.5218416452407837,-0.44995710253715515,0.07018151134252548,-2.0441436767578125,-0.39208415150642395,0.6958848834037781,0.2897418141365051,1.0,0.0
test,-0.030118761584162712,2.9252474308013916,0.3280172348022461,0.02587839588522911,0.8634956479072571,-0.5200673937797546,0.11850317567586899,0.8273560404777527,-0.004524530842900276,0.0,1.0
test,0.31643977761268616,1.8549443483352661,0.6254806518554688,-0.5432986617088318,0.13259190320968628,-1.671218752861023,-0.9644634127616882,0.9681557416915894,1.3128042221069336,1.0,0.0
test,0.6368888020515442,3.8285257816314697,1.118423581123352,-0.6888960003852844,0.8796717524528503,-0.6392238140106201,-0.48148930072784424,0.5293130874633789,0.09939128905534744,0.0,1.0
test,0.3534619212150574,2.6690688133239746,1.257568359375,-0.20800478756427765,0.5538901090621948,-1.6280372142791748,-0.5875691771507263,0.791327953338623,0.21548661589622498,1.0,0.0
test,0.3426670432090759,2.7152650356292725,1.7754720449447632,0.1801147311925888,0.10253408551216125,-1.6049326658248901,-1.8544541597366333,0.10740216821432114,-0.02512693963944912,0.0,1.0
test,0.15871953964233398,2.9017326831817627,0.7148422002792358,0.04768834635615349,0.008471723645925522,-2.240241289138794,-0.7032589912414551,0.6220296621322632,0.8882771134376526,1.0,0.0
test,0.4756401777267456,2.9538042545318604,0.004138185176998377,0.40533408522605896,0.09094646573066711,-2.6318066120147705,0.00017848961579147726,1.6945003271102905,1.3689732551574707,0.0,1.0
test,-0.22279416024684906,2.5893523693084717,0.959135115146637,-0.26502159237861633,-0.1840967983007431,-1.052054762840271,-0.7524800300598145,0.7628127336502075,0.9100258946418762,1.0,0.0
test,0.7966005206108093,2.338420867919922,1.037057638168335,-1.4732710123062134,-0.414260596036911,-2.1748955249786377,0.4470583200454712,1.5541448593139648,1.2980016469955444,0.0,1.0
test,1.015690565109253,2.3841605186462402,0.8439052104949951,-0.0459725596010685,0.31197282671928406,-1.4652423858642578,-1.2531013488769531,1.0195056200027466,0.3266805410385132,1.0,0.0
test,-0.18455588817596436,2.4609382152557373,1.2601640224456787,-1.1661268472671509,1.2993674278259277,-0.9115122556686401,-0.6348752379417419,0.16404299437999725,0.8538674712181091,0.0,1.0
test,0.3485561013221741,2.3143246173858643,0.19051192700862885,-0.20260421931743622,-0.36417368054389954,-1.8258652687072754,-1.082544207572937,1.1090548038482666,0.5548490285873413,1.0,0.0
test,0.9127484560012817,3.766683340072632,1.7950811386108398,0.17753735184669495,0.6411952972412109,-2.2336440086364746,-0.42208805680274963,1.3286956548690796,0.6314104199409485,0.0,1.0
test,0.35841119289398193,2.181638479232788,0.43262431025505066,-0.6807807087898254,0.2305757999420166,-2.0703394412994385,-0.7716936469078064,1.3559592962265015,0.6824206709861755,1.0,0.0
test,1.2081830501556396,2.4914743900299072,0.7638905048370361,0.8325874209403992,0.29923081398010254,-1.1099438667297363,0.3859999179840088,0.1950739473104477,1.2542595863342285,0.0,1.0
test,0.6326442956924438,3.0953524112701416,0.7851632833480835,-0.4726799428462982,-0.2703700363636017,-1.6759662628173828,-0.2555750608444214,0.4798756241798401,0.3132731020450592,1.0,0.0
test,0.8307814598083496,2.686896324157715,0.3297174572944641,0.046618618071079254,-0.247205451130867,-0.004238634370267391,-0.4941239356994629,0.22850027680397034,0.044037532061338425,0.0,1.0
test,0.6658210158348083,2.8138527870178223,0.7558435797691345,-0.037527281790971756,0.1205410584807396,-1.1293632984161377,-0.7943952083587646,1.3984845876693726,0.22466742992401123,1.0,0.0
test,0.2828245759010315,1.9382998943328857,0.7759882211685181,-0.9079731702804565,0.25360623002052307,-2.7085487842559814,-0.7376850247383118,1.4837231636047363,-0.3680489957332611,0.0,1.0
test,0.2375071495771408,2.6662485599517822,0.6013306975364685,-0.10012900084257126,-0.04460759833455086,-0.9419369101524353,-0.8730837106704712,0.2850401997566223,0.6795443892478943,1.0,0.0
test,0.5952959060668945,3.294278144836426,1.687437653541565,-1.5257978439331055,0.4788399040699005,-2.250598430633545,-1.4224274158477783,0.8505818843841553,0.4153958261013031,0.0,1.0
test,0.9378902912139893,2.8168227672576904,0.6788610219955444,0.18989777565002441,-0.2891212999820709,-1.017643690109253,-0.8676201105117798,0.7057543396949768,0.5900212526321411,1.0,0.0
test,1.2441089153289795,1.1243078708648682,0.8538252115249634,-0.31830114126205444,0.5029825568199158,-1.2642631530761719,-0.004992299247533083,0.13955065608024597,0.6808403134346008,0.0,1.0
test,0.7743804454803467,2.586782932281494,0.7849933505058289,-0.35599035024642944,-0.16780546307563782,-1.3110331296920776,-0.5791287422180176,1.0033475160598755,1.741033673286438,1.0,0.0
test,-0.627990186214447,2.9589688777923584,0.6588983535766602,-0.19819022715091705,0.33429136872291565,-0.4855636656284332,-1.0169384479522705,-0.08110460638999939,1.1919986009597778,0.0,1.0
test,0.3084428608417511,2.3235812187194824,0.615607500076294,-0.8765028119087219,0.2559206783771515,-1.6045128107070923,-1.159687876701355,1.1227025985717773,0.3155163526535034,1.0,0.0
test,-0.7214498519897461,3.2884159088134766,0.9302836656570435,-0.17833726108074188,-0.5583193898200989,-1.9690839052200317,-0.8646884560585022,1.6737805604934692,0.058538325130939484,0.0,1.0
test,0.5898348689079285,2.5873539447784424,0.569500744342804,-0.15940040349960327,0.403940886259079,-1.7406545877456665,-0.2644377648830414,0.5080181360244751,0.20527029037475586,1.0,0.0
test,0.19573085010051727,3.249629020690918,1.3674832582473755,0.4296189844608307,-0.2741389274597168,-2.285980701446533,0.17779071629047394,-0.01369976345449686,0.3771420121192932,0.0,1.0
test,0.8891540765762329,2.4102628231048584,1.2723532915115356,-0.6846551299095154,0.7057916522026062,-1.382359504699707,-0.8914658427238464,0.9695816040039062,0.8130115866661072,1.0,0.0
test,1.1070863008499146,1.8439297676086426,1.489501953125,-0.17621545493602753,-0.5511555671691895,-2.265331983566284,-1.8150627613067627,0.13253603875637054,0.7781426906585693,0.0,1.0
test,-0.01005621813237667,2.269902229309082,0.5756670832633972,-0.725092351436615,0.3316068649291992,-1.6839033365249634,-0.31838876008987427,0.5391842126846313,0.8026401996612549,1.0,0.0
test,0.35298559069633484,1.7669026851654053,0.367824524641037,-0.020289262756705284,0.2196497768163681,-0.9810546636581421,0.20291222631931305,1.8951328992843628,1.6780917644500732,0.0,1.0
test,0.4068792462348938,2.9447853565216064,0.8939968347549438,-0.042513832449913025,0.37241193652153015,-1.1723085641860962,-0.5460793375968933,0.704433262348175,1.4633969068527222,1.0,0.0
test,1.69207763671875,2.9556007385253906,1.1525731086730957,-0.25410476326942444,1.2195243835449219,-1.9588533639907837,-1.3608826398849487,1.3715039491653442,0.35707032680511475,0.0,1.0
test,1.0311377048492432,2.392223834991455,0.1747235655784607,-0.3800002932548523,0.3368845582008362,-1.2737433910369873,-1.1624373197555542,0.886423647403717,0.6967570781707764,1.0,0.0
test,0.9888367652893066,2.149139642715454,1.2857743501663208,-1.7443668842315674,0.6396997570991516,-1.9362306594848633,-0.803210437297821,1.430259346961975,0.014057887718081474,0.0,1.0
test,0.1518177092075348,2.4395220279693604,0.7439061403274536,-0.39237767457962036,-0.06446878612041473,-1.5932561159133911,-0.639548659324646,0.5114418864250183,1.6305168867111206,1.0,0.0
test,0.7261793613433838,3.5453073978424072,-0.2620324492454529,-0.6559664011001587,-0.7986936569213867,-2.210648775100708,0.07653103023767471,1.2655240297317505,0.9764901995658875,0.0,1.0
test,1.0546375513076782,2.8274929523468018,1.202340006828308,-0.9779400825500488,-0.08616971969604492,-1.2054851055145264,-0.6767189502716064,0.8939281105995178,0.612655520439148,1.0,0.0
test,0.9218273162841797,1.5551310777664185,1.7004605531692505,-0.657477855682373,0.11644499003887177,-1.0078896284103394,0.42781904339790344,0.9304725527763367,1.3335096836090088,0.0,1.0
test,0.6867890954017639,2.209744453430176,0.6324763894081116,-0.537361741065979,0.2171093076467514,-1.4415827989578247,-0.05631260946393013,0.3584566116333008,1.0273463726043701,1.0,0.0
test,0.15933825075626373,2.6665444374084473,-0.43330565094947815,-1.0826621055603027,0.17185981571674347,-2.2686777114868164,-1.6742483377456665,0.47909969091415405,1.3190217018127441,0.0,1.0
test,0.8810153603553772,2.657960891723633,0.48472079634666443,-0.4044782519340515,-0.5358815789222717,-1.2918922901153564,-1.302419662475586,1.180938482284546,0.8086615800857544,1.0,0.0
test,0.31053081154823303,1.9095689058303833,0.18113473057746887,-1.4281055927276611,0.09521683305501938,-2.026052236557007,0.06931937485933304,0.26743608713150024,-0.05145538970828056,0.0,1.0
test,0.6121017336845398,2.0484116077423096,0.5137849450111389,-0.21126700937747955,-0.04329439252614975,-1.2406069040298462,-0.6052435636520386,0.6164648532867432,1.4776571989059448,1.0,0.0
test,1.6004505157470703,1.8897900581359863,0.5287639498710632,0.07643206417560577,0.35849830508232117,-1.3535009622573853,-1.089046835899353,2.2222979068756104,0.5305376648902893,0.0,1.0
test,0.08183582872152328,2.0520570278167725,0.44014421105384827,-0.21214371919631958,0.1357950121164322,-1.3913530111312866,-0.625373125076294,0.9947635531425476,1.334519386291504,1.0,0.0
test,1.1040380001068115,2.120729446411133,-0.034422338008880615,-0.6193673014640808,-0.35376569628715515,-1.970396637916565,0.02655746415257454,1.8423447608947754,1.8151493072509766,0.0,1.0
test,0.3735693395137787,2.264279842376709,0.33953794836997986,-0.5822107791900635,-0.19823645055294037,-1.3609352111816406,-0.28820696473121643,1.2986350059509277,1.2361524105072021,1.0,0.0
test,0.7085672616958618,3.2655200958251953,1.792492389678955,-0.5380767583847046,-0.742832362651825,-1.0465327501296997,-1.466874599456787,1.5234787464141846,0.019108634442090988,0.0,1.0
test,1.1397379636764526,2.570424795150757,0.9478936195373535,-0.2935124337673187,-0.5862924456596375,-1.3644568920135498,-0.3537812829017639,0.642658531665802,1.0612436532974243,1.0,0.0
test,-0.578745424747467,3.145026922225952,0.18646582961082458,0.7535316944122314,0.5606205463409424,-1.0458016395568848,-1.0860388278961182,1.0604517459869385,0.6868680119514465,0.0,1.0
test,0.02261979505419731,2.962265968322754,0.9084240198135376,0.23831379413604736,-0.30630892515182495,-1.5035021305084229,-0.5650542378425598,0.7288475632667542,0.8932266235351562,1.0,0.0
test,0.7479357719421387,2.3097712993621826,-0.24554204940795898,-0.08082310855388641,1.4326757192611694,-2.047142267227173,-1.2046433687210083,0.5121663212776184,0.4358038604259491,0.0,1.0
test,-0.03009035810828209,2.9606449604034424,0.6873646974563599,-0.3283476233482361,0.2997443675994873,-1.0632492303848267,-0.7575642466545105,0.5167826414108276,1.037559986114502,1.0,0.0
test,0.15272091329097748,3.4523024559020996,0.7017551064491272,-0.8562473058700562,0.533038318157196,-2.179692029953003,-0.7839167714118958,-0.519388735294342,1.3223251104354858,0.0,1.0
origin,0.578720714352443,2.596585352164589,0.7781572353391245,-0.3772944708077105,0.025544403072997407,-1.5494794845876527,-0.7164776190049165,0.8764432180762122,0.8289424910967405,,
