split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4
test,-0.8525286912918091,-0.10830162465572357,-1.6979925632476807,0.3147789537906647,0.2569494843482971,0.2870944142341614,0.6444277167320251,-0.10523036122322083,-0.49671822786331177,1.0,0.0,0.0,0.0,0.0
test,-0.7515350580215454,-1.7543574571609497,-0.9710338711738586,1.4636950492858887,-0.04917724430561066,-0.49619245529174805,1.5818870067596436,-0.1158013865351677,-0.564070463180542,0.0,1.0,0.0,0.0,0.0
test,0.09103242307901382,-0.6763831377029419,-0.8841598629951477,2.210875988006592,0.7334684729576111,-0.3284851014614105,1.6791352033615112,-1.5969467163085938,-0.9404767751693726,0.0,0.0,1.0,0.0,0.0
test,-1.9401580095291138,1.680542230606079,-1.4290473461151123,1.4711766242980957,-0.20218664407730103,0.6030614972114563,1.9781547784805298,-1.3733447790145874,1.306759238243103,0.0,0.0,0.0,1.0,0.0
test,-2.3141560554504395,-1.4042073488235474,-2.6105844974517822,0.697169303894043,-0.6067686676979065,2.828592538833618,-0.14862070977687836,2.8591253757476807,-1.5095149278640747,0.0,0.0,0.0,0.0,1.0
test,-0.5784555077552795,-0.50986647605896,-1.5901405811309814,0.6981146335601807,0.021299054846167564,0.2554060220718384,0.6118656992912292,0.4095308780670166,-0.7387340664863586,1.0,0.0,0.0,0.0,0.0
test,-0.41168132424354553,-1.8226903676986694,-1.4683265686035156,-0.07760441303253174,0.24683937430381775,-0.7386853694915771,-0.20830588042736053,0.8165304064750671,0.035233717411756516,0.0,1.0,0.0,0.0,0.0
test,0.4609624743461609,0.5467225909233093,0.9081481099128723,-0.28728699684143066,1.3073718547821045,-1.1031534671783447,0.9441450834274292,0.040630824863910675,-0.7158371806144714,0.0,0.0,1.0,0.0,0.0
test,-2.504852771759033,-1.2634365558624268,-1.2521306276321411,-2.007608413696289,-0.5322216153144836,0.2350674718618393,0.4809495806694031,2.605686664581299,-0.17540687322616577,0.0,0.0,0.0,1.0,0.0
test,-3.8831300735473633,-1.005536675453186,-1.34238600730896,-2.774038076400757,0.7496391534805298,0.4308839440345764,0.4849715828895569,-1.8264474868774414,-1.207601547241211,0.0,0.0,0.0,0.0,1.0
test,-0.5605750679969788,-1.0825897455215454,-1.4129058122634888,0.7347671985626221,0.964729905128479,-0.5741056203842163,0.6711220145225525,0.053828686475753784,-0.4695640206336975,1.0,0.0,0.0,0.0,0.0
test,-0.2624587416648865,0.16769377887248993,-1.8107587099075317,-0.5966878533363342,1.03524911403656,-0.34247905015945435,-0.3114285469055176,0.5147974491119385,-1.1540577411651611,0.0,1.0,0.0,0.0,0.0
test,-2.6065523624420166,-0.8480650186538696,-1.4932994842529297,-0.48382338881492615,2.0972325801849365,0.7888199687004089,1.1725478172302246,1.1164357662200928,-0.4745151400566101,0.0,0.0,1.0,0.0,0.0
test,-3.4717905521392822,0.5998173356056213,-2.4874026775360107,1.128579020500183,1.273236632347107,0.1729121059179306,2.241238832473755,1.8485628366470337,-0.48538950085639954,0.0,0.0,0.0,1.0,0.0
test,-1.989945411682129,-1.3787882328033447,0.5666688680648804,1.5638529062271118,2.759439706802368,0.8996509909629822,-2.5328266620635986,0.07042001187801361,-1.2234982252120972,0.0,0.0,0.0,0.0,1.0
test,-0.4479145407676697,-0.2845369577407837,-1.3201441764831543,0.6830198168754578,-0.1861000657081604,-0.7678108215332031,1.0843260288238525,0.21116511523723602,-0.643030047416687,1.0,0.0,0.0,0.0,0.0
test,-0.2623540461063385,-1.3340423107147217,-1.969983696937561,0.41577669978141785,0.4142116904258728,-0.9867548942565918,-0.21183928847312927,1.1497113704681396,-0.9750595092773438,0.0,1.0,0.0,0.0,0.0
test,-1.5733206272125244,-1.5712066888809204,-0.40130046010017395,0.9006581902503967,2.156580924987793,-0.17219170928001404,-1.0062545537948608,-0.25633886456489563,-0.5279914140701294,0.0,0.0,1.0,0.0,0.0
test,1.2925796508789062,-0.8943471312522888,-0.5410573482513428,0.30802878737449646,-0.26283639669418335,-1.8641154766082764,0.7821652293205261,2.625399112701416,-2.099442481994629,0.0,0.0,0.0,1.0,0.0
test,-1.0913954973220825,-1.4922165870666504,-1.3875194787979126,1.5724340677261353,1.4742215871810913,-1.3370856046676636,-3.151552438735962,2.2671306133270264,0.5235735774040222,0.0,0.0,0.0,0.0,1.0
test,-1.2969717979431152,-1.0441138744354248,-1.4381664991378784,0.4058193862438202,0.4239124059677124,-0.7777981758117676,0.3813590705394745,-0.017709869891405106,-0.6586735844612122,1.0,0.0,0.0,0.0,0.0
test,-0.8292739987373352,0.7777935862541199,-0.1735418289899826,-0.24970166385173798,0.5534912347793579,-0.5672731995582581,1.3281584978103638,0.5741350054740906,-1.2544695138931274,0.0,1.0,0.0,0.0,0.0
test,-1.7032616138458252,-1.5373879671096802,-2.71237850189209,1.5223040580749512,0.31350255012512207,-1.753851056098938,-0.29460904002189636,-0.18157677352428436,-1.0039315223693848,0.0,0.0,1.0,0.0,0.0
test,-0.6577998399734497,1.3643981218338013,-1.1503806114196777,0.7190261483192444,3.061218023300171,-2.0566086769104004,0.6943572759628296,-1.160710096359253,0.33752748370170593,0.0,0.0,0.0,1.0,0.0
test,-0.06909062713384628,-1.3783509731292725,-3.2692575454711914,3.414048910140991,1.358102798461914,-0.8635128140449524,0.6106114387512207,3.0961382389068604,-1.4357247352600098,0.0,0.0,0.0,0.0,1.0
test,-0.8935828804969788,-1.16191828250885,-0.9472677707672119,0.5544129610061646,0.5668514370918274,-0.47460246086120605,1.2453982830047607,0.6251115798950195,-0.7002460956573486,1.0,0.0,0.0,0.0,0.0
test,-1.5009255409240723,-0.7232545614242554,-1.9092649221420288,1.088033676147461,1.3063292503356934,-0.007787759881466627,1.5507538318634033,-0.6816670894622803,-0.22466139495372772,0.0,1.0,0.0,0.0,0.0
test,-2.2132339477539062,0.7229241132736206,-0.22059844434261322,-0.8396191596984863,0.6919148564338684,0.38407233357429504,2.3577699661254883,0.35874953866004944,-0.18780264258384705,0.0,0.0,1.0,0.0,0.0
test,1.4248181581497192,-1.4415305852890015,0.08941801637411118,-0.8840060234069824,2.140392780303955,-0.6448729038238525,0.49383753538131714,1.0906926393508911,-2.2582778930664062,0.0,0.0,0.0,1.0,0.0
test,1.6992722749710083,-0.2020820826292038,0.5824655294418335,1.2505937814712524,0.18216118216514587,-2.9171578884124756,2.8094985485076904,0.35383978486061096,1.4048948287963867,0.0,0.0,0.0,0.0,1.0
test,-1.3179798126220703,-0.0473628044128418,-1.0389764308929443,0.48960795998573303,0.06534590572118759,-0.3992740511894226,0.5210414528846741,0.7674313187599182,-0.8223928809165955,1.0,0.0,0.0,0.0,0.0
test,-0.9700902700424194,0.01491700392216444,-1.1999993324279785,0.8273929357528687,1.5769342184066772,0.8355354070663452,1.062953233718872,0.3864123821258545,-1.3580775260925293,0.0,1.0,0.0,0.0,0.0
test,0.420387327671051,0.3044642508029938,-1.1220180988311768,2.7091426849365234,0.8897096514701843,-0.6127479076385498,0.3008350431919098,1.1558620929718018,-0.6059606671333313,0.0,0.0,1.0,0.0,0.0
test,0.5728687047958374,-1.724617838859558,-2.514376401901245,1.2669161558151245,-0.2721334993839264,-0.2510334551334381,2.649305820465088,-1.501282811164856,1.109645962715149,0.0,0.0,0.0,1.0,0.0
test,-0.8665105700492859,1.0907915830612183,-1.1507856845855713,1.0052357912063599,-0.06088874116539955,2.4779207706451416,2.979329824447632,3.2275164127349854,-0.7713074684143066,0.0,0.0,0.0,0.0,1.0
test,-0.9304096102714539,-0.7009549140930176,-1.671699047088623,0.25068095326423645,-0.07666435092687607,-0.8183586001396179,0.7790412902832031,-0.1264396458864212,-0.2525700032711029,1.0,0.0,0.0,0.0,0.0
test,-1.5504318475723267,-1.287635326385498,-0.34801188111305237,0.37813568115234375,0.9485998153686523,-0.6490145921707153,1.9765419960021973,-0.2587830722332001,-0.7104339003562927,0.0,1.0,0.0,0.0,0.0
test,0.36159881949424744,0.07651480287313461,0.8187415599822998,0.6667734384536743,0.6052037477493286,0.014043967239558697,0.21670594811439514,1.2580052614212036,-1.7978856563568115,0.0,0.0,1.0,0.0,0.0
test,0.6800680160522461,0.34673213958740234,-0.9983736276626587,2.618140459060669,1.984825849533081,-2.2153332233428955,-0.650361180305481,0.13900409638881683,-0.23454615473747253,0.0,0.0,0.0,1.0,0.0
test,0.7977961897850037,-1.6097564697265625,1.2477247714996338,1.2656395435333252,1.345492959022522,0.1927867978811264,1.5164556503295898,3.780553102493286,-0.9145222306251526,0.0,0.0,0.0,0.0,1.0
test,-0.7725526690483093,-0.3621947169303894,-0.9499058723449707,0.2866484522819519,0.6578302979469299,-0.4940459728240967,0.2608737647533417,0.9414315819740295,-0.13820691406726837,1.0,0.0,0.0,0.0,0.0
test,0.13642874360084534,-0.08830931782722473,-0.8563737869262695,-0.7017208337783813,0.7491002082824707,-0.4520794451236725,0.3834434151649475,1.3400142192840576,-0.025035668164491653,0.0,1.0,0.0,0.0,0.0
test,-1.2202142477035522,-1.149400234222412,-1.1600688695907593,-0.5409845113754272,1.0290106534957886,0.35211381316185,-0.017676234245300293,1.168196201324463,1.7845200300216675,0.0,0.0,1.0,0.0,0.0
test,0.06111506000161171,-0.7957762479782104,-3.7421329021453857,2.7250378131866455,1.0984350442886353,0.9039665460586548,0.31546106934547424,1.140756607055664,-0.4541524052619934,0.0,0.0,0.0,1.0,0.0
test,-1.5730060338974,-1.3854678869247437,-2.6421573162078857,1.4639683961868286,-0.8927953839302063,3.288729667663574,1.5895864963531494,-1.0562963485717773,-2.1783363819122314,0.0,0.0,0.0,0.0,1.0
test,-0.8177696466445923,-0.20492355525493622,-1.1551162004470825,0.1872836798429489,0.40863022208213806,0.0587652251124382,1.474255084991455,0.48008567094802856,-0.1279187947511673,1.0,0.0,0.0,0.0,0.0
test,-1.1547248363494873,-1.2008260488510132,-1.809590458869934,-0.2129022628068924,0.6180894374847412,-1.7242164611816406,0.6045607924461365,0.4383901357650757,0.34212976694107056,0.0,1.0,0.0,0.0,0.0
test,1.138365626335144,0.8916652798652649,-2.157062292098999,0.027473794296383858,1.1611334085464478,0.6853123307228088,0.24598020315170288,0.3060731589794159,0.019242415204644203,0.0,0.0,1.0,0.0,0.0
test,-0.974500834941864,2.1178677082061768,-1.2037830352783203,1.2755428552627563,2.4462194442749023,-0.33730652928352356,2.8150267601013184,0.6797386407852173,-0.6943455934524536,0.0,0.0,0.0,1.0,0.0
test,-2.3224711418151855,-0.670707106590271,0.19088144600391388,-0.18568749725818634,0.9781166315078735,-1.5093419551849365,0.16466379165649414,1.135141134262085,3.704179048538208,0.0,0.0,0.0,0.0,1.0
test,-0.9145912528038025,-0.26248663663864136,-1.3096369504928589,0.11645650118589401,0.4923489987850189,-0.5527297258377075,1.546191930770874,-0.2075142115354538,-0.49448156356811523,1.0,0.0,0.0,0.0,0.0
test,-0.837743878364563,-0.280712753534317,-0.6292132139205933,1.0916551351547241,-0.4714019298553467,-1.1975597143173218,1.714360237121582,1.017383337020874,-0.22857019305229187,0.0,1.0,0.0,0.0,0.0
test,-0.8736163377761841,-0.7888627052307129,0.6241495609283447,2.2551190853118896,0.7119318842887878,0.6811956763267517,-0.03688535839319229,0.2958121597766876,-0.08125155419111252,0.0,0.0,1.0,0.0,0.0
test,-0.034718774259090424,-2.5322604179382324,-1.0147713422775269,-1.456060528755188,2.3434629440307617,-1.5654698610305786,0.41045325994491577,-1.3562158346176147,-0.4246160089969635,0.0,0.0,0.0,1.0,0.0
test,2.815722703933716,2.075721025466919,-0.03418678417801857,-0.896934449672699,0.3301061987876892,-0.6649050712585449,1.2999649047851562,-1.064147710800171,-0.41129496693611145,0.0,0.0,0.0,0.0,1.0
test,-0.8153771758079529,-1.2919814586639404,-1.2641096115112305,0.4220869243144989,0.0853932574391365,-0.31719550490379333,0.9133046269416809,-0.05930766090750694,-0.7695311307907104,1.0,0.0,0.0,0.0,0.0
test,-1.0917774438858032,-1.1888233423233032,-0.9598822593688965,0.6536951065063477,0.5090094208717346,-1.0093798637390137,2.3083605766296387,-0.2394084483385086,-0.05405205115675926,0.0,1.0,0.0,0.0,0.0
test,0.6348875164985657,-0.03421508148312569,-0.2094692885875702,0.49274125695228577,1.2670847177505493,-0.7325192093849182,2.893023729324341,0.617179811000824,-0.14210590720176697,0.0,0.0,1.0,0.0,0.0
test,-2.1841495037078857,-0.5799928903579712,1.0758181810379028,-1.9282984733581543,1.6353423595428467,0.47566425800323486,0.4174567759037018,0.16861410439014435,-1.7645878791809082,0.0,0.0,0.0,1.0,0.0
test,1.7630970478057861,-3.088336706161499,-1.159395456314087,-0.4641158878803253,1.256211519241333,0.3364396095275879,-1.2350441217422485,2.621239185333252,-0.43792328238487244,0.0,0.0,0.0,0.0,1.0
test,-0.49897095561027527,-0.8716803789138794,-0.8296414613723755,0.98026442527771,0.38612470030784607,-0.4563365876674652,0.6785808801651001,-0.16346825659275055,-0.454639732837677,1.0,0.0,0.0,0.0,0.0
test,-1.9884968996047974,0.21249328553676605,-2.120224714279175,0.8588809967041016,0.8087817430496216,-0.6280058026313782,0.768531858921051,-0.6789283752441406,-0.6969956755638123,0.0,1.0,0.0,0.0,0.0
test,-1.2322310209274292,-0.40903228521347046,-0.17637382447719574,0.6327546238899231,2.9599013328552246,0.3754657804965973,0.7600230574607849,0.30937495827674866,-1.453488826751709,0.0,0.0,1.0,0.0,0.0
test,-0.45866692066192627,-0.37372294068336487,0.06407251954078674,-0.3127657175064087,-1.4722638130187988,0.1788957417011261,2.367797613143921,-1.3528395891189575,-2.6689040660858154,0.0,0.0,0.0,1.0,0.0
test,1.5015813112258911,-3.2440309524536133,-1.7821393013000488,-0.6592764854431152,-0.6779342293739319,-0.7129942774772644,-0.11658664792776108,2.7914600372314453,-1.8981901407241821,0.0,0.0,0.0,0.0,1.0
test,-1.2496610879898071,-0.8915331363677979,-0.5838201642036438,0.5510252118110657,0.6662996411323547,-0.11321794241666794,0.422219842672348,0.2011452615261078,-0.6655182838439941,1.0,0.0,0.0,0.0,0.0
test,-0.9567721486091614,-0.7426530718803406,-1.4262570142745972,0.5567103028297424,1.579356074333191,0.7055054903030396,0.7262882590293884,-0.9099521636962891,-0.373063862323761,0.0,1.0,0.0,0.0,0.0
test,-1.6283652782440186,-1.2935996055603027,0.30138933658599854,0.26573416590690613,0.370094895362854,0.5364862084388733,1.7292845249176025,-0.789354681968689,1.0896391868591309,0.0,0.0,1.0,0.0,0.0
test,-1.4074009656906128,-0.23372580111026764,-3.7312495708465576,0.3585086464881897,0.41133925318717957,-0.538326621055603,1.2632825374603271,-0.4314214587211609,2.383624792098999,0.0,0.0,0.0,1.0,0.0
test,-2.4957659244537354,-0.7610591053962708,-0.9171183109283447,0.43871840834617615,-0.11392786353826523,1.3556456565856934,3.5439937114715576,2.510307550430298,1.932577133178711,0.0,0.0,0.0,0.0,1.0
test,-0.35873284935951233,-0.46152088046073914,-0.47962668538093567,0.0025382800959050655,0.1932586133480072,-0.5611069202423096,0.7021328806877136,0.19584468007087708,-0.41585204005241394,1.0,0.0,0.0,0.0,0.0
test,0.46943336725234985,-0.7264853119850159,-1.727547526359558,0.31743472814559937,1.134464144706726,0.43668103218078613,-0.023447362706065178,-0.03270961716771126,-0.18325425684452057,0.0,1.0,0.0,0.0,0.0
test,-1.6781426668167114,-0.8242435455322266,-0.5668010115623474,-0.24848312139511108,-0.3607714772224426,-0.37046974897384644,1.476017951965332,0.3164711892604828,-3.0192160606384277,0.0,0.0,1.0,0.0,0.0
test,-0.5263912081718445,1.0466253757476807,-2.0104620456695557,-0.9708181023597717,0.3600955605506897,1.8744601011276245,0.16841138899326324,1.774959921836853,-2.387725353240967,0.0,0.0,0.0,1.0,0.0
test,-1.208444595336914,-0.43906116485595703,-0.9012324213981628,-1.829551339149475,-3.3437743186950684,-1.4122463464736938,-0.9233911633491516,1.0769957304000854,-1.5266172885894775,0.0,0.0,0.0,0.0,1.0
test,-1.1295359134674072,-0.41989612579345703,-1.2217308282852173,0.41907966136932373,1.0936989784240723,-0.766951858997345,1.1283595561981201,0.7056875228881836,-0.4790878891944885,1.0,0.0,0.0,0.0,0.0
test,-0.40873369574546814,-0.43087130784988403,-0.8731040358543396,-0.3801106810569763,-0.31348365545272827,-1.7288509607315063,0.47672632336616516,0.9850896000862122,-0.8606461882591248,0.0,1.0,0.0,0.0,0.0
test,-2.3473832607269287,-1.3499326705932617,-1.8640650510787964,1.1675736904144287,-0.3496037423610687,-0.1508169025182724,2.1996641159057617,-0.2042945921421051,-1.8995765447616577,0.0,0.0,1.0,0.0,0.0
test,-2.4023287296295166,1.5398428440093994,-1.5556046962738037,-1.4798725843429565,-0.7759366035461426,0.24598924815654755,-0.30511245131492615,-1.462407112121582,-0.6402691006660461,0.0,0.0,0.0,1.0,0.0
test,-0.04387517273426056,-2.350267171859741,1.380871057510376,1.7563018798828125,0.021709425374865532,-2.0705082416534424,0.7625503540039062,-2.046401262283325,-2.477848768234253,0.0,0.0,0.0,0.0,1.0
test,-0.9742136597633362,-0.8606046438217163,-1.4995043277740479,1.0589345693588257,0.2355317622423172,-0.15210333466529846,0.9318791627883911,0.3743651807308197,-0.868924617767334,1.0,0.0,0.0,0.0,0.0
test,-0.946354329586029,-0.25598180294036865,-1.1504571437835693,0.173009991645813,0.3997670114040375,0.36571401357650757,0.37186044454574585,0.4566156566143036,-2.303529977798462,0.0,1.0,0.0,0.0,0.0
test,-2.455930471420288,-1.5127140283584595,-2.030266761779785,-0.05389135330915451,1.4190595149993896,-2.162405252456665,1.2285635471343994,0.39763396978378296,-0.7468533515930176,0.0,0.0,1.0,0.0,0.0
test,1.7921032905578613,-0.5555119514465332,-0.6234954595565796,-0.5745552778244019,1.0056958198547363,-2.625857353210449,1.5649386644363403,1.5931645631790161,-0.5918636918067932,0.0,0.0,0.0,1.0,0.0
test,-0.041592273861169815,1.3519357442855835,0.29365330934524536,-0.30070167779922485,-0.0017193850362673402,-2.419868230819702,-2.5324695110321045,0.6142506003379822,-2.246556520462036,0.0,0.0,0.0,0.0,1.0
test,-1.1360504627227783,-0.7727447748184204,-1.4257316589355469,0.2667085528373718,-0.00028410187223926187,-0.5657680034637451,0.9548847079277039,-0.33652442693710327,-0.876176118850708,1.0,0.0,0.0,0.0,0.0
test,-1.6177979707717896,-1.2833452224731445,-1.4191172122955322,-0.9007784724235535,0.38474875688552856,0.039863236248493195,1.6559300422668457,-0.0965893492102623,-0.43978309631347656,0.0,1.0,0.0,0.0,0.0
test,-0.3396710157394409,0.07672291249036789,-2.1668341159820557,1.8840992450714111,-0.9953991770744324,-0.3695193827152252,1.3814760446548462,1.8813695907592773,-0.22759966552257538,0.0,0.0,1.0,0.0,0.0
test,0.09565623849630356,0.24467605352401733,-0.658906877040863,0.31460297107696533,2.06933856010437,-1.60316801071167,1.713114857673645,0.5340341925621033,2.507000207901001,0.0,0.0,0.0,1.0,0.0
test,-2.584113836288452,-0.29386356472969055,-1.41726815700531,-2.2214698791503906,-1.6890077590942383,-0.16663236916065216,-0.5573269128799438,-2.105428457260132,-2.3303728103637695,0.0,0.0,0.0,0.0,1.0
test,-0.6114640831947327,-0.48100221157073975,-1.5369981527328491,0.8684041500091553,0.33191314339637756,-0.0027360799722373486,1.3629155158996582,0.41765913367271423,-0.3253443241119385,1.0,0.0,0.0,0.0,0.0
test,-0.0306756142526865,0.3822033107280731,-0.9660047888755798,0.8854439854621887,-0.2181606888771057,-0.9565361738204956,1.8667045831680298,0.28565290570259094,-0.016204237937927246,0.0,1.0,0.0,0.0,0.0
test,0.11178746074438095,-0.9305713772773743,-1.3522827625274658,1.074732780456543,-0.05981782078742981,-0.786013126373291,-1.4808882474899292,-0.053080543875694275,0.8178750872612,0.0,0.0,1.0,0.0,0.0
test,-1.9352298974990845,-2.582710027694702,-1.015390157699585,2.134561777114868,-0.5107104182243347,-0.9393470883369446,0.6293743848800659,2.6899144649505615,-0.35283738374710083,0.0,0.0,0.0,1.0,0.0
test,-1.8671249151229858,1.0886591672897339,-0.9012216329574585,-2.738185167312622,3.1716229915618896,-2.181436777114868,1.385977029800415,0.38781777024269104,0.3162494897842407,0.0,0.0,0.0,0.0,1.0
test,-0.35203322768211365,-0.2318115234375,-1.216084599494934,-0.150428906083107,-0.029999833554029465,-0.45757535099983215,0.4032347500324249,0.09443988651037216,-0.30794328451156616,1.0,0.0,0.0,0.0,0.0
test,-1.8497451543807983,-0.05989578366279602,-0.25004899501800537,0.3737744688987732,-0.5052077174186707,-0.3321583569049835,-0.03890662267804146,0.576971173286438,0.00139403878711164,0.0,1.0,0.0,0.0,0.0
test,0.28419652581214905,-0.20597803592681885,0.8957135081291199,0.3797130882740021,-0.179883673787117,1.0132571458816528,0.3477984666824341,0.12784597277641296,0.3686838150024414,0.0,0.0,1.0,0.0,0.0
test,-3.3852241039276123,-1.4102814197540283,-0.013049596920609474,-0.8787504434585571,0.720667839050293,0.15636494755744934,1.5254560708999634,2.366907835006714,0.08640619367361069,0.0,0.0,0.0,1.0,0.0
test,-1.9739290475845337,-1.3554133176803589,-3.4682421684265137,2.890911102294922,-0.3149569034576416,0.7440423369407654,3.3512206077575684,0.9958909749984741,-2.041867256164551,0.0,0.0,0.0,0.0,1.0
test,-0.9225572347640991,-0.2361125349998474,-1.3739615678787231,0.4563099443912506,-0.1128382608294487,0.08298652619123459,0.41454747319221497,0.7728179097175598,-0.5359809398651123,1.0,0.0,0.0,0.0,0.0
test,-0.8359662890434265,-0.2852011024951935,-1.2821295261383057,-0.3473550081253052,0.9905677437782288,1.29628586769104,0.42910462617874146,0.7712498903274536,-0.697324812412262,0.0,1.0,0.0,0.0,0.0
test,-1.353767991065979,-1.7174947261810303,-0.6308053731918335,1.027801275253296,-0.48755955696105957,-1.486934781074524,0.5356453061103821,1.0757049322128296,1.3731563091278076,0.0,0.0,1.0,0.0,0.0
test,-2.0169620513916016,0.1769237518310547,0.3359919488430023,-1.0668301582336426,-1.230347752571106,-0.08895125240087509,0.8173436522483826,-0.7198259234428406,1.9183729887008667,0.0,0.0,0.0,1.0,0.0
test,-2.505134344100952,-0.8030490875244141,-3.1365888118743896,-2.121623992919922,2.872016668319702,-0.0474243089556694,0.9105145931243896,-0.26811882853507996,-2.9560647010803223,0.0,0.0,0.0,0.0,1.0
test,-0.8013319373130798,-0.7434353232383728,-1.1725305318832397,0.09488484263420105,0.1774105429649353,-0.8870080709457397,1.0956171751022339,-0.0815497636795044,0.007238857448101044,1.0,0.0,0.0,0.0,0.0
test,-0.7023248672485352,-1.8040779829025269,-1.3025271892547607,0.2483629435300827,0.7140271663665771,-0.33971089124679565,1.3321328163146973,0.16930362582206726,0.81431645154953,0.0,1.0,0.0,0.0,0.0
test,-1.8986055850982666,0.1194830909371376,1.2389780282974243,1.082000494003296,1.4019883871078491,-0.15531614422798157,0.9167248606681824,0.49150052666664124,-0.7422248125076294,0.0,0.0,1.0,0.0,0.0
test,0.3114224970340729,-0.7956792116165161,-2.3850760459899902,-1.055326223373413,-0.5062628984451294,1.5277690887451172,2.932158946990967,0.321528822183609,-1.9077329635620117,0.0,0.0,0.0,1.0,0.0
test,-2.9870448112487793,-2.6942858695983887,-2.684626340866089,1.9201653003692627,0.7476443648338318,-1.1659176349639893,-0.7935308218002319,-0.9111036658287048,1.9928287267684937,0.0,0.0,0.0,0.0,1.0
test,-1.3124220371246338,-0.7943688035011292,-1.323104977607727,0.6833504438400269,0.1493220031261444,-0.03544372692704201,1.3582854270935059,0.2796657383441925,-0.4998012185096741,1.0,0.0,0.0,0.0,0.0
test,-1.0031819343566895,0.12396549433469772,-0.6628875732421875,0.9205831289291382,1.9151761531829834,-0.3919872045516968,0.10396881401538849,-0.3925909399986267,-0.4417297840118408,0.0,1.0,0.0,0.0,0.0
test,-2.408809185028076,-0.9162012934684753,-1.1034412384033203,-1.0990976095199585,0.5141083598136902,0.8846314549446106,0.8151044845581055,-1.070945382118225,-1.4525065422058105,0.0,0.0,1.0,0.0,0.0
test,0.7316569685935974,-1.5686920881271362,-0.17205245792865753,-2.48175311088562,0.7574504017829895,0.6486228108406067,-0.6737952828407288,0.38113197684288025,-0.48214173316955566,0.0,0.0,0.0,1.0,0.0
test,0.05396553501486778,-2.1403889656066895,-1.3200078010559082,0.5178413987159729,1.404097318649292,1.301592230796814,1.6569106578826904,4.266493320465088,-1.4423797130584717,0.0,0.0,0.0,0.0,1.0
test,-1.0686136484146118,-0.7755914926528931,-1.2126212120056152,0.9551778435707092,0.9925982356071472,0.010568521916866302,0.7832782864570618,0.3347737193107605,-0.272660493850708,1.0,0.0,0.0,0.0,0.0
test,-1.942765474319458,-0.7836707234382629,-1.65865159034729,0.05863134562969208,1.1960153579711914,-0.9634280204772949,0.06736873835325241,-0.08434534817934036,-1.4577977657318115,0.0,1.0,0.0,0.0,0.0
test,-0.5820564031600952,-0.4831690788269043,-1.1922569274902344,-1.2861735820770264,2.0157103538513184,-0.25401610136032104,-0.2620111405849457,1.889581561088562,-0.7690581679344177,0.0,0.0,1.0,0.0,0.0
test,0.5246601104736328,0.08000621944665909,-3.982128143310547,-0.2448713630437851,-0.5453313589096069,-1.1900007724761963,-0.7455378770828247,1.291196346282959,0.3194505274295807,0.0,0.0,0.0,1.0,0.0
test,-0.3389142155647278,-0.949805736541748,-3.7569215297698975,0.600138247013092,-0.7138361930847168,0.8386122584342957,0.8867248296737671,-3.4847359657287598,-1.5441898107528687,0.0,0.0,0.0,0.0,1.0
test,-1.1781977415084839,-0.7190130949020386,-1.563246726989746,0.3316291570663452,0.12108521908521652,-0.817218542098999,0.3538391888141632,-0.19198913872241974,-0.4117487370967865,1.0,0.0,0.0,0.0,0.0
test,-0.138918936252594,-0.555950939655304,-1.8121825456619263,0.01885136589407921,-0.7837525010108948,-0.7769445180892944,0.6134653687477112,-0.8652878999710083,-0.3774050176143646,0.0,1.0,0.0,0.0,0.0
test,-2.143505573272705,-0.19314613938331604,-0.875035285949707,-1.160359263420105,-0.12062644958496094,-0.07722873240709305,2.2097506523132324,1.6165337562561035,0.16597339510917664,0.0,0.0,1.0,0.0,0.0
test,-1.1435987949371338,1.2948259115219116,-0.5408832430839539,-0.5861329436302185,-1.3282355070114136,1.1118543148040771,2.790916681289673,0.5227174162864685,0.8634448051452637,0.0,0.0,0.0,1.0,0.0
test,-0.7784522771835327,0.20005419850349426,-3.514277696609497,-0.25572800636291504,-1.9588136672973633,0.5300636887550354,-0.1067989394068718,-3.1051430702209473,-0.20377272367477417,0.0,0.0,0.0,0.0,1.0
test,-0.8496472835540771,-0.19738423824310303,-1.6355221271514893,0.018317710608243942,0.5949198603630066,-0.20843860507011414,0.7279454469680786,0.9362754821777344,-0.1853145807981491,1.0,0.0,0.0,0.0,0.0
test,-1.7437430620193481,-0.06838839501142502,-0.3266766667366028,0.13000327348709106,1.145948052406311,-1.2764474153518677,1.558821678161621,0.630246102809906,-0.1672847867012024,0.0,1.0,0.0,0.0,0.0
test,-1.4410152435302734,0.4929567873477936,-2.8541550636291504,2.2474167346954346,1.3731218576431274,-0.2666972875595093,1.2948347330093384,-0.11083868891000748,-0.84867924451828,0.0,0.0,1.0,0.0,0.0
test,0.98674076795578,-0.35183820128440857,-3.0789926052093506,0.7653210163116455,-2.17734432220459,-0.3274192214012146,1.2310066223144531,0.5035555362701416,-1.8434271812438965,0.0,0.0,0.0,1.0,0.0
test,-3.2526261806488037,-1.413278579711914,-1.3345872163772583,3.4804139137268066,-0.1461203396320343,-1.3641630411148071,1.0584018230438232,-2.369452476501465,-0.07710000872612,0.0,0.0,0.0,0.0,1.0
