split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,1.8086774349212646,4.893964767456055,-1.871145248413086,-0.9019320011138916,4.731047630310059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.201015949249268,-2.174051284790039,-1.7808723449707031,-7.79995059967041,-1.2580493688583374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.170773983001709,-5.388585090637207,0.2147061675786972,-1.4492802619934082,-8.71931266784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.314182162284851,0.04649091511964798,-0.11883842945098877,-1.40138578414917,-0.768030047416687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7777182459831238,-0.015259359031915665,1.5164321660995483,-0.759486198425293,-0.5106952786445618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5452998876571655,-1.9140032529830933,-0.22776220738887787,0.5446264147758484,0.9468255639076233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7383973598480225,-0.7548468708992004,2.7510080337524414,-2.035764694213867,1.132815957069397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0087289810180664,-0.6938502192497253,1.4140199422836304,3.0227322578430176,0.40360137820243835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.1298415660858154,-1.3444411754608154,-1.473731279373169,-1.2119402885437012,3.634605646133423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5264152884483337,-1.3440309762954712,4.0022759437561035,-0.2699950933456421,-6.1657609939575195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.0708725452423096,4.464594841003418,-3.162818193435669,-0.07890821993350983,-5.266777992248535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.170706748962402,0.349011093378067,-2.1526119709014893,-7.866363525390625,-0.3912349045276642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.683725833892822,-3.468677520751953,-7.140061378479004,-3.56290864944458,-0.12546946108341217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.36326298117637634,-0.5267671942710876,-0.9622329473495483,-1.1347837448120117,-1.6734769344329834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1411768198013306,-0.8848369121551514,-1.1367692947387695,-1.786338210105896,-1.3390001058578491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.48130562901496887,0.32659611105918884,0.27347272634506226,-1.929316520690918,1.8360240459442139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1595979928970337,2.949767589569092,-1.3393752574920654,-0.6220070719718933,-1.9194890260696411,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.851048469543457,1.2333306074142456,0.7508186101913452,-4.054643630981445,-2.236145496368408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.823405385017395,-4.745907783508301,0.906335711479187,-0.19109557569026947,-3.934849739074707,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.319408893585205,1.636307716369629,0.32596638798713684,-6.455877304077148,-2.403223752975464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5553104877471924,1.0199432373046875,-0.8681575655937195,3.093684434890747,-7.1634440422058105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.343841075897217,-4.543795108795166,5.759416103363037,-5.299403190612793,0.45424067974090576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.147968053817749,2.8319790363311768,-0.683535635471344,-9.44643497467041,2.030303478240967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.06507053971290588,-0.9367112517356873,-0.9466948509216309,-0.9326226115226746,-0.6891973614692688,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4580840468406677,0.977009654045105,0.4461379051208496,-0.5824486613273621,0.1664484441280365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7434548735618591,2.034386396408081,1.0310137271881104,-2.23640513420105,-0.4268079996109009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3977546691894531,-0.6064468622207642,-1.8593673706054688,-1.5271209478378296,2.625291347503662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.403423309326172,-0.1731918901205063,-1.3100851774215698,-1.6722215414047241,-1.2260420322418213,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5889127254486084,1.5511868000030518,-4.468508720397949,0.3943313658237457,-4.293389797210693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5956323146820068,0.4726791977882385,4.957077503204346,-5.010092735290527,0.370565265417099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.4485864639282227,3.3693594932556152,-4.366223335266113,2.374357223510742,1.4296413660049438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8064941167831421,4.597393989562988,4.169045448303223,4.670245170593262,-2.12154483795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.376481056213379,-7.568631172180176,3.1565496921539307,1.0528111457824707,3.849785804748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.21923787891864777,-1.1018249988555908,-0.42985841631889343,-0.586948573589325,-0.8750818967819214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2531842887401581,0.025708939880132675,0.9968204498291016,-0.8855138421058655,0.28499266505241394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8715605735778809,-0.4607034921646118,-1.0164777040481567,-2.6853184700012207,-3.0160274505615234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1248245239257812,-1.3818477392196655,-0.4535948634147644,-2.333831787109375,1.7163028717041016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5373659133911133,0.48593607544898987,-3.8628385066986084,-1.0904840230941772,-4.207085132598877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.847256660461426,-0.6008650660514832,-1.5547022819519043,-0.2004185914993286,-5.61555814743042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.6566386222839355,-3.7387726306915283,-3.2718050479888916,-5.212305068969727,-2.720909595489502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.414856433868408,6.368197441101074,-2.604555606842041,-2.548902988433838,0.7857664227485657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.809618592262268,-1.0430861711502075,-8.904388427734375,-2.2575900554656982,-1.7723711729049683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7265805602073669,1.2833833694458008,-7.416221618652344,-7.938756465911865,0.36861735582351685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.323700875043869,-0.3737465441226959,-0.9084624648094177,-1.0208956003189087,-0.8527945876121521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4456758499145508,-1.1180365085601807,0.6023439764976501,-0.2105785757303238,-0.06415177881717682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.353190153837204,1.411047101020813,2.0349626541137695,-1.4314504861831665,-0.4898200035095215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12894776463508606,-0.2847917675971985,-1.7508163452148438,-4.861639976501465,-1.460071325302124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.595043182373047,-1.0290595293045044,3.422208309173584,-0.9343824982643127,1.4985175132751465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.330695629119873,-2.2313878536224365,-1.02586030960083,1.7220758199691772,-0.25657516717910767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.239744186401367,-4.91369104385376,-5.12601900100708,-0.2092927247285843,-2.004072427749634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4229825437068939,-1.2392449378967285,1.9301273822784424,2.8779373168945312,5.4474077224731445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.880765914916992,-2.000929832458496,3.563523769378662,-3.933588981628418,-4.867380142211914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6068618297576904,-9.484952926635742,3.1511242389678955,-2.381983518600464,0.5240838527679443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.35853829979896545,0.4856249988079071,-0.037335898727178574,-1.2525675296783447,-0.5110393762588501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7904098033905029,-1.3501482009887695,-0.5878149271011353,-0.23861198127269745,-0.2571917474269867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8917641639709473,-0.9056832790374756,-0.03018498234450817,-1.6821253299713135,0.6556499600410461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4176390171051025,-1.7397798299789429,1.3109852075576782,-2.313657522201538,0.455007940530777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3838073015213013,1.7190799713134766,-3.3654043674468994,-2.740164279937744,1.9405553340911865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.605721950531006,-2.993596076965332,-3.3120646476745605,-1.2914217710494995,-2.6717333793640137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.512538433074951,-0.26998603343963623,0.5604416131973267,-1.873661756515503,-4.397736549377441,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2026537656784058,0.8619178533554077,5.834709167480469,1.9225263595581055,2.8344128131866455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.9144176244735718,-1.9020434617996216,-4.5988311767578125,-8.828384399414062,-1.4429908990859985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.9064351320266724,-6.695107460021973,0.6664075255393982,6.236757278442383,-2.1295998096466064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3218356370925903,-0.6970422267913818,-0.02427595481276512,-0.9850299954414368,-0.8104785084724426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.21705788373947144,0.2673523426055908,-1.4813125133514404,-2.128633975982666,0.05049483850598335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.908129870891571,0.543708324432373,1.6765356063842773,0.27311649918556213,-1.1891801357269287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.391727924346924,-1.325049638748169,0.0061655668541789055,1.0211658477783203,0.26523634791374207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5145101547241211,-0.387251615524292,3.080836296081543,-2.4147441387176514,2.5262086391448975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.790003538131714,3.3098642826080322,-2.31563663482666,-1.8246980905532837,-0.7224063277244568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.36958384513855,-4.0723676681518555,2.2135367393493652,-6.023129940032959,-2.3527109622955322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8127562403678894,3.447190523147583,-6.492457389831543,-1.8276195526123047,-4.23416805267334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9290152788162231,-5.175490379333496,-0.6170945167541504,-3.9404361248016357,-7.608099460601807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.287442207336426,3.927639961242676,7.2544426918029785,-0.5966820120811462,-4.941787242889404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3493260145187378,-0.3656950294971466,-0.5148237943649292,-0.3575274348258972,-0.4541744291782379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.039568543434143,-0.6407960653305054,-0.7491402626037598,-0.24843455851078033,-2.5062990188598633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7303640842437744,-2.1039109230041504,-0.14091286063194275,-2.0313737392425537,-1.306570291519165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.25193917751312256,2.3312904834747314,-1.87217378616333,1.179630160331726,-1.6820305585861206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.135704040527344,-2.078880548477173,-0.3855021893978119,-1.685803771018982,-1.755527377128601,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.335462808609009,0.3272274136543274,1.9065581560134888,2.7525577545166016,-1.5468246936798096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.7255163192749023,-2.7106082439422607,0.11640827357769012,3.163264751434326,2.753481149673462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7535996437072754,-3.244574546813965,-7.327691555023193,-2.0468151569366455,-3.0161635875701904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8509321212768555,-0.2770240902900696,-4.722982406616211,-0.6871616840362549,6.535462379455566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.95537805557251,-1.6474868059158325,-7.225568771362305,-5.727075099945068,0.0753747820854187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.11067669838666916,-0.790479302406311,-0.45274943113327026,-1.7013945579528809,-0.4436485171318054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2774900197982788,-0.6779282689094543,-1.6784621477127075,-1.5047345161437988,-2.128664970397949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6517102122306824,2.008650779724121,1.2901958227157593,-1.6944245100021362,-0.24668537080287933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2229700088500977,-1.5241771936416626,0.05884288623929024,-1.9574753046035767,-1.5287539958953857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.023781156167387962,0.8069260120391846,-0.3803425133228302,-6.041715145111084,-0.7383030652999878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.505697250366211,3.821192502975464,0.5320960283279419,1.1360365152359009,-3.8128156661987305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.206715106964111,0.28488266468048096,-2.7020275592803955,2.8037736415863037,1.3090453147888184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.812727212905884,-4.852797031402588,-1.4256621599197388,0.025867071002721786,-6.897703170776367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.1280475854873657,2.8300511837005615,3.103226661682129,3.097564697265625,5.396913528442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1102375984191895,4.215171813964844,5.45764684677124,-6.432620048522949,1.4122490882873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3118545711040497,-0.905814528465271,-0.05901478976011276,-1.3783379793167114,-1.0200740098953247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12390626221895218,-2.227950096130371,-0.46800172328948975,-1.794965386390686,-1.181510329246521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5766217112541199,-0.9089760184288025,0.24228361248970032,-0.3594689965248108,-3.4921388626098633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.322582483291626,-2.2568273544311523,0.3862578570842743,1.1606404781341553,1.4313498735427856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.14441423118114471,-3.0505776405334473,1.5078374147415161,-4.926608085632324,-1.4340546131134033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3804165124893188,-4.11107063293457,-3.6535725593566895,0.41485410928726196,1.801218032836914,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.407269477844238,-2.503425121307373,-4.375904083251953,0.8629603385925293,-0.783392608165741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.312713861465454,-4.754390239715576,-1.9030394554138184,3.609968900680542,1.2582086324691772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.1830549240112305,4.199223518371582,-4.09929895401001,-5.8870744705200195,0.4032451808452606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,8.55405044555664,2.5996084213256836,3.5855839252471924,0.1683315634727478,-3.8491129875183105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8798166513442993,-0.4968823790550232,-0.8749973177909851,-1.6517761945724487,-0.3656218945980072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.888603687286377,0.7744249105453491,0.6277905106544495,-2.15604305267334,-1.7688608169555664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.711632251739502,-1.6816177368164062,1.6888339519500732,-2.0482547283172607,-2.491995334625244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4842495918273926,0.12997107207775116,-2.2466671466827393,-1.5141189098358154,-3.737715005874634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.7368197441101074,1.9166905879974365,-1.2515491247177124,-0.8431416153907776,0.14041352272033691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6167320013046265,4.131183624267578,1.8623636960983276,-3.4343600273132324,0.3694453537464142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.551199913024902,-0.9199990630149841,0.4127238988876343,3.4781854152679443,0.07755313813686371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.701906204223633,5.886941432952881,-0.8559576272964478,1.3040295839309692,-0.3687606453895569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.638682842254639,4.142602443695068,3.1196041107177734,0.7878718376159668,4.301972389221191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9462124109268188,-0.8508083820343018,2.9325571060180664,7.10272216796875,-5.377547264099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.961377739906311,-0.5276265740394592,-0.7603753209114075,-0.9981353878974915,-0.2242814004421234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8254680037498474,-0.6116352081298828,-2.2029671669006348,-0.6726522445678711,-0.8686758279800415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.067936897277832,0.7258633375167847,-0.08166449517011642,-3.0586862564086914,0.3966512680053711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3993643522262573,-2.174717426300049,2.2451541423797607,0.6929499506950378,-2.201256275177002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.11287178099155426,-0.21900351345539093,-0.7538878321647644,2.2928507328033447,-4.419283866882324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.387519598007202,-5.581031799316406,-0.5151606798171997,-1.5440092086791992,-1.2955776453018188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.196155071258545,-5.680983543395996,1.251670002937317,0.807763934135437,-1.8281538486480713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.2732675075531006,2.3132922649383545,-4.7481794357299805,-0.46020370721817017,4.476742744445801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7930030822753906,-1.2645031213760376,-2.355199098587036,7.195339679718018,-0.3498813509941101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.747318744659424,-5.834220886230469,2.377704381942749,1.7146612405776978,0.17074835300445557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.0010174934286624193,0.4471685290336609,-0.4006602168083191,-0.875109851360321,-0.8995841145515442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.37377607822418213,0.7169516682624817,0.7437940239906311,-2.3364291191101074,-1.5591034889221191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6167972087860107,-2.455824375152588,1.1990934610366821,-0.4823528230190277,-1.6013087034225464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0284185409545898,-2.43109393119812,0.006222835276275873,-3.872934341430664,-2.4497530460357666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.042101263999939,1.0751303434371948,-3.2109482288360596,-1.3184423446655273,-4.703559398651123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7079691886901855,3.6222734451293945,-3.414297342300415,-3.177412509918213,-3.500340223312378,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.598196029663086,1.0353559255599976,-1.609129548072815,-0.7359852194786072,-3.6730785369873047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1708524227142334,4.9638543128967285,4.001483917236328,-4.283049583435059,-1.1757868528366089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.2482912242412567,7.3455328941345215,0.12137763947248459,-2.9052131175994873,-5.214572429656982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.929965496063232,-6.052739143371582,-0.4453558027744293,2.6157751083374023,3.9646759033203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.47824031114578247,-0.05512029305100441,0.44286787509918213,-1.4591597318649292,-0.4313630163669586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.0915415957570076,0.3263188898563385,-1.46706223487854,-1.585908055305481,-2.2577903270721436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6114151477813721,2.1724390983581543,0.8509200215339661,-0.5093539357185364,-1.7297451496124268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1034321784973145,-3.0580081939697266,1.1581041812896729,-1.9680967330932617,0.8880872130393982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6412397623062134,-3.2629153728485107,-2.2574121952056885,-1.6024045944213867,1.9548202753067017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4360188841819763,3.975804090499878,-1.3503841161727905,2.7833452224731445,-0.5647580027580261,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.9256198406219482,-1.1078497171401978,-3.502403974533081,-4.5211286544799805,-4.917849063873291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.104191303253174,-2.2838919162750244,1.1312135457992554,-0.9646955728530884,-4.676619052886963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.512686014175415,-1.948255181312561,-6.280082702636719,-2.4942076206207275,-7.277790069580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.9604780673980713,7.1147308349609375,2.986428737640381,2.293313980102539,-2.0089521408081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.10248874127864838,-1.2016968727111816,-0.005316982511430979,-1.4626585245132446,-0.843055009841919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0009419918060303,0.6028652191162109,-1.9405678510665894,-1.5048444271087646,-1.2103564739227295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3591252565383911,-2.3392534255981445,-1.4086167812347412,0.2771702706813812,-1.8936262130737305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2017433643341064,-2.007312059402466,-2.8390164375305176,-0.07806183397769928,0.7167077660560608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.07537841796875,-0.6386319398880005,2.606487512588501,-2.49395751953125,-4.402831077575684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1866068840026855,3.0385582447052,-0.2773827016353607,-5.762565612792969,-1.765487790107727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0987846851348877,0.23277956247329712,4.576091289520264,-4.809455871582031,1.2401015758514404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-6.085134029388428,2.2059266567230225,2.099933385848999,1.718536138534546,-1.0209516286849976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6795051097869873,-6.103692054748535,-1.5832605361938477,-5.917276382446289,-5.339815139770508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.6799092292785645,3.007321834564209,-6.583077430725098,-3.2666726112365723,3.31955885887146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2741162180900574,-0.5594130158424377,0.37650686502456665,-0.665961503982544,-0.5597991943359375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5609377026557922,-0.8013957738876343,-1.387138843536377,-0.22876860201358795,0.38234859704971313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6741214394569397,-0.2014169842004776,-0.7391481399536133,1.5160506963729858,-1.1988582611083984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7637513875961304,1.3084055185317993,1.8697731494903564,-1.3404349088668823,-2.7663462162017822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
