split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-2.3636927604675293,0.28524285554885864,-1.964020013809204,1.7809683084487915,3.0329089164733887,1.2973499298095703,0.9466171264648438,1.442357063293457,0.10891411453485489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.605849266052246,1.008924961090088,-1.9452948570251465,-1.9799433946609497,1.856722116470337,0.649532675743103,3.3189537525177,0.5474711060523987,0.35468554496765137,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.5976734161376953,-0.18776309490203857,0.052928827702999115,-2.026463031768799,4.635526657104492,-0.6280468702316284,-0.20484934747219086,1.4306981563568115,2.842055082321167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.7412962913513184,2.663114070892334,-2.775585889816284,0.7371572852134705,-0.8009635806083679,-2.8313651084899902,0.032436903566122055,3.083876132965088,-3.896038055419922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.135148286819458,4.031578063964844,0.22143511474132538,-0.31302329897880554,6.135791301727295,4.79976749420166,3.3809895515441895,0.5095447301864624,0.017018916085362434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.5303289890289307,-4.87713098526001,-0.8473281860351562,-4.736227512359619,2.217085123062134,1.1042057275772095,-1.4174906015396118,1.117710828781128,2.611532688140869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.39272063970565796,0.937824010848999,-1.1242231130599976,-0.5668554306030273,2.4240310192108154,-0.036513954401016235,0.6204573512077332,1.0095617771148682,-0.6430788040161133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3906152844429016,0.15016962587833405,-1.8861597776412964,-0.04001259803771973,2.852959394454956,-0.1971530020236969,-1.0973097085952759,0.7921921014785767,-1.4905756711959839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07102366536855698,1.7514488697052002,-2.2486824989318848,1.67228364944458,1.9854739904403687,0.03199740871787071,-0.8579889535903931,0.7399184703826904,-0.15323522686958313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2520216703414917,1.0116363763809204,-0.7461743950843811,1.1146893501281738,1.397387981414795,-1.627587914466858,-0.7076555490493774,3.7744479179382324,-2.360058546066284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3882200717926025,-1.075728178024292,-3.477189779281616,-0.03239680826663971,2.733004570007324,1.169740080833435,3.894695520401001,2.0139923095703125,-2.8417794704437256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5862207412719727,2.8951687812805176,-4.473278045654297,-1.0819509029388428,3.4298272132873535,0.8642405271530151,3.123352527618408,-0.44360220432281494,-2.1455273628234863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.06721846759319305,0.5655670762062073,-0.9501712918281555,-3.216334581375122,6.865459442138672,-2.5251615047454834,0.897962212562561,3.055704116821289,-3.4128804206848145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1049163341522217,-1.5941628217697144,0.2171085923910141,-3.5898237228393555,6.482606410980225,3.991643190383911,-1.870388150215149,1.8971667289733887,0.04076194390654564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2576768398284912,-1.4010792970657349,1.9092082977294922,6.620673179626465,5.198883533477783,-1.424035668373108,-0.06308435648679733,2.636979341506958,0.946605384349823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.24593743681907654,0.4844602644443512,-1.7275429964065552,0.3187304735183716,1.9505864381790161,0.22054451704025269,0.4402344226837158,2.093587636947632,-0.700664222240448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4705073833465576,-0.7997683882713318,-1.5394243001937866,-0.8348501324653625,1.9702844619750977,0.28466877341270447,-0.5658010840415955,1.70487642288208,-1.5032228231430054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.04683168977499008,-1.4592779874801636,0.23945744335651398,0.568386435508728,2.6163711547851562,0.03671443834900856,1.6534082889556885,1.0725046396255493,-0.7532912492752075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8216208219528198,-2.8224172592163086,-1.8548176288604736,-1.4682223796844482,0.9341893196105957,0.7657274603843689,0.7803513407707214,1.9149476289749146,-1.122117042541504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3853899240493774,1.0780428647994995,-0.8761447668075562,0.5047125816345215,-0.9365942478179932,2.613825559616089,0.16242466866970062,3.3957595825195312,-2.848792314529419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6713447570800781,1.142661213874817,0.12877783179283142,0.9351819157600403,2.834895610809326,2.576565980911255,0.28622308373451233,-2.9048502445220947,-2.2670977115631104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9667590260505676,-2.029109477996826,0.811780571937561,-3.767456293106079,4.728757381439209,-1.6492060422897339,-3.102231025695801,2.134521722793579,-2.5259006023406982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7478561997413635,-2.567812919616699,1.5243654251098633,0.8225679397583008,0.90034419298172,1.2283141613006592,4.663536071777344,5.112804889678955,-3.9679627418518066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.4336469769477844,-2.5456390380859375,2.2443389892578125,2.194901466369629,2.1852312088012695,6.031131267547607,-2.0248043537139893,1.281229853630066,2.8836560249328613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.20322205126285553,0.5144068598747253,-1.3588476181030273,0.059290871024131775,2.31882643699646,0.046804603189229965,-0.20823858678340912,1.1692264080047607,-0.30823445320129395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3746739625930786,1.4063153266906738,-1.0959235429763794,-0.004613928496837616,2.3285889625549316,0.06802414357662201,1.374611735343933,2.3789210319519043,-1.226053237915039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6309413909912109,0.6909983158111572,-1.3125641345977783,-0.1385211944580078,4.292233943939209,0.03378910571336746,0.6614868640899658,2.115741729736328,-2.770498037338257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8753374814987183,1.8281543254852295,-2.37166166305542,-1.238599181175232,2.0478687286376953,0.5246142745018005,0.7614707946777344,0.4950614869594574,-3.855008363723755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5855992436408997,-2.863251209259033,-1.1532790660858154,-0.7595637440681458,0.5912123918533325,0.1512363851070404,-0.9828889966011047,2.799809694290161,1.9919555187225342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2447367906570435,-0.17499315738677979,-4.342629909515381,-1.1702344417572021,3.474369525909424,2.9397196769714355,1.2636895179748535,1.9405274391174316,-4.42800760269165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.1990717202425003,0.366853266954422,-1.8733092546463013,-3.517014980316162,4.028526306152344,-3.2845945358276367,2.242558002471924,-2.0560011863708496,1.5301495790481567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.3579037189483643,-4.414684295654297,-0.31812620162963867,1.4924530982971191,3.9472033977508545,0.7335274815559387,0.19629007577896118,5.488969802856445,2.0820086002349854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.278834819793701,3.0191705226898193,-0.3782140612602234,3.314072847366333,1.834828495979309,1.8763996362686157,0.8043956160545349,-1.5261839628219604,-2.716618776321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7912476062774658,0.7645658254623413,-1.1319767236709595,-0.19047744572162628,2.357461929321289,1.034590482711792,0.4050540030002594,1.3520963191986084,-0.8371551632881165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6990567445755005,1.297191858291626,-0.9806378483772278,-0.22729042172431946,1.4455665349960327,-0.32468634843826294,-0.21281039714813232,1.2151466608047485,-1.3114951848983765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3129693269729614,-0.7773463726043701,-2.245267629623413,-0.9266283512115479,2.7038185596466064,-1.9398053884506226,0.4238636791706085,1.2177776098251343,0.05171426385641098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.10929764062166214,-0.8204730153083801,-1.3070521354675293,1.4703547954559326,4.723430633544922,0.24081546068191528,-0.0012007858604192734,0.6919503808021545,-2.8521323204040527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5551624298095703,0.7180405855178833,-4.378912925720215,0.2590973377227783,1.8956637382507324,3.4106216430664062,-0.07700943201780319,-0.5190996527671814,0.3936038613319397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.052295684814453,-1.0715116262435913,0.6375854015350342,0.974124550819397,2.7673733234405518,-0.8537175059318542,3.4638547897338867,2.6510446071624756,-3.950962543487549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2475919723510742,1.204727292060852,1.7360496520996094,1.2682855129241943,3.7042794227600098,4.5448384284973145,2.862398147583008,4.332828998565674,-1.1669836044311523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.779545545578003,-1.3068557977676392,-1.524114727973938,-2.800860643386841,-0.54891037940979,-3.4641175270080566,2.1262874603271484,1.3389108180999756,4.199098587036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.1243441104888916,2.5536727905273438,-0.17511221766471863,-2.4635825157165527,0.22063373029232025,-3.4199001789093018,1.5868144035339355,-3.5360774993896484,3.533639669418335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7581281065940857,-0.2942727208137512,-1.2146272659301758,-0.7773845791816711,2.0600883960723877,-0.047434933483600616,0.43123552203178406,1.6934764385223389,-1.009156584739685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6297729015350342,-0.09699658304452896,-1.0327813625335693,-0.90181565284729,2.1858537197113037,1.2161335945129395,0.6379200220108032,2.3107080459594727,-1.3061362504959106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2853618860244751,0.032579679042100906,-0.6181786060333252,-1.8321200609207153,2.387784957885742,-1.195710301399231,1.2015657424926758,0.4152914881706238,-2.194263458251953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.399744749069214,-0.39819565415382385,0.22119028866291046,0.5625088810920715,1.850098967552185,1.3653767108917236,-1.0057978630065918,1.3451069593429565,0.030963189899921417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5957444906234741,-2.5098164081573486,-2.963625431060791,-0.4981544017791748,2.946382761001587,-0.5540737509727478,-0.3167457580566406,-0.941603422164917,-2.3617308139801025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2793539762496948,-2.404775857925415,-5.818717956542969,0.4063739776611328,2.8884994983673096,1.1225513219833374,2.308349132537842,3.109358310699463,-0.7818133234977722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.777737617492676,1.9838860034942627,-1.8229039907455444,0.07919219136238098,1.3916181325912476,-0.0412207767367363,2.2307536602020264,1.0040283203125,-5.757221221923828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8196254968643188,0.34722694754600525,4.412436008453369,2.477740526199341,3.726586103439331,4.526439189910889,-0.03189413994550705,1.4772852659225464,-0.3958996832370758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.41325581073760986,-2.639463424682617,-5.641270637512207,0.7149839997291565,7.309778690338135,3.2041690349578857,2.742042064666748,-1.3649054765701294,-2.8891186714172363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.568392813205719,0.5756608843803406,-0.9290860891342163,0.49677732586860657,1.9359925985336304,0.49920397996902466,0.6384417414665222,1.246899962425232,-0.9681220054626465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6777157187461853,0.9024994969367981,-1.8298052549362183,0.1466493010520935,2.415548324584961,-0.3518500328063965,-0.11965165287256241,1.3482800722122192,-1.9641247987747192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.25703009963035583,0.24901513755321503,-1.5672332048416138,-0.7388835549354553,1.7488257884979248,-0.349084734916687,-1.4022260904312134,3.109379529953003,0.6018626689910889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7437758445739746,1.8614113330841064,-2.1671159267425537,-1.5664385557174683,2.349343776702881,-0.9750210046768188,-1.0940873622894287,-0.9800595641136169,-0.44618210196495056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.24408864974975586,1.5850201845169067,2.102146863937378,-2.899653911590576,2.333447217941284,-1.491196632385254,0.20125901699066162,1.0479329824447632,-1.3131530284881592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.126851797103882,1.7362720966339111,-1.1626942157745361,2.7010085582733154,3.4756343364715576,-2.451376438140869,0.6364710927009583,1.401451587677002,2.1980650424957275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.771454334259033,0.5852558016777039,-2.452420711517334,-3.3284478187561035,1.1241567134857178,-2.071561813354492,-2.1897940635681152,0.9264733791351318,-3.537100076675415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.417961597442627,6.583594799041748,0.18425971269607544,-1.0176045894622803,2.6723923683166504,-0.626937985420227,-0.7466863393783569,3.431175470352173,-1.1392484903335571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0360164642333984,0.9772337079048157,-6.299095630645752,0.32183897495269775,6.790575981140137,5.374617576599121,2.784839391708374,1.4582314491271973,-0.4256640672683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2654880881309509,0.060744304209947586,-1.7857195138931274,-0.37385982275009155,1.6243376731872559,0.8133082985877991,0.3471229672431946,1.494551420211792,-1.0662366151809692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.20080357789993286,1.240012764930725,-0.8708748817443848,0.18165238201618195,2.2888758182525635,0.5552578568458557,0.471187025308609,2.549299716949463,0.0548907071352005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3233051002025604,0.655467689037323,-1.0047335624694824,0.1444213092327118,3.6710286140441895,2.1528234481811523,0.35465672612190247,2.7787883281707764,-0.8684743642807007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6449161767959595,1.3025829792022705,-0.032148830592632294,0.13856029510498047,0.2984508275985718,0.6998695135116577,-0.6170961260795593,2.4122636318206787,-3.3844761848449707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2113819122314453,1.5621892213821411,-2.081780195236206,-0.3639214336872101,0.29564905166625977,0.37468117475509644,3.395930767059326,4.080914497375488,-1.7254599332809448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.485520839691162,1.325981616973877,-4.9045796394348145,-3.771113872528076,1.6123346090316772,-1.1262284517288208,1.5409713983535767,0.9377185106277466,0.7671529054641724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1515965759754181,1.6137645244598389,-2.466926097869873,0.0420173704624176,6.477640628814697,-1.6828205585479736,-0.4510698914527893,-2.4119980335235596,-3.7111899852752686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.201988935470581,1.13394296169281,-2.2481191158294678,-4.335176944732666,-3.785428047180176,-1.105002999305725,0.9982655048370361,3.7995169162750244,-1.149979829788208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.096803665161133,0.11314596235752106,2.8047964572906494,3.4465644359588623,3.1564078330993652,1.2809876203536987,0.3335745632648468,6.417538642883301,0.27124133706092834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.40316617488861084,0.7615180015563965,-1.3964762687683105,0.5086904764175415,2.0142323970794678,0.6744951605796814,0.2114369422197342,1.650546908378601,-0.767087996006012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4033619463443756,0.6218189597129822,-1.1553112268447876,0.7999725341796875,3.7922208309173584,0.3100704848766327,0.2978733479976654,1.2562743425369263,-1.082679033279419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9799537062644958,-0.24059365689754486,-1.4014729261398315,-1.5787862539291382,2.3800883293151855,-1.7117116451263428,-0.9125850200653076,0.4945397675037384,-1.338575839996338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.444438099861145,-2.0408270359039307,-2.9068164825439453,1.4962424039840698,1.784922480583191,-0.5834600925445557,0.8567008376121521,1.306105136871338,-1.0536823272705078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8381476402282715,-0.9795979261398315,-2.2901101112365723,-1.9792816638946533,3.413198947906494,0.5344281196594238,-1.3716589212417603,-1.2588549852371216,0.3918503522872925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.215071678161621,3.519599437713623,0.6355219483375549,-1.249903917312622,1.964643955230713,-1.6978503465652466,-1.2277756929397583,0.6522107124328613,-0.18944717943668365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9139072895050049,-2.0254688262939453,2.468757152557373,-3.233961582183838,0.5702319145202637,0.08006181567907333,-0.8164799809455872,3.1024959087371826,2.3603038787841797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.288384437561035,-4.781840801239014,-2.905872344970703,-0.9503146409988403,2.7885355949401855,-3.834460496902466,1.944858193397522,2.6076722145080566,-0.9745047092437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3562941551208496,-3.443460702896118,-1.8674616813659668,2.5255589485168457,-2.373530149459839,4.076961040496826,1.8767547607421875,5.093851089477539,-1.2131201028823853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.919387698173523,0.4259282350540161,-1.8619855642318726,0.0249395202845335,1.5104495286941528,0.32432976365089417,0.5520583987236023,1.7978476285934448,-0.7152289748191833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.28008201718330383,1.0259116888046265,-0.9843831658363342,-1.3836381435394287,2.4135570526123047,-1.0397636890411377,0.4959917664527893,1.637839674949646,-0.41867998242378235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0634429454803467,-1.0621306896209717,-1.4207763671875,-1.1786161661148071,2.0392937660217285,-0.11576541513204575,0.6650347113609314,-0.7119095325469971,-1.8460874557495117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.28805795311927795,0.09676636010408401,0.5484611392021179,-0.1604275405406952,0.8843005895614624,1.8468711376190186,0.46570366621017456,2.485966682434082,-3.4594709873199463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4423253536224365,2.344325304031372,-3.8642737865448,-1.8583862781524658,2.5224955081939697,2.274724006652832,0.5738994479179382,2.8402774333953857,-2.39011549949646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.2986350059509277,-2.307793378829956,-0.7319397926330566,2.751199960708618,3.0279977321624756,-0.6202925443649292,-2.6805243492126465,2.1328682899475098,-1.7434107065200806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7795491218566895,-4.323028087615967,-2.046830654144287,-0.7593377232551575,2.5793771743774414,-0.910700798034668,2.8413331508636475,3.544759750366211,2.7182509899139404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.789304256439209,1.0647319555282593,-0.03129952773451805,-1.733076810836792,-1.178733468055725,2.1433255672454834,6.488061428070068,2.9113352298736572,-1.1295866966247559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.12233556807041168,3.7771387100219727,-3.130093812942505,0.0428338386118412,1.0054380893707275,3.1744017601013184,-2.0237836837768555,6.171208381652832,4.421232223510742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5996582508087158,0.4376079738140106,-0.8862317204475403,-0.16039174795150757,2.0451207160949707,0.5239940881729126,1.1088166236877441,1.4663589000701904,-1.159528136253357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.045945387333631516,0.36072516441345215,-1.7274469137191772,1.2839908599853516,2.5558395385742188,0.7205209732055664,-0.3935795724391937,1.8647109270095825,-0.40542662143707275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7680001258850098,-0.6595794558525085,0.6533903479576111,-0.7565979957580566,0.4860250651836395,-0.057078417390584946,-0.011127637699246407,1.6020766496658325,-1.5030453205108643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.04677759110927582,-0.5862663388252258,0.4467461407184601,-0.6192338466644287,0.7739101648330688,1.3501160144805908,-1.5778656005859375,-0.3540525436401367,0.16246408224105835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.212012767791748,-1.2748754024505615,-2.2407257556915283,-0.17232005298137665,4.600727558135986,0.9718822836875916,-2.4309942722320557,-0.565964937210083,-2.5051429271698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4162858724594116,-1.1725095510482788,-3.5009267330169678,0.35991373658180237,-0.2448885440826416,0.19818952679634094,-3.55505108833313,2.5360324382781982,1.5512441396713257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5919480323791504,1.7497014999389648,-4.693845748901367,-3.7953052520751953,1.7739163637161255,-0.22236905992031097,-2.1405105590820312,-0.6994073390960693,-4.189502716064453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.657036542892456,-0.23254835605621338,-2.6889288425445557,1.7398858070373535,4.64831018447876,5.926858901977539,0.08387517929077148,1.232864260673523,-3.9650983810424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.142659306526184,1.6125694513320923,-2.939976930618286,1.8275108337402344,7.900753498077393,3.4057908058166504,4.096776962280273,-2.107992649078369,-1.4483753442764282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5049989819526672,-0.039211880415678024,-1.8298759460449219,-0.5623416900634766,2.015204906463623,0.6007384061813354,0.5614745616912842,1.058503270149231,-0.41147035360336304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.10832659900188446,0.8328560590744019,-1.1267099380493164,0.7719792723655701,2.0070016384124756,1.4236812591552734,1.0166709423065186,2.0963335037231445,-0.8591921925544739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.05027076601982117,-1.4141627550125122,-0.9223838448524475,1.4370760917663574,1.510963797569275,0.16539135575294495,-0.36951306462287903,0.530877947807312,-1.8064179420471191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4231207370758057,0.24909526109695435,-0.07494644820690155,-0.4937082827091217,2.8016648292541504,2.8809311389923096,2.0790061950683594,1.4087554216384888,-1.3783183097839355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8125976920127869,2.9573516845703125,-0.6950064301490784,-0.9561079144477844,3.025175094604492,-2.403190851211548,1.4882434606552124,-0.6254603862762451,-2.3288958072662354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2822451591491699,-0.27164316177368164,1.4255282878875732,-0.4809289574623108,0.020492536947131157,0.4352746605873108,-1.0617682933807373,-0.571692943572998,3.1693828105926514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.24736244976520538,1.6480365991592407,-1.6489551067352295,1.1331912279129028,0.48816585540771484,4.5747551918029785,-0.6539580821990967,0.023294532671570778,-5.352072238922119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8288496136665344,4.084193706512451,-6.509525299072266,1.4793808460235596,3.2482359409332275,-3.0616724491119385,2.4066824913024902,-0.2897622883319855,-1.1799800395965576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.343804359436035,2.02620005607605,-3.3758437633514404,-4.014120101928711,2.733544111251831,-0.6048026084899902,5.617892265319824,0.36707502603530884,-3.355381488800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7006152272224426,0.32323363423347473,-2.022798538208008,0.08631235361099243,1.961092233657837,0.8530222177505493,0.5229859948158264,1.437419056892395,-0.6257573366165161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4678066372871399,-0.22366902232170105,-0.9911547303199768,-1.441070318222046,2.5650665760040283,-0.31969019770622253,1.1411961317062378,0.6546225547790527,-0.31311649084091187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.552968740463257,0.34538280963897705,-1.917504072189331,-1.1119372844696045,3.4380059242248535,0.4404744803905487,-0.7724795341491699,2.2058496475219727,-0.34547966718673706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6377309560775757,-2.913877487182617,-0.8473544716835022,-0.38848671317100525,3.3957293033599854,-0.44415634870529175,0.3055395781993866,0.21873870491981506,-0.35151973366737366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5941792726516724,1.419512391090393,-1.4933950901031494,-2.0893921852111816,4.630433559417725,1.1760298013687134,0.1244937852025032,4.207333087921143,-1.7929062843322754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6575175523757935,2.9554390907287598,-0.9255905151367188,0.8172863125801086,4.537694931030273,-4.004552841186523,1.32639479637146,2.734811782836914,-1.5539917945861816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.06775283068418503,1.1903176307678223,2.9261486530303955,-2.6404340267181396,2.900387763977051,0.22132927179336548,0.03599195182323456,-1.6753267049789429,2.7599527835845947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.391573667526245,1.797992467880249,-3.698620080947876,0.5813613533973694,0.4124029874801636,4.237546920776367,-2.6885600090026855,6.106588840484619,-2.3911173343658447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.1361536681652069,-0.6834120154380798,-3.9212074279785156,4.636518478393555,1.677138090133667,1.2511814832687378,-0.30789318680763245,-3.605527639389038,-5.601473808288574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5203607678413391,0.9098043441772461,-1.133696436882019,0.1349450945854187,2.3971610069274902,0.10796113312244415,0.8357053995132446,1.2803831100463867,-0.4267025887966156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
