split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5
test,-3.5716030597686768,1.712479591369629,-0.7263372540473938,-0.10175426304340363,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.3272814750671387,-1.7049778699874878,-5.088157653808594,0.533906102180481,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0964123010635376,-0.7565420866012573,-1.065955638885498,-0.5800796151161194,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6774964332580566,0.9596795439720154,-0.541621744632721,0.13197466731071472,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9813287258148193,-2.448880672454834,-0.5052530169487,0.16958242654800415,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.164688378572464,0.09855778515338898,-4.088503360748291,0.8767468929290771,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7718162536621094,-1.0894064903259277,-1.2642874717712402,3.8342223167419434,0.0,0.0,0.0,0.0,1.0,0.0
test,3.400977849960327,4.515850067138672,-2.4478201866149902,1.9894168376922607,0.0,0.0,0.0,0.0,0.0,1.0
test,0.40652406215667725,-0.133716881275177,-0.7030880451202393,-0.8081440329551697,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.25659048557281494,-0.4146122634410858,1.0238220691680908,0.309040904045105,0.0,1.0,0.0,0.0,0.0,0.0
test,1.946434497833252,0.19974607229232788,1.9229892492294312,1.5110833644866943,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4449965953826904,-0.1267627775669098,-1.8271764516830444,3.3722124099731445,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8121494054794312,-3.725330352783203,-3.5669641494750977,1.2599738836288452,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.3166897296905518,-1.4858341217041016,-3.375596761703491,-2.6374924182891846,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9443061351776123,0.054659582674503326,-0.04692692309617996,0.014505707658827305,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2474776655435562,0.654074490070343,-0.3442366123199463,1.5345064401626587,0.0,1.0,0.0,0.0,0.0,0.0
test,3.5645852088928223,-0.8598411083221436,1.0427781343460083,0.17736269533634186,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.06717465817928314,-2.407550811767578,2.2817888259887695,-1.6757792234420776,0.0,0.0,0.0,1.0,0.0,0.0
test,3.199341058731079,-3.523632526397705,-3.3197479248046875,0.7362521290779114,0.0,0.0,0.0,0.0,1.0,0.0
test,6.170856952667236,0.3768642246723175,2.6553330421447754,0.11766079068183899,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4261994361877441,-0.4191916286945343,-0.8058825731277466,0.7023676633834839,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7459171414375305,-0.4927941858768463,1.322161078453064,-0.9881113767623901,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7269425392150879,-1.3906047344207764,-0.509930431842804,2.620694160461426,0.0,0.0,1.0,0.0,0.0,0.0
test,0.0942675992846489,3.0073835849761963,-2.537994861602783,-0.7873714566230774,0.0,0.0,0.0,1.0,0.0,0.0
test,4.715055465698242,-0.31161993741989136,-2.797419786453247,2.3218836784362793,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.1834523677825928,-3.3323917388916016,3.1923890113830566,1.4967882633209229,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6884278059005737,0.377816766500473,0.005789919290691614,0.2371867448091507,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2586511373519897,0.24970927834510803,-2.299734115600586,0.3736305832862854,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.35648390650749207,0.03944398835301399,-1.2216559648513794,2.4157156944274902,0.0,0.0,1.0,0.0,0.0,0.0
test,3.773524045944214,-0.9974427819252014,1.1426342725753784,2.239692449569702,0.0,0.0,0.0,1.0,0.0,0.0
test,5.1619086265563965,-0.30392658710479736,-3.236625909805298,0.22302012145519257,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.15723414719104767,-4.3081135749816895,0.2995229661464691,4.01398229598999,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1494317054748535,-0.13316340744495392,0.5761982202529907,-0.013525160029530525,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.08435656130313873,-0.28403380513191223,-1.7834175825119019,0.809973418712616,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5878006815910339,-1.7163362503051758,-2.4217512607574463,1.4399051666259766,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1232389211654663,-2.4203789234161377,0.06288790702819824,-3.372150182723999,0.0,0.0,0.0,1.0,0.0,0.0
test,4.116249084472656,-2.2807466983795166,-3.3163528442382812,1.5505374670028687,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3634093105792999,-4.093334197998047,-4.869045257568359,-0.6504550576210022,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7328619360923767,-0.366659015417099,-0.12958618998527527,0.7838433384895325,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7753974199295044,1.5204439163208008,0.6117585301399231,-0.19823823869228363,0.0,1.0,0.0,0.0,0.0,0.0
test,0.1124396100640297,2.5319361686706543,-1.214136004447937,0.31776878237724304,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9297538995742798,-2.6219558715820312,0.6160358786582947,-0.3404746353626251,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.45906010270118713,1.7532166242599487,-3.7555150985717773,-2.902667284011841,0.0,0.0,0.0,0.0,1.0,0.0
test,5.3877668380737305,-1.8349285125732422,1.6073473691940308,3.113428831100464,0.0,0.0,0.0,0.0,0.0,1.0
test,1.512292742729187,0.2714379131793976,-0.11353448033332825,-0.8061791658401489,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9492839574813843,0.6980897188186646,0.12954337894916534,-1.8137925863265991,0.0,1.0,0.0,0.0,0.0,0.0
test,2.389413356781006,0.11579154431819916,2.222917079925537,-0.508199155330658,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7904212474822998,0.9175356030464172,-2.951472282409668,2.698141574859619,0.0,0.0,0.0,1.0,0.0,0.0
test,5.184703826904297,1.1522489786148071,-1.3330626487731934,2.203126907348633,0.0,0.0,0.0,0.0,1.0,0.0
test,4.24636697769165,-3.644463539123535,-0.9291349053382874,-3.7674179077148438,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3922257721424103,0.02026376500725746,-0.09889382869005203,0.5575106143951416,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8176065683364868,-1.662806749343872,-1.3489415645599365,-0.6583164930343628,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2750046253204346,-1.3611899614334106,-2.6378958225250244,-1.1664443016052246,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4760478436946869,1.388765573501587,-4.034430027008057,0.26338639855384827,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8414132595062256,2.635124921798706,-4.544437408447266,-0.24830248951911926,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0488028526306152,-4.582792282104492,-3.032601833343506,-0.3921758234500885,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9878115653991699,0.5567363500595093,-1.0950042009353638,-0.15116706490516663,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8110880851745605,-0.13749495148658752,-0.9432860016822815,-0.8841898441314697,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8945803046226501,-1.3409518003463745,2.3244788646698,0.22783970832824707,0.0,0.0,1.0,0.0,0.0,0.0
test,1.045283555984497,-1.5218905210494995,2.8718836307525635,-1.9373903274536133,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.310789942741394,-0.32049059867858887,2.863908529281616,-3.0425822734832764,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.6983981132507324,-4.750127792358398,0.4600490629673004,-0.5740663409233093,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8170114755630493,0.4021751284599304,0.3702366352081299,-0.13814102113246918,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3410253524780273,-0.8297916054725647,0.8021014928817749,-0.7466537952423096,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5137468576431274,-0.28856325149536133,-1.2824020385742188,-1.3892731666564941,0.0,0.0,1.0,0.0,0.0,0.0
test,0.21433939039707184,-2.93442964553833,-0.6152638792991638,-2.861586570739746,0.0,0.0,0.0,1.0,0.0,0.0
test,3.894301414489746,1.4097892045974731,-0.6824513673782349,3.686385154724121,0.0,0.0,0.0,0.0,1.0,0.0
test,2.2293992042541504,-3.407318592071533,3.9695241451263428,-2.3174662590026855,0.0,0.0,0.0,0.0,0.0,1.0
test,1.830622673034668,0.19957216084003448,-0.6857596039772034,-0.522003710269928,1.0,0.0,0.0,0.0,0.0,0.0
test,1.421883463859558,0.3794059753417969,-2.0419859886169434,0.853467583656311,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8439398407936096,-1.7930642366409302,-2.8147807121276855,-0.8518806099891663,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.05834246054291725,1.3336524963378906,2.9571142196655273,-1.1679563522338867,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5847465991973877,-0.3537893295288086,3.0052425861358643,0.15814924240112305,0.0,0.0,0.0,0.0,1.0,0.0
test,6.514107704162598,-0.5360442996025085,0.6415295004844666,2.1114413738250732,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4957405924797058,-0.0654817596077919,-0.882685124874115,-0.7800365686416626,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9393873810768127,-0.798502504825592,1.2599732875823975,-0.9893207550048828,0.0,1.0,0.0,0.0,0.0,0.0
test,0.708892285823822,-1.074695348739624,1.2233279943466187,2.221153736114502,0.0,0.0,1.0,0.0,0.0,0.0
test,3.03684663772583,0.9809948205947876,-2.1590569019317627,2.6711974143981934,0.0,0.0,0.0,1.0,0.0,0.0
test,5.281188011169434,1.7864060401916504,0.6204451322555542,1.3795249462127686,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2528715133666992,1.440125584602356,-2.2025246620178223,-5.090158939361572,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1780129075050354,-0.14025558531284332,-0.848512589931488,-0.3259645700454712,1.0,0.0,0.0,0.0,0.0,0.0
test,0.34642037749290466,-0.4571470320224762,-0.10816804319620132,-1.924646019935608,0.0,1.0,0.0,0.0,0.0,0.0
test,0.23566101491451263,0.10361486673355103,-2.102283000946045,-2.4262611865997314,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8949029445648193,-1.3574801683425903,-3.003011465072632,1.9280236959457397,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4723589420318604,2.8043758869171143,-2.161719799041748,2.5873939990997314,0.0,0.0,0.0,0.0,1.0,0.0
test,0.16226297616958618,-3.9363045692443848,2.40374493598938,-3.7186965942382812,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7945576310157776,-0.536263108253479,-1.1041678190231323,0.4713165760040283,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2772650718688965,0.8907970190048218,-0.6809438467025757,-1.2367526292800903,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9914056062698364,2.093592882156372,-1.1887246370315552,-1.6432541608810425,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9919564723968506,-1.6455365419387817,-1.0269434452056885,-3.644150972366333,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.4831286668777466,-0.687132716178894,-4.063138484954834,2.912201166152954,0.0,0.0,0.0,0.0,1.0,0.0
test,3.9137144088745117,3.53128981590271,-4.052590847015381,-1.0208150148391724,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7856939435005188,0.20980174839496613,-0.696964681148529,-0.9394735097885132,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3110852241516113,-0.4647402763366699,-0.24409370124340057,-1.6139888763427734,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5118759870529175,-1.108068823814392,1.3945224285125732,2.0361733436584473,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7952468395233154,-1.2060800790786743,0.3482314348220825,3.6140313148498535,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.623685836791992,0.523157000541687,0.3699319362640381,1.3372926712036133,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.379485845565796,-3.320086717605591,-2.890144109725952,0.4844488501548767,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5358057618141174,0.08151991665363312,-0.6527718901634216,0.6847808361053467,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5555012226104736,-1.0583546161651611,-0.94428551197052,-0.6970167756080627,0.0,1.0,0.0,0.0,0.0,0.0
test,2.7473855018615723,-1.7242854833602905,1.4173924922943115,-0.6915349960327148,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3254430294036865,-1.1178854703903198,2.4983787536621094,0.890582799911499,0.0,0.0,0.0,1.0,0.0,0.0
test,4.859784126281738,0.2543768882751465,1.7759146690368652,-2.4454281330108643,0.0,0.0,0.0,0.0,1.0,0.0
test,4.9207000732421875,-0.24180689454078674,-4.9437384605407715,-0.8012946844100952,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5097950100898743,-0.8992078304290771,-0.012331632897257805,-0.2322729527950287,1.0,0.0,0.0,0.0,0.0,0.0
test,2.1815505027770996,0.7209722399711609,-1.6106106042861938,-0.8001906871795654,0.0,1.0,0.0,0.0,0.0,0.0
test,2.6205620765686035,-2.632190465927124,-0.9207669496536255,0.3688421845436096,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3581883907318115,-0.9063363671302795,0.8240116238594055,1.4217872619628906,0.0,0.0,0.0,1.0,0.0,0.0
test,3.228327989578247,-3.1463069915771484,-1.210781455039978,-3.3811347484588623,0.0,0.0,0.0,0.0,1.0,0.0
test,3.259040355682373,-3.8244662284851074,1.984063744544983,-3.566746473312378,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4056355953216553,0.7463545203208923,-0.5768897533416748,-0.1656026989221573,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9525828957557678,1.3578203916549683,-0.2734390199184418,-1.3772664070129395,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0239691734313965,-0.8088034987449646,-0.8070445656776428,2.637042999267578,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6796177625656128,3.671534299850464,-1.2667526006698608,0.5071995258331299,0.0,0.0,0.0,1.0,0.0,0.0
test,4.473444938659668,0.2877064645290375,-2.7766733169555664,-2.8354263305664062,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.07838386297225952,-2.2826058864593506,1.9284859895706177,-5.077873706817627,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4984493255615234,0.14251352846622467,0.36461591720581055,0.20538018643856049,1.0,0.0,0.0,0.0,0.0,0.0
test,2.6221365928649902,-0.708379864692688,0.6982458233833313,-0.08076422661542892,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4971535205841064,-0.5218713283538818,-2.239837169647217,2.2120511531829834,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.09061527252197266,-3.0118417739868164,-2.8797876834869385,-0.8438709378242493,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2923355102539062,0.4570665955543518,-4.7276506423950195,-1.0842030048370361,0.0,0.0,0.0,0.0,1.0,0.0
test,0.039640214294195175,-5.075016975402832,-1.4452834129333496,-3.241698741912842,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3720245957374573,-0.41347813606262207,-0.30163276195526123,0.5857988595962524,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0547051429748535,-0.49825382232666016,-0.6379270553588867,-1.782693862915039,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.10013166069984436,1.1669163703918457,-2.624274730682373,0.9020665884017944,0.0,0.0,1.0,0.0,0.0,0.0
test,3.5901894569396973,-1.4355778694152832,-1.7464407682418823,2.384594678878784,0.0,0.0,0.0,1.0,0.0,0.0
test,2.231642246246338,1.2725025415420532,-3.871556520462036,-3.1923880577087402,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7840487957000732,-2.6752140522003174,1.7118644714355469,4.612144470214844,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4822535514831543,-0.7679144740104675,-0.24533389508724213,-0.7541099786758423,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5808700323104858,-0.9146302938461304,-1.6928144693374634,1.137481927871704,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8127326965332031,2.035588502883911,0.685417115688324,1.4290447235107422,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8212158679962158,2.5068881511688232,-0.9435611963272095,-3.014218807220459,0.0,0.0,0.0,1.0,0.0,0.0
test,4.943643093109131,0.791757345199585,-2.9647538661956787,-1.6496201753616333,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8062632083892822,4.268250465393066,-1.8276277780532837,-3.447110652923584,0.0,0.0,0.0,0.0,0.0,1.0
test,0.27380603551864624,0.1754697561264038,0.0204310305416584,-0.3982536196708679,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4271777272224426,-0.323160320520401,1.1187320947647095,1.0136932134628296,0.0,1.0,0.0,0.0,0.0,0.0
test,1.014893651008606,0.32176756858825684,-1.8517242670059204,-2.6860768795013428,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2072410583496094,2.9700663089752197,-2.581813097000122,1.0869343280792236,0.0,0.0,0.0,1.0,0.0,0.0
test,1.7990580797195435,4.535516262054443,-1.1804450750350952,-1.4019081592559814,0.0,0.0,0.0,0.0,1.0,0.0
test,5.470881462097168,3.608022451400757,-1.5007872581481934,-1.0925487279891968,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0344973802566528,-0.77848219871521,-0.32588574290275574,-0.889266312122345,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9243701696395874,-1.3086477518081665,0.8117105960845947,0.5621253252029419,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6243256330490112,-0.6651806831359863,0.8533012270927429,-0.07474177330732346,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0087876319885254,1.6677358150482178,-1.4170230627059937,3.3077194690704346,0.0,0.0,0.0,1.0,0.0,0.0
test,5.278844833374023,-2.0765891075134277,1.4214447736740112,-0.4344017207622528,0.0,0.0,0.0,0.0,1.0,0.0
test,0.46509653329849243,-2.310595750808716,4.692344665527344,2.1374149322509766,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8405345678329468,0.023419581353664398,-0.81316077709198,-0.9710853695869446,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4702914953231812,-1.658115267753601,-0.6528452634811401,-1.3469552993774414,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9394246339797974,-0.9714944958686829,-0.724148690700531,1.9760066270828247,0.0,0.0,1.0,0.0,0.0,0.0
test,3.883237600326538,-0.41913044452667236,-0.5939271450042725,2.7066755294799805,0.0,0.0,0.0,1.0,0.0,0.0
test,5.899840831756592,-1.3573073148727417,-0.67170649766922,-0.12259849160909653,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5622149109840393,2.6326208114624023,4.405020713806152,-2.261650562286377,0.0,0.0,0.0,0.0,0.0,1.0
test,1.878138780593872,0.3362884521484375,-0.2352914661169052,0.05314251780509949,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8562435507774353,-1.680470585823059,-1.4604705572128296,-0.8684569001197815,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.0666029304265976,-1.190608263015747,0.7408166527748108,2.2201199531555176,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5334569215774536,0.7040684223175049,-3.969331979751587,0.200198233127594,0.0,0.0,0.0,1.0,0.0,0.0
test,6.024040222167969,0.16017505526542664,-0.5859217643737793,0.23710410296916962,0.0,0.0,0.0,0.0,1.0,0.0
test,3.017144203186035,-3.7034096717834473,-2.184340476989746,-4.164164066314697,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9687929153442383,-0.8784711956977844,0.04490664601325989,-0.6313868165016174,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2393525838851929,1.1947382688522339,-0.8061142563819885,-1.493965983390808,0.0,1.0,0.0,0.0,0.0,0.0
test,1.56856107711792,-1.1380295753479004,-2.3799636363983154,1.88332200050354,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4338974952697754,-0.9420391321182251,3.4898860454559326,0.025063572451472282,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7648450136184692,-2.7573890686035156,-4.298803806304932,-1.8723952770233154,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.922128438949585,-0.6417473554611206,2.267031192779541,1.8683668375015259,0.0,0.0,0.0,0.0,0.0,1.0
test,1.481278419494629,-0.28127777576446533,-0.42417293787002563,-0.9948433041572571,1.0,0.0,0.0,0.0,0.0,0.0
test,1.489770770072937,-0.3602423667907715,-1.8065705299377441,-1.4532068967819214,0.0,1.0,0.0,0.0,0.0,0.0
test,0.870705246925354,-0.09176935255527496,-0.2945564389228821,-3.0909056663513184,0.0,0.0,1.0,0.0,0.0,0.0
test,3.6276352405548096,-0.762100338935852,-2.9747660160064697,-1.664230465888977,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4701333045959473,3.293304920196533,-0.5424824953079224,2.5685040950775146,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6639094352722168,-1.035815954208374,0.9050672650337219,5.656564235687256,0.0,0.0,0.0,0.0,0.0,1.0
test,1.238815188407898,0.12963531911373138,-1.3424615859985352,-0.20930030941963196,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6115486025810242,-1.1795686483383179,-0.8810615539550781,-0.1837596297264099,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8048087358474731,0.36646905541419983,-0.9843814969062805,-0.588823676109314,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0069279670715332,-4.053788185119629,-0.16882535815238953,-1.0298221111297607,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5361170768737793,2.2852113246917725,-3.5787746906280518,-3.0516715049743652,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0895910263061523,4.915818691253662,-0.2351127415895462,-3.1006650924682617,0.0,0.0,0.0,0.0,0.0,1.0
test,0.40897002816200256,-0.3095976412296295,-0.5815524458885193,-0.8364378213882446,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3282907009124756,-0.32830777764320374,-0.7997673153877258,-1.5799624919891357,0.0,1.0,0.0,0.0,0.0,0.0
test,0.09510889649391174,-0.8175004124641418,-2.924147605895996,-1.2712843418121338,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4868124723434448,1.0874994993209839,1.0883891582489014,-2.492323637008667,0.0,0.0,0.0,1.0,0.0,0.0
test,3.958115816116333,-4.203320503234863,-0.5510826706886292,-0.6138598322868347,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.385704904794693,-4.829407691955566,1.8240951299667358,2.5897750854492188,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6981849670410156,0.2516806423664093,-0.687203586101532,0.4709058105945587,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3605282306671143,-1.0167725086212158,-0.9954179525375366,-1.2081104516983032,0.0,1.0,0.0,0.0,0.0,0.0
test,3.472900390625,-0.5742900967597961,-1.5815136432647705,1.1659806966781616,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1181304454803467,2.3810901641845703,-1.681746244430542,-1.8829870223999023,0.0,0.0,0.0,1.0,0.0,0.0
test,5.0583720207214355,-2.16149640083313,0.6349950432777405,-2.0660555362701416,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6783265471458435,5.680872917175293,0.8009477257728577,-0.4686506986618042,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7698859572410583,-0.19538380205631256,-0.8851568102836609,-0.9361119866371155,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9209706783294678,0.1342354118824005,1.5569465160369873,-0.03459397330880165,0.0,1.0,0.0,0.0,0.0,0.0
test,1.074084758758545,1.9718785285949707,-2.491652488708496,-0.40019261837005615,0.0,0.0,1.0,0.0,0.0,0.0
test,3.7327187061309814,1.2159101963043213,-0.06723739206790924,2.499272584915161,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7530796527862549,0.8899474143981934,-3.692225217819214,-2.3964104652404785,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8234719038009644,-1.0935261249542236,-2.1398277282714844,4.791016101837158,0.0,0.0,0.0,0.0,0.0,1.0
test,0.833952784538269,0.026673346757888794,-1.3475500345230103,-0.3080311715602875,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7177389860153198,1.4936730861663818,-1.422672152519226,0.21760909259319305,0.0,1.0,0.0,0.0,0.0,0.0
test,2.096034049987793,-2.5390968322753906,-1.9003757238388062,0.20071597397327423,0.0,0.0,1.0,0.0,0.0,0.0
test,3.2347230911254883,-2.765580892562866,-1.2727570533752441,-2.0381672382354736,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.612474799156189,-3.6077237129211426,-0.7474107146263123,-2.548227071762085,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4722344875335693,-5.046685218811035,-0.6415457725524902,-2.5124807357788086,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7409863471984863,-0.5074564218521118,-0.8195337057113647,0.39484652876853943,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2249703407287598,0.8444031476974487,-2.1012182235717773,0.20298385620117188,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2074209600687027,0.7286067605018616,-2.6579067707061768,1.4647011756896973,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.10040535777807236,1.8137532472610474,1.3945159912109375,2.6325676441192627,0.0,0.0,0.0,1.0,0.0,0.0
test,3.951227903366089,3.656893491744995,0.4062027931213379,-1.2177664041519165,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8442506194114685,4.645968914031982,2.3733468055725098,1.0985922813415527,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0285918712615967,-1.1099621057510376,-0.08438947051763535,-0.0003920966701116413,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6339621543884277,-1.8512688875198364,0.03237840160727501,0.6983425617218018,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.012210726737976,1.7170264720916748,-1.2201229333877563,0.6312330365180969,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5151048302650452,1.1505893468856812,1.4023786783218384,-3.365644931793213,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.05023633688688278,0.5168133974075317,-1.999821424484253,-4.660751819610596,0.0,0.0,0.0,0.0,1.0,0.0
test,5.922070503234863,-3.4167613983154297,0.2370845526456833,1.0406686067581177,0.0,0.0,0.0,0.0,0.0,1.0
test,1.652155876159668,-0.726334810256958,-0.08301983028650284,-0.5676486492156982,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9848505854606628,-1.9773445129394531,-0.9123284816741943,-0.7971453666687012,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8734278678894043,1.720638394355774,-2.7357051372528076,-0.08323807269334793,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0577150583267212,-0.30107182264328003,2.275712013244629,1.9756675958633423,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.742017149925232,-2.2424256801605225,-2.332812547683716,-3.139150381088257,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.3030335903167725,-5.053853988647461,-0.40313881635665894,0.8610344529151917,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1830785274505615,0.6950815320014954,-0.16045424342155457,0.3087976276874542,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6157803535461426,-1.9261747598648071,0.3588066101074219,-0.051436521112918854,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7248568534851074,-2.185223340988159,0.8053760528564453,-1.831942081451416,0.0,0.0,1.0,0.0,0.0,0.0
