split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3
test,1.4397698640823364,1.4021408557891846,-0.46634265780448914,0.40096405148506165,-1.2511569261550903,0.5363824963569641,0.46922075748443604,0.18332001566886902,-0.4164423942565918,1.0,0.0,0.0,0.0
test,0.5366227030754089,1.6799041032791138,-0.7081087231636047,1.7661654949188232,-1.31344473361969,1.6297022104263306,0.40542346239089966,-0.04255315288901329,-0.8008694052696228,0.0,1.0,0.0,0.0
test,0.7696929574012756,3.666465997695923,-0.22819103300571442,0.3910602927207947,-2.823270559310913,0.42163872718811035,0.20766697824001312,-2.0880842208862305,-0.5381179451942444,0.0,0.0,1.0,0.0
test,1.7229139804840088,0.6427323222160339,-0.49638980627059937,-1.5473977327346802,-1.219394564628601,-1.6545099020004272,3.024167776107788,-1.2580145597457886,-0.4943057894706726,0.0,0.0,0.0,1.0
test,1.4182779788970947,2.04819655418396,-0.09224947541952133,0.47736644744873047,-1.9201902151107788,-0.0032052446622401476,0.6476303339004517,-0.5693502426147461,-0.4711295962333679,1.0,0.0,0.0,0.0
test,1.6793317794799805,0.3653143644332886,0.39814719557762146,-0.08460956811904907,-1.7379926443099976,0.6997328400611877,1.5368572473526,-1.0017108917236328,-0.5373741984367371,0.0,1.0,0.0,0.0
test,1.301890254020691,1.6060161590576172,-0.7629262208938599,0.31059160828590393,-3.6024930477142334,-0.6075208783149719,0.35435956716537476,-2.195544481277466,-0.5029208660125732,0.0,0.0,1.0,0.0
test,3.1068203449249268,1.085140347480774,-0.5680446028709412,0.37973588705062866,-3.684427261352539,1.3243677616119385,-0.6047022938728333,-0.8229354619979858,1.395075798034668,0.0,0.0,0.0,1.0
test,1.0960508584976196,1.196254849433899,-0.4942173957824707,0.19097250699996948,-1.0863720178604126,-0.1978774070739746,0.8368701934814453,-0.901305079460144,-0.6812280416488647,1.0,0.0,0.0,0.0
test,-0.22321298718452454,2.123433828353882,-0.44968411326408386,0.9677474498748779,-0.9407519698143005,-0.08630937337875366,0.7924506068229675,-1.0834629535675049,-1.5630751848220825,0.0,1.0,0.0,0.0
test,0.34073400497436523,3.504437208175659,0.034366972744464874,0.87388014793396,-1.812341332435608,-0.10331208258867264,2.3124806880950928,-1.5905441045761108,-1.0436010360717773,0.0,0.0,1.0,0.0
test,-1.8370147943496704,0.5515401363372803,0.3112199306488037,-0.256774365901947,-0.12462075799703598,1.2066287994384766,1.0078412294387817,-2.188605546951294,0.8851569890975952,0.0,0.0,0.0,1.0
test,0.5130907297134399,1.1578539609909058,0.25109973549842834,0.7652456164360046,-0.9667545557022095,0.13331180810928345,0.5298711657524109,-0.5518912076950073,-0.3904215395450592,1.0,0.0,0.0,0.0
test,0.7274631857872009,1.6633548736572266,0.29394403100013733,0.4228523075580597,0.342053085565567,1.0904899835586548,0.5247393846511841,-0.7635645270347595,-0.2951183021068573,0.0,1.0,0.0,0.0
test,1.1938999891281128,2.040177345275879,1.6236026287078857,1.4244334697723389,-2.106335401535034,0.7444564700126648,0.9617940187454224,0.5408567786216736,1.0855690240859985,0.0,0.0,1.0,0.0
test,2.067387819290161,-0.09493467956781387,0.8311014771461487,-1.0579761266708374,-2.700697898864746,0.3337162435054779,-0.6114565134048462,-2.685204267501831,-1.0822086334228516,0.0,0.0,0.0,1.0
test,1.2447311878204346,1.1297870874404907,-0.17275173962116241,0.9359146952629089,-1.67454993724823,0.24922801554203033,1.1029568910598755,-0.6729915142059326,-0.775455117225647,1.0,0.0,0.0,0.0
test,0.25489240884780884,1.9940012693405151,-0.26894575357437134,0.9478211402893066,-1.8321555852890015,1.1533881425857544,-0.18694128096103668,-0.30998435616493225,-1.6640244722366333,0.0,1.0,0.0,0.0
test,2.5650320053100586,2.780975103378296,-0.9034683704376221,1.2730231285095215,-1.328310251235962,1.4381598234176636,2.216482400894165,-0.786628782749176,-0.824539303779602,0.0,0.0,1.0,0.0
test,1.4003156423568726,2.0006444454193115,-0.3993729054927826,0.20790797472000122,-1.494805097579956,1.7031223773956299,1.7078595161437988,-4.094542026519775,0.16102875769138336,0.0,0.0,0.0,1.0
test,1.0476030111312866,1.1570501327514648,-1.0111814737319946,0.12241432815790176,-1.28102707862854,0.4093358814716339,0.8472554087638855,-0.6619024872779846,-0.007791170384734869,1.0,0.0,0.0,0.0
test,-0.5783538818359375,0.9043998718261719,-0.02625490538775921,0.6729332804679871,-1.239545464515686,1.4969865083694458,0.8480323553085327,-0.7069748044013977,-0.20356865227222443,0.0,1.0,0.0,0.0
test,-1.0775070190429688,3.4398326873779297,-0.5894904732704163,0.5404319167137146,-1.2722468376159668,1.1271060705184937,0.8159596920013428,-0.08320482820272446,-1.214620590209961,0.0,0.0,1.0,0.0
test,-0.8388322591781616,2.8825111389160156,1.836309552192688,0.21260908246040344,-2.8423848152160645,1.732670783996582,1.9387861490249634,-1.559688687324524,0.08546935021877289,0.0,0.0,0.0,1.0
test,0.13943463563919067,1.6378209590911865,-0.30349475145339966,0.6870173215866089,-1.5497547388076782,0.09516195952892303,0.18509860336780548,-0.6184174418449402,-0.22683504223823547,1.0,0.0,0.0,0.0
test,1.6025915145874023,1.7578940391540527,0.38167503476142883,-0.24229232966899872,-1.2812246084213257,0.10948106646537781,1.3706762790679932,0.7585998773574829,-0.04249325022101402,0.0,1.0,0.0,0.0
test,-0.9842394590377808,3.3110454082489014,0.3328653872013092,1.059782862663269,-2.1814591884613037,0.0003117284213658422,1.4842594861984253,-0.9346497058868408,-0.6576343178749084,0.0,0.0,1.0,0.0
test,-1.9541629552841187,0.2756597399711609,0.181876078248024,-0.23985610902309418,-1.546558141708374,2.3451783657073975,0.14817401766777039,0.6158186793327332,-0.0834592655301094,0.0,0.0,0.0,1.0
test,0.5719364285469055,1.3610297441482544,-0.47037068009376526,0.6958367228507996,-0.7695322632789612,0.4289914667606354,0.7190730571746826,-0.6588669419288635,-0.9703856706619263,1.0,0.0,0.0,0.0
test,0.8734468817710876,1.605177640914917,0.41234901547431946,0.43382206559181213,-1.7884736061096191,1.1383774280548096,-0.661977231502533,-0.4626840353012085,0.6457818150520325,0.0,1.0,0.0,0.0
test,0.8438640832901001,2.5898704528808594,-1.5701631307601929,-1.4271656274795532,-2.2431724071502686,0.46004337072372437,-0.6354992985725403,0.01717466488480568,-0.4894943833351135,0.0,0.0,1.0,0.0
test,-1.1092549562454224,0.6018966436386108,1.9435755014419556,-1.56610906124115,-1.2818937301635742,1.2531013488769531,0.671538233757019,-0.2803886830806732,0.659565269947052,0.0,0.0,0.0,1.0
test,0.5223808884620667,1.271934986114502,-0.22708331048488617,0.06733980029821396,-1.810725450515747,0.3378722369670868,0.946001410484314,-0.9732152819633484,0.07719309628009796,1.0,0.0,0.0,0.0
test,2.3875110149383545,1.0123121738433838,-0.9453880190849304,1.2532669305801392,-1.2385982275009155,0.8337628841400146,1.1037006378173828,-0.7831622958183289,-0.394793838262558,0.0,1.0,0.0,0.0
test,0.15790803730487823,1.2940860986709595,-0.022019976750016212,1.1719588041305542,-0.3181973993778229,1.8275388479232788,2.5104618072509766,-1.1486724615097046,0.5595951676368713,0.0,0.0,1.0,0.0
test,-1.003990888595581,1.7321263551712036,-0.47901883721351624,1.383011817932129,-0.49043408036231995,2.6512463092803955,-0.509014368057251,1.0526660680770874,-1.656759262084961,0.0,0.0,0.0,1.0
test,1.279660940170288,2.121460199356079,-0.46699652075767517,0.35373926162719727,-0.9797259569168091,0.1552356481552124,0.6752736568450928,-0.7910932302474976,-0.8137757778167725,1.0,0.0,0.0,0.0
test,1.3022055625915527,1.5376036167144775,0.4028402864933014,0.5495150089263916,-2.3552260398864746,1.6502091884613037,0.2674793601036072,-1.3500769138336182,-0.7573981285095215,0.0,1.0,0.0,0.0
test,3.0378425121307373,3.0646259784698486,-1.2591665983200073,0.547509491443634,-1.8776377439498901,1.2860662937164307,1.1019245386123657,-0.3357032239437103,-0.3731444776058197,0.0,0.0,1.0,0.0
test,0.4492257833480835,1.3198126554489136,2.6733129024505615,-1.0430008172988892,-1.809169888496399,-0.06750249862670898,-1.290076494216919,-1.0938291549682617,-0.7035753726959229,0.0,0.0,0.0,1.0
test,0.9817571043968201,1.3083338737487793,-0.12984594702720642,0.38379713892936707,-1.937638759613037,0.8150022625923157,1.051206350326538,-0.6698381900787354,-0.9222567677497864,1.0,0.0,0.0,0.0
test,1.0814090967178345,2.3321592807769775,0.3185901343822479,0.39089804887771606,-1.1557109355926514,-0.23361197113990784,1.8792870044708252,0.3391461670398712,0.05585355684161186,0.0,1.0,0.0,0.0
test,2.0345778465270996,1.7519372701644897,0.7482045888900757,1.1908669471740723,-1.930145263671875,1.7510449886322021,-1.2860538959503174,-0.9168401956558228,-0.6054796576499939,0.0,0.0,1.0,0.0
test,-0.8941876292228699,0.41911759972572327,-3.381728172302246,0.6950664520263672,-0.911822497844696,0.8025520443916321,1.528872013092041,-1.360775351524353,-0.8301834464073181,0.0,0.0,0.0,1.0
test,0.29713332653045654,1.3068516254425049,-0.48974353075027466,0.7024086713790894,-1.0935537815093994,-0.05816240981221199,0.6548742651939392,-0.4191540777683258,-0.7540781497955322,1.0,0.0,0.0,0.0
test,-0.5949414968490601,1.9100992679595947,-0.11655853688716888,0.5969598293304443,-1.1349313259124756,-0.6545693278312683,0.6656619906425476,0.051990166306495667,-0.3965661823749542,0.0,1.0,0.0,0.0
test,1.6283303499221802,3.7742562294006348,-0.008071321994066238,-0.02175942435860634,-0.7965934872627258,0.20326749980449677,1.541635513305664,-0.028494643047451973,0.9422880411148071,0.0,0.0,1.0,0.0
test,0.8683859705924988,0.6826566457748413,0.3445074260234833,1.853040337562561,0.39250534772872925,0.7291733622550964,3.0601119995117188,-1.2756742238998413,-2.193160057067871,0.0,0.0,0.0,1.0
test,1.1248127222061157,1.3011822700500488,-0.7919654250144958,0.7103434205055237,-2.100484609603882,0.5637337565422058,0.9507284760475159,-0.4995020925998688,-0.3225148916244507,1.0,0.0,0.0,0.0
test,0.2970074415206909,0.144758939743042,0.17530058324337006,0.6331672072410583,-0.9631639122962952,0.09371579438447952,0.9945420026779175,0.41322940587997437,-0.29290661215782166,0.0,1.0,0.0,0.0
test,0.39550507068634033,0.450634241104126,0.7869369983673096,-0.7409427762031555,-2.6654157638549805,1.1384639739990234,0.3411544859409332,-0.9677215218544006,-1.9623510837554932,0.0,0.0,1.0,0.0
test,-1.9504170417785645,1.1562368869781494,1.2636879682540894,0.440509557723999,-2.507065534591675,-0.6353534460067749,-1.044994592666626,-0.3323032557964325,-0.2989860475063324,0.0,0.0,0.0,1.0
test,0.9785675406455994,1.4790133237838745,-0.4533889591693878,-0.05746260657906532,-0.8713790774345398,0.8594634532928467,1.084030032157898,-0.6581316590309143,-0.26253804564476013,1.0,0.0,0.0,0.0
test,1.1523644924163818,1.4672324657440186,-0.7705494165420532,0.11276176571846008,-1.4530258178710938,1.4745161533355713,-0.6994783282279968,-0.966768741607666,0.2836988866329193,0.0,1.0,0.0,0.0
test,2.571667432785034,0.41786685585975647,-1.6245739459991455,1.2680585384368896,-1.792712926864624,-0.5461017489433289,-0.11320190876722336,-1.3708631992340088,0.05403095856308937,0.0,0.0,1.0,0.0
test,4.237676620483398,1.1399792432785034,0.2263970673084259,-0.22815586626529694,-0.7836114168167114,0.1673288494348526,0.5104988813400269,-1.3517600297927856,-2.0458433628082275,0.0,0.0,0.0,1.0
test,0.9516646862030029,1.5449025630950928,-0.34093421697616577,-0.1787240356206894,-1.176348328590393,0.6643211245536804,1.1074703931808472,-1.0637494325637817,-0.24405916035175323,1.0,0.0,0.0,0.0
test,1.9000285863876343,1.6976100206375122,0.07961413264274597,0.18462447822093964,-1.4846394062042236,0.764471709728241,0.4317994713783264,-1.3489320278167725,1.0200409889221191,0.0,1.0,0.0,0.0
test,2.260709524154663,0.7830327749252319,1.4843920469284058,-0.2640785872936249,-0.22121703624725342,1.3635982275009155,1.017896056175232,-0.9695626497268677,-0.8119450807571411,0.0,0.0,1.0,0.0
test,2.3089704513549805,2.7593863010406494,-0.49645623564720154,2.947739362716675,0.24111247062683105,-0.547505795955658,1.5823928117752075,0.7458548545837402,-0.7520654201507568,0.0,0.0,0.0,1.0
test,0.9259718656539917,1.7516124248504639,-0.11933369189500809,0.2420487254858017,-1.2819876670837402,-0.017741970717906952,0.27773669362068176,-0.3593740165233612,0.31456199288368225,1.0,0.0,0.0,0.0
test,-0.06962083280086517,2.1018481254577637,0.2567833960056305,0.2471841722726822,-0.9139117002487183,0.2276308685541153,1.8531914949417114,-1.395998239517212,-0.5578992962837219,0.0,1.0,0.0,0.0
test,1.7945150136947632,2.1666507720947266,0.1693122237920761,1.5194326639175415,-1.1245752573013306,-0.7653204798698425,-0.7100186347961426,-1.2989975214004517,1.2330150604248047,0.0,0.0,1.0,0.0
test,-0.7028481960296631,3.1778855323791504,-2.440716505050659,1.538103699684143,-0.2460724264383316,0.664631187915802,-1.2250561714172363,-0.554692804813385,-0.7269012928009033,0.0,0.0,0.0,1.0
test,1.2003493309020996,1.747283697128296,0.04327644780278206,0.688490629196167,-1.8788779973983765,0.7806410789489746,0.44258713722229004,-0.398414671421051,0.1448974460363388,1.0,0.0,0.0,0.0
test,-0.4501354396343231,1.5693598985671997,0.6716141104698181,0.576252818107605,-1.353583574295044,0.20624923706054688,1.2413699626922607,-1.3996647596359253,-0.7761150002479553,0.0,1.0,0.0,0.0
test,1.2750866413116455,-0.2130526304244995,-0.0075353169813752174,0.002621096558868885,0.05861148238182068,0.4917750060558319,-0.4091785252094269,-1.1701518297195435,0.9356247186660767,0.0,0.0,1.0,0.0
test,1.6091053485870361,3.695329427719116,-0.016681943088769913,-0.48432478308677673,-0.29135316610336304,-0.1679942011833191,0.05812658369541168,1.104988932609558,-2.649688720703125,0.0,0.0,0.0,1.0
test,0.8282751441001892,2.3180782794952393,-0.6811507344245911,0.7976683378219604,-1.6763982772827148,0.284633606672287,0.5625553727149963,-0.6090392470359802,-0.6425904631614685,1.0,0.0,0.0,0.0
test,1.3016791343688965,0.5299793481826782,0.6735710501670837,1.03451669216156,-0.8075441718101501,1.3725554943084717,0.7900773882865906,-0.9151306748390198,-0.6584112048149109,0.0,1.0,0.0,0.0
test,1.8859394788742065,1.8061398267745972,-1.7704830169677734,1.849604845046997,-2.052584171295166,0.43919095396995544,1.8666720390319824,0.3007962703704834,-1.5118491649627686,0.0,0.0,1.0,0.0
test,-0.39944934844970703,3.7168846130371094,1.1662237644195557,-0.36861011385917664,0.7881043553352356,0.2243548035621643,0.689976692199707,0.34271830320358276,-1.4223395586013794,0.0,0.0,0.0,1.0
test,1.3360909223556519,1.549637794494629,-0.2562040090560913,0.18598498404026031,-1.8533236980438232,-0.13106763362884521,0.33963239192962646,-0.48578983545303345,-0.0333828330039978,1.0,0.0,0.0,0.0
test,1.1677944660186768,1.9013422727584839,0.40296563506126404,0.859192430973053,-1.704028844833374,0.4308256208896637,1.6138317584991455,-0.05347510799765587,-1.7568235397338867,0.0,1.0,0.0,0.0
test,1.4963239431381226,2.7887675762176514,-2.2671053409576416,0.2128356695175171,-2.828226327896118,0.5799004435539246,0.9376819133758545,-1.3469252586364746,0.32880428433418274,0.0,0.0,1.0,0.0
test,-0.9850612878799438,1.4467135667800903,-0.401430606842041,0.17278940975666046,-2.0534627437591553,2.853238582611084,-0.5848085284233093,0.05599122494459152,-2.3892838954925537,0.0,0.0,0.0,1.0
test,1.0971485376358032,1.4636019468307495,-0.9953527450561523,-0.06714088469743729,-1.2281274795532227,0.5063846707344055,1.0044384002685547,-0.7254801392555237,-0.43260133266448975,1.0,0.0,0.0,0.0
test,0.6662057042121887,2.8364603519439697,-1.2387372255325317,1.0388011932373047,-1.4943312406539917,-0.2910577058792114,0.3507239520549774,-0.46358832716941833,-1.0858709812164307,0.0,1.0,0.0,0.0
test,-0.6717332601547241,2.5089282989501953,-0.20991215109825134,0.855094850063324,-1.7879763841629028,1.7907185554504395,1.8924307823181152,0.7107553482055664,0.17874202132225037,0.0,0.0,1.0,0.0
test,1.8059269189834595,1.2061710357666016,1.1722661256790161,-0.6261500716209412,1.3600424528121948,1.1758813858032227,-0.181630939245224,1.0425139665603638,-0.08984356373548508,0.0,0.0,0.0,1.0
test,0.764197587966919,1.421847939491272,0.40365657210350037,0.4154030680656433,-1.3844599723815918,0.056165095418691635,0.3663836419582367,-0.08536165952682495,-0.4641552269458771,1.0,0.0,0.0,0.0
test,1.5872020721435547,1.9420692920684814,0.8006730675697327,-0.06407792121171951,-1.2565338611602783,-0.4379516541957855,1.5116703510284424,-0.30217742919921875,-0.9504011273384094,0.0,1.0,0.0,0.0
test,1.7273330688476562,0.299941748380661,-0.24660734832286835,-0.5581763982772827,-0.33414703607559204,1.8555063009262085,1.5218483209609985,-1.570555329322815,0.4519171416759491,0.0,0.0,1.0,0.0
test,0.6445184350013733,0.9177227020263672,1.0480701923370361,3.132884979248047,-2.846675395965576,0.7363965511322021,0.10208599269390106,0.03461557626724243,-2.3155367374420166,0.0,0.0,0.0,1.0
test,0.977242648601532,1.0869524478912354,-0.4207132160663605,0.9096642732620239,-1.4601290225982666,-0.2701115310192108,0.37923333048820496,-0.4747597277164459,-0.38796699047088623,1.0,0.0,0.0,0.0
test,1.4581501483917236,2.532205820083618,-1.3751331567764282,1.0215831995010376,-2.1088638305664062,0.4759751856327057,0.5850473046302795,-0.6787697076797485,0.5039857625961304,0.0,1.0,0.0,0.0
test,0.9462988376617432,0.6746366024017334,-1.0828016996383667,0.033192265778779984,-0.19580262899398804,-1.4722952842712402,0.672980546951294,0.9281402230262756,-0.009625624865293503,0.0,0.0,1.0,0.0
test,-1.806259274482727,2.0699009895324707,0.20609211921691895,-1.074020266532898,-1.7417433261871338,-0.34640562534332275,2.1289730072021484,-2.200119972229004,0.18485385179519653,0.0,0.0,0.0,1.0
test,0.7918642163276672,1.9731321334838867,-0.05046812817454338,0.5063411593437195,-1.2323564291000366,0.8714272379875183,0.75540691614151,-0.0923389419913292,0.14800752699375153,1.0,0.0,0.0,0.0
test,1.3181136846542358,1.9146373271942139,-0.9543263912200928,-1.1569702625274658,-0.815471887588501,-0.012641491368412971,0.4056149125099182,-0.6232123374938965,-0.23826520144939423,0.0,1.0,0.0,0.0
test,-1.1237763166427612,1.4429186582565308,0.051372505724430084,0.28361785411834717,-1.159473180770874,2.315927505493164,0.7292649745941162,-1.5054818391799927,-0.8171164989471436,0.0,0.0,1.0,0.0
test,2.369520664215088,1.0028852224349976,-0.5066929459571838,-0.6151270270347595,-2.4763519763946533,-2.1269664764404297,0.3223274350166321,0.5207547545433044,-2.221602439880371,0.0,0.0,0.0,1.0
test,0.5814677476882935,1.8034240007400513,-0.6859142184257507,0.8016016483306885,-1.1510425806045532,0.8598381876945496,0.27653616666793823,-0.17320731282234192,-0.483373761177063,1.0,0.0,0.0,0.0
test,1.4991015195846558,0.5001828670501709,0.12196163833141327,0.8419087529182434,-1.4632704257965088,0.19436749815940857,1.6760345697402954,0.45533010363578796,-0.11339645832777023,0.0,1.0,0.0,0.0
test,0.5589277148246765,3.342061996459961,-0.2569805681705475,-0.48158544301986694,0.12288837134838104,-0.8671076893806458,1.1162996292114258,0.05519379302859306,-0.8322519063949585,0.0,0.0,1.0,0.0
test,1.793731927871704,0.8317798972129822,-3.2428300380706787,1.110350489616394,-0.9983898997306824,0.0887461006641388,-0.687763512134552,0.9121671319007874,0.7687370777130127,0.0,0.0,0.0,1.0
test,0.8701768517494202,1.9732717275619507,-0.4991476535797119,0.8374223709106445,-2.2001750469207764,0.43292272090911865,0.8134099841117859,-0.5589058995246887,-0.4852726459503174,1.0,0.0,0.0,0.0
test,0.3893977105617523,0.6721835732460022,0.7992339730262756,0.14122135937213898,-0.9981473088264465,1.1577214002609253,1.5898170471191406,-0.7880035042762756,-0.29493448138237,0.0,1.0,0.0,0.0
test,0.278865784406662,0.4809347093105316,1.2264496088027954,2.3899502754211426,-1.4634894132614136,0.6002019047737122,0.6302765011787415,0.4884045422077179,-0.8939341306686401,0.0,0.0,1.0,0.0
test,2.5517501831054688,0.5641850829124451,-0.3597748279571533,0.31613418459892273,-1.3857371807098389,-0.6609460711479187,-1.868638038635254,0.7429698705673218,-2.090869426727295,0.0,0.0,0.0,1.0
test,1.197839617729187,1.5452781915664673,-0.36065569519996643,1.0147196054458618,-0.6917277574539185,0.555761456489563,0.7684720158576965,-0.7810527086257935,-0.2759048044681549,1.0,0.0,0.0,0.0
test,0.3125503957271576,1.315737009048462,-0.8912015557289124,-0.4524591565132141,-1.46677827835083,0.10067373514175415,1.7889857292175293,0.45051082968711853,-0.30237194895744324,0.0,1.0,0.0,0.0
test,1.3858566284179688,1.691220760345459,0.3832697570323944,1.5235289335250854,-1.0827127695083618,0.9520602822303772,2.1501736640930176,-2.1305270195007324,-1.8306974172592163,0.0,0.0,1.0,0.0
test,0.16693076491355896,3.189023494720459,-0.6918365955352783,-0.3892463147640228,-1.064736247062683,1.0583913326263428,2.2875707149505615,-2.552931785583496,1.8195587396621704,0.0,0.0,0.0,1.0
test,0.9601982235908508,1.6823731660842896,-0.5742359161376953,0.09112245589494705,-1.2721881866455078,0.05951566621661186,0.5889641046524048,-0.18054796755313873,-1.0568338632583618,1.0,0.0,0.0,0.0
test,1.2203452587127686,1.3334873914718628,-0.9027223587036133,-0.4210039973258972,-0.284008264541626,0.4180021286010742,-0.2468515932559967,-1.0857857465744019,0.1889154464006424,0.0,1.0,0.0,0.0
test,2.1661159992218018,0.8876051902770996,-1.0368667840957642,-0.9000259637832642,0.1734965443611145,-0.41819801926612854,0.9549779295921326,0.3675064444541931,0.21459943056106567,0.0,0.0,1.0,0.0
test,-0.6700253486633301,-0.4288472831249237,-2.1603567600250244,-0.8164198398590088,-2.555304527282715,-0.5867711901664734,0.6950291991233826,0.0456279031932354,0.9718148708343506,0.0,0.0,0.0,1.0
test,1.300959587097168,2.3343505859375,-0.05636575445532799,0.49185994267463684,-1.7871030569076538,0.4155558943748474,0.5073121190071106,-0.6375964879989624,-0.33273541927337646,1.0,0.0,0.0,0.0
test,0.17995217442512512,1.3498107194900513,0.9955499768257141,0.9099701046943665,-2.434675931930542,0.6658607125282288,0.4679235816001892,-0.489795058965683,0.2631753385066986,0.0,1.0,0.0,0.0
test,0.27636370062828064,1.8083546161651611,-0.27889418601989746,0.5843920111656189,-1.82393217086792,-0.5317104458808899,0.21848739683628082,-2.5754048824310303,1.4265557527542114,0.0,0.0,1.0,0.0
test,1.0606721639633179,0.9847265481948853,1.7279754877090454,0.0037020165473222733,0.37489598989486694,1.2766882181167603,-1.5650039911270142,-0.8549990057945251,1.140259027481079,0.0,0.0,0.0,1.0
test,1.3183035850524902,2.0787789821624756,0.3785587549209595,0.35696932673454285,-1.6118122339248657,0.44871994853019714,0.5670146346092224,-0.4585157036781311,-0.2828049063682556,1.0,0.0,0.0,0.0
test,0.937187910079956,1.7946393489837646,0.7369067668914795,0.8507289290428162,-0.41848328709602356,-0.1601584106683731,1.4981015920639038,-1.1309528350830078,0.24189181625843048,0.0,1.0,0.0,0.0
test,-1.4805430173873901,0.9483878016471863,-0.11561629921197891,0.2343975007534027,-1.8125648498535156,0.5734157562255859,2.115205764770508,0.027136098593473434,-0.8807567954063416,0.0,0.0,1.0,0.0
test,0.3753391206264496,-0.961658239364624,0.4468252658843994,0.9622166156768799,-0.770343542098999,1.478214144706726,2.924616575241089,-0.7162186503410339,-1.7545784711837769,0.0,0.0,0.0,1.0
test,1.5363216400146484,1.6698933839797974,-0.6942079067230225,0.6060236096382141,-1.1423077583312988,0.661782443523407,0.4778708815574646,-0.9935740828514099,-0.611352264881134,1.0,0.0,0.0,0.0
test,0.7916176915168762,2.9980077743530273,-0.8159898519515991,-0.5146960616111755,-1.1793761253356934,-0.09239405393600464,0.7318425178527832,-0.23993679881095886,0.13840466737747192,0.0,1.0,0.0,0.0
test,2.602806806564331,0.3416711688041687,0.7342098951339722,0.1709166169166565,-2.663105010986328,0.7071296572685242,1.273585557937622,0.6006616950035095,-0.16318358480930328,0.0,0.0,1.0,0.0
test,-1.7496857643127441,1.4180768728256226,1.4236066341400146,1.39939546585083,-0.2852899730205536,0.702080249786377,2.0498530864715576,-1.8939076662063599,-0.7085300087928772,0.0,0.0,0.0,1.0
test,1.120532512664795,1.449082374572754,-0.6105702519416809,-0.24076911807060242,-1.3019874095916748,0.5028223395347595,0.18943136930465698,-0.6478152871131897,-0.08121326565742493,1.0,0.0,0.0,0.0
test,1.611718773841858,2.421128273010254,-1.1399308443069458,0.44640016555786133,-1.4174935817718506,-0.022130604833364487,0.4972366690635681,0.6927301287651062,0.10465626418590546,0.0,1.0,0.0,0.0
test,-0.5721134543418884,2.160775661468506,-0.23409152030944824,-0.1388341188430786,-0.20105613768100739,0.8063083291053772,0.15094614028930664,1.099894404411316,-1.577556848526001,0.0,0.0,1.0,0.0
test,0.9239727854728699,1.3114567995071411,2.4763858318328857,-0.05204054340720177,-0.12935467064380646,1.2315901517868042,-1.454874873161316,-1.269238829612732,0.420178085565567,0.0,0.0,0.0,1.0
test,1.2022572755813599,1.885634422302246,-0.5026904940605164,0.03786734491586685,-1.750036597251892,0.33859843015670776,0.2407960146665573,-0.8809804320335388,-0.7976906299591064,1.0,0.0,0.0,0.0
test,1.0390199422836304,1.9260364770889282,-0.3489591181278229,1.1512943506240845,-2.3863985538482666,-0.11215220391750336,2.104485034942627,-0.7784889936447144,-0.18903657793998718,0.0,1.0,0.0,0.0
test,-0.36703523993492126,0.8789851665496826,0.1599002331495285,-0.20589865744113922,0.11359430849552155,2.0469532012939453,-0.3165726065635681,-0.3843574523925781,0.15606671571731567,0.0,0.0,1.0,0.0
test,-0.6873877048492432,0.5394109487533569,-1.700290322303772,-0.3157883882522583,-1.9667298793792725,3.248563766479492,1.7513607740402222,-0.8187154531478882,0.1852775365114212,0.0,0.0,0.0,1.0
test,0.8377560973167419,2.05393385887146,0.018376387655735016,0.4891301095485687,-1.2152305841445923,1.0373893976211548,1.1299901008605957,-0.5248079299926758,-0.32752475142478943,1.0,0.0,0.0,0.0
test,2.0686209201812744,1.6810375452041626,-0.5772879719734192,0.9055338501930237,-0.15961582958698273,0.30447831749916077,0.7239949703216553,-1.0756510496139526,0.32807406783103943,0.0,1.0,0.0,0.0
test,0.5622108578681946,1.1086965799331665,-0.8996269702911377,-0.4174325168132782,-0.9347366094589233,-0.4651298522949219,-1.687164306640625,0.15538865327835083,0.320742130279541,0.0,0.0,1.0,0.0
test,-1.7995027303695679,0.6312856674194336,-0.7468146681785583,0.4134591221809387,-0.6452670693397522,0.05769778788089752,0.12430503964424133,-2.8292131423950195,0.8746102452278137,0.0,0.0,0.0,1.0
test,0.7983596324920654,1.5693644285202026,0.22089412808418274,0.6984934210777283,-1.0640877485275269,-0.07105454057455063,0.17532497644424438,-0.7159135937690735,-0.5833872556686401,1.0,0.0,0.0,0.0
test,1.1116774082183838,0.4976435899734497,0.8923730254173279,0.040574535727500916,-0.5805075764656067,0.5297340154647827,0.5581402778625488,-0.7879025340080261,0.29059478640556335,0.0,1.0,0.0,0.0
test,0.7437671422958374,0.8317490220069885,-0.8452585935592651,-0.6194911003112793,-1.7937681674957275,-0.33547016978263855,3.0090432167053223,-0.3472931683063507,-1.2260209321975708,0.0,0.0,1.0,0.0
test,0.5566260814666748,1.6778229475021362,-0.8571975231170654,1.7725379467010498,-1.2808067798614502,2.5405561923980713,2.583585023880005,-1.6487412452697754,1.7403981685638428,0.0,0.0,0.0,1.0
test,0.8287426233291626,1.8674814701080322,-0.8818082809448242,0.1355893909931183,-0.8170263171195984,0.27090030908584595,0.5231267213821411,-0.8115029335021973,-0.34152477979660034,1.0,0.0,0.0,0.0
