split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,3.8888349533081055,-4.704714775085449,2.936746120452881,-2.317129373550415,4.836118698120117,-1.087882399559021,1.0798169374465942,0.825903594493866,0.19584709405899048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.867471218109131,-0.6275092959403992,3.9548656940460205,3.2614147663116455,-3.1556243896484375,-0.010539308190345764,-3.5403008460998535,-2.1485636234283447,5.54923677444458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.730529308319092,-4.075804233551025,-0.14569516479969025,-0.8985850811004639,-3.4228923320770264,2.6282551288604736,3.6074368953704834,-5.46853494644165,-1.9230437278747559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6389071941375732,0.17096231877803802,0.12450284510850906,0.21677081286907196,-0.38384515047073364,0.28291887044906616,0.3457098603248596,-0.09425090998411179,0.3818294405937195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.198748826980591,0.22714366018772125,0.5911468863487244,0.543520987033844,1.4101524353027344,-0.2581825852394104,1.4888145923614502,-0.3670080602169037,0.24518956243991852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.1275720596313477,0.2239314317703247,2.326107978820801,0.1848766952753067,0.663460910320282,-0.6363955736160278,-0.6911020278930664,-0.902720034122467,1.5271518230438232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8917570114135742,1.3560677766799927,-0.7564180493354797,0.6563440561294556,-1.816222906112671,0.3237375020980835,-2.177187442779541,-1.3516043424606323,0.4946313798427582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.290652275085449,-3.2431700229644775,0.3098214268684387,-1.0531363487243652,1.004166841506958,-0.3658886253833771,2.1788837909698486,0.925218403339386,-1.3932842016220093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4127678871154785,-0.5093260407447815,-1.2377281188964844,0.3674774467945099,-1.8169848918914795,-3.7479445934295654,1.8817869424819946,-0.7482442259788513,1.1041995286941528,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.889432430267334,-2.753598928451538,3.9321248531341553,-0.36893677711486816,-1.644773006439209,-1.9415562152862549,2.613415479660034,2.9645891189575195,1.7904818058013916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4353573322296143,-0.3265070915222168,3.713954448699951,-1.5348663330078125,-1.4870754480361938,-3.7606937885284424,4.012517929077148,3.7126355171203613,3.3906056880950928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.6881697177886963,-1.1893399953842163,4.1323652267456055,1.7609821557998657,-0.8300749063491821,-2.351830005645752,6.363197326660156,0.056020334362983704,5.111043453216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.2321152687072754,1.3587887287139893,1.0816547870635986,-3.7947871685028076,5.3264689445495605,0.03654545918107033,-3.8457086086273193,5.299267292022705,-1.6579846143722534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1867361068725586,0.10780217498540878,0.4711422622203827,-0.11044282466173172,-0.6539037227630615,-0.07235415279865265,0.8915740251541138,-0.8425116539001465,0.45983320474624634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6526808738708496,0.4100293219089508,0.785893440246582,-0.3651687204837799,1.506874680519104,0.5598706603050232,0.772630512714386,0.2917667627334595,1.3127374649047852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9380123615264893,0.08803755044937134,-0.26655951142311096,-1.3840186595916748,0.4330242872238159,-1.339638352394104,-1.3144543170928955,0.9445891976356506,0.7696110606193542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7419874668121338,1.5041011571884155,-0.1847328543663025,0.18016953766345978,1.1977483034133911,1.099325180053711,-2.1078357696533203,1.5915247201919556,0.4344722330570221,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.219704270362854,-0.587526261806488,-0.7727139592170715,-3.31196665763855,1.631924033164978,1.3138158321380615,0.8455132842063904,-2.811217784881592,-0.03619066998362541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.522090911865234,-0.4780176877975464,-1.221175193786621,-0.11418209224939346,-2.6770641803741455,0.8308296203613281,1.3230632543563843,2.1097381114959717,3.8549158573150635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.140687942504883,3.5521631240844727,-2.2453393936157227,-0.03286292031407356,-3.8425471782684326,-1.107378363609314,0.3321618437767029,-1.0337481498718262,-1.9207786321640015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.48360031843185425,5.196228981018066,0.2616491913795471,0.15756241977214813,2.332108497619629,4.266153812408447,0.3715505599975586,-2.19714617729187,1.9288809299468994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1756722927093506,2.2930972576141357,3.569188356399536,-3.0518643856048584,2.77481746673584,2.0455548763275146,-4.2134013175964355,0.4474649131298065,5.188790321350098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.136399745941162,3.939159870147705,-3.7607603073120117,-4.329704761505127,-0.5375550985336304,3.449475049972534,-0.49318256974220276,-4.351185321807861,-3.5044057369232178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0297367572784424,-0.16133256256580353,0.8573728203773499,-0.5600582957267761,-0.30975013971328735,-0.10946090519428253,0.4966810941696167,0.33217743039131165,1.0128415822982788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8328993320465088,-0.32792267203330994,1.0130088329315186,-0.9346321821212769,-1.0036089420318604,0.6554730534553528,1.0868213176727295,-1.1117897033691406,0.427707314491272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.640899181365967,0.6609847545623779,-0.05759311839938164,-2.950197458267212,-0.6262601613998413,0.5691977739334106,1.0858666896820068,-0.19718390703201294,1.0174219608306885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7855210304260254,-0.019901448860764503,-0.7551077604293823,-0.6002427935600281,-1.5856454372406006,1.7894859313964844,0.8017635345458984,-1.5771827697753906,3.2808966636657715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.647974967956543,-0.3375018835067749,-0.6245356202125549,1.8909763097763062,2.0343995094299316,0.9439637064933777,-2.992847204208374,-0.852974534034729,0.6301703453063965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2153735160827637,1.3044661283493042,1.6800700426101685,0.443400114774704,2.4385290145874023,3.0335631370544434,-1.303802728652954,-3.5831029415130615,1.5469679832458496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.577962875366211,1.1149510145187378,-0.0897248387336731,-0.09647620469331741,-3.5749189853668213,1.1429545879364014,5.3498711585998535,0.9373424649238586,0.11651687324047089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.616145610809326,-1.2016338109970093,-4.4628520011901855,-0.3767053186893463,-5.248228549957275,0.2774195671081543,-1.6616193056106567,-2.8947763442993164,0.710115373134613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.234057903289795,-2.98854923248291,2.1087350845336914,-2.1506214141845703,1.7244338989257812,-1.2533279657363892,-4.706683158874512,-4.008285045623779,1.4269229173660278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4165242910385132,-5.7963714599609375,-5.002815246582031,1.850438117980957,-0.49907782673835754,-2.4691126346588135,0.43655672669410706,1.8231853246688843,-4.019712448120117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.2325990200042725,-0.10068527609109879,0.9143709540367126,-0.6118166446685791,-0.3881845772266388,-0.26612332463264465,0.38181617856025696,0.23267404735088348,0.39288225769996643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.2029502391815186,-0.12680882215499878,0.6790112853050232,-1.4176443815231323,-0.5224073529243469,0.08470628410577774,0.010377154685556889,-0.9158452153205872,0.0647885799407959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7657647132873535,0.8887397646903992,1.118585228919983,0.7606520652770996,0.3178027868270874,0.924700915813446,1.9160070419311523,1.8107465505599976,0.7191964983940125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.617802143096924,-0.39152979850769043,0.8839044570922852,-0.511823296546936,1.262566089630127,0.3746720254421234,-0.5951995849609375,1.9458764791488647,3.0751376152038574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.23971687257289886,-2.7141435146331787,2.105330467224121,-0.573685348033905,-0.9687680006027222,-0.6535801887512207,1.215678334236145,-0.7477948069572449,3.368743658065796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.869902491569519,1.076034665107727,-0.09522854536771774,1.3474146127700806,3.0215094089508057,-1.6569291353225708,-0.4564167857170105,0.8654548525810242,1.3187352418899536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.571739673614502,3.0454185009002686,1.8126540184020996,2.2737698554992676,1.4952226877212524,-3.647315502166748,3.757497787475586,2.0207414627075195,-0.4783448874950409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.73776912689209,0.1544615924358368,1.9168883562088013,-2.6045050621032715,-2.7999513149261475,-4.019303798675537,-0.8886637091636658,0.37262752652168274,0.0027587469667196274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.155761480331421,-1.4492218494415283,2.068589687347412,3.5813167095184326,4.252933502197266,-3.5684852600097656,-1.7298283576965332,-2.262134313583374,-2.045881509780884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.788750410079956,0.18187963962554932,0.017164481803774834,-3.2480974197387695,1.1677515506744385,-3.947299003601074,-6.762813091278076,1.3024859428405762,1.1745723485946655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.2311737537384033,0.9841405749320984,0.4058777987957001,-0.25657060742378235,-0.42030802369117737,0.2568890154361725,0.5465967655181885,0.012685275636613369,0.48967307806015015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.894465208053589,-0.637114405632019,0.6675375699996948,0.16468164324760437,0.32489994168281555,0.4306090772151947,0.15972042083740234,0.5999434590339661,1.960090160369873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2338875532150269,0.2382894605398178,-0.8537583947181702,0.5531638264656067,-0.18993434309959412,-1.7151662111282349,-0.7239875793457031,0.9650786519050598,0.8645605444908142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9267139434814453,1.1712062358856201,-0.4625909626483917,-0.18803802132606506,-0.4731963872909546,-2.264310359954834,-0.26906266808509827,2.6667697429656982,0.20700712502002716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.4617276191711426,-2.2444653511047363,0.2446260154247284,-1.733625888824463,1.163232445716858,-2.218261957168579,3.574641704559326,-0.4094889163970947,-0.07957684248685837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.804224729537964,-2.833662271499634,-1.727720856666565,-3.3554391860961914,1.24314284324646,-0.934712290763855,-0.9585626721382141,-2.15968918800354,-0.6801774501800537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.508906364440918,4.147183418273926,-1.0793652534484863,0.5381743311882019,4.089567184448242,-0.6400091648101807,-1.4949049949645996,1.1293928623199463,2.8830676078796387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.9288477897644043,3.6951661109924316,3.440483808517456,-4.170349597930908,-2.902204751968384,-0.2596849799156189,-0.5201876759529114,-2.153564453125,3.7745883464813232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.36859655380249023,-2.63708758354187,2.0377955436706543,1.60220468044281,-0.43280306458473206,1.6942294836044312,-4.934939384460449,-5.370052337646484,2.0040740966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.2196788787841797,3.649460792541504,-2.734161615371704,2.9038052558898926,-1.5929874181747437,0.9986659288406372,3.421743631362915,5.252326488494873,-2.1875109672546387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.3049535751342773,0.5862879753112793,0.7724760174751282,0.03356292471289635,0.06280942261219025,0.14714868366718292,0.38236573338508606,-0.33586567640304565,1.2405961751937866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.044294834136963,0.7473326921463013,0.16923226416110992,-0.3835889995098114,0.9630165696144104,-0.6958158016204834,0.8274844288825989,0.8033735156059265,-0.3430619239807129,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6185067296028137,0.11457815766334534,-0.7929018139839172,0.5883374214172363,1.4789237976074219,0.15081827342510223,0.5979346632957458,1.1127114295959473,1.1623111963272095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8606085777282715,0.7959980368614197,1.7805544137954712,-0.4434773623943329,0.4161375164985657,-2.655207633972168,2.2410125732421875,0.6267770528793335,2.270709753036499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4026594161987305,3.28328537940979,-0.008691979572176933,-1.6913621425628662,-1.9659991264343262,0.32408592104911804,-1.0006000995635986,-2.6466917991638184,0.34211209416389465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.306037425994873,-0.2716604769229889,-0.5864678025245667,2.0678787231445312,-2.725104331970215,1.2351781129837036,4.330076694488525,1.524528980255127,2.6492063999176025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.197753429412842,0.5274759531021118,3.166180372238159,-1.7606970071792603,-2.339996814727783,2.069990634918213,2.8400115966796875,-0.10726527869701385,4.604755401611328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.325076580047607,1.6062442064285278,3.619744300842285,4.070781707763672,4.04926872253418,1.5243558883666992,3.047647714614868,1.0653903484344482,-0.5532968044281006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.266993522644043,-0.32028698921203613,-1.3345082998275757,1.051030158996582,-1.9617844820022583,3.389652967453003,5.502022743225098,0.17619235813617706,2.1209959983825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0056493282318115,2.05401611328125,-3.3269731998443604,-0.8454581499099731,4.740212440490723,4.731346130371094,0.05565240606665611,1.5434021949768066,-3.2100014686584473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.6652753353118896,-0.11879493296146393,0.11988279968500137,-0.004304392728954554,0.23169586062431335,0.759164571762085,0.7465187311172485,-0.2015904039144516,0.7465835809707642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.501796245574951,-0.5187341570854187,-0.5212826132774353,-0.2119361162185669,0.4121083915233612,0.17033526301383972,1.7099214792251587,1.0579631328582764,0.5343571305274963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.324866771697998,-0.6818050742149353,0.5536888837814331,1.620482325553894,0.748893678188324,0.9706829786300659,-0.6397467851638794,-1.3919436931610107,0.8301259279251099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0596392154693604,1.5105196237564087,0.34323635697364807,-2.2855582237243652,-0.86472487449646,0.3317915201187134,-1.1363195180892944,-2.483983278274536,0.09488072246313095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.753925800323486,-1.1878613233566284,-0.3307110369205475,1.0739901065826416,1.2997685670852661,0.6115806698799133,1.3204946517944336,2.9688961505889893,-1.0432287454605103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.082314968109131,2.49576473236084,-3.479905843734741,-3.3057684898376465,1.7840793132781982,1.2365363836288452,-0.3291194438934326,-0.7879577875137329,0.5606298446655273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7645995616912842,-1.4387904405593872,5.666525840759277,0.40132465958595276,0.6299606561660767,-3.6422910690307617,-0.8016244173049927,-0.6541080474853516,-0.3755984604358673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8515204191207886,4.792556285858154,-4.514678955078125,-2.608372926712036,0.6819962859153748,2.236111879348755,-0.2389160543680191,0.9751824140548706,2.991661310195923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7312105894088745,-4.649837970733643,3.2239792346954346,-3.1801798343658447,3.6331028938293457,0.6121185421943665,1.797677755355835,2.8348004817962646,0.6981692314147949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.062931537628174,-2.8289644718170166,4.049088954925537,2.277663230895996,-0.5431829690933228,1.4615693092346191,3.095526695251465,3.898571729660034,-5.021987438201904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.9031436443328857,0.1198529377579689,0.10036332160234451,0.3563670516014099,0.14569847285747528,0.30288708209991455,0.5850677490234375,-0.20229898393154144,0.3085310161113739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5685742497444153,0.5978965759277344,0.17669090628623962,0.04314843565225601,-0.19971917569637299,0.0333741270005703,-0.16697417199611664,-0.19920450448989868,0.675279974937439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.231034755706787,1.0043444633483887,-0.4137958884239197,-1.0625641345977783,-0.49696794152259827,-0.39096587896347046,-0.2012314796447754,1.092374563217163,2.585118532180786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7442572116851807,-1.4798253774642944,-1.5417507886886597,0.5908421277999878,-0.3966735005378723,1.5812125205993652,-0.8753507733345032,1.8497625589370728,1.3339039087295532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,4.02885627746582,1.5590708255767822,2.8846263885498047,-1.1939849853515625,-3.1709139347076416,1.27739417552948,0.9827759861946106,-1.0199915170669556,1.1720620393753052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.63800311088562,-2.533923387527466,-1.7032052278518677,-0.33849966526031494,1.1374987363815308,-2.7400543689727783,-2.141500234603882,-2.630113363265991,0.06637847423553467,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1337356567382812,3.214038848876953,-0.5280927419662476,0.8963729739189148,-3.08024525642395,-4.034123420715332,1.1494197845458984,-2.6754932403564453,-1.4245482683181763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8486127853393555,-3.7692811489105225,-4.152127265930176,-0.659109890460968,3.3352737426757812,0.9745777249336243,4.25235652923584,-0.8236790895462036,2.1489624977111816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4233314990997314,3.748922824859619,5.167421817779541,0.4159722924232483,-0.8944609761238098,0.390277624130249,1.8001976013183594,-0.3628442883491516,-5.716145038604736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.323112487792969,4.184059143066406,0.13932988047599792,4.157464981079102,3.339785099029541,-2.154670476913452,5.740688323974609,-3.425873279571533,3.278796434402466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0452563762664795,-0.2999497950077057,-0.13556130230426788,-0.24048307538032532,-0.6396451592445374,0.008500369265675545,0.20358407497406006,0.15995024144649506,0.7880707383155823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7407782077789307,0.7641952037811279,0.5090466737747192,-0.01742643117904663,-0.07307039946317673,1.459925889968872,-0.08592820912599564,-0.47744056582450867,1.36798894405365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.079455852508545,-1.6388695240020752,0.4999801516532898,-0.6858423948287964,-0.964504063129425,0.4500463902950287,0.266830176115036,-1.3336222171783447,-0.9178237915039062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.7819764614105225,1.3760600090026855,-1.8998658657073975,0.16126598417758942,0.33788254857063293,0.3596525490283966,2.502810001373291,-2.425431251525879,0.9373984932899475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8696180582046509,0.23928764462471008,3.8600351810455322,1.2660008668899536,0.23077870905399323,-2.413769483566284,2.153733253479004,0.7098900079727173,-0.34801360964775085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.253033638000488,-2.132575273513794,-0.23269568383693695,-0.9433377385139465,-0.6715399622917175,2.6353588104248047,4.546058654785156,1.5070329904556274,-0.2969697415828705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.9523866176605225,1.9596723318099976,2.6763272285461426,1.0888302326202393,-0.42910194396972656,4.8480916023254395,2.4531219005584717,2.776550054550171,0.6174445748329163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9063725471496582,-1.3972704410552979,5.465953350067139,-0.9751202464103699,-2.7195613384246826,0.2854614555835724,-0.9777485728263855,-0.01887430250644684,-1.9872673749923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.145007371902466,-2.939138889312744,-2.2028119564056396,-0.9606250524520874,-0.8419219851493835,-0.03811982274055481,-0.493348091840744,-6.585981369018555,-3.948761463165283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.288363933563232,-3.581388473510742,1.1826047897338867,1.5306543111801147,-1.882326602935791,-3.8767988681793213,1.8687498569488525,-0.9259556531906128,-3.653801202774048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1187045574188232,-0.1756487339735031,0.4640207290649414,-0.3317701816558838,-0.8293616771697998,0.31136173009872437,0.6305435299873352,-0.3798922002315521,0.31382474303245544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5485618114471436,0.5640062689781189,0.7865244150161743,0.5356188416481018,-0.7636532187461853,-0.39918437600135803,-0.47891756892204285,0.15633942186832428,-0.07621639221906662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8928555250167847,0.9169677495956421,-0.5003112554550171,-1.582169532775879,-1.3471192121505737,-0.4835841953754425,1.9481172561645508,-1.5400819778442383,1.0272407531738281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.911395788192749,0.7540826797485352,0.022112097591161728,-0.5500661134719849,2.445789098739624,1.926064372062683,2.354938507080078,1.1564760208129883,1.0447224378585815,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.153003454208374,0.45373299717903137,1.4551814794540405,-1.1543289422988892,-0.06215094029903412,-1.9844999313354492,1.5722261667251587,1.215729832649231,2.6762688159942627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8383593559265137,-1.3974412679672241,2.319612741470337,0.8375904560089111,3.839815378189087,-2.843898057937622,-0.4218396544456482,-1.653908133506775,1.8004066944122314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0948188304901123,-2.1317670345306396,0.02762162871658802,2.047975778579712,-5.111186981201172,2.3506553173065186,0.21068869531154633,-2.1982526779174805,-1.0495938062667847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3475652933120728,0.34593331813812256,3.3396666049957275,-4.3337531089782715,1.0611943006515503,2.606999397277832,3.636822462081909,-2.637960433959961,-0.10454266518354416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4481658935546875,3.8630905151367188,5.586999416351318,-1.8388965129852295,-2.633395195007324,1.3726518154144287,-2.0044047832489014,1.1085553169250488,-3.6150481700897217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.699868679046631,1.4131721258163452,-0.2936852276325226,2.9404938220977783,-2.0872750282287598,0.7704364657402039,2.856374740600586,-3.1677956581115723,-6.410482883453369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.7823749780654907,-0.4692009389400482,0.37778568267822266,0.08431932330131531,-0.09173078835010529,0.06557705998420715,0.11012785881757736,-0.1235823929309845,0.5984694361686707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.232001781463623,-0.7671636343002319,0.015237388201057911,0.2237306386232376,0.5746573805809021,-0.451373815536499,1.6679457426071167,-0.3057903051376343,0.7069705128669739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4132102727890015,-1.216585397720337,-1.0475056171417236,-0.6407299637794495,-0.9518691301345825,-1.73443603515625,0.4440580904483795,0.47989729046821594,1.2544480562210083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0082992315292358,-1.5822138786315918,0.3756568431854248,0.37764039635658264,0.5941107273101807,-0.0703088641166687,2.9141128063201904,2.0231401920318604,1.4930036067962646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.149428129196167,1.6989141702651978,0.7935537099838257,-2.230207681655884,-0.7325284481048584,0.889539361000061,4.681448936462402,-0.20134328305721283,1.3206192255020142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9692115783691406,-1.723421573638916,1.2531709671020508,2.9443461894989014,0.47740915417671204,-0.6394376754760742,5.115891933441162,-0.89349365234375,0.9681516885757446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.922622799873352,-3.1132609844207764,-4.075431823730469,-0.9739776849746704,-1.0668593645095825,3.605409860610962,-0.8738844990730286,1.3020415306091309,0.06213175877928734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.030402660369873,3.2311956882476807,-2.7565088272094727,-2.0219335556030273,-1.1107698678970337,0.6167467832565308,0.9719346761703491,-4.180037975311279,-4.2026495933532715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
