split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,-1.6249068975448608,-1.6065229177474976,1.5571763515472412,1.647256851196289,1.2970383167266846,2.3944973945617676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.33916571736335754,-0.9566668272018433,-0.09499026834964752,5.634555816650391,-1.2826123237609863,3.9569196701049805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3913533687591553,-1.1422522068023682,-3.945169448852539,4.065954685211182,-3.7329118251800537,2.0305354595184326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0297183990478516,-4.918427467346191,4.763542652130127,1.7958707809448242,2.231116771697998,2.5341813564300537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.9646291732788086,-2.722018003463745,3.8742806911468506,0.28098827600479126,-1.1927247047424316,9.165921211242676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.866421699523926,-2.0318126678466797,0.7103844285011292,-0.19325006008148193,-0.32688823342323303,-2.686899423599243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3001670837402344,2.710697650909424,-2.957361936569214,-7.250351428985596,0.5701664090156555,3.234694480895996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5095519423484802,-1.6769371032714844,-0.09289871901273727,0.26473477482795715,-0.3736978769302368,3.403646945953369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7320718169212341,-1.1917065382003784,-1.3621770143508911,1.1332381963729858,-1.4864524602890015,1.6850892305374146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1258588582277298,-3.395002603530884,-1.1386643648147583,1.8114922046661377,-0.06822282820940018,1.6491037607192993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.510313868522644,-2.375959634780884,2.5498905181884766,1.8947125673294067,0.7968499660491943,4.900619029998779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.941439151763916,-5.634760856628418,1.1340436935424805,-0.2847323417663574,-2.9463257789611816,1.9093561172485352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.081865072250366,-2.5524282455444336,-4.724499225616455,-0.6792690753936768,1.4948875904083252,3.4305052757263184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9614706039428711,0.12057912349700928,1.1876392364501953,1.604300618171692,2.891223669052124,-2.1245124340057373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.106266550719738,4.5528693199157715,-3.681422472000122,-2.57783842086792,-2.415541648864746,3.102302074432373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.296318054199219,-0.875670850276947,-0.2771485149860382,-0.31041133403778076,-2.4588863849639893,7.776444911956787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9963075518608093,-8.968059539794922,5.27180814743042,3.0900049209594727,1.6844329833984375,3.373617172241211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.10662955790758133,-1.3601353168487549,-0.46710899472236633,0.9578806757926941,-0.7996963262557983,2.698723793029785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5829198360443115,-2.0560266971588135,0.21608485281467438,-1.0500856637954712,-0.7579309940338135,2.7311208248138428,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.080564260482788,-2.9279816150665283,0.7339025139808655,2.8975112438201904,-0.9122427105903625,2.4896459579467773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.44683048129081726,-2.3521127700805664,-0.7970997095108032,0.8219082951545715,2.722262382507324,3.51057767868042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.266213297843933,-2.6824393272399902,-4.201432704925537,1.014314889907837,-2.5910208225250244,3.9733731746673584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6900486946105957,-0.9777403473854065,2.5362484455108643,1.9342243671417236,-2.976820230484009,-1.0378721952438354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.534355878829956,1.3626142740249634,-2.333340644836426,-2.4385883808135986,-2.8912367820739746,4.796132564544678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.5642242431640625,-1.8257516622543335,-4.065800189971924,-1.3044445514678955,-3.5441904067993164,-0.8668408989906311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.26091915369033813,-0.5304943323135376,-3.274416446685791,-0.3949801027774811,-1.2439939975738525,11.330672264099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.40783393383026123,-3.3125946521759033,-6.270914077758789,-4.157059669494629,2.9416677951812744,7.266067981719971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2495454549789429,-1.9074994325637817,-0.7505159378051758,1.3399313688278198,-1.1308673620224,2.9062469005584717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12504976987838745,-1.2357643842697144,0.5210563540458679,1.9631606340408325,-0.24385574460029602,3.7075088024139404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.006740982178598642,-2.7725682258605957,1.185713291168213,-0.5301309823989868,0.47826361656188965,4.105166912078857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6606310606002808,-2.615525245666504,0.3148268759250641,-2.934569835662842,-1.2743844985961914,3.6605818271636963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.24165144562721252,2.767019271850586,1.008533239364624,2.5566277503967285,-0.1176285669207573,3.0270416736602783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5656263828277588,-1.0876457691192627,-1.4388246536254883,0.6179498434066772,-4.57511043548584,-1.5171583890914917,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3872056007385254,-2.4750754833221436,-2.702491521835327,1.7743154764175415,-4.805787086486816,7.825514793395996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.304813861846924,-8.18021297454834,2.332547903060913,-0.9301313161849976,1.9753104448318481,2.813493013381958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4018436670303345,-3.908511161804199,-6.179048538208008,-3.562624216079712,-2.1035990715026855,-0.6846977472305298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0016673803329468,-3.9607913494110107,4.378838062286377,-0.695850133895874,-8.778449058532715,-0.010339832864701748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6464846134185791,-1.1688209772109985,0.1191847175359726,-0.00818533543497324,-1.2888152599334717,2.879206895828247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.870180606842041,-1.3757551908493042,1.280876636505127,0.863508939743042,0.16472609341144562,2.589268207550049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9226516485214233,-1.6816949844360352,1.0502454042434692,2.399414300918579,-1.3478949069976807,5.328232288360596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.026798725128174,-1.3328300714492798,1.4529470205307007,2.537966012954712,0.3405241072177887,3.0198519229888916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.911857008934021,-0.6813793182373047,-1.186187744140625,-3.421977996826172,-0.07127665728330612,5.19732141494751,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7912648320198059,2.1615054607391357,0.7591468095779419,-2.2904794216156006,-2.9979066848754883,0.2899695038795471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.056826114654541,1.3446130752563477,-5.927721977233887,0.2575019598007202,-2.92844295501709,4.423603534698486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.909187376499176,-1.9750484228134155,1.6669012308120728,0.9352096319198608,5.155663967132568,-1.1524465084075928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8462492227554321,3.6828932762145996,3.0299484729766846,5.43405294418335,2.983039140701294,4.966714382171631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.104388475418091,3.388340950012207,5.284084796905518,4.273550033569336,-6.571495056152344,4.514273166656494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5185102224349976,-1.7518575191497803,0.4567031264305115,0.6234226226806641,-1.3380217552185059,2.8452725410461426,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4149594306945801,-1.261623740196228,0.3701489567756653,0.0070098452270030975,0.04713021218776703,3.4781577587127686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1907377243041992,-1.7591112852096558,0.7815359234809875,2.4137308597564697,-1.7137641906738281,2.1146631240844727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8547672033309937,-2.074831485748291,1.0015357732772827,-0.7983152270317078,2.2850284576416016,3.786795139312744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.7740832567214966,-1.854759693145752,4.600738048553467,1.1828371286392212,-2.160756826400757,3.6757614612579346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6656917333602905,1.0512815713882446,-0.7037174105644226,-1.4938883781433105,-0.7817538976669312,-1.0169484615325928,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9416935443878174,-7.220947265625,-0.41198673844337463,-0.011404198594391346,-3.709040880203247,5.49275016784668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6046885251998901,1.27393639087677,6.532557964324951,2.052783966064453,-1.5644948482513428,6.163625717163086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.1799421310424805,-2.7296578884124756,3.851095676422119,-2.0412118434906006,-3.9744341373443604,-1.6354295015335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6991984844207764,-9.943558692932129,2.372678518295288,-0.9172554016113281,-5.526156902313232,2.0429866313934326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8345898985862732,-2.183870553970337,0.052518025040626526,0.549013614654541,-1.3423374891281128,3.847316265106201,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6755101680755615,-2.4431638717651367,0.5909601449966431,0.6287545561790466,0.5198104381561279,2.87923526763916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.26762524247169495,-2.7278313636779785,-0.0005339066847227514,2.272373914718628,0.7583867907524109,2.2321228981018066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3115671873092651,-0.4340657591819763,-1.0410970449447632,-1.118379831314087,0.12495125085115433,5.142526149749756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0468785762786865,-3.3189642429351807,0.1011022999882698,-0.45986154675483704,3.0020716190338135,1.6803678274154663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.251799583435059,1.4113045930862427,-2.14751935005188,2.253943681716919,-1.9765781164169312,2.5260260105133057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9743079543113708,4.411259174346924,-3.0921757221221924,-0.13472819328308105,-2.129284143447876,4.581331729888916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5297935009002686,1.0069278478622437,0.7172571420669556,-3.775761365890503,-4.9322333335876465,7.38713264465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2777786254882812,-0.831455409526825,-0.9239135384559631,-4.878092288970947,5.091029644012451,4.936522483825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.05850505083799362,-5.703464031219482,-0.3612755239009857,1.7779194116592407,-6.874022960662842,10.07797622680664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0572813749313354,-0.9360054135322571,-0.313016802072525,1.091202735900879,-1.574400544166565,3.508700132369995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.007944043725728989,-2.7001497745513916,-0.8863903880119324,-0.38160762190818787,-1.5746541023254395,3.1661205291748047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.286076307296753,-2.7727880477905273,0.7397151589393616,1.6004642248153687,-1.5031135082244873,3.0243160724639893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5044745206832886,-3.728116512298584,-0.011773486621677876,2.7888474464416504,-2.9821853637695312,1.2466381788253784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6017433404922485,0.727358877658844,-1.4701513051986694,3.319922924041748,-0.9117292761802673,5.43106746673584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.502756357192993,-0.7673123478889465,3.178715705871582,3.077436685562134,-3.3111939430236816,4.865464210510254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9502726793289185,-6.518466472625732,2.5203654766082764,0.11651425063610077,-0.752124011516571,6.208306789398193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.353398084640503,1.3931890726089478,-5.732287883758545,-2.574655294418335,1.35390305519104,3.012603759765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.461272716522217,0.8186659216880798,-4.700648307800293,3.0026602745056152,-2.9101600646972656,8.085135459899902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9549212455749512,-5.382709503173828,3.3571536540985107,-5.765035152435303,2.3643486499786377,7.051536560058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9956923723220825,-1.2069627046585083,0.2552303373813629,1.33907949924469,-1.3936817646026611,2.610795497894287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1545443534851074,-2.5391008853912354,-0.38477855920791626,0.7427700161933899,-2.096513032913208,2.5227324962615967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.891883134841919,-0.20607787370681763,0.12257995456457138,-0.76949542760849,0.026326801627874374,1.3126779794692993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4132399559020996,-0.09211628884077072,0.5166487693786621,-0.477402001619339,-1.881198763847351,3.8856513500213623,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.121610641479492,-1.1136990785598755,-2.3218064308166504,-2.765002965927124,-2.5953588485717773,3.0882227420806885,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9625809192657471,-2.36444354057312,0.7836933135986328,-3.2198173999786377,0.6617171764373779,-0.8098368048667908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.46396803855896,-0.10829460620880127,4.121509075164795,-2.472705364227295,-4.67214298248291,4.7588090896606445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4946646690368652,1.0914173126220703,1.2889859676361084,7.258608818054199,-1.2938300371170044,4.3676276206970215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1049914360046387,-0.8677415251731873,-5.73422384262085,6.542196750640869,-3.9205949306488037,1.0462437868118286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.1895551681518555,-8.639409065246582,1.898293375968933,2.331383228302002,-2.2689990997314453,1.6231815814971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5506882071495056,-1.9906888008117676,-0.8385579586029053,0.7299548983573914,-0.6448307037353516,3.3800389766693115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.06666647642850876,-1.4167520999908447,-0.2989417016506195,1.1033772230148315,0.5540594458580017,3.801866054534912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.014400839805603,-3.3821074962615967,-1.0970971584320068,1.4122798442840576,-0.9376530051231384,5.234972953796387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6167042255401611,-2.88712739944458,0.796657919883728,1.5550205707550049,-3.554412603378296,5.631300449371338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8040913343429565,-0.23994991183280945,2.152414321899414,4.10951042175293,-0.07788271456956863,5.294320106506348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8621504306793213,-5.362517356872559,-0.8057911396026611,3.7590372562408447,-4.473753452301025,3.601156234741211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.28250277042388916,-1.6705893278121948,5.142491340637207,-2.519278049468994,-3.260380744934082,5.425580978393555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7471157312393188,0.9764890074729919,1.2546594142913818,2.5172207355499268,-5.0665059089660645,-2.3647854328155518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.3671112060546875,-4.265793323516846,0.874123215675354,5.196192741394043,3.3781583309173584,4.712881088256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0718212127685547,-8.323345184326172,-4.553120136260986,-2.9567618370056152,-4.715162754058838,0.4697803854942322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6264384984970093,-1.6993343830108643,-0.4794690012931824,1.6578824520111084,-1.0621883869171143,3.3571207523345947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3489028215408325,-2.4312825202941895,-1.7069690227508545,1.1993107795715332,-1.3307256698608398,3.732569694519043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7801561951637268,-2.3602640628814697,0.43107619881629944,2.877232313156128,-2.8506417274475098,3.9443843364715576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.09736374765634537,1.551074504852295,1.249907374382019,-0.4077063500881195,-0.49248963594436646,1.7978417873382568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.30229097604751587,-2.781590223312378,3.428987741470337,3.1141598224639893,-0.5488861203193665,1.1629103422164917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5626256465911865,-4.744226455688477,-1.7244749069213867,1.7365655899047852,3.312030792236328,1.499659538269043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8270853757858276,-3.814901351928711,-4.300405502319336,-1.846307635307312,-5.042357444763184,5.245903968811035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6300586462020874,-5.997130870819092,2.934828758239746,0.9700928926467896,4.09312629699707,1.668448567390442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7539747953414917,-0.34122389554977417,1.8971564769744873,-4.697451591491699,1.7590056657791138,8.627533912658691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.233479022979736,-6.767029285430908,-1.2823283672332764,1.8476378917694092,1.107066035270691,2.1077706813812256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.478342205286026,-2.175502300262451,0.046381592750549316,0.6295459270477295,-0.7144879698753357,2.5342273712158203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9382897615432739,-2.0983824729919434,0.9299529790878296,-0.8241931200027466,-1.1686556339263916,2.9205164909362793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.006617594975978136,0.9891985058784485,0.74900221824646,0.8908185958862305,-0.25287824869155884,3.2527785301208496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.9990153312683105,-3.523865222930908,1.1433526277542114,-1.3373147249221802,0.11466790735721588,3.0434675216674805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0553206205368042,-2.000843048095703,0.9010838866233826,-0.912896990776062,-3.3589835166931152,7.09617280960083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.38528972864151,-0.5295165181159973,0.4222983717918396,0.6092477440834045,-2.2858994007110596,-2.618290662765503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7820693254470825,-7.157747268676758,-0.6874814033508301,-1.6013275384902954,-3.1782331466674805,2.024399518966675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2842814922332764,-0.7645468711853027,5.371859073638916,2.3953466415405273,-3.8353097438812256,7.675023555755615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.1626362800598145,-1.5858570337295532,-1.4828011989593506,-4.769707679748535,-4.829716682434082,-2.283243179321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.2692508101463318,-0.09811774641275406,7.562535285949707,-3.8415439128875732,-0.3309459388256073,-0.8965528011322021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6686801314353943,-0.957088828086853,0.3935934603214264,0.3018558919429779,-0.977116048336029,3.2521004676818848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2406502217054367,-0.6623045206069946,-1.4338462352752686,1.4643911123275757,-1.8064098358154297,3.477125883102417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7719610929489136,-1.2389675378799438,2.2697908878326416,0.6856153011322021,-0.0900547131896019,1.7071441411972046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.07545172423124313,-1.6967171430587769,-1.8928402662277222,2.7990949153900146,-3.6445136070251465,4.387536525726318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1098637580871582,-2.7360281944274902,-4.326501846313477,-0.7382324934005737,-1.5065909624099731,3.0957694053649902,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.115633726119995,0.9738343358039856,-3.9684360027313232,0.11188650876283646,-0.3674626648426056,0.884342610836029,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.24920916557312,-2.4278981685638428,3.395664691925049,-0.13962513208389282,-3.8037750720977783,-1.5606633424758911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.334632158279419,4.513092041015625,2.8153650760650635,4.630162239074707,-1.7184405326843262,3.648799180984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5167570114135742,-2.6040501594543457,3.3608205318450928,8.929107666015625,-1.0147414207458496,4.019237041473389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8213844299316406,1.129213809967041,-1.616350769996643,6.000506401062012,4.453866958618164,-1.2049466371536255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.312292456626892,-1.7546606063842773,-0.4497077167034149,1.1947730779647827,-0.8818345665931702,3.7680845260620117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22489623725414276,-1.2430810928344727,0.6079205274581909,0.37726518511772156,0.1993076354265213,2.5626204013824463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.448497772216797,-3.6095619201660156,0.7860073447227478,-0.3486790955066681,-0.6467556357383728,3.3190906047821045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2634141445159912,-4.212369441986084,0.4809073507785797,-1.840755581855774,-2.1372292041778564,2.247255563735962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.011178956367075443,-5.433219909667969,-1.3065695762634277,-1.4536579847335815,-2.8568058013916016,3.7092907428741455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.790132761001587,-4.397539138793945,-2.9594151973724365,1.5059558153152466,-3.015540838241577,1.3754793405532837,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6695844531059265,-3.5617682933807373,-4.842599868774414,-1.2999099493026733,-4.886641502380371,1.6053030490875244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8117469549179077,-1.116146445274353,6.164844512939453,3.917179822921753,-0.6031237840652466,0.49169278144836426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7668120861053467,-2.465001106262207,1.5143787860870361,8.862058639526367,-1.9730751514434814,0.1401265561580658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4397151470184326,-0.40463992953300476,7.4000678062438965,-3.8376078605651855,1.167239785194397,-0.7307422161102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3873653411865234,-1.4520694017410278,-0.5929943919181824,1.0497074127197266,-1.6521438360214233,2.8121423721313477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6509387493133545,-0.24570462107658386,-1.0981113910675049,1.3487263917922974,-1.877366065979004,3.6455841064453125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0668586492538452,-0.9789758920669556,1.5728850364685059,-0.44354310631752014,-1.1353336572647095,3.881702184677124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1032395362854004,0.17872530221939087,-1.1124553680419922,0.12491405755281448,-0.38440853357315063,1.6036134958267212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.8305647373199463,-2.360665798187256,0.567669153213501,1.9665753841400146,-1.9284782409667969,3.498894453048706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.556638240814209,-1.272993803024292,-3.8889527320861816,2.9723734855651855,1.6348451375961304,1.1790322065353394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
