split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-3.2615883350372314,-0.35699957609176636,4.187551975250244,-0.6562055349349976,-0.40986210107803345,2.3956689834594727,-2.1732993125915527,0.3473571538925171,-5.249612331390381,-1.3623477220535278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4007567167282104,-0.13927747309207916,1.0036283731460571,-0.7498170733451843,-0.2084343135356903,-2.5828588008880615,-0.8055331110954285,-1.215389609336853,-0.315909743309021,-1.3199058771133423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9369934797286987,0.5405024886131287,1.5659205913543701,-0.18901124596595764,0.8135687112808228,-1.9150307178497314,-1.2394366264343262,-1.119494080543518,-0.8672308325767517,-2.296506881713867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.503861427307129,0.6298301815986633,-0.097251757979393,0.26585930585861206,1.4128284454345703,-1.226059913635254,0.40051233768463135,-0.5360774993896484,0.4684792757034302,-1.5599260330200195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.18360918760299683,1.0108752250671387,1.8573771715164185,1.0904568433761597,-1.5829977989196777,7.76172018959187e-05,1.0348902940750122,-1.7325807809829712,-0.6895990371704102,-2.0559585094451904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4115468263626099,-0.9239169955253601,1.3190522193908691,0.18822622299194336,0.16489601135253906,1.288894772529602,-0.007754101417958736,-0.8456031084060669,0.0832516998052597,-3.711306095123291,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.344348430633545,3.191359043121338,1.7086988687515259,-2.918549060821533,-0.8787305951118469,-2.9034547805786133,-3.2297234535217285,-0.12541216611862183,1.855406403541565,-3.8401784896850586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.32690298557281494,-1.2389378547668457,2.3092575073242188,1.4451732635498047,-4.029914379119873,-5.0551371574401855,-3.1735916137695312,-1.8585021495819092,-3.949164628982544,-1.931456446647644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7690088748931885,-1.2165812253952026,-1.1945878267288208,2.3255767822265625,-1.0321351289749146,-5.783043384552002,-3.190094470977783,-3.4246392250061035,-4.900928497314453,-2.7343382835388184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3546433448791504,-0.07786475867033005,1.7342047691345215,-0.3409910798072815,-0.0668337494134903,-2.2576866149902344,-1.5806457996368408,-0.8186010718345642,-0.14186669886112213,-1.5352925062179565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.05336759239435196,0.28560131788253784,2.136930465698242,-0.6949096322059631,-0.9335805177688599,-1.9549144506454468,-0.1639101654291153,-0.49196532368659973,-0.42448151111602783,-1.9851449728012085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.36704936623573303,0.24537979066371918,0.3391299843788147,-0.7260639667510986,1.161903738975525,-3.0257039070129395,-1.445092797279358,0.31029558181762695,-0.35984042286872864,-2.921428918838501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.118792325258255,0.9073726534843445,3.3568572998046875,-1.9330003261566162,-1.1756089925765991,-0.5649657845497131,-0.963935375213623,-1.01304030418396,1.6482235193252563,-2.0486135482788086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7322292923927307,1.8723872900009155,3.309094190597534,0.004982311744242907,2.1300606727600098,-2.045548915863037,-3.7352662086486816,-1.0608335733413696,-0.9988166689872742,-2.37546706199646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.7837324142456055,-3.082814931869507,1.9923127889633179,-0.14831918478012085,2.063793659210205,1.3898369073867798,-0.7870793342590332,-0.11777593195438385,-0.6237832903862,0.7476805448532104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.03490328788757324,-0.6233471035957336,3.8053805828094482,-0.3452213406562805,-6.569354057312012,-2.1893081665039062,-0.8152340054512024,-0.5223885774612427,-0.7873750329017639,-1.2997815608978271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9554895162582397,-2.3959193229675293,-4.39122200012207,-1.1208813190460205,3.3539915084838867,-2.954171895980835,-0.46096038818359375,0.9904701113700867,-2.1993019580841064,-2.601250410079956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3988386392593384,-0.12269613146781921,1.335608720779419,-0.04413147643208504,-0.843591570854187,-2.021148204803467,-0.6344388127326965,-1.2392165660858154,-0.46004757285118103,-1.4689542055130005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.042740821838379,-1.1270655393600464,2.499850034713745,-0.28717103600502014,0.19301772117614746,-1.8238321542739868,-0.9838707447052002,0.07930336147546768,-0.1297426074743271,-1.1952344179153442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.838264524936676,-0.07375741750001907,0.5516065955162048,0.5506432056427002,0.052513524889945984,-3.488597869873047,-1.600236177444458,0.325550377368927,0.4868907630443573,-1.7828665971755981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7714629173278809,3.2004733085632324,3.005420207977295,0.2336122989654541,-0.7164616584777832,-2.033242702484131,-1.3383526802062988,-2.386969566345215,0.45996370911598206,-1.3293702602386475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.015133857727051,-2.7615175247192383,0.5274509191513062,0.4794977307319641,-1.3317692279815674,-3.698862565215677e-05,-0.5346062779426575,1.7830300331115723,0.8633885383605957,-1.3319040536880493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.391620397567749,1.637067198753357,1.4572982788085938,-0.4585554003715515,-1.4914544820785522,-4.5840253829956055,2.0060107707977295,2.242982864379883,0.5334585309028625,0.4755297005176544,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.8380143642425537,1.0964267253875732,1.0904107093811035,1.0492465496063232,-0.16384263336658478,-0.38576003909111023,3.077056407928467,-1.3478940725326538,-0.33740493655204773,-3.3617587089538574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.2252386212348938,-0.1733553409576416,1.7340916395187378,2.4951248168945312,2.975764274597168,0.3249957263469696,5.05613374710083,-2.5943779945373535,0.9225002527236938,-1.1538957357406616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5737714171409607,0.07095157355070114,1.539791464805603,0.18132156133651733,0.016131196171045303,-2.4751651287078857,-0.9393413066864014,-0.5412049889564514,-0.7382432818412781,-1.398708701133728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03515629470348358,0.39387044310569763,1.787824034690857,-1.4662331342697144,0.33396798372268677,-2.331979990005493,-1.4032243490219116,-0.6938149333000183,-0.8538781404495239,-1.54940927028656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.439111590385437,0.7454526424407959,1.2623090744018555,-0.1513923704624176,0.4924136698246002,-0.8728789687156677,-2.681619644165039,-1.7109174728393555,-0.6401864886283875,0.21292227506637573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.809401273727417,-1.6466935873031616,2.046355962753296,-0.09092071652412415,-0.06133193150162697,-5.4555487632751465,-0.48456287384033203,-1.6187852621078491,-0.8924686312675476,-0.8655072450637817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0139732360839844,-1.7714232206344604,1.2515171766281128,0.947076141834259,2.5125656127929688,-4.577368259429932,0.339402973651886,-1.3603981733322144,-1.9314543008804321,-2.6126139163970947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6750076413154602,-1.7395223379135132,4.283990859985352,-3.0882441997528076,1.3737761974334717,-2.389960527420044,-3.7794392108917236,-2.721203327178955,-0.2358497679233551,-2.9711968898773193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.359894722700119,-1.399530291557312,5.5285515785217285,3.6260175704956055,0.6716042160987854,-5.070749759674072,-1.6149510145187378,-2.83160400390625,0.6134870648384094,-2.097902536392212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.17299485206604,-3.800976514816284,3.0574066638946533,0.43823105096817017,-4.626035690307617,-1.9745064973831177,-0.7764087915420532,1.7339740991592407,2.836256504058838,-1.9803084135055542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6927530765533447,0.09952793270349503,1.9353235960006714,-0.45281875133514404,0.23859745264053345,-2.3735241889953613,-1.434708595275879,-1.0662866830825806,0.05352788791060448,-1.5161713361740112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5205339193344116,-0.8157832026481628,1.8930717706680298,0.6072542667388916,0.9202582240104675,-2.028419256210327,-1.3954668045043945,-1.293633222579956,0.15304504334926605,-0.3790617883205414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.035379409790039,0.22469106316566467,1.249985933303833,-1.1944794654846191,1.0351624488830566,-2.3678760528564453,-2.8900909423828125,0.3637791574001312,0.24630503356456757,-0.6746050715446472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5279359817504883,-0.7553215622901917,2.8346056938171387,-0.5716529488563538,0.9727307558059692,-2.4478979110717773,-1.8186285495758057,0.4248116612434387,-1.766147255897522,-0.7144063711166382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.44198480248451233,0.9580663442611694,3.2209877967834473,0.41160908341407776,-1.967313528060913,-0.16188675165176392,0.45120251178741455,-1.4594194889068604,-2.9356577396392822,0.40491098165512085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6778976917266846,-1.0986133813858032,2.2927916049957275,-2.999624729156494,0.7918360829353333,0.29304975271224976,-0.7302290797233582,3.038670063018799,-1.455438256263733,-1.2625690698623657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.583452224731445,1.7721585035324097,1.4563970565795898,-1.943621039390564,-4.991514682769775,-1.4053006172180176,-0.20828808844089508,1.0574240684509277,-0.4124571681022644,-1.3762483596801758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.7751004695892334,-0.15791088342666626,1.917293667793274,-2.1591615676879883,-0.3819882571697235,3.170131206512451,-1.803901195526123,-3.147144079208374,-2.0343270301818848,-2.0981199741363525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.900962769985199,-0.04850361496210098,1.2525709867477417,-0.8293745517730713,-0.3378761410713196,-2.3784143924713135,-1.3390965461730957,-1.2037724256515503,0.1568082571029663,-1.7221277952194214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5737975835800171,0.17873536050319672,1.3781379461288452,-0.06476292759180069,-0.021245818585157394,-2.623077869415283,0.36957088112831116,-1.5901349782943726,-0.44263795018196106,-2.5342276096343994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.910492479801178,0.7121995687484741,3.058336019515991,1.326004981994629,-1.4119794368743896,-1.9373879432678223,-0.7029176950454712,-0.5385927557945251,-0.926056444644928,-2.2438135147094727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5364950895309448,-2.2202253341674805,2.2376837730407715,-0.8451541066169739,-1.8678380250930786,-0.5823584794998169,0.12362998723983765,-0.4807471036911011,-0.006860722322016954,-2.968120813369751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2694486975669861,-3.515507221221924,0.056113578379154205,-1.1349513530731201,0.4400257170200348,-1.4664205312728882,1.5148675441741943,0.020215118303894997,-1.035823941230774,-1.5330363512039185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6171449422836304,1.9398099184036255,-1.8000839948654175,1.6095020771026611,-3.0782198905944824,-0.011732340790331364,-0.4570848047733307,-1.2383410930633545,-0.8592958450317383,-3.4257452487945557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.020571939647197723,-0.2154916226863861,-1.2470859289169312,0.35085174441337585,-3.82545804977417,-0.17347857356071472,-2.4824981689453125,-4.7776198387146,-0.5395253300666809,-4.001293182373047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8381621241569519,1.6053024530410767,2.382094144821167,2.5330724716186523,-0.418178528547287,-1.9905271530151367,0.3088871240615845,-4.509234428405762,3.4105441570281982,3.8543808460235596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9919595718383789,-0.13668982684612274,1.4884252548217773,-0.008040361106395721,-0.9533447027206421,-1.8862346410751343,-0.5920435786247253,-1.3726755380630493,-0.2659914791584015,-1.313923954963684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3268860578536987,-0.7561532855033875,2.3783185482025146,-0.8363497853279114,0.1638181060552597,-2.4509849548339844,-1.542114019393921,-0.8705731630325317,0.17174428701400757,-0.2354668378829956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6863425970077515,0.43551793694496155,1.9301915168762207,-0.7795265316963196,-1.4684053659439087,-1.9610469341278076,-1.2975349426269531,-3.191859245300293,0.11302070319652557,-0.09854432195425034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.880642890930176,1.222349762916565,2.5236704349517822,-0.28480690717697144,-0.5219846367835999,-1.268000602722168,0.7135211825370789,0.00598558085039258,1.9392155408859253,-1.3346941471099854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.74472975730896,-2.879344940185547,0.7936360239982605,1.273334264755249,-1.091996669769287,-0.4943450391292572,-0.1645200401544571,0.3757668733596802,-1.7333717346191406,-2.874516487121582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.423284649848938,-2.3372700214385986,1.3990163803100586,-0.04582805931568146,0.6846495270729065,1.0448918342590332,0.8365008234977722,-4.756046295166016,-1.4453918933868408,-2.271577835083008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.3692054748535156,1.674721121788025,-1.325355052947998,-1.3504136800765991,-1.2466009855270386,-1.7982999086380005,-5.351953029632568,-2.3624370098114014,-1.8218899965286255,1.1443012952804565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2408798933029175,2.743539810180664,3.420440673828125,-1.3653568029403687,0.5142725110054016,-1.0538666248321533,-1.4922105073928833,-2.688067674636841,5.493710994720459,2.416722059249878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.095616340637207,0.2277471423149109,1.5099966526031494,-0.07476132363080978,-0.008955651894211769,-2.0225563049316406,-0.8504705429077148,-1.508278250694275,-0.12421801686286926,-0.5322402715682983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4561772346496582,-1.039222240447998,1.8241463899612427,-0.2143184095621109,-0.3913331925868988,-2.7816786766052246,0.1013810858130455,-1.0574661493301392,-1.1126724481582642,-0.9345120191574097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8153221607208252,1.1067414283752441,2.1932320594787598,-0.02508345991373062,1.128646969795227,-0.5298041701316833,-1.6542491912841797,-2.2173168659210205,-0.1455117017030716,-1.2520084381103516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4527969360351562,1.4538477659225464,0.011547035537660122,-2.222776412963867,-1.1499731540679932,-0.5323721170425415,-2.3240997791290283,-2.172579526901245,-0.33515334129333496,-0.606291651725769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8653992414474487,-3.5008432865142822,1.0629067420959473,-0.7634679079055786,1.3708211183547974,-2.122755289077759,-2.893960475921631,0.9992630481719971,0.6207420229911804,-0.46051186323165894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3333622217178345,-0.47016939520835876,2.7146201133728027,-1.240363597869873,0.18215849995613098,-1.24851655960083,-1.9215712547302246,3.8942723274230957,-1.1320666074752808,-2.0350751876831055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.276101589202881,-0.7505286931991577,-1.2825559377670288,1.4014443159103394,-4.251735687255859,-1.4645094871520996,1.5634963512420654,1.008368968963623,-3.0058224201202393,-0.19211409986019135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1147401332855225,3.8744261264801025,5.662359237670898,-0.7938480377197266,2.93574857711792,-1.849286675453186,-0.04700345918536186,1.9754314422607422,-1.654383897781372,-3.086124897003174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1522064208984375,-0.5185807347297668,1.4772253036499023,0.18537139892578125,-0.019999908283352852,-2.211702346801758,-0.9020540714263916,-1.0001578330993652,0.020377831533551216,-2.0413646697998047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1659035682678223,-0.7242670059204102,1.464374303817749,-0.8788673281669617,-0.6162459850311279,-0.8412772417068481,-1.8607358932495117,-1.363534927368164,-0.38314253091812134,-1.3293970823287964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.299409866333008,-1.3051220178604126,0.9203645586967468,0.21623986959457397,0.13749299943447113,-2.7954928874969482,-2.2366676330566406,-0.5094752311706543,-1.4632006883621216,-0.327718585729599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4447153806686401,0.8620771169662476,-0.2852266728878021,1.6761937141418457,-1.2330906391143799,-2.1175613403320312,-2.567546844482422,-0.3360113501548767,-1.6290283203125,0.21048276126384735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.11852577328681946,0.13713569939136505,0.0462784580886364,-2.196592092514038,0.24372507631778717,-4.307714939117432,-1.2810767889022827,0.9686772227287292,1.2636398077011108,1.4122366905212402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.3486716747283936,1.0174280405044556,2.0123562812805176,0.2979704439640045,-0.11197906732559204,-5.702622413635254,2.2977020740509033,0.047418903559446335,-1.3980733156204224,-2.8905088901519775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.2561559677124023,-3.9647154808044434,5.044188976287842,-1.8502039909362793,-1.9765182733535767,-1.952133059501648,-0.6467858552932739,1.4836440086364746,-1.3941045999526978,0.7050420045852661,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3252767324447632,-0.6653300523757935,0.19350847601890564,-5.735673904418945,0.8678411841392517,-4.134858131408691,1.8519549369812012,-2.2020394802093506,-4.117703437805176,-2.3524372577667236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5641363859176636,0.0973377674818039,1.6755642890930176,-0.09558255225419998,-0.741290807723999,-2.1586556434631348,-1.1228047609329224,-1.1106455326080322,0.12479633092880249,-1.280807375907898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.28233322501182556,0.7299405336380005,0.36860400438308716,-0.19461505115032196,-0.15872320532798767,-3.355191469192505,-1.2243738174438477,-1.1558881998062134,-0.841026782989502,-1.261582612991333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.111764669418335,-0.5302342176437378,0.6856797337532043,-1.7656234502792358,-0.519011914730072,-0.4902780055999756,-0.1998218595981598,-0.9440837502479553,-0.7978432178497314,-1.9067730903625488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6257501840591431,0.1384166181087494,1.4177942276000977,-0.004479377064853907,-0.49090877175331116,-1.1813677549362183,-4.23888635635376,-1.80682373046875,-0.8611076474189758,0.3828965425491333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6181216239929199,-0.44817158579826355,2.1828761100769043,1.8624619245529175,0.8368610143661499,-4.5899248123168945,0.5730728507041931,-0.37377652525901794,2.998826026916504,-1.9597643613815308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5149053335189819,-0.359448105096817,1.0975630283355713,0.3553541898727417,-5.057356834411621,-3.4698398113250732,-1.6842058897018433,0.09474381804466248,-2.9357752799987793,-1.5931471586227417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.0034685134887695,1.3499466180801392,1.976708173751831,1.3343865871429443,1.6318714618682861,-5.646667003631592,-3.654782295227051,-1.5143344402313232,-1.6170363426208496,-4.61784029006958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.989141583442688,0.8756301999092102,1.1199270486831665,-0.5349059700965881,1.1415603160858154,-4.048884868621826,4.844320297241211,-4.257404804229736,1.1935863494873047,0.6020309925079346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8279422521591187,0.20064492523670197,2.009678602218628,0.11400119215250015,0.03377631679177284,-2.231539726257324,-0.8351672887802124,-1.6005935668945312,-0.23570358753204346,-1.6210377216339111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3274527788162231,0.7061213254928589,1.2066572904586792,0.07470172643661499,-0.362439900636673,-1.3015546798706055,-2.371901035308838,-0.7082148790359497,-0.06290698796510696,-0.8158487677574158,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.1599317491054535,-0.368376225233078,0.7261345386505127,-1.4257744550704956,-0.42140939831733704,-2.2221455574035645,-1.8813917636871338,0.6252909898757935,0.03576575592160225,0.2691536545753479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.0654701292514801,0.209634929895401,0.8241455554962158,1.7871654033660889,-1.7870858907699585,-3.4094958305358887,-0.7371330261230469,0.45337241888046265,-1.7447372674942017,-2.6769449710845947,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.06425821781158447,-0.15440498292446136,3.098397731781006,1.8286876678466797,-2.1218035221099854,0.41014957427978516,-1.9481898546218872,0.9072071313858032,0.796282172203064,-2.2804436683654785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.4092471599578857,-3.1417698860168457,2.80647611618042,1.546470046043396,1.881787657737732,-4.181750297546387,-1.5561317205429077,1.302820086479187,0.6094403266906738,-1.993909478187561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.681624412536621,1.9714393615722656,0.6276112198829651,-2.8931827545166016,-1.7008172273635864,2.416498899459839,-3.8949148654937744,-1.816718578338623,0.8930496573448181,-1.4949188232421875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8338459730148315,-3.2351741790771484,-0.8738044500350952,1.0195708274841309,-1.5253410339355469,-1.749341368675232,-1.816126823425293,4.256285190582275,1.8482377529144287,1.7491787672042847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8847910165786743,-0.42191317677497864,1.86404550075531,-0.28492599725723267,-0.6172381639480591,-1.7282105684280396,-0.626541018486023,-1.1503551006317139,-0.16276265680789948,-1.6122721433639526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.14602842926979065,-0.5612248778343201,0.5974361300468445,0.5534934997558594,0.16052691638469696,-2.9323620796203613,-0.5922093391418457,-1.2213380336761475,0.6520979404449463,-1.386582612991333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8512464761734009,-1.4656450748443604,1.5232042074203491,1.928151249885559,0.8650015592575073,-1.547902226448059,-0.7374429106712341,-0.41171538829803467,-1.0105407238006592,-1.4634616374969482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2853235006332397,-1.5179260969161987,-1.1271567344665527,0.9504061937332153,0.5119706392288208,-0.7099199891090393,-0.37714529037475586,-0.5938759446144104,-1.8911526203155518,-1.6621118783950806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.174258828163147,0.07549244165420532,1.2856900691986084,2.2019331455230713,-3.4010047912597656,-2.938051700592041,-0.3248014748096466,0.5211924910545349,0.5728774666786194,-2.0646331310272217,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.22663289308547974,-0.8790655732154846,-1.1595823764801025,0.21983258426189423,-1.8434011936187744,-1.2362951040267944,-1.622610330581665,3.247356414794922,1.1507817506790161,-3.078632116317749,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.347464680671692,-1.4893447160720825,-0.312416136264801,-2.254551410675049,3.8833587169647217,-6.184437274932861,-0.21142831444740295,-1.887276530265808,-2.026477813720703,-2.789872884750366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9225502014160156,1.998533844947815,0.9095596671104431,0.719000518321991,0.33805668354034424,-6.870830059051514,2.11822509765625,3.073887825012207,2.845524311065674,-2.3165810108184814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9144572019577026,-0.30908456444740295,1.2459077835083008,-0.18999351561069489,-0.2256854623556137,-2.7640459537506104,-1.3545019626617432,-0.6337636113166809,0.28386563062667847,-1.3745512962341309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5651002526283264,0.11980157345533371,0.9341475367546082,0.3635285198688507,0.2599177658557892,-3.4304544925689697,-1.6614923477172852,-1.0571739673614502,-0.9531047344207764,-1.9829490184783936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.360770344734192,0.36543723940849304,2.280930995941162,0.025992555543780327,-0.9531590342521667,-2.314474105834961,1.2970397472381592,-1.4429073333740234,1.0473300218582153,-0.6116063594818115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7348421812057495,0.3283199965953827,-0.09890285134315491,-1.4455723762512207,-0.7871723175048828,-0.030175257474184036,1.298667311668396,-0.10476650297641754,-0.856671154499054,-1.3609882593154907,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.4896285831928253,-0.33260396122932434,2.4888997077941895,-1.247460126876831,-0.22719228267669678,-2.055272102355957,-2.7890260219573975,2.9588499069213867,-0.8883747458457947,-0.6041834950447083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7315267324447632,-2.6556472778320312,0.7349604964256287,-3.3309667110443115,1.7329051494598389,-4.043290615081787,1.9542258977890015,-0.40606653690338135,-1.7664839029312134,-1.6325793266296387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8175083994865417,0.7536503672599792,-0.4953686594963074,1.2275385856628418,-3.3985958099365234,-2.927704334259033,2.7497947216033936,-1.0980600118637085,3.7653920650482178,-2.9906322956085205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1153411865234375,2.932252883911133,5.124146461486816,-0.9269626140594482,1.6920613050460815,-6.834540843963623,1.165432095527649,-1.10933518409729,0.5268363952636719,-2.376765727996826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1585004329681396,0.05188605934381485,1.1256753206253052,0.01706019975244999,-0.5175291299819946,-2.3857457637786865,-0.9498066306114197,-0.8647462725639343,-0.14579270780086517,-0.5235299468040466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9296997785568237,-0.46029868721961975,2.298520565032959,0.2118411511182785,0.05897723138332367,-1.4356262683868408,-1.5745328664779663,-1.3271757364273071,-0.4652065932750702,-0.4988973140716553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8387523889541626,0.3701028525829315,2.096954107284546,-0.39364534616470337,-0.19054822623729706,-1.0796626806259155,-0.46731939911842346,-2.425107955932617,-2.050783395767212,-0.5951246023178101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
