split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3
test,-0.3678845167160034,1.0713162422180176,-2.630967140197754,0.0,0.0,1.0,0.0
test,-1.630419135093689,-2.8247056007385254,-0.1041284129023552,0.0,0.0,0.0,1.0
test,-0.32431575655937195,0.2817416191101074,1.1155600547790527,1.0,0.0,0.0,0.0
test,0.8859955072402954,1.1646796464920044,2.0966548919677734,0.0,1.0,0.0,0.0
test,0.7072223424911499,-1.9599568843841553,1.3196176290512085,0.0,0.0,1.0,0.0
test,-3.6751797199249268,0.2673831284046173,1.7479450702667236,0.0,0.0,0.0,1.0
test,-0.12155774980783463,-0.07438212633132935,-0.15191902220249176,1.0,0.0,0.0,0.0
test,1.3221477270126343,1.5995625257492065,-0.9626255631446838,0.0,1.0,0.0,0.0
test,0.5100234150886536,0.03880758956074715,3.1937389373779297,0.0,0.0,1.0,0.0
test,0.5354981422424316,-0.20720957219600677,-3.5111660957336426,0.0,0.0,0.0,1.0
test,-0.5252881050109863,1.5640610456466675,0.023830480873584747,1.0,0.0,0.0,0.0
test,-1.5610688924789429,1.7568082809448242,1.06287682056427,0.0,1.0,0.0,0.0
test,-2.676395893096924,-0.3211192190647125,1.0016671419143677,0.0,0.0,1.0,0.0
test,-0.5920141935348511,3.9731032848358154,-2.0112857818603516,0.0,0.0,0.0,1.0
test,-0.8853588104248047,0.9310874938964844,0.7104811668395996,1.0,0.0,0.0,0.0
test,0.6613720059394836,2.6315481662750244,-0.12364740669727325,0.0,1.0,0.0,0.0
test,-0.6688227653503418,3.6713080406188965,0.7855401635169983,0.0,0.0,1.0,0.0
test,2.437133550643921,0.5236918330192566,-2.852874517440796,0.0,0.0,0.0,1.0
test,0.22626309096813202,-0.11197077482938766,-0.05600631982088089,1.0,0.0,0.0,0.0
test,1.457031011581421,-0.04345747083425522,-0.7953835129737854,0.0,1.0,0.0,0.0
test,2.8837814331054688,1.6289714574813843,-0.04581334441900253,0.0,0.0,1.0,0.0
test,1.215035080909729,4.605762958526611,0.16800937056541443,0.0,0.0,0.0,1.0
test,-0.8057515621185303,0.9549486637115479,-0.19697688519954681,1.0,0.0,0.0,0.0
test,-0.0745956301689148,1.9698359966278076,-1.2817672491073608,0.0,1.0,0.0,0.0
test,-1.2365483045578003,1.696372151374817,-2.235308885574341,0.0,0.0,1.0,0.0
test,-1.1773046255111694,3.15842866897583,3.318321943283081,0.0,0.0,0.0,1.0
test,-0.7430137395858765,0.6581516265869141,-0.2935228645801544,1.0,0.0,0.0,0.0
test,0.768708348274231,1.684424638748169,-1.2986499071121216,0.0,1.0,0.0,0.0
test,1.8457770347595215,3.1753406524658203,0.38669121265411377,0.0,0.0,1.0,0.0
test,-1.3478971719741821,2.6781389713287354,-2.91694712638855,0.0,0.0,0.0,1.0
test,-0.2946131229400635,1.617279291152954,-0.12912176549434662,1.0,0.0,0.0,0.0
test,-1.5399771928787231,1.9611586332321167,0.7385762333869934,0.0,1.0,0.0,0.0
test,-2.3309075832366943,0.8004578351974487,2.182562828063965,0.0,0.0,1.0,0.0
test,-1.972483515739441,-1.922614336013794,-1.8253334760665894,0.0,0.0,0.0,1.0
test,-0.2501536011695862,1.6869802474975586,0.6709142923355103,1.0,0.0,0.0,0.0
test,0.092351034283638,-0.3629140853881836,1.962859869003296,0.0,1.0,0.0,0.0
test,3.0004384517669678,0.5048331022262573,0.6210060119628906,0.0,0.0,1.0,0.0
test,2.585818290710449,-1.5854668617248535,2.283656358718872,0.0,0.0,0.0,1.0
test,0.12145142257213593,0.2741497755050659,1.181383728981018,1.0,0.0,0.0,0.0
test,-1.4418365955352783,2.0324995517730713,-0.2122449278831482,0.0,1.0,0.0,0.0
test,2.187568187713623,-1.0892759561538696,1.2283847332000732,0.0,0.0,1.0,0.0
test,-2.2113218307495117,0.8143446445465088,-2.984816074371338,0.0,0.0,0.0,1.0
test,0.6282763481140137,0.3372044861316681,-0.3306073248386383,1.0,0.0,0.0,0.0
test,0.05893722176551819,2.0144946575164795,1.9098482131958008,0.0,1.0,0.0,0.0
test,2.319356918334961,-0.8322668075561523,-0.7295435667037964,0.0,0.0,1.0,0.0
test,-2.556877374649048,-0.7109898924827576,-2.3289034366607666,0.0,0.0,0.0,1.0
test,-0.9594499468803406,0.9457331299781799,0.3333648443222046,1.0,0.0,0.0,0.0
test,0.576961874961853,0.16446173191070557,2.1482861042022705,0.0,1.0,0.0,0.0
test,-1.147281527519226,1.7435002326965332,2.919278144836426,0.0,0.0,1.0,0.0
test,0.9809066653251648,4.330609321594238,-1.2679694890975952,0.0,0.0,0.0,1.0
test,0.5984030961990356,1.1508636474609375,-0.4083135724067688,1.0,0.0,0.0,0.0
test,-0.45906299352645874,-0.7516874670982361,1.5074682235717773,0.0,1.0,0.0,0.0
test,-1.1952097415924072,1.4749889373779297,-2.322620391845703,0.0,0.0,1.0,0.0
test,-3.4554860591888428,2.7531914710998535,0.2467503547668457,0.0,0.0,0.0,1.0
test,-0.7549276351928711,0.48252809047698975,0.8702531456947327,1.0,0.0,0.0,0.0
test,1.3468555212020874,0.479361355304718,-1.1420879364013672,0.0,1.0,0.0,0.0
test,2.0282037258148193,2.6007096767425537,-0.981691300868988,0.0,0.0,1.0,0.0
test,-2.194465398788452,2.1413373947143555,-2.708991527557373,0.0,0.0,0.0,1.0
test,0.9258659482002258,1.140720009803772,0.5953437685966492,1.0,0.0,0.0,0.0
test,0.5194200277328491,0.5304129123687744,2.250746250152588,0.0,1.0,0.0,0.0
test,0.3657645881175995,3.6284923553466797,1.2376614809036255,0.0,0.0,1.0,0.0
test,2.184298276901245,3.2165942192077637,2.6659343242645264,0.0,0.0,0.0,1.0
test,0.13427522778511047,0.9142489433288574,1.315841555595398,1.0,0.0,0.0,0.0
test,0.05944610387086868,-0.9159629940986633,1.3739367723464966,0.0,1.0,0.0,0.0
test,-2.408843755722046,-0.9407030344009399,0.06898597627878189,0.0,0.0,1.0,0.0
test,0.31486260890960693,4.7120361328125,-0.3985874354839325,0.0,0.0,0.0,1.0
test,0.7302453517913818,1.2952697277069092,0.8305205702781677,1.0,0.0,0.0,0.0
test,-0.9412825703620911,2.320089817047119,-0.5172195434570312,0.0,1.0,0.0,0.0
test,-1.4594515562057495,3.300485610961914,-0.3639680743217468,0.0,0.0,1.0,0.0
test,-3.80509090423584,1.3150765895843506,1.3438619375228882,0.0,0.0,0.0,1.0
test,0.4373897910118103,-0.06856206059455872,0.6402900218963623,1.0,0.0,0.0,0.0
test,1.4408543109893799,2.1715011596679688,0.02279321476817131,0.0,1.0,0.0,0.0
test,1.8837636709213257,0.5468809604644775,-2.0154671669006348,0.0,0.0,1.0,0.0
test,-2.9809436798095703,-0.3373889923095703,2.7116878032684326,0.0,0.0,0.0,1.0
test,-0.7208072543144226,0.12700946629047394,0.3474625051021576,1.0,0.0,0.0,0.0
test,-1.4374138116836548,1.0563126802444458,1.6637507677078247,0.0,1.0,0.0,0.0
test,3.006638765335083,0.48920807242393494,0.13181377947330475,0.0,0.0,1.0,0.0
test,2.197699785232544,-1.1241824626922607,-2.4332470893859863,0.0,0.0,0.0,1.0
test,-0.8044244647026062,0.3769782483577728,0.6990740895271301,1.0,0.0,0.0,0.0
test,-0.23868483304977417,-0.9525547623634338,1.275264859199524,0.0,1.0,0.0,0.0
test,2.3930180072784424,2.1115610599517822,1.6175308227539062,0.0,0.0,1.0,0.0
test,3.8328003883361816,1.236472725868225,1.480564832687378,0.0,0.0,0.0,1.0
test,0.7064574360847473,1.5132346153259277,0.20321963727474213,1.0,0.0,0.0,0.0
test,0.8298373222351074,0.2635899484157562,2.084658622741699,0.0,1.0,0.0,0.0
test,1.9471379518508911,3.0919320583343506,0.45439526438713074,0.0,0.0,1.0,0.0
test,-3.826036214828491,1.8526942729949951,0.44688844680786133,0.0,0.0,0.0,1.0
test,0.78822261095047,0.17474429309368134,0.5408864617347717,1.0,0.0,0.0,0.0
test,1.7931525707244873,-0.1408817321062088,0.4701590836048126,0.0,1.0,0.0,0.0
test,-1.2858408689498901,-1.7970541715621948,1.0935871601104736,0.0,0.0,1.0,0.0
test,-2.6696105003356934,-1.7792861461639404,-1.1280566453933716,0.0,0.0,0.0,1.0
test,-0.6518979668617249,0.9374824166297913,1.0473231077194214,1.0,0.0,0.0,0.0
test,2.0105104446411133,1.0071154832839966,0.48139241337776184,0.0,1.0,0.0,0.0
test,0.24468696117401123,-1.3113733530044556,-1.8014477491378784,0.0,0.0,1.0,0.0
test,3.3841285705566406,-0.8794021010398865,-1.0682783126831055,0.0,0.0,0.0,1.0
test,-0.6502838134765625,0.755587100982666,-0.40445175766944885,1.0,0.0,0.0,0.0
test,-1.3269169330596924,-0.6790722608566284,0.24282768368721008,0.0,1.0,0.0,0.0
test,-2.582554578781128,2.193030834197998,0.7912323474884033,0.0,0.0,1.0,0.0
test,-3.279170274734497,-0.8453314304351807,-1.2163140773773193,0.0,0.0,0.0,1.0
test,0.864375650882721,0.2511526942253113,0.4355044364929199,1.0,0.0,0.0,0.0
test,1.1821668148040771,2.0334551334381104,1.3878921270370483,0.0,1.0,0.0,0.0
test,-2.1052465438842773,0.4640488028526306,-1.7545033693313599,0.0,0.0,1.0,0.0
test,-2.463552951812744,2.775264263153076,-2.0886800289154053,0.0,0.0,0.0,1.0
test,-0.969696044921875,0.7249402403831482,0.3314444124698639,1.0,0.0,0.0,0.0
test,0.41845476627349854,2.7423174381256104,0.5121518969535828,0.0,1.0,0.0,0.0
test,1.9641788005828857,-0.0016028989339247346,-1.8215867280960083,0.0,0.0,1.0,0.0
test,0.30796805024147034,2.278909206390381,4.031090259552002,0.0,0.0,0.0,1.0
test,-0.426708459854126,1.6623674631118774,0.5047751069068909,1.0,0.0,0.0,0.0
test,0.23520317673683167,1.472055435180664,-1.5390572547912598,0.0,1.0,0.0,0.0
test,-1.4814385175704956,-1.5475810766220093,-0.7931039333343506,0.0,0.0,1.0,0.0
test,2.3030385971069336,0.497776061296463,-2.9478704929351807,0.0,0.0,0.0,1.0
test,-0.3089948296546936,-0.021273817867040634,0.8081789612770081,1.0,0.0,0.0,0.0
test,-0.7303189039230347,-0.4280170798301697,1.7231944799423218,0.0,1.0,0.0,0.0
test,0.458884596824646,3.0201528072357178,-1.6296651363372803,0.0,0.0,1.0,0.0
test,-1.7022804021835327,-1.53358793258667,-2.4291818141937256,0.0,0.0,0.0,1.0
test,0.1251809298992157,0.27511489391326904,-0.5228241682052612,1.0,0.0,0.0,0.0
test,0.6992597579956055,1.6564429998397827,2.0020153522491455,0.0,1.0,0.0,0.0
test,2.7274534702301025,0.6901779174804688,-0.9761500954627991,0.0,0.0,1.0,0.0
test,3.972057580947876,0.19753848016262054,0.019450217485427856,0.0,0.0,0.0,1.0
test,-0.518357515335083,1.4686832427978516,0.8189234733581543,1.0,0.0,0.0,0.0
test,1.5561925172805786,-0.42146164178848267,0.7759115695953369,0.0,1.0,0.0,0.0
test,-0.5966296792030334,3.6223971843719482,1.0929479598999023,0.0,0.0,1.0,0.0
test,0.896289587020874,3.9551401138305664,-1.956215739250183,0.0,0.0,0.0,1.0
test,0.08186779171228409,-0.03997077792882919,-0.2269170880317688,1.0,0.0,0.0,0.0
test,1.6775459051132202,1.8788414001464844,0.6337219476699829,0.0,1.0,0.0,0.0
test,0.5195332169532776,1.9671142101287842,3.044386625289917,0.0,0.0,1.0,0.0
test,2.2723388671875,-0.6375989317893982,-2.6586055755615234,0.0,0.0,0.0,1.0
test,-0.16114360094070435,0.48305535316467285,-0.6035665273666382,1.0,0.0,0.0,0.0
test,-1.3091256618499756,2.0417799949645996,1.1310824155807495,0.0,1.0,0.0,0.0
test,-0.0546148382127285,1.1314035654067993,-2.6499147415161133,0.0,0.0,1.0,0.0
test,-0.6972741484642029,-1.4850449562072754,-2.880160331726074,0.0,0.0,0.0,1.0
test,-0.8206459283828735,0.7056024074554443,-0.19256353378295898,1.0,0.0,0.0,0.0
test,0.6093012690544128,2.3436098098754883,-0.7870814800262451,0.0,1.0,0.0,0.0
test,2.186931610107422,-0.3090968132019043,-1.4408197402954102,0.0,0.0,1.0,0.0
test,2.264505624771118,-2.3505303859710693,-0.7386201024055481,0.0,0.0,0.0,1.0
origin,0.02822909476612998,0.7892910760638496,0.3293631164195815,,,,
