split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1
test,0.4527657628059387,0.9223425984382629,-1.0261785984039307,-0.502149760723114,-0.5566748380661011,3.202831268310547,-1.3715626001358032,-1.1151905059814453,0.7500424385070801,1.1156785488128662,0.0,1.0
test,-0.2091730386018753,0.654881477355957,-1.1265501976013184,-0.14044944941997528,-1.1017895936965942,1.8953534364700317,-1.290334939956665,-0.6990528702735901,-0.08876251429319382,0.3111553192138672,1.0,0.0
test,-0.5731211304664612,0.8268405199050903,-1.080043911933899,0.15889041125774384,-1.3763118982315063,2.306349992752075,-0.9071959853172302,-0.7144550681114197,0.5349847078323364,2.1220903396606445,0.0,1.0
test,0.5169709324836731,0.2522445619106293,-1.2776023149490356,0.2671744227409363,-1.3232269287109375,1.7906575202941895,-2.195988416671753,-0.7895954847335815,-0.1708047240972519,0.5316678881645203,1.0,0.0
test,-0.5415483117103577,-0.41130900382995605,-1.1315970420837402,0.5379531383514404,-0.3869119882583618,0.9981294870376587,-0.9039381742477417,-1.09214448928833,-0.5674152970314026,0.9085850119590759,0.0,1.0
test,0.2987648844718933,0.5445300936698914,-1.4261114597320557,0.38798999786376953,-1.145180583000183,2.223264455795288,-1.734853744506836,-1.6103875637054443,-0.20933160185813904,1.1581311225891113,1.0,0.0
test,-0.13633465766906738,1.4938380718231201,-1.7442598342895508,-0.08851875364780426,-0.5557801723480225,1.5695422887802124,-1.39580237865448,-0.21813365817070007,-1.1900511980056763,1.8175172805786133,0.0,1.0
test,-0.3060319721698761,0.34423166513442993,-1.041540503501892,0.4210154414176941,-0.8209116458892822,2.5424740314483643,-1.5262882709503174,-1.018198847770691,-0.030753793194890022,1.1862940788269043,1.0,0.0
test,-0.5104414224624634,1.017022967338562,-1.406680703163147,1.4090425968170166,-0.2325790822505951,2.352530002593994,-1.8569759130477905,-1.116227388381958,-1.3207647800445557,0.0019810774829238653,0.0,1.0
test,-0.38292571902275085,0.26823142170906067,-1.4240179061889648,0.28045564889907837,-1.186855673789978,2.279608964920044,-1.5522229671478271,-1.1441818475723267,-0.23294146358966827,1.1642624139785767,1.0,0.0
test,0.3644399046897888,0.3653809428215027,-0.9296020865440369,-0.20440374314785004,-1.8665122985839844,1.3446836471557617,-1.4827078580856323,-1.7532538175582886,0.517106294631958,1.3589460849761963,0.0,1.0
test,0.08628734946250916,0.7212688326835632,-0.5703826546669006,0.695232093334198,-1.0855072736740112,1.7075212001800537,-1.2700018882751465,-0.4923609793186188,-0.7648590803146362,0.5752240419387817,1.0,0.0
test,-0.8000194430351257,1.012557864189148,-1.4351115226745605,1.2792091369628906,0.012811296619474888,2.3015716075897217,-1.2348822355270386,-0.830012857913971,-1.2726562023162842,1.0427833795547485,0.0,1.0
test,0.4110417366027832,0.6601368188858032,-1.6975719928741455,0.26049211621284485,-0.9446551203727722,2.635118007659912,-1.1072025299072266,-0.46380889415740967,-0.4525608718395233,1.0443847179412842,1.0,0.0
test,-0.8126230239868164,0.047580912709236145,-0.9402385950088501,-0.46269309520721436,-1.0342509746551514,1.8631550073623657,-2.635775327682495,-0.27142876386642456,-0.5753300786018372,0.5426239371299744,0.0,1.0
test,0.38417530059814453,0.7435280680656433,-1.396113634109497,-0.21201102435588837,-0.4508693814277649,2.076965808868408,-1.6583501100540161,-0.6219004988670349,-0.2895609438419342,0.43747708201408386,1.0,0.0
test,-1.1843183040618896,1.4248945713043213,-1.5227850675582886,0.019292445853352547,-0.7794012427330017,2.2236130237579346,-1.1754214763641357,-1.1053212881088257,0.3846949338912964,1.264694333076477,0.0,1.0
test,0.3967266380786896,0.4640524089336395,-1.0166882276535034,0.22497543692588806,-1.571528434753418,2.2530272006988525,-1.553472876548767,-0.27559325098991394,-0.6416344046592712,1.191928744316101,1.0,0.0
test,0.46041372418403625,-0.3955451548099518,-2.0690701007843018,-0.35430243611335754,-1.7670226097106934,1.9626215696334839,-1.2882009744644165,-0.8981376886367798,0.1455688774585724,1.4307698011398315,0.0,1.0
test,0.5123326778411865,0.8734026551246643,-1.0524804592132568,0.6395195126533508,-1.5961631536483765,1.9791737794876099,-1.163863182067871,-0.4041540324687958,0.062343910336494446,0.7585616111755371,1.0,0.0
test,0.7810134887695312,1.7739815711975098,-1.1072094440460205,0.7011162638664246,-1.3477568626403809,2.098020076751709,-2.164262533187866,-0.8620821833610535,0.7927110195159912,-0.011402304284274578,0.0,1.0
test,0.2793266177177429,0.9166160821914673,-1.2570050954818726,1.0778400897979736,-1.2003076076507568,2.765655994415283,-1.4026079177856445,-0.5545561909675598,-0.32006776332855225,0.8733269572257996,1.0,0.0
test,-0.4153446853160858,1.0982757806777954,-1.24542236328125,0.5628359913825989,-1.8288904428482056,1.5381282567977905,-1.2570676803588867,0.49185284972190857,0.035384517163038254,0.04673584923148155,0.0,1.0
test,0.3526231646537781,0.6808165907859802,-1.6088217496871948,0.2663765549659729,-1.552359938621521,2.3328678607940674,-1.4501094818115234,-0.17601291835308075,-0.5770808458328247,0.8722115159034729,1.0,0.0
test,-0.42859968543052673,2.2808122634887695,-1.2787072658538818,0.9772070646286011,-0.7156342267990112,2.5082080364227295,-0.8996648788452148,-0.7399539947509766,-0.4293639659881592,0.9457659125328064,0.0,1.0
test,0.13080987334251404,0.2963234484195709,-1.2958898544311523,0.43112343549728394,-0.5933642387390137,2.152820110321045,-0.9970659017562866,-1.210792899131775,-0.6492738127708435,0.5286521911621094,1.0,0.0
test,0.5524178743362427,-0.5300760865211487,-1.2694027423858643,0.8101664781570435,-1.1878279447555542,2.14487624168396,-1.1632753610610962,0.5085836052894592,-0.6338602304458618,1.4046484231948853,0.0,1.0
test,-0.021108897402882576,0.6563611626625061,-0.8211321830749512,0.3948555290699005,-0.4725947976112366,1.8940221071243286,-1.7997043132781982,-0.5997558832168579,0.156175434589386,1.0889716148376465,1.0,0.0
test,-0.5314229726791382,-0.15459489822387695,-0.9068732261657715,1.2323271036148071,-0.3071463406085968,1.6177932024002075,-1.2225794792175293,-0.2847435772418976,-1.3395322561264038,0.7754251956939697,0.0,1.0
test,0.7969194650650024,0.17689888179302216,-1.0078552961349487,0.7334595322608948,-1.1260921955108643,2.240269184112549,-1.1666061878204346,-0.76261967420578,-0.4780552089214325,0.4300573468208313,1.0,0.0
test,0.34527644515037537,0.6651919484138489,-0.7151691913604736,0.3913286328315735,-1.6835044622421265,1.540270209312439,-2.3990988731384277,0.30683135986328125,-1.2073816061019897,0.15277215838432312,0.0,1.0
test,0.4479999542236328,0.16597169637680054,-1.0114458799362183,0.877278745174408,-1.1877986192703247,2.4967689514160156,-1.652005672454834,-1.271812081336975,-0.31885215640068054,0.5637862682342529,1.0,0.0
test,1.2987810373306274,0.881630539894104,-1.9057716131210327,1.278780460357666,-1.6239652633666992,1.1605051755905151,-1.5818182229995728,-0.26481497287750244,-0.748837411403656,0.7350798845291138,0.0,1.0
test,0.15421384572982788,0.7805451154708862,-1.9300191402435303,0.9317297339439392,-1.025025486946106,2.0950775146484375,-1.3206440210342407,-0.4489423632621765,-0.5001966953277588,0.5721172094345093,1.0,0.0
test,0.5235499739646912,0.4457845389842987,-0.9848335981369019,1.3775544166564941,-0.6036627888679504,2.8126280307769775,-0.2608337700366974,-0.8521077632904053,-0.2970568835735321,0.0009244843386113644,0.0,1.0
test,-0.1352754533290863,1.1175923347473145,-1.492100715637207,0.15747107565402985,-0.9406425356864929,1.9771831035614014,-1.379181981086731,-0.44772741198539734,0.11385884881019592,0.4708029329776764,1.0,0.0
test,-0.19706875085830688,0.845100998878479,-0.5449637174606323,0.5119311809539795,-0.017111051827669144,1.4947429895401,-2.4059014320373535,-1.6982754468917847,-0.11544059962034225,1.4007755517959595,0.0,1.0
test,0.15188419818878174,1.025957703590393,-1.71668541431427,0.7126322388648987,-1.3179537057876587,2.003692388534546,-1.4413763284683228,-0.7095810174942017,-0.9257211089134216,0.4581303298473358,1.0,0.0
test,-0.14575311541557312,1.2041019201278687,-1.1421359777450562,0.9869278073310852,-0.13444609940052032,2.1321654319763184,-2.769256114959717,-1.5746513605117798,0.051784731447696686,0.25811856985092163,0.0,1.0
test,0.4226667582988739,0.5419365167617798,-1.2376091480255127,0.49305933713912964,-1.346818208694458,2.102787733078003,-2.1049389839172363,-1.0185339450836182,-1.0455961227416992,0.9030683636665344,1.0,0.0
test,0.5691542625427246,-0.28005415201187134,-1.8050274848937988,1.1168266534805298,-1.8736258745193481,1.5700911283493042,-1.3746906518936157,-0.4868692457675934,-1.3785876035690308,0.8298942446708679,0.0,1.0
test,-0.35452577471733093,0.7805757522583008,-1.0714218616485596,-0.053745340555906296,-0.7727991342544556,2.228858232498169,-1.924010157585144,-0.5017757415771484,-0.6279359459877014,0.7537933588027954,1.0,0.0
test,-0.3759799003601074,0.1060849279165268,-1.8045567274093628,0.2450481355190277,-1.5030066967010498,0.816286027431488,-2.2447285652160645,-0.30191993713378906,-0.20170076191425323,0.260231077671051,0.0,1.0
test,0.2684394419193268,0.836613655090332,-1.563291311264038,0.5888334512710571,-0.30263829231262207,2.1029269695281982,-1.3235654830932617,-0.5423117876052856,-0.7280406355857849,1.055126667022705,1.0,0.0
test,-0.0965496152639389,0.8041225075721741,-0.41867122054100037,1.5924348831176758,-1.3725749254226685,2.8899667263031006,-1.1715149879455566,-1.3541240692138672,-0.3263086974620819,-0.09158848971128464,0.0,1.0
test,0.07306288927793503,0.2796385884284973,-1.1327866315841675,0.6899681091308594,-1.125474452972412,1.9215902090072632,-2.209304094314575,-0.8776216506958008,0.1728450357913971,0.7754993438720703,1.0,0.0
test,0.16372966766357422,0.4330991506576538,-1.88985276222229,0.060015127062797546,-0.3034343719482422,1.7274802923202515,-1.1748391389846802,-1.5505512952804565,0.8910814523696899,0.20705091953277588,0.0,1.0
test,0.5887195467948914,0.8636748790740967,-1.530206322669983,0.6795349717140198,-1.4798160791397095,2.1214048862457275,-1.2291446924209595,-0.8103547096252441,-0.6370474100112915,1.3105051517486572,1.0,0.0
test,0.6963678598403931,0.12890136241912842,-1.6345754861831665,0.7147175073623657,-1.2756203413009644,0.5376906991004944,-1.7513444423675537,0.026268552988767624,-0.18995776772499084,0.6777210235595703,0.0,1.0
test,0.2869606018066406,0.7768422365188599,-1.0106027126312256,-0.0417175255715847,-1.0451607704162598,2.1794443130493164,-1.4124647378921509,-0.599383533000946,-0.8380021452903748,1.418253779411316,1.0,0.0
test,0.20724056661128998,1.9497195482254028,-0.9416278004646301,1.4044851064682007,-1.1625478267669678,2.3223257064819336,-1.625058650970459,-0.7586668729782104,0.056722838431596756,1.8723019361495972,0.0,1.0
test,0.05792934447526932,0.28297659754753113,-0.9019572138786316,0.8182127475738525,-0.642615556716919,2.1470932960510254,-1.8302024602890015,-0.37528496980667114,-0.5937002301216125,0.36540791392326355,1.0,0.0
test,0.5671141743659973,1.5162063837051392,-0.08442437648773193,0.1847664713859558,-1.0808625221252441,2.79962420463562,-2.355240821838379,-0.22506831586360931,0.22445474565029144,0.46777817606925964,0.0,1.0
test,-0.01130872592329979,0.7121644020080566,-0.8292538523674011,0.2306187003850937,-0.5980561971664429,1.7327901124954224,-1.8078029155731201,-1.310807704925537,-0.29061493277549744,1.0845452547073364,1.0,0.0
test,0.35020187497138977,1.201215147972107,-1.273669719696045,1.229953408241272,-2.1347031593322754,1.1912130117416382,-2.3121118545532227,-1.138387680053711,-0.582424521446228,0.22838729619979858,0.0,1.0
test,-0.33900150656700134,0.4271032214164734,-1.3615198135375977,0.7111254930496216,-1.0785820484161377,2.2768402099609375,-1.7300039529800415,-1.38270103931427,-0.06971132755279541,0.8441010117530823,1.0,0.0
test,-0.3423352837562561,1.7633568048477173,-1.6616263389587402,0.9373949766159058,-1.110324501991272,1.4851473569869995,-1.3525298833847046,-1.8355129957199097,-0.9902154803276062,0.44298481941223145,0.0,1.0
test,0.31182849407196045,1.3082183599472046,-0.7775242924690247,0.1797351986169815,-1.257760763168335,1.684320092201233,-1.5782967805862427,-0.5921079516410828,-0.44372084736824036,0.5224926471710205,1.0,0.0
test,0.07476961612701416,0.9434320330619812,-1.1290119886398315,1.5173602104187012,-0.03929921239614487,2.885575532913208,-1.7275738716125488,-1.5781099796295166,0.3192463517189026,0.46334218978881836,0.0,1.0
test,-0.08975760638713837,0.6251810789108276,-1.3383740186691284,-0.16025973856449127,-0.9994124174118042,1.6715182065963745,-1.1811883449554443,-0.7118474841117859,-0.18084938824176788,0.4489820599555969,1.0,0.0
test,-0.33277010917663574,1.6217443943023682,-1.8956974744796753,1.4122469425201416,-0.47685033082962036,2.2078404426574707,-2.3073370456695557,-1.5119779109954834,-0.3830704391002655,0.6489564776420593,0.0,1.0
test,0.9424107074737549,0.9084261059761047,-1.2274484634399414,0.7731478214263916,-1.1890661716461182,2.353546619415283,-1.3434646129608154,-0.5796927213668823,-0.19558124244213104,1.1603691577911377,1.0,0.0
test,0.008405248634517193,0.5729907751083374,-1.856923222541809,1.710156798362732,0.21403738856315613,1.9160616397857666,-1.2186684608459473,-0.33292636275291443,-0.20787405967712402,0.5037652850151062,0.0,1.0
test,0.29477256536483765,1.211461067199707,-0.8080822825431824,0.2069762498140335,-0.7540346384048462,2.3271563053131104,-1.583154559135437,-0.23133739829063416,-0.5865976214408875,0.6211703419685364,1.0,0.0
test,-0.2719326317310333,-0.31200456619262695,-0.6544642448425293,-0.276738703250885,-0.7614277601242065,2.256556272506714,-0.9765086770057678,0.2442716807126999,-0.8597161173820496,0.35350579023361206,0.0,1.0
test,-0.10354457795619965,1.1716138124465942,-1.3059041500091553,0.4499576687812805,-1.4792022705078125,1.7760034799575806,-1.50465989112854,-0.827272891998291,-0.8888614177703857,0.9415851831436157,1.0,0.0
test,0.9668241739273071,1.5603127479553223,-1.4308695793151855,-0.3543156087398529,-1.3049699068069458,1.164596676826477,-2.5516154766082764,-0.8361803293228149,-0.4979659616947174,0.8459739089012146,0.0,1.0
test,0.23932211101055145,0.9242387413978577,-1.1162011623382568,0.9695771932601929,-0.6467577219009399,1.479068398475647,-1.8502905368804932,-0.6007540225982666,-0.5829813480377197,0.7698825597763062,1.0,0.0
test,0.29527464509010315,1.0084731578826904,-2.413644552230835,0.412200927734375,-0.8866109251976013,3.1108429431915283,-1.1930820941925049,0.0363985039293766,-0.4367787539958954,1.5290143489837646,0.0,1.0
test,0.47204792499542236,0.7034599781036377,-1.1514816284179688,0.8338060975074768,-0.918326735496521,1.9848002195358276,-0.9505503177642822,-1.0265504121780396,-0.9102787971496582,0.5570079684257507,1.0,0.0
test,0.0727333053946495,0.16303592920303345,-0.939685046672821,1.0042001008987427,-0.8248419165611267,2.276843309402466,-0.835552990436554,-0.8508795499801636,1.28471040725708,0.5911114811897278,0.0,1.0
test,0.4905829131603241,0.32671117782592773,-1.5400532484054565,0.6051645278930664,-1.205747127532959,1.9002370834350586,-1.481064796447754,-1.3863770961761475,-0.14926238358020782,1.2011396884918213,1.0,0.0
test,-0.5654414296150208,0.09669385850429535,-0.9599708914756775,0.8198623657226562,-1.3717299699783325,2.9087936878204346,-0.8098558187484741,-1.7572180032730103,-0.8003525137901306,1.3610234260559082,0.0,1.0
test,0.6114660501480103,0.6024708151817322,-1.2437952756881714,-0.13957291841506958,-1.3318347930908203,2.0613198280334473,-1.487456202507019,-0.3116786777973175,0.031492989510297775,0.7787134051322937,1.0,0.0
test,0.5178413391113281,-0.2867523729801178,-0.9881652593612671,0.9489921927452087,0.1293943226337433,2.271671772003174,-1.4612247943878174,-1.6903256177902222,-1.0284883975982666,0.4753509759902954,0.0,1.0
test,-0.06969515979290009,0.5606726408004761,-1.1102054119110107,-0.19226016104221344,-0.9812024831771851,1.9211212396621704,-1.842831015586853,-0.6837007403373718,-0.23753951489925385,0.22144868969917297,1.0,0.0
test,0.5175253748893738,1.4936535358428955,-2.0923314094543457,1.5384998321533203,-0.5157578587532043,2.4773378372192383,-0.9426184892654419,-0.35871437191963196,0.10975784063339233,1.1500978469848633,0.0,1.0
test,0.25572314858436584,0.5490405559539795,-1.9278308153152466,0.5136510729789734,-1.2333343029022217,1.9252046346664429,-1.1591358184814453,-0.5740271806716919,-0.5341771841049194,1.1460384130477905,1.0,0.0
test,0.8822632431983948,0.9389718770980835,-0.7049135565757751,-0.25029972195625305,-0.9800348281860352,3.439650774002075,-2.0261762142181396,0.02937888354063034,-0.08005886524915695,0.8930873870849609,0.0,1.0
test,0.1403760313987732,0.28399476408958435,-1.6444364786148071,0.6086811423301697,-0.5647684931755066,1.790626883506775,-1.851356029510498,-0.6240010261535645,-0.7505857944488525,0.5353748798370361,1.0,0.0
test,1.6304429769515991,-0.11804716289043427,-1.6135449409484863,0.9930500388145447,-1.5524373054504395,1.5784716606140137,-1.8060002326965332,-1.220407485961914,-0.5090242624282837,0.41588884592056274,0.0,1.0
test,0.2826728820800781,1.0594689846038818,-0.8498234152793884,0.5275868773460388,-0.5409075617790222,1.5920683145523071,-1.7744728326797485,-0.6319742202758789,-0.5338360071182251,1.1738085746765137,1.0,0.0
test,-0.3521783947944641,1.5219321250915527,-1.4914829730987549,0.9803231358528137,-0.1835475116968155,3.1357812881469727,-1.5829362869262695,-1.4725569486618042,-0.23239704966545105,1.3596564531326294,0.0,1.0
test,0.42160695791244507,1.4477746486663818,-1.5553652048110962,0.3079124987125397,-1.0094505548477173,2.3112215995788574,-1.653016209602356,-1.1231311559677124,-0.27036622166633606,0.573890209197998,1.0,0.0
test,-0.5533564686775208,0.007082731928676367,-2.1981770992279053,1.102137565612793,-0.6312059164047241,1.6950185298919678,-1.753918170928955,-1.754338026046753,-0.19705764949321747,1.2217260599136353,0.0,1.0
test,0.1906050145626068,1.304623007774353,-1.2335129976272583,0.6722459197044373,-1.4337413311004639,1.9881675243377686,-1.811497688293457,-0.8728691339492798,0.028864648193120956,1.1691431999206543,1.0,0.0
test,0.9497470259666443,0.28651556372642517,-0.5076156854629517,1.4345157146453857,-0.4817532002925873,2.2855947017669678,-0.791557252407074,-0.6657554507255554,0.06861143559217453,1.6842278242111206,0.0,1.0
origin,0.2368643367357458,0.6800651219752001,-1.197242945757701,0.4672858489467879,-1.0125073015192303,2.09919991018811,-1.5626841864689918,-0.7792688517356313,-0.36283894930022814,0.7810760203245274,,
