split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-2.6689133644104004,5.722962856292725,0.6643266677856445,0.044513504952192307,-3.617445468902588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.0511786937713623,-1.206381916999817,7.08453893661499,2.2477786540985107,-0.7935875058174133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.4515326023101807,3.417494773864746,4.7952070236206055,2.3936991691589355,4.977574825286865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.33021262288093567,1.7147165536880493,2.1975228786468506,-0.009567439556121826,-0.8019779324531555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6664016842842102,1.8570164442062378,1.539168357849121,-1.680185317993164,-0.8177259564399719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8191163539886475,-0.18680597841739655,0.21294566988945007,-0.8651418089866638,-0.01703793928027153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7513895630836487,4.087784767150879,-0.685587465763092,0.44847390055656433,-1.4850767850875854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.355135440826416,1.0443257093429565,0.83195561170578,-4.401696681976318,-3.3980624675750732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.602655291557312,3.8022539615631104,4.314333438873291,3.959221839904785,-1.826662540435791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.090701103210449,-0.34439995884895325,4.0890092849731445,4.0941996574401855,-1.5785270929336548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.21156120300293,0.24358916282653809,0.7009751796722412,1.0712065696716309,5.650659084320068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5923962593078613,0.321090430021286,1.2055373191833496,-0.8077390789985657,-0.32910117506980896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9447360634803772,0.8247601985931396,1.4845080375671387,-1.3767950534820557,-2.3026084899902344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4217023849487305,2.512523889541626,3.497023820877075,0.02298114262521267,-0.3782064616680145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.20465508103370667,0.233877494931221,0.6205838918685913,-4.138802528381348,-0.8555722832679749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4955570697784424,-1.678351879119873,2.5580594539642334,-3.404492139816284,1.129098892211914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.9262897968292236,-2.1437113285064697,4.2247233390808105,0.9856283068656921,-3.105386734008789,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1303117275238037,-0.8470370173454285,1.5909228324890137,4.6717939376831055,-5.0234375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.779665946960449,3.711244583129883,-1.4019697904586792,3.2206733226776123,-2.961402654647827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5067510604858398,1.4498569965362549,1.2075872421264648,-1.0314924716949463,-0.11930842697620392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1294057369232178,0.8609083890914917,2.202955722808838,-1.2748997211456299,0.15685488283634186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6533973217010498,1.2192054986953735,2.485201358795166,-3.0143957138061523,-0.04325573146343231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8149427771568298,-1.6689242124557495,2.69211483001709,-0.7881813049316406,-2.8892464637756348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.3671863079071045,3.7029740810394287,1.940901517868042,2.040905714035034,2.385700225830078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9725795984268188,3.2163608074188232,6.666064262390137,-1.054045557975769,1.1486499309539795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.153938293457031,-1.7316988706588745,4.992010116577148,1.2421414852142334,1.4830257892608643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.4949640929698944,7.2859578132629395,2.1195068359375,-1.646771788597107,4.103923797607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.966958224773407,0.9950305223464966,1.3559935092926025,-1.255975604057312,-0.8448793292045593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.081275463104248,1.5296964645385742,2.2575299739837646,-0.8030012845993042,-1.6708688735961914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.01162850856781,-0.3740127980709076,0.960650622844696,-2.1858365535736084,-1.36890709400177,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.182969093322754,-0.08670847862958908,0.7547168731689453,-0.4505312442779541,-4.000288486480713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1814888715744019,3.1127848625183105,-0.9011226296424866,-1.904882788658142,-3.5851173400878906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.014419078826904,1.4642465114593506,1.1666299104690552,0.03866271302103996,4.27807092666626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.741654634475708,3.2646877765655518,3.5397560596466064,5.157386302947998,-0.8228111267089844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.7445883750915527,5.223560810089111,-2.6497178077697754,-3.1246588230133057,-1.9511613845825195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6308954358100891,1.3574399948120117,1.0101187229156494,-0.9761427640914917,-0.19012370705604553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3422049283981323,1.0322080850601196,-0.14696870744228363,-0.906652569770813,-0.4320220351219177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9764840602874756,2.2041029930114746,4.1437153816223145,-1.379736304283142,-0.03921051695942879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.6662964820861816,-0.3454263508319855,0.28671905398368835,1.9823158979415894,0.9242969751358032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.6457014083862305,-2.3520238399505615,2.9428822994232178,2.226172685623169,-1.4299477338790894,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7892017364501953,-3.6833653450012207,2.981666326522827,0.2907916009426117,2.720505952835083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6972642540931702,3.0481741428375244,-2.9495091438293457,-3.818758726119995,2.6315348148345947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.2836447060108185,-2.703701972961426,-2.6648306846618652,0.7694517970085144,4.842994689941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.27787446975708,1.7605305910110474,1.5181827545166016,-0.5023360252380371,-0.3560055196285248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1672911643981934,0.2525758147239685,0.886266827583313,-0.26094192266464233,-1.2276805639266968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3364095091819763,3.1261212825775146,1.051741600036621,-2.184880256652832,-1.1461563110351562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.599387526512146,1.9253203868865967,-1.8061035871505737,-0.8980172872543335,1.1581002473831177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6066524982452393,0.2707933485507965,2.9207403659820557,-3.3616721630096436,2.371619462966919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.095700740814209,1.6417710781097412,-0.8056092858314514,-0.33083364367485046,-3.3374476432800293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.0463833808898926,-4.377129077911377,-0.40009063482284546,-3.8891892433166504,-1.5917487144470215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.71866512298584,2.5663130283355713,7.477548122406006,-2.4670779705047607,-4.327713489532471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.12556448578834534,1.6756491661071777,1.5133839845657349,-0.5742588043212891,-1.1918655633926392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.473970890045166,0.2275233417749405,0.9413861036300659,0.4236145615577698,-1.808078408241272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.740867555141449,2.2798635959625244,4.3018646240234375,-0.7255136966705322,-0.0582728236913681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.050846815109253,-1.0547853708267212,1.2776468992233276,-2.3345577716827393,2.1070611476898193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.20863384008407593,-0.7589171528816223,-1.2095255851745605,2.7044050693511963,-2.5624892711639404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.6929237842559814,1.6953071355819702,-2.998718738555908,-2.0967936515808105,-1.0536977052688599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2611063718795776,3.1086111068725586,6.431728363037109,-2.257535219192505,3.6238925457000732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.6956498622894287,5.378156661987305,-3.070368528366089,2.23236346244812,2.0173513889312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3450665473937988,1.1368801593780518,1.8623547554016113,-0.7671076059341431,-0.08053333312273026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2018137276172638,1.7965047359466553,1.9706735610961914,0.11736975610256195,-2.3240280151367188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.43974021077156067,3.6604466438293457,2.200439929962158,0.5159067511558533,-0.5692310929298401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.21818700432777405,3.75188946723938,3.6375999450683594,-2.3798840045928955,-0.24699413776397705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6583551168441772,-2.8839914798736572,4.144097328186035,-1.3431543111801147,-1.359429121017456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.553842306137085,-1.2849347591400146,4.226637840270996,-2.267246723175049,-2.284762144088745,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2601706981658936,-2.4584662914276123,5.2595038414001465,-3.868482828140259,-2.360319137573242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0100748538970947,-1.9969823360443115,6.561427116394043,-3.5995826721191406,-4.8775434494018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.22856296598911285,0.47251176834106445,2.252394199371338,-0.7184146046638489,-0.5450700521469116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6684221625328064,1.728236198425293,0.35520800948143005,0.048230163753032684,-0.8400813341140747,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6947706937789917,0.3124026358127594,0.6524786949157715,0.07605919241905212,0.7471747994422913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.638852834701538,2.2215287685394287,2.371962547302246,1.7958977222442627,-1.1237938404083252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.09554123878479,2.7676069736480713,0.5004076957702637,1.436666488647461,-3.9870026111602783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3481505811214447,3.6277451515197754,4.741116523742676,0.39675429463386536,-4.987865924835205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.578017711639404,0.7471995949745178,2.6921021938323975,4.124291896820068,-1.1749340295791626,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.611886024475098,3.708102226257324,0.07527941465377808,2.005467176437378,-0.7581087350845337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5656026601791382,1.8103147745132446,1.7053239345550537,-1.0207513570785522,-0.8291074633598328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.24002964794635773,2.830165386199951,1.7705296277999878,0.4528816342353821,-0.7299895286560059,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.056651681661605835,1.1617777347564697,2.5258140563964844,2.1621994972229004,-1.7164281606674194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1733133792877197,1.7940120697021484,-0.19233748316764832,3.0457656383514404,-0.6125949025154114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8525032997131348,-1.2278485298156738,-0.6127533316612244,0.5525054931640625,-1.910785436630249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.8872604370117188,-2.472198247909546,1.2516560554504395,-2.3162355422973633,2.3807520866394043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.300745725631714,-0.33421605825424194,-0.5950006246566772,-4.719550132751465,3.4051010608673096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.023600125685334206,-2.24111270904541,1.1231799125671387,5.8440752029418945,3.0549001693725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7784798741340637,1.0801631212234497,1.2126072645187378,-1.2355996370315552,-0.3250015377998352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.15170642733573914,1.6767828464508057,2.5216596126556396,1.0301902294158936,-1.0855125188827515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4509586989879608,0.856349766254425,1.494348168373108,-1.5628989934921265,1.9156759977340698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3383408486843109,-1.8740154504776,0.08147883415222168,1.4979432821273804,0.5104436874389648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.962501049041748,1.3686416149139404,0.9674006700515747,-0.9006773829460144,-2.391801118850708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.49225711822509766,3.9053993225097656,3.0196731090545654,3.2817533016204834,2.7445695400238037,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5101208686828613,-2.034078598022461,5.131412506103516,-4.400602340698242,-3.7495200634002686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.489757537841797,1.0704469680786133,-3.584193229675293,-0.4917519688606262,-5.282650470733643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.10806126892566681,1.4143019914627075,1.5627862215042114,-0.7104220390319824,0.09564536064863205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2912530899047852,0.4792928695678711,0.17382802069187164,-0.8088043332099915,-1.5603125095367432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.37055703997612,0.8254042267799377,3.611689567565918,-1.9109352827072144,-1.9380468130111694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.841878890991211,1.1565146446228027,1.4310239553451538,-0.5719416737556458,1.744438648223877,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.319425344467163,1.5123860836029053,3.743440866470337,-1.013660192489624,2.748067855834961,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3380943536758423,3.5556411743164062,-0.32126572728157043,1.5389891862869263,3.672410488128662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.497410297393799,-1.9557883739471436,2.088402271270752,-0.9265643954277039,4.321702003479004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.659802198410034,4.977443695068359,1.4587290287017822,5.474130630493164,2.5663883686065674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7965033054351807,1.3669569492340088,1.410500168800354,0.5155771374702454,-0.5468807816505432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4328920543193817,0.04321829229593277,0.6877523064613342,-1.2960484027862549,-0.9495533108711243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.668527603149414,2.267878770828247,0.9199408888816833,1.8515061140060425,0.34344595670700073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.0494816303253174,-1.3370822668075562,1.669845461845398,2.454892635345459,-0.8983587026596069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.09805088490247726,2.229201078414917,4.314713001251221,-3.6498637199401855,1.7505074739456177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3072457313537598,-0.5746153593063354,-3.0083961486816406,-0.2883168160915375,2.3632006645202637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.66353702545166,5.7846550941467285,3.8186492919921875,-3.247340202331543,1.1250461339950562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.501359701156616,1.119408369064331,-2.4114527702331543,-5.903116226196289,-0.1643821746110916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.49819305539131165,1.7948857545852661,1.648804783821106,-0.751985490322113,-0.044853147119283676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3096027672290802,1.8815158605575562,0.4649251401424408,-1.352777361869812,-1.0222185850143433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6853278279304504,-0.843803346157074,3.751574993133545,-0.804868221282959,-1.4556444883346558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5211875438690186,-0.5491024255752563,1.5186489820480347,-0.7938923835754395,2.4853928089141846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.620450496673584,-0.14279834926128387,1.4374172687530518,-0.147399440407753,2.117929458618164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.8689937591552734,-0.5402413010597229,4.368719577789307,-2.5252232551574707,-1.7167881727218628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.310622692108154,-0.7545180916786194,3.589712619781494,0.1301032304763794,-3.1384100914001465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.815546989440918,-0.1253492832183838,-0.8280912637710571,1.5246803760528564,5.32246208190918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.087931752204895,1.6996454000473022,2.060181140899658,-0.4277287423610687,-1.070424199104309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4161115884780884,1.7792702913284302,-0.0013843057677149773,-0.8006830215454102,-0.7310734987258911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.695483922958374,1.2510297298431396,0.5921415686607361,1.2660479545593262,-1.5294045209884644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2874291241168976,4.057147026062012,-0.6225162744522095,-0.9415396451950073,0.6242638230323792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.38237476348876953,-1.3034671545028687,-1.6160476207733154,-3.145536422729492,-1.0559176206588745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.478891372680664,3.458009958267212,-1.8725366592407227,-0.9621697068214417,-3.4443423748016357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.926315188407898,2.1769847869873047,1.8082749843597412,6.180488109588623,1.0708034038543701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.749521255493164,-1.092716932296753,5.278433799743652,-4.119360446929932,-5.351417541503906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5276522636413574,0.24843625724315643,2.0452096462249756,-0.17949140071868896,-0.9445950984954834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12535512447357178,1.120089054107666,1.3883140087127686,0.9675844311714172,-1.9702744483947754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6592817306518555,1.1734868288040161,2.9161133766174316,-1.5564241409301758,0.2689482867717743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.07118760794401169,3.114403486251831,3.79390287399292,-0.0601842887699604,1.981810450553894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.11968116462230682,-1.4293997287750244,5.928849697113037,-0.7061154246330261,-0.5973103046417236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.503933906555176,0.9494405388832092,-0.5257070660591125,-2.6089205741882324,-0.3250790238380432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6145468950271606,-1.8343749046325684,5.600980758666992,-3.6788108348846436,-3.6250970363616943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.419593334197998,2.8132236003875732,-3.485175848007202,-2.399597406387329,-4.3992791175842285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.12376184016466141,1.1794553995132446,1.7376370429992676,0.013929752632975578,-0.11385443061590195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7483888864517212,1.935319185256958,1.2122852802276611,-0.4506382942199707,-1.9573886394500732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3362490236759186,1.2021467685699463,-0.40339195728302,-1.4970357418060303,-2.489196300506592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.2512526512145996,-1.088710904121399,-0.8450706005096436,-1.7719753980636597,-1.4133641719818115,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.4276843070983887,-3.353234052658081,1.2744203805923462,-1.5081820487976074,0.29521632194519043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8538692593574524,5.880046367645264,4.87076473236084,-0.15744316577911377,-1.0002632141113281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.190006256103516,3.640284776687622,0.020248237997293472,3.9725146293640137,-3.444380283355713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.190351963043213,-1.2153468132019043,-1.3522415161132812,4.485861778259277,-2.3064582347869873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1473720818758011,1.0507434606552124,1.4238553047180176,-0.0878518596291542,-1.1296286582946777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.37570664286613464,1.9398205280303955,0.5740933418273926,-1.247862458229065,-0.004033883102238178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2256863117218018,0.38353994488716125,0.549319863319397,0.22601674497127533,-0.16717132925987244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.680903673171997,-0.6674041748046875,4.0535430908203125,1.318511724472046,-0.5775875449180603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.4893622398376465,-0.5959713459014893,-0.505472719669342,2.671994924545288,-0.4090215563774109,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0403633117675781,5.007235527038574,4.049794673919678,-1.8170716762542725,2.5245654582977295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.110503911972046,2.0645034313201904,-1.4422687292099,-0.09259151667356491,-5.562524318695068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.9607462882995605,5.564789772033691,5.2618327140808105,-3.8018362522125244,-1.0871479511260986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.13286522030830383,1.6836574077606201,1.7385517358779907,0.19375181198120117,-0.4589642286300659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.574028491973877,0.8642818927764893,0.27916017174720764,0.83201003074646,-1.3965429067611694,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1561013013124466,3.6337149143218994,2.7439990043640137,-0.2870965600013733,0.1400642693042755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.944056510925293,1.4485206604003906,0.9877454042434692,0.2708267271518707,1.3786247968673706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.17869234085083,-0.4056173861026764,-0.3483753800392151,-1.7551908493041992,-2.2147514820098877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8501729965209961,1.5152156352996826,1.571447730064392,4.679732322692871,-3.42472243309021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6355031728744507,-2.100836753845215,-3.5880067348480225,-3.526334285736084,-1.5135672092437744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.547882080078125,4.446042537689209,-1.7202458381652832,-1.4916372299194336,-2.0276427268981934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.13098850846290588,0.3650802969932556,1.4725104570388794,-0.8752398490905762,-0.5734978318214417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8459320664405823,0.831396222114563,1.3302640914916992,0.9055001735687256,-0.6440125703811646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.28075623512268066,1.8221890926361084,-1.0058594942092896,-0.27987411618232727,0.16356560587882996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.286793828010559,-1.3931978940963745,2.3232245445251465,2.162456512451172,-2.1996169090270996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.208073139190674,-2.025233268737793,2.790647029876709,-1.8673487901687622,-3.685452938079834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.8076900839805603,1.5326131582260132,3.929558515548706,0.623637318611145,-5.85455322265625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1718538999557495,-1.3676170110702515,3.1520333290100098,-4.102901458740234,4.552779197692871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.02595483884215355,-1.9009581804275513,8.598289489746094,-2.372109889984131,0.9545392394065857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7929768562316895,1.0620510578155518,0.9607768654823303,-0.9420514106750488,-1.0748238563537598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2158011198043823,0.1605951189994812,3.3039824962615967,-0.4110318422317505,-0.3857443928718567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04912351444363594,-0.5448703169822693,-0.6437993049621582,0.4324326515197754,-0.37517228722572327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0396913290023804,-1.2467948198318481,-1.5080920457839966,0.10866633802652359,-0.048148736357688904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9175763130187988,2.490983247756958,0.7739887237548828,-4.7998857498168945,-2.2636711597442627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4795863628387451,-0.24785193800926208,4.7335968017578125,-0.43400099873542786,-5.116157054901123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6203372478485107,-1.1792786121368408,7.006855010986328,-3.708198070526123,-0.2248879224061966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.05708646774292,-0.7028427720069885,2.5979466438293457,6.6956939697265625,-2.1991899013519287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4436064958572388,0.7403048872947693,1.4856997728347778,-0.2855774462223053,-1.0493725538253784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2879854440689087,2.1496036052703857,1.4907504320144653,-1.66365647315979,-1.4828457832336426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8805859088897705,0.23599861562252045,0.45324230194091797,0.35596343874931335,-0.8722572326660156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
