split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1
test,-0.7869487404823303,-0.7387943863868713,0.06657728552818298,-1.386426329612732,0.20571644604206085,0.27325278520584106,-0.7559370398521423,1.0,0.0
test,-2.2039361000061035,-0.09701721370220184,-1.1446959972381592,-0.9749135971069336,-1.0748056173324585,1.479337453842163,-0.3529200553894043,0.0,1.0
test,-0.4610980153083801,-0.5832967162132263,0.004427246283739805,-1.262444019317627,0.21466439962387085,1.5477949380874634,-0.29096776247024536,1.0,0.0
test,-0.9754734039306641,-1.7151191234588623,0.4276142716407776,-2.602194309234619,-0.6721564531326294,0.585472047328949,0.024422988295555115,0.0,1.0
test,-1.2189275026321411,-0.5743924379348755,-0.4830968976020813,-1.5920546054840088,-0.007893241941928864,1.0562877655029297,-1.1794689893722534,1.0,0.0
test,-1.034648060798645,-1.3754535913467407,-1.2570226192474365,-2.4146223068237305,0.2329188585281372,1.6246495246887207,-1.167615532875061,0.0,1.0
test,-1.49860417842865,-0.9430562257766724,-0.6403051614761353,-1.0820542573928833,0.20962800085544586,0.33937355875968933,-0.051652226597070694,1.0,0.0
test,-2.649895191192627,-1.6231775283813477,-0.11926023662090302,-0.47560328245162964,0.4709964394569397,0.6140003204345703,0.03676063194870949,0.0,1.0
test,-0.9321990013122559,-0.6944650411605835,0.09516026824712753,-1.4665794372558594,-0.4717158079147339,0.6655177474021912,0.22987620532512665,1.0,0.0
test,-2.0496585369110107,-1.1552029848098755,-0.1786109060049057,-1.9567995071411133,-0.9890968799591064,1.1772137880325317,-1.6435966491699219,0.0,1.0
test,-0.5399492979049683,-0.6164174675941467,-0.30601051449775696,-0.8629167079925537,-0.18955174088478088,1.5030087232589722,0.08005190640687943,1.0,0.0
test,-2.682758092880249,-0.8480451107025146,0.3358655869960785,-0.7997557520866394,0.11483117938041687,1.7813204526901245,-1.0714915990829468,0.0,1.0
test,-0.6280730962753296,-0.7160354256629944,0.1599767506122589,-1.4383106231689453,-0.5176039338111877,0.48189690709114075,-0.6103200912475586,1.0,0.0
test,-0.193996399641037,0.4833962619304657,0.3603224754333496,-1.504016637802124,-0.4146939814090729,0.4071812033653259,-0.9424135684967041,0.0,1.0
test,-0.7057893872261047,-0.869431734085083,0.1405065506696701,-1.4699807167053223,0.24692408740520477,1.686139702796936,-0.5091100335121155,1.0,0.0
test,-0.22206410765647888,-1.571519136428833,-1.142258644104004,-0.1266782283782959,0.7160303592681885,1.1355515718460083,-1.0073474645614624,0.0,1.0
test,-0.3357429802417755,-1.0109845399856567,-0.13247644901275635,-1.17298424243927,-0.5483960509300232,0.8001351356506348,-0.047748446464538574,1.0,0.0
test,-1.5456253290176392,-0.6973912715911865,-0.05771723389625549,-2.0604357719421387,0.5545241236686707,0.3798365890979767,-1.8588706254959106,0.0,1.0
test,-1.7640749216079712,-0.7006211280822754,-0.19899381697177887,-0.9133249521255493,-0.49185416102409363,0.9362747669219971,0.10962316393852234,1.0,0.0
test,-1.6447381973266602,-1.190565824508667,-0.6631877422332764,0.5452487468719482,0.5762844085693359,0.9221038818359375,-0.9117684960365295,0.0,1.0
test,-1.4411512613296509,-0.4618649184703827,-0.28483322262763977,-0.8630432486534119,-0.49310722947120667,1.4445652961730957,0.052912063896656036,1.0,0.0
test,-1.2339437007904053,-0.2165992110967636,0.06356622278690338,-1.5836517810821533,-0.9340825080871582,0.1567799299955368,0.892890453338623,0.0,1.0
test,-0.8804062008857727,-0.762519896030426,0.5470231771469116,-1.1711368560791016,0.37424471974372864,0.7567479610443115,-0.6865255236625671,1.0,0.0
test,0.032885659486055374,-1.1888917684555054,-1.6962584257125854,-1.5081013441085815,-0.5818444490432739,0.7458406686782837,-0.5613995790481567,0.0,1.0
test,-0.44164034724235535,-1.2262359857559204,-0.27786803245544434,-1.3337619304656982,-0.7244730591773987,1.1175448894500732,-0.38650262355804443,1.0,0.0
test,-1.6139609813690186,-0.872065007686615,0.49981769919395447,-0.8649436831474304,0.6343600153923035,1.2556593418121338,1.171169400215149,0.0,1.0
test,-1.1347512006759644,-0.5002727508544922,0.3037266135215759,-1.5404845476150513,0.20781604945659637,0.6226158738136292,-0.8025428056716919,1.0,0.0
test,-1.0311923027038574,-0.6963341236114502,-1.6417429447174072,-0.3130510747432709,-0.25273627042770386,1.4509773254394531,0.5960249304771423,0.0,1.0
test,-1.3321630954742432,-0.7592897415161133,-0.7439978718757629,-1.1264973878860474,0.21343021094799042,1.0755269527435303,0.31370484828948975,1.0,0.0
test,-0.773850679397583,-1.492253303527832,-0.31461259722709656,-1.7627125978469849,-1.3237636089324951,1.8401298522949219,0.5153288245201111,0.0,1.0
test,-1.1461535692214966,-1.015540361404419,0.020318474620580673,-0.8540369868278503,-0.6498972177505493,1.7203309535980225,-0.30187636613845825,1.0,0.0
test,-0.10167403519153595,0.524378776550293,0.22600942850112915,-1.7203128337860107,0.26809394359588623,0.7953548431396484,0.0070486729964613914,0.0,1.0
test,-1.0385605096817017,-1.292808175086975,-0.7254316806793213,-1.0897040367126465,0.5031862854957581,0.7286373972892761,0.006612388417124748,1.0,0.0
test,-1.1799216270446777,-0.216919407248497,0.5410588979721069,-0.13313613831996918,-1.2340750694274902,1.7621287107467651,-0.24354156851768494,0.0,1.0
test,-1.6714335680007935,-0.7733639478683472,0.06361552327871323,-0.49250173568725586,-0.44676801562309265,1.0816510915756226,-0.6178772449493408,1.0,0.0
test,-2.3756911754608154,-1.5063714981079102,0.2190093696117401,-0.7855466604232788,-1.0271368026733398,1.6337131261825562,0.2164679914712906,0.0,1.0
test,-0.7831797003746033,-0.548891544342041,-0.198589488863945,-1.897829294204712,-0.3823149502277374,0.8195163607597351,-0.6039329767227173,1.0,0.0
test,-1.935362696647644,-1.989132046699524,-1.0366255044937134,-0.4574139416217804,0.9319286942481995,1.057384729385376,-0.5957159399986267,0.0,1.0
test,-0.9157959818840027,-0.6152179837226868,-0.20759300887584686,-1.466346025466919,0.3521946370601654,1.6814323663711548,-0.7390725612640381,1.0,0.0
test,-0.6301412582397461,-1.4313772916793823,1.2275537252426147,-1.8994195461273193,-0.08154449611902237,1.7072513103485107,0.12031105160713196,0.0,1.0
origin,-1.0959081103201704,-0.9214818339833358,-0.22306501227492564,-1.1164844344919953,-0.08207315317486515,0.9980589428728494,-0.4299903066195105,,
