split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,0.7339161038398743,0.4600122272968292,-2.197371244430542,0.16651631891727448,-1.8220938444137573,-2.6157634258270264,0.16224104166030884,1.526361346244812,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.21778929233551025,2.01670503616333,-2.0723793506622314,-0.21034224331378937,-1.2417320013046265,-2.7011096477508545,-0.6301491856575012,1.1104485988616943,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5012078881263733,0.6225728988647461,-1.562208652496338,1.7458864450454712,-3.3497860431671143,-1.4423859119415283,0.5995674133300781,-0.09227864444255829,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7452324032783508,1.6213306188583374,-0.6718230843544006,1.2058994770050049,0.3722153902053833,-1.7772151231765747,-2.0905776023864746,3.0318267345428467,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1471168994903564,2.3471662998199463,0.729331374168396,-1.749611496925354,-1.7175109386444092,-1.488037109375,-0.6246489882469177,1.056785225868225,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5560425519943237,0.06110280752182007,-2.692878246307373,2.704951524734497,-3.0575408935546875,-4.401484489440918,-2.971978187561035,-1.9450138807296753,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.970193386077881,0.42855241894721985,-2.880345582962036,-4.015059471130371,-1.9851322174072266,-2.824462890625,1.6688312292099,-1.7654577493667603,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.08294547349214554,1.2445780038833618,-2.596475839614868,0.6547824740409851,-1.2217767238616943,-2.744671583175659,-0.050274454057216644,1.7394070625305176,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.04283053055405617,0.6797018647193909,-1.038535237312317,0.7276986837387085,-1.2339813709259033,-1.2185579538345337,0.1500060111284256,1.6367539167404175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5871224403381348,1.3963091373443604,-2.856429100036621,-0.3895502984523773,-1.3316293954849243,-1.7211995124816895,1.7034400701522827,-0.8684637546539307,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2531522214412689,2.398799180984497,-2.1048293113708496,0.213652566075325,-2.8272202014923096,-0.32721418142318726,2.299738883972168,3.4240057468414307,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5487896800041199,3.1006908416748047,-1.1678181886672974,-0.13772821426391602,-3.530416250228882,-4.452888488769531,1.8409022092819214,4.024758815765381,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6220517158508301,3.2548117637634277,0.3920586109161377,0.34579044580459595,-3.2647182941436768,-3.281358003616333,3.0112478733062744,-1.7798231840133667,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.9287607669830322,1.2729310989379883,-6.11295747756958,-0.30181387066841125,2.8254923820495605,-1.1489752531051636,-1.959123969078064,-0.5488292574882507,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8058549165725708,1.0814323425292969,-1.6445895433425903,0.5222203135490417,-1.7391550540924072,-1.792393684387207,0.2514062523841858,1.5006728172302246,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5504763126373291,-0.23051083087921143,-3.3578426837921143,1.2648916244506836,-1.4761765003204346,-1.7109652757644653,0.30319344997406006,2.195019006729126,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.811970591545105,1.8910645246505737,-1.3482528924942017,1.229217290878296,-1.0249874591827393,-0.07695302367210388,0.5456220507621765,0.7645717859268188,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2473660707473755,1.0858354568481445,-3.795330286026001,-1.7526248693466187,0.13634033501148224,-3.6513774394989014,-1.02989661693573,2.7537741661071777,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9839999675750732,1.3898615837097168,-5.932972431182861,0.257493793964386,-4.352035045623779,-1.549014925956726,-0.37938791513442993,1.0724655389785767,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.0158767700195312,-0.9747796654701233,-1.5103696584701538,1.9157451391220093,-2.798576831817627,-3.0305795669555664,-4.188870906829834,-0.5754238367080688,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8169542551040649,0.5765699148178101,-3.7656567096710205,-1.7944438457489014,-5.878600597381592,1.8779360055923462,1.4596062898635864,3.208953619003296,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0603333711624146,1.2374684810638428,-2.5970897674560547,1.0250986814498901,-2.0951881408691406,-1.8590681552886963,0.75107342004776,1.664646863937378,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8896667957305908,1.534440040588379,-3.2156121730804443,-0.05114920809864998,-1.5574995279312134,-0.823699951171875,-0.2746267020702362,1.6094794273376465,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8514986038208008,1.3653709888458252,-3.923083782196045,1.2559791803359985,-0.725951075553894,-3.907731294631958,-0.2319098562002182,0.21673984825611115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.470811128616333,-0.07259519398212433,-3.4160964488983154,1.6863136291503906,-0.752916693687439,-2.3381855487823486,-0.8769389986991882,1.5613610744476318,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7208234071731567,-1.864661455154419,-4.957233905792236,1.6775773763656616,-3.2403907775878906,-0.379939466714859,-0.307439386844635,0.8972738981246948,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4299702644348145,1.548457384109497,0.38493290543556213,-1.2279824018478394,2.3988354206085205,-2.6646454334259033,-0.4182845950126648,0.4019119441509247,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.6371121406555176,2.6015193462371826,-1.9838827848434448,-1.2917461395263672,-2.140850782394409,-0.6146350502967834,5.697713851928711,1.6351268291473389,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5888245105743408,1.2782469987869263,-2.518059253692627,1.4007151126861572,-1.9213794469833374,-2.5061347484588623,0.7967764139175415,1.6165341138839722,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5612919926643372,2.14870548248291,-1.642329454421997,0.16503842175006866,-1.917504072189331,-2.088096857070923,1.691955327987671,1.8942006826400757,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4947996139526367,1.879927158355713,-2.2587742805480957,1.2070088386535645,-0.9714401960372925,-2.3467605113983154,-0.2118223011493683,-0.6091065406799316,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3745094835758209,1.9515719413757324,-1.5688121318817139,1.2173070907592773,1.5390350818634033,-2.876814365386963,-0.918412446975708,2.8148739337921143,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.849097728729248,2.014392375946045,-2.3078439235687256,1.3029510974884033,-1.5221049785614014,-3.137817621231079,4.013011455535889,2.1256372928619385,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.040876865386963,-0.0733344703912735,-1.800123691558838,-1.6426656246185303,-1.2391630411148071,-1.2138192653656006,5.1826653480529785,-0.6598338484764099,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.20413050055503845,3.5938329696655273,0.9513317346572876,-1.9550625085830688,-3.243330478668213,0.6441817283630371,-2.2728395462036133,3.81595516204834,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8044519424438477,1.5481443405151367,-1.726069688796997,0.5959441065788269,-1.6369420289993286,-2.3517606258392334,0.9463579654693604,1.461458683013916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3539695739746094,2.7072343826293945,-2.8370773792266846,0.40575307607650757,-1.8111635446548462,-2.3960044384002686,-0.2347235232591629,2.128345012664795,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.177760124206543,1.2476149797439575,-2.9913618564605713,2.3488779067993164,-1.4745540618896484,-3.730546474456787,1.702444076538086,1.717673659324646,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.854275703430176,1.1828246116638184,-4.1058502197265625,-1.6839438676834106,-2.6331043243408203,-2.42521595954895,-0.9286698698997498,1.9285420179367065,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6341625452041626,0.24801966547966003,-4.321521759033203,-0.7093631029129028,-2.5459539890289307,1.6530747413635254,1.7770814895629883,1.4055588245391846,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.824737310409546,2.017522096633911,-0.4684199094772339,0.29653462767601013,-2.4631893634796143,-3.6273353099823,-1.9844319820404053,0.06370347738265991,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.351677417755127,3.7871031761169434,-3.1895406246185303,-2.619166851043701,0.5313626527786255,-2.1324713230133057,-2.387117624282837,0.08273432403802872,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8446623682975769,1.6290130615234375,-1.963590145111084,0.09847316890954971,-1.7874720096588135,-2.081634998321533,0.1348736584186554,1.4388407468795776,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.491338849067688,2.336883783340454,-3.0110347270965576,-0.139847069978714,-2.56949520111084,-2.213714838027954,0.23722615838050842,0.917975664138794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3958249092102051,1.7842243909835815,-2.5790669918060303,2.2601218223571777,-2.6620256900787354,-2.130688190460205,-1.6976940631866455,1.2275117635726929,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.42340412735939026,0.5361161231994629,-3.20129656791687,-0.9788104295730591,-1.1534160375595093,-4.392606258392334,2.7905330657958984,0.5539891719818115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9753206968307495,-0.6450849175453186,-3.632359027862549,-1.2459864616394043,-0.030358903110027313,-0.6589405536651611,-2.8317060470581055,0.30442968010902405,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.212013244628906,3.584930658340454,-1.6318682432174683,4.5222883224487305,-1.2619822025299072,-1.1112401485443115,-0.4599713087081909,1.135635495185852,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.638986110687256,-0.0839148536324501,-0.0005891362088732421,2.808828592300415,0.3812396228313446,0.49521633982658386,1.0368534326553345,4.644757270812988,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.952337384223938,1.0930018424987793,-3.032296895980835,0.20584458112716675,-1.416527271270752,-2.039463520050049,0.4860539138317108,0.9386615753173828,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8712405562400818,0.4515226185321808,-2.544788360595703,0.4243724048137665,-0.5645595788955688,-1.5224684476852417,0.17136509716510773,2.8674428462982178,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.425853967666626,1.764660358428955,-3.950803518295288,0.09313112497329712,-1.1616952419281006,-2.6765966415405273,1.427553653717041,-0.6518012285232544,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1464407444000244,0.25030583143234253,-4.6271586418151855,1.1200077533721924,-2.3425886631011963,-1.522760033607483,-1.4451864957809448,3.3499226570129395,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.20613893866539001,1.9325363636016846,-2.07145094871521,-1.4248098134994507,-1.9838173389434814,0.31860244274139404,0.7708144783973694,4.903684616088867,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2808024883270264,-1.7227703332901,0.23433472216129303,1.2997421026229858,1.2073521614074707,-2.673295497894287,0.375262051820755,4.453351974487305,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1669564247131348,4.386519432067871,-0.5467849969863892,3.177988052368164,-4.8876776695251465,-1.981493353843689,4.213097095489502,2.0347399711608887,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4540125131607056,1.1349457502365112,-2.254117012023926,0.11807440966367722,-1.9037848711013794,-2.282276153564453,0.47776445746421814,1.5020713806152344,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4613466262817383,0.7771956920623779,-1.9079327583312988,-0.018296724185347557,-1.7443218231201172,-1.7700444459915161,1.3952877521514893,2.6167397499084473,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7680776715278625,2.443960666656494,-1.426198959350586,0.2905045449733734,0.13788771629333496,-3.7799110412597656,-0.5316307544708252,0.8085665702819824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5077166557312012,-1.7323604822158813,-2.578223943710327,0.12189700454473495,-1.78581702709198,-2.0471878051757812,1.873678207397461,1.7818273305892944,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2272539138793945,0.30609947443008423,-0.5743337273597717,-0.8223487734794617,1.3864529132843018,-3.4945852756500244,2.0746307373046875,3.482771873474121,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.133995771408081,-0.9290493130683899,-4.342145919799805,-0.6391289234161377,-2.5919318199157715,-2.7365262508392334,-2.3061020374298096,-1.586507797241211,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9110568761825562,-1.8018513917922974,1.3879749774932861,-1.574552297592163,-1.1568927764892578,-5.317089080810547,2.5150368213653564,1.0571081638336182,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0247739553451538,1.0440130233764648,-2.2654335498809814,1.3944296836853027,-1.7151018381118774,-2.6073570251464844,0.5063291192054749,1.9300888776779175,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3292715549468994,0.717404842376709,-2.4089808464050293,1.0656546354293823,-1.1617851257324219,-3.439692735671997,-0.8066397905349731,2.3011019229888916,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.119838833808899,1.8125296831130981,-2.807826042175293,2.5078108310699463,-0.9206860065460205,-4.132400989532471,-0.5732958912849426,1.9905985593795776,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5682437419891357,2.4567928314208984,-0.6906754374504089,2.771939516067505,-2.7913644313812256,-3.3183555603027344,1.6481541395187378,0.1401737928390503,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3368314206600189,0.5902094841003418,-3.165224313735962,0.8482308983802795,-4.739162921905518,-3.7326180934906006,3.6289000511169434,1.4488308429718018,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.5217204093933105,-0.4605342745780945,-3.6321191787719727,-0.28048813343048096,0.2371128648519516,-3.3806257247924805,-1.0205835103988647,0.01375009585171938,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9860227108001709,0.18064548075199127,-5.29785680770874,1.1359612941741943,4.529162883758545,-3.930536985397339,0.9454663991928101,0.8582589626312256,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.140589952468872,0.9307733774185181,-2.092036724090576,0.37233206629753113,-1.5368998050689697,-2.975569486618042,0.0067876409739255905,1.616721749305725,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.751754641532898,0.9210196137428284,-4.285396575927734,0.9986377358436584,-1.3123912811279297,-1.7319411039352417,0.24338677525520325,1.444538950920105,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4826123118400574,1.864373803138733,-3.778681993484497,0.40442585945129395,-2.6124765872955322,-2.788620710372925,0.8326089382171631,3.6909613609313965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.186222553253174,0.8053191900253296,-0.286722332239151,1.0670453310012817,-3.0016896724700928,-1.8668444156646729,0.20974475145339966,1.663036584854126,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.17915979027748108,3.6663715839385986,-4.509584903717041,3.5683345794677734,-0.5538352727890015,-2.01011061668396,1.676560401916504,-0.03386678546667099,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8525713682174683,3.7033708095550537,-2.831195592880249,-1.4390665292739868,-5.894759654998779,-2.2986490726470947,-1.5845927000045776,0.24807125329971313,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.3018576502799988,-3.550168991088867,-4.394154071807861,0.1597919762134552,-5.206819534301758,-0.9616909027099609,2.6589181423187256,0.4074408710002899,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6593571901321411,0.9189594984054565,-2.157118797302246,0.6218008995056152,-1.8040144443511963,-3.1674790382385254,0.5133899450302124,1.683727502822876,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5469841361045837,-0.06657014787197113,-2.3222200870513916,0.643698513507843,-1.4041887521743774,-1.6799612045288086,0.37619224190711975,0.8006749749183655,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6533582806587219,1.894826054573059,-0.6914012432098389,0.8811511397361755,-2.0626800060272217,-0.7422335147857666,-0.335793137550354,1.7019940614700317,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7121964693069458,2.205747604370117,-2.571481704711914,2.3899779319763184,-3.192302942276001,-3.2376201152801514,0.26124098896980286,4.328226566314697,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.62444007396698,3.269758939743042,-1.0040873289108276,2.3590283393859863,-3.798936128616333,-2.0953025817871094,3.4578359127044678,1.4342957735061646,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6170194149017334,1.7164981365203857,-3.0549442768096924,2.2179982662200928,-3.0395050048828125,-5.78169059753418,-3.1761884689331055,1.195785403251648,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.6685292720794678,0.17165298759937286,-3.166548013687134,2.6717679500579834,-5.17009162902832,-1.1875635385513306,-2.598369836807251,-1.8533878326416016,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.772079348564148,1.6813173294067383,-2.5941755771636963,0.5822687149047852,-1.6254379749298096,-2.194995164871216,0.20409296452999115,2.2587735652923584,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0713161751627922,1.6344441175460815,-2.9978132247924805,1.077475666999817,-0.8440925478935242,-3.599252939224243,0.7064805626869202,0.690958559513092,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1481550931930542,1.5499547719955444,-2.9640071392059326,-0.47614818811416626,-3.120624542236328,-0.6190592050552368,-0.8072428107261658,1.14474356174469,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.459794044494629,4.084753036499023,-2.255707025527954,-0.16351765394210815,-1.0433441400527954,-0.5288180708885193,-0.08192961663007736,1.4465540647506714,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5798126459121704,3.075305461883545,-3.46219539642334,-0.9152436852455139,-2.9673397541046143,-0.8363035917282104,-2.0442793369293213,-1.0946903228759766,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.23024845123291,0.861641526222229,-4.031741619110107,2.2272138595581055,-3.4299004077911377,0.6509643793106079,-0.2480834722518921,3.889910936355591,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.07905079424381256,3.0478310585021973,-0.941652774810791,4.8213677406311035,-3.2853238582611084,-1.574272871017456,-3.4671645164489746,4.059284210205078,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3329588174819946,1.4033187627792358,-1.9931902885437012,0.4517325460910797,-1.3151443004608154,-2.076382875442505,0.8991259932518005,1.4168343544006348,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22413569688796997,1.0064537525177002,-3.2011020183563232,0.54903644323349,-0.8564705848693848,-2.172041416168213,0.8456519842147827,2.8341758251190186,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2627773582935333,1.4163017272949219,-1.6429904699325562,1.9572913646697998,-0.14738765358924866,-1.0327565670013428,1.8384062051773071,0.5728203058242798,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.28521400690078735,1.3488330841064453,0.2504008114337921,-0.8550235033035278,-3.547616720199585,-3.045933723449707,0.6344088912010193,2.272749900817871,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.519221544265747,3.2378299236297607,-2.9116525650024414,3.5419931411743164,-2.5690553188323975,-4.191068649291992,-0.7029194235801697,0.4845649302005768,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.019559383392334,4.880960941314697,-3.1631009578704834,-1.2904244661331177,-1.4652928113937378,0.6121550798416138,-0.5695252418518066,2.1699936389923096,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.08422854542732239,-2.1614692211151123,-4.794302463531494,2.3524670600891113,-4.715445518493652,0.27168041467666626,-2.6741418838500977,3.0662899017333984,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5802868008613586,0.7519268989562988,-2.6677234172821045,0.8366988301277161,-1.7064353227615356,-1.523642659187317,0.1415831595659256,1.4613012075424194,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6727715134620667,1.2062503099441528,-1.846916675567627,0.004532836377620697,-0.9917222261428833,-3.3688182830810547,0.6249850988388062,0.14100760221481323,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4307631254196167,2.7197227478027344,-2.2230160236358643,0.21578259766101837,-1.261222243309021,-0.024902263656258583,-0.2800401449203491,1.5262842178344727,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8302412033081055,-1.434029221534729,-2.8536245822906494,1.9468594789505005,0.2584395110607147,-1.0593397617340088,2.094625234603882,1.6679141521453857,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5704386234283447,-0.9400150179862976,0.37308675050735474,1.4545997381210327,-2.5266060829162598,0.5839811563491821,1.7039134502410889,2.0694212913513184,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.251503586769104,-0.9560881853103638,-3.8333189487457275,5.138443470001221,-1.3381550312042236,-0.5265640020370483,-0.2476307600736618,0.08843899518251419,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.562331199645996,3.7893152236938477,-2.689887523651123,-2.5293326377868652,-2.284161329269409,-4.7291107177734375,0.1220935583114624,2.8967859745025635,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1273202896118164,0.8793646097183228,-1.963165283203125,1.0241503715515137,-1.9982982873916626,-2.317085027694702,0.10917738825082779,1.1749323606491089,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9869070053100586,0.19411307573318481,-2.2387380599975586,1.0575264692306519,-2.43965744972229,-1.4105631113052368,-0.4216676652431488,0.7964882850646973,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9713688492774963,1.0705313682556152,-1.0658526420593262,1.056596279144287,-0.0935472697019577,-2.700906753540039,0.38613343238830566,-0.7055265307426453,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3752686977386475,1.8234226703643799,-2.631621837615967,-3.1926512718200684,-1.5093798637390137,-1.8212614059448242,0.27864813804626465,1.5839483737945557,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9051198959350586,2.385774612426758,-3.665616989135742,2.5277602672576904,0.1470876783132553,-2.514918565750122,3.319648265838623,-0.08266577124595642,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8473620414733887,3.2826857566833496,-0.5592752695083618,-1.4400744438171387,-0.23697061836719513,-2.9989633560180664,3.644970417022705,-1.0554914474487305,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6142804622650146,4.929024696350098,-4.560049057006836,0.7876982092857361,-2.9354991912841797,-4.650136470794678,-3.3646841049194336,4.373772621154785,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0111979246139526,1.5359805822372437,-2.521285057067871,0.855499804019928,-2.0488648414611816,-2.6256721019744873,-0.14546887576580048,1.3485690355300903,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.08485531806945801,1.1331008672714233,-2.2997567653656006,1.0514672994613647,-2.321267604827881,-1.6393622159957886,1.334718108177185,0.4275478720664978,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9424430727958679,1.331128478050232,-1.3611036539077759,1.8547680377960205,-2.5576834678649902,-1.8623353242874146,-0.06255435198545456,2.896160125732422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5164700150489807,0.40566352009773254,0.11561914533376694,0.9137736558914185,-1.168104648590088,-4.616407871246338,-0.46382269263267517,2.577937126159668,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.227391004562378,2.177388906478882,-0.8915475010871887,-0.209397554397583,-1.6740810871124268,-4.85576868057251,-2.704782247543335,2.375354051589966,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1380114555358887,1.3484539985656738,-5.832447528839111,3.1361896991729736,-0.822007954120636,0.07877101004123688,1.5357965230941772,3.0512022972106934,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6886115074157715,1.8960654735565186,1.357027292251587,4.221540451049805,-2.92099666595459,-2.618176221847534,4.3223958015441895,1.712316632270813,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4794819951057434,1.1096775531768799,-2.4935038089752197,0.5882580280303955,-0.6100773811340332,-2.351224660873413,0.1330166906118393,1.7438749074935913,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8550976514816284,0.8676325082778931,-1.4538873434066772,1.6540035009384155,-1.3369781970977783,-3.10189151763916,1.289018154144287,0.7572569847106934,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8514523506164551,0.5767017006874084,-1.5189162492752075,1.364870548248291,-0.39379435777664185,-1.5388803482055664,1.810654878616333,0.4867722690105438,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.459257960319519,1.2004954814910889,-3.211627960205078,-2.0982067584991455,-3.6201939582824707,-0.9767690896987915,1.3302967548370361,1.8173425197601318,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9106166362762451,1.5767707824707031,-3.8153634071350098,2.031853437423706,-2.7917206287384033,-6.663126468658447,-0.0869615375995636,1.0888111591339111,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0025392770767212,2.5006656646728516,-3.293184518814087,3.445695638656616,-1.1044111251831055,-5.863519191741943,3.728259563446045,0.1761271059513092,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8640351891517639,-0.9816417694091797,-4.986933708190918,-2.899165391921997,-2.130087375640869,0.5705543756484985,-2.2288050651550293,4.157686710357666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4239986836910248,1.1162418127059937,-2.3276615142822266,0.7511106729507446,-1.3567593097686768,-2.8113465309143066,1.1122019290924072,1.163009524345398,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3064749240875244,2.7000088691711426,-2.513129472732544,1.0224107503890991,-1.407575011253357,-2.3717541694641113,0.09424946457147598,2.4770543575286865,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7688506841659546,0.7628376483917236,-2.4685118198394775,0.4834110736846924,0.7547747492790222,-2.8163504600524902,1.3310292959213257,0.22150833904743195,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0253381729125977,2.5598602294921875,-3.3255839347839355,3.39705753326416,-2.0698647499084473,-2.095135450363159,-0.8372319340705872,0.03787769749760628,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.15402851998806,-0.9075430631637573,-4.1901936531066895,-0.4960932731628418,-1.2177358865737915,1.6790745258331299,0.2497624307870865,1.4069719314575195,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.17842960357666,3.70820951461792,-5.378863334655762,1.341856598854065,-2.7498865127563477,-5.052759647369385,2.23330020904541,3.879049062728882,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4148222208023071,-2.4025354385375977,-4.300290584564209,-0.4059518277645111,-1.3004496097564697,-5.2518768310546875,4.573209762573242,0.4151284992694855,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6218175888061523,1.304907202720642,-2.91801118850708,0.7954094409942627,-1.3359798192977905,-1.842647671699524,-0.15174242854118347,1.104963779449463,1.0,0.0,0.0,0.0,0.0,0.0,0.0
