split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,0.1956113576889038,-1.1225661039352417,-0.0010033540893346071,0.004386432934552431,-0.05805444344878197,0.18506203591823578,1.6901979446411133,0.713471531867981,0.0030050002969801426,-0.1218654215335846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.23777486383914948,0.5416606664657593,0.9972069263458252,-1.5802593231201172,1.5381169319152832,-0.7172214388847351,0.7762848734855652,2.320941209793091,1.1828199625015259,-0.76442950963974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0798230916261673,-1.953657627105713,-1.0622302293777466,-1.1253989934921265,-0.15918458998203278,1.8108956813812256,1.2970707416534424,1.6607062816619873,2.211686134338379,1.6383742094039917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2648282051086426,0.2714969217777252,3.2510321140289307,-1.8660197257995605,0.5765813589096069,-2.57135272026062,-0.5213509202003479,-0.47138580679893494,0.34022605419158936,0.3875964283943176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.030263101682066917,-2.072566270828247,-1.2383332252502441,-0.7905434370040894,0.7125123143196106,3.4870946407318115,5.354033946990967,-0.06513720750808716,0.23348495364189148,0.35575518012046814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.03123990260064602,5.843583583831787,1.2067261934280396,0.7519761919975281,0.6057848930358887,0.5210466384887695,-0.6890645027160645,1.7593885660171509,3.200871706008911,-1.02947199344635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.706636428833008,-1.192697286605835,4.977470874786377,3.0378620624542236,0.7237339019775391,0.8288337588310242,0.5817493796348572,-0.5544036626815796,-3.7091140747070312,-0.8390955328941345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.01921023055911064,4.357377052307129,2.670259714126587,1.169494867324829,1.2430249452590942,5.062314033508301,-2.581895589828491,2.286817789077759,0.2906426191329956,3.2535197734832764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.626734972000122,-5.985969066619873,1.0914644002914429,1.536912441253662,-3.374314308166504,0.14617155492305756,-0.15061631798744202,-1.8232483863830566,-0.74410080909729,5.37843132019043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6081984043121338,-0.06504791975021362,0.6032145619392395,-0.24845457077026367,0.517959713935852,0.5344452261924744,1.0484451055526733,0.24037255346775055,0.8101803660392761,-0.9043092131614685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8187559843063354,-0.04346005991101265,0.5900434851646423,-1.3282362222671509,0.1900913119316101,0.28374266624450684,0.7355427742004395,-0.33749476075172424,0.3897028863430023,-0.3844420611858368,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.27033406496047974,0.14971110224723816,2.3505008220672607,0.2502840757369995,-1.4635783433914185,0.8127034902572632,1.5828713178634644,0.5390235781669617,1.2919487953186035,0.13301053643226624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5060625076293945,0.14812614023685455,1.1851788759231567,-1.1855852603912354,-0.8145703077316284,3.4775397777557373,2.4403743743896484,0.10649693757295609,0.9058389663696289,-1.2593357563018799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1219751834869385,1.1446115970611572,0.34097594022750854,-2.566420078277588,0.4031255841255188,3.4499757289886475,-0.6182252168655396,2.4783899784088135,0.5742115378379822,-0.11057078838348389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3857136964797974,3.622729778289795,2.9130144119262695,2.252094268798828,1.9448802471160889,1.9115456342697144,1.015906572341919,0.3381272554397583,-0.13575467467308044,1.1864386796951294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0269293785095215,2.7772903442382812,2.0553457736968994,-2.1437602043151855,0.597697377204895,3.9226901531219482,-2.113865852355957,-1.2724350690841675,0.6328005194664001,-1.7277746200561523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8339205980300903,4.625293254852295,2.086740732192993,-2.3426473140716553,3.081996202468872,0.30091211199760437,3.5900211334228516,-4.21505069732666,-0.5774359703063965,-0.688503086566925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.316734552383423,-0.0228103119879961,-1.466408133506775,-2.7036499977111816,-1.2588438987731934,0.058877937495708466,-3.5723681449890137,1.2349241971969604,2.2708308696746826,-6.399117946624756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4708441495895386,0.4469296932220459,5.5351762771606445,-2.4506912231445312,0.4665563106536865,5.156494140625,-3.4112818241119385,-3.473613977432251,-1.1403387784957886,2.2816073894500732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.18954479694366455,0.3146130442619324,0.6273649334907532,-0.3373878300189972,0.1140621080994606,0.4393478333950043,1.4904989004135132,0.4611845314502716,1.0167222023010254,-0.018985459581017494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5608939528465271,0.5452080368995667,0.7296919226646423,-0.06674613058567047,1.8699631690979004,0.2420768141746521,0.5524001121520996,-0.19877269864082336,0.7113960385322571,-0.6995989084243774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.023856282234192,0.4396747052669525,1.5462346076965332,-0.7945690751075745,0.9550316333770752,2.393045663833618,-0.3990313410758972,-0.03471723571419716,1.1878219842910767,0.38900357484817505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.023874282836914,3.2955026626586914,0.8553240895271301,0.5018454790115356,1.8113410472869873,0.11618758738040924,0.4815969169139862,0.32666727900505066,0.8466704487800598,-0.9740676283836365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6804434061050415,-0.9799610376358032,2.2798843383789062,-0.3452967405319214,-1.622422218322754,2.583852529525757,1.7291802167892456,-2.0824708938598633,0.4831891655921936,-1.2249844074249268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9556941390037537,2.217514753341675,1.2540837526321411,-2.6120588779449463,1.1176552772521973,-0.032369934022426605,-0.3765206038951874,-1.9402233362197876,1.5974286794662476,4.165404319763184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.141462326049805,-0.3304084837436676,1.5225725173950195,-0.6730907559394836,0.41215595602989197,0.04142313450574875,-1.4775340557098389,-2.690242290496826,-2.1125454902648926,-1.737259864807129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.60666823387146,-1.056872844696045,-1.4575164318084717,0.16349366307258606,-1.2862470149993896,-0.9402088522911072,-1.3999472856521606,4.939101219177246,-0.7362176775932312,2.1022136211395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.33152437210083,1.3055380582809448,-1.5431586503982544,-5.494801044464111,1.2817102670669556,3.163278579711914,-1.1905560493469238,-4.858178615570068,1.785210371017456,2.445608377456665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.402801513671875,3.4345943927764893,-1.8600986003875732,-1.4115970134735107,-4.184919357299805,0.7567515969276428,-1.5786043405532837,-0.6516889929771423,1.8221964836120605,4.662288188934326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.39077967405319214,-0.05471542105078697,0.9707770943641663,-0.060657799243927,1.0437965393066406,0.44053003191947937,0.9416467547416687,-0.1580144315958023,1.2800301313400269,-0.5484865307807922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.804078996181488,-0.6463528871536255,-0.5878577828407288,-0.9482811093330383,1.4146006107330322,0.8223362565040588,0.7910313010215759,1.0930273532867432,1.177718997001648,0.1591958850622177,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3301389813423157,-0.18492922186851501,1.3095777034759521,-2.6747169494628906,0.5423808693885803,-0.4915078282356262,2.2841274738311768,0.511352002620697,0.9979291558265686,-1.4007090330123901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6714415550231934,-1.2785788774490356,1.7983388900756836,1.439764142036438,-1.3948947191238403,0.5010343194007874,2.084115982055664,0.12205999344587326,-0.20247608423233032,-1.6007682085037231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2374721765518188,2.81097412109375,2.370028018951416,-0.04395098239183426,2.2923102378845215,0.2812408208847046,0.016031721606850624,2.8213346004486084,2.090648651123047,-0.27780652046203613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8783189058303833,-1.4062141180038452,2.6822516918182373,1.571211576461792,-1.0683722496032715,3.8183653354644775,0.4963899254798889,-1.7261875867843628,1.8130054473876953,0.639674961566925,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.401482582092285,-2.399629592895508,0.1688961535692215,-1.9000437259674072,1.8641700744628906,-1.0666131973266602,2.7009356021881104,1.2426761388778687,1.754747986793518,4.892419338226318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5896780490875244,3.4602067470550537,5.777948379516602,1.5689510107040405,1.6790375709533691,0.9327600002288818,-2.462170124053955,-1.65690279006958,2.3423776626586914,-0.3253526985645294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.250194787979126,4.593223571777344,-3.22170090675354,0.4210481345653534,-1.1641466617584229,-3.4774832725524902,1.9508317708969116,-1.6841022968292236,4.084005355834961,0.3437527120113373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.302112102508545,-3.4987730979919434,4.343927383422852,0.5351136326789856,1.5519685745239258,3.1834523677825928,1.721994400024414,1.257758378982544,1.6632126569747925,-6.906182289123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.13011877238750458,0.12029848992824554,0.8699067831039429,-0.703301727771759,1.0538736581802368,1.0363192558288574,0.9627153277397156,0.004945383872836828,1.224541425704956,-0.250959575176239,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5964558720588684,0.4111725986003876,-0.8030888438224792,0.2102142572402954,0.11132699996232986,0.5505446791648865,0.877444863319397,-0.04040748253464699,0.3778194189071655,0.26345527172088623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2373998165130615,-1.2144700288772583,0.885214626789093,-0.9357457160949707,0.16996480524539948,1.9492137432098389,0.8359257578849792,0.9812554121017456,0.763900101184845,0.08741290122270584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.22682009637355804,0.020942840725183487,-1.191416621208191,-0.5092065930366516,0.016520284116268158,0.4392791986465454,-1.3827319145202637,1.4969699382781982,-0.6427339911460876,-1.1590417623519897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.13568046689033508,-0.894679069519043,-2.304593563079834,-2.2107322216033936,-2.153679132461548,-1.316343069076538,0.2808435559272766,-0.5642842650413513,1.0477159023284912,-1.3775746822357178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.8476297855377197,0.572231113910675,0.16731686890125275,-4.3386735916137695,2.7169854640960693,-1.6384758949279785,0.24831748008728027,1.3627251386642456,0.6402226686477661,0.7165284752845764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.784100294113159,-1.5892442464828491,-0.2671949565410614,-1.5735348463058472,-2.4298768043518066,1.5434074401855469,2.8198230266571045,3.3829925060272217,-1.6410009860992432,-2.087742567062378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.8327078819274902,-1.0991110801696777,1.320570707321167,-2.049210548400879,-1.88568913936615,2.6920175552368164,-2.5860214233398438,4.120728492736816,1.7839744091033936,0.6912240982055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9426901340484619,4.243500709533691,0.08433346450328827,-2.077071189880371,4.58912992477417,2.8191583156585693,2.3416831493377686,2.1497435569763184,6.3636064529418945,1.9311561584472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.16553166508674622,-1.7349448204040527,-5.645869731903076,0.6089810729026794,-4.681025981903076,-0.7555859684944153,3.2933828830718994,0.3661942183971405,1.7926772832870483,-4.861957550048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.13166844844818115,0.43009498715400696,0.39302098751068115,-0.42415764927864075,0.42856380343437195,0.395844966173172,1.4027875661849976,0.17463788390159607,1.0607373714447021,0.4777422547340393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2177013158798218,-0.2662544846534729,-0.04199782758951187,-0.640343189239502,0.8363446593284607,0.43431565165519714,2.0599524974823,0.8863869905471802,0.8062343597412109,1.0430655479431152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5525586605072021,-1.8342630863189697,1.0279576778411865,-2.82830810546875,1.2238649129867554,0.13829010725021362,0.7691646814346313,0.5240164399147034,0.9269659519195557,-0.2698213756084442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.034788966178894,0.06519977748394012,1.800412654876709,0.2652225196361542,3.107056140899658,-0.4880419373512268,-0.6613448262214661,-0.1703052520751953,1.6982249021530151,-1.2825998067855835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.195887804031372,1.7282085418701172,0.05045390874147415,1.866447925567627,-1.6130560636520386,1.8521389961242676,3.153068780899048,1.0870505571365356,0.041238654404878616,-1.2160098552703857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3538622856140137,-3.9732000827789307,0.5723315477371216,-0.5614373683929443,-2.056248903274536,1.213331699371338,1.9030859470367432,-1.1168651580810547,3.759464979171753,-0.9888864755630493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9899380207061768,1.212186574935913,0.35605359077453613,1.3467551469802856,3.5565176010131836,2.764975070953369,0.8770817518234253,4.184656143188477,0.7313019037246704,-2.4266839027404785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.272040605545044,2.347917318344116,-2.235246419906616,3.2127304077148438,1.5713474750518799,-0.19583560526371002,-0.6337463855743408,3.0897700786590576,5.018439292907715,-1.9513702392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.6688129901885986,3.8821845054626465,-0.23631340265274048,-0.2442486435174942,-1.9529145956039429,5.6182169914245605,0.6916653513908386,3.5162911415100098,3.4940245151519775,0.8013341426849365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.333096981048584,-2.8554494380950928,1.7142305374145508,-5.950133800506592,-2.3038711547851562,2.410053014755249,1.8092212677001953,4.555089950561523,1.3579529523849487,3.541409492492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.03928127512335777,0.24356840550899506,0.865673303604126,-0.8064559698104858,0.9243264198303223,0.5474405288696289,0.6576296091079712,0.02093680016696453,0.784489631652832,0.21909663081169128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6450422406196594,-0.605272650718689,0.34669673442840576,-1.036170244216919,-0.4106092154979706,1.119053840637207,2.380908250808716,-0.03953967243432999,0.7821502685546875,0.009446069598197937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8225675225257874,-0.37210917472839355,0.8099720478057861,-0.6826725006103516,1.636799693107605,1.4749994277954102,1.3201276063919067,-0.3073692321777344,1.2289584875106812,-2.3282883167266846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7342761754989624,-1.286564588546753,0.6142937541007996,1.5303875207901,0.7262528538703918,1.3715074062347412,-0.43913060426712036,1.3307709693908691,1.0076040029525757,-0.9784885048866272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.54337739944458,-1.3899136781692505,2.0208280086517334,-1.7723677158355713,2.176269292831421,3.1244235038757324,1.6881937980651855,-0.35610488057136536,0.039655134081840515,-1.8312288522720337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5184412002563477,-0.24377071857452393,0.9537214040756226,0.19402658939361572,1.01505708694458,-0.24079526960849762,2.8479878902435303,3.6132707595825195,-1.7481471300125122,-2.7911217212677,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.833302617073059,2.0031614303588867,-0.2855478525161743,-3.73771071434021,-1.4519394636154175,-2.2194817066192627,-1.3160275220870972,-1.3081486225128174,-1.8927592039108276,1.801838755607605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.718130111694336,-1.7276110649108887,0.4966052770614624,-4.038638114929199,3.258333444595337,1.9647674560546875,1.7824387550354004,-2.528982639312744,0.24402077496051788,2.3645124435424805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.3954851627349854,1.301241397857666,5.490159034729004,2.6716198921203613,2.5326759815216064,2.1474452018737793,4.1722917556762695,-4.083981990814209,1.022969126701355,0.8408223986625671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8701878786087036,-1.6466960906982422,1.707572340965271,0.5110563635826111,-1.4662442207336426,5.278700351715088,-3.6114885807037354,5.500557899475098,1.8006635904312134,-3.510449171066284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.42553895711898804,-0.23314879834651947,0.3149946928024292,-0.9109889268875122,1.1733152866363525,0.29474541544914246,1.0498764514923096,0.3391173183917999,1.1601251363754272,0.5691083669662476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9010027050971985,0.5676969289779663,1.1594789028167725,-1.4288657903671265,1.24154794216156,0.5542508959770203,1.08984375,-0.11647814512252808,2.233400583267212,0.48295679688453674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.513852059841156,-0.6286779046058655,0.8722009062767029,-1.4643758535385132,0.6784020066261292,-0.17240667343139648,2.4114601612091064,-1.5576549768447876,1.7083065509796143,1.546045184135437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.15615572035312653,-0.08992741256952286,1.090946912765503,0.49210453033447266,-0.5397733449935913,-1.0875825881958008,1.956165075302124,-0.6396270394325256,-1.998136281967163,-0.7921851873397827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4298565089702606,-2.801786422729492,0.5931727290153503,-0.7114677429199219,2.314143657684326,0.3780609667301178,2.3364386558532715,2.7494189739227295,1.8537012338638306,-2.6012208461761475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9375238418579102,-1.6889541149139404,3.153259754180908,-1.7606178522109985,2.2949976921081543,0.7855148911476135,2.533362627029419,4.394017219543457,0.9702879786491394,-1.6354937553405762,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.6532180309295654,-0.9123488664627075,-1.3402947187423706,-2.2744083404541016,2.3146393299102783,-0.22643297910690308,2.519059896469116,-3.1229326725006104,0.3427883982658386,3.021150827407837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2931118607521057,-1.7109209299087524,1.3084678649902344,0.3952657878398895,-1.6397106647491455,-1.227777123451233,2.7169792652130127,-2.8801939487457275,0.3687244653701782,-6.451801776885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.2751840054988861,2.317791223526001,-2.1803934574127197,-1.9481197595596313,2.970341205596924,4.581457138061523,-3.453754186630249,3.08198618888855,3.050692558288574,2.7382030487060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9301187992095947,7.425184726715088,-0.6882098913192749,-1.2768492698669434,-1.2799285650253296,-0.7222632169723511,-2.0551371574401855,4.250545024871826,2.2071897983551025,-1.8514444828033447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2166140377521515,0.18155087530612946,0.7508988976478577,-0.5398568511009216,0.5245897173881531,0.4878648817539215,1.267967939376831,0.29723846912384033,1.4402320384979248,-0.9302888512611389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0042239427566528,-0.20727984607219696,1.4086734056472778,-1.090023159980774,-0.06019455939531326,0.3999699354171753,0.26338621973991394,-0.7343953251838684,0.9242210984230042,0.5489712953567505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6914948225021362,1.2463784217834473,1.7685019969940186,-0.8969578146934509,-0.23159171640872955,-0.44231125712394714,1.7266825437545776,-1.124398946762085,0.3853272795677185,0.10498309135437012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1973390579223633,1.8322960138320923,-1.6405549049377441,-1.6848881244659424,1.2717463970184326,1.2715288400650024,1.2306177616119385,0.7496262788772583,1.1747268438339233,0.8377480506896973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1897051334381104,0.37331900000572205,-0.5865689516067505,-0.9668391346931458,1.8011696338653564,2.829522132873535,-0.37088754773139954,-2.5031330585479736,-0.8291076421737671,-1.3880459070205688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7393685579299927,1.8323278427124023,1.2496025562286377,0.5231346487998962,-3.286818265914917,2.078033685684204,-1.6261709928512573,-0.20491430163383484,-0.28124719858169556,-0.4939553737640381,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.4143471717834473,-2.0842444896698,0.4458707273006439,1.0769944190979004,-0.12602412700653076,2.229905843734741,-3.6391968727111816,-0.5118495225906372,1.0331931114196777,0.5327410697937012,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.316701412200928,-2.3117430210113525,0.4685315787792206,-1.3564707040786743,1.8175958395004272,-0.5986843109130859,-3.7931771278381348,-1.7441902160644531,1.0773950815200806,-3.581815481185913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.22978238761425018,1.8828719854354858,-3.580425262451172,-2.5604958534240723,-2.3180716037750244,-4.008890151977539,4.841130256652832,2.81949782371521,0.6272204518318176,-2.8914389610290527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.9634292125701904,-1.6258963346481323,-2.5561115741729736,-5.011512756347656,-0.7649108171463013,-0.849756121635437,-1.8462311029434204,2.8249645233154297,4.514664173126221,-4.974673748016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.489502489566803,-0.43227994441986084,0.8813666105270386,-0.06308205425739288,0.47768786549568176,0.674920916557312,1.5780256986618042,0.4293961524963379,0.8680941462516785,0.1086021438241005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.05667074769735336,0.10630355775356293,0.9966518878936768,-1.4900468587875366,0.048712123185396194,0.31870073080062866,0.8561962246894836,-1.1302721500396729,0.8755892515182495,-0.9253348708152771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9610868692398071,0.13139978051185608,0.3489389717578888,-0.6535500884056091,1.2707147598266602,0.7628375887870789,-1.0376172065734863,-0.6752152442932129,1.1216626167297363,-0.18858221173286438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9507156014442444,-2.132066249847412,-0.794076681137085,-1.004416584968567,0.5622813105583191,-0.10015986114740372,2.3130595684051514,2.1062183380126953,3.1147000789642334,-0.277824729681015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.292309522628784,-1.1495403051376343,2.8500189781188965,-0.5589911937713623,0.0330011248588562,1.3659318685531616,1.6373647451400757,-0.3158080279827118,4.227349758148193,-0.4401647448539734,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2088284492492676,-0.7734619975090027,-1.096368432044983,1.9289648532867432,1.1215592622756958,0.42693060636520386,3.071812629699707,2.069370985031128,0.22238406538963318,3.7119624614715576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1862030029296875,2.8330838680267334,-2.3246381282806396,-3.4312524795532227,1.163392186164856,3.3736727237701416,0.4621477425098419,0.8304915428161621,0.3479909896850586,2.410834312438965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.6638422012329102,0.8813391923904419,1.6540946960449219,-2.308422088623047,3.115198850631714,4.6867594718933105,1.8995379209518433,-2.905792713165283,-0.5893306732177734,-4.21933126449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.998518705368042,-2.0591933727264404,3.2885782718658447,-0.7675535082817078,-4.365968227386475,1.2665270566940308,2.8615336418151855,2.9997313022613525,1.0483547449111938,-4.506267547607422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.63235330581665,4.082219123840332,-0.10725176334381104,2.5836472511291504,1.0187084674835205,-2.7554681301116943,1.5500261783599854,2.207530975341797,5.851831912994385,-0.09137660264968872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.09173475205898285,-0.199675053358078,0.18915186822414398,-0.8262395262718201,0.23395025730133057,-0.07462279498577118,1.6678212881088257,0.4563477635383606,1.3661407232284546,-0.18173716962337494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.035846609622240067,-0.3166539669036865,0.2477707415819168,-0.09206477552652359,-0.2956567704677582,-1.0181676149368286,1.585721492767334,0.7384698987007141,0.5359757542610168,-0.4057946503162384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5540097951889038,1.8053044080734253,0.5386617183685303,-0.9472352266311646,1.0660862922668457,0.3277463912963867,2.0484893321990967,0.2145104557275772,1.90549635887146,-1.7951714992523193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9900586009025574,2.261390447616577,-0.7908419370651245,0.7557719945907593,0.43243029713630676,-0.36505743861198425,-0.9154378771781921,0.4763919711112976,1.3430465459823608,-0.06567832082509995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8255858421325684,2.3001275062561035,0.894676685333252,-1.3608677387237549,1.6459590196609497,-0.39488136768341064,0.24732419848442078,0.8201194405555725,0.9392091035842896,2.30621600151062,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
