split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-2.8344509601593018,2.921058416366577,3.589154005050659,-3.339763641357422,3.203611373901367,-1.111921787261963,2.552995204925537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.917868971824646,0.2770152688026428,-1.5855586528778076,-1.2052162885665894,-2.245232343673706,0.48135626316070557,-0.3837563395500183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2244765758514404,0.3720981776714325,-1.9669779539108276,-1.7178106307983398,-1.8404428958892822,-1.2564375400543213,0.3753806948661804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2475395202636719,-0.05873069167137146,-2.1083054542541504,0.019438346847891808,-3.3391013145446777,0.019709480926394463,-2.557278871536255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9177451133728027,-0.5623052716255188,0.30016037821769714,-3.1236343383789062,-0.33555012941360474,-0.7216635942459106,-0.014668749645352364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.04892735555768013,2.3975634574890137,0.29436105489730835,-0.4256323575973511,0.744907021522522,0.5840508937835693,2.450788736343384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.09965443611145,-3.0485622882843018,2.4822421073913574,-1.0980525016784668,0.13356322050094604,1.024812936782837,0.7104532718658447,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.70444917678833,4.122188568115234,-0.9539721012115479,-3.254502534866333,2.279423952102661,-1.4199198484420776,-1.5861846208572388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.696641445159912,2.9424667358398438,-3.2670044898986816,-6.398378849029541,-5.023744583129883,1.6444690227508545,1.2006527185440063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.14330703020095825,-2.3419623374938965,4.3463969230651855,0.4874642789363861,-3.9452362060546875,3.7030937671661377,4.6702880859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.891345500946045,0.26929771900177,-1.3822665214538574,-0.5649927258491516,-2.5907537937164307,1.035843014717102,0.0494309701025486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.623206615447998,-1.0774439573287964,-1.9441431760787964,-0.12229769676923752,-2.5244979858398438,0.7709715366363525,-0.8965230584144592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.29065951704978943,-0.2196241170167923,-2.8790247440338135,-0.5014896392822266,-2.8446779251098633,-1.6760042905807495,-0.07493861764669418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6811380982398987,-0.5561728477478027,-2.659684419631958,-2.87099027633667,-4.791271686553955,-0.4014304280281067,1.512468695640564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.15283071994781494,-2.5222179889678955,-0.8901220560073853,1.1765351295471191,-1.806926965713501,1.3414822816848755,3.204723834991455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.191847801208496,2.2531795501708984,-1.807917594909668,-2.5351498126983643,-3.372058629989624,2.5682573318481445,4.475093841552734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4075641632080078,2.1883955001831055,-1.7756556272506714,1.9127063751220703,1.2426091432571411,1.3178101778030396,4.161510944366455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4146101474761963,-0.32399919629096985,-0.9139010310173035,-4.03920841217041,-0.5107929706573486,1.7294330596923828,-5.338747501373291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4802368879318237,-1.3086049556732178,-6.079805850982666,2.1786718368530273,-1.7503892183303833,2.24574875831604,6.115236282348633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.273917317390442,0.030067922547459602,-1.9352647066116333,-1.0169453620910645,-2.640310525894165,0.14704105257987976,-0.5076854825019836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0634398460388184,0.8275532126426697,-0.6375735402107239,-1.7831916809082031,-2.3011136054992676,-0.8886653780937195,0.5218603014945984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12307824194431305,-1.381234049797058,-3.087757110595703,-0.4387510120868683,-1.811119794845581,0.1658090054988861,-0.9216457009315491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6896994709968567,-0.057881876826286316,-1.831810712814331,-1.3587735891342163,-3.0116872787475586,-1.5382587909698486,-3.2308521270751953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0407437086105347,4.729126453399658,-0.8152347207069397,0.8615135550498962,-1.252907633781433,-1.245023250579834,-0.21859148144721985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3054505586624146,2.309361457824707,-5.101385116577148,-2.0013389587402344,1.1868281364440918,2.205843925476074,0.23628996312618256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0416786670684814,0.24420250952243805,-5.996652603149414,-1.6521130800247192,-1.4601813554763794,4.274506092071533,1.942034125328064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.3981170654296875,-1.5127302408218384,-2.7343826293945312,-1.1306524276733398,-3.8863441944122314,-2.375680923461914,1.74640953540802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5400993824005127,-0.899921715259552,-1.696759819984436,-6.147645950317383,0.41420963406562805,5.142690181732178,2.600757122039795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4229649305343628,0.8081220984458923,-1.1447937488555908,-0.052087705582380295,-2.1142401695251465,0.7166792154312134,0.23166155815124512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.473692536354065,1.141819953918457,-2.740288734436035,-0.9463919997215271,-2.563436508178711,-0.26649752259254456,1.36924409866333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7241878509521484,-1.6106500625610352,-0.47686052322387695,0.2745823264122009,-3.170020818710327,0.25302302837371826,1.1811285018920898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5889480710029602,-1.2049269676208496,-2.888123035430908,-0.5976937413215637,-0.18953967094421387,1.0347440242767334,2.3431577682495117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8899071216583252,0.7745510935783386,1.476560354232788,0.7001566886901855,-3.645853042602539,-3.260418653488159,1.048824429512024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2286922931671143,-0.2721283435821533,-3.3783199787139893,-1.5172334909439087,1.2199610471725464,-0.18506880104541779,2.1048922538757324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.203329086303711,2.4621777534484863,-0.07604444772005081,-1.3191558122634888,-4.160195827484131,5.86752986907959,-1.7655755281448364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1772346496582031,4.695615768432617,-0.6753751635551453,1.9139189720153809,1.3787028789520264,-4.0510382652282715,2.633849859237671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0579986572265625,4.833934783935547,2.3913815021514893,-3.7756896018981934,-4.68507719039917,-2.25339412689209,-4.844305992126465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9190970659255981,0.6567960381507874,-1.3826860189437866,-0.7146759033203125,-2.093045711517334,0.4805280864238739,-0.48084014654159546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22649399936199188,0.08481801301240921,-2.120830774307251,0.3514649271965027,-1.7873557806015015,-0.03625493869185448,-0.6772022843360901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3249523341655731,0.5647215843200684,-2.371400833129883,-0.4448834955692291,-3.2796084880828857,-1.8582298755645752,1.5572046041488647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4240409731864929,-1.1533217430114746,-3.1879630088806152,-1.2414807081222534,-4.968700408935547,1.7145192623138428,-0.43628719449043274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.937836170196533,-0.8007189631462097,0.1570635437965393,-1.601786732673645,-0.24108487367630005,-2.00447940826416,2.1950266361236572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.555727243423462,3.6964447498321533,-1.9563994407653809,-0.03669566661119461,-7.008038520812988,-0.8848920464515686,-1.047274112701416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.735814571380615,-2.0991177558898926,1.3830864429473877,0.06454496085643768,-0.3985600769519806,-1.772094964981079,-3.838075876235962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4369957447052,-3.1113340854644775,-4.632133483886719,-0.8507910966873169,0.45947498083114624,4.407070636749268,-0.13996194303035736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.07125186920166,2.437155246734619,-0.09803909063339233,0.5934171676635742,2.569040536880493,-4.230026721954346,-2.7489402294158936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.856995940208435,0.7191935181617737,-0.8484967350959778,-0.0727873370051384,-2.572737455368042,0.2059362828731537,-0.11340194195508957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.263547658920288,0.9286976456642151,-1.5522027015686035,-1.6146056652069092,-3.7947561740875244,-0.16629955172538757,0.8976761698722839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.119726538658142,1.0760457515716553,0.08120765537023544,-0.43959569931030273,-3.27003812789917,2.1494333744049072,-0.9762774705886841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.603716492652893,-0.35300660133361816,-0.24110883474349976,-1.3931444883346558,-0.9472947716712952,-1.8238036632537842,-2.5380465984344482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0758689641952515,-1.769399642944336,-1.9290913343429565,1.7874184846878052,0.883628785610199,-1.603885293006897,-0.46228331327438354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7614197134971619,1.0624115467071533,-4.363842010498047,-3.3136236667633057,1.5648692846298218,1.5738964080810547,-1.050356149673462,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.2113516330718994,0.05474386364221573,1.8660997152328491,-2.2700233459472656,-2.211920976638794,-4.629786968231201,-2.837221622467041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.662520706653595,-0.2022472321987152,-3.216066360473633,3.386679172515869,-4.667837142944336,-5.664884567260742,2.449974775314331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.6717660427093506,-0.07983668148517609,2.5466651916503906,-0.8972838521003723,-5.005414962768555,-5.378992557525635,-4.594666481018066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0066767930984497,0.10161517560482025,-1.8530656099319458,-0.8832929134368896,-2.1875433921813965,-0.2721356153488159,-0.35612180829048157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8017889261245728,1.1445598602294922,-1.2554290294647217,0.3623238801956177,-1.4259982109069824,-0.620232880115509,1.0078600645065308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2587273120880127,-0.8043873310089111,-2.3460519313812256,-2.3245577812194824,-2.205578327178955,-0.29966601729393005,0.7366389036178589,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8341705799102783,0.4755530059337616,-2.0747292041778564,-1.1925774812698364,-2.9022598266601562,1.9972589015960693,3.2571072578430176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7249029874801636,1.955237627029419,-1.8366785049438477,-3.6448473930358887,-4.30644416809082,-0.792218804359436,-2.799466609954834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.2609297037124634,-1.6830286979675293,-1.824069857597351,-0.39747604727745056,-1.636906623840332,3.428133010864258,4.448734760284424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.369102954864502,-3.5930604934692383,-2.1375529766082764,4.275617599487305,-2.8575806617736816,-0.27048105001449585,-0.586243748664856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.0610175132751465,1.1052242517471313,-2.6745736598968506,-2.196042537689209,2.0481691360473633,1.782644271850586,2.5058231353759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.475085735321045,6.509758949279785,-2.454052686691284,-0.21010324358940125,-0.3119727075099945,0.17098671197891235,1.5841997861862183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9120445251464844,0.4659285247325897,-1.459309697151184,-1.465315580368042,-2.4989538192749023,0.2429066300392151,0.06806370615959167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5174723863601685,-0.1393328607082367,-0.8001660704612732,0.058823905885219574,-1.1870568990707397,1.2828274965286255,-0.022588063031435013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.670398235321045,0.3856891691684723,-2.264183521270752,-0.5166395306587219,-3.427686929702759,2.431771993637085,-0.7881545424461365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0131009817123413,-1.7072938680648804,-1.418325424194336,-0.39246970415115356,0.5129851698875427,1.660621166229248,-0.5324308276176453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6469714641571045,-0.11822527647018433,2.0183353424072266,-0.41590332984924316,-5.7605085372924805,-0.13482899963855743,-0.9394423365592957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.24966268241405487,3.9661896228790283,-1.1334999799728394,1.2667492628097534,-6.099067211151123,-1.7665326595306396,-0.8785625100135803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9127113223075867,-1.0016692876815796,-2.798994302749634,-3.487917184829712,-2.884146213531494,6.1713385581970215,-0.2905815839767456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5507951974868774,-5.096165180206299,0.39333057403564453,-1.372588872909546,1.299829363822937,-0.7014390826225281,2.5353262424468994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0427868366241455,0.8415740728378296,4.626354694366455,2.1607532501220703,-6.868868350982666,0.7346919775009155,1.937374472618103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6354047060012817,0.2989739775657654,-1.6906002759933472,-0.5145502090454102,-1.5816818475723267,0.6173596382141113,0.1056794747710228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3827085494995117,-0.40692076086997986,-1.5201385021209717,-0.49702510237693787,-1.1469725370407104,1.0963704586029053,0.2755125164985657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5067124366760254,-0.6274534463882446,0.7582687735557556,-0.9455339908599854,-1.9897879362106323,0.521960437297821,1.6702200174331665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2273948192596436,0.9416159391403198,-4.999516487121582,0.052487581968307495,-3.6621487140655518,-0.02425333857536316,1.3154188394546509,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.2921712398529053,0.8278490900993347,1.0192970037460327,1.3012890815734863,1.1251099109649658,1.0271543264389038,1.0769574642181396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3592882752418518,4.7185235023498535,-2.4221534729003906,-0.2904866337776184,-4.990949630737305,-2.0875070095062256,-1.7435389757156372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1582024097442627,0.2921009957790375,-5.781914234161377,-0.01248579565435648,-0.15351493656635284,-3.7910852432250977,-1.4921921491622925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.3748979568481445,-1.172054409980774,1.7214250564575195,0.747683584690094,-2.2349014282226562,-3.8388609886169434,3.203662395477295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.80037522315979,2.6973044872283936,-6.849225044250488,-4.820432186126709,-5.623380184173584,3.14064884185791,-2.011181116104126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3284833431243896,0.2672435939311981,-1.355750560760498,-0.028070302680134773,-3.144097328186035,0.20354944467544556,-0.2347983419895172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.239861860871315,0.375312477350235,-2.3115615844726562,0.1868346631526947,-1.4538366794586182,-0.07368649542331696,0.5815545916557312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8341973423957825,1.8378386497497559,-1.2172261476516724,-1.9065076112747192,-1.8110398054122925,-1.128476858139038,-1.492716908454895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.9670355319976807,2.619748830795288,-1.6307071447372437,0.5110950469970703,-3.941457986831665,-0.20765487849712372,-0.9958428740501404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.975691556930542,1.1942100524902344,2.449951171875,0.7583755850791931,-2.873368263244629,0.006395857781171799,-0.6222730875015259,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.4134729504585266,-1.060482144355774,1.14696204662323,-3.400240898132324,-3.110088348388672,4.276721954345703,0.6844534277915955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2383264303207397,3.0931308269500732,-0.798237681388855,-5.439871788024902,-1.855566382408142,-0.4561201333999634,-3.9754955768585205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.575174570083618,0.18914972245693207,-0.5342328548431396,-4.742998123168945,-2.8472061157226562,1.1020053625106812,5.421938896179199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.621224880218506,-3.1208858489990234,2.8851993083953857,-1.9193342924118042,-3.7806341648101807,2.2207040786743164,5.74991512298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4760243892669678,-0.040563732385635376,-2.323342800140381,-0.5182146430015564,-2.185349702835083,0.4226439595222473,0.15630105137825012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.679008960723877,1.3710086345672607,-0.9706953167915344,0.8080350160598755,-2.4905638694763184,0.15451176464557648,1.018888235092163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3188788890838623,-0.6289128661155701,-1.7833936214447021,-0.21989692747592926,-2.794487953186035,-1.3889700174331665,-2.008544921875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7926422357559204,-1.8469593524932861,-0.7398996949195862,1.3220194578170776,-4.990106105804443,0.37780192494392395,-0.20501179993152618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.848659038543701,-2.283970355987549,-4.6569719314575195,-2.6693170070648193,-3.0109684467315674,-0.972926139831543,0.0861831083893776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6840139627456665,0.1269523948431015,-5.81851863861084,-0.6293720602989197,-2.266016960144043,-3.330672025680542,0.7411356568336487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6442928910255432,-4.445085525512695,-2.4741387367248535,0.5505499243736267,-1.7991441488265991,1.5262809991836548,-3.953530788421631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.089637279510498,5.920344352722168,-4.2413153648376465,-3.701658010482788,-3.3365933895111084,1.0921155214309692,-2.643263578414917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3279849290847778,-0.9023138880729675,2.745216131210327,-0.25078505277633667,-1.1253042221069336,2.1142385005950928,-7.340123653411865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5965156555175781,0.2888394296169281,-1.916806697845459,-0.23636078834533691,-2.11385440826416,0.8026236295700073,-0.29468852281570435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1492542028427124,1.1513915061950684,-1.6624375581741333,-1.6944684982299805,-3.7571706771850586,0.3100358247756958,-0.36778050661087036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0447710752487183,1.8926390409469604,-3.202690362930298,1.101529836654663,-2.444779634475708,-0.6811550259590149,0.49559515714645386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.597679615020752,2.0979177951812744,-1.1899642944335938,1.3359718322753906,-2.202181577682495,2.4758548736572266,-1.8546254634857178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7817158699035645,-0.3325256407260895,-4.997342586517334,-0.4444938898086548,-2.3139238357543945,-2.5936810970306396,2.157876491546631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4887181520462036,-0.16560113430023193,0.44596153497695923,-0.14623139798641205,-5.994600772857666,4.476151943206787,-0.46299880743026733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.2179460525512695,-2.7909789085388184,2.372206449508667,2.114212989807129,-1.3666131496429443,0.2844749689102173,-3.4163148403167725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9220477342605591,-2.6835360527038574,1.4074276685714722,-4.689899921417236,-1.367037057876587,5.3142828941345215,1.1771045923233032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.353837490081787,4.615948677062988,-2.5413622856140137,0.6644130349159241,-7.297780990600586,1.6686005592346191,0.3716151714324951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8624218702316284,0.45675474405288696,-2.0903306007385254,-0.025577284395694733,-2.118800640106201,0.2839963734149933,-0.1793294996023178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6404646635055542,1.6444605588912964,-1.2019145488739014,-0.9528745412826538,-3.2843997478485107,1.3556716442108154,0.15683893859386444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.831954836845398,0.7012810111045837,-2.2431459426879883,0.938657283782959,-0.03383909910917282,-0.29703494906425476,0.056894171983003616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4576020240783691,1.081915020942688,-3.5791027545928955,2.2927086353302,-1.4768129587173462,1.5776636600494385,0.34870970249176025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.36328089237213135,-1.1157108545303345,-2.182422637939453,2.225382089614868,-4.9473347663879395,2.2013487815856934,-0.574461817741394,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.868507146835327,-1.4990546703338623,-2.124293088912964,-0.33672481775283813,0.16990160942077637,2.646512985229492,0.42637088894844055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.938157320022583,-1.790135383605957,-3.7252888679504395,1.6281883716583252,-2.5059010982513428,-1.681182622909546,-4.882302284240723,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-7.9599385261535645,0.8997008800506592,-3.452272653579712,-2.4573254585266113,-2.9822332859039307,0.7602055668830872,3.829843044281006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.117609977722168,-2.384432315826416,-1.2699763774871826,3.0731618404388428,-5.288747310638428,6.026240825653076,-3.704364776611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8001747131347656,0.611047625541687,-1.0419944524765015,-0.6002626419067383,-2.4684829711914062,0.5076463222503662,-0.5987687706947327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.171342611312866,-0.27435770630836487,-2.5181212425231934,0.3158191442489624,-1.3997265100479126,0.5937960147857666,0.0503995418548584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2336671352386475,0.3065442144870758,-2.430393695831299,-1.975784182548523,-3.2025678157806396,-0.04039160534739494,-1.4477909803390503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.3484530448913574,-1.3074125051498413,-2.0675430297851562,1.7365360260009766,-3.665233850479126,-1.400671124458313,-0.002744991797953844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.135479211807251,3.13529372215271,-3.045565128326416,-1.3674063682556152,-1.9946105480194092,-2.189523220062256,-2.766737461090088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9848918914794922,-4.281284332275391,-3.59637451171875,-0.334693044424057,-1.920911431312561,2.9969727993011475,1.1847646236419678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4438982009887695,-0.04446912556886673,1.0566352605819702,-0.1823798269033432,-4.62632417678833,6.249069690704346,0.5314462184906006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5013965964317322,-2.4882659912109375,0.7539237141609192,-1.9656015634536743,1.7201685905456543,2.795985698699951,-4.4171600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.745872735977173,0.852717399597168,4.748800754547119,-0.49893075227737427,-7.78500509262085,2.397972583770752,1.822946548461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.539681315422058,0.6678645014762878,-1.967907428741455,-0.706352710723877,-2.0757083892822266,-0.4974869191646576,0.4829619526863098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9587724208831787,1.240830421447754,-2.334280490875244,-0.17541007697582245,-1.3004276752471924,-0.009414550848305225,-0.827383816242218,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6974269151687622,-0.7451052069664001,-2.8939497470855713,0.8454486727714539,-3.721672534942627,-0.955100417137146,-0.34759077429771423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.24099382758140564,-0.5883389711380005,-1.809813380241394,0.19925659894943237,-5.467013359069824,-0.07014981657266617,1.5630438327789307,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.065314769744873,0.021824317052960396,-4.14780855178833,-1.1584590673446655,-2.340592622756958,-0.4934736490249634,3.346501111984253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.943206548690796,-1.115657091140747,-2.527961254119873,-3.2442848682403564,1.3885173797607422,-2.7978708744049072,0.46627476811408997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.8120245933532715,-2.8770124912261963,-6.564541339874268,0.9730644822120667,-5.327592372894287,-0.13975994288921356,0.14078691601753235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
