split,feature_0,feature_1,feature_2,class_0,class_1,class_2,class_3,class_4
test,-0.7767982482910156,-1.5289790630340576,1.0306086540222168,1.0,0.0,0.0,0.0,0.0
test,-1.966103434562683,0.19951750338077545,1.5671615600585938,0.0,1.0,0.0,0.0,0.0
test,2.328118324279785,-0.8593926429748535,2.632206439971924,0.0,0.0,1.0,0.0,0.0
test,1.3611054420471191,-0.4906105697154999,-2.5717992782592773,0.0,0.0,0.0,1.0,0.0
test,0.08343921601772308,4.089234352111816,-0.3510484993457794,0.0,0.0,0.0,0.0,1.0
test,-1.1016737222671509,-0.21251602470874786,1.2602156400680542,1.0,0.0,0.0,0.0,0.0
test,-1.7707830667495728,0.24351973831653595,1.9751031398773193,0.0,1.0,0.0,0.0,0.0
test,0.48571863770484924,1.9943230152130127,-0.04235699772834778,0.0,0.0,1.0,0.0,0.0
test,-3.850615978240967,-2.1775407791137695,1.947028636932373,0.0,0.0,0.0,1.0,0.0
test,2.673097848892212,2.8816606998443604,-0.8547187447547913,0.0,0.0,0.0,0.0,1.0
test,-0.1473335325717926,-0.056667476892471313,0.3189246356487274,1.0,0.0,0.0,0.0,0.0
test,-0.29708075523376465,-0.5875858068466187,-0.9076449275016785,0.0,1.0,0.0,0.0,0.0
test,1.0817888975143433,0.9491406083106995,3.2280514240264893,0.0,0.0,1.0,0.0,0.0
test,3.3732502460479736,0.046605028212070465,2.6424708366394043,0.0,0.0,0.0,1.0,0.0
test,-1.8809912204742432,-5.132267951965332,-0.5085740685462952,0.0,0.0,0.0,0.0,1.0
test,-0.7399556040763855,-1.5345673561096191,1.2685961723327637,1.0,0.0,0.0,0.0,0.0
test,1.4451487064361572,-1.7158067226409912,0.7603110671043396,0.0,1.0,0.0,0.0,0.0
test,-0.22305771708488464,2.3015570640563965,0.8400169610977173,0.0,0.0,1.0,0.0,0.0
test,1.0058648586273193,-0.8229158520698547,4.888007164001465,0.0,0.0,0.0,1.0,0.0
test,-2.494328737258911,3.30006742477417,3.090855598449707,0.0,0.0,0.0,0.0,1.0
test,-0.39948636293411255,-1.2841687202453613,1.8756359815597534,1.0,0.0,0.0,0.0,0.0
test,-0.5643079876899719,1.1324994564056396,1.8503175973892212,0.0,1.0,0.0,0.0,0.0
test,-0.42769819498062134,2.0373706817626953,2.328489303588867,0.0,0.0,1.0,0.0,0.0
test,1.6475850343704224,-4.121426105499268,0.2805953621864319,0.0,0.0,0.0,1.0,0.0
test,3.8146486282348633,-0.2972862124443054,-1.812195062637329,0.0,0.0,0.0,0.0,1.0
test,-0.7456790804862976,-1.2639485597610474,0.44755691289901733,1.0,0.0,0.0,0.0,0.0
test,1.668137788772583,-0.5198804140090942,1.6680196523666382,0.0,1.0,0.0,0.0,0.0
test,0.916066586971283,-1.5657716989517212,3.7149808406829834,0.0,0.0,1.0,0.0,0.0
test,-3.256228446960449,0.21248981356620789,-1.377632737159729,0.0,0.0,0.0,1.0,0.0
test,3.0033724308013916,-2.806868076324463,4.25108528137207,0.0,0.0,0.0,0.0,1.0
test,0.1254749447107315,0.10380245000123978,1.5791476964950562,1.0,0.0,0.0,0.0,0.0
test,0.13786064088344574,-2.245344400405884,2.286045789718628,0.0,1.0,0.0,0.0,0.0
test,0.8552975654602051,0.8841970562934875,3.3978688716888428,0.0,0.0,1.0,0.0,0.0
test,-3.315890073776245,0.03700968250632286,-1.3616999387741089,0.0,0.0,0.0,1.0,0.0
test,-2.8075408935546875,-4.838452339172363,2.17331600189209,0.0,0.0,0.0,0.0,1.0
test,-1.0975863933563232,-0.1757766604423523,1.0971717834472656,1.0,0.0,0.0,0.0,0.0
test,-1.4860862493515015,-1.9714593887329102,1.9818168878555298,0.0,1.0,0.0,0.0,0.0
test,-1.2196072340011597,1.8703104257583618,-0.13282287120819092,0.0,0.0,1.0,0.0,0.0
test,-2.91569447517395,-3.6431097984313965,0.7697561979293823,0.0,0.0,0.0,1.0,0.0
test,-3.3579678535461426,2.453373670578003,3.4132559299468994,0.0,0.0,0.0,0.0,1.0
test,-0.3219028115272522,-1.2782440185546875,0.28600427508354187,1.0,0.0,0.0,0.0,0.0
test,0.7523186206817627,-2.0242958068847656,2.19899320602417,0.0,1.0,0.0,0.0,0.0
test,2.3053293228149414,0.8763783574104309,1.3717067241668701,0.0,0.0,1.0,0.0,0.0
test,-2.4320414066314697,-0.10710423439741135,-2.205289840698242,0.0,0.0,0.0,1.0,0.0
test,1.8844430446624756,-0.9234110116958618,-3.4316866397857666,0.0,0.0,0.0,0.0,1.0
test,0.1361435502767563,-0.8534265160560608,2.0011558532714844,1.0,0.0,0.0,0.0,0.0
test,-1.4880411624908447,-2.0811502933502197,1.7951594591140747,0.0,1.0,0.0,0.0,0.0
test,-3.0225491523742676,-0.852644145488739,2.1951794624328613,0.0,0.0,1.0,0.0,0.0
test,-3.3299036026000977,1.6932196617126465,0.20883892476558685,0.0,0.0,0.0,1.0,0.0
test,-3.4484031200408936,0.9983049035072327,-2.3540823459625244,0.0,0.0,0.0,0.0,1.0
test,0.2763289511203766,-1.5213505029678345,0.8883487582206726,1.0,0.0,0.0,0.0,0.0
test,-0.9855474233627319,0.7462357878684998,2.265920877456665,0.0,1.0,0.0,0.0,0.0
test,0.9781622290611267,-0.6985881924629211,-1.6530778408050537,0.0,0.0,1.0,0.0,0.0
test,-3.2864084243774414,-3.106229782104492,2.0187838077545166,0.0,0.0,0.0,1.0,0.0
test,-0.45566022396087646,-1.3120800256729126,-3.867184638977051,0.0,0.0,0.0,0.0,1.0
test,-0.9393200874328613,-0.024095356464385986,0.8273725509643555,1.0,0.0,0.0,0.0,0.0
test,0.9799129366874695,-2.1479010581970215,1.7083112001419067,0.0,1.0,0.0,0.0,0.0
test,2.6550252437591553,-1.4712703227996826,0.977996289730072,0.0,0.0,1.0,0.0,0.0
test,-2.642470598220825,1.6217485666275024,3.299682378768921,0.0,0.0,0.0,1.0,0.0
test,-3.8411946296691895,-3.4865570068359375,-0.9582536220550537,0.0,0.0,0.0,0.0,1.0
test,0.5773599147796631,-0.9014595150947571,1.6259459257125854,1.0,0.0,0.0,0.0,0.0
test,1.0667237043380737,-0.2758958637714386,2.5469651222229004,0.0,1.0,0.0,0.0,0.0
test,1.3919669389724731,1.234187364578247,-0.5375422835350037,0.0,0.0,1.0,0.0,0.0
test,-3.8460731506347656,-0.16971147060394287,-0.5599403381347656,0.0,0.0,0.0,1.0,0.0
test,-1.5697784423828125,2.1672372817993164,-2.7937803268432617,0.0,0.0,0.0,0.0,1.0
test,0.7019100785255432,-0.42235666513442993,1.2998363971710205,1.0,0.0,0.0,0.0,0.0
test,-1.509966492652893,-2.0240511894226074,0.31486234068870544,0.0,1.0,0.0,0.0,0.0
test,2.587880849838257,-0.0971454605460167,0.2761603891849518,0.0,0.0,1.0,0.0,0.0
test,0.9372125267982483,-0.252255916595459,-2.709317684173584,0.0,0.0,0.0,1.0,0.0
test,-2.0359158515930176,-5.3508381843566895,1.2587785720825195,0.0,0.0,0.0,0.0,1.0
test,-1.120522379875183,-0.5176637172698975,0.6490459442138672,1.0,0.0,0.0,0.0,0.0
test,-1.1602401733398438,-2.4316470623016357,1.4219027757644653,0.0,1.0,0.0,0.0,0.0
test,0.0033585173077881336,-3.40696120262146,2.333526372909546,0.0,0.0,1.0,0.0,0.0
test,-0.026374682784080505,2.09383225440979,-1.7773743867874146,0.0,0.0,0.0,1.0,0.0
test,-1.7917048931121826,3.353628635406494,3.5896413326263428,0.0,0.0,0.0,0.0,1.0
test,0.552648663520813,-1.1335934400558472,0.6705359220504761,1.0,0.0,0.0,0.0,0.0
test,-0.4323532283306122,-1.4255121946334839,-0.7599911689758301,0.0,1.0,0.0,0.0,0.0
test,0.08170045167207718,-3.670743227005005,1.0600336790084839,0.0,0.0,1.0,0.0,0.0
test,3.5287134647369385,0.6293814182281494,0.82408207654953,0.0,0.0,0.0,1.0,0.0
test,-2.8101415634155273,-0.2739133834838867,-3.1791248321533203,0.0,0.0,0.0,0.0,1.0
test,-0.0352473184466362,-0.8311777710914612,0.12043461948633194,1.0,0.0,0.0,0.0,0.0
test,-0.036982279270887375,-2.6774067878723145,1.0472633838653564,0.0,1.0,0.0,0.0,0.0
test,-2.728637456893921,-2.158238172531128,0.28942298889160156,0.0,0.0,1.0,0.0,0.0
test,0.5299011468887329,2.924488067626953,-0.4468053877353668,0.0,0.0,0.0,1.0,0.0
test,-3.877276659011841,0.8242784738540649,-1.989067792892456,0.0,0.0,0.0,0.0,1.0
test,-0.9773555994033813,-1.3290220499038696,1.2980300188064575,1.0,0.0,0.0,0.0,0.0
test,0.4886939227581024,0.9930034279823303,0.285989373922348,0.0,1.0,0.0,0.0,0.0
test,-1.6110398769378662,-3.213639259338379,0.2296852022409439,0.0,0.0,1.0,0.0,0.0
test,0.8750859498977661,2.5542922019958496,-0.9717100262641907,0.0,0.0,0.0,1.0,0.0
test,2.7057764530181885,-2.170717716217041,4.848121643066406,0.0,0.0,0.0,0.0,1.0
test,-0.9580421447753906,-1.2347915172576904,0.6602895855903625,1.0,0.0,0.0,0.0,0.0
test,1.6805551052093506,-0.5621344447135925,1.6368862390518188,0.0,1.0,0.0,0.0,0.0
test,2.203202247619629,-1.569077491760254,-0.4144820272922516,0.0,0.0,1.0,0.0,0.0
test,-3.464327573776245,1.0554496049880981,-0.5098324418067932,0.0,0.0,0.0,1.0,0.0
test,-2.688143253326416,-4.906286716461182,-0.009769286960363388,0.0,0.0,0.0,0.0,1.0
test,0.6205744743347168,-1.0586659908294678,0.7366825938224792,1.0,0.0,0.0,0.0,0.0
test,-0.4190220832824707,0.3950408101081848,2.760634183883667,0.0,1.0,0.0,0.0,0.0
test,1.7204278707504272,-1.674742579460144,-0.9574441909790039,0.0,0.0,1.0,0.0,0.0
test,-3.6554131507873535,-2.4360930919647217,2.216430187225342,0.0,0.0,0.0,1.0,0.0
test,-0.46622735261917114,-3.110705852508545,5.456934928894043,0.0,0.0,0.0,0.0,1.0
test,0.32974740862846375,-0.8778523802757263,0.2885270416736603,1.0,0.0,0.0,0.0,0.0
test,-0.8995394110679626,-2.5125303268432617,0.6045074462890625,0.0,1.0,0.0,0.0,0.0
test,-2.6759321689605713,-0.705209493637085,2.838298797607422,0.0,0.0,1.0,0.0,0.0
test,0.9216006994247437,3.139913320541382,1.0775930881500244,0.0,0.0,0.0,1.0,0.0
test,3.5927398204803467,1.9024628400802612,2.9885826110839844,0.0,0.0,0.0,0.0,1.0
test,-0.1795101910829544,-1.520169973373413,1.6404016017913818,1.0,0.0,0.0,0.0,0.0
test,-1.7463839054107666,-1.9786931276321411,1.3368803262710571,0.0,1.0,0.0,0.0,0.0
test,0.7256589531898499,-3.5250244140625,0.9426769614219666,0.0,0.0,1.0,0.0,0.0
test,-0.597051739692688,2.9150702953338623,-0.6107730865478516,0.0,0.0,0.0,1.0,0.0
test,-0.25189208984375,3.8598666191101074,-0.9885796904563904,0.0,0.0,0.0,0.0,1.0
test,-0.9074361324310303,-0.08315892517566681,1.5214552879333496,1.0,0.0,0.0,0.0,0.0
test,-1.3839370012283325,-2.289536952972412,0.7369531393051147,0.0,1.0,0.0,0.0,0.0
test,-1.599741816520691,0.9792606830596924,-1.0009759664535522,0.0,0.0,1.0,0.0,0.0
test,-0.885840654373169,-3.193568468093872,4.139183044433594,0.0,0.0,0.0,1.0,0.0
test,3.0428764820098877,2.51286244392395,3.0851526260375977,0.0,0.0,0.0,0.0,1.0
test,0.5687639117240906,-0.19436019659042358,1.4116244316101074,1.0,0.0,0.0,0.0,0.0
test,1.121002435684204,-2.030649185180664,1.679200291633606,0.0,1.0,0.0,0.0,0.0
test,-2.892190456390381,0.4670674502849579,1.8797019720077515,0.0,0.0,1.0,0.0,0.0
test,-0.7589583992958069,3.207742691040039,1.8320902585983276,0.0,0.0,0.0,1.0,0.0
test,4.733223915100098,-0.519501805305481,1.5894981622695923,0.0,0.0,0.0,0.0,1.0
test,-0.050227124243974686,-1.3166084289550781,1.8435372114181519,1.0,0.0,0.0,0.0,0.0
test,0.8205479979515076,-2.252091884613037,0.43205153942108154,0.0,1.0,0.0,0.0,0.0
test,-0.7656744718551636,-0.10198172926902771,3.9836175441741943,0.0,0.0,1.0,0.0,0.0
test,-0.982439398765564,0.7372702360153198,4.751691818237305,0.0,0.0,0.0,1.0,0.0
test,-4.23620080947876,1.138065218925476,3.4735381603240967,0.0,0.0,0.0,0.0,1.0
test,0.5348695516586304,-0.23359282314777374,0.6475123763084412,1.0,0.0,0.0,0.0,0.0
test,-1.047266960144043,0.9541175365447998,1.8949971199035645,0.0,1.0,0.0,0.0,0.0
test,-0.3722350001335144,-3.529147148132324,2.043119192123413,0.0,0.0,1.0,0.0,0.0
test,-2.1974782943725586,-3.1728851795196533,3.5362658500671387,0.0,0.0,0.0,1.0,0.0
test,-2.407460927963257,2.593815565109253,-1.9974855184555054,0.0,0.0,0.0,0.0,1.0
test,-0.03487469628453255,-1.546822428703308,0.6189499497413635,1.0,0.0,0.0,0.0,0.0
test,0.8999336361885071,-1.4063748121261597,-0.38996872305870056,0.0,1.0,0.0,0.0,0.0
test,-2.6349661350250244,-0.2526233196258545,-0.6628227829933167,0.0,0.0,1.0,0.0,0.0
test,-1.9010018110275269,-4.227691173553467,0.24751344323158264,0.0,0.0,0.0,1.0,0.0
test,-1.6077221632003784,-3.3789267539978027,-2.8966526985168457,0.0,0.0,0.0,0.0,1.0
test,-1.238690972328186,-0.7013235688209534,1.0817880630493164,1.0,0.0,0.0,0.0,0.0
test,0.1185811460018158,-1.344994068145752,-0.7659336924552917,0.0,1.0,0.0,0.0,0.0
test,-0.9031771421432495,-1.7157717943191528,-1.6500719785690308,0.0,0.0,1.0,0.0,0.0
test,0.5054133534431458,-0.38438916206359863,-2.8294289112091064,0.0,0.0,0.0,1.0,0.0
test,3.269526243209839,-3.3908822536468506,-1.231866717338562,0.0,0.0,0.0,0.0,1.0
test,-0.350443035364151,-0.11972268670797348,0.2737882435321808,1.0,0.0,0.0,0.0,0.0
test,0.19093048572540283,0.6373084187507629,2.5238120555877686,0.0,1.0,0.0,0.0,0.0
test,-1.3359681367874146,-3.4058265686035156,1.729246973991394,0.0,0.0,1.0,0.0,0.0
test,-0.9200112223625183,3.2448723316192627,0.8281094431877136,0.0,0.0,0.0,1.0,0.0
test,2.7308223247528076,-3.2480790615081787,4.191814422607422,0.0,0.0,0.0,0.0,1.0
test,-0.6096195578575134,0.11110179126262665,1.5621051788330078,1.0,0.0,0.0,0.0,0.0
test,0.42650359869003296,-1.6686917543411255,2.700101375579834,0.0,1.0,0.0,0.0,0.0
test,-1.110325813293457,1.3938565254211426,-0.8874064683914185,0.0,0.0,1.0,0.0,0.0
test,3.327733039855957,-1.3489385843276978,-0.5971512794494629,0.0,0.0,0.0,1.0,0.0
test,0.09944360703229904,-1.4498436450958252,-3.841057062149048,0.0,0.0,0.0,0.0,1.0
test,-0.5393739938735962,-0.10201436281204224,1.8414534330368042,1.0,0.0,0.0,0.0,0.0
test,-1.243369221687317,1.036219835281372,0.9558156728744507,0.0,1.0,0.0,0.0,0.0
test,-0.18613098561763763,-3.55129075050354,1.9829021692276,0.0,0.0,1.0,0.0,0.0
test,1.090272307395935,0.5032309889793396,4.668699741363525,0.0,0.0,0.0,1.0,0.0
test,2.4091291427612305,0.6028907895088196,-2.9510583877563477,0.0,0.0,0.0,0.0,1.0
test,-0.6147727370262146,-1.5896966457366943,1.3027260303497314,1.0,0.0,0.0,0.0,0.0
test,0.8179713487625122,0.9872241616249084,0.8120878338813782,0.0,1.0,0.0,0.0,0.0
test,-1.8500181436538696,1.4155309200286865,2.495722532272339,0.0,0.0,1.0,0.0,0.0
test,-3.5081138610839844,1.5227996110916138,1.7399392127990723,0.0,0.0,0.0,1.0,0.0
test,-4.145569801330566,-3.648932456970215,0.10390021651983261,0.0,0.0,0.0,0.0,1.0
test,0.05949847027659416,-0.8610998392105103,0.15032649040222168,1.0,0.0,0.0,0.0,0.0
test,0.3170032501220703,1.0629593133926392,1.879569411277771,0.0,1.0,0.0,0.0,0.0
test,0.6957477331161499,-3.0922060012817383,2.620861530303955,0.0,0.0,1.0,0.0,0.0
test,-1.534965991973877,2.374480962753296,3.311782121658325,0.0,0.0,0.0,1.0,0.0
test,0.6992273330688477,2.6326327323913574,4.707424163818359,0.0,0.0,0.0,0.0,1.0
test,-0.06167236343026161,0.021587468683719635,1.7709137201309204,1.0,0.0,0.0,0.0,0.0
test,1.0782856941223145,-1.2898800373077393,-0.29054075479507446,0.0,1.0,0.0,0.0,0.0
test,1.8652974367141724,0.7854515910148621,2.638669013977051,0.0,0.0,1.0,0.0,0.0
test,0.22176067531108856,1.1220858097076416,4.626107692718506,0.0,0.0,0.0,1.0,0.0
test,1.0131300687789917,4.120064735412598,0.5280358195304871,0.0,0.0,0.0,0.0,1.0
test,-0.6089999079704285,-0.05750865861773491,1.7711594104766846,1.0,0.0,0.0,0.0,0.0
test,-1.9465303421020508,0.09442263096570969,0.4023900628089905,0.0,1.0,0.0,0.0,0.0
test,0.029984047636389732,-3.6515419483184814,0.707550585269928,0.0,0.0,1.0,0.0,0.0
test,3.550827980041504,-1.9435924291610718,0.839372456073761,0.0,0.0,0.0,1.0,0.0
test,-5.1573805809021,-1.5003862380981445,1.4733355045318604,0.0,0.0,0.0,0.0,1.0
test,-0.9509482383728027,-0.4612577259540558,0.42458853125572205,1.0,0.0,0.0,0.0,0.0
test,0.7402008175849915,0.6254100799560547,2.2363078594207764,0.0,1.0,0.0,0.0,0.0
test,1.4882829189300537,-2.8983492851257324,0.02513812854886055,0.0,0.0,1.0,0.0,0.0
test,-0.4526185989379883,-4.090054988861084,-1.0040247440338135,0.0,0.0,0.0,1.0,0.0
test,-1.020126461982727,-4.964449405670166,-1.3812376260757446,0.0,0.0,0.0,0.0,1.0
test,-0.7603510618209839,-1.2227766513824463,0.42410337924957275,1.0,0.0,0.0,0.0,0.0
test,-1.095004677772522,-0.18861287832260132,-0.6481100916862488,0.0,1.0,0.0,0.0,0.0
test,0.7959598898887634,-3.4471514225006104,0.5262729525566101,0.0,0.0,1.0,0.0,0.0
test,2.887242317199707,-2.969757080078125,2.09975004196167,0.0,0.0,0.0,1.0,0.0
test,-0.9456849694252014,3.9706456661224365,2.761356830596924,0.0,0.0,0.0,0.0,1.0
test,-0.018535584211349487,-0.7909449934959412,2.0589771270751953,1.0,0.0,0.0,0.0,0.0
test,1.685571551322937,-0.6859844326972961,1.6337465047836304,0.0,1.0,0.0,0.0,0.0
test,1.3818165063858032,-1.3700395822525024,-1.3417569398880005,0.0,0.0,1.0,0.0,0.0
test,-2.1517560482025146,-0.6896882653236389,-2.4239413738250732,0.0,0.0,0.0,1.0,0.0
test,-3.3434221744537354,0.3336114287376404,-2.6948745250701904,0.0,0.0,0.0,0.0,1.0
test,-0.30015677213668823,-1.2162164449691772,1.9359034299850464,1.0,0.0,0.0,0.0,0.0
test,-0.24865007400512695,-1.1995567083358765,-0.8444802165031433,0.0,1.0,0.0,0.0,0.0
test,-0.8938207626342773,-0.6107844710350037,4.0155792236328125,0.0,0.0,1.0,0.0,0.0
test,-2.7697787284851074,2.3306386470794678,0.39495542645454407,0.0,0.0,0.0,1.0,0.0
test,-0.7837178111076355,-2.9565305709838867,5.511318683624268,0.0,0.0,0.0,0.0,1.0
test,-0.30664312839508057,-1.3816087245941162,1.8061819076538086,1.0,0.0,0.0,0.0,0.0
test,1.6473735570907593,-1.2350871562957764,1.4672452211380005,0.0,1.0,0.0,0.0,0.0
test,1.5579205751419067,-2.652806520462036,-0.2935982346534729,0.0,0.0,1.0,0.0,0.0
test,-4.088684558868408,0.1410990059375763,1.7896450757980347,0.0,0.0,0.0,1.0,0.0
test,1.9471641778945923,-4.436374187469482,3.573256492614746,0.0,0.0,0.0,0.0,1.0
test,-1.1639752388000488,-1.008316993713379,0.8852860331535339,1.0,0.0,0.0,0.0,0.0
test,0.8952844142913818,0.6894723773002625,0.18550632894039154,0.0,1.0,0.0,0.0,0.0
test,0.15300647914409637,-2.3654305934906006,3.5451738834381104,0.0,0.0,1.0,0.0,0.0
test,-2.1397483348846436,-1.6997480392456055,-2.2819085121154785,0.0,0.0,0.0,1.0,0.0
test,3.9810783863067627,1.9902112483978271,1.2285646200180054,0.0,0.0,0.0,0.0,1.0
test,-0.3082127571105957,-1.4686294794082642,1.7101749181747437,1.0,0.0,0.0,0.0,0.0
test,-1.056740164756775,1.1273167133331299,1.277164340019226,0.0,1.0,0.0,0.0,0.0
test,0.0019231905462220311,1.714997410774231,2.8686981201171875,0.0,0.0,1.0,0.0,0.0
test,-0.485207200050354,0.8048325181007385,4.791759490966797,0.0,0.0,0.0,1.0,0.0
test,-3.5834553241729736,2.9357924461364746,0.2637188732624054,0.0,0.0,0.0,0.0,1.0
test,-0.24408072233200073,-1.6877890825271606,1.0666052103042603,1.0,0.0,0.0,0.0,0.0
test,0.5570393204689026,-2.519371509552002,0.9753758311271667,0.0,1.0,0.0,0.0,0.0
test,1.3989441394805908,0.2811448872089386,-1.2301651239395142,0.0,0.0,1.0,0.0,0.0
test,-3.723522186279297,0.6998620629310608,-0.3004215657711029,0.0,0.0,0.0,1.0,0.0
test,4.18056583404541,-1.2745444774627686,3.3528683185577393,0.0,0.0,0.0,0.0,1.0
test,0.14519813656806946,-1.326888918876648,1.7556360960006714,1.0,0.0,0.0,0.0,0.0
test,0.7587016820907593,-0.013073182664811611,2.6856582164764404,0.0,1.0,0.0,0.0,0.0
test,0.7033520340919495,0.3955925405025482,-1.5450384616851807,0.0,0.0,1.0,0.0,0.0
test,-2.7557828426361084,-2.178427219390869,3.817277431488037,0.0,0.0,0.0,1.0,0.0
test,-3.0753445625305176,-2.6036758422851562,4.733761310577393,0.0,0.0,0.0,0.0,1.0
test,0.23215815424919128,-0.36793994903564453,0.2669571340084076,1.0,0.0,0.0,0.0,0.0
test,0.08120132982730865,-2.311340093612671,2.2126059532165527,0.0,1.0,0.0,0.0,0.0
test,1.1194952726364136,1.4673290252685547,2.67307186126709,0.0,0.0,1.0,0.0,0.0
test,-0.39593273401260376,-1.9448806047439575,-2.705186367034912,0.0,0.0,0.0,1.0,0.0
test,-0.5565711259841919,-5.205572128295898,-1.0302300453186035,0.0,0.0,0.0,0.0,1.0
test,0.6668487191200256,-0.3176232874393463,0.8826473951339722,1.0,0.0,0.0,0.0,0.0
test,-0.3464643061161041,-2.5641770362854004,1.7735010385513306,0.0,1.0,0.0,0.0,0.0
test,-2.123767852783203,-3.0058627128601074,0.8157132267951965,0.0,0.0,1.0,0.0,0.0
test,0.5295650362968445,0.9659778475761414,-2.4710466861724854,0.0,0.0,0.0,1.0,0.0
test,-3.1638035774230957,-3.8934929370880127,3.5728354454040527,0.0,0.0,0.0,0.0,1.0
test,0.36439910531044006,-1.2768796682357788,0.5509942770004272,1.0,0.0,0.0,0.0,0.0
test,-1.938625693321228,-1.6712566614151,1.4683486223220825,0.0,1.0,0.0,0.0,0.0
test,-1.1986671686172485,-2.340517044067383,3.401560068130493,0.0,0.0,1.0,0.0,0.0
test,2.934988021850586,-1.2553938627243042,3.4565024375915527,0.0,0.0,0.0,1.0,0.0
test,0.9959484338760376,3.3296926021575928,3.796949863433838,0.0,0.0,0.0,0.0,1.0
test,-0.9714763164520264,-0.6137389540672302,0.4124666154384613,1.0,0.0,0.0,0.0,0.0
test,1.0203677415847778,-1.9534934759140015,0.1872340440750122,0.0,1.0,0.0,0.0,0.0
test,1.297715425491333,-2.724564790725708,-0.4895404577255249,0.0,0.0,1.0,0.0,0.0
test,3.6994235515594482,-1.1516040563583374,0.5641204118728638,0.0,0.0,0.0,1.0,0.0
test,0.9206299781799316,-4.096280097961426,-2.380847454071045,0.0,0.0,0.0,0.0,1.0
test,-0.3831239640712738,-1.0236810445785522,0.15810595452785492,1.0,0.0,0.0,0.0,0.0
test,0.8054242134094238,-2.2948055267333984,1.6616336107254028,0.0,1.0,0.0,0.0,0.0
test,-2.573751926422119,1.1339346170425415,0.6110862493515015,0.0,0.0,1.0,0.0,0.0
test,2.413825273513794,-0.5796384811401367,-1.9029760360717773,0.0,0.0,0.0,1.0,0.0
test,1.532390832901001,-3.404186487197876,4.894959926605225,0.0,0.0,0.0,0.0,1.0
test,-0.653771698474884,-0.03296249359846115,0.45758557319641113,1.0,0.0,0.0,0.0,0.0
test,1.595173716545105,-0.13831910490989685,0.5107802748680115,0.0,1.0,0.0,0.0,0.0
test,1.1443073749542236,1.9353479146957397,1.5414912700653076,0.0,0.0,1.0,0.0,0.0
test,1.423007607460022,2.0699167251586914,-1.284199595451355,0.0,0.0,0.0,1.0,0.0
test,-2.0086169242858887,-0.3930685520172119,-3.578005313873291,0.0,0.0,0.0,0.0,1.0
test,-0.49286389350891113,-1.0552302598953247,1.9837619066238403,1.0,0.0,0.0,0.0,0.0
test,-1.3992220163345337,0.5855122804641724,0.0733700841665268,0.0,1.0,0.0,0.0,0.0
test,0.03855157271027565,-1.299683690071106,-1.8348844051361084,0.0,0.0,1.0,0.0,0.0
test,-3.4471664428710938,1.5729726552963257,1.859809398651123,0.0,0.0,0.0,1.0,0.0
test,2.0943992137908936,0.928148090839386,5.205295085906982,0.0,0.0,0.0,0.0,1.0
test,0.575115442276001,-1.0228978395462036,0.6142032146453857,1.0,0.0,0.0,0.0,0.0
test,0.2973860502243042,-0.780222475528717,3.0135586261749268,0.0,1.0,0.0,0.0,0.0
test,2.535083055496216,-0.23749065399169922,2.13899827003479,0.0,0.0,1.0,0.0,0.0
test,2.3520374298095703,2.355884313583374,0.9407278299331665,0.0,0.0,0.0,1.0,0.0
test,1.6066603660583496,1.8281424045562744,-2.8178114891052246,0.0,0.0,0.0,0.0,1.0
test,-0.4507931172847748,-0.947755753993988,2.031113386154175,1.0,0.0,0.0,0.0,0.0
test,0.9504714012145996,-2.2878730297088623,1.250840425491333,0.0,1.0,0.0,0.0,0.0
test,-0.755014955997467,1.0670392513275146,-1.2886613607406616,0.0,0.0,1.0,0.0,0.0
test,0.6897913813591003,2.4825758934020996,3.3439340591430664,0.0,0.0,0.0,1.0,0.0
test,0.5908311605453491,0.2704586386680603,5.925606727600098,0.0,0.0,0.0,0.0,1.0
test,-0.7886670231819153,-1.4781973361968994,0.8181954622268677,1.0,0.0,0.0,0.0,0.0
test,0.9131714105606079,-1.3073455095291138,2.602065324783325,0.0,1.0,0.0,0.0,0.0
test,-1.7876347303390503,-1.9922982454299927,3.3025901317596436,0.0,0.0,1.0,0.0,0.0
test,0.9547755718231201,0.32180696725845337,-2.592806100845337,0.0,0.0,0.0,1.0,0.0
test,-3.369565010070801,1.7805557250976562,-1.92835533618927,0.0,0.0,0.0,0.0,1.0
origin,-0.23880494175569955,-0.6880533177377004,1.0889797579551292,,,,,
