split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,3.261491537094116,0.48892942070961,-1.085795283317566,-0.009333048947155476,-0.4329363703727722,0.8487450480461121,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9725275039672852,0.9141519069671631,-1.5034908056259155,0.3603580892086029,-1.1266040802001953,2.4990246295928955,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7555187344551086,-0.7929744124412537,-0.18075813353061676,1.7671709060668945,1.0676954984664917,2.660315990447998,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1721140146255493,-3.3005027770996094,1.4272010326385498,0.26048439741134644,-1.9406087398529053,-0.002654627664014697,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.2927195727825165,3.271139621734619,2.4718146324157715,1.710079550743103,1.46287202835083,0.9685745239257812,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.180307626724243,-3.159463405609131,-3.025714874267578,-0.6781404614448547,-5.4732747077941895,-1.6007397174835205,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9418188333511353,-0.2626980245113373,-1.384479284286499,0.014625491574406624,0.282992422580719,1.1907000541687012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.340097665786743,1.2056785821914673,-1.3917523622512817,-0.9096295833587646,0.3716960847377777,2.0826032161712646,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.0732765197753906,1.5644373893737793,-1.857616901397705,1.4809272289276123,0.11462990939617157,0.2955918312072754,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.834768533706665,2.919506311416626,-2.498457193374634,0.32671716809272766,8.511694613844156e-05,0.24475759267807007,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.936372756958008,0.7977588176727295,-4.81028413772583,0.9042638540267944,0.5986481308937073,1.3120025396347046,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.1410722732543945,0.6493430137634277,-3.115790843963623,1.9972583055496216,2.656574010848999,3.5598690509796143,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1477103233337402,-5.279594898223877,1.8714500665664673,0.9695446491241455,-0.5592973828315735,-1.2133725881576538,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.093412160873413,0.22785553336143494,-1.4423593282699585,-0.1061876192688942,0.24985915422439575,1.0549365282058716,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8756604194641113,-0.3757838010787964,-2.9089109897613525,-1.600725769996643,-0.8059489130973816,1.3031781911849976,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.379370927810669,-0.9443204402923584,-0.07428155839443207,1.481019377708435,-1.7184659242630005,1.385793685913086,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.99782133102417,-0.865369975566864,-1.991308331489563,1.078360915184021,-1.210996150970459,4.4406514167785645,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7962017059326172,0.9283148646354675,-3.0881457328796387,2.41213321685791,3.118168592453003,-0.371024489402771,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6718697547912598,0.9052819609642029,-0.8073523640632629,-0.07653108984231949,-6.169466495513916,0.9116435647010803,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7328640222549438,0.8051468729972839,-6.362720966339111,0.24017935991287231,2.8112199306488037,5.172500133514404,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2901973724365234,0.041946616023778915,-1.9014127254486084,-0.04857044294476509,-0.37414345145225525,0.2925095856189728,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6601549983024597,-0.577244758605957,-3.2984564304351807,-0.021653709933161736,-0.3639620244503021,1.711909532546997,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6111180782318115,2.0461366176605225,-0.16708894073963165,-0.5366162657737732,-1.870093822479248,1.129641056060791,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5380408763885498,-2.114279270172119,-0.2863106429576874,-1.2316083908081055,-2.90038800239563,0.04966026917099953,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.1401100158691406,-0.42430052161216736,-0.9535709619522095,-2.5030195713043213,-2.104588031768799,3.0786008834838867,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.057551860809326,1.772111177444458,-2.9337317943573,-4.9377031326293945,-0.5994909405708313,3.8023765087127686,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.23006491363048553,1.3351465463638306,-0.4524765908718109,2.1303305625915527,5.402156352996826,3.131988763809204,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7694312334060669,0.41678059101104736,-2.226811408996582,-0.36799848079681396,-0.4211592376232147,1.5174165964126587,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0466701984405518,1.0491454601287842,-0.2846064567565918,-0.3192497491836548,-0.4859520196914673,0.34843116998672485,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.880327582359314,-0.8188045024871826,-2.7444286346435547,-1.3306069374084473,-2.6996984481811523,1.9053083658218384,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.097935199737549,-0.1201728954911232,-0.46130695939064026,-2.429324150085449,-2.0426759719848633,1.134841799736023,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.638216257095337,-2.644333600997925,0.3426149785518646,1.0542619228363037,-3.080383539199829,0.8440979719161987,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.208636283874512,4.390030860900879,-0.7011722326278687,0.48881152272224426,-0.9255367517471313,0.006352467928081751,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.639930248260498,-0.6400182843208313,-3.6551568508148193,0.6873548030853271,-2.9670629501342773,0.7492738962173462,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9930672645568848,0.27649569511413574,-0.8757714033126831,-0.37102773785591125,-0.46076640486717224,1.3766711950302124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6998753547668457,0.9568531513214111,-2.5548410415649414,-0.596148669719696,0.13925701379776,0.6255362629890442,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.01032292842865,-0.7078641057014465,-0.9717426896095276,-2.517768383026123,-1.9988735914230347,1.1983978748321533,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2526546120643616,1.9722174406051636,-4.352553844451904,-0.07294698059558868,-1.4593701362609863,2.8520760536193848,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.209895133972168,0.531932532787323,2.561758518218994,-0.7488303184509277,1.0206199884414673,3.23614239692688,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4435555934906006,-2.4904696941375732,-1.4528628587722778,-4.159503936767578,0.7738680243492126,-2.1504178047180176,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.511064052581787,-4.022797107696533,-3.6493372917175293,-1.113295316696167,-4.674408912658691,1.4502317905426025,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6304415464401245,0.5348469614982605,-1.0793054103851318,-0.5703808069229126,-0.80077064037323,1.6273773908615112,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8996915817260742,0.6857315301895142,-2.5630760192871094,0.23688344657421112,0.17482297122478485,2.6531190872192383,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5136334896087646,1.8705856800079346,-0.6607902646064758,-1.5799872875213623,-0.12167122215032578,2.529762029647827,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.6109970808029175,0.4178444445133209,-2.9045331478118896,1.5738214254379272,-0.8608945608139038,-0.0270844716578722,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.827566146850586,-1.4216852188110352,-1.4867616891860962,2.2778589725494385,0.8783012628555298,-1.783974528312683,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.109130859375,0.9825464487075806,-5.037648677825928,-0.3366062343120575,3.3679606914520264,2.9048633575439453,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8489497303962708,-1.0787688493728638,-6.064933776855469,-0.9553784132003784,-5.656563758850098,1.434033989906311,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4165313243865967,0.18938741087913513,-1.3171769380569458,-0.8401495218276978,-0.6351956725120544,0.5653873085975647,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.4151220321655273,-1.2944786548614502,-1.3467274904251099,0.2591680586338043,-1.28934645652771,0.8817448019981384,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0098702907562256,-1.0459301471710205,-2.6607720851898193,-2.5748109817504883,-0.610112726688385,2.15766978263855,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9877774715423584,0.48228809237480164,-1.905212163925171,-0.19606441259384155,2.376803398132324,-1.5240228176116943,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5481679439544678,-1.3590377569198608,-4.624983787536621,2.537015914916992,-1.9032572507858276,-0.8545991778373718,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.9271323680877686,3.083599090576172,-5.907191276550293,-1.10544753074646,0.9535117149353027,1.164748191833496,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6465972065925598,3.4601802825927734,1.9922667741775513,-4.046854496002197,-0.7467190623283386,-1.7386382818222046,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9923900365829468,0.26199811697006226,-1.282858967781067,-0.23648418486118317,-0.3630911111831665,1.9512505531311035,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4746607542037964,-0.2324124425649643,-0.9407463669776917,1.3990075588226318,-1.2463065385818481,1.54554283618927,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.305581569671631,2.330421209335327,-2.689462423324585,0.12351691722869873,-0.20222222805023193,2.61678147315979,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.058166369795799255,2.220841646194458,-1.3087561130523682,-0.7011001110076904,-3.371316909790039,0.8877019286155701,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0179095268249512,0.30361995100975037,-2.417030096054077,-1.5993096828460693,-1.333140254020691,-3.4017670154571533,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2601096630096436,-2.67099928855896,-4.095904350280762,-0.8626464009284973,0.4177023768424988,-3.321851968765259,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4309366941452026,1.3369808197021484,-6.07716703414917,2.248863935470581,-0.6209092736244202,-2.437025308609009,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.0445268154144287,0.47818368673324585,-2.140789031982422,-0.6003143191337585,-0.714313268661499,1.1092008352279663,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.26201915740966797,-0.04793504625558853,-2.5601422786712646,-1.333781361579895,-0.6185705661773682,0.5222357511520386,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7724239826202393,1.7950127124786377,0.007977161556482315,-1.5848363637924194,-1.0364323854446411,2.1911780834198,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.039492130279541,2.215702772140503,-3.7942891120910645,1.328743577003479,-1.4373282194137573,0.30075541138648987,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6078196167945862,-0.6627317070960999,-5.093116760253906,-3.029492139816284,0.6458933353424072,2.9419572353363037,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.4849445819854736,-1.4988991022109985,-3.352684736251831,0.370937705039978,-4.246804714202881,0.6774855852127075,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.027976451441645622,0.45662355422973633,-5.338684558868408,-1.5843944549560547,-5.887526988983154,2.453338384628296,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8619133234024048,0.2960823178291321,-2.297842025756836,-0.6918084621429443,-0.7120937705039978,1.4847949743270874,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4578542709350586,0.37235864996910095,-0.11670715361833572,-1.3320904970169067,-0.002494653221219778,0.8866493105888367,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.007674275431782007,0.22397160530090332,-1.2019349336624146,0.7715620398521423,-2.3078229427337646,-0.24848449230194092,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.1123671531677246,1.0904464721679688,0.06378041207790375,-0.38711342215538025,-1.5079835653305054,-1.5998132228851318,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2858784198760986,0.8850809335708618,-4.432434558868408,2.8192169666290283,-2.261608362197876,3.0553221702575684,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1261520385742188,0.33491167426109314,-5.128110885620117,1.3352763652801514,-1.031722903251648,4.123478889465332,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6091606616973877,4.264029502868652,3.0967235565185547,-1.5830860137939453,-2.065423011779785,0.9614240527153015,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8633642196655273,0.2476746290922165,-1.2232942581176758,-0.5463237166404724,0.24052312970161438,1.4547463655471802,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.8281357288360596,-0.3776848316192627,-1.1003029346466064,-1.2074345350265503,-0.49996620416641235,0.461812824010849,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.21076764166355133,-1.3058775663375854,-1.8060654401779175,-0.31547924876213074,-2.3800411224365234,2.554910182952881,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.623596668243408,0.701481282711029,-1.5153156518936157,-1.1547777652740479,0.23690734803676605,-0.8057054281234741,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.03281791880726814,2.040601968765259,-2.894294261932373,-1.7706713676452637,3.3826568126678467,1.9270113706588745,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.0223357677459717,0.5026464462280273,-5.798120975494385,1.948660135269165,-0.8405128121376038,-0.10202670097351074,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1831276416778564,-5.676115036010742,0.6717146635055542,-1.769266963005066,-2.871825933456421,-0.04657500609755516,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9186713695526123,-0.1740538775920868,-0.9139039516448975,-0.06614772975444794,-0.7368451356887817,1.0278980731964111,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2069040983915329,0.13522326946258545,-2.2657628059387207,0.6967307329177856,-1.5491644144058228,1.236487865447998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4508607387542725,0.8225366473197937,-1.988235592842102,-2.580242395401001,-0.06453703343868256,2.8544533252716064,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.8829360008239746,-0.7391523122787476,-3.078969955444336,-2.7203211784362793,-1.2316449880599976,0.5351995229721069,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.20148415863513947,3.9226431846618652,-3.9990060329437256,-1.4940890073776245,-0.8662495017051697,1.6450022459030151,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6937494277954102,-4.634130954742432,1.1221033334732056,-2.431288003921509,-0.32266613841056824,0.40880677103996277,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.605351448059082,-2.1901752948760986,-2.1299190521240234,-0.27019134163856506,-1.3328969478607178,6.37563419342041,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4691137075424194,-0.5177515149116516,-1.57180655002594,0.34306442737579346,-0.9952623844146729,1.1562635898590088,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.532606840133667,-0.1692977100610733,-2.8440709114074707,0.7071389555931091,-0.8069947361946106,1.8174917697906494,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.232849359512329,0.8003126382827759,-1.4818676710128784,-0.3179539144039154,-0.29656341671943665,-1.5582131147384644,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1622681617736816,0.17407836019992828,-2.4445953369140625,0.6337478160858154,2.3220818042755127,1.7599226236343384,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4526207447052,4.0770978927612305,-0.6815611124038696,-0.2644764482975006,-0.8774875402450562,-1.3711800575256348,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.4491230249404907,-0.0016631166217848659,-4.568701267242432,-1.3613054752349854,-1.405084490776062,-2.879279613494873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6424928903579712,-1.4732586145401,-3.2083985805511475,3.2298460006713867,0.9039197564125061,5.814433574676514,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.004486560821533,0.36928001046180725,-2.1056056022644043,0.01891212724149227,0.13592210412025452,1.0985369682312012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.377286434173584,0.9330056309700012,-0.8518434166908264,-0.07199648767709732,0.1994347870349884,2.380064010620117,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8576167821884155,-0.17785006761550903,0.588172972202301,-0.43393823504447937,-1.4677332639694214,2.7904927730560303,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7869722843170166,1.3042141199111938,-2.2827699184417725,-0.034464940428733826,-1.126541256904602,-1.6992360353469849,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.087629556655884,-0.02937474474310875,-4.0832648277282715,1.100449800491333,2.216263771057129,3.998940944671631,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.7676093578338623,1.558201789855957,-3.1312432289123535,1.7634211778640747,2.1344926357269287,-0.6036364436149597,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.195358753204346,-1.6914647817611694,-6.532504558563232,-0.3875669240951538,-4.015194892883301,2.5249509811401367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4168566465377808,-0.6950740218162537,-2.05784273147583,-0.3995521068572998,-0.8378196358680725,1.464270830154419,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2261476516723633,-0.28514376282691956,-2.377765655517578,0.7324496507644653,-1.7536312341690063,0.9540228843688965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9296247959136963,0.48955297470092773,-2.527047872543335,1.208048939704895,-0.9047256112098694,3.1268510818481445,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4316684007644653,-0.8577050566673279,-1.1991198062896729,-0.010400489903986454,-4.236600875854492,1.8549830913543701,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.45066148042678833,-0.9405235052108765,-3.767256259918213,2.8899996280670166,1.403380274772644,-1.112429141998291,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5237064361572266,0.7436174750328064,-2.4370861053466797,4.501623153686523,-0.3897988796234131,-2.1528818607330322,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.5689935684204102,3.4174466133117676,1.5201733112335205,1.6541430950164795,-4.280953884124756,1.7576957941055298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0447111129760742,0.38641244173049927,-1.461958408355713,-0.1629645824432373,0.22275210916996002,1.7563269138336182,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9018486738204956,-0.8432141542434692,-1.0314258337020874,0.05437581613659859,-1.607629656791687,0.22528846561908722,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7510971426963806,-0.5235822796821594,-0.6486276388168335,-2.089157819747925,0.64886075258255,-0.34867241978645325,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.526820182800293,0.3283955454826355,-3.4317049980163574,-0.14407706260681152,-1.5411641597747803,2.6594009399414062,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5217974185943604,-0.8220931887626648,-1.981023907661438,-2.685774803161621,2.337843418121338,3.7833194732666016,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7546921968460083,-0.5798882842063904,-1.4640389680862427,-3.4362266063690186,4.065430164337158,-0.8957486748695374,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.588407039642334,3.0172178745269775,-1.341789722442627,4.516868591308594,3.625948905944824,1.1487045288085938,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0306748151779175,-0.4399564862251282,-1.0523768663406372,-0.22095759212970734,-0.6531500816345215,1.6222221851348877,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2845910787582397,0.6802486777305603,-3.0948104858398438,-0.7254639863967896,0.6649357080459595,0.9366275072097778,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4125566482543945,-0.12748409807682037,0.13406018912792206,0.13441984355449677,1.6332182884216309,0.5775288939476013,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6853357553482056,-1.5589942932128906,-3.9062843322753906,1.9432346820831299,-2.054612398147583,0.28413423895835876,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6300439834594727,-2.327850341796875,-0.45824772119522095,3.5391364097595215,-2.3291518688201904,1.3613169193267822,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9030743837356567,0.4713723659515381,-3.969329357147217,4.373679161071777,-0.7292089462280273,-0.7123618721961975,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.712148666381836,2.9539036750793457,2.061166763305664,-0.5838750004768372,-0.970544159412384,5.200943946838379,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.148083209991455,0.6583218574523926,-2.2806453704833984,-0.2717050611972809,-0.5531717538833618,0.8293969035148621,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.62344491481781,0.42412757873535156,-2.1544060707092285,-0.9161112308502197,1.0607693195343018,2.177610397338867,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.011808156967163,1.054527997970581,-1.3356114625930786,-1.674359679222107,-2.071890354156494,0.4188511371612549,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0598816871643066,3.0011911392211914,-1.7679669857025146,-1.4237583875656128,-2.2906720638275146,2.68630313873291,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6250705122947693,4.89461612701416,-1.4031883478164673,0.5514072179794312,-0.06436309963464737,0.7138934135437012,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.257120609283447,-0.06748084723949432,-5.087442398071289,0.7375403046607971,-0.3815109431743622,1.581238865852356,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.296975612640381,-0.6313124895095825,-3.056455612182617,-1.5215034484863281,-4.9285478591918945,-2.8267171382904053,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3946346044540405,0.7997725009918213,-1.8526191711425781,0.2480865716934204,-0.1885443925857544,0.8452257513999939,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.39863115549087524,0.136687770485878,-1.2435985803604126,-0.16948270797729492,-1.6808408498764038,0.1533014327287674,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.828111410140991,-1.4017409086227417,-1.0683987140655518,1.3172826766967773,0.5962820053100586,2.301917552947998,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3668476343154907,-1.6884123086929321,-3.2052969932556152,0.9251495003700256,-0.3848908543586731,-1.7984223365783691,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.451775312423706,-2.3213090896606445,0.10353289544582367,0.36396193504333496,2.456531286239624,3.778799295425415,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.71708345413208,-2.2622411251068115,-2.125027656555176,2.6892013549804688,0.9771007895469666,-0.03973383828997612,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3621816635131836,-2.845716953277588,-0.517136812210083,-5.484400272369385,-1.9130754470825195,0.03832121565937996,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.245478868484497,-0.0790054202079773,-0.8182402849197388,0.07751276344060898,-0.5911730527877808,0.8891716003417969,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.146850347518921,0.19995403289794922,-0.2444964051246643,1.0765070915222168,-0.759473979473114,1.553947925567627,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6707242727279663,0.6111488342285156,-2.170417547225952,0.2804950773715973,-3.175839424133301,0.458458811044693,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9089773893356323,1.5719290971755981,-1.7068804502487183,-1.36698317527771,1.4897828102111816,4.141813278198242,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.5718281269073486,-1.7553913593292236,-5.776580810546875,0.9823826551437378,-0.5524835586547852,-0.16758950054645538,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.9302568435668945,-0.8633685111999512,-1.0772703886032104,-1.7948046922683716,-1.877183198928833,4.562828063964844,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0710861682891846,-1.6148990392684937,-0.011643284000456333,6.086617946624756,-2.0892186164855957,1.940023422241211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2208501100540161,0.07959561049938202,-1.0933783054351807,-0.8902013897895813,-0.7016177773475647,0.8987088203430176,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4829343557357788,-0.019249936565756798,0.03322044387459755,0.5447402000427246,-0.21302556991577148,1.9367656707763672,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.34842127561569214,2.419954538345337,-1.6027098894119263,-0.34787872433662415,-0.209107905626297,0.7788236141204834,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5954988598823547,2.2660276889801025,-2.507514238357544,-0.0397915281355381,-1.5655957460403442,-1.669034481048584,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5048205852508545,-2.174839496612549,-4.651571273803711,-0.2949608266353607,-3.64060115814209,0.4125688076019287,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.094692230224609,3.2461037635803223,-1.374098777770996,-0.12923312187194824,-2.6671996116638184,4.946224689483643,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.958682060241699,1.7177177667617798,-3.8612523078918457,-3.227369546890259,1.0652081966400146,-2.987685441970825,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2447757720947266,-0.34232136607170105,-1.3155320882797241,-0.4037714898586273,-0.37658002972602844,0.4344070851802826,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0051870346069336,0.28079456090927124,-0.875866174697876,-1.5291248559951782,-0.5471417307853699,0.08937250822782516,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9506406784057617,1.6432502269744873,-1.7876135110855103,-0.922230064868927,-2.3296778202056885,0.8605297207832336,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.331143319606781,-1.613430142402649,-0.7809311747550964,-2.4599292278289795,1.8481628894805908,0.25237295031547546,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.030340997502207756,0.1801586151123047,-0.8123633861541748,2.9321646690368652,0.06317378580570221,4.708831787109375,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.622205376625061,0.6082373857498169,0.2341802716255188,-4.849870681762695,-1.179486870765686,2.1010732650756836,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.674321174621582,0.3088730275630951,-0.7039759159088135,3.0722177028656006,-0.0268400888890028,5.711819171905518,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.075453758239746,-0.2308121621608734,-2.149773120880127,-0.4385736584663391,-0.41042906045913696,0.7635523676872253,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4012203216552734,-0.7729894518852234,-1.387463927268982,-1.3921058177947998,-1.5645743608474731,1.9771591424942017,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.152089834213257,0.5593422055244446,-3.0637989044189453,0.3891347646713257,-2.857478618621826,1.3490104675292969,0.0,0.0,1.0,0.0,0.0,0.0,0.0
