split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4
test,-0.16646164655685425,3.2578697204589844,-0.07592547684907913,1.8940927982330322,0.11511383950710297,-5.305318832397461,-0.2461630254983902,-2.254028558731079,0.0,0.0,0.0,0.0,1.0
test,-0.6651402115821838,2.036630630493164,0.07413828372955322,1.11672842502594,1.2482470273971558,-1.3446755409240723,-1.2266498804092407,0.32623353600502014,1.0,0.0,0.0,0.0,0.0
test,-2.0017495155334473,2.3481922149658203,-1.228489637374878,1.6127650737762451,0.22516006231307983,-2.4660279750823975,-0.40376150608062744,1.1949936151504517,0.0,1.0,0.0,0.0,0.0
test,-0.469620943069458,2.2242767810821533,-1.5339041948318481,1.5638563632965088,-1.3905482292175293,-0.9054520130157471,0.039074379950761795,-0.19658151268959045,0.0,0.0,1.0,0.0,0.0
test,-1.4526848793029785,1.106845498085022,-1.294132947921753,1.5412391424179077,0.9376369118690491,-1.3649452924728394,-4.738453388214111,0.9746023416519165,0.0,0.0,0.0,1.0,0.0
test,-2.3422276973724365,1.034817099571228,3.314678907394409,-0.8423948884010315,1.9732955694198608,-2.3917393684387207,-1.9706652164459229,-1.3087917566299438,0.0,0.0,0.0,0.0,1.0
test,-1.0070596933364868,1.6666163206100464,-0.4987771511077881,0.4348914921283722,0.6758247017860413,-1.4545992612838745,-0.33128446340560913,0.11293626576662064,1.0,0.0,0.0,0.0,0.0
test,-1.7387861013412476,1.935772180557251,-0.4673382639884949,1.4386576414108276,1.9242243766784668,-1.0690399408340454,-1.2232290506362915,1.6712324619293213,0.0,1.0,0.0,0.0,0.0
test,-0.20555485785007477,-0.2625153958797455,0.7237949967384338,2.2757251262664795,0.5682417750358582,-2.501246213912964,-1.5046875476837158,1.0513862371444702,0.0,0.0,1.0,0.0,0.0
test,-0.6705641746520996,-0.8537953495979309,0.26294058561325073,0.6670675277709961,2.1948158740997314,-0.17558707296848297,-1.9634580612182617,2.175067901611328,0.0,0.0,0.0,1.0,0.0
test,-1.4175655841827393,2.567793130874634,1.6269413232803345,-1.139264464378357,1.5891379117965698,-3.329887866973877,-4.093490123748779,-1.1571422815322876,0.0,0.0,0.0,0.0,1.0
test,-1.1071966886520386,1.6989444494247437,-0.4634853005409241,1.4848542213439941,0.896962583065033,-1.077294945716858,-1.43891441822052,0.8155021071434021,1.0,0.0,0.0,0.0,0.0
test,-0.3303941488265991,2.238276481628418,-1.237194538116455,0.9281503558158875,1.8912914991378784,-2.126979351043701,-1.9350372552871704,0.1697111874818802,0.0,1.0,0.0,0.0,0.0
test,0.1707364171743393,1.7582619190216064,-1.416986107826233,0.17111484706401825,-0.9651339650154114,-1.8381685018539429,0.22887073457241058,-0.561381459236145,0.0,0.0,1.0,0.0,0.0
test,-2.7184720039367676,-1.375625491142273,-0.02846498414874077,-0.48461443185806274,0.597561776638031,-2.4476380348205566,-1.3892221450805664,1.2486544847488403,0.0,0.0,0.0,1.0,0.0
test,-3.281240701675415,2.571946144104004,-0.9833049774169922,-0.1250513345003128,-1.2377362251281738,1.2329373359680176,1.115889072418213,-0.5719981789588928,0.0,0.0,0.0,0.0,1.0
test,-0.604800820350647,1.443520426750183,0.32688212394714355,1.234402060508728,0.8217066526412964,-1.7070386409759521,-1.1605509519577026,0.2795991897583008,1.0,0.0,0.0,0.0,0.0
test,-1.803277611732483,2.378284215927124,-0.1996767222881317,1.9074866771697998,0.9287896156311035,-3.2104954719543457,-0.7559051513671875,0.5778511762619019,0.0,1.0,0.0,0.0,0.0
test,-0.46284472942352295,2.7656071186065674,0.43152955174446106,1.6310794353485107,2.189835786819458,-3.7475438117980957,-0.6079695820808411,0.6220611333847046,0.0,0.0,1.0,0.0,0.0
test,-1.62418794631958,-1.123063564300537,0.3387626111507416,-1.1671758890151978,1.4108846187591553,-0.8885911703109741,-1.1865469217300415,-0.6963664889335632,0.0,0.0,0.0,1.0,0.0
test,-1.653485894203186,2.5194785594940186,-3.8702213764190674,1.841741919517517,3.096497058868408,-3.959911584854126,-1.4547218084335327,1.313270926475525,0.0,0.0,0.0,0.0,1.0
test,-1.6664073467254639,1.4150350093841553,-0.7612788081169128,0.9191351532936096,0.36584657430648804,-1.3432773351669312,-0.9091712832450867,0.8182498216629028,1.0,0.0,0.0,0.0,0.0
test,-1.1081976890563965,1.3681219816207886,-1.5893571376800537,1.6343177556991577,2.151902675628662,-1.258352518081665,-0.7232146263122559,0.2581588923931122,0.0,1.0,0.0,0.0,0.0
test,-0.7971571683883667,3.0455780029296875,-1.481727123260498,1.387326717376709,-0.03216981515288353,-2.9449188709259033,-1.0258301496505737,-1.5436975955963135,0.0,0.0,1.0,0.0,0.0
test,-0.6073697805404663,2.9335107803344727,0.40786901116371155,-0.9113633632659912,-0.004702198784798384,0.2785269021987915,1.1329035758972168,1.1132639646530151,0.0,0.0,0.0,1.0,0.0
test,0.023132488131523132,1.0875080823898315,2.733412981033325,2.848978281021118,1.1418646574020386,-0.28404414653778076,-2.6357972621917725,-1.9245015382766724,0.0,0.0,0.0,0.0,1.0
test,-1.4090951681137085,1.4875108003616333,-1.2900707721710205,1.333395004272461,0.791629433631897,-1.565300464630127,-1.1487088203430176,0.3623298704624176,1.0,0.0,0.0,0.0,0.0
test,0.05680759623646736,1.9375662803649902,-0.5461874008178711,0.42021945118904114,0.8672999739646912,-2.8075687885284424,-1.6841323375701904,0.9469843506813049,0.0,1.0,0.0,0.0,0.0
test,-2.559295654296875,2.5122430324554443,0.9376717209815979,-0.36498039960861206,-0.7419105768203735,-1.495179533958435,-1.3588213920593262,0.6129642128944397,0.0,0.0,1.0,0.0,0.0
test,-3.0898964405059814,2.7634899616241455,-0.681580662727356,0.06965375691652298,-0.17726998031139374,0.3018336892127991,-1.5742074251174927,2.5648324489593506,0.0,0.0,0.0,1.0,0.0
test,2.2894487380981445,0.8318095207214355,0.20417816936969757,3.661804437637329,0.6332949995994568,-3.7756001949310303,-0.39392778277397156,-0.33059006929397583,0.0,0.0,0.0,0.0,1.0
test,-1.1983282566070557,1.6706807613372803,-0.41602689027786255,1.6442674398422241,0.8477662205696106,-1.2684659957885742,-0.33866769075393677,0.5338579416275024,1.0,0.0,0.0,0.0,0.0
test,-1.4050601720809937,1.0013682842254639,-2.0321176052093506,1.1758196353912354,0.16788366436958313,-1.957470417022705,-0.4535210132598877,0.6302911043167114,0.0,1.0,0.0,0.0,0.0
test,-0.9432486295700073,3.8506734371185303,-0.7204183340072632,-0.8712165951728821,1.2152267694473267,-1.6239956617355347,-1.1679352521896362,0.9427433609962463,0.0,0.0,1.0,0.0,0.0
test,-3.2135698795318604,1.7920026779174805,-0.6263241171836853,1.8413139581680298,-0.17835065722465515,-4.525629043579102,0.03995918855071068,-0.7326986193656921,0.0,0.0,0.0,1.0,0.0
test,1.7861952781677246,2.0356955528259277,0.2050454169511795,-1.5903522968292236,2.8707566261291504,-2.8017361164093018,-2.706275701522827,-0.18033857643604279,0.0,0.0,0.0,0.0,1.0
test,-0.959994375705719,1.8612167835235596,0.049925368279218674,0.7318432331085205,0.6707916259765625,-2.253511667251587,-1.352210521697998,0.7842991352081299,1.0,0.0,0.0,0.0,0.0
test,-0.4092160165309906,2.6944825649261475,-0.5432941913604736,-0.20767493546009064,0.4949289560317993,-0.8958261609077454,-0.6721289753913879,0.38286662101745605,0.0,1.0,0.0,0.0,0.0
test,-0.6174507141113281,1.2164472341537476,-0.41827288269996643,1.2731058597564697,0.7850374579429626,0.47320112586021423,-2.740386724472046,-0.41001173853874207,0.0,0.0,1.0,0.0,0.0
test,-2.683832883834839,-0.13590051233768463,1.5077252388000488,2.5324289798736572,1.6618787050247192,-2.4456944465637207,0.613166332244873,1.0821393728256226,0.0,0.0,0.0,1.0,0.0
test,-2.944394826889038,-0.8539500832557678,2.6689207553863525,2.5254080295562744,0.6475885510444641,-0.6466171145439148,-1.303424596786499,-1.1700390577316284,0.0,0.0,0.0,0.0,1.0
test,-1.2076982259750366,2.142965078353882,-0.10338563472032547,1.1877634525299072,0.045975636690855026,-1.3690685033798218,-1.185299038887024,0.28158459067344666,1.0,0.0,0.0,0.0,0.0
test,-1.2318414449691772,0.5664677023887634,-0.12354432046413422,1.3265429735183716,0.8175187110900879,-2.646514892578125,-0.20364321768283844,-0.6456518769264221,0.0,1.0,0.0,0.0,0.0
test,-0.15994791686534882,0.14399243891239166,-0.47251567244529724,1.1101652383804321,-0.5462632775306702,-1.3065828084945679,-1.7643225193023682,-1.3691326379776,0.0,0.0,1.0,0.0,0.0
test,0.7951598167419434,0.6352924704551697,2.0018675327301025,1.8424750566482544,2.5320889949798584,-1.0402358770370483,-0.4922850728034973,-0.5277315378189087,0.0,0.0,0.0,1.0,0.0
test,-4.902072429656982,1.2196457386016846,-0.7901900410652161,-0.7239099144935608,2.3104398250579834,-3.078544855117798,-0.33376526832580566,2.042358636856079,0.0,0.0,0.0,0.0,1.0
test,-1.5070892572402954,2.157421350479126,0.24377471208572388,0.9629695415496826,0.4374644160270691,-1.608332633972168,-1.2629823684692383,0.5707855820655823,1.0,0.0,0.0,0.0,0.0
test,-1.2222535610198975,1.7629656791687012,-0.7719600200653076,2.7240707874298096,1.1480891704559326,-1.5664235353469849,-0.22283515334129333,0.9514330625534058,0.0,1.0,0.0,0.0,0.0
test,-1.3287242650985718,1.4918744564056396,-1.1178141832351685,0.8927359580993652,-1.7637734413146973,-2.2733829021453857,-0.648597002029419,1.5817315578460693,0.0,0.0,1.0,0.0,0.0
test,-1.8036679029464722,-0.26559019088745117,0.7493099570274353,2.0398130416870117,1.326029658317566,0.3992424011230469,0.4972429573535919,1.9170522689819336,0.0,0.0,0.0,1.0,0.0
test,-0.03350035473704338,3.284672260284424,2.060887575149536,-1.5757502317428589,2.1942460536956787,0.05317872390151024,-0.5549494624137878,-1.3387032747268677,0.0,0.0,0.0,0.0,1.0
test,-1.073609709739685,1.5263853073120117,0.04265396669507027,1.8331841230392456,0.5904023051261902,-1.7475035190582275,-1.3122719526290894,0.26605719327926636,1.0,0.0,0.0,0.0,0.0
test,-1.839626669883728,2.806694269180298,-0.7291449904441833,0.7052441239356995,-0.556972324848175,-1.5706888437271118,-0.6869551539421082,-0.09959419816732407,0.0,1.0,0.0,0.0,0.0
test,-0.6197477579116821,0.09487161785364151,-0.25138333439826965,0.3954930603504181,-0.48018354177474976,-2.533144474029541,0.27617934346199036,1.6826796531677246,0.0,0.0,1.0,0.0,0.0
test,1.4669840335845947,0.9175516366958618,-1.3057161569595337,1.0810133218765259,-0.042489953339099884,-0.954624593257904,-2.547339916229248,-1.631759762763977,0.0,0.0,0.0,1.0,0.0
test,-1.0008368492126465,2.6666109561920166,-4.023330211639404,2.920537233352661,-0.1408078670501709,-2.2739012241363525,-2.28792142868042,-1.8059353828430176,0.0,0.0,0.0,0.0,1.0
test,-0.8688833713531494,1.8442696332931519,0.006276093423366547,1.0678973197937012,0.4794316589832306,-1.5053671598434448,-1.0663772821426392,-0.3979461193084717,1.0,0.0,0.0,0.0,0.0
test,-0.7378814816474915,1.8008315563201904,-1.0119671821594238,1.8183454275131226,-0.025624357163906097,-2.640596866607666,-1.4977995157241821,-0.6827264428138733,0.0,1.0,0.0,0.0,0.0
test,-1.47421133518219,2.7313013076782227,-0.8438968658447266,1.4399092197418213,1.6895126104354858,-2.1161773204803467,1.5552222728729248,0.14290109276771545,0.0,0.0,1.0,0.0,0.0
test,0.8449605703353882,0.047733962535858154,-2.28535795211792,0.4472368359565735,-0.5614855885505676,-1.0113776922225952,0.7265465259552002,0.10651618242263794,0.0,0.0,0.0,1.0,0.0
test,-3.518106698989868,-0.8350193500518799,-1.8535146713256836,2.080446720123291,1.3035935163497925,-3.647446870803833,-1.6560040712356567,-1.9538133144378662,0.0,0.0,0.0,0.0,1.0
test,-0.7722089886665344,1.4877099990844727,-0.34849411249160767,0.6131889224052429,1.2994277477264404,-1.8499979972839355,-0.6469009518623352,-0.06581870466470718,1.0,0.0,0.0,0.0,0.0
test,-1.7797878980636597,2.2089948654174805,-1.0499517917633057,0.9212028384208679,-0.26720210909843445,-0.727640688419342,-0.08491271734237671,0.6166700720787048,0.0,1.0,0.0,0.0,0.0
test,0.14904586970806122,1.687671184539795,-0.7119288444519043,0.6812859177589417,1.1281746625900269,-3.447680950164795,-2.883579730987549,0.9324179291725159,0.0,0.0,1.0,0.0,0.0
test,-0.7478398680686951,0.4575304090976715,-2.141289234161377,-0.7637172937393188,2.907904624938965,-2.3275890350341797,-0.5105929374694824,-1.310583233833313,0.0,0.0,0.0,1.0,0.0
test,1.4156274795532227,3.7323012351989746,1.0979664325714111,3.8020620346069336,0.3954956829547882,-1.3279407024383545,-1.1302231550216675,2.4003641605377197,0.0,0.0,0.0,0.0,1.0
test,-0.7277638912200928,2.0717294216156006,-0.6490062475204468,0.6631877422332764,0.47082021832466125,-1.7466191053390503,-1.3216379880905151,0.8768195509910583,1.0,0.0,0.0,0.0,0.0
test,-1.9187158346176147,1.1881943941116333,-0.9045101404190063,0.7550535798072815,2.3755621910095215,-2.1530673503875732,-0.7059366703033447,0.4015048146247864,0.0,1.0,0.0,0.0,0.0
test,-1.5023003816604614,1.1718487739562988,-1.6900769472122192,2.5544159412384033,-0.8293508291244507,-1.4607758522033691,0.41452452540397644,0.6590316295623779,0.0,0.0,1.0,0.0,0.0
test,-2.702249765396118,1.2312424182891846,2.1235833168029785,1.269087791442871,0.9873209595680237,0.3301790654659271,-0.0838855654001236,1.7442376613616943,0.0,0.0,0.0,1.0,0.0
test,-2.6855454444885254,2.693577527999878,-2.095797061920166,-2.848665475845337,-0.7288610935211182,-2.0239741802215576,-1.7840380668640137,1.148934245109558,0.0,0.0,0.0,0.0,1.0
test,-0.7333763241767883,1.6265778541564941,-0.44481879472732544,1.518763542175293,0.2400033175945282,-2.1038520336151123,-0.9422732591629028,0.7407500743865967,1.0,0.0,0.0,0.0,0.0
test,-1.345837950706482,1.056981086730957,-0.38577717542648315,1.6638990640640259,0.09720248728990555,-2.9945242404937744,-1.6486185789108276,-0.42007526755332947,0.0,1.0,0.0,0.0,0.0
test,-0.840276300907135,0.2954134941101074,-1.5656832456588745,1.4980452060699463,2.3883376121520996,-2.9340806007385254,-1.9762996435165405,-0.19599753618240356,0.0,0.0,1.0,0.0,0.0
test,-3.044149160385132,0.9505874514579773,-0.6651098132133484,1.2868735790252686,2.215545177459717,-2.1817944049835205,-2.972066640853882,-1.995885968208313,0.0,0.0,0.0,1.0,0.0
test,0.5399475693702698,-1.640955924987793,-0.830590546131134,1.6785633563995361,-0.008109822869300842,-3.453709363937378,1.5682297945022583,0.610874593257904,0.0,0.0,0.0,0.0,1.0
test,-1.4242855310440063,1.9751089811325073,-0.28505071997642517,0.6074186563491821,1.1387156248092651,-1.9477219581604004,-1.5743651390075684,0.0178312249481678,1.0,0.0,0.0,0.0,0.0
test,-0.9417910575866699,2.381694793701172,0.8991468548774719,0.42229998111724854,0.7831929922103882,-0.7322461605072021,-1.642491102218628,0.4184100031852722,0.0,1.0,0.0,0.0,0.0
test,-0.31267696619033813,1.023943543434143,-0.9253429770469666,1.8767577409744263,1.7400257587432861,-0.2739427387714386,-2.4263832569122314,-0.9922895431518555,0.0,0.0,1.0,0.0,0.0
test,-1.1303237676620483,5.071125507354736,-2.3198819160461426,1.4103052616119385,0.6984323263168335,-1.2107549905776978,-1.6882575750350952,-0.10346303135156631,0.0,0.0,0.0,1.0,0.0
test,-3.952531099319458,0.5955755114555359,-0.4577677845954895,3.874856472015381,1.5006579160690308,0.6609640121459961,-0.24946574866771698,1.5328888893127441,0.0,0.0,0.0,0.0,1.0
test,-1.5043559074401855,1.7407395839691162,-0.5564501881599426,1.293573021888733,1.4696723222732544,-1.9286093711853027,-1.0697598457336426,0.8938646912574768,1.0,0.0,0.0,0.0,0.0
test,-0.9359416961669922,0.3346264660358429,-0.7691177129745483,1.1963506937026978,-0.07501241564750671,-0.8860173225402832,-1.6298809051513672,0.06555822491645813,0.0,1.0,0.0,0.0,0.0
test,-1.776143193244934,2.2518911361694336,1.190089464187622,-1.1612375974655151,1.5733370780944824,-1.5804723501205444,-0.553006649017334,0.3496844470500946,0.0,0.0,1.0,0.0,0.0
test,-3.780715227127075,3.4776015281677246,-0.27188798785209656,1.37862229347229,-1.4808017015457153,-1.981148600578308,-1.6368838548660278,-0.18755781650543213,0.0,0.0,0.0,1.0,0.0
test,1.1803756952285767,2.652899980545044,-0.12947142124176025,-0.41696521639823914,1.318517804145813,-3.636028528213501,0.5087084770202637,3.542741298675537,0.0,0.0,0.0,0.0,1.0
test,-0.9934162497520447,2.138564348220825,-0.1497574746608734,0.89359450340271,1.3234641551971436,-1.5683804750442505,-0.7903550267219543,0.9469146132469177,1.0,0.0,0.0,0.0,0.0
test,-1.8543919324874878,1.4098820686340332,0.49292969703674316,0.22245913743972778,0.7406775951385498,-1.524404764175415,0.37355396151542664,0.2696942090988159,0.0,1.0,0.0,0.0,0.0
test,-1.3503156900405884,0.9539802670478821,-0.5524879097938538,0.1221701055765152,0.6802989840507507,-2.41323184967041,-3.288151741027832,-0.946142852306366,0.0,0.0,1.0,0.0,0.0
test,1.9606186151504517,1.0528843402862549,-1.2221088409423828,1.4517139196395874,1.834179162979126,-3.402101993560791,-0.17812305688858032,0.9563310146331787,0.0,0.0,0.0,1.0,0.0
test,1.5240745544433594,2.370300769805908,1.4892256259918213,0.6153018474578857,3.9920125007629395,-1.5208708047866821,0.5425493717193604,-0.5451509952545166,0.0,0.0,0.0,0.0,1.0
test,-0.93074631690979,1.3773568868637085,-0.239457905292511,0.9078271389007568,1.5733133554458618,-1.9139008522033691,-0.7185125350952148,0.5553803443908691,1.0,0.0,0.0,0.0,0.0
test,-0.17631524801254272,1.0335766077041626,-1.1104114055633545,0.7233514785766602,1.5151880979537964,-1.9619721174240112,-0.5975223779678345,1.4630464315414429,0.0,1.0,0.0,0.0,0.0
test,-1.4779284000396729,1.8403778076171875,-0.12164853513240814,3.07797908782959,-0.24439066648483276,-2.249527931213379,0.8330672979354858,0.1633787751197815,0.0,0.0,1.0,0.0,0.0
test,0.502329409122467,3.8154327869415283,-1.7340443134307861,2.195200204849243,1.143045425415039,-2.5039379596710205,1.196434736251831,0.8163045644760132,0.0,0.0,0.0,1.0,0.0
test,-3.057868480682373,-0.5092275738716125,-1.615728497505188,-1.2765543460845947,2.272859811782837,-1.5039305686950684,1.6265949010849,1.0364596843719482,0.0,0.0,0.0,0.0,1.0
test,-1.2009873390197754,1.1096545457839966,-0.7524955868721008,1.0179632902145386,0.5192666053771973,-1.2745082378387451,-1.4439976215362549,0.12251843512058258,1.0,0.0,0.0,0.0,0.0
test,-0.849928081035614,1.9670627117156982,-1.0669888257980347,1.5184388160705566,-0.27257251739501953,-2.7757761478424072,-0.7730084657669067,1.3114159107208252,0.0,1.0,0.0,0.0,0.0
test,-1.0460959672927856,0.9140852093696594,0.1981693059206009,2.2039947509765625,-0.8727889657020569,-2.1131973266601562,-1.367416501045227,-1.5381286144256592,0.0,0.0,1.0,0.0,0.0
test,-4.189332485198975,2.1756861209869385,-0.31726041436195374,2.8999738693237305,1.4868361949920654,-2.231844902038574,-0.02197425067424774,-0.8673087358474731,0.0,0.0,0.0,1.0,0.0
test,2.4280710220336914,0.2598545253276825,-2.036611318588257,1.535964012145996,0.9968070387840271,-0.8201470971107483,-3.063345432281494,-1.0506397485733032,0.0,0.0,0.0,0.0,1.0
test,-0.7795679569244385,1.5526245832443237,-0.5033138394355774,0.4879242777824402,0.6201745867729187,-1.4698606729507446,-0.7081639170646667,0.9383533000946045,1.0,0.0,0.0,0.0,0.0
test,-0.1666015237569809,1.2355351448059082,0.010276439599692822,2.3248403072357178,0.613894522190094,-1.5828957557678223,-0.7898910641670227,1.3190561532974243,0.0,1.0,0.0,0.0,0.0
test,-0.6436411738395691,1.0944886207580566,-0.9612289667129517,0.9962169528007507,2.9268412590026855,-0.8232406377792358,-0.07863423228263855,-0.985575795173645,0.0,0.0,1.0,0.0,0.0
test,0.9069473147392273,2.0476303100585938,-0.3969430923461914,-1.2880890369415283,-0.15403451025485992,-3.677327871322632,-2.122746229171753,0.6089390516281128,0.0,0.0,0.0,1.0,0.0
test,-2.089432716369629,3.9737441539764404,2.361929416656494,2.903472423553467,0.44295576214790344,-0.9230579733848572,0.39319005608558655,-1.931564450263977,0.0,0.0,0.0,0.0,1.0
test,-1.1807529926300049,1.5073950290679932,-0.599234938621521,0.29973629117012024,0.4543989300727844,-1.489692211151123,-0.8264109492301941,-0.040766432881355286,1.0,0.0,0.0,0.0,0.0
test,-0.6161657571792603,1.1410945653915405,-0.19542843103408813,1.922119140625,0.21943305432796478,-0.7825973033905029,-1.810646653175354,1.225321650505066,0.0,1.0,0.0,0.0,0.0
test,-1.5156733989715576,1.653580665588379,-0.016798146069049835,0.6966797113418579,2.16980242729187,0.02435576170682907,0.6909939050674438,1.2717370986938477,0.0,0.0,1.0,0.0,0.0
test,0.6556602716445923,-0.8378698229789734,1.6545636653900146,0.6262317299842834,0.8464189171791077,-2.300853729248047,0.17121881246566772,0.47685813903808594,0.0,0.0,0.0,1.0,0.0
test,-2.053101062774658,1.9129339456558228,1.8733762502670288,-2.182962656021118,-0.40477943420410156,-4.356329917907715,-1.0641252994537354,0.29118120670318604,0.0,0.0,0.0,0.0,1.0
test,-0.7723139524459839,1.2763046026229858,-0.3764806389808655,0.8842673897743225,1.3509190082550049,-1.831847906112671,-0.4596504271030426,0.33390069007873535,1.0,0.0,0.0,0.0,0.0
test,-1.5072613954544067,1.5974847078323364,-1.2668498754501343,-0.3998490869998932,0.9476938843727112,-0.9195188283920288,-1.3644200563430786,-0.11062382161617279,0.0,1.0,0.0,0.0,0.0
test,-1.8106626272201538,2.523524761199951,0.03507509082555771,1.4643526077270508,-0.5872699022293091,-3.7049174308776855,-2.146641969680786,-0.2386399358510971,0.0,0.0,1.0,0.0,0.0
test,-0.4696353077888489,1.664965033531189,1.1216497421264648,1.5925114154815674,2.1772077083587646,-3.59509539604187,-2.11081862449646,-2.108435869216919,0.0,0.0,0.0,1.0,0.0
test,-3.6243555545806885,2.185009479522705,1.061103105545044,0.6969345808029175,0.24436576664447784,-2.1319026947021484,2.046863079071045,-2.225332736968994,0.0,0.0,0.0,0.0,1.0
test,-1.4600906372070312,2.0329253673553467,-0.4715743064880371,1.5031728744506836,0.19602395594120026,-1.839025855064392,-0.6464053392410278,0.00746734207496047,1.0,0.0,0.0,0.0,0.0
test,-0.15472738444805145,0.8318015336990356,0.18573230504989624,0.9185060858726501,-0.010303734801709652,-2.5980467796325684,-1.5117932558059692,0.7374544143676758,0.0,1.0,0.0,0.0,0.0
test,-0.009130455553531647,3.4306533336639404,-1.0313396453857422,-0.2536558210849762,0.6676609516143799,-0.5697941184043884,-0.6505742073059082,1.452701210975647,0.0,0.0,1.0,0.0,0.0
test,-1.4782161712646484,-1.3176969289779663,-1.9823286533355713,1.002526879310608,2.346787452697754,-2.6647934913635254,-1.6373839378356934,1.0538328886032104,0.0,0.0,0.0,1.0,0.0
test,-0.23136350512504578,0.8091697692871094,3.0570199489593506,0.2410530000925064,-2.4493813514709473,-1.3374823331832886,-0.8323637843132019,0.32312697172164917,0.0,0.0,0.0,0.0,1.0
test,-1.509529709815979,1.8251689672470093,-0.1253633052110672,1.1237187385559082,0.7568837404251099,-1.7184334993362427,-1.8743103742599487,0.426298052072525,1.0,0.0,0.0,0.0,0.0
test,-0.09772393107414246,1.6996468305587769,-0.34919899702072144,1.6554219722747803,2.0479729175567627,-1.258109450340271,-0.4533930718898773,-0.2724926471710205,0.0,1.0,0.0,0.0,0.0
test,0.46547678112983704,1.4508312940597534,-0.4211771488189697,2.7630345821380615,2.2657968997955322,-2.192117691040039,-0.9071277976036072,-0.5981091856956482,0.0,0.0,1.0,0.0,0.0
test,-3.5981760025024414,1.7917873859405518,-0.2300175130367279,-1.9697585105895996,0.14926636219024658,-2.038417339324951,-0.4268748164176941,0.5481830835342407,0.0,0.0,0.0,1.0,0.0
test,-0.5087825059890747,-0.8044005036354065,0.6799511909484863,-2.107206106185913,1.1189242601394653,-3.372652292251587,-2.9632370471954346,0.868120551109314,0.0,0.0,0.0,0.0,1.0
test,-1.3104077577590942,1.2277592420578003,-0.39518511295318604,1.293990969657898,0.8578739762306213,-1.0855474472045898,-0.4693097770214081,0.5096559524536133,1.0,0.0,0.0,0.0,0.0
test,-1.9900932312011719,2.930824041366577,-1.4352174997329712,1.4855613708496094,0.32737797498703003,-1.4696987867355347,-1.4181171655654907,-0.036953531205654144,0.0,1.0,0.0,0.0,0.0
test,-0.663296103477478,1.9711183309555054,0.38508033752441406,0.8149491548538208,1.01267409324646,0.018636876717209816,-1.3272080421447754,-1.8353807926177979,0.0,0.0,1.0,0.0,0.0
test,-2.3608274459838867,0.3709813356399536,-1.8285293579101562,-1.6424561738967896,0.26749318838119507,-2.7915589809417725,-2.372918128967285,0.7193166017532349,0.0,0.0,0.0,1.0,0.0
test,-2.230137586593628,-1.003967046737671,1.5860788822174072,1.1434860229492188,-0.25019365549087524,-5.052551746368408,-0.766162097454071,0.7863367199897766,0.0,0.0,0.0,0.0,1.0
test,-1.2387545108795166,1.8639779090881348,0.16222798824310303,1.1921062469482422,0.5874543190002441,-1.267811894416809,-1.1574041843414307,0.9686272740364075,1.0,0.0,0.0,0.0,0.0
test,-1.3311408758163452,1.2431286573410034,0.040347322821617126,1.4216376543045044,1.4885660409927368,-0.5831212997436523,0.26763126254081726,0.11735065281391144,0.0,1.0,0.0,0.0,0.0
test,-2.0035698413848877,1.8481295108795166,0.13145409524440765,1.207290768623352,0.44507893919944763,-1.0129125118255615,1.7182867527008057,0.2636122703552246,0.0,0.0,1.0,0.0,0.0
test,-1.08713960647583,3.708829879760742,-0.2981725037097931,0.43512973189353943,2.199653387069702,-4.556649684906006,-1.4330321550369263,-0.7688906192779541,0.0,0.0,0.0,1.0,0.0
test,-0.8490509390830994,-0.5073975920677185,0.7860472202301025,2.6596767902374268,-1.8995383977890015,1.190692663192749,-1.446198582649231,-0.05651717633008957,0.0,0.0,0.0,0.0,1.0
test,-1.2864551544189453,1.4307501316070557,-0.7122591137886047,1.045210361480713,0.5457811951637268,-1.7055716514587402,-1.7039741277694702,-0.1400991827249527,1.0,0.0,0.0,0.0,0.0
test,-2.141188621520996,2.630356788635254,0.2785519063472748,1.732364296913147,-0.23465605080127716,-1.9697527885437012,-1.04062819480896,0.7721279263496399,0.0,1.0,0.0,0.0,0.0
test,-0.7998472452163696,0.8758403062820435,-0.33448511362075806,1.241079330444336,-1.0626147985458374,0.4015158712863922,-0.7325960993766785,-0.09306377172470093,0.0,0.0,1.0,0.0,0.0
test,0.8057032227516174,2.024466037750244,1.860396146774292,0.7180089354515076,0.011108695529401302,-0.794851541519165,1.021643042564392,-0.7540339827537537,0.0,0.0,0.0,1.0,0.0
test,-4.860937595367432,2.7959280014038086,1.995378017425537,0.5503290295600891,0.5104387998580933,-1.6006977558135986,-1.6353274583816528,-1.533211588859558,0.0,0.0,0.0,0.0,1.0
test,-1.240477204322815,1.1635217666625977,-0.6414139866828918,1.5406049489974976,1.4024405479431152,-1.623472809791565,-0.8658315539360046,0.379697322845459,1.0,0.0,0.0,0.0,0.0
test,-2.4986655712127686,1.6378568410873413,-0.39656856656074524,1.9250673055648804,1.970873475074768,-1.8759329319000244,-0.8513007760047913,0.3777018189430237,0.0,1.0,0.0,0.0,0.0
test,-1.3769583702087402,3.195897102355957,0.7813704013824463,1.6451876163482666,1.409224033355713,0.29147571325302124,-0.5516696572303772,0.9957217574119568,0.0,0.0,1.0,0.0,0.0
