split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1
test,0.3957923948764801,0.6800220012664795,0.9639201164245605,-0.5122175216674805,0.28722095489501953,-0.5647683143615723,-1.474919080734253,-0.2897925078868866,1.0,0.0
test,0.3518103361129761,-0.49686697125434875,1.35780930519104,-0.06550436466932297,0.4613041579723358,-0.3650039732456207,-1.9774672985076904,-0.3648088872432709,0.0,1.0
test,-0.0687720775604248,-0.2327830046415329,0.4434555768966675,-1.0516533851623535,0.03991813212633133,-0.27261584997177124,-1.2084159851074219,0.45915865898132324,1.0,0.0
test,1.8542437553405762,0.534968912601471,0.08228681981563568,-1.5613734722137451,-0.06473345309495926,-0.23606985807418823,-2.3681254386901855,-0.00026691638049669564,0.0,1.0
test,0.6473385095596313,0.6227606534957886,0.4635327160358429,-1.1357389688491821,0.4942607581615448,-1.2989839315414429,-1.2528667449951172,-0.25831496715545654,1.0,0.0
test,-1.0020959377288818,0.1198134496808052,-0.6734248995780945,-1.2887002229690552,0.22278344631195068,-1.2928234338760376,-1.2546535730361938,-0.7130250930786133,0.0,1.0
test,-0.025988448411226273,0.18137158453464508,0.12195710837841034,-1.2537356615066528,0.8568550944328308,-0.35180431604385376,-1.6191893815994263,0.1123509332537651,1.0,0.0
test,0.6757566928863525,-0.3313005566596985,-1.0645239353179932,-1.302400827407837,0.772365391254425,0.183815598487854,-1.0900298357009888,0.4776269495487213,0.0,1.0
test,0.5840600728988647,0.10582081228494644,0.3314562141895294,-0.9961241483688354,-0.32503268122673035,-0.9499189853668213,-0.907958984375,0.4238170385360718,1.0,0.0
test,0.8378404974937439,-0.4899974763393402,0.7319899797439575,0.17240528762340546,0.8762667179107666,-0.1194382831454277,-1.1980245113372803,0.26012834906578064,0.0,1.0
test,0.3485441207885742,0.24094338715076447,0.3685213029384613,-0.4203827679157257,0.08689006417989731,-0.6723766326904297,-0.6532043218612671,-0.07081621885299683,1.0,0.0
test,1.3321834802627563,0.9987435340881348,-0.3447607755661011,-0.4744788408279419,-0.018803248181939125,0.5429074764251709,-1.921098232269287,-0.502494215965271,0.0,1.0
test,0.581351637840271,0.874562680721283,0.24967147409915924,-0.7970101833343506,0.09389351308345795,-1.0480811595916748,-1.6716746091842651,-0.4174722731113434,1.0,0.0
test,0.855968713760376,-0.0053276605904102325,-0.571383535861969,-1.504780650138855,0.1418921947479248,-2.045248508453369,-1.4725781679153442,0.028881734237074852,0.0,1.0
test,0.3528520166873932,0.9103758931159973,-0.09300966560840607,-1.8221653699874878,-0.10591484606266022,-0.33076316118240356,-0.9226503372192383,-0.2049579620361328,1.0,0.0
test,-0.26559364795684814,0.4162529706954956,-0.027175849303603172,-2.4650630950927734,0.9138830304145813,0.3419532775878906,-1.8941689729690552,0.24564404785633087,0.0,1.0
test,0.07437025755643845,0.03597234562039375,-0.07288385182619095,-0.5825026631355286,0.384634792804718,-0.7962134480476379,-1.0056151151657104,0.01744893565773964,1.0,0.0
test,-1.3391214609146118,0.6979408264160156,0.5980722308158875,-1.4726409912109375,-0.3395068347454071,0.12478574365377426,-0.5812564492225647,0.24391289055347443,0.0,1.0
test,-0.044369928538799286,0.3745202124118805,0.623673141002655,-1.1358517408370972,0.6115305423736572,-0.1944495290517807,-1.6290642023086548,-0.5958309173583984,1.0,0.0
test,-0.3195895850658417,1.1857491731643677,-0.07965128123760223,-2.1189496517181396,-0.43186962604522705,-1.7910407781600952,-1.1957961320877075,-0.24294131994247437,0.0,1.0
test,0.6147319674491882,0.10331287980079651,0.05606083571910858,-1.21272611618042,0.42157629132270813,-0.6809759736061096,-0.9811952710151672,0.6353269219398499,1.0,0.0
test,0.80631422996521,0.37347573041915894,-0.7428209781646729,-0.9783395528793335,-0.5707000494003296,-0.20391713082790375,-0.7788851857185364,1.280294418334961,0.0,1.0
test,0.08301320672035217,0.7702267169952393,0.31470444798469543,-0.989956796169281,0.06702638417482376,-0.19917552173137665,-1.459964632987976,0.8001688122749329,1.0,0.0
test,-0.15855014324188232,0.7059823274612427,-0.5559558868408203,-1.2050056457519531,1.2307698726654053,-1.7109664678573608,-1.08909010887146,-0.4542897045612335,0.0,1.0
test,0.48856398463249207,-0.12690895795822144,0.25561797618865967,-1.2570791244506836,-0.14007526636123657,-0.8157727718353271,-1.3391121625900269,0.5682454109191895,1.0,0.0
test,1.1843470335006714,0.6827850341796875,1.714646339416504,-1.1141725778579712,1.023033857345581,-0.6303192377090454,-1.841550350189209,0.2652423679828644,0.0,1.0
test,0.7789169549942017,0.45525720715522766,-0.13745644688606262,-1.650978446006775,-0.05981645733118057,-0.8006548285484314,-1.2698522806167603,0.3691319525241852,1.0,0.0
test,0.8792576789855957,1.3563438653945923,0.08060141652822495,-2.2429652214050293,0.05053139105439186,-0.9403394460678101,-1.2824170589447021,1.170485019683838,0.0,1.0
test,0.45289498567581177,1.0589840412139893,0.43248307704925537,-0.742789089679718,0.32044532895088196,0.07430452108383179,-1.5717511177062988,0.07153300940990448,1.0,0.0
test,0.029653772711753845,1.8587192296981812,0.7586328983306885,-1.1472232341766357,1.1352325677871704,-0.061869990080595016,-2.0549535751342773,-0.1701405942440033,0.0,1.0
test,-0.10623461753129959,0.6042090058326721,0.7158201336860657,-1.093550682067871,-0.26142334938049316,-0.10355673730373383,-0.7467260360717773,-0.42340242862701416,1.0,0.0
test,-0.030129460617899895,-0.12701185047626495,-0.5138670802116394,-1.8311251401901245,1.4576177597045898,0.16470445692539215,-1.0215281248092651,0.16370342671871185,0.0,1.0
test,0.2542122006416321,-0.07636984437704086,0.18491476774215698,-0.7498204708099365,-0.36906787753105164,-0.47147640585899353,-1.6469156742095947,-0.32312437891960144,1.0,0.0
test,1.3855929374694824,0.13874922692775726,-0.5249128937721252,-0.6203035712242126,-0.20478111505508423,-0.8286323547363281,-2.440861225128174,-0.028705812990665436,0.0,1.0
test,0.7234862446784973,0.6090078949928284,0.1286960393190384,-0.347502738237381,-0.040999624878168106,-0.5348244905471802,-1.515426754951477,0.0019229721510782838,1.0,0.0
test,-0.43698328733444214,0.3973279893398285,0.3948247730731964,-1.2674609422683716,1.1161136627197266,0.29572561383247375,0.005040270742028952,0.4634394943714142,0.0,1.0
test,0.05046143755316734,0.18315507471561432,-0.24248835444450378,-0.6761797666549683,0.30768975615501404,-0.06304773688316345,-1.3604143857955933,-0.2230372279882431,1.0,0.0
test,0.3797995448112488,0.5768622159957886,0.08565700054168701,-0.2655855417251587,0.7171210646629333,-1.7030948400497437,-0.20892482995986938,0.41177743673324585,0.0,1.0
test,0.3993266820907593,-0.04119409993290901,0.15187032520771027,-1.3941152095794678,0.05356064811348915,-0.13788655400276184,-1.1980136632919312,-0.7409019470214844,1.0,0.0
test,0.3970337510108948,0.07641778886318207,0.6370130777359009,-0.39922553300857544,0.32352128624916077,0.3881533145904541,0.07468106597661972,0.7319814562797546,0.0,1.0
test,-0.11874415725469589,0.6506184339523315,-0.093368299305439,-1.644342303276062,0.1868284046649933,0.01923266611993313,-1.1761685609817505,-0.37836042046546936,1.0,0.0
test,-0.3923322856426239,0.8950710892677307,-0.4489368200302124,-2.585564613342285,0.28224605321884155,-1.1802185773849487,-1.558677077293396,0.2611563205718994,0.0,1.0
test,0.15071460604667664,-0.04680050164461136,1.037934422492981,-1.4380409717559814,0.1957400143146515,-0.6665374636650085,-1.1712145805358887,-0.3198489844799042,1.0,0.0
test,0.7687218189239502,0.500738263130188,-0.27416762709617615,-0.8258641958236694,-0.6894223690032959,-0.3742200434207916,-0.06560806185007095,-1.1622743606567383,0.0,1.0
test,0.3579308092594147,0.44731903076171875,0.39107173681259155,-1.6476528644561768,0.6179596781730652,-0.9175764918327332,-0.6819610595703125,-0.0003582659992389381,1.0,0.0
test,-0.8018637895584106,0.5388315320014954,0.24298270046710968,-1.5887304544448853,1.4437226057052612,-1.2667913436889648,-1.576363444328308,-0.3591562509536743,0.0,1.0
test,0.3983275890350342,0.7874124050140381,0.9662432670593262,-0.8032741546630859,0.07493969798088074,-0.5620856285095215,-1.6359974145889282,-0.5208526849746704,1.0,0.0
test,-0.9626645445823669,1.0704047679901123,0.6417433023452759,-0.012450722977519035,0.30559253692626953,-0.2606638967990875,-1.9643441438674927,-0.2731974124908447,0.0,1.0
test,0.4405982196331024,0.6314479112625122,0.29715684056282043,-1.6164140701293945,0.8946656584739685,-0.6840407252311707,-1.5585846900939941,0.034629084169864655,1.0,0.0
test,1.0760612487792969,0.7030559778213501,-0.034041862934827805,-2.047802448272705,1.4756078720092773,-0.5673624873161316,-0.48472392559051514,-0.029835602268576622,0.0,1.0
test,0.5599758625030518,1.2411770820617676,0.5608307719230652,-1.278028130531311,-0.3498610556125641,-0.7125595808029175,-1.2711337804794312,0.1785569041967392,1.0,0.0
test,1.588517427444458,0.013786469586193562,0.26334837079048157,-0.9300749897956848,-0.8175635933876038,-1.474814772605896,-0.8295691609382629,0.14647109806537628,0.0,1.0
test,0.25087881088256836,0.14086411893367767,0.6699580550193787,-0.9639891982078552,0.43117770552635193,-0.4587855339050293,-1.9664106369018555,-0.35970619320869446,1.0,0.0
test,-0.12823329865932465,-0.3522575795650482,-0.7658627033233643,-0.9868956208229065,0.6005410552024841,-0.7391102313995361,-2.2077572345733643,-0.8228132128715515,0.0,1.0
test,-0.04356348142027855,0.11158604919910431,0.5055856704711914,-0.35864266753196716,0.1596015840768814,-0.5312435626983643,-1.3248213529586792,0.17815065383911133,1.0,0.0
test,0.7632468342781067,-0.2468029260635376,0.6656048893928528,-1.4916410446166992,-0.9741742610931396,-1.3621869087219238,-1.4545122385025024,0.9654300808906555,0.0,1.0
test,0.5171273350715637,0.5159635543823242,0.4563591778278351,-1.2329330444335938,0.22353877127170563,-1.3623244762420654,-1.296021580696106,0.3457498252391815,1.0,0.0
test,-0.10211703926324844,0.2734575867652893,1.0570893287658691,-2.2962634563446045,0.28407856822013855,-0.9223946928977966,-0.3899877965450287,-1.0650911331176758,0.0,1.0
origin,0.30288997141236595,0.49699022159727574,0.3415702023955884,-1.1609613795730767,0.1149531361813956,-0.4861400212601525,-1.2423189086387503,-0.04541766466541327,,
