split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4
test,1.4013547897338867,-1.8968397378921509,0.07729145884513855,0.11398258060216904,-0.6039558053016663,3.483194351196289,0.0,0.0,1.0,0.0,0.0
test,1.1451860666275024,-4.831697940826416,0.7071148753166199,-0.5228409171104431,-3.225433826446533,0.9542917609214783,0.0,0.0,0.0,1.0,0.0
test,-1.9367153644561768,-1.8658701181411743,2.901319980621338,-0.39204156398773193,1.6029081344604492,2.7415363788604736,0.0,0.0,0.0,0.0,1.0
test,-0.05223723128437996,-1.6769371032714844,-0.1704110950231552,-0.5767711400985718,-0.35716795921325684,0.05265910178422928,1.0,0.0,0.0,0.0,0.0
test,0.6242411732673645,-0.3980069160461426,-0.601726770401001,-1.1747517585754395,0.24467378854751587,0.3016996383666992,0.0,1.0,0.0,0.0,0.0
test,2.3375613689422607,-2.7764408588409424,0.16674163937568665,-0.6127169728279114,-2.0906970500946045,2.4602997303009033,0.0,0.0,1.0,0.0,0.0
test,2.1888301372528076,-1.2913771867752075,-2.2999844551086426,1.6145764589309692,-0.7729642987251282,2.59425687789917,0.0,0.0,0.0,1.0,0.0
test,1.2883068323135376,-0.7421530485153198,0.9559390544891357,1.973371148109436,0.4115203619003296,-3.2045493125915527,0.0,0.0,0.0,0.0,1.0
test,1.301203727722168,-1.911853551864624,0.06274925917387009,-0.3564850091934204,-0.587424635887146,1.3640917539596558,1.0,0.0,0.0,0.0,0.0
test,-0.30966323614120483,-1.9691563844680786,-1.180970311164856,-0.18884532153606415,-0.6199800372123718,-0.6820052862167358,0.0,1.0,0.0,0.0,0.0
test,1.2165472507476807,0.6270332336425781,1.3808143138885498,-0.8011044859886169,-0.5128552317619324,0.7207543253898621,0.0,0.0,1.0,0.0,0.0
test,3.5591816902160645,-1.2874691486358643,1.2895230054855347,-1.1832435131072998,-0.944512665271759,-1.5016123056411743,0.0,0.0,0.0,1.0,0.0
test,1.27977454662323,-4.3166069984436035,-0.682793140411377,2.625145196914673,-0.5112596750259399,-2.287081480026245,0.0,0.0,0.0,0.0,1.0
test,0.8148654103279114,-1.5677075386047363,0.012736115604639053,0.2709246873855591,-1.085760474205017,0.348271906375885,1.0,0.0,0.0,0.0,0.0
test,0.9624760746955872,-0.9265990257263184,-0.745604395866394,0.6827236413955688,-1.443156361579895,-0.05598407983779907,0.0,1.0,0.0,0.0,0.0
test,-0.46886423230171204,-0.20852163434028625,1.3197596073150635,-0.016851350665092468,-0.8450608253479004,-0.9950579404830933,0.0,0.0,1.0,0.0,0.0
test,1.4230732917785645,-2.642606496810913,-2.9692635536193848,-2.5772342681884766,0.5691605806350708,1.3822683095932007,0.0,0.0,0.0,1.0,0.0
test,3.0309994220733643,-1.3069469928741455,-2.357571840286255,-1.0481846332550049,1.8243789672851562,-2.006955862045288,0.0,0.0,0.0,0.0,1.0
test,0.6337608098983765,-2.1851212978363037,-0.28401973843574524,-0.4140254259109497,0.227843776345253,0.8767018914222717,1.0,0.0,0.0,0.0,0.0
test,0.8014166951179504,-0.8078483939170837,-0.6337866187095642,-1.3339638710021973,0.4632142186164856,1.3128893375396729,0.0,1.0,0.0,0.0,0.0
test,2.302034854888916,-1.226364016532898,-2.18526029586792,-0.9948932528495789,0.3149075210094452,0.8336447477340698,0.0,0.0,1.0,0.0,0.0
test,-0.2647726535797119,-3.200601100921631,3.1247174739837646,-0.20334076881408691,0.8644711375236511,1.5764622688293457,0.0,0.0,0.0,1.0,0.0
test,4.0909271240234375,0.8483092188835144,-1.630656361579895,0.9243584871292114,-0.4170897603034973,-0.30521446466445923,0.0,0.0,0.0,0.0,1.0
test,0.8826974034309387,-2.4796390533447266,0.6007000207901001,-0.37273934483528137,-0.29887446761131287,0.6453180313110352,1.0,0.0,0.0,0.0,0.0
test,1.0610679388046265,-0.47304829955101013,0.38629791140556335,-0.04319041594862938,-1.1380139589309692,1.7180393934249878,0.0,1.0,0.0,0.0,0.0
test,-2.0247676372528076,-1.433982491493225,-0.311439573764801,0.768604576587677,-0.9201266169548035,0.5315032601356506,0.0,0.0,1.0,0.0,0.0
test,1.0883421897888184,-0.16107550263404846,1.5448278188705444,-3.15224552154541,0.5719882845878601,-0.5716671347618103,0.0,0.0,0.0,1.0,0.0
test,0.5948418974876404,0.6072500348091125,1.7490805387496948,-2.9244513511657715,2.375227212905884,0.2905111610889435,0.0,0.0,0.0,0.0,1.0
test,0.5658484101295471,-2.017213821411133,0.17629718780517578,-0.428033709526062,-0.47799643874168396,-0.28411635756492615,1.0,0.0,0.0,0.0,0.0
test,0.4026019871234894,-1.7333402633666992,-0.2712348699569702,0.7133033871650696,-1.8080841302871704,-0.41644519567489624,0.0,1.0,0.0,0.0,0.0
test,-1.3679825067520142,-2.1743953227996826,-1.7932077646255493,0.8532193303108215,-1.0315699577331543,0.486779123544693,0.0,0.0,1.0,0.0,0.0
test,1.5047262907028198,-2.0161266326904297,0.30431315302848816,-3.3680107593536377,-3.273442029953003,0.3583153486251831,0.0,0.0,0.0,1.0,0.0
test,1.6165404319763184,-2.700324773788452,2.820258140563965,1.001636266708374,2.900414228439331,0.6607933640480042,0.0,0.0,0.0,0.0,1.0
test,1.0101474523544312,-1.851613163948059,-0.11556079238653183,-1.2467066049575806,-1.209555745124817,0.6916243433952332,1.0,0.0,0.0,0.0,0.0
test,1.9282647371292114,-1.458425521850586,-0.15825384855270386,-0.26244938373565674,0.752281904220581,0.5706495642662048,0.0,1.0,0.0,0.0,0.0
test,1.2594201564788818,-0.8434975147247314,-1.0012892484664917,-1.184647798538208,-2.972116470336914,-0.27790796756744385,0.0,0.0,1.0,0.0,0.0
test,-2.2732839584350586,-0.9386646151542664,1.3894163370132446,-0.1281469762325287,0.3992100954055786,2.4427907466888428,0.0,0.0,0.0,1.0,0.0
test,0.09464724361896515,-0.9660670161247253,0.9516610503196716,-0.263173371553421,-4.542886734008789,3.4447460174560547,0.0,0.0,0.0,0.0,1.0
test,0.5958174467086792,-1.0779762268066406,0.2984764277935028,-0.37361544370651245,-0.6526115536689758,1.0524348020553589,1.0,0.0,0.0,0.0,0.0
test,0.6593216061592102,-2.129042387008667,1.3063865900039673,-0.3673163950443268,-1.7635051012039185,1.580794095993042,0.0,1.0,0.0,0.0,0.0
test,-0.22719158232212067,-0.8395954370498657,0.8242734670639038,-1.099592685699463,-2.269727945327759,-1.1970475912094116,0.0,0.0,1.0,0.0,0.0
test,2.2638847827911377,-1.3317856788635254,-1.621462345123291,-3.3347814083099365,0.2840365469455719,-0.6108518242835999,0.0,0.0,0.0,1.0,0.0
test,3.7256014347076416,0.13265366852283478,-1.9548602104187012,0.6983420252799988,-2.266443967819214,2.5933971405029297,0.0,0.0,0.0,0.0,1.0
test,0.6485646963119507,-1.8430123329162598,-0.5370866060256958,-0.500795841217041,-1.2275711297988892,-0.03679307922720909,1.0,0.0,0.0,0.0,0.0
test,0.8766040205955505,-2.773448944091797,-1.5670504570007324,-0.2429122030735016,-0.11110040545463562,-0.0988069698214531,0.0,1.0,0.0,0.0,0.0
test,0.5383989810943604,-3.1367342472076416,1.5876096487045288,-1.740422248840332,-1.885506510734558,1.9643995761871338,0.0,0.0,1.0,0.0,0.0
test,2.013899087905884,-1.171722412109375,-0.3218041956424713,2.240466833114624,0.4712660014629364,2.8176116943359375,0.0,0.0,0.0,1.0,0.0
test,1.458292007446289,-5.631231307983398,-2.584580421447754,-2.5138750076293945,-0.561150848865509,0.4703081250190735,0.0,0.0,0.0,0.0,1.0
test,1.2009984254837036,-2.2258517742156982,-0.5677003264427185,-1.0135688781738281,-0.6236993074417114,0.423225998878479,1.0,0.0,0.0,0.0,0.0
test,0.4923194348812103,-1.690231442451477,1.4522202014923096,-0.2736016511917114,-0.6069316864013672,1.9027268886566162,0.0,1.0,0.0,0.0,0.0
test,-0.16617874801158905,-1.1530461311340332,0.29332852363586426,-2.1909308433532715,1.0889201164245605,-0.6352816820144653,0.0,0.0,1.0,0.0,0.0
test,1.6114860773086548,-2.7011468410491943,-2.951838970184326,-2.055567741394043,-2.017284870147705,-0.7155964970588684,0.0,0.0,0.0,1.0,0.0
test,-1.766156792640686,-4.573142051696777,-0.5461510419845581,-1.5266454219818115,-1.549818515777588,-2.52445125579834,0.0,0.0,0.0,0.0,1.0
test,-0.000994659261777997,-2.0749242305755615,-0.5642585158348083,-0.383457213640213,-0.5508542656898499,0.1046227365732193,1.0,0.0,0.0,0.0,0.0
test,-0.0031563835218548775,-1.2231452465057373,0.8987912535667419,-1.6968507766723633,-1.5298495292663574,0.5202798843383789,0.0,1.0,0.0,0.0,0.0
test,3.1780529022216797,-1.5458430051803589,0.6765850186347961,-1.38755464553833,-1.1222202777862549,1.5617032051086426,0.0,0.0,1.0,0.0,0.0
test,1.894768238067627,-1.5252737998962402,-1.6318577527999878,0.11040111631155014,-3.812114953994751,-0.624320924282074,0.0,0.0,0.0,1.0,0.0
test,-2.4486184120178223,-4.919475078582764,1.290411114692688,0.030464958399534225,-2.7516720294952393,0.509699821472168,0.0,0.0,0.0,0.0,1.0
test,1.2958935499191284,-1.826322078704834,0.5140727162361145,-0.22488662600517273,-0.4866028130054474,0.33676818013191223,1.0,0.0,0.0,0.0,0.0
test,0.7105228900909424,-1.8642350435256958,0.5829852819442749,-0.07982923835515976,-1.1771031618118286,2.4264321327209473,0.0,1.0,0.0,0.0,0.0
test,1.3240087032318115,0.18060067296028137,0.4102127254009247,0.18571312725543976,-1.8563488721847534,2.094797134399414,0.0,0.0,1.0,0.0,0.0
test,2.0651469230651855,0.3309819996356964,-1.849994421005249,0.31824204325675964,-1.0179622173309326,2.8869662284851074,0.0,0.0,0.0,1.0,0.0
test,0.3569868206977844,-1.1571567058563232,0.9520244002342224,-4.0649943351745605,-1.8735884428024292,-2.3690309524536133,0.0,0.0,0.0,0.0,1.0
test,0.6134639978408813,-1.624298095703125,0.250405877828598,0.36133909225463867,-0.8196601867675781,0.9089450836181641,1.0,0.0,0.0,0.0,0.0
test,-0.2505328357219696,-2.1027393341064453,1.156718373298645,-1.2030596733093262,-1.328813910484314,-0.21460697054862976,0.0,1.0,0.0,0.0,0.0
test,0.12417293339967728,-0.1806207150220871,-1.171263337135315,-2.4428927898406982,0.10541021078824997,0.28412097692489624,0.0,0.0,1.0,0.0,0.0
test,-0.024260491132736206,-1.601773738861084,-0.7707314491271973,1.9774210453033447,-0.7177245616912842,3.6329691410064697,0.0,0.0,0.0,1.0,0.0
test,-0.576454222202301,-5.053715229034424,-0.2842501997947693,2.1871347427368164,-3.191189765930176,0.9646391272544861,0.0,0.0,0.0,0.0,1.0
test,0.9195964336395264,-1.433060884475708,0.36111336946487427,-1.1613973379135132,-0.4618605971336365,0.5416187644004822,1.0,0.0,0.0,0.0,0.0
test,0.932938814163208,-1.9362183809280396,0.7471227645874023,0.22746460139751434,0.9266706109046936,1.0318554639816284,0.0,1.0,0.0,0.0,0.0
test,-0.40871429443359375,-0.4015468955039978,1.1447489261627197,-1.1746877431869507,0.9268103241920471,1.7185375690460205,0.0,0.0,1.0,0.0,0.0
test,0.4744676351547241,-0.8230741024017334,-0.47224846482276917,0.8570753335952759,-2.3891477584838867,-2.4911327362060547,0.0,0.0,0.0,1.0,0.0
test,3.7570536136627197,-1.840268850326538,0.8693126440048218,-3.2112998962402344,1.5596100091934204,-0.7411922216415405,0.0,0.0,0.0,0.0,1.0
test,0.10679731518030167,-1.618944525718689,0.18825097382068634,-0.9387256503105164,-1.112841010093689,0.2190016657114029,1.0,0.0,0.0,0.0,0.0
test,0.11699394881725311,-1.5335155725479126,-1.3952101469039917,-0.3685159981250763,0.3182161748409271,1.5657464265823364,0.0,1.0,0.0,0.0,0.0
test,-0.10272461175918579,-2.239880323410034,-2.2313878536224365,-1.0560038089752197,-2.4425950050354004,1.156342625617981,0.0,0.0,1.0,0.0,0.0
test,1.5961573123931885,-1.2738308906555176,0.30476149916648865,0.8589155673980713,0.8348775506019592,3.879009246826172,0.0,0.0,0.0,1.0,0.0
test,1.2957277297973633,0.4572402238845825,-2.141993761062622,1.945297122001648,-0.06291051208972931,3.542281150817871,0.0,0.0,0.0,0.0,1.0
test,-0.03990364074707031,-1.974165439605713,-0.32452332973480225,-1.099852442741394,-0.34924960136413574,0.7291330695152283,1.0,0.0,0.0,0.0,0.0
test,-0.12451526522636414,-2.019681453704834,0.6610705256462097,-0.852008581161499,0.3273072838783264,-0.6668890118598938,0.0,1.0,0.0,0.0,0.0
test,-0.50368732213974,-2.9847700595855713,-0.3460306227207184,-1.88491952419281,1.055644154548645,1.8921250104904175,0.0,0.0,1.0,0.0,0.0
test,2.4893593788146973,-2.989492177963257,-1.1700693368911743,-0.9189618825912476,-0.032042358070611954,3.7461771965026855,0.0,0.0,0.0,1.0,0.0
test,3.942655563354492,0.970375120639801,0.4291580617427826,0.7752573490142822,-1.1941815614700317,2.5562970638275146,0.0,0.0,0.0,0.0,1.0
test,0.9130342602729797,-1.6765844821929932,-0.4977337718009949,-0.04960650950670242,-0.019429786130785942,0.42266973853111267,1.0,0.0,0.0,0.0,0.0
test,-0.5763728618621826,-0.9752607941627502,-0.22293666005134583,-0.0019254365470260382,-0.7285674810409546,-0.5328161120414734,0.0,1.0,0.0,0.0,0.0
test,-0.8895753026008606,-3.4174821376800537,-0.9457190036773682,1.1006489992141724,-0.015665194019675255,1.4668267965316772,0.0,0.0,1.0,0.0,0.0
test,4.1197686195373535,-0.4647948741912842,0.6812254786491394,-0.24986997246742249,-0.24450679123401642,-0.3120728135108948,0.0,0.0,0.0,1.0,0.0
test,-3.037097692489624,-1.5223323106765747,-0.12245882302522659,-1.031282901763916,-1.9676926136016846,-2.4201653003692627,0.0,0.0,0.0,0.0,1.0
test,0.8574539422988892,-1.4421638250350952,-0.6180575489997864,-0.6235274076461792,-0.7620782852172852,0.014170048758387566,1.0,0.0,0.0,0.0,0.0
test,1.052952766418457,-3.0907342433929443,0.6507062911987305,-0.8508498072624207,0.5954897403717041,0.2639027535915375,0.0,1.0,0.0,0.0,0.0
test,2.313030481338501,-1.3316727876663208,0.0501529723405838,0.4057425558567047,-2.916292667388916,0.7271804809570312,0.0,0.0,1.0,0.0,0.0
test,0.28949034214019775,-4.721348762512207,-1.0475094318389893,1.7658748626708984,-2.0537500381469727,0.7705302238464355,0.0,0.0,0.0,1.0,0.0
test,2.395552635192871,-1.2579171657562256,-1.9706685543060303,3.2476308345794678,-0.32321101427078247,-1.2778633832931519,0.0,0.0,0.0,0.0,1.0
test,-0.011976995505392551,-2.026508331298828,-0.23460052907466888,-0.38354256749153137,-1.2455421686172485,0.19265903532505035,1.0,0.0,0.0,0.0,0.0
test,1.3014384508132935,-0.8381163477897644,0.7846446633338928,-0.8286206126213074,-1.342241644859314,1.7124056816101074,0.0,1.0,0.0,0.0,0.0
test,-0.650854766368866,-1.308861494064331,-1.4253743886947632,0.9740886092185974,-1.1465553045272827,2.323495388031006,0.0,0.0,1.0,0.0,0.0
test,1.2737476825714111,1.314195990562439,-0.2481812834739685,0.8160807490348816,1.060133457183838,1.3148695230484009,0.0,0.0,0.0,1.0,0.0
test,0.35257700085639954,-4.323812961578369,-1.725179672241211,2.8998641967773438,-2.8107898235321045,0.12184809893369675,0.0,0.0,0.0,0.0,1.0
test,0.8324705958366394,-2.2562708854675293,-0.5496561527252197,-1.1855618953704834,-0.41899120807647705,0.4038769006729126,1.0,0.0,0.0,0.0,0.0
test,0.3862384557723999,-3.6671032905578613,0.5903933048248291,-0.5248592495918274,-0.45889490842819214,0.05458584427833557,0.0,1.0,0.0,0.0,0.0
test,-0.8060025572776794,-1.9224952459335327,0.5854759216308594,1.9981098175048828,-0.4560640752315521,0.15597808361053467,0.0,0.0,1.0,0.0,0.0
test,-1.745244026184082,-2.613409996032715,0.10801773518323898,-3.608274221420288,-1.0041964054107666,0.7885140776634216,0.0,0.0,0.0,1.0,0.0
test,1.241134524345398,-4.0163984298706055,3.0938806533813477,-0.29321226477622986,2.4859886169433594,0.9907351136207581,0.0,0.0,0.0,0.0,1.0
test,0.7153334617614746,-1.5890204906463623,-0.8051999807357788,-0.28940075635910034,-0.8930304050445557,1.1666876077651978,1.0,0.0,0.0,0.0,0.0
test,-0.7803882360458374,-0.91701740026474,0.4448082447052002,-0.5887473821640015,0.0842062458395958,0.23830559849739075,0.0,1.0,0.0,0.0,0.0
test,-0.1188713014125824,-0.0070305680856108665,1.2427514791488647,-0.7217179536819458,0.8212042450904846,-0.2420983910560608,0.0,0.0,1.0,0.0,0.0
test,1.8671969175338745,-0.9926893711090088,-1.634676456451416,0.8458975553512573,0.3018597364425659,-2.2506778240203857,0.0,0.0,0.0,1.0,0.0
test,3.7553749084472656,-1.3263733386993408,-0.6213458180427551,-1.836284875869751,0.8698340654373169,3.877354621887207,0.0,0.0,0.0,0.0,1.0
test,0.09042437374591827,-1.1336612701416016,0.1282416582107544,-0.48041296005249023,-0.9420424699783325,0.6627296805381775,1.0,0.0,0.0,0.0,0.0
test,2.153479814529419,-2.2437167167663574,0.5307382345199585,-0.38446953892707825,-0.9237035512924194,1.7181130647659302,0.0,1.0,0.0,0.0,0.0
test,-1.1620686054229736,-0.0123863210901618,0.9381117820739746,-0.11147620528936386,-1.0951579809188843,-0.27292683720588684,0.0,0.0,1.0,0.0,0.0
test,2.089204788208008,-1.609372615814209,-0.6438620090484619,0.82464599609375,-2.3145394325256348,-2.3534178733825684,0.0,0.0,0.0,1.0,0.0
test,1.7558647394180298,-0.45046383142471313,-2.8999271392822266,-1.2292869091033936,-2.7289702892303467,3.6294779777526855,0.0,0.0,0.0,0.0,1.0
test,1.0828601121902466,-1.5652118921279907,0.12267259508371353,-1.2851762771606445,-0.746306300163269,0.7526664137840271,1.0,0.0,0.0,0.0,0.0
test,1.4114547967910767,-1.311212420463562,0.6516416668891907,-1.1810401678085327,0.44505026936531067,-0.2294483631849289,0.0,1.0,0.0,0.0,0.0
test,2.193455934524536,-1.093578815460205,-1.0924623012542725,0.592727541923523,-2.034350633621216,2.006389856338501,0.0,0.0,1.0,0.0,0.0
test,0.08115915209054947,-2.4842915534973145,1.5893173217773438,1.1456522941589355,-3.7320756912231445,1.425891637802124,0.0,0.0,0.0,1.0,0.0
test,2.0593113899230957,-4.248385906219482,2.464956760406494,-2.4582719802856445,-0.8915778398513794,3.326251983642578,0.0,0.0,0.0,0.0,1.0
test,1.3377822637557983,-1.6882004737854004,0.543886125087738,-0.35657379031181335,-0.5098058581352234,0.48833727836608887,1.0,0.0,0.0,0.0,0.0
test,1.0860581398010254,-0.7491070628166199,-0.6551046371459961,0.2777705788612366,-0.19582568109035492,-0.4786709249019623,0.0,1.0,0.0,0.0,0.0
test,-1.032513976097107,-3.2835586071014404,1.5012764930725098,0.33367055654525757,-0.13736820220947266,-0.29182955622673035,0.0,0.0,1.0,0.0,0.0
test,0.8562224507331848,-1.505936861038208,-1.6737661361694336,-1.4959033727645874,-1.9734344482421875,3.8989756107330322,0.0,0.0,0.0,1.0,0.0
test,-0.9584047198295593,0.7743993997573853,1.8850929737091064,-3.1186294555664062,-1.1428302526474,2.7392659187316895,0.0,0.0,0.0,0.0,1.0
test,0.623705267906189,-1.9562723636627197,-0.31531423330307007,-0.25100481510162354,-0.03247566893696785,-0.02635645866394043,1.0,0.0,0.0,0.0,0.0
test,0.26656362414360046,-0.09201175719499588,0.19246461987495422,-0.05307648703455925,-1.0013195276260376,1.1045292615890503,0.0,1.0,0.0,0.0,0.0
test,0.46013960242271423,-2.9226324558258057,1.5299806594848633,0.8982937932014465,1.137492060661316,1.0331308841705322,0.0,0.0,1.0,0.0,0.0
test,4.145875930786133,-0.1415996253490448,0.25372061133384705,-0.5346579551696777,-1.1171903610229492,0.17883719503879547,0.0,0.0,0.0,1.0,0.0
test,1.458166241645813,-3.867198944091797,1.366599440574646,-4.219826698303223,1.1068048477172852,1.8103137016296387,0.0,0.0,0.0,0.0,1.0
test,0.3795195519924164,-1.915342926979065,0.11198906600475311,-0.25276824831962585,-0.17254124581813812,-0.11484631150960922,1.0,0.0,0.0,0.0,0.0
test,1.0536638498306274,-1.9213417768478394,0.9482869505882263,0.44391974806785583,-1.58791983127594,-0.38430309295654297,0.0,1.0,0.0,0.0,0.0
test,0.6833124160766602,-2.936185598373413,-1.7850762605667114,-2.274155616760254,-1.9187408685684204,0.11423010379076004,0.0,0.0,1.0,0.0,0.0
test,-0.880639374256134,0.1020631194114685,-0.18691794574260712,-1.2927782535552979,0.49694010615348816,-2.1117396354675293,0.0,0.0,0.0,1.0,0.0
test,0.1931619942188263,-1.9125958681106567,2.5624146461486816,1.8084392547607422,0.795552134513855,-2.5724551677703857,0.0,0.0,0.0,0.0,1.0
test,1.2872693538665771,-1.5235834121704102,-0.05140755698084831,0.13071486353874207,-0.6342616677284241,0.8240355253219604,1.0,0.0,0.0,0.0,0.0
test,0.47160831093788147,-1.0012999773025513,-0.41102761030197144,0.6041826009750366,-0.7539727687835693,2.0046088695526123,0.0,1.0,0.0,0.0,0.0
test,1.0174230337142944,-2.0135557651519775,2.5522751808166504,-0.1671677827835083,-1.8036484718322754,-0.11304881423711777,0.0,0.0,1.0,0.0,0.0
test,1.7220181226730347,-3.964595079421997,1.0222874879837036,-1.079752802848816,2.323767900466919,0.4873570203781128,0.0,0.0,0.0,1.0,0.0
test,1.0787241458892822,-2.9728050231933594,0.3834477663040161,-4.4262237548828125,2.1036062240600586,1.1578848361968994,0.0,0.0,0.0,0.0,1.0
test,0.17017802596092224,-2.109729051589966,-0.5095636248588562,0.16581124067306519,-1.020416021347046,0.6050603985786438,1.0,0.0,0.0,0.0,0.0
test,2.228585720062256,-1.3265571594238281,-0.44031545519828796,-0.9096845388412476,0.1482829451560974,0.3125791847705841,0.0,1.0,0.0,0.0,0.0
test,0.4457900822162628,-0.7718745470046997,-1.502785086631775,1.0720101594924927,-1.4378689527511597,2.264434576034546,0.0,0.0,1.0,0.0,0.0
test,1.5899174213409424,-2.1009230613708496,1.3856624364852905,-3.4793930053710938,1.242554783821106,0.08920677751302719,0.0,0.0,0.0,1.0,0.0
test,0.9919221997261047,0.10910358279943466,1.7608872652053833,-3.8166122436523438,1.0717493295669556,-1.1756402254104614,0.0,0.0,0.0,0.0,1.0
test,0.6808298230171204,-2.4172260761260986,-0.3340720236301422,-1.010545015335083,-1.2656872272491455,0.8897533416748047,1.0,0.0,0.0,0.0,0.0
test,-0.1346176713705063,-1.8173854351043701,-0.20295341312885284,-0.28272169828414917,1.1502764225006104,0.6258968710899353,0.0,1.0,0.0,0.0,0.0
test,0.584382176399231,-0.16673962771892548,1.4278279542922974,-1.146144986152649,-1.7693517208099365,-0.7981987595558167,0.0,0.0,1.0,0.0,0.0
test,-0.2707642912864685,-3.9901013374328613,1.828324317932129,1.8236793279647827,-1.7824769020080566,-0.15636534988880157,0.0,0.0,0.0,1.0,0.0
test,0.333154559135437,-0.08380228281021118,1.8373469114303589,0.4898819029331207,-1.1875203847885132,-3.435739040374756,0.0,0.0,0.0,0.0,1.0
test,0.9945825338363647,-2.2851250171661377,0.46458449959754944,-0.31364157795906067,-1.2968924045562744,0.8063814043998718,1.0,0.0,0.0,0.0,0.0
test,0.9563063383102417,-2.780618906021118,-1.336409091949463,-1.2015457153320312,-1.5306464433670044,0.1040973961353302,0.0,1.0,0.0,0.0,0.0
test,1.5527786016464233,0.6909214854240417,-0.8794600963592529,-0.7761579751968384,-1.3389612436294556,1.129568099975586,0.0,0.0,1.0,0.0,0.0
test,1.471120834350586,-0.6663325428962708,-2.411942720413208,2.2805991172790527,-0.6357311010360718,1.409533143043518,0.0,0.0,0.0,1.0,0.0
test,0.9510539174079895,-4.329472541809082,2.0504214763641357,2.0076284408569336,-3.548675537109375,0.4603157639503479,0.0,0.0,0.0,0.0,1.0
test,1.1824556589126587,-2.408068895339966,-0.01580660045146942,-0.8111444115638733,-0.09761086106300354,0.7163967490196228,1.0,0.0,0.0,0.0,0.0
test,0.6727437973022461,-0.7341486811637878,0.13017569482326508,0.14590127766132355,-1.0742584466934204,2.072739601135254,0.0,1.0,0.0,0.0,0.0
test,1.3296592235565186,-3.0727930068969727,-0.44968074560165405,-0.36607614159584045,-1.5294691324234009,-1.8506194353103638,0.0,0.0,1.0,0.0,0.0
test,2.31864070892334,-4.459393501281738,1.2511268854141235,0.16810812056064606,0.11631132662296295,-1.3019695281982422,0.0,0.0,0.0,1.0,0.0
test,0.23101167380809784,-4.997516632080078,2.0276095867156982,-2.12634015083313,1.3328008651733398,-1.3914365768432617,0.0,0.0,0.0,0.0,1.0
test,0.20020940899848938,-1.3641775846481323,0.15354984998703003,-0.3619830310344696,-0.3760901689529419,1.2537199258804321,1.0,0.0,0.0,0.0,0.0
test,1.3991338014602661,-2.5180017948150635,-0.09932674467563629,0.7943759560585022,-0.6387105584144592,-0.5195285677909851,0.0,1.0,0.0,0.0,0.0
test,-0.6149060130119324,-3.7677366733551025,1.572848916053772,-0.9679046869277954,-1.2620995044708252,1.5028043985366821,0.0,0.0,1.0,0.0,0.0
test,0.6500250101089478,0.7075504660606384,-1.6602288484573364,-1.3348246812820435,1.6460764408111572,1.3768905401229858,0.0,0.0,0.0,1.0,0.0
test,0.24789683520793915,2.0672645568847656,-1.8649311065673828,-2.0501174926757812,0.8811062574386597,-0.3371216058731079,0.0,0.0,0.0,0.0,1.0
test,0.2974597215652466,-2.316812038421631,0.7324376106262207,-0.5108184218406677,-0.7177537679672241,0.3794098198413849,1.0,0.0,0.0,0.0,0.0
test,1.2781721353530884,-2.849384307861328,1.4371249675750732,-0.7655181288719177,-0.5603317618370056,0.07623473554849625,0.0,1.0,0.0,0.0,0.0
test,-0.7016841173171997,-1.5836902856826782,-0.2794356942176819,-1.2488725185394287,1.3498960733413696,2.2000114917755127,0.0,0.0,1.0,0.0,0.0
test,1.0119739770889282,-1.7630435228347778,1.4578882455825806,-3.0423107147216797,-2.2497928142547607,-1.4758331775665283,0.0,0.0,0.0,1.0,0.0
test,4.132261753082275,0.5407854914665222,-2.1079933643341064,-0.7233710289001465,-0.024332115426659584,-0.800300657749176,0.0,0.0,0.0,0.0,1.0
test,0.43651437759399414,-1.3883552551269531,-0.2995934784412384,-0.25305116176605225,-0.48157811164855957,-0.08423738926649094,1.0,0.0,0.0,0.0,0.0
test,0.4663730263710022,-1.651642918586731,-1.1495190858840942,1.1405712366104126,-0.4519039988517761,0.7987920641899109,0.0,1.0,0.0,0.0,0.0
test,-0.32333847880363464,-0.30222105979919434,-1.020474910736084,1.5744946002960205,-0.2961091697216034,1.0857200622558594,0.0,0.0,1.0,0.0,0.0
test,-0.020084168761968613,-2.3762500286102295,-1.4833827018737793,-2.0894880294799805,2.1922731399536133,-0.9512850642204285,0.0,0.0,0.0,1.0,0.0
test,3.5916223526000977,2.081970691680908,0.13066869974136353,-0.7329418063163757,-1.0860244035720825,0.42422106862068176,0.0,0.0,0.0,0.0,1.0
test,0.9253720045089722,-1.6078755855560303,-0.37540164589881897,-0.8648033738136292,-1.1443133354187012,1.2658623456954956,1.0,0.0,0.0,0.0,0.0
test,0.3497956097126007,-3.1829938888549805,1.290274739265442,-0.3348195552825928,-0.07403475791215897,0.8817845582962036,0.0,1.0,0.0,0.0,0.0
test,2.7376301288604736,-1.4221645593643188,0.5411766767501831,-1.5871104001998901,-0.8096158504486084,-1.001527190208435,0.0,0.0,1.0,0.0,0.0
test,0.4856437146663666,0.9613410830497742,1.462867259979248,1.7226974964141846,-0.950075626373291,1.2943551540374756,0.0,0.0,0.0,1.0,0.0
test,-0.9772409200668335,1.0010857582092285,1.1205782890319824,-3.766462564468384,-1.1193957328796387,-0.6237998008728027,0.0,0.0,0.0,0.0,1.0
