split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4,class_5
test,-0.8161147236824036,0.3124735653400421,-1.8087005615234375,-0.6164283752441406,0.0787016972899437,0.06042414903640747,-0.9386286735534668,-0.4803972542285919,-0.16487853229045868,-0.25688791275024414,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9882335066795349,1.4652705192565918,0.3737938404083252,-2.7780728340148926,1.2189706563949585,1.7088662385940552,-0.1837022602558136,-0.04526452347636223,-0.023238984867930412,-1.2442429065704346,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7816097736358643,-1.0320625305175781,-2.130708694458008,-1.983938455581665,-1.906782627105713,3.359697103500366,0.5841825604438782,-1.3283703327178955,-2.2538232803344727,-0.6137751340866089,0.0,0.0,0.0,1.0,0.0,0.0
test,0.3021034598350525,0.4213767647743225,-3.1270430088043213,-3.189434051513672,-0.34716346859931946,3.8543758392333984,1.6374638080596924,-2.224561929702759,0.286251962184906,-1.9242634773254395,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.1780513972043991,-0.2341311126947403,0.5285112857818604,-2.263030767440796,-0.250232458114624,2.09466290473938,-3.7972543239593506,2.2086355686187744,-3.8409411907196045,-2.0411014556884766,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.889409065246582,0.3272929787635803,-1.5376957654953003,-1.4680472612380981,0.2428688108921051,1.0242915153503418,-0.536953330039978,0.7584130167961121,-0.3662169277667999,-0.802295446395874,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.8430328369140625,0.801274299621582,-1.6767652034759521,-1.2850276231765747,0.08046368509531021,0.5129953622817993,-0.9305696487426758,-0.795209527015686,0.30008649826049805,-1.0641933679580688,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.14623163640499115,1.1553754806518555,-1.9963139295578003,-1.763333797454834,0.9492934942245483,2.418142795562744,-1.9529478549957275,-0.45102211833000183,0.6535805463790894,-1.4427695274353027,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.8958441615104675,-0.16712993383407593,-1.4412986040115356,-2.791069507598877,-0.7583644986152649,2.7291975021362305,2.858485460281372,0.3035944700241089,-1.3432626724243164,-1.3625909090042114,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7712634801864624,-1.4462480545043945,-0.974860429763794,-1.1725072860717773,1.1143900156021118,-0.8112334609031677,-0.7835877537727356,-1.3900150060653687,-3.974132537841797,-0.14531439542770386,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6451213359832764,-1.879661202430725,-3.2818360328674316,-0.14876997470855713,-4.736210823059082,2.549813747406006,-1.1591867208480835,1.1541919708251953,-0.570809543132782,-1.569925308227539,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0416126251220703,-0.16911865770816803,-1.173900842666626,-2.125688314437866,0.5545678734779358,1.1764644384384155,-0.07559563219547272,-0.26239749789237976,-0.5005382299423218,-0.5295617580413818,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.48667198419570923,0.9700155854225159,-1.137316346168518,-1.1049296855926514,0.07375531643629074,0.341964453458786,-0.9947812557220459,0.35706329345703125,-0.7704554796218872,0.3409671485424042,0.0,1.0,0.0,0.0,0.0,0.0
test,0.1298789232969284,-0.5263375043869019,-2.0257620811462402,-1.6927329301834106,0.30971935391426086,1.2973843812942505,-1.7487355470657349,1.4251893758773804,-0.19942142069339752,1.3087875843048096,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3701441287994385,0.1672646850347519,0.7546422481536865,-1.2494248151779175,2.0254693031311035,2.0613670349121094,-1.0749043226242065,-1.6226279735565186,0.30694976449012756,0.008671782910823822,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.2716832160949707,-1.903531789779663,-0.9585208296775818,-2.561551570892334,0.35188767313957214,-1.0496381521224976,0.37526848912239075,-2.603685140609741,-1.110350251197815,-1.3709641695022583,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.9450570344924927,-0.9194765686988831,-2.4990248680114746,-1.8794236183166504,4.006272315979004,3.504005193710327,2.6904964447021484,0.3995092213153839,-1.8226333856582642,-0.5013319253921509,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0603753328323364,-0.08284252882003784,-1.7902215719223022,-1.177473545074463,0.41572466492652893,1.500968098640442,-0.42515861988067627,-0.044742878526449203,0.042432211339473724,-0.6974666714668274,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.19844956696033478,0.22507016360759735,-1.331595778465271,-1.3618534803390503,-0.3099813759326935,2.0495822429656982,-1.4322178363800049,1.0065619945526123,-0.7614139914512634,0.25278085470199585,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.3205692768096924,-0.1444959044456482,-1.6427572965621948,-4.213049411773682,0.15990498661994934,0.6509338021278381,0.3684452176094055,-0.143180713057518,-0.17647916078567505,-0.8326990604400635,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.05857086926698685,-2.704577922821045,-0.8858080506324768,-3.4268763065338135,-0.10292378813028336,1.9876960515975952,0.3385259211063385,1.552187442779541,-1.2735378742218018,-0.03823554515838623,0.0,0.0,0.0,1.0,0.0,0.0
test,0.17174582183361053,0.16887076199054718,-3.7324376106262207,-0.9785297513008118,1.1187106370925903,4.3629961013793945,-0.6418009400367737,1.9696743488311768,-2.1047041416168213,0.463417649269104,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7042409181594849,-0.02017265558242798,0.6311467289924622,-2.21352219581604,1.8218756914138794,3.1776983737945557,-3.7306132316589355,-2.599466323852539,0.08354659378528595,1.977405309677124,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.977669894695282,0.18234941363334656,-1.3607351779937744,-2.1852922439575195,0.1632203459739685,1.7300766706466675,-1.074742078781128,-0.34991487860679626,-0.2811058759689331,-0.36444637179374695,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0301798582077026,0.944682240486145,-1.406287670135498,-1.5802295207977295,-0.6164922118186951,1.720762848854065,-0.6327736973762512,-1.0275212526321411,0.4997009038925171,0.40125733613967896,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0916091203689575,-0.3675738573074341,-3.8553895950317383,-2.2147061824798584,-1.0886962413787842,1.9502373933792114,-0.07241564989089966,0.7991571426391602,-1.411301612854004,-0.4252123534679413,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6760544776916504,1.1052979230880737,-1.7058225870132446,-0.9168312549591064,-2.679708480834961,1.8475494384765625,0.5356758236885071,0.635150671005249,-2.6969175338745117,0.21097451448440552,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.18448880314826965,-1.5818347930908203,-3.6790804862976074,-2.567755937576294,0.9637054204940796,2.191016912460327,1.6441676616668701,0.2640722095966339,0.43804413080215454,-3.514439821243286,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7194877862930298,3.6189684867858887,-2.5912110805511475,-2.4923291206359863,0.15089218318462372,-1.5543946027755737,-2.2570853233337402,-0.2739781439304352,-2.5432751178741455,-2.6299149990081787,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.120226502418518,0.36754462122917175,-2.0652847290039062,-1.6990116834640503,0.49700474739074707,1.6723740100860596,-0.7535049319267273,0.02806810848414898,-0.6089244484901428,-0.3868862986564636,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.5726577043533325,-0.18508023023605347,-1.6623739004135132,-1.1654560565948486,-0.24072745442390442,2.904499053955078,0.06383151561021805,0.1653548628091812,-1.1164419651031494,-0.14078816771507263,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.2841765880584717,-0.9703294634819031,-1.4995877742767334,-2.6961233615875244,-1.940015435218811,0.7936164140701294,-1.1010890007019043,1.1968497037887573,-0.12106522917747498,-0.3047451376914978,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.6851792335510254,-0.1882970631122589,-1.010888695716858,-0.6402915716171265,-1.5146571397781372,1.5754504203796387,-0.1009950265288353,-0.37763693928718567,-2.845226526260376,-2.289134979248047,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5595781207084656,0.6166701316833496,-1.3774560689926147,-3.388906717300415,-1.6581982374191284,2.614865779876709,1.4634445905685425,-0.29292961955070496,-2.379270315170288,-3.657341718673706,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.4416325092315674,0.5259438753128052,-4.040772914886475,-0.5780929327011108,-1.3014389276504517,-1.6949938535690308,1.5319405794143677,0.349327027797699,2.8991875648498535,0.11591406911611557,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.4896054267883301,0.10919184982776642,-1.4512569904327393,-1.7100892066955566,0.32602739334106445,0.9666070342063904,-0.2824667692184448,0.23145616054534912,-0.2524925768375397,-0.9801438450813293,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9090866446495056,0.11346504837274551,-1.7988762855529785,-2.150991439819336,0.7041086554527283,1.5506153106689453,-1.1537913084030151,1.4152250289916992,-1.2401089668273926,-0.7349407076835632,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.583310842514038,0.2853682041168213,-2.7693655490875244,-0.8137491941452026,0.5448625087738037,-0.2318664789199829,1.0111039876937866,-0.8187835812568665,-0.8594744801521301,-0.6103287935256958,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.983234167098999,0.19912804663181305,-0.46432095766067505,-1.6765522956848145,0.9054398536682129,-2.042635440826416,0.5884936451911926,-0.2215871512889862,-0.4641669988632202,-1.5143535137176514,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.1871161460876465,0.894428551197052,-3.553971529006958,-3.9431679248809814,0.12380258738994598,2.817582845687866,-0.5500683784484863,-1.6754381656646729,-0.6530805230140686,0.18349255621433258,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1541013717651367,1.2156144380569458,-2.4826104640960693,-4.33827018737793,2.565535306930542,-0.2808804512023926,-2.6938283443450928,-0.057764943689107895,-0.5963394045829773,-1.8569142818450928,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.597787618637085,0.5174293518066406,-1.3409408330917358,-1.8850014209747314,0.3061208426952362,0.8737800121307373,-0.36024749279022217,0.1914604753255844,-0.44118839502334595,-0.7440312504768372,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7804495692253113,-0.15641117095947266,-1.9174470901489258,-2.6802010536193848,-1.5474492311477661,1.7563421726226807,-1.167571783065796,-0.12151000648736954,-0.30487164855003357,-0.37353527545928955,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3960995674133301,0.3632230758666992,-2.501922845840454,-2.3749966621398926,1.3297419548034668,2.2622828483581543,-2.063438892364502,1.1444393396377563,0.037155959755182266,0.13486303389072418,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.39424586296081543,-0.46337610483169556,-1.4525952339172363,-1.7562172412872314,2.0242035388946533,1.5425776243209839,-2.2243175506591797,-1.6635022163391113,-0.22243763506412506,-2.5911784172058105,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.768795967102051,-0.06551973521709442,-1.2271745204925537,-3.356764554977417,-3.97509765625,0.19072753190994263,-0.6897936463356018,-0.6855285167694092,-1.8160691261291504,0.06977912783622742,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5242277383804321,-0.8128547668457031,-3.253279209136963,-2.19036602973938,1.6516938209533691,-1.8085942268371582,-0.6764549612998962,-0.16452288627624512,1.6087315082550049,-3.957153081893921,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5639201402664185,0.5883631706237793,-1.7795073986053467,-1.700299859046936,-0.2584221065044403,1.221644401550293,-0.8318567276000977,-0.16655884683132172,-0.5460765957832336,-0.13093112409114838,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2986478805541992,0.3299289643764496,-0.5031266212463379,-1.8902910947799683,0.8887903690338135,1.3248138427734375,-0.8774622678756714,-0.9387706518173218,-0.06534500420093536,-0.21815167367458344,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0772576332092285,0.18586459755897522,-1.7085975408554077,-0.07257044315338135,-0.5769842267036438,1.318943977355957,-0.968168318271637,-1.5719726085662842,-1.6881850957870483,-0.2964269518852234,0.0,0.0,1.0,0.0,0.0,0.0
test,1.094700574874878,-0.42124849557876587,-0.24032120406627655,-2.9062540531158447,0.26926133036613464,-0.8405397534370422,0.4640759229660034,1.1576248407363892,-0.3853994607925415,0.6340250372886658,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6288520097732544,-0.11070147156715393,-0.021125776693224907,-4.210002422332764,-0.2786511778831482,1.854004144668579,-1.8028291463851929,-1.8754551410675049,-3.4421539306640625,0.7096771001815796,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.822140693664551,-1.8474643230438232,-3.8661627769470215,-1.0109453201293945,0.7384889721870422,2.126328468322754,1.1892091035842896,-1.5692722797393799,1.9792205095291138,2.0287013053894043,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8622113466262817,-0.13386741280555725,-1.1424506902694702,-1.7889654636383057,0.059175144881010056,1.1247600317001343,-0.34706786274909973,0.4874652624130249,0.047817572951316833,-1.055069088935852,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.453989028930664,0.6568116545677185,-0.7123426795005798,-1.7132441997528076,-0.009964594617486,0.6211183667182922,-0.7686519622802734,-0.7081512212753296,-0.803179144859314,0.7201840281486511,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.759002685546875,-0.18021151423454285,-0.3964242935180664,-3.225433349609375,-0.9368969798088074,1.405673861503601,-0.8494590520858765,0.5636932253837585,0.41351810097694397,-2.315025806427002,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.6692469120025635,-0.299853652715683,-1.4506134986877441,-2.6357619762420654,-1.0753469467163086,1.9962280988693237,0.3996686339378357,2.1329867839813232,0.5639509558677673,0.6156584024429321,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5635783672332764,-3.3086142539978027,0.22061212360858917,-0.9950718283653259,0.7402530312538147,0.6238313317298889,-1.9046900272369385,-0.14212441444396973,-0.2240827977657318,1.569286823272705,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.528040647506714,1.4146374464035034,-2.0086472034454346,-4.079913139343262,-1.4662365913391113,-0.4363439977169037,-3.9232757091522217,-1.2324990034103394,2.1892590522766113,0.4539484977722168,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6124184131622314,0.3393893837928772,-1.9361721277236938,-1.5438241958618164,0.027598289772868156,1.6078033447265625,-0.5077608823776245,-0.42125797271728516,-0.6826537251472473,-0.2166670560836792,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.15377593040466309,-1.077356219291687,-0.9821974635124207,-1.12568998336792,-0.7183799743652344,1.0425503253936768,0.0898144394159317,0.11039528995752335,-0.9011722803115845,-0.24334324896335602,0.0,1.0,0.0,0.0,0.0,0.0
test,0.33019155263900757,-1.2557700872421265,-2.1536126136779785,-0.9722140431404114,0.6734638810157776,0.5210059881210327,1.0003609657287598,-0.1847018599510193,0.3773678243160248,-0.8299247026443481,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0634506940841675,-0.48659366369247437,1.096771478652954,-3.0073580741882324,0.5319952368736267,1.992702603340149,0.36299410462379456,-0.6578924655914307,-1.3685604333877563,-0.42993393540382385,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.3726043701171875,1.0020085573196411,0.009353484027087688,-2.807051658630371,-2.355620861053467,-2.1117093563079834,-0.5988577604293823,1.6859922409057617,-0.8545510172843933,-1.255224585533142,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.01441171858459711,2.9015536308288574,-0.1618293672800064,-1.7877317667007446,3.7001445293426514,1.0565135478973389,1.8244715929031372,-0.4887094497680664,-0.2419041395187378,1.8344417810440063,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1936023235321045,-0.2918721139431,-1.4510622024536133,-1.615045428276062,0.4420018792152405,1.7820430994033813,-0.5292508006095886,0.013373908586800098,-0.7170987725257874,0.02081930637359619,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.943432331085205,-0.2922092080116272,-1.427287220954895,-1.9005835056304932,0.6224894523620605,0.8950885534286499,0.5280730128288269,-0.06048039346933365,0.28665608167648315,0.4967249631881714,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7497906684875488,1.5455621480941772,-0.5110509991645813,-2.2106070518493652,-0.9363858699798584,0.45402634143829346,-0.19807767868041992,-0.5980284810066223,-1.4146337509155273,1.0993330478668213,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1936893463134766,-2.433173656463623,-1.2980506420135498,-4.029430866241455,-0.6761534810066223,1.3952243328094482,-1.8029409646987915,0.38588348031044006,1.1028317213058472,-0.6110140681266785,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.129718065261841,1.2214808464050293,-1.0385944843292236,-0.9719017744064331,1.3769124746322632,-0.8280913829803467,-1.233534336090088,2.877596616744995,-0.05516549199819565,2.00903058052063,0.0,0.0,0.0,0.0,1.0,0.0
test,1.3723044395446777,3.2416176795959473,-2.1175785064697266,-0.9808757901191711,0.5261384844779968,3.025484800338745,0.8976718187332153,-2.52093243598938,2.248854637145996,-1.176896095275879,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1851240396499634,-0.3286152184009552,-1.1884140968322754,-2.051440715789795,-0.40740957856178284,1.343468189239502,-1.0983024835586548,0.015211978927254677,-0.6715491414070129,-0.35194703936576843,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9488445520401001,-0.9632933139801025,-2.049621105194092,-0.6241315603256226,-0.3277548551559448,1.6976678371429443,-1.4115806818008423,0.01369104627519846,-0.06982838362455368,-0.5522788166999817,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6690829396247864,1.0156339406967163,-2.2375407218933105,-1.6315070390701294,0.11346271634101868,1.298378586769104,1.8864363431930542,-0.6693478226661682,-0.7321045994758606,-1.6078060865402222,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3095436096191406,-0.15434730052947998,-1.7477294206619263,-2.744584321975708,-2.8113667964935303,3.155158281326294,-1.0889196395874023,-0.37074407935142517,-1.845603108406067,-0.6952556371688843,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.29095157980918884,2.1394340991973877,-2.988193988800049,-3.9040703773498535,0.49513161182403564,0.1522078961133957,2.6518735885620117,-0.4219609498977661,0.9760019183158875,-0.5161228775978088,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0903971195220947,-3.1119468212127686,-0.5474398136138916,-1.2005183696746826,-0.3587242364883423,1.6807332038879395,-2.791316270828247,0.158315509557724,-3.8998727798461914,1.8491380214691162,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3917713165283203,-0.4149788022041321,-1.8175092935562134,-1.5614476203918457,-0.3169119954109192,1.2237849235534668,-0.04550206661224365,-0.40737202763557434,-0.4368462860584259,-0.3412935733795166,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5810633897781372,-0.8254314661026001,-1.5315001010894775,-1.9974642992019653,0.6327299475669861,2.0705907344818115,-1.018312931060791,-0.1794455498456955,-0.20888103544712067,-1.674667239189148,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.7651631832122803,0.1289098560810089,-2.2116949558258057,-1.1204915046691895,0.10292603075504303,2.379378080368042,0.9697667360305786,-1.0758267641067505,-1.2843374013900757,-0.4678764343261719,0.0,0.0,1.0,0.0,0.0,0.0
test,0.16913796961307526,-1.037346363067627,-3.7754249572753906,-1.8627358675003052,0.5797303318977356,0.8995755910873413,0.6582584381103516,-2.106123685836792,-0.9408605098724365,-1.4923286437988281,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.400968074798584,0.29353296756744385,-2.270354747772217,-3.100959300994873,-0.08938285708427429,2.9354867935180664,-2.4686996936798096,-1.6566303968429565,1.5362217426300049,1.5029778480529785,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9937501549720764,-1.290730357170105,-2.891934394836426,-1.7069120407104492,1.7588410377502441,-1.0424323081970215,0.7572445869445801,-0.7322819232940674,-2.9863905906677246,2.6568901538848877,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.950670599937439,0.492098331451416,-1.5400614738464355,-1.8293145895004272,-0.31999173760414124,1.5080219507217407,-0.8963643312454224,0.5619599223136902,-0.8372204899787903,-0.1579788476228714,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4924812316894531,-0.23895174264907837,-0.8772115111351013,-2.6566452980041504,-1.08412766456604,1.4336305856704712,-1.3979390859603882,-0.610964834690094,-0.19563592970371246,-0.8240485787391663,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3164279460906982,0.8075303435325623,0.01221411768347025,-2.123250722885132,-1.447057843208313,2.4918572902679443,-1.1960620880126953,0.9050836563110352,-0.8285447955131531,-1.6882363557815552,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5355564951896667,0.8947490453720093,0.24628347158432007,-2.8864800930023193,0.06679296493530273,0.7152411937713623,0.8869430422782898,-1.3100578784942627,0.27253374457359314,1.5165404081344604,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.1972167044878006,0.7689752578735352,-2.2246479988098145,-4.584835052490234,-1.064609408378601,1.6264430284500122,0.49995577335357666,2.7384438514709473,0.2933271825313568,1.975853443145752,0.0,0.0,0.0,0.0,1.0,0.0
test,1.847301959991455,-1.7106037139892578,-1.1386234760284424,-2.260444164276123,-2.5211000442504883,4.7244110107421875,1.4490172863006592,-1.049675703048706,-0.35636407136917114,-1.8658990859985352,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.655467689037323,-0.06780330836772919,-1.8392751216888428,-2.0839145183563232,-0.26200997829437256,1.4359222650527954,0.02709236927330494,-0.2199265956878662,0.11991125345230103,-0.5376881957054138,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9013766050338745,-0.529214084148407,-0.7846324443817139,-1.850575566291809,-0.39220917224884033,1.6291602849960327,-0.4614708721637726,-0.814671516418457,-0.5406466722488403,-1.6663384437561035,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.46828344464302063,-0.4153265655040741,-1.1615597009658813,-3.547869920730591,-0.690107524394989,1.8176956176757812,0.2768746614456177,0.9959593415260315,1.4134632349014282,-0.6433467268943787,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9325588941574097,-0.4270992577075958,-1.6474803686141968,-2.738429069519043,0.9594075083732605,2.0906424522399902,0.3793712854385376,-1.234049916267395,1.5416978597640991,-2.9915242195129395,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.1757004261016846,-1.9557572603225708,0.01510847732424736,0.3296210467815399,0.07921887934207916,0.5039577484130859,-1.2525522708892822,-0.7242318987846375,-0.9732195734977722,2.2055251598358154,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.662326812744141,1.0640555620193481,-1.7846734523773193,-5.668780326843262,-1.3710293769836426,0.8714045882225037,-0.12088657915592194,2.1088852882385254,-1.2976735830307007,-0.5227736830711365,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5689077377319336,-0.07390592992305756,-1.6486825942993164,-1.579765796661377,-0.35745322704315186,2.010350227355957,-0.22538644075393677,0.02655261941254139,-0.7068963050842285,-0.2889463007450104,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.561444103717804,0.566328227519989,-0.1700526475906372,-2.3223485946655273,-0.051923006772994995,0.6959955096244812,0.20818597078323364,0.3453652858734131,-1.0156381130218506,-0.12072660028934479,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.006725131068378687,-0.07642023265361786,-0.279401034116745,-1.721626877784729,-1.2256369590759277,0.1111452728509903,-0.5065218806266785,-0.9516369700431824,-0.2688409984111786,-2.013051748275757,0.0,0.0,1.0,0.0,0.0,0.0
test,1.101246953010559,0.009782450273633003,-3.442666530609131,-2.1254026889801025,-1.3174619674682617,1.2548784017562866,0.08600399643182755,0.5065280199050903,0.9650508165359497,-2.363193988800049,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8751145005226135,0.2773091793060303,2.9353461265563965,-3.1068568229675293,-0.45341840386390686,0.31147104501724243,-0.3814373016357422,0.11650274693965912,-0.21640029549598694,1.0247976779937744,0.0,0.0,0.0,0.0,1.0,0.0
test,0.20549459755420685,0.8896239399909973,-0.03299671784043312,0.18283510208129883,1.533063292503357,1.703882098197937,-0.4118678867816925,-0.24305769801139832,-0.658657968044281,-5.454360008239746,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.112423300743103,0.30847495794296265,-1.7783983945846558,-1.4953902959823608,-0.5458005666732788,0.9130498766899109,-0.7005856037139893,-0.2916218638420105,-0.35533419251441956,-0.0880657210946083,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7814228534698486,0.4646017551422119,-2.086028814315796,-1.4697740077972412,0.6990925669670105,1.2407152652740479,-0.006095752120018005,-1.0986676216125488,-0.49934524297714233,0.5795935988426208,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0471417903900146,-1.2257887125015259,-2.8203492164611816,-0.3413119912147522,0.13255220651626587,1.9903285503387451,0.5842377543449402,0.6295502781867981,-0.1887827217578888,0.34903258085250854,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.611626386642456,0.4781196713447571,-2.5232207775115967,-1.2262277603149414,-0.34502682089805603,-0.0774296373128891,-2.1333940029144287,0.3883841335773468,0.11936917155981064,2.5039279460906982,0.0,0.0,0.0,1.0,0.0,0.0
test,0.6008927226066589,-1.3407745361328125,0.9870604276657104,1.1607072353363037,1.4896454811096191,0.6329734325408936,0.02520693652331829,-0.06556545197963715,0.04450595751404762,0.90087890625,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8743728399276733,-1.6336476802825928,1.7041281461715698,-2.6033756732940674,1.1576629877090454,2.3015224933624268,-0.013183766975998878,-3.232795238494873,-1.4553264379501343,-3.1885993480682373,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8603888750076294,-0.01553688570857048,-1.8619450330734253,-1.6493574380874634,0.1325308382511139,1.968034267425537,-0.15390172600746155,0.6279445886611938,-0.2503068447113037,-0.429046630859375,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1529128551483154,-0.2784067392349243,-1.2119457721710205,-2.4302327632904053,1.5494617223739624,1.5317997932434082,-0.43361368775367737,-0.08447667211294174,-0.8776499629020691,0.1567613184452057,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.669664144515991,0.2821197807788849,-1.3544574975967407,-2.5152556896209717,-0.6222785115242004,2.138976812362671,0.34181123971939087,0.6805460453033447,1.4765691757202148,0.26591718196868896,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.48374706506729126,-0.7391204833984375,-3.26113224029541,-1.4131171703338623,-1.261603832244873,1.5895469188690186,-0.7487159371376038,0.36238962411880493,-1.4138482809066772,-3.4810678958892822,0.0,0.0,0.0,1.0,0.0,0.0
test,0.597409725189209,-2.5705041885375977,-2.696885585784912,-0.05148525908589363,-0.8450775146484375,1.595353603363037,-0.4684601128101349,-0.02446034364402294,-0.7151554226875305,2.6845340728759766,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1153959035873413,-1.4091174602508545,-2.4669289588928223,-4.206214427947998,-2.381309986114502,2.6738455295562744,0.3081913888454437,2.261676788330078,2.4242403507232666,-3.0789921283721924,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9313284158706665,-0.5128647685050964,-1.567397117614746,-1.9508228302001953,0.13797450065612793,0.8915055990219116,-0.2482345700263977,0.26537826657295227,-0.050147589296102524,-0.8204688429832458,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8650253415107727,-1.3708431720733643,-2.145181894302368,-1.843719244003296,-0.5733404755592346,0.9430370330810547,0.3199683427810669,-0.3853766918182373,-0.05077504739165306,-0.7509233951568604,0.0,1.0,0.0,0.0,0.0,0.0
