split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3
test,0.44994938373565674,-2.5636396408081055,-1.300452709197998,-1.7237125635147095,3.25065279006958,0.0,0.0,0.0,1.0
test,-0.6677590608596802,0.1315135657787323,0.25368914008140564,-1.3353277444839478,1.4176223278045654,1.0,0.0,0.0,0.0
test,0.06982364505529404,-1.2928812503814697,0.7514656782150269,-0.9164179563522339,-0.39267614483833313,0.0,1.0,0.0,0.0
test,-0.23485009372234344,0.7953157424926758,-2.5709927082061768,-0.17057819664478302,0.5266672968864441,0.0,0.0,1.0,0.0
test,2.9999425411224365,1.310156226158142,0.44681742787361145,0.056141771376132965,-1.3705947399139404,0.0,0.0,0.0,1.0
test,0.6072748303413391,0.37204569578170776,0.1162344217300415,-0.15646035969257355,0.6885577440261841,1.0,0.0,0.0,0.0
test,0.08717585355043411,0.23828105628490448,-0.5694775581359863,-0.9216905832290649,2.720731496810913,0.0,1.0,0.0,0.0
test,1.4444700479507446,0.9385895133018494,2.643458843231201,-1.332202672958374,1.5673789978027344,0.0,0.0,1.0,0.0
test,-2.003694772720337,-0.0023590584751218557,1.1621781587600708,1.9339804649353027,2.436049699783325,0.0,0.0,0.0,1.0
test,0.5978179574012756,0.16734860837459564,0.8725969195365906,-0.6964327096939087,0.39769095182418823,1.0,0.0,0.0,0.0
test,1.2579070329666138,-0.22995921969413757,-0.8226548433303833,-0.62948077917099,-0.25689417123794556,0.0,1.0,0.0,0.0
test,-1.3789902925491333,0.7183652520179749,0.5404437184333801,-3.4604239463806152,0.524837076663971,0.0,0.0,1.0,0.0
test,0.49454358220100403,-1.2229033708572388,1.3174954652786255,-2.9298369884490967,-2.0840985774993896,0.0,0.0,0.0,1.0
test,1.036698341369629,0.40958577394485474,0.1774282306432724,-1.0747007131576538,0.8149123191833496,1.0,0.0,0.0,0.0
test,0.5036120414733887,-0.14684168994426727,-0.31586596369743347,-2.7203359603881836,1.445205569267273,0.0,1.0,0.0,0.0
test,2.431623697280884,1.8618247509002686,0.8365330100059509,-0.9214259386062622,1.2841339111328125,0.0,0.0,1.0,0.0
test,-1.7543129920959473,2.896965503692627,0.6409773826599121,1.2295278310775757,0.48968836665153503,0.0,0.0,0.0,1.0
test,0.29713350534439087,-0.4860341548919678,0.9017714858055115,-1.1162244081497192,0.6667602062225342,1.0,0.0,0.0,0.0
test,0.5320131778717041,0.017329230904579163,-0.7716855406761169,-2.3646349906921387,1.7803630828857422,0.0,1.0,0.0,0.0
test,-0.9087492823600769,-2.3990511894226074,0.6868579983711243,-1.187915563583374,-0.2298017144203186,0.0,0.0,1.0,0.0
test,1.1506812572479248,1.6787105798721313,-0.15156005322933197,2.5669655799865723,1.0479943752288818,0.0,0.0,0.0,1.0
test,-0.04610607400536537,-0.2103142887353897,0.5532045364379883,-1.203749656677246,1.70278799533844,1.0,0.0,0.0,0.0
test,0.9090449213981628,0.5600813031196594,0.5800530910491943,-1.0305246114730835,-0.8515880107879639,0.0,1.0,0.0,0.0
test,0.3011421859264374,-2.3930301666259766,1.6986644268035889,-0.5023439526557922,1.1597238779067993,0.0,0.0,1.0,0.0
test,1.1831514835357666,2.822446346282959,-2.286179542541504,-1.3377677202224731,2.0006377696990967,0.0,0.0,0.0,1.0
test,0.7948625087738037,0.49634817242622375,0.6999127864837646,-1.0291074514389038,1.2414908409118652,1.0,0.0,0.0,0.0
test,1.109520435333252,-0.15859796106815338,1.5746129751205444,-1.7156565189361572,1.5208452939987183,0.0,1.0,0.0,0.0
test,2.8858048915863037,-0.43070581555366516,-0.23825138807296753,-0.22395765781402588,0.6130396127700806,0.0,0.0,1.0,0.0
test,2.624708414077759,-0.4762342572212219,0.9218733906745911,1.3310240507125854,2.7377443313598633,0.0,0.0,0.0,1.0
test,-0.08781743049621582,0.6208588480949402,-0.05434129759669304,-1.7363576889038086,1.123868703842163,1.0,0.0,0.0,0.0
test,-0.7274516820907593,0.2657822072505951,1.7711623907089233,-0.3526914417743683,1.622726321220398,0.0,1.0,0.0,0.0
test,-1.0345025062561035,0.37796780467033386,2.724358320236206,-0.15618868172168732,0.007220837753266096,0.0,0.0,1.0,0.0
test,-1.2763077020645142,-1.4567292928695679,1.8138598203659058,-1.3351294994354248,-2.094130516052246,0.0,0.0,0.0,1.0
test,0.5259261727333069,0.4450345039367676,-0.13979898393154144,-0.9087687730789185,0.11431805789470673,1.0,0.0,0.0,0.0
test,1.81795072555542,-0.05669764056801796,-0.035764943808317184,-0.15004894137382507,0.38859087228775024,0.0,1.0,0.0,0.0
test,-2.0342090129852295,1.4833121299743652,-0.2973586916923523,-1.0936863422393799,-0.6868017315864563,0.0,0.0,1.0,0.0
test,0.5829326510429382,2.646317958831787,2.7242431640625,-0.9523108005523682,-0.910054087638855,0.0,0.0,0.0,1.0
test,-0.0026777475140988827,0.06794184446334839,-0.025639580562710762,-0.2813812494277954,1.5777114629745483,1.0,0.0,0.0,0.0
test,-0.8159677386283875,-0.22045964002609253,0.03793944790959358,0.5350754857063293,1.7895511388778687,0.0,1.0,0.0,0.0
test,-0.12861031293869019,-2.059610366821289,1.245361566543579,0.6759505867958069,1.4871879816055298,0.0,0.0,1.0,0.0
test,0.7318297624588013,-1.0898053646087646,-3.443497657775879,-0.843831479549408,0.07100486755371094,0.0,0.0,0.0,1.0
test,0.6325292587280273,0.79554283618927,0.29484519362449646,-0.46932223439216614,1.0922954082489014,1.0,0.0,0.0,0.0
test,-1.6693048477172852,0.6974850296974182,0.7485247850418091,-0.38349053263664246,0.7197561264038086,0.0,1.0,0.0,0.0
test,-2.5169737339019775,0.586956262588501,0.08264555782079697,-0.8621799945831299,2.307034969329834,0.0,0.0,1.0,0.0
test,-1.0234718322753906,1.819156527519226,-0.961073100566864,-1.9120184183120728,-2.229836940765381,0.0,0.0,0.0,1.0
test,0.17691351473331451,-0.13011567294597626,0.5540246367454529,-0.2444341480731964,1.429951548576355,1.0,0.0,0.0,0.0
test,1.2289035320281982,-1.221876621246338,0.6212465167045593,-0.26747724413871765,1.2959496974945068,0.0,1.0,0.0,0.0
test,-0.5101717710494995,2.0516016483306885,-1.7636841535568237,-0.7355810403823853,-0.15733519196510315,0.0,0.0,1.0,0.0
test,-2.2457163333892822,2.047220468521118,-1.3925795555114746,0.9888584613800049,1.6883760690689087,0.0,0.0,0.0,1.0
test,-0.46272680163383484,0.5280922651290894,-0.3741302788257599,-1.3333449363708496,1.143019676208496,1.0,0.0,0.0,0.0
test,0.2020675539970398,0.2143641859292984,-1.6658207178115845,-1.6203714609146118,0.8585219383239746,0.0,1.0,0.0,0.0
test,1.3229687213897705,-0.419900119304657,1.2870185375213623,0.1016254648566246,-1.3261381387710571,0.0,0.0,1.0,0.0
test,-1.5573691129684448,-2.2121758460998535,-2.3342931270599365,-0.039895545691251755,1.5267337560653687,0.0,0.0,0.0,1.0
test,0.41258251667022705,-0.645505964756012,-0.11565622687339783,-1.2997297048568726,0.7200251221656799,1.0,0.0,0.0,0.0
test,0.9735245704650879,0.7784841656684875,-0.8927010297775269,-0.5885958671569824,-0.32510554790496826,0.0,1.0,0.0,0.0
test,-0.8702661991119385,1.2530632019042969,1.4354248046875,1.0833172798156738,2.001600742340088,0.0,0.0,1.0,0.0
test,1.5675526857376099,3.708404064178467,-0.4029256999492645,-1.8098409175872803,0.9974059462547302,0.0,0.0,0.0,1.0
test,0.463171124458313,0.6535255312919617,-0.5609084367752075,-0.9957931041717529,0.8624204993247986,1.0,0.0,0.0,0.0
test,1.3944956064224243,0.6422483325004578,0.4615514576435089,-1.2341587543487549,2.2582526206970215,0.0,1.0,0.0,0.0
test,1.3296375274658203,1.3506978750228882,2.5384929180145264,-0.23735368251800537,1.1805633306503296,0.0,0.0,1.0,0.0
test,-2.8965981006622314,1.2467139959335327,-0.4353264570236206,0.9502944946289062,-0.4949154555797577,0.0,0.0,0.0,1.0
test,0.34247976541519165,0.5185620784759521,0.377820760011673,-1.800125241279602,0.6702039837837219,1.0,0.0,0.0,0.0
test,-1.1328405141830444,0.7512795329093933,-0.8748992681503296,-0.3593766689300537,1.6770542860031128,0.0,1.0,0.0,0.0
test,-1.1833568811416626,0.9107769727706909,-0.45061954855918884,-0.9207478165626526,-1.6431611776351929,0.0,0.0,1.0,0.0
test,-0.5314122438430786,1.6781820058822632,-1.554058313369751,-2.235830307006836,-2.0347907543182373,0.0,0.0,0.0,1.0
test,-0.3502409756183624,-0.15435640513896942,0.16489210724830627,-0.11703015863895416,0.7221329808235168,1.0,0.0,0.0,0.0
test,-0.21746449172496796,-0.9812589883804321,0.1530691236257553,-0.259891539812088,-0.5842311382293701,0.0,1.0,0.0,0.0
test,0.21459421515464783,1.2355873584747314,1.5584664344787598,-3.3102667331695557,0.2352297008037567,0.0,0.0,1.0,0.0
test,0.19960521161556244,1.7353829145431519,-2.147636890411377,-1.9193830490112305,-1.7555490732192993,0.0,0.0,0.0,1.0
test,-0.30320170521736145,-0.006187808699905872,0.19858506321907043,-1.414174199104309,1.6637706756591797,1.0,0.0,0.0,0.0
test,-0.9946510195732117,1.1732290983200073,0.2179758995771408,0.059865668416023254,1.763590931892395,0.0,1.0,0.0,0.0
test,0.445706307888031,1.8502445220947266,2.329421043395996,-0.946668267250061,-0.3419009745121002,0.0,0.0,1.0,0.0
test,1.079458475112915,-2.8822402954101562,0.13451127707958221,0.844954788684845,-0.7251453995704651,0.0,0.0,0.0,1.0
test,0.03147139027714729,-0.3529456853866577,-0.06666258722543716,-0.13303528726100922,0.8930968046188354,1.0,0.0,0.0,0.0
test,1.5832611322402954,-0.8924300670623779,0.8258812427520752,-0.5609094500541687,1.2474387884140015,0.0,1.0,0.0,0.0
test,0.01901538297533989,0.9490523338317871,-2.6444103717803955,-0.994204580783844,1.3193727731704712,0.0,0.0,1.0,0.0
test,-1.4718372821807861,0.12203472852706909,-2.9560019969940186,-2.787872076034546,1.2823151350021362,0.0,0.0,0.0,1.0
test,0.6695083975791931,0.3214414417743683,0.19408614933490753,-1.4066938161849976,1.527387022972107,1.0,0.0,0.0,0.0
test,1.4956812858581543,-0.1524246335029602,0.22336064279079437,-2.214843273162842,1.4372979402542114,0.0,1.0,0.0,0.0
test,0.5749890208244324,-1.483649730682373,2.1700937747955322,-1.9272544384002686,2.0227811336517334,0.0,0.0,1.0,0.0
test,3.5422909259796143,-0.10357233881950378,1.9796664714813232,-1.0842969417572021,-0.025150921195745468,0.0,0.0,0.0,1.0
test,-0.22206397354602814,0.1027606800198555,-0.2968975007534027,-0.18689095973968506,1.1361210346221924,1.0,0.0,0.0,0.0
test,0.3050220310688019,-0.943120539188385,-0.7496337294578552,-1.4453487396240234,2.140087842941284,0.0,1.0,0.0,0.0
test,-1.0441839694976807,-0.5923699736595154,-0.31519171595573425,1.674286961555481,0.7442846298217773,0.0,0.0,1.0,0.0
test,1.979779839515686,0.500849723815918,-1.6430943012237549,0.511343777179718,-1.7056100368499756,0.0,0.0,0.0,1.0
test,0.2664380371570587,-0.4915403723716736,0.24842852354049683,-0.22816196084022522,1.064689040184021,1.0,0.0,0.0,0.0
test,-0.25884726643562317,-0.6423441767692566,-0.31477442383766174,-2.227332353591919,2.0412075519561768,0.0,1.0,0.0,0.0
test,1.3739359378814697,-0.251051664352417,-1.568905234336853,0.23585914075374603,-0.7271432280540466,0.0,0.0,1.0,0.0
test,-0.8328563570976257,3.064958095550537,-0.48516035079956055,-3.3979451656341553,0.45493167638778687,0.0,0.0,0.0,1.0
test,-0.11973116546869278,-0.31509533524513245,-0.6351674199104309,-1.0813026428222656,0.8075043559074402,1.0,0.0,0.0,0.0
test,0.06643663346767426,0.15166603028774261,2.0219802856445312,-0.4633646309375763,1.5837244987487793,0.0,1.0,0.0,0.0
test,-0.8270049095153809,0.9705212116241455,-1.9234577417373657,-1.1137186288833618,2.588028907775879,0.0,0.0,1.0,0.0
test,2.857825994491577,2.8119661808013916,-0.7217549681663513,-0.4451761543750763,0.5932813882827759,0.0,0.0,0.0,1.0
test,-0.023920781910419464,1.0355745553970337,-0.12338495999574661,-1.0913416147232056,0.6148566603660583,1.0,0.0,0.0,0.0
test,1.5765271186828613,-0.18015454709529877,0.06365787237882614,0.3288406431674957,0.9320999979972839,0.0,1.0,0.0,0.0
test,-2.259580135345459,0.5245816707611084,-1.4070734977722168,-1.6714407205581665,1.3614790439605713,0.0,0.0,1.0,0.0
test,3.653265953063965,1.3272910118103027,-0.21556362509727478,0.20551085472106934,1.4701558351516724,0.0,0.0,0.0,1.0
test,0.7918635606765747,0.25279831886291504,-0.10161714255809784,-0.5926947593688965,1.3922432661056519,1.0,0.0,0.0,0.0
test,1.1081674098968506,-0.1763564646244049,-0.23727837204933167,-1.5267585515975952,-0.6353898644447327,0.0,1.0,0.0,0.0
test,0.3362697958946228,-1.178975224494934,-0.45214879512786865,-2.658229351043701,2.832974672317505,0.0,0.0,1.0,0.0
test,0.6184347867965698,1.0796853303909302,-1.778151035308838,-2.599151849746704,-1.9742120504379272,0.0,0.0,0.0,1.0
test,0.05860095098614693,0.17740091681480408,-0.37429261207580566,-0.4032515585422516,0.2859233319759369,1.0,0.0,0.0,0.0
test,1.7767709493637085,0.23180311918258667,0.2572139799594879,-1.5185822248458862,-0.009287062101066113,0.0,1.0,0.0,0.0
test,-1.1239789724349976,0.6177374124526978,1.121606707572937,-3.068732976913452,2.299534559249878,0.0,0.0,1.0,0.0
test,-2.3229572772979736,-0.06310438364744186,1.1367874145507812,1.6790984869003296,2.434821605682373,0.0,0.0,0.0,1.0
test,0.2076210081577301,0.1809953898191452,-0.7446390986442566,-1.0258924961090088,1.1278785467147827,1.0,0.0,0.0,0.0
test,-1.2175440788269043,0.8303688168525696,-0.520430862903595,-0.2918018698692322,-0.054743118584156036,0.0,1.0,0.0,0.0
test,1.9957892894744873,-0.9720922112464905,0.7406604886054993,0.8265069723129272,1.6871181726455688,0.0,0.0,1.0,0.0
test,-0.454586923122406,-0.6321836113929749,-1.5348302125930786,2.5140888690948486,0.6555203795433044,0.0,0.0,0.0,1.0
test,0.5853826999664307,-0.22412192821502686,0.5332663059234619,-0.24113501608371735,0.8281124234199524,1.0,0.0,0.0,0.0
test,-0.8882616758346558,-0.5657864212989807,-0.7576320767402649,-1.7348638772964478,1.875278115272522,0.0,1.0,0.0,0.0
test,-1.9726896286010742,-0.9463551044464111,2.100083112716675,-0.8570160269737244,0.8078358173370361,0.0,0.0,1.0,0.0
test,-0.24734961986541748,-2.671579360961914,-1.5925281047821045,0.19404135644435883,2.715951442718506,0.0,0.0,0.0,1.0
test,0.10839977115392685,0.04500264674425125,1.1564863920211792,-0.6419716477394104,0.8200043439865112,1.0,0.0,0.0,0.0
test,-0.7004055976867676,0.5480367541313171,0.5407620072364807,-2.5394506454467773,0.1127636507153511,0.0,1.0,0.0,0.0
test,-0.6195468902587891,0.286387175321579,0.41346096992492676,-0.3447180688381195,3.725691795349121,0.0,0.0,1.0,0.0
test,2.0239858627319336,2.5593719482421875,0.6591930985450745,-2.3805651664733887,2.926356554031372,0.0,0.0,0.0,1.0
test,0.14659585058689117,0.5119680166244507,0.6410247087478638,-0.9050522446632385,0.05788136273622513,1.0,0.0,0.0,0.0
test,-0.022349461913108826,-0.22273088991641998,-0.0601402185857296,0.2221139520406723,-0.6679193377494812,0.0,1.0,0.0,0.0
test,0.47271424531936646,0.4972437918186188,-0.8209462761878967,-1.8781654834747314,3.489133358001709,0.0,0.0,1.0,0.0
test,-1.3277626037597656,1.8727446794509888,-0.12312150001525879,2.0742454528808594,2.2213025093078613,0.0,0.0,0.0,1.0
test,0.8552166819572449,-0.35185274481773376,-0.03770992532372475,-0.7766916751861572,1.1225330829620361,1.0,0.0,0.0,0.0
test,-0.1036822721362114,0.187297523021698,-0.1586296111345291,-2.5882515907287598,-0.1846427172422409,0.0,1.0,0.0,0.0
test,1.5819181203842163,0.34020403027534485,-2.1761345863342285,0.051638685166835785,0.8107569813728333,0.0,0.0,1.0,0.0
test,-2.718914747238159,-1.3251408338546753,-1.8146095275878906,-2.281095266342163,1.1842104196548462,0.0,0.0,0.0,1.0
test,0.5127440690994263,-0.11333359032869339,0.49003928899765015,-1.416661024093628,0.21193328499794006,1.0,0.0,0.0,0.0
test,1.1845982074737549,-0.3724551498889923,-0.8334226012229919,-1.0283362865447998,2.069882869720459,0.0,1.0,0.0,0.0
test,1.6149154901504517,-1.592173457145691,-1.073674201965332,0.43051862716674805,1.1182855367660522,0.0,0.0,1.0,0.0
test,-2.223278760910034,-0.0018439703853800893,3.3922362327575684,-1.673243761062622,1.0560204982757568,0.0,0.0,0.0,1.0
test,0.36208078265190125,0.43616020679473877,1.0803245306015015,-1.2452126741409302,0.8752471804618835,1.0,0.0,0.0,0.0
test,-0.43843674659729004,-0.9326671361923218,0.1992952525615692,0.2874487340450287,-0.13097895681858063,0.0,1.0,0.0,0.0
test,-1.135539174079895,1.3447734117507935,2.263096570968628,-0.6094380617141724,-0.44888895750045776,0.0,0.0,1.0,0.0
test,0.18276908993721008,0.04602571949362755,2.884314775466919,-3.1384060382843018,-1.129939079284668,0.0,0.0,0.0,1.0
test,0.6065120697021484,0.04259203001856804,0.34751856327056885,-1.0413066148757935,1.7112525701522827,1.0,0.0,0.0,0.0
test,0.8300893306732178,-0.7059043049812317,0.09414567798376083,-0.5637502074241638,-0.7127862572669983,0.0,1.0,0.0,0.0
test,-0.732049286365509,2.713268518447876,1.494992971420288,-0.6185262799263,1.0083861351013184,0.0,0.0,1.0,0.0
test,1.692936897277832,-0.5486620664596558,2.5569112300872803,1.160966157913208,2.6062204837799072,0.0,0.0,0.0,1.0
test,0.48235517740249634,0.049206145107746124,-0.4330187737941742,-1.491551399230957,0.5392308235168457,1.0,0.0,0.0,0.0
test,-1.2296760082244873,-0.9012326002120972,-0.06978534162044525,-0.9962663054466248,-0.16205282509326935,0.0,1.0,0.0,0.0
test,-2.6012003421783447,-0.24898339807987213,1.0008667707443237,-0.026842674240469933,0.47122836112976074,0.0,0.0,1.0,0.0
test,-3.2261550426483154,-1.3402323722839355,1.2392858266830444,-1.9988350868225098,1.705890417098999,0.0,0.0,0.0,1.0
test,0.32089459896087646,-0.26734599471092224,0.06592819839715958,-1.8130866289138794,0.8667712807655334,1.0,0.0,0.0,0.0
test,0.044592808932065964,0.6967558860778809,0.4112493097782135,-1.838110327720642,-0.8116748332977295,0.0,1.0,0.0,0.0
test,1.2555973529815674,1.2395057678222656,-0.9447155594825745,0.7781223058700562,2.336230754852295,0.0,0.0,1.0,0.0
test,0.13104496896266937,-1.7409723997116089,2.6445415019989014,1.589111328125,0.6245781779289246,0.0,0.0,0.0,1.0
test,0.7083165645599365,-0.5790560245513916,0.4120902717113495,-1.1393927335739136,0.8901624083518982,1.0,0.0,0.0,0.0
test,-0.6913601756095886,-0.7690725326538086,0.10592196881771088,0.38327428698539734,0.005020855460315943,0.0,1.0,0.0,0.0
test,0.4538189768791199,0.8161139488220215,2.15950083732605,-3.0980465412139893,0.9899265170097351,0.0,0.0,1.0,0.0
test,-1.9776424169540405,0.3812985420227051,2.880415916442871,-2.9833757877349854,0.2113855928182602,0.0,0.0,0.0,1.0
test,0.2983872890472412,0.37721145153045654,0.7772680521011353,-1.4405173063278198,1.4671658277511597,1.0,0.0,0.0,0.0
test,0.0936213955283165,-0.7695493698120117,0.566142201423645,-1.0738749504089355,2.618414878845215,0.0,1.0,0.0,0.0
test,-2.163050651550293,1.3758244514465332,0.8629849553108215,-1.1318739652633667,2.297182559967041,0.0,0.0,1.0,0.0
test,3.119067907333374,-1.119017243385315,-0.2790376543998718,-1.004111886024475,3.1007654666900635,0.0,0.0,0.0,1.0
test,-0.6144459247589111,0.21324801445007324,-0.22071510553359985,-1.222574234008789,0.38472095131874084,1.0,0.0,0.0,0.0
test,-1.1063423156738281,0.40513351559638977,0.6168151497840881,-2.4713618755340576,1.0872303247451782,0.0,1.0,0.0,0.0
test,0.26237574219703674,-0.1796877086162567,-1.780286431312561,-2.960973024368286,-0.03244733810424805,0.0,0.0,1.0,0.0
test,1.7740788459777832,3.0262393951416016,2.393653154373169,-0.8401306867599487,1.1982641220092773,0.0,0.0,0.0,1.0
test,0.2966104745864868,0.5730432271957397,0.48406773805618286,-1.7252970933914185,0.567482054233551,1.0,0.0,0.0,0.0
test,1.0328885316848755,1.2928045988082886,-0.6183844208717346,0.026744112372398376,0.4984399676322937,0.0,1.0,0.0,0.0
test,0.37483763694763184,2.577342987060547,-0.6780028343200684,-2.3451058864593506,1.4124119281768799,0.0,0.0,1.0,0.0
test,-0.888489842414856,-0.19096343219280243,-2.0920157432556152,-2.328185796737671,-1.8970426321029663,0.0,0.0,0.0,1.0
test,-0.14178764820098877,0.8144867420196533,-0.4640057384967804,-0.9317258596420288,0.6588295102119446,1.0,0.0,0.0,0.0
test,-1.16891348361969,1.4939351081848145,0.7093908190727234,-0.8523017764091492,0.271058589220047,0.0,1.0,0.0,0.0
test,-2.2420029640197754,-0.48519840836524963,-0.658071756362915,0.09663819521665573,2.041008234024048,0.0,0.0,1.0,0.0
test,-1.0024075508117676,1.3253287076950073,-2.9000914096832275,-1.6766103506088257,2.67746901512146,0.0,0.0,0.0,1.0
test,-0.09239324182271957,1.0548299551010132,-0.12671253085136414,-0.8907436728477478,1.0629640817642212,1.0,0.0,0.0,0.0
test,-1.5841506719589233,0.7814528942108154,0.2455463409423828,-0.6434465646743774,1.7372913360595703,0.0,1.0,0.0,0.0
test,-2.249955654144287,-0.7199133038520813,1.3671818971633911,-0.6371690630912781,2.054965019226074,0.0,0.0,1.0,0.0
test,3.6692652702331543,-0.7958958745002747,1.1857420206069946,-2.025205373764038,1.2471576929092407,0.0,0.0,0.0,1.0
test,-0.34170714020729065,0.9525254964828491,0.6305384635925293,-0.9167335033416748,0.8438780307769775,1.0,0.0,0.0,0.0
test,-0.26271089911460876,-0.10092735290527344,-0.25648564100265503,-0.156672403216362,2.6057698726654053,0.0,1.0,0.0,0.0
test,-1.3866157531738281,-1.7763680219650269,1.62527334690094,-0.7511075735092163,1.929888367652893,0.0,0.0,1.0,0.0
test,2.4488003253936768,-0.12146983295679092,0.5209044814109802,-1.4692504405975342,4.038389682769775,0.0,0.0,0.0,1.0
test,-0.2616955637931824,-0.3803485631942749,0.15430571138858795,-0.17654743790626526,0.8778956532478333,1.0,0.0,0.0,0.0
test,-0.7719864845275879,0.1029549166560173,0.8480107188224792,-2.600861072540283,0.5132147073745728,0.0,1.0,0.0,0.0
test,-0.02080596424639225,0.2828353941440582,-1.164659857749939,-0.8084985613822937,-1.7734427452087402,0.0,0.0,1.0,0.0
test,3.507871627807617,1.5643208026885986,-0.7589804530143738,-0.08946062624454498,0.1199604868888855,0.0,0.0,0.0,1.0
test,0.33246251940727234,0.24158157408237457,0.3780185878276825,-0.6413130760192871,1.7809025049209595,1.0,0.0,0.0,0.0
test,0.6697924733161926,0.39433398842811584,0.6329660415649414,-2.2303481101989746,-0.450534462928772,0.0,1.0,0.0,0.0
test,2.1180942058563232,1.4035662412643433,-0.24447223544120789,-0.07762256264686584,-0.6392633318901062,0.0,0.0,1.0,0.0
test,2.0505447387695312,-2.252835750579834,-1.9102416038513184,-0.9831430315971375,-0.4742225408554077,0.0,0.0,0.0,1.0
test,0.5024352669715881,-0.04842931032180786,-0.15021954476833344,-0.1539689600467682,1.0232945680618286,1.0,0.0,0.0,0.0
test,-0.1798829883337021,-0.06745419651269913,2.0987470149993896,-0.4504537582397461,0.6004393100738525,0.0,1.0,0.0,0.0
test,1.2848424911499023,2.1392199993133545,1.270524024963379,-1.1696386337280273,2.4416420459747314,0.0,0.0,1.0,0.0
test,1.0056413412094116,-1.0336482524871826,1.4813536405563354,-3.912169933319092,2.714538335800171,0.0,0.0,0.0,1.0
test,-0.3021024763584137,-0.2822783887386322,0.8259597420692444,-0.7146868705749512,0.3980836570262909,1.0,0.0,0.0,0.0
test,0.9230027198791504,-0.12117419391870499,1.9184389114379883,-0.40644291043281555,0.7536764740943909,0.0,1.0,0.0,0.0
test,2.540067434310913,-0.07540053874254227,0.2485208362340927,-1.7323442697525024,-0.6317186951637268,0.0,0.0,1.0,0.0
test,-2.5429012775421143,1.0310322046279907,0.5604305267333984,1.3536009788513184,-0.8236208558082581,0.0,0.0,0.0,1.0
test,-0.28370627760887146,-0.31124356389045715,-0.5768533945083618,-0.9885334372520447,0.716463565826416,1.0,0.0,0.0,0.0
test,-0.8944200873374939,-0.8509000539779663,0.5810704827308655,-1.7381457090377808,-0.25137078762054443,0.0,1.0,0.0,0.0
test,0.022400816902518272,-2.1023054122924805,1.286085605621338,-0.701757550239563,-0.7635830640792847,0.0,0.0,1.0,0.0
test,1.0293112993240356,-1.3190851211547852,1.8826942443847656,0.9983171224594116,-1.640211820602417,0.0,0.0,0.0,1.0
test,-0.2379571795463562,-0.22888119518756866,-0.4943305253982544,-1.1944493055343628,0.4430896043777466,1.0,0.0,0.0,0.0
test,-1.1062759160995483,-0.128147155046463,1.4777344465255737,-1.8289780616760254,0.5132968425750732,0.0,1.0,0.0,0.0
test,0.2353988140821457,1.8742775917053223,-1.5883411169052124,0.1554330587387085,-0.358359158039093,0.0,0.0,1.0,0.0
test,-2.7530360221862793,-0.9864698052406311,-0.737234354019165,-1.988950252532959,-1.2819464206695557,0.0,0.0,0.0,1.0
test,0.06084638088941574,0.5830726623535156,0.8991763591766357,-0.36795124411582947,0.81992107629776,1.0,0.0,0.0,0.0
test,-0.2553708553314209,0.3892028033733368,-1.4465510845184326,-1.9838120937347412,0.8204425573348999,0.0,1.0,0.0,0.0
test,-0.20284315943717957,-1.3528937101364136,0.6586809754371643,0.7023000121116638,2.8147823810577393,0.0,0.0,1.0,0.0
test,-0.9266880750656128,-1.4352720975875854,-0.9018639922142029,-4.13893461227417,-0.14186982810497284,0.0,0.0,0.0,1.0
test,-0.5861190557479858,0.20210565626621246,-0.39519986510276794,-0.6803445816040039,0.5529905557632446,1.0,0.0,0.0,0.0
test,0.3628138303756714,0.431669682264328,0.5186028480529785,-1.7631899118423462,2.6391382217407227,0.0,1.0,0.0,0.0
test,0.5088096857070923,2.4403951168060303,1.898178219795227,-0.1051911786198616,0.7343560457229614,0.0,0.0,1.0,0.0
test,3.712063789367676,0.031960904598236084,-0.3489682972431183,-2.164156436920166,-0.12610995769500732,0.0,0.0,0.0,1.0
test,0.27829644083976746,0.20490559935569763,0.09880368411540985,-0.022095508873462677,0.5886260867118835,1.0,0.0,0.0,0.0
test,-0.8567480444908142,1.4944828748703003,0.08161924034357071,-0.4488261640071869,1.9043822288513184,0.0,1.0,0.0,0.0
test,-1.4502240419387817,0.45716264843940735,1.9445582628250122,-2.7492897510528564,0.3181251883506775,0.0,0.0,1.0,0.0
test,-0.1374390572309494,-1.3227722644805908,0.7811079025268555,0.3795892596244812,4.302131652832031,0.0,0.0,0.0,1.0
test,-0.42054715752601624,0.08362673968076706,-0.5163218379020691,-1.3443491458892822,0.6489703059196472,1.0,0.0,0.0,0.0
test,0.7221807837486267,-1.0856282711029053,0.989692211151123,-2.123769760131836,0.6004875898361206,0.0,1.0,0.0,0.0
test,-0.9247230291366577,0.6112145185470581,2.198385000228882,-1.9769377708435059,-0.7835203409194946,0.0,0.0,1.0,0.0
test,0.20967666804790497,-0.9958698153495789,-3.558985948562622,-0.7524844408035278,0.24766063690185547,0.0,0.0,0.0,1.0
test,-0.49246034026145935,0.7411594986915588,0.08664596080780029,-0.41308408975601196,0.7500028014183044,1.0,0.0,0.0,0.0
test,0.45037978887557983,-0.4985048770904541,-1.356541395187378,-0.4630429148674011,1.7448294162750244,0.0,1.0,0.0,0.0
test,2.5804293155670166,1.0062702894210815,1.3503304719924927,-0.49133574962615967,0.15918315947055817,0.0,0.0,1.0,0.0
