split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,-0.20201213657855988,-1.2509173154830933,-0.37105730175971985,-0.3277711868286133,-2.370198965072632,0.35060396790504456,-1.1841000318527222,-0.425570011138916,-1.6900825500488281,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2823772430419922,-0.10647469758987427,0.8907231688499451,0.6681332588195801,-3.3803749084472656,0.16352376341819763,-0.7823919653892517,-2.0230352878570557,-0.8924469947814941,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.17792055010795593,-2.2964630126953125,2.058328151702881,0.42591387033462524,-1.1054575443267822,1.0688711404800415,1.1906182765960693,0.907588541507721,1.4708296060562134,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6812876462936401,-1.287807583808899,-2.1344804763793945,-1.1017718315124512,0.45861703157424927,2.913348913192749,0.7189890146255493,-2.6712327003479004,-3.4042460918426514,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.4275437295436859,-0.3664568364620209,-6.334054470062256,-0.25695300102233887,0.17318913340568542,-0.21478620171546936,-3.0121607780456543,0.33757951855659485,1.7522063255310059,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.07815380394458771,0.19831149280071259,0.23541323840618134,0.6199445128440857,-0.712232232093811,0.2305612862110138,-1.4530529975891113,-0.20284317433834076,-1.2404241561889648,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.20045186579227448,0.8861002922058105,0.5650328397750854,-1.1062394380569458,-0.28294289112091064,1.0452955961227417,-1.4512425661087036,-0.7567541599273682,-1.1743957996368408,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9131531715393066,0.3342423141002655,-0.04204858839511871,0.7723232507705688,-0.8801297545433044,0.12637008726596832,-2.621128559112549,0.19096755981445312,0.8652356266975403,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2605140209198,0.34144094586372375,-1.190199613571167,0.29588693380355835,-2.6395771503448486,-0.34101569652557373,0.5337814688682556,-1.4602683782577515,-0.024666450917720795,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.2685866355895996,-1.8924298286437988,0.17454755306243896,2.517054796218872,-2.142764091491699,0.26572567224502563,-1.575485348701477,-2.5974833965301514,-1.1256842613220215,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5597046613693237,0.7297950983047485,3.081462860107422,1.7751731872558594,-4.903583526611328,-0.21040105819702148,-2.6209983825683594,-0.5384116768836975,-0.4305633008480072,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6534228324890137,4.586649417877197,0.26464977860450745,-1.3157763481140137,2.946821451187134,1.2016921043395996,-2.5411453247070312,-3.749624252319336,-2.3894670009613037,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7975571155548096,0.38160476088523865,-0.06388036161661148,0.22737599909305573,-0.6426808834075928,0.16542786359786987,-1.607886791229248,-0.5677362084388733,-0.015683380886912346,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.15232433378696442,0.07762546092271805,0.2313486784696579,0.8804253935813904,-0.6623135805130005,0.1591395139694214,-1.0300426483154297,0.7096363306045532,0.9359915256500244,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9716973304748535,0.38769689202308655,-1.0392898321151733,0.17708657681941986,1.0666072368621826,0.05013720318675041,-2.5229554176330566,-0.16946034133434296,-2.2818522453308105,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7036999464035034,2.454625368118286,-2.3079516887664795,1.21214759349823,-0.5359528660774231,1.7301499843597412,-0.7233709096908569,0.01972920633852482,-1.9142836332321167,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.12182299792766571,0.5596860647201538,-0.5726272463798523,3.181772232055664,0.4817620515823364,2.402235984802246,-1.7407437562942505,-3.6153740882873535,-1.5418708324432373,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5156078338623047,-2.015803575515747,2.875516653060913,0.3865116834640503,0.9751205444335938,-0.1513492465019226,-1.6205966472625732,-1.101737141609192,2.773888349533081,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7959985733032227,3.138442039489746,1.7781540155410767,0.6269234418869019,3.4219586849212646,-2.2566516399383545,2.340444803237915,-1.453957438468933,-0.6719945669174194,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.47114795446395874,0.40545856952667236,-0.37685197591781616,0.6895115375518799,-0.5712069869041443,0.23304703831672668,-1.319561243057251,-0.3740367889404297,-1.3374007940292358,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.06726755946874619,0.5858922004699707,0.8114529848098755,1.3149700164794922,-0.03706337884068489,1.4449243545532227,-0.7956607937812805,0.3924157917499542,-0.9956100583076477,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.34081271290779114,-1.1128768920898438,0.9566292762756348,-0.9874193668365479,0.6778258681297302,-0.0034396920818835497,-1.4416977167129517,0.5382252931594849,0.7112579345703125,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.887090802192688,0.47459179162979126,-0.389906644821167,0.7267511487007141,-2.0110716819763184,-0.8011298179626465,0.06422898918390274,-2.272212266921997,-1.9045002460479736,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.15896542370319366,1.4601342678070068,-1.8163254261016846,1.355300784111023,3.8008902072906494,0.7633969783782959,-0.8227365016937256,1.2357118129730225,-0.42891475558280945,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9209012985229492,0.8386229276657104,1.900437831878662,2.1938676834106445,-2.536162853240967,1.4546352624893188,-1.414968729019165,-0.7982248067855835,-4.7499823570251465,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7125931978225708,3.0882086753845215,0.49798598885536194,3.018106698989868,1.1901061534881592,-2.494542360305786,-1.4371190071105957,2.9403464794158936,3.038384199142456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.041242677718400955,0.22600555419921875,0.20330555737018585,-0.12331202626228333,-0.16559164226055145,0.37882018089294434,-1.95484459400177,-0.5390761494636536,-0.5151275992393494,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.37195196747779846,-0.025500528514385223,0.05336718261241913,-0.009398640133440495,-1.235422968864441,0.29856351017951965,-1.8722470998764038,1.1574592590332031,-0.9105339050292969,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.1570897102355957,-1.5334097146987915,-0.05990196391940117,0.2933943271636963,-0.7177500128746033,1.4485784769058228,-0.0902126133441925,0.7893714904785156,0.5631723403930664,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.391310214996338,-0.5293234586715698,1.3044383525848389,1.4040213823318481,-0.7584044337272644,2.53814697265625,-1.244492769241333,-2.6395046710968018,0.058942582458257675,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.2715041637420654,-0.253317266702652,-2.402121067047119,-1.7127388715744019,-1.3990758657455444,0.8068268895149231,-1.1930230855941772,0.0329979807138443,0.8137243390083313,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8707596659660339,-1.307111382484436,-3.7148470878601074,-0.44819387793540955,1.2841588258743286,2.7135262489318848,-0.30209216475486755,1.560364007949829,1.876781940460205,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4743797779083252,-2.5117833614349365,3.9491193294525146,2.1409289836883545,-0.5811886787414551,0.9031960964202881,-3.416691780090332,-0.27632400393486023,3.0333783626556396,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5241647362709045,0.761328935623169,-0.46981969475746155,0.7366054058074951,0.17872841656208038,0.32698217034339905,-1.7032781839370728,-0.16927064955234528,-0.5011637806892395,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6757505536079407,-0.14078523218631744,-0.7078186869621277,-0.40026500821113586,-0.22579723596572876,-0.43989166617393494,-0.19606412947177887,-0.7904784083366394,-1.2132704257965088,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4922802448272705,-0.1051415428519249,1.0759060382843018,-0.5396603345870972,-0.560650110244751,0.378589004278183,-0.38763323426246643,-1.4559218883514404,1.461144208908081,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.1623598039150238,2.8076188564300537,0.7760228514671326,2.7899889945983887,-1.562429428100586,0.9445387125015259,-1.4996987581253052,-1.5150448083877563,-1.114205241203308,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.407331943511963,2.1761550903320312,0.4288739860057831,3.8894786834716797,-2.234727621078491,0.30463707447052,-0.826749861240387,-1.6379913091659546,-2.0239968299865723,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8264050483703613,-1.10557222366333,-0.16983662545681,1.3283662796020508,0.5013020038604736,0.6160500645637512,-0.11358632147312164,0.15419097244739532,-5.149428844451904,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.6127266883850098,-3.3147642612457275,2.2748796939849854,0.2959184944629669,1.667043924331665,1.3865621089935303,0.3119771480560303,-2.422720432281494,1.1776134967803955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.05751099810004234,0.09442899376153946,0.47715359926223755,0.938209593296051,-0.3180704414844513,0.6536118388175964,-1.077330231666565,-0.3313354551792145,-0.6492516398429871,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5674355030059814,0.17207351326942444,0.30994561314582825,1.760462760925293,-0.017640138044953346,0.8111655712127686,-1.0393706560134888,-0.9813419580459595,0.15377357602119446,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.31153813004493713,-0.41752853989601135,-0.6246357560157776,-1.289623737335205,-0.6622582674026489,1.4421885013580322,-0.24639004468917847,1.3501086235046387,-0.42606863379478455,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.6515153050422668,1.5292837619781494,-2.399923086166382,-0.13817927241325378,-2.294323205947876,1.5922470092773438,-2.2123918533325195,-1.630519151687622,0.4429144263267517,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.877178430557251,-1.4115818738937378,-1.1149734258651733,0.04598819836974144,-1.2954565286636353,2.342116355895996,-1.9884576797485352,-3.451141834259033,-1.7004226446151733,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5067348480224609,-1.9270029067993164,-2.015148162841797,-1.1888141632080078,0.9642664194107056,-0.5620036721229553,-5.715676784515381,-0.07688677310943604,-1.6863901615142822,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.5181790590286255,2.0646557807922363,3.493601083755493,-2.76582407951355,-1.8283324241638184,-0.44152796268463135,0.8683046102523804,-2.276839017868042,-3.7809205055236816,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.31094032526016235,0.47558891773223877,0.10406296700239182,0.9839250445365906,-0.5194342732429504,0.8055383563041687,-0.9321809411048889,-0.22182390093803406,-0.5479915738105774,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.14053446054458618,0.5645043849945068,-0.942844033241272,0.8062542080879211,0.7817314267158508,-0.6282368898391724,-1.5332565307617188,0.11670392006635666,0.1135631874203682,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1936153173446655,-0.026981769129633904,0.9788239002227783,-0.04677228257060051,-0.802795946598053,-0.23039944469928741,-2.8425676822662354,1.2006407976150513,-0.6690017580986023,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.553456425666809,0.11372744292020798,-2.018540143966675,0.20857912302017212,-1.0293220281600952,0.9915516376495361,0.05248522758483887,0.7997825145721436,1.8163865804672241,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7003933191299438,3.0323381423950195,-1.8485442399978638,0.35418975353240967,-1.488155722618103,2.727320909500122,-3.5052740573883057,-0.2527136504650116,-0.7226474285125732,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7210516333580017,-2.2230494022369385,1.113096833229065,0.8313764333724976,-3.2525548934936523,-1.3109931945800781,0.045699212700128555,2.9397363662719727,-2.261385440826416,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.279693365097046,0.5837422013282776,-1.0192131996154785,0.8707875609397888,-3.1747019290924072,-3.470820903778076,-1.4550368785858154,3.0022313594818115,0.8343891501426697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.042896032333374,0.581084668636322,0.08172976970672607,0.13432937860488892,-0.5641524195671082,0.41093093156814575,-1.321977138519287,-0.24819989502429962,-0.2672707140445709,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.07403523474931717,-0.07564349472522736,-0.5475339889526367,-0.6624547839164734,-1.1769115924835205,0.12907268106937408,-1.5601555109024048,0.8958585858345032,-0.808484673500061,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.12268780916929245,-1.6265490055084229,0.07397683709859848,0.12894383072853088,-1.0414113998413086,0.11214657127857208,-0.09382464736700058,1.0578685998916626,0.2836745083332062,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.416137456893921,1.2792519330978394,-0.8804811835289001,-1.0083796977996826,1.1177737712860107,-0.00042204486089758575,-3.487300395965576,-1.0371015071868896,-2.13763165473938,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4235177040100098,-0.07886300981044769,0.47266650199890137,-0.31937429308891296,-2.056468963623047,0.8873781561851501,0.5928246974945068,-1.6913831233978271,2.4333598613739014,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.497952461242676,0.9921808242797852,-1.5398401021957397,2.4359846115112305,2.4173150062561035,2.2732579708099365,-2.4291670322418213,0.6373874545097351,1.661571741104126,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.5762667655944824,-1.9870038032531738,4.506698131561279,0.2943527102470398,-0.18632842600345612,-0.948214590549469,1.0143028497695923,-2.9713006019592285,-2.680567741394043,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.348333477973938,-0.011683830060064793,-0.06487584859132767,0.6827471852302551,-0.030628366395831108,0.5991039872169495,-1.5619362592697144,-0.5571547150611877,-0.1814989149570465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1454715728759766,0.2804131507873535,-0.02347581833600998,0.2583329379558563,-1.4365264177322388,-0.1713811606168747,-0.4199501872062683,-0.36489537358283997,-0.3986840546131134,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5980375409126282,-1.087772250175476,0.31234800815582275,-0.04946792870759964,1.7765322923660278,1.1898506879806519,-1.697089672088623,-0.7714794874191284,-1.2889820337295532,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8563563823699951,-2.260117292404175,-0.9024896025657654,-0.010744656436145306,-1.052221417427063,0.8596134781837463,0.40719541907310486,1.5356038808822632,-1.226706624031067,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.503962278366089,1.4673770666122437,1.7341934442520142,-0.7526014447212219,2.9592692852020264,0.9522936940193176,-1.6808748245239258,1.1594330072402954,-0.1484270989894867,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.0768723487854004,3.2963883876800537,-1.2023870944976807,-2.9326984882354736,0.9457360506057739,-0.5636422038078308,1.058139681816101,-2.056572914123535,-0.44322559237480164,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7218222618103027,1.116418719291687,-1.3166675567626953,5.166870594024658,0.14753413200378418,2.5824391841888428,-3.130150556564331,-2.8819689750671387,-3.089887857437134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.26287925243377686,0.3349756598472595,0.33095628023147583,0.5024293661117554,-0.11206129193305969,0.7396395802497864,-1.591425895690918,-0.4377264380455017,-1.045057773590088,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4416606426239014,0.589025616645813,0.3811151683330536,0.5691905617713928,0.6493980288505554,1.1514241695404053,-1.6726092100143433,-0.3217832148075104,0.03251851722598076,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.086642026901245,1.0781505107879639,-0.20828768610954285,0.35443031787872314,-0.3416864573955536,-0.07123690843582153,-2.4475297927856445,1.1215558052062988,-1.5996661186218262,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7027077078819275,1.2769535779953003,-2.599386215209961,-0.03280971199274063,-0.10597547143697739,0.38106006383895874,-2.508725881576538,1.6678457260131836,1.0925332307815552,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.381953239440918,-0.07547374069690704,0.30464816093444824,-0.030840033665299416,3.7721259593963623,1.2914071083068848,-0.9961704015731812,0.9102517366409302,-0.8503620028495789,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6007562875747681,2.2091543674468994,-0.7489884495735168,-0.7511994242668152,-1.2407258749008179,4.343805313110352,-4.890786647796631,0.1518731266260147,0.3782027065753937,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3663036823272705,0.8511885404586792,-3.0741145610809326,-3.645432233810425,-2.4279661178588867,-0.12353424727916718,-3.731016159057617,2.7623980045318604,0.6716979742050171,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.07512141019105911,-0.010461924597620964,0.09837032854557037,-0.32155174016952515,0.05437829717993736,0.4712434411048889,-1.2495065927505493,-0.556710422039032,-0.44318485260009766,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21068203449249268,0.7603893280029297,1.2210791110992432,-0.2549552917480469,-0.6466132998466492,1.1515941619873047,-2.1797702312469482,-0.7665700912475586,-0.5109251141548157,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5210992693901062,-0.8493446111679077,-0.43323224782943726,2.018993377685547,-1.8161300420761108,-0.7716566324234009,-0.566165030002594,-0.7564111351966858,-0.12203577160835266,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.4755289554595947,0.7625930905342102,-0.016548221930861473,0.6110138893127441,-1.1983895301818848,2.3059542179107666,-2.593961238861084,-1.8297003507614136,-1.9844835996627808,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.5940380096435547,0.21132782101631165,-0.5768953561782837,-1.3663700819015503,-0.4302087724208832,0.09598150849342346,-2.7636520862579346,-1.4784611463546753,2.704583168029785,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.326533555984497,0.36246663331985474,-2.431274175643921,0.4322120249271393,0.3169182538986206,0.7519229054450989,-1.3842875957489014,-3.651931047439575,2.5000271797180176,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.503657341003418,3.5907983779907227,1.8489123582839966,0.4397744834423065,-0.3312435448169708,3.9028868675231934,-3.883073329925537,2.433743715286255,-1.5890696048736572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.12248741090297699,0.9644337296485901,-0.33600524067878723,0.8873708248138428,-0.10329265892505646,0.406356543302536,-1.0387531518936157,-0.6933873295783997,-0.23086927831172943,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1155420541763306,-0.07335051894187927,0.12083866447210312,0.616393506526947,-1.0752959251403809,0.48497793078422546,-1.4961527585983276,-1.4000073671340942,-0.06188872456550598,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.27776744961738586,-0.20395439863204956,0.10855957865715027,1.0365015268325806,-1.1210097074508667,1.666088581085205,-0.4042315185070038,-2.553316831588745,-0.6671732068061829,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2219746112823486,0.8661854267120361,-0.1392059475183487,-0.1670306921005249,0.2221551239490509,-0.37681159377098083,0.3895004093647003,2.4379379749298096,-0.3978804647922516,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.482856035232544,0.738149106502533,-2.2837653160095215,-2.6015877723693848,-2.0084238052368164,1.7572484016418457,-2.4992260932922363,-0.32350456714630127,-0.358242005109787,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9569153785705566,2.5204689502716064,1.7116056680679321,-0.23232322931289673,-0.2024671584367752,-0.5875683426856995,1.6754060983657837,-2.9159152507781982,2.7112960815429688,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.774019718170166,3.878873109817505,0.534343957901001,0.894716203212738,3.117614269256592,-0.565987765789032,-4.121032238006592,-1.5690746307373047,3.1387956142425537,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5341058969497681,0.19076508283615112,-0.14514479041099548,0.13852575421333313,-0.09531878679990768,0.827518105506897,-1.9056483507156372,-0.08496274054050446,-0.6445814967155457,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0960898399353027,-0.6104482412338257,-0.356295645236969,0.35058727860450745,-0.3993337154388428,0.09391143172979355,-1.5938178300857544,-0.4204598665237427,-1.8552716970443726,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7467477321624756,0.26647669076919556,-0.10988140106201172,0.6646217703819275,-1.5259802341461182,-0.4576394855976105,-1.3461458683013916,-0.1234433576464653,-0.2767764925956726,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.18825414776802063,0.420014888048172,-0.548180878162384,-0.17213964462280273,-0.45128902792930603,0.9629567861557007,1.1144893169403076,0.17796458303928375,2.5273947715759277,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.950892686843872,-0.13105975091457367,2.1396610736846924,2.1082818508148193,0.06285054236650467,0.997405469417572,0.01454942300915718,-1.5025690793991089,-2.3188235759735107,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.079353928565979,-4.030473709106445,0.704822301864624,-2.0339715480804443,-0.7467718124389648,0.27403557300567627,1.533166766166687,-0.25866618752479553,-0.3128840923309326,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.3787107467651367,0.713876485824585,0.2519807517528534,0.32657721638679504,-5.586782932281494,-2.713454008102417,-1.6403777599334717,-2.2024314403533936,-1.7717673778533936,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3282538056373596,1.083131194114685,0.05321135371923447,0.7839517593383789,-0.49027958512306213,0.30250638723373413,-1.0258761644363403,-0.12415780127048492,-0.564116895198822,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6715598106384277,0.15295201539993286,-0.22465485334396362,1.526598334312439,0.005210353527218103,0.245505690574646,-0.8962433338165283,-0.39840424060821533,-0.5572059750556946,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.09712991118431091,1.264114260673523,0.9273649454116821,-0.26861006021499634,0.3575311005115509,0.38091450929641724,-0.1122121587395668,-2.520378589630127,-1.0524005889892578,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.9653642177581787,0.21870222687721252,1.3683782815933228,1.5662801265716553,-0.2563384473323822,-0.11239346116781235,0.35309144854545593,-1.5980260372161865,-0.5420742034912109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9903910160064697,-1.10616934299469,1.3865966796875,2.8458704948425293,-1.6086280345916748,2.3540196418762207,-1.0518267154693604,-1.4030725955963135,-2.5709047317504883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7455980777740479,-2.836216449737549,2.4098753929138184,-1.307596206665039,-3.028568983078003,-0.9892218708992004,-2.173351764678955,0.9321745038032532,-1.3998539447784424,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.23629093170166,1.614715576171875,-1.5798810720443726,1.7726624011993408,-4.329379081726074,-2.938361644744873,-2.490837335586548,0.1705773025751114,1.2432342767715454,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.19839629530906677,0.7385830879211426,-0.25282472372055054,0.35095855593681335,-0.21468006074428558,-0.02634810470044613,-1.5954139232635498,-0.3947802186012268,0.13904382288455963,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.007783300708979368,0.8092941641807556,0.36894577741622925,-0.3767073452472687,0.20289137959480286,-0.14947189390659332,0.18975730240345,-0.24162894487380981,0.07663148641586304,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5131856799125671,-0.2080807238817215,-0.42322975397109985,0.2325890064239502,-1.3797348737716675,1.0959839820861816,-2.6148440837860107,-1.0813162326812744,-2.538848638534546,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.552563190460205,-0.12610459327697754,1.623403549194336,0.8340244293212891,0.3091842234134674,-1.4874073266983032,-2.438110828399658,-0.8118276000022888,-2.4763834476470947,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.644770622253418,-1.5914220809936523,0.1468343734741211,-0.8177170157432556,-2.086071252822876,0.9894657731056213,-0.024512391537427902,2.159712553024292,-1.105575442314148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2674986124038696,-3.851893424987793,0.09533271193504333,1.984911322593689,-1.848300814628601,2.430436611175537,-1.354214072227478,1.28095543384552,1.3931454420089722,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6407352089881897,-2.9175055027008057,-3.5826733112335205,2.5760178565979004,-1.922910451889038,-3.143045663833618,0.21672862768173218,1.4175313711166382,-1.118180274963379,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4099758267402649,0.8055477142333984,-0.38851267099380493,0.34745025634765625,-0.27386900782585144,0.8613296151161194,-0.7431812286376953,-0.7946232557296753,-0.7746790647506714,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.24549627304077148,0.5858885049819946,0.27840447425842285,-0.36954548954963684,-1.181665062904358,-0.1722872108221054,-1.1035053730010986,-1.5778661966323853,0.3144572973251343,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9958299398422241,-1.425464153289795,0.6989108324050903,-0.5712422728538513,-1.0562849044799805,1.4625614881515503,-1.1414979696273804,0.5591322779655457,-1.427791714668274,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2276304960250854,-0.8676398992538452,0.870229959487915,2.350972890853882,1.4914076328277588,0.6584374904632568,-3.16572904586792,-0.5056748390197754,-0.957738995552063,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3902124762535095,1.1934071779251099,-0.714544415473938,3.0347063541412354,0.17972615361213684,3.4843103885650635,-2.8900208473205566,0.2590278089046478,-2.530667781829834,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.1832973062992096,-0.9084749817848206,-0.44033873081207275,3.523730516433716,2.30824875831604,2.517791271209717,-0.4354941248893738,-3.582117795944214,0.6014630794525146,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1336863040924072,0.22842904925346375,-3.61095929145813,-1.042093276977539,1.836714744567871,2.028541326522827,-4.130274772644043,-2.422791004180908,-2.5056567192077637,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.10477592796087265,0.255553662776947,-0.11459221690893173,1.120331883430481,-0.31313011050224304,-0.0951337143778801,-0.9433033466339111,-0.32576683163642883,-0.34703248739242554,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6996802687644958,-0.05347013846039772,0.4912872910499573,0.9149686694145203,-1.0665112733840942,0.3229351043701172,-2.049614667892456,0.9162646532058716,-0.7065920829772949,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1168818473815918,1.1069157123565674,-0.3877517282962799,-1.3177621364593506,-1.5249009132385254,1.8925215005874634,-1.9043899774551392,-0.17945697903633118,0.325175404548645,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.05160179361701012,1.8576607704162598,1.2238796949386597,1.3302518129348755,-1.7338656187057495,2.7809815406799316,-0.12926875054836273,-0.3414042294025421,0.9984931945800781,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.1022879034280777,2.4959137439727783,1.1524451971054077,2.2764394283294678,-1.996639609336853,-1.9312739372253418,0.21171902120113373,-2.170654296875,0.7971344590187073,0.0,0.0,0.0,0.0,1.0,0.0,0.0
