split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3
test,-2.5378613471984863,1.8913575410842896,1.5036371946334839,-0.8499231338500977,-3.148644208908081,0.7351241707801819,0.0,0.0,0.0,1.0
test,0.1243073046207428,1.455942153930664,-0.19940738379955292,-0.9932261109352112,-1.668715000152588,0.1901123970746994,1.0,0.0,0.0,0.0
test,-0.4333507716655731,0.1242564469575882,0.11567674577236176,-0.19564123451709747,-0.6089450716972351,0.1793811023235321,0.0,1.0,0.0,0.0
test,1.133506178855896,2.982269525527954,0.4021757245063782,0.03396136686205864,-2.8641319274902344,-2.4535975456237793,0.0,0.0,1.0,0.0
test,0.9460590481758118,-1.2251617908477783,1.7683336734771729,0.5254507660865784,-3.640986204147339,0.41911745071411133,0.0,0.0,0.0,1.0
test,1.1588027477264404,1.0097901821136475,0.24167278409004211,-0.024655889719724655,-1.8518909215927124,-0.8500456213951111,1.0,0.0,0.0,0.0
test,0.8601099848747253,2.0029780864715576,-0.25075554847717285,-1.2359788417816162,-2.9494545459747314,0.5109785199165344,0.0,1.0,0.0,0.0
test,-0.9732070565223694,-0.9055569767951965,0.7406308650970459,-0.615162193775177,-1.239851713180542,0.30336982011795044,0.0,0.0,1.0,0.0
test,-0.3428650200366974,3.63576602935791,-1.478386640548706,1.0677226781845093,0.8683027029037476,-0.40624862909317017,0.0,0.0,0.0,1.0
test,0.38340476155281067,0.8489410877227783,0.3846528232097626,-0.16788312792778015,-2.1408698558807373,-0.6926285624504089,1.0,0.0,0.0,0.0
test,0.5455096960067749,3.348111629486084,0.23103439807891846,-0.9650312662124634,-1.5749675035476685,-0.56270831823349,0.0,1.0,0.0,0.0
test,1.4420900344848633,3.116835117340088,1.6025820970535278,1.2317805290222168,-2.2700111865997314,-0.22118178009986877,0.0,0.0,1.0,0.0
test,3.0233545303344727,1.7657909393310547,-1.968026041984558,0.3144628703594208,0.6854618787765503,-0.9202265739440918,0.0,0.0,0.0,1.0
test,0.412468284368515,2.0620369911193848,0.7979327440261841,-0.4060508608818054,-1.2971590757369995,-0.20505504310131073,1.0,0.0,0.0,0.0
test,1.658848524093628,0.8006183505058289,-0.212953582406044,-1.3526864051818848,-0.47746530175209045,-0.9071225523948669,0.0,1.0,0.0,0.0
test,1.7256959676742554,2.6270558834075928,-0.4895932674407959,-1.1839094161987305,-1.5175124406814575,1.933551549911499,0.0,0.0,1.0,0.0
test,1.8400347232818604,1.2753236293792725,-2.001593828201294,-0.3042026460170746,-1.9776581525802612,-3.5133562088012695,0.0,0.0,0.0,1.0
test,0.691556990146637,1.7143585681915283,-0.3188846707344055,0.32408878207206726,-1.6019160747528076,-0.8706618547439575,1.0,0.0,0.0,0.0
test,-0.25785380601882935,1.9960740804672241,0.4930069148540497,-0.6830366253852844,-2.4604499340057373,-1.7512826919555664,0.0,1.0,0.0,0.0
test,-0.21135126054286957,2.871976137161255,1.8850390911102295,-2.1340761184692383,-1.5440139770507812,-0.14233770966529846,0.0,0.0,1.0,0.0
test,0.8292707800865173,-1.2945234775543213,2.6995913982391357,-0.4971163868904114,-0.6816670298576355,0.5404350757598877,0.0,0.0,0.0,1.0
test,0.339801549911499,1.2074700593948364,-0.15715347230434418,-0.3245506286621094,-2.2839677333831787,0.13396385312080383,1.0,0.0,0.0,0.0
test,0.15772011876106262,3.257906913757324,0.19155330955982208,-0.07024940848350525,-1.848294734954834,0.20196202397346497,0.0,1.0,0.0,0.0
test,0.5687856078147888,3.0126070976257324,-0.45611459016799927,-2.694589376449585,-1.6705653667449951,-1.3360447883605957,0.0,0.0,1.0,0.0
test,-1.4147229194641113,0.9185133576393127,1.9856516122817993,-0.8724231719970703,-1.6986461877822876,-3.18036150932312,0.0,0.0,0.0,1.0
test,1.378761649131775,1.763864517211914,-0.3716942369937897,-0.49775728583335876,-1.693285346031189,-0.5298462510108948,1.0,0.0,0.0,0.0
test,1.358787178993225,2.804199457168579,-0.10639575868844986,0.4457002282142639,-2.0624804496765137,-1.1230987310409546,0.0,1.0,0.0,0.0
test,0.20618665218353271,1.299522042274475,1.0562894344329834,1.8420236110687256,-0.810336709022522,-1.9251694679260254,0.0,0.0,1.0,0.0
test,0.3015952706336975,0.04512421414256096,3.014300584793091,-0.09799439460039139,-0.5382530093193054,1.6950300931930542,0.0,0.0,0.0,1.0
test,0.6024803519248962,2.1923537254333496,0.5919009447097778,-0.44331514835357666,-1.3919726610183716,-0.78593909740448,1.0,0.0,0.0,0.0
test,1.549883484840393,1.802496314048767,-0.31247344613075256,-1.436676263809204,-1.4547711610794067,-1.6721209287643433,0.0,1.0,0.0,0.0
test,-1.1998882293701172,2.999894857406616,0.6303720474243164,-1.5073094367980957,-0.17578305304050446,-0.44904541969299316,0.0,0.0,1.0,0.0
test,-0.6976314187049866,-0.15507321059703827,-2.2523438930511475,0.5887928605079651,-0.6111541390419006,1.74432373046875,0.0,0.0,0.0,1.0
test,1.2864912748336792,1.6453925371170044,-0.34704646468162537,-0.466195672750473,-1.9709070920944214,-0.6716122627258301,1.0,0.0,0.0,0.0
test,-0.35427114367485046,1.9662976264953613,1.3548060655593872,-1.4244375228881836,-1.2474702596664429,-0.08982952684164047,0.0,1.0,0.0,0.0
test,0.7147451639175415,1.9220179319381714,1.2943254709243774,-1.9497556686401367,0.4741939306259155,-1.2786272764205933,0.0,0.0,1.0,0.0
test,1.2575798034667969,3.563300132751465,0.948580801486969,1.3322550058364868,1.17753267288208,-0.4178040325641632,0.0,0.0,0.0,1.0
test,0.6542320251464844,1.9079564809799194,-0.7175000905990601,-0.6700822114944458,-1.6703850030899048,-0.577836811542511,1.0,0.0,0.0,0.0
test,-0.6696241497993469,1.5740782022476196,0.9829141497612,0.47165822982788086,-0.6486898064613342,-0.6602469682693481,0.0,1.0,0.0,0.0
test,1.9988247156143188,3.7148025035858154,0.8675832152366638,0.7136877775192261,-1.3901405334472656,-0.23969188332557678,0.0,0.0,1.0,0.0
test,-0.24818681180477142,4.322282791137695,1.5449317693710327,-2.0724236965179443,-2.6808087825775146,0.5030602812767029,0.0,0.0,0.0,1.0
test,0.1292896568775177,1.1959350109100342,-0.2708864212036133,0.13860222697257996,-1.749023199081421,-0.9067479968070984,1.0,0.0,0.0,0.0
test,0.7778868675231934,1.0585204362869263,0.6119450330734253,-2.1059160232543945,-0.7870870232582092,-0.24370776116847992,0.0,1.0,0.0,0.0
test,-0.18433226644992828,0.7797832489013672,-2.5988399982452393,-0.8245678544044495,-0.8001527190208435,-0.5021710395812988,0.0,0.0,1.0,0.0
test,0.8451110124588013,1.0747644901275635,3.218075752258301,2.0472896099090576,-1.3834911584854126,-0.5623049736022949,0.0,0.0,0.0,1.0
test,0.7693391442298889,1.988526463508606,0.3189821243286133,0.3523309528827667,-1.4448293447494507,-0.6311551928520203,1.0,0.0,0.0,0.0
test,1.9709854125976562,1.5817723274230957,1.101128339767456,-0.2174912393093109,-1.9236688613891602,0.5455405712127686,0.0,1.0,0.0,0.0
test,0.14545685052871704,1.9240020513534546,1.4556341171264648,-1.6564786434173584,0.0864793211221695,-1.945672869682312,0.0,0.0,1.0,0.0
test,-0.01818794012069702,1.4277344942092896,-2.1322031021118164,-2.0415608882904053,-4.185588836669922,-1.3606212139129639,0.0,0.0,0.0,1.0
test,0.7908451557159424,0.7541077136993408,0.4111391007900238,0.16426824033260345,-1.394276738166809,-0.5893832445144653,1.0,0.0,0.0,0.0
test,-0.683451235294342,0.9217004776000977,-0.5509945154190063,-0.6242110729217529,-2.3969669342041016,0.5784411430358887,0.0,1.0,0.0,0.0
test,0.45564207434654236,-0.4234756827354431,0.15223056077957153,-1.610613465309143,-1.129783034324646,-2.330176830291748,0.0,0.0,1.0,0.0
test,-2.0448646545410156,2.1107535362243652,-1.3927255868911743,0.5946995615959167,-1.2907392978668213,1.953546404838562,0.0,0.0,0.0,1.0
test,0.6992172598838806,1.4753469228744507,-0.1992873251438141,-1.0620750188827515,-2.2055952548980713,-0.4341410994529724,1.0,0.0,0.0,0.0
test,1.8831992149353027,1.6003469228744507,0.2769491970539093,-1.1265897750854492,-0.23430313169956207,-0.47075918316841125,0.0,1.0,0.0,0.0
test,-1.5165717601776123,0.828423798084259,-1.4897959232330322,-1.4784926176071167,-0.9860574007034302,0.09343882650136948,0.0,0.0,1.0,0.0
test,0.30768856406211853,-1.2272257804870605,0.7655742764472961,1.1327718496322632,-3.974730968475342,-0.14879807829856873,0.0,0.0,0.0,1.0
test,0.8710712194442749,1.0920581817626953,0.8534403443336487,-0.107713483273983,-1.3714114427566528,-0.688671886920929,1.0,0.0,0.0,0.0
test,2.04441237449646,0.9496354460716248,-0.20117856562137604,-1.529231309890747,-1.151057243347168,-0.6666663885116577,0.0,1.0,0.0,0.0
test,1.275614857673645,-0.8426289558410645,-1.0296896696090698,0.7693387269973755,-2.22098708152771,0.0931471511721611,0.0,0.0,1.0,0.0
test,-1.6405843496322632,4.474173069000244,0.16716669499874115,-0.478267103433609,-0.3410905599594116,-1.0473346710205078,0.0,0.0,0.0,1.0
test,0.27019166946411133,1.8808605670928955,0.4030747711658478,0.019816240295767784,-2.204742670059204,-0.3198322355747223,1.0,0.0,0.0,0.0
test,0.6072997450828552,1.1152887344360352,1.0388588905334473,0.4492599368095398,-1.3404381275177002,-1.8751881122589111,0.0,1.0,0.0,0.0
test,-0.592632532119751,0.8199643492698669,2.0950844287872314,-2.088390350341797,-2.074262857437134,-0.4432806968688965,0.0,0.0,1.0,0.0
test,-2.4430952072143555,0.7507408857345581,0.6090850830078125,0.5028214454650879,-3.195716142654419,-1.9691483974456787,0.0,0.0,0.0,1.0
test,0.8960373997688293,1.1744085550308228,-0.11585571616888046,-0.3845195770263672,-1.4968458414077759,0.5083656311035156,1.0,0.0,0.0,0.0
test,2.0739190578460693,1.5960339307785034,0.39334625005722046,-0.2180279791355133,-2.6237237453460693,-1.0538525581359863,0.0,1.0,0.0,0.0
test,1.5524319410324097,2.1175832748413086,2.4249892234802246,-1.1616522073745728,-2.750530242919922,-0.6544785499572754,0.0,0.0,1.0,0.0
test,-2.025531530380249,0.5864999294281006,-1.0727649927139282,-1.9897819757461548,0.27447980642318726,0.7403005957603455,0.0,0.0,0.0,1.0
test,1.200777530670166,0.8744032979011536,-0.32532429695129395,-0.48074308037757874,-1.503680944442749,-0.04461914300918579,1.0,0.0,0.0,0.0
test,2.261626720428467,1.7645139694213867,-0.7607094645500183,0.1957785040140152,-1.42912757396698,-0.2466098964214325,0.0,1.0,0.0,0.0
test,-0.37202391028404236,0.5086794495582581,1.0688786506652832,-2.709700107574463,-1.6765090227127075,0.5305994749069214,0.0,0.0,1.0,0.0
test,-0.19318006932735443,0.4415375888347626,0.9988257884979248,0.03688129037618637,-1.4580594301223755,3.2778232097625732,0.0,0.0,0.0,1.0
test,0.1039046198129654,1.3828996419906616,-0.6270552277565002,-0.7313183546066284,-1.1699538230895996,-0.4238903522491455,1.0,0.0,0.0,0.0
test,1.727427363395691,2.230170726776123,1.2423135042190552,0.1479061096906662,-2.2107675075531006,-0.4615932106971741,0.0,1.0,0.0,0.0
test,-1.078322172164917,-0.4529711902141571,0.5830549597740173,-0.7829778790473938,-1.075845718383789,1.037760615348816,0.0,0.0,1.0,0.0
test,1.3921031951904297,-0.9302358031272888,-1.0813274383544922,0.9579880237579346,-1.9556305408477783,2.140289068222046,0.0,0.0,0.0,1.0
test,0.5974985957145691,0.6518157720565796,0.14688968658447266,-0.10538539290428162,-2.014411449432373,-0.14402389526367188,1.0,0.0,0.0,0.0
test,0.357249915599823,0.1493578553199768,-0.577552080154419,-0.5328330397605896,-0.6280875205993652,0.6077238917350769,0.0,1.0,0.0,0.0
test,0.8988288640975952,3.1429808139801025,-0.3373848795890808,0.6941691040992737,-3.234154462814331,-1.7201755046844482,0.0,0.0,1.0,0.0
test,-1.8727600574493408,2.260925054550171,0.13971076905727386,-1.2973825931549072,0.9489896297454834,1.1349821090698242,0.0,0.0,0.0,1.0
test,0.6388554573059082,2.295408010482788,-0.28608813881874084,-0.7528356313705444,-1.6233235597610474,-0.38945654034614563,1.0,0.0,0.0,0.0
test,0.23879645764827728,2.102083683013916,0.7916105389595032,-1.628450870513916,-2.726670980453491,-0.4287664294242859,0.0,1.0,0.0,0.0
test,-1.191772222518921,0.47063422203063965,0.030248163267970085,-0.01541818305850029,0.036682017147541046,-1.8839284181594849,0.0,0.0,1.0,0.0
test,-1.1651439666748047,-0.6236369013786316,0.48978644609451294,-1.1148734092712402,-4.341010570526123,-0.06955447047948837,0.0,0.0,0.0,1.0
test,0.6750574707984924,1.252514362335205,1.020787239074707,-0.5067216753959656,-1.7897272109985352,-0.3245788812637329,1.0,0.0,0.0,0.0
test,0.19356100261211395,1.326748013496399,0.715583860874176,-1.8135454654693604,-1.9302207231521606,-1.4952548742294312,0.0,1.0,0.0,0.0
test,0.8883746862411499,3.111201286315918,1.1466946601867676,-1.9238144159317017,-1.30413818359375,-1.9914692640304565,0.0,0.0,1.0,0.0
test,-1.138995885848999,0.5813973546028137,0.48440873622894287,-0.4334103763103485,1.2205853462219238,1.7459001541137695,0.0,0.0,0.0,1.0
test,1.4505064487457275,1.455777645111084,0.19157619774341583,-0.6078006625175476,-1.2893650531768799,-0.7361975908279419,1.0,0.0,0.0,0.0
test,0.3383532166481018,2.4855873584747314,1.377042531967163,0.4680717885494232,-1.1945959329605103,-0.9684184789657593,0.0,1.0,0.0,0.0
test,0.2896673083305359,-1.0570114850997925,0.5379166603088379,0.19857780635356903,-1.7758039236068726,-1.8029993772506714,0.0,0.0,1.0,0.0
test,-2.155552387237549,2.6499063968658447,-0.1501200646162033,-1.2174656391143799,0.012749629095196724,-2.3527016639709473,0.0,0.0,0.0,1.0
test,0.1899784952402115,1.0354822874069214,0.5865512490272522,-0.6533225774765015,-1.0950952768325806,0.018901165574789047,1.0,0.0,0.0,0.0
test,-0.7710971832275391,2.204183578491211,-0.41109761595726013,-0.9587240815162659,-0.5652589201927185,-0.6461266279220581,0.0,1.0,0.0,0.0
test,-0.6749398708343506,1.305511236190796,1.387155532836914,-1.4899885654449463,-3.2137081623077393,0.9174987077713013,0.0,0.0,1.0,0.0
test,-1.803414225578308,3.4953315258026123,1.1103515625,-0.847908616065979,-1.7082245349884033,1.8177211284637451,0.0,0.0,0.0,1.0
test,0.6566199660301208,1.3214154243469238,0.0901322141289711,-0.19710786640644073,-1.8369139432907104,-1.301173210144043,1.0,0.0,0.0,0.0
test,-0.33262377977371216,1.3945285081863403,-0.9746490120887756,-0.05728131905198097,-2.898874282836914,-0.1165795773267746,0.0,1.0,0.0,0.0
test,0.21778236329555511,3.3076767921447754,-0.6032936573028564,1.5622584819793701,-2.426025390625,0.20773226022720337,0.0,0.0,1.0,0.0
test,2.120171546936035,2.466089963912964,3.3044910430908203,0.04006059467792511,-0.14541414380073547,-0.01766861230134964,0.0,0.0,0.0,1.0
test,-0.06568131595849991,1.4591636657714844,0.4661916494369507,0.17230994999408722,-1.4028594493865967,-0.058847781270742416,1.0,0.0,0.0,0.0
test,0.03916124626994133,2.9222981929779053,-1.066396951675415,-0.7149307727813721,-1.805161714553833,-0.5282418727874756,0.0,1.0,0.0,0.0
test,-1.1088500022888184,0.9985203742980957,-0.22767093777656555,-0.41622650623321533,0.04680093377828598,1.4444873332977295,0.0,0.0,1.0,0.0
test,2.9647486209869385,2.1579132080078125,-1.1854716539382935,-1.9894012212753296,-2.8444926738739014,1.6069161891937256,0.0,0.0,0.0,1.0
test,0.866120457649231,1.6478779315948486,0.37919846177101135,-0.48253411054611206,-2.4238944053649902,-0.348719984292984,1.0,0.0,0.0,0.0
test,0.8569818139076233,0.9323844909667969,0.016618642956018448,-0.13427051901817322,0.006196518428623676,-1.476185917854309,0.0,1.0,0.0,0.0
test,-0.7137683033943176,2.2557451725006104,-0.18223050236701965,1.368523120880127,0.2332695871591568,0.2315678894519806,0.0,0.0,1.0,0.0
test,1.1277908086776733,0.08190867304801941,-2.294203519821167,1.2646883726119995,-1.1169037818908691,1.9163018465042114,0.0,0.0,0.0,1.0
test,0.3669426143169403,1.1805089712142944,0.863342821598053,-0.6971684098243713,-1.9637376070022583,-0.38488200306892395,1.0,0.0,0.0,0.0
test,0.7237580418586731,1.831419587135315,0.16295753419399261,-1.2423824071884155,0.17076806724071503,-0.8001022934913635,0.0,1.0,0.0,0.0
test,-1.0472408533096313,1.48372483253479,-0.2830699682235718,0.7852733135223389,-3.1543381214141846,-1.8646470308303833,0.0,0.0,1.0,0.0
test,1.0567717552185059,-1.1008894443511963,-1.2008224725723267,0.46324121952056885,-3.4635117053985596,-2.163025379180908,0.0,0.0,0.0,1.0
test,0.7098397612571716,1.4344675540924072,0.4657113254070282,-0.2512096166610718,-0.6312836408615112,-0.39083242416381836,1.0,0.0,0.0,0.0
test,0.9197275042533875,2.162550210952759,-1.228554129600525,-0.003195305587723851,-2.4304733276367188,0.4610483646392822,0.0,1.0,0.0,0.0
test,-0.20608720183372498,3.189274787902832,0.41455981135368347,-1.2310389280319214,0.5896973013877869,-0.3741935193538666,0.0,0.0,1.0,0.0
test,3.021131753921509,-0.2202506959438324,-0.5138629674911499,1.854299783706665,-1.0771111249923706,-1.6735457181930542,0.0,0.0,0.0,1.0
test,0.5820096135139465,1.6392871141433716,-0.7779645919799805,-0.05363127961754799,-1.763203740119934,-0.609858512878418,1.0,0.0,0.0,0.0
test,2.1139965057373047,1.7511225938796997,0.26847603917121887,-1.624554991722107,-1.465393304824829,-0.37970584630966187,0.0,1.0,0.0,0.0
test,-1.6082011461257935,1.977471947669983,1.3838303089141846,-1.4951952695846558,-1.7709583044052124,0.5961807370185852,0.0,0.0,1.0,0.0
test,1.824837565422058,2.0702924728393555,2.292717218399048,-0.5183056592941284,-1.3140058517456055,2.6456236839294434,0.0,0.0,0.0,1.0
test,0.21754589676856995,2.0382397174835205,0.4655945897102356,-0.329616516828537,-1.794584035873413,-0.9296430945396423,1.0,0.0,0.0,0.0
test,-0.5806095004081726,2.595625400543213,-0.8429381251335144,-0.6119672656059265,-1.4492619037628174,-1.013916015625,0.0,1.0,0.0,0.0
test,0.4357568323612213,0.9681843519210815,-0.006070063915103674,1.7407797574996948,-3.575014591217041,-0.13590745627880096,0.0,0.0,1.0,0.0
test,0.5970454216003418,0.6345167756080627,-1.5579115152359009,2.8893067836761475,-1.1358674764633179,-1.6945892572402954,0.0,0.0,0.0,1.0
test,1.237701654434204,0.9515613913536072,0.07271873205900192,-0.23966459929943085,-2.0889735221862793,-0.36227133870124817,1.0,0.0,0.0,0.0
test,0.5045620203018188,0.00975774135440588,1.0648537874221802,-1.252142071723938,-1.2894091606140137,-0.7741562128067017,0.0,1.0,0.0,0.0
test,1.615648865699768,1.960062026977539,-1.6737686395645142,1.2723937034606934,-1.859211802482605,0.9328755736351013,0.0,0.0,1.0,0.0
test,-1.074587345123291,3.8888204097747803,1.5248714685440063,-1.0937228202819824,-2.79121470451355,-2.153611183166504,0.0,0.0,0.0,1.0
test,0.6381811499595642,1.080491065979004,0.6049047112464905,-0.6200353503227234,-1.0954028367996216,0.208206444978714,1.0,0.0,0.0,0.0
test,0.4351651072502136,1.5748971700668335,-0.6270273327827454,-1.4134478569030762,-2.335848808288574,-1.7054108381271362,0.0,1.0,0.0,0.0
test,0.75978022813797,0.04231317341327667,1.2904013395309448,-1.6045420169830322,-2.1966471672058105,-2.2821614742279053,0.0,0.0,1.0,0.0
test,-0.27668729424476624,-0.19858631491661072,1.92305326461792,-1.154712200164795,-2.0284667015075684,2.5107977390289307,0.0,0.0,0.0,1.0
test,0.037073295563459396,1.9393500089645386,0.16171795129776,-0.3488064110279083,-1.3338679075241089,-1.018669843673706,1.0,0.0,0.0,0.0
test,1.557222843170166,0.26265862584114075,-0.841684103012085,-0.9063750505447388,-0.9285244345664978,0.003519118297845125,0.0,1.0,0.0,0.0
test,0.8109539151191711,2.056779623031616,1.7255926132202148,-0.4794082045555115,0.7789619565010071,-1.0966721773147583,0.0,0.0,1.0,0.0
test,1.2465568780899048,0.7718690037727356,1.1071752309799194,-3.2300429344177246,-2.8539392948150635,1.683683156967163,0.0,0.0,0.0,1.0
test,1.3716844320297241,1.118588924407959,0.30710452795028687,-0.32694676518440247,-1.9679245948791504,-0.19361551105976105,1.0,0.0,0.0,0.0
test,-0.09664712846279144,-0.12105460464954376,-0.03345150873064995,-0.8747272491455078,-2.2901101112365723,-0.88229900598526,0.0,1.0,0.0,0.0
test,2.3199379444122314,0.37026840448379517,-1.160456895828247,0.21225035190582275,-2.1674551963806152,-1.96320378780365,0.0,0.0,1.0,0.0
test,-0.565324604511261,-1.1210345029830933,-1.3659778833389282,-0.9468386173248291,0.8233491778373718,-0.6574710011482239,0.0,0.0,0.0,1.0
test,0.28389567136764526,1.9846853017807007,0.0996471643447876,0.005046473350375891,-1.7083977460861206,0.28478750586509705,1.0,0.0,0.0,0.0
test,0.753217875957489,0.7029251456260681,0.33888915181159973,0.6752065420150757,-2.989264726638794,-0.7175887227058411,0.0,1.0,0.0,0.0
test,-0.8305416703224182,1.3087362051010132,-1.2272263765335083,-0.7398784160614014,-2.577004909515381,-2.3896589279174805,0.0,0.0,1.0,0.0
test,-0.15506400167942047,-1.3670612573623657,1.1032981872558594,-0.5587344169616699,-3.333228588104248,1.4219274520874023,0.0,0.0,0.0,1.0
test,0.30989760160446167,1.573872447013855,-0.15496452152729034,0.34096482396125793,-2.0957703590393066,-0.28524354100227356,1.0,0.0,0.0,0.0
test,1.3386746644973755,1.7443000078201294,0.4012046754360199,0.7475994229316711,-1.478951334953308,1.0197193622589111,0.0,1.0,0.0,0.0
test,-1.8972373008728027,1.6214029788970947,1.0440937280654907,0.05968831852078438,-2.1598386764526367,0.7659037709236145,0.0,0.0,1.0,0.0
test,0.8974815607070923,-0.3258965015411377,-1.154298186302185,-3.434713840484619,-0.3288455903530121,0.3054383397102356,0.0,0.0,0.0,1.0
test,0.5210862755775452,1.3969309329986572,0.3104006052017212,-0.500835657119751,-2.350694179534912,0.14134494960308075,1.0,0.0,0.0,0.0
test,-0.7269222140312195,1.2772825956344604,0.4451170861721039,0.36848607659339905,-1.679566502571106,0.8596534132957458,0.0,1.0,0.0,0.0
test,-0.8612278699874878,0.36873000860214233,0.12130668759346008,-1.079005479812622,0.7398884892463684,-0.6560224890708923,0.0,0.0,1.0,0.0
test,-0.1487848311662674,-1.2924528121948242,-0.5907831192016602,-2.5214760303497314,0.11549436300992966,-0.829008936882019,0.0,0.0,0.0,1.0
test,0.7955848574638367,0.9505939483642578,0.5090884566307068,-0.9809618592262268,-1.1369500160217285,-0.5045416355133057,1.0,0.0,0.0,0.0
test,1.2045567035675049,0.7431296706199646,-1.17531156539917,0.3214722275733948,-0.5490742921829224,-0.1642913669347763,0.0,1.0,0.0,0.0
test,0.21382088959217072,-0.4850124418735504,-0.7223645448684692,0.5273621082305908,-2.9903385639190674,0.8562684059143066,0.0,0.0,1.0,0.0
test,0.14288394153118134,4.597228050231934,-0.41855645179748535,1.421464204788208,-1.3963282108306885,-1.9085084199905396,0.0,0.0,0.0,1.0
test,0.6730042099952698,1.881476640701294,0.7827095985412598,-0.20094962418079376,-1.8208439350128174,0.07520359009504318,1.0,0.0,0.0,0.0
test,-0.553956151008606,1.7576844692230225,-0.8282154202461243,-1.3688831329345703,-0.644083559513092,-0.47821229696273804,0.0,1.0,0.0,0.0
test,2.0685365200042725,1.312133550643921,0.4918483793735504,0.29613175988197327,0.8823307156562805,-0.9167819023132324,0.0,0.0,1.0,0.0
test,-2.392421245574951,1.3783904314041138,-0.5323972105979919,1.1953701972961426,-2.047987461090088,-2.3738906383514404,0.0,0.0,0.0,1.0
test,0.8411628007888794,1.1011455059051514,0.5357542634010315,-1.058841586112976,-1.715262532234192,-0.7373065948486328,1.0,0.0,0.0,0.0
test,-0.11144912242889404,1.7607523202896118,0.4369869530200958,-0.8889657855033875,-2.3374569416046143,-1.9282951354980469,0.0,1.0,0.0,0.0
test,1.1707006692886353,1.6681324243545532,2.917325258255005,-0.6388630270957947,-1.7149581909179688,-1.0848746299743652,0.0,0.0,1.0,0.0
test,-0.2441229522228241,2.472820520401001,1.5525586605072021,1.3298425674438477,-3.2771189212799072,-2.8556783199310303,0.0,0.0,0.0,1.0
test,0.20606201887130737,2.0491936206817627,-0.24927057325839996,-0.1562097817659378,-2.1118812561035156,-0.38858646154403687,1.0,0.0,0.0,0.0
test,0.20892925560474396,0.3878301680088043,0.17287486791610718,-0.9167248010635376,-3.095802068710327,-0.2410811334848404,0.0,1.0,0.0,0.0
test,1.956705927848816,1.2091925144195557,1.817840814590454,0.9591730237007141,-1.0587214231491089,-1.7986832857131958,0.0,0.0,1.0,0.0
test,0.6956204175949097,1.946175217628479,-2.57466197013855,0.7809015512466431,-3.071413278579712,1.8450391292572021,0.0,0.0,0.0,1.0
test,0.729954719543457,1.0419479608535767,0.5028342604637146,-0.8332626223564148,-0.9664939045906067,-0.7171192765235901,1.0,0.0,0.0,0.0
test,-0.013315287418663502,2.077972650527954,1.0616004467010498,-0.875751256942749,-0.9155258536338806,0.914736807346344,0.0,1.0,0.0,0.0
test,1.830414056777954,-0.5130679607391357,-1.2989720106124878,0.5285966992378235,-0.7870888710021973,-0.9042534828186035,0.0,0.0,1.0,0.0
test,0.15263894200325012,1.4642841815948486,2.993324041366577,-0.1122950091958046,-2.780057430267334,-2.774521589279175,0.0,0.0,0.0,1.0
test,0.6159605383872986,1.3761569261550903,-0.6753169298171997,-0.6599713563919067,-1.243550181388855,0.1248525083065033,1.0,0.0,0.0,0.0
test,-0.8701941967010498,1.9214081764221191,-0.8867803812026978,0.1138225644826889,-2.1103224754333496,-0.011605311185121536,0.0,1.0,0.0,0.0
test,1.004711389541626,1.2150012254714966,-2.560500144958496,-0.9526033401489258,-2.6981348991394043,-0.06807128340005875,0.0,0.0,1.0,0.0
test,-2.5404019355773926,0.892382025718689,0.4191497564315796,1.1718003749847412,-1.2617539167404175,1.441208839416504,0.0,0.0,0.0,1.0
test,1.315759301185608,1.5656394958496094,-0.41588932275772095,-0.4102526307106018,-1.6351127624511719,-0.8123170733451843,1.0,0.0,0.0,0.0
test,0.04802123084664345,1.6055495738983154,-0.6833318471908569,-1.20063316822052,0.0218880046159029,-0.3398788571357727,0.0,1.0,0.0,0.0
test,1.1508795022964478,3.8239903450012207,0.12429214268922806,-0.5810012817382812,-2.0688557624816895,-2.025482177734375,0.0,0.0,1.0,0.0
test,0.31582897901535034,2.8969740867614746,1.130792260169983,-3.574657440185547,-3.041476011276245,0.18790772557258606,0.0,0.0,0.0,1.0
test,-0.11049160361289978,1.068642497062683,0.14299409091472626,-0.6431728601455688,-2.0892515182495117,-0.3711550235748291,1.0,0.0,0.0,0.0
test,1.741977572441101,0.8285968899726868,-0.41958707571029663,-1.769067645072937,-1.6510627269744873,-0.6904048919677734,0.0,1.0,0.0,0.0
test,1.6439783573150635,1.2384922504425049,1.717747688293457,0.28738710284233093,0.6322256326675415,-0.28599485754966736,0.0,0.0,1.0,0.0
test,-0.5705220103263855,4.513908863067627,-1.9162677526474,0.6779836416244507,-1.751670002937317,-0.09951372444629669,0.0,0.0,0.0,1.0
test,1.2464675903320312,1.712812900543213,0.36301010847091675,-0.6612449884414673,-1.6853047609329224,-0.942147970199585,1.0,0.0,0.0,0.0
test,-0.6850616931915283,1.9425923824310303,-0.3983946144580841,-0.5755858421325684,-0.35123318433761597,-1.060459852218628,0.0,1.0,0.0,0.0
test,0.817084014415741,1.8410449028015137,-2.050816535949707,0.5679947733879089,-3.2264416217803955,-1.0548938512802124,0.0,0.0,1.0,0.0
