split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-0.9106680154800415,-3.2360892295837402,2.037996530532837,1.1052014827728271,1.631981372833252,-3.1541032791137695,-1.569625735282898,-0.3820522725582123,-1.6898072957992554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.145512104034424,2.7819433212280273,1.2440109252929688,-1.5477936267852783,1.1951467990875244,2.070629119873047,2.3883111476898193,3.1126325130462646,1.0470545291900635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3143465518951416,-1.5259342193603516,-5.332374095916748,-1.2998367547988892,1.0116575956344604,-3.5228333473205566,-0.5276111960411072,2.0938940048217773,-1.6768602132797241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6351723074913025,-0.7075155973434448,0.0144043555483222,-0.45186564326286316,0.2270386666059494,0.5202751159667969,1.0126229524612427,-0.369611531496048,-1.2674155235290527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.10347641259431839,-1.4005628824234009,-0.07804778218269348,-0.26912954449653625,0.35801103711128235,0.4110555052757263,0.2765323519706726,1.5828758478164673,-0.8018500208854675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.461478590965271,0.5491722226142883,1.3637022972106934,-0.4394926130771637,0.31383028626441956,0.64665287733078,1.4465736150741577,-1.9823356866836548,0.42449477314949036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0269691944122314,-1.857001781463623,0.14807097613811493,-3.196911334991455,-0.6342988610267639,1.0895122289657593,-0.18346229195594788,-1.2045176029205322,1.199451208114624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8312376737594604,-2.39723539352417,1.851387619972229,1.2669761180877686,-1.1262829303741455,2.832852363586426,3.46555757522583,-0.15477530658245087,-2.406182050704956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9324129819869995,-1.0367234945297241,2.353076219558716,-1.7161651849746704,3.665221929550171,4.288909435272217,-0.600343644618988,0.15728120505809784,-0.7622909545898438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9742701053619385,0.5930430889129639,2.0347936153411865,2.793989658355713,-3.2365853786468506,1.9132623672485352,-0.05693018063902855,0.923995316028595,3.3007726669311523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.2841882705688477,-1.997931718826294,4.315825462341309,-0.10547060519456863,-2.4604227542877197,-0.1067287027835846,1.216568112373352,-5.145711421966553,1.9649300575256348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7318685054779053,-1.1553329229354858,0.8337987661361694,-0.252157598733902,-0.2505229413509369,0.19008341431617737,0.9975531101226807,0.5672911405563354,-0.17852047085762024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.09298288077116013,-0.5641315579414368,0.4427443742752075,0.6022855043411255,1.1655374765396118,0.4733343720436096,1.5664141178131104,-0.6683267951011658,-1.2217351198196411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8684198260307312,0.8489838242530823,1.010480284690857,-0.9569386839866638,0.29448193311691284,1.4669651985168457,1.0516595840454102,-1.7364327907562256,0.4409642219543457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4482344686985016,-3.5084431171417236,1.990208625793457,0.21549949049949646,1.2547249794006348,0.5593745708465576,2.144768714904785,1.6507595777511597,0.19584402441978455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.222014904022217,-1.9768986701965332,-2.7253401279449463,-0.030155478045344353,-2.1367721557617188,0.15235978364944458,1.128336787223816,2.6101086139678955,-0.07722333818674088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1211503744125366,-0.39530566334724426,-1.0554429292678833,-3.457122325897217,-1.5526204109191895,-0.028337446972727776,-0.9781144857406616,-2.143301486968994,3.0151073932647705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.06072157248854637,1.1367257833480835,2.2240993976593018,-5.1447954177856445,-1.4884779453277588,-2.4422099590301514,2.6526453495025635,0.247110977768898,1.1141823530197144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.716265678405762,-3.204354763031006,-0.22668583691120148,-1.3477818965911865,2.4944307804107666,-1.0595077276229858,-3.8785338401794434,2.569965362548828,-2.911630392074585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2983804941177368,-0.5051679611206055,-0.15109184384346008,-0.7948815226554871,0.14205032587051392,0.5069245100021362,0.9782223701477051,-0.09010477364063263,-0.22510018944740295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.42084959149360657,-0.7340927124023438,0.971220850944519,0.3640253245830536,0.4419129490852356,-0.3716598451137543,-0.03071785159409046,1.2154600620269775,-0.9101332426071167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2662571966648102,-1.497931718826294,-0.3286503851413727,-0.8165373206138611,-0.5183424949645996,2.9065184593200684,1.787428855895996,-0.3425017297267914,-0.15008299052715302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4295623302459717,-2.2177467346191406,1.158867597579956,-1.209513783454895,1.004385232925415,2.2662980556488037,2.180868625640869,-0.16110838949680328,-0.6412305235862732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.336665391921997,0.9483993649482727,-1.4466205835342407,-0.28359606862068176,2.049875497817993,-2.044217824935913,-1.2367748022079468,2.062952756881714,-0.13497136533260345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5275552868843079,-1.5606070756912231,2.1402664184570312,-0.48086312413215637,3.2137203216552734,-2.1186411380767822,4.488516807556152,-0.28501924872398376,0.44690024852752686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6844735741615295,0.16057197749614716,0.911787211894989,-3.9143760204315186,-1.1228023767471313,-1.2357306480407715,4.108354568481445,-0.4002057611942291,-4.576056003570557,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1655826568603516,-0.483927845954895,0.5561482310295105,-2.910053014755249,4.932024002075195,-3.8115453720092773,0.5452681183815002,-3.0816495418548584,0.16148263216018677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5565710663795471,-1.4507840871810913,-0.006995306350290775,-0.49540266394615173,0.04100748524069786,0.7012453079223633,1.3234282732009888,0.377692312002182,-0.6172704100608826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6152236461639404,-1.014559030532837,-0.21955685317516327,-1.3274240493774414,-0.08666016906499863,1.3303449153900146,0.9741104245185852,1.1520490646362305,0.2523782551288605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6515340209007263,-0.322096049785614,-1.1527512073516846,-0.36962130665779114,-0.3851257562637329,-0.9383190870285034,1.721756935119629,-0.5446826815605164,1.1948082447052002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2874842882156372,-0.8627896308898926,2.904125213623047,0.454175740480423,1.5576533079147339,0.684868335723877,3.356110095977783,-0.25131312012672424,-0.16092030704021454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4151439666748047,0.09860516339540482,0.9005317091941833,-2.0105159282684326,-0.8473384976387024,4.200479984283447,1.6370527744293213,0.32770484685897827,-1.0421206951141357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9918229579925537,-0.4166747033596039,-1.6740349531173706,2.4234201908111572,0.910630464553833,3.7985424995422363,3.033996343612671,-1.6337743997573853,-0.058655995875597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7854207754135132,-3.4510653018951416,1.1156495809555054,-4.782491207122803,2.644972562789917,0.7307499051094055,2.9922938346862793,-1.873900055885315,0.06412147730588913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.601412773132324,-2.2469065189361572,0.3485846519470215,0.36002281308174133,-2.9431257247924805,-3.3350718021392822,5.254739761352539,-3.2916016578674316,-2.2509336471557617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.28894540667533875,-1.0818361043930054,-0.296301007270813,-0.24457964301109314,0.2720354199409485,0.23526890575885773,0.3637062907218933,0.029052525758743286,-0.5826553106307983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.009948266670107841,-1.4944090843200684,-0.06067945063114166,0.5944419503211975,1.567409873008728,0.7598138451576233,0.8150983452796936,0.04296771064400673,-0.5395215153694153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7381832599639893,1.0940040349960327,0.9016820192337036,-1.3830273151397705,0.7729589939117432,0.6771765947341919,1.706538200378418,-0.20417845249176025,-0.6866496801376343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6831303834915161,0.7577948570251465,-0.21756768226623535,-1.3907991647720337,0.07093863934278488,3.0028011798858643,0.08539947867393494,0.4650593400001526,-2.1163418292999268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8790472745895386,2.598313093185425,-1.4084677696228027,-1.3269567489624023,1.0501128435134888,0.860711395740509,2.153686761856079,-0.6252135634422302,1.1881403923034668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.997493028640747,2.1740732192993164,-1.7239553928375244,0.29613474011421204,1.4063279628753662,-0.07660675048828125,-0.6974309682846069,-1.616811990737915,-1.3759968280792236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.22555673122406,-4.69389009475708,-2.2897331714630127,-0.015866078436374664,1.6833171844482422,-2.6837263107299805,3.66575026512146,0.7836925387382507,-2.9997074604034424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.2473504543304443,1.0473885536193848,2.6277756690979004,5.638347625732422,-2.849043130874634,0.5065110325813293,2.9208226203918457,1.3598893880844116,0.06414126604795456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8000919818878174,-0.7640993595123291,0.48322364687919617,0.5382865071296692,0.13467517495155334,0.1377013921737671,1.1850197315216064,0.06697864830493927,-0.42694684863090515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8574910163879395,-0.11394096165895462,-0.5661677122116089,-0.6843451261520386,1.2071788311004639,0.5883210897445679,1.4029449224472046,-0.9208704233169556,-0.22540400922298431,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5347166657447815,-1.9562870264053345,1.1136401891708374,1.0962094068527222,0.10147681832313538,2.693895101547241,1.2505666017532349,-0.005752664990723133,-0.15028773248195648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.078845500946045,-0.7259228825569153,0.2573307454586029,-2.289759874343872,1.0173749923706055,2.806358814239502,2.4188554286956787,0.8731932640075684,0.5284826755523682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9470269680023193,-1.5112247467041016,1.0744034051895142,-2.2532851696014404,0.28047671914100647,3.286078691482544,0.8770403265953064,-3.2604305744171143,-0.6278308629989624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.46239036321640015,0.16503603756427765,-1.5263421535491943,-4.824760913848877,-2.436237096786499,1.1723846197128296,1.8120933771133423,0.7864299416542053,0.19515343010425568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.3129833936691284,-1.065438151359558,-0.5801823735237122,-2.3411357402801514,3.730949878692627,-2.970639228820801,-2.8101511001586914,1.258805751800537,1.6436445713043213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5181832313537598,4.702141284942627,0.14421631395816803,2.488098621368408,0.3705673813819885,0.15179888904094696,5.472651481628418,-1.1313486099243164,-0.8470418453216553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5340505838394165,-0.27264663577079773,-0.2697131335735321,-0.4618878662586212,0.33450138568878174,0.7806199193000793,0.7466511726379395,-0.07658001035451889,-0.6944527626037598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3685351312160492,-0.2478223443031311,0.7954350709915161,0.9613842368125916,-0.5696535110473633,1.0103281736373901,0.10788488388061523,0.3740750253200531,-0.9450358152389526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7524601817131042,-0.8818198442459106,2.4424235820770264,-1.8449379205703735,-1.013909935951233,-0.2640961706638336,0.817138135433197,0.33703726530075073,-0.14614292979240417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5199319124221802,-1.4301451444625854,2.698408603668213,-0.36657893657684326,-0.899211049079895,-1.4970057010650635,1.3638522624969482,-1.9314541816711426,-0.026329340413212776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.7177016735076904,-0.11193609237670898,-1.8933804035186768,-0.4419734477996826,3.767901659011841,0.3635517358779907,1.8633711338043213,-0.1098770946264267,-1.8262841701507568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3630309998989105,-1.471798062324524,-3.0666496753692627,-0.14983141422271729,2.9085192680358887,3.6272478103637695,-0.8443313837051392,0.6370118260383606,1.002040147781372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.730259895324707,2.2244513034820557,0.6070983409881592,-0.98482346534729,-3.3906307220458984,2.922821044921875,2.434765338897705,-0.8282040357589722,0.6390767097473145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.48518648743629456,1.2870560884475708,3.4246127605438232,-1.4475849866867065,3.4901998043060303,-1.2365334033966064,-1.4449678659439087,-5.183841228485107,-1.101962685585022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0557451248168945,-0.3061593472957611,0.6352700591087341,-0.4078584611415863,-0.03845924139022827,0.3778313100337982,0.7534964084625244,-0.5487141609191895,-0.7890722155570984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.926530122756958,-1.8570526838302612,0.2809649109840393,-1.2415053844451904,1.2534677982330322,1.277794361114502,1.1160246133804321,0.2580012381076813,-0.03711869567632675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.787397861480713,0.9982930421829224,0.1720612496137619,-0.37657880783081055,0.6846283078193665,1.0377178192138672,1.8832863569259644,-0.3194352388381958,1.1270368099212646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.03848724067211151,0.8493086099624634,0.38252124190330505,0.07387644052505493,1.7629488706588745,-1.715660810470581,1.148170828819275,2.253278970718384,-0.7930623888969421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.217861294746399,-1.5313265323638916,0.6542525887489319,0.134290874004364,-1.3884575366973877,1.8157479763031006,-3.0572547912597656,0.8615204691886902,-2.564568281173706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.481187343597412,-0.12470546364784241,2.9385452270507812,-1.2491563558578491,-2.5932960510253906,2.76637864112854,2.216446876525879,-0.13247765600681305,0.9436210989952087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.739086151123047,3.923617124557495,1.4280986785888672,-1.7246955633163452,-1.297951340675354,3.6148271560668945,2.8963394165039062,1.2136460542678833,0.6851252317428589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.7273824214935303,-1.4091943502426147,3.8996493816375732,-0.0855664536356926,-4.748664855957031,-0.8412781953811646,4.780665397644043,-0.3699522316455841,-1.1524741649627686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7638919949531555,-0.9984846711158752,0.04314066097140312,-0.1695658415555954,0.023866411298513412,0.9828852415084839,1.2481966018676758,0.530670166015625,-0.9436300992965698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9094816446304321,-1.002458930015564,-0.2778664529323578,0.16155265271663666,0.43250346183776855,1.048590898513794,0.9115538597106934,-0.32844674587249756,0.7675358653068542,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1060106754302979,0.08461091667413712,-0.24662964046001434,1.3793509006500244,-0.7329252362251282,0.28778308629989624,-0.9923166036605835,-0.3350445032119751,0.22735241055488586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9426684379577637,-1.0118904113769531,-0.5073068737983704,-0.17842495441436768,1.150940179824829,2.820993661880493,1.4080500602722168,-1.784686803817749,1.4408026933670044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.24391508102417,-1.1870075464248657,2.086557626724243,0.6647732257843018,0.24186553061008453,-0.5178386569023132,-1.5426006317138672,-1.2405463457107544,2.0871329307556152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9361089468002319,-3.9373645782470703,2.4001145362854004,-1.0020627975463867,-0.5396792888641357,1.8419705629348755,-0.7812903523445129,-3.638237714767456,-0.027155358344316483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4533607959747314,-0.7072378396987915,1.505926489830017,-1.1724122762680054,-0.02246694639325142,4.256772994995117,2.6135408878326416,-4.649806976318359,1.594826102256775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.56486976146698,-2.980586051940918,-0.803533136844635,-3.289606809616089,-0.8616887331008911,2.45308780670166,-2.9824204444885254,-5.348610877990723,-0.6940683722496033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.096819281578064,-0.6483334898948669,0.41889476776123047,-0.1504262238740921,0.13553829491138458,0.24646717309951782,1.4448658227920532,0.674565315246582,-0.5699948072433472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12692883610725403,-1.827822208404541,-0.176503524184227,-0.3407374918460846,-0.49549782276153564,0.25447604060173035,1.8246281147003174,0.6405779123306274,-0.7708183526992798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12025568634271622,-0.046822208911180496,0.6325714588165283,-0.61260586977005,1.2679722309112549,1.4042236804962158,0.38205718994140625,1.5916507244110107,-2.1636619567871094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7314061522483826,0.9187991619110107,-0.10748562216758728,-2.087575912475586,-0.16323401033878326,-0.15432286262512207,2.8442139625549316,-0.6131032705307007,1.5650205612182617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3969426155090332,0.6008643507957458,1.7235844135284424,0.8364848494529724,1.253690242767334,2.615931987762451,-0.7404975295066833,2.38881516456604,0.6415102481842041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.230107307434082,-2.4128713607788086,-2.8934242725372314,-2.8363122940063477,-2.011993885040283,-1.0464072227478027,-0.2906358242034912,-0.27146774530410767,-3.3347525596618652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.439814567565918,-0.5520066022872925,-1.018273949623108,-1.9851280450820923,0.46260520815849304,-0.3094753324985504,0.06735934317111969,-1.5244654417037964,-1.7084585428237915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.546067237854004,0.9531134963035583,5.34922981262207,-0.7316950559616089,-2.289034366607666,0.09979025274515152,0.0004283353337086737,-4.505917549133301,1.6364213228225708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.093370795249939,-0.9899306893348694,0.3760118782520294,-0.5160159468650818,0.004327351227402687,0.43382012844085693,0.6078249216079712,-0.5412823557853699,0.13582466542720795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4933048486709595,-1.1608275175094604,0.2641291618347168,1.2565463781356812,1.1773896217346191,0.13672028481960297,0.6835455894470215,0.37951672077178955,-0.09026992321014404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1652921438217163,-0.07752607017755508,0.30348122119903564,-0.8771783113479614,2.774451732635498,-0.23231036961078644,1.2479205131530762,0.2416875809431076,0.1788276880979538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7591743469238281,0.05164583772420883,-1.7747946977615356,-2.3052403926849365,-0.7851911783218384,-0.5424950122833252,-1.1069906949996948,0.049436476081609726,-0.709861159324646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1339912414550781,-1.1270790100097656,-1.31391441822052,-1.27375328540802,-0.16765303909778595,1.9931684732437134,2.3236494064331055,4.086813449859619,-1.0153769254684448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6975209712982178,2.125046730041504,0.9805012345314026,0.060538191348314285,2.377420663833618,2.5630874633789062,-2.0459494590759277,2.9604499340057373,-0.3736383318901062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.30167073011398315,-0.28879988193511963,-3.1050338745117188,2.434088706970215,2.1297194957733154,-3.3064115047454834,-1.1393853425979614,0.9573055505752563,-2.8092129230499268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.561070680618286,0.7236247062683105,2.525193929672241,-1.3795278072357178,2.367490530014038,2.279874801635742,-2.62355899810791,0.7576231956481934,-6.175841331481934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.35025888681411743,-0.9915767312049866,0.40728241205215454,0.0043960087932646275,-0.039815325289964676,0.7987236976623535,1.4098562002182007,0.15578284859657288,-0.9162917733192444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.429440975189209,0.15229809284210205,-0.508877158164978,0.04433177784085274,-0.9464328289031982,0.14756594598293304,0.6946961879730225,-0.1670740842819214,-1.010618805885315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0490782260894775,-2.0380873680114746,0.17525853216648102,-0.04548107460141182,-0.922003448009491,-0.13235075771808624,1.4490809440612793,0.7471117377281189,-0.3897544741630554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.41719916462898254,1.3944828510284424,1.1589713096618652,-2.63462233543396,0.5384467840194702,0.6836187839508057,1.24961256980896,1.1185522079467773,1.268743634223938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.876675546169281,1.0227811336517334,2.1424200534820557,1.6428489685058594,-2.225214958190918,0.3445640504360199,1.6634708642959595,2.716108798980713,-1.4090548753738403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.491525888442993,-1.9861873388290405,3.233314037322998,-1.8617907762527466,0.9731619954109192,3.842015266418457,1.3365017175674438,-2.5946176052093506,0.8656017184257507,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.44775745272636414,-1.5881009101867676,-0.5659316182136536,2.0233988761901855,2.049804449081421,-0.6479849219322205,2.9693386554718018,2.60703182220459,-5.627686977386475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.1579948216676712,0.3386267125606537,-1.4703925848007202,-6.8366289138793945,-0.4169256091117859,-0.6156654357910156,0.2409597784280777,-3.6341617107391357,-0.39170992374420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0294746160507202,-1.6230311393737793,0.7511017322540283,-0.23388299345970154,0.16283544898033142,0.6909577250480652,0.6723739504814148,0.39815381169319153,-0.31549209356307983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42373424768447876,0.15089000761508942,0.550720751285553,0.2232472002506256,0.504855215549469,0.9612165689468384,1.2579177618026733,0.38571253418922424,-1.2180073261260986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1962834596633911,1.0627541542053223,1.2724698781967163,-1.7999955415725708,0.07523445039987564,1.352728009223938,-0.131768137216568,0.5530969500541687,-0.18382856249809265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9552972316741943,-1.871562123298645,1.377733588218689,-0.9172608256340027,-0.23503391444683075,1.0871835947036743,1.702309012413025,-0.2922070622444153,2.2258384227752686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8085856437683105,2.4450631141662598,0.938084602355957,-1.0676515102386475,0.7665460705757141,2.2431461811065674,-0.9062988758087158,-1.6308131217956543,-2.178805351257324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1515097618103027,0.5883635878562927,3.4246602058410645,3.3165364265441895,0.043903350830078125,-1.1850351095199585,1.8568434715270996,2.3373308181762695,-1.1513795852661133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.581390857696533,-1.1232154369354248,-0.2652400732040405,2.5338003635406494,1.106452465057373,1.4683996438980103,-0.445762038230896,1.4269343614578247,-5.753469944000244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.028228282928467,0.11666551977396011,4.004684925079346,1.6499546766281128,3.0555784702301025,3.2060515880584717,3.5042290687561035,-3.4521636962890625,-0.9142072796821594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3678860664367676,-1.4313229322433472,0.6229086518287659,-0.4755918085575104,-0.04757138714194298,0.2992594242095947,0.4510846734046936,0.21861281991004944,-0.3970853388309479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7957820892333984,-0.21293941140174866,-0.10163650661706924,-1.1940053701400757,-1.1155451536178589,0.4950549900531769,1.5266599655151367,0.25359731912612915,0.0728091225028038,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21084526181221008,-0.0866704210639,-1.5707557201385498,0.061526115983724594,-0.19387228786945343,0.5569634437561035,1.1118037700653076,2.0134544372558594,-0.050973329693078995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0777854919433594,-1.025468111038208,-0.3783043622970581,-0.5641506910324097,0.6748546361923218,0.21275027096271515,-1.5479873418807983,2.2746243476867676,-2.231372833251953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1100516319274902,-3.6797878742218018,2.519641399383545,-1.2461249828338623,0.0883483737707138,1.7561516761779785,0.42350026965141296,2.0500001907348633,1.5056133270263672,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.37889254093170166,-3.098823070526123,3.5386807918548584,0.19913721084594727,-1.4471434354782104,-2.8157601356506348,2.7461113929748535,0.1362401396036148,-2.2598280906677246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2348275184631348,-1.1588212251663208,3.5527684688568115,3.37825345993042,-3.486243963241577,1.0390154123306274,1.9770981073379517,-0.5226753950119019,1.4169905185699463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7076870203018188,3.196286201477051,-3.9970459938049316,-2.320315361022949,4.436064720153809,0.4698680639266968,1.4739285707473755,-0.2550789713859558,1.758955955505371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7444915771484375,-0.5780258774757385,0.09579072147607803,-0.23471194505691528,-0.0799635648727417,0.6315767168998718,1.4474067687988281,-0.0023817892652004957,-1.092869758605957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.257732629776001,-1.0063689947128296,0.539589524269104,-0.28726959228515625,-0.6422269940376282,1.1945174932479858,1.1079002618789673,-0.6748783588409424,-0.44512230157852173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.03166522830724716,-1.078635334968567,-0.23963919281959534,-1.0460067987442017,0.07501663267612457,1.1086281538009644,1.618744134902954,-2.3562190532684326,-1.1779067516326904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
