split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4
test,0.40192195773124695,-0.8952987790107727,0.003424924099817872,0.44616836309432983,1.0,0.0,0.0,0.0,0.0
test,0.5175043940544128,-1.3284553289413452,-0.34995171427726746,1.2913211584091187,0.0,1.0,0.0,0.0,0.0
test,0.1597779244184494,1.139022946357727,1.4770771265029907,-2.627609968185425,0.0,0.0,1.0,0.0,0.0
test,0.21209661662578583,2.4006099700927734,-0.19925850629806519,2.73095703125,0.0,0.0,0.0,1.0,0.0
test,-0.024404922500252724,3.4840784072875977,2.7968878746032715,-2.4576010704040527,0.0,0.0,0.0,0.0,1.0
test,-0.1429918259382248,-0.95122230052948,0.745171844959259,0.1652761846780777,1.0,0.0,0.0,0.0,0.0
test,0.4388216435909271,-0.8014616966247559,0.9484586715698242,-2.0377719402313232,0.0,1.0,0.0,0.0,0.0
test,0.922814130783081,2.298553705215454,-1.1152846813201904,-0.11394296586513519,0.0,0.0,1.0,0.0,0.0
test,-1.144209384918213,-1.8688305616378784,0.5569901466369629,-3.5743775367736816,0.0,0.0,0.0,1.0,0.0
test,0.18622009456157684,-5.156861305236816,-0.4381210505962372,0.25135645270347595,0.0,0.0,0.0,0.0,1.0
test,0.2841024696826935,-1.0693433284759521,0.3180599510669708,0.34098291397094727,1.0,0.0,0.0,0.0,0.0
test,1.8784786462783813,-1.1335563659667969,-0.31073635816574097,0.286686509847641,0.0,1.0,0.0,0.0,0.0
test,-1.8622033596038818,-0.15460661053657532,2.289700984954834,0.5364988446235657,0.0,0.0,1.0,0.0,0.0
test,-1.1995704174041748,0.500037670135498,-0.7357364892959595,-3.6927003860473633,0.0,0.0,0.0,1.0,0.0
test,3.679471731185913,1.8005104064941406,0.522433876991272,-3.2731547355651855,0.0,0.0,0.0,0.0,1.0
test,0.22325441241264343,-0.40637874603271484,1.1345343589782715,0.3675609529018402,1.0,0.0,0.0,0.0,0.0
test,1.375423789024353,-0.4589563310146332,1.3842343091964722,-1.5243008136749268,0.0,1.0,0.0,0.0,0.0
test,-1.468584418296814,0.7232891321182251,2.5334010124206543,0.20610123872756958,0.0,0.0,1.0,0.0,0.0
test,0.6526078581809998,2.2345197200775146,-2.5199146270751953,-1.455040454864502,0.0,0.0,0.0,1.0,0.0
test,2.097423553466797,2.9815847873687744,1.5954371690750122,-3.348358392715454,0.0,0.0,0.0,0.0,1.0
test,-0.0733526423573494,-0.5009959936141968,-0.0483204610645771,0.5823958516120911,1.0,0.0,0.0,0.0,0.0
test,0.9302049875259399,-1.6632275581359863,0.5671181082725525,-1.4552364349365234,0.0,1.0,0.0,0.0,0.0
test,-2.3537793159484863,-0.23408348858356476,-0.5265423059463501,0.8933626413345337,0.0,0.0,1.0,0.0,0.0
test,-1.2003837823867798,2.322711706161499,-0.4107910990715027,-2.793867826461792,0.0,0.0,0.0,1.0,0.0
test,-3.80710506439209,2.2300891876220703,-0.9667642116546631,0.3831682503223419,0.0,0.0,0.0,0.0,1.0
test,0.7695983648300171,0.4045542776584625,-0.012411188334226608,-0.6948707699775696,1.0,0.0,0.0,0.0,0.0
test,0.3107679486274719,-0.5897814631462097,2.1212422847747803,-1.072487473487854,0.0,1.0,0.0,0.0,0.0
test,-2.283395290374756,0.40788549184799194,0.4140608310699463,1.1727420091629028,0.0,0.0,1.0,0.0,0.0
test,-0.2801567316055298,-1.819559097290039,2.7763173580169678,2.476984977722168,0.0,0.0,0.0,1.0,0.0
test,-2.66580867767334,-3.273195743560791,-1.1751171350479126,-2.4011383056640625,0.0,0.0,0.0,0.0,1.0
test,0.28294453024864197,-0.008915603160858154,0.38279786705970764,0.7510508894920349,1.0,0.0,0.0,0.0,0.0
test,2.1698849201202393,0.316495418548584,0.313109815120697,0.17825953662395477,0.0,1.0,0.0,0.0,0.0
test,1.0949558019638062,0.5953804850578308,2.074892520904541,-2.3797788619995117,0.0,0.0,1.0,0.0,0.0
test,-0.17636874318122864,-0.32539063692092896,-3.6137821674346924,0.09232797473669052,0.0,0.0,0.0,1.0,0.0
test,4.704717636108398,-1.7175322771072388,-0.48627862334251404,1.409594178199768,0.0,0.0,0.0,0.0,1.0
test,-0.053229521960020065,-0.6727140545845032,0.9960867166519165,-0.7426745891571045,1.0,0.0,0.0,0.0,0.0
test,-0.14382223784923553,-0.90659499168396,1.222701907157898,1.3917995691299438,0.0,1.0,0.0,0.0,0.0
test,0.033608946949243546,-1.0890716314315796,0.043594859540462494,2.6299402713775635,0.0,0.0,1.0,0.0,0.0
test,-0.6983120441436768,2.715651512145996,-0.2702491581439972,2.2065165042877197,0.0,0.0,0.0,1.0,0.0
test,-3.0240585803985596,2.2764506340026855,2.3442819118499756,-2.135270357131958,0.0,0.0,0.0,0.0,1.0
test,-0.16977131366729736,-0.4385948181152344,1.2102651596069336,-0.19293877482414246,1.0,0.0,0.0,0.0,0.0
test,0.8318758010864258,-0.22916144132614136,0.18250031769275665,1.6981562376022339,0.0,1.0,0.0,0.0,0.0
test,0.40821385383605957,-2.824183702468872,0.3395838737487793,-1.74394690990448,0.0,0.0,1.0,0.0,0.0
test,1.7969468832015991,3.0962367057800293,0.037002891302108765,-1.7993786334991455,0.0,0.0,0.0,1.0,0.0
test,0.6818785667419434,3.003981351852417,4.105591773986816,-0.6337994933128357,0.0,0.0,0.0,0.0,1.0
test,0.10485629737377167,-1.0091806650161743,0.7671149969100952,-0.6670719981193542,1.0,0.0,0.0,0.0,0.0
test,-0.45822998881340027,-1.9233553409576416,-0.10157366096973419,0.42134106159210205,0.0,1.0,0.0,0.0,0.0
test,1.3190865516662598,1.0645136833190918,2.8370957374572754,-0.05148809403181076,0.0,0.0,1.0,0.0,0.0
test,-1.6499930620193481,-0.011027276515960693,-3.095414876937866,0.35926586389541626,0.0,0.0,0.0,1.0,0.0
test,-3.828535556793213,0.41089653968811035,2.977825164794922,0.5966333746910095,0.0,0.0,0.0,0.0,1.0
test,-0.42989709973335266,-0.9025174975395203,0.16242653131484985,-0.3204875588417053,1.0,0.0,0.0,0.0,0.0
test,1.6001302003860474,-1.0424060821533203,1.3087905645370483,-1.0691585540771484,0.0,1.0,0.0,0.0,0.0
test,-1.3050968647003174,1.6525508165359497,-1.3423471450805664,-0.11802808940410614,0.0,0.0,1.0,0.0,0.0
test,-1.4777785539627075,-2.11669921875,3.4042584896087646,-0.22434863448143005,0.0,0.0,0.0,1.0,0.0
test,0.9220832586288452,-1.6121350526809692,-1.3826923370361328,-4.66349458694458,0.0,0.0,0.0,0.0,1.0
test,-0.3963656723499298,0.3067413866519928,0.3503257930278778,-0.6948894262313843,1.0,0.0,0.0,0.0,0.0
test,-0.6666635870933533,-1.4075403213500977,1.5242432355880737,0.35785380005836487,0.0,1.0,0.0,0.0,0.0
test,-2.208867311477661,-0.3872312009334564,-0.8338313698768616,-1.376091718673706,0.0,0.0,1.0,0.0,0.0
test,1.957440972328186,0.7801042795181274,1.5908182859420776,3.039670467376709,0.0,0.0,0.0,1.0,0.0
test,1.1755578517913818,3.9629898071289062,-1.3366005420684814,-2.1451573371887207,0.0,0.0,0.0,0.0,1.0
test,0.7628545165061951,-0.3094837963581085,-0.08388926833868027,-0.988102376461029,1.0,0.0,0.0,0.0,0.0
test,0.38152876496315,-0.6925016641616821,0.11599709838628769,-2.153599262237549,0.0,1.0,0.0,0.0,0.0
test,2.2815749645233154,-0.5952675342559814,-1.3317216634750366,-1.6706455945968628,0.0,0.0,1.0,0.0,0.0
test,1.2994624376296997,-2.6771507263183594,1.3475452661514282,-3.058218002319336,0.0,0.0,0.0,1.0,0.0
test,2.0106821060180664,-3.1713054180145264,0.3901671767234802,-3.8899688720703125,0.0,0.0,0.0,0.0,1.0
test,0.5225663781166077,-0.6482980847358704,1.2241560220718384,-0.12081848829984665,1.0,0.0,0.0,0.0,0.0
test,0.7457618713378906,0.007099505048245192,-1.0263899564743042,1.1393828392028809,0.0,1.0,0.0,0.0,0.0
test,1.001947283744812,2.482497453689575,0.9696138501167297,0.6047202348709106,0.0,0.0,1.0,0.0,0.0
test,-0.4023224413394928,-0.5060732960700989,-0.613770604133606,-4.032191276550293,0.0,0.0,0.0,1.0,0.0
test,-2.0684456825256348,-0.7393977642059326,-2.0668861865997314,3.43497371673584,0.0,0.0,0.0,0.0,1.0
test,0.23120787739753723,-0.5517801642417908,0.5594051480293274,0.7040330171585083,1.0,0.0,0.0,0.0,0.0
test,-0.7312276363372803,0.8790076375007629,0.944561243057251,-1.3769468069076538,0.0,1.0,0.0,0.0,0.0
test,-0.01049641240388155,0.4750790297985077,2.2742459774017334,1.941373586654663,0.0,0.0,1.0,0.0,0.0
test,-3.145602226257324,1.6422452926635742,1.0151455402374268,-0.650286078453064,0.0,0.0,0.0,1.0,0.0
test,3.16658091545105,-1.2242274284362793,-3.161198854446411,-2.0844218730926514,0.0,0.0,0.0,0.0,1.0
test,0.18649925291538239,-0.23144280910491943,0.4108855426311493,0.7716805934906006,1.0,0.0,0.0,0.0,0.0
test,-0.9230564832687378,0.8591817617416382,-0.11664239317178726,-1.2680772542953491,0.0,1.0,0.0,0.0,0.0
test,-1.3558865785598755,-0.6313303112983704,2.0751876831054688,1.5521278381347656,0.0,0.0,1.0,0.0,0.0
test,-2.0909581184387207,-0.10263175517320633,-2.1424050331115723,1.8076345920562744,0.0,0.0,0.0,1.0,0.0
test,3.4400980472564697,1.4352045059204102,3.705397129058838,-1.2128276824951172,0.0,0.0,0.0,0.0,1.0
test,0.14289239048957825,-1.0684986114501953,0.8780450820922852,-0.329251229763031,1.0,0.0,0.0,0.0,0.0
test,0.7345733046531677,-2.078751802444458,-0.30012431740760803,-0.09903658181428909,0.0,1.0,0.0,0.0,0.0
test,1.4541752338409424,1.2717292308807373,0.8920027613639832,2.028327465057373,0.0,0.0,1.0,0.0,0.0
test,1.4602713584899902,-3.997711181640625,-0.2503678798675537,-0.641160786151886,0.0,0.0,0.0,1.0,0.0
test,3.2326812744140625,-2.670297861099243,-2.2133982181549072,1.756265640258789,0.0,0.0,0.0,0.0,1.0
test,0.22588415443897247,0.5541248917579651,0.8443441987037659,-0.5558457970619202,1.0,0.0,0.0,0.0,0.0
test,-1.403078317642212,0.19767393171787262,1.3115617036819458,-0.1919746696949005,0.0,1.0,0.0,0.0,0.0
test,-2.0344831943511963,-1.737014889717102,-0.6423015594482422,-0.8362797498703003,0.0,0.0,1.0,0.0,0.0
test,-1.9068889617919922,-2.213677406311035,3.0371508598327637,-0.032600414007902145,0.0,0.0,0.0,1.0,0.0
test,-1.8569241762161255,-2.470482587814331,-3.4571099281311035,0.7586888074874878,0.0,0.0,0.0,0.0,1.0
test,0.34479057788848877,-0.17565405368804932,-0.28814929723739624,0.5483271479606628,1.0,0.0,0.0,0.0,0.0
test,0.7387287020683289,-1.6177184581756592,1.553699254989624,0.4494778513908386,0.0,1.0,0.0,0.0,0.0
test,1.878534197807312,-0.8288820385932922,-0.18338732421398163,2.1998252868652344,0.0,0.0,1.0,0.0,0.0
test,3.1621756553649902,1.9996525049209595,-0.8605640530586243,-1.3515026569366455,0.0,0.0,0.0,1.0,0.0
test,0.754626452922821,-1.6063674688339233,2.084926128387451,-4.681472301483154,0.0,0.0,0.0,0.0,1.0
test,0.8439422249794006,0.3104330599308014,-0.08449819684028625,0.2316684126853943,1.0,0.0,0.0,0.0,0.0
test,-0.7090760469436646,-0.14896968007087708,-1.3224027156829834,0.23520314693450928,0.0,1.0,0.0,0.0,0.0
test,0.32731419801712036,-1.6131840944290161,-1.8461387157440186,1.3013654947280884,0.0,0.0,1.0,0.0,0.0
test,1.6310858726501465,0.36943337321281433,1.3806238174438477,3.35159969329834,0.0,0.0,0.0,1.0,0.0
test,-1.2067652940750122,2.8583855628967285,3.7729716300964355,0.9594425559043884,0.0,0.0,0.0,0.0,1.0
test,0.7010607719421387,-1.0465426445007324,0.11716239154338837,-0.586090624332428,1.0,0.0,0.0,0.0,0.0
test,1.6294621229171753,-1.6482875347137451,-0.12064063549041748,-0.09192588180303574,0.0,1.0,0.0,0.0,0.0
test,-0.22225457429885864,-1.4154587984085083,-1.060293197631836,2.0996599197387695,0.0,0.0,1.0,0.0,0.0
test,3.0654492378234863,-2.5495893955230713,-1.179973840713501,0.5893982648849487,0.0,0.0,0.0,1.0,0.0
test,-1.2382102012634277,1.5020756721496582,1.9573625326156616,3.9047508239746094,0.0,0.0,0.0,0.0,1.0
test,-0.23257000744342804,-0.19745351374149323,0.31307452917099,-1.070299744606018,1.0,0.0,0.0,0.0,0.0
test,0.995534360408783,-0.6997302770614624,-1.3784481287002563,0.3481077253818512,0.0,1.0,0.0,0.0,0.0
test,-1.0190616846084595,-1.5125027894973755,-0.20098291337490082,2.0967698097229004,0.0,0.0,1.0,0.0,0.0
test,0.46671828627586365,0.959301769733429,1.5433741807937622,3.397517442703247,0.0,0.0,0.0,1.0,0.0
test,0.17017492651939392,4.347472190856934,-0.7840498089790344,1.4050161838531494,0.0,0.0,0.0,0.0,1.0
test,0.7656826972961426,-0.2965335249900818,1.0988773107528687,-0.6731929779052734,1.0,0.0,0.0,0.0,0.0
test,1.3662301301956177,0.21782566606998444,-0.3905932903289795,-1.6668435335159302,0.0,1.0,0.0,0.0,0.0
test,0.6966223120689392,0.6885891556739807,1.1904011964797974,-2.9141652584075928,0.0,0.0,1.0,0.0,0.0
test,4.23374080657959,-0.893269419670105,0.5164104104042053,-0.13376747071743011,0.0,0.0,0.0,1.0,0.0
test,-0.05121458321809769,-2.3887505531311035,3.228625774383545,3.238234758377075,0.0,0.0,0.0,0.0,1.0
test,0.4556485116481781,0.7373534440994263,0.3429358899593353,-0.33557209372520447,1.0,0.0,0.0,0.0,0.0
test,0.3044070601463318,0.6733640432357788,-1.4113552570343018,-0.49371087551116943,0.0,1.0,0.0,0.0,0.0
test,1.0825858116149902,-0.3743300139904022,-0.17817078530788422,-3.063593864440918,0.0,0.0,1.0,0.0,0.0
test,2.3267765045166016,3.032784938812256,0.006653427612036467,0.7878671288490295,0.0,0.0,0.0,1.0,0.0
test,-1.2897915840148926,-3.2453525066375732,0.6270056962966919,3.4402902126312256,0.0,0.0,0.0,0.0,1.0
test,0.39071792364120483,-0.7997540235519409,1.0564028024673462,-0.6379209160804749,1.0,0.0,0.0,0.0,0.0
test,-1.2388160228729248,0.9862815141677856,0.698311448097229,-0.3735668957233429,0.0,1.0,0.0,0.0,0.0
test,2.314577102661133,0.5920739769935608,1.6003972291946411,-1.8444364070892334,0.0,0.0,1.0,0.0,0.0
test,-0.9603531956672668,-2.260122299194336,3.4229726791381836,0.7230493426322937,0.0,0.0,0.0,1.0,0.0
test,-0.39589497447013855,2.722752332687378,-3.439445972442627,-1.4076348543167114,0.0,0.0,0.0,0.0,1.0
test,-0.4432136118412018,-0.6096987724304199,0.8609241247177124,0.02302672527730465,1.0,0.0,0.0,0.0,0.0
test,1.2179431915283203,-0.792900025844574,-0.5340141654014587,-1.6577210426330566,0.0,1.0,0.0,0.0,0.0
test,1.0283129215240479,-1.2435815334320068,-0.6272596716880798,2.3306586742401123,0.0,0.0,1.0,0.0,0.0
test,0.7171529531478882,1.4099301099777222,-3.188852310180664,-0.9932329654693604,0.0,0.0,0.0,1.0,0.0
test,2.6609373092651367,-2.0283217430114746,-1.352885365486145,-3.869201421737671,0.0,0.0,0.0,0.0,1.0
test,-0.4801200330257416,-0.6345832347869873,0.6181656122207642,-0.6402354836463928,1.0,0.0,0.0,0.0,0.0
test,1.1334139108657837,1.3068381547927856,1.1927589178085327,-0.6372514367103577,0.0,1.0,0.0,0.0,0.0
test,2.171431303024292,-0.11920850723981857,1.2568848133087158,-2.370185613632202,0.0,0.0,1.0,0.0,0.0
test,-0.8043986558914185,3.5430197715759277,0.8847969174385071,0.2018614113330841,0.0,0.0,0.0,1.0,0.0
test,-3.5815749168395996,-2.917214870452881,-1.3350111246109009,-0.08359510451555252,0.0,0.0,0.0,0.0,1.0
test,-0.33391493558883667,-0.5938799381256104,0.7648573517799377,0.33550509810447693,1.0,0.0,0.0,0.0,0.0
test,1.603738784790039,-1.5033085346221924,-0.29859232902526855,0.30266615748405457,0.0,1.0,0.0,0.0,0.0
test,1.3937245607376099,-1.7948106527328491,1.57477605342865,1.745269536972046,0.0,0.0,1.0,0.0,0.0
test,0.8995298147201538,3.332000255584717,0.9887081384658813,-1.7828116416931152,0.0,0.0,0.0,1.0,0.0
test,-2.2289679050445557,3.957695484161377,0.2898809611797333,0.7806437015533447,0.0,0.0,0.0,0.0,1.0
test,0.11821050196886063,-0.15018171072006226,-0.5692304372787476,-0.5735726952552795,1.0,0.0,0.0,0.0,0.0
test,0.8361251354217529,0.19457091391086578,0.12895706295967102,-2.082218885421753,0.0,1.0,0.0,0.0,0.0
test,2.766352653503418,0.31326478719711304,-0.3672633469104767,1.2144755125045776,0.0,0.0,1.0,0.0,0.0
test,-1.756792426109314,2.139608144760132,2.146758556365967,1.4780596494674683,0.0,0.0,0.0,1.0,0.0
test,1.3111637830734253,-3.7152719497680664,1.3619366884231567,-3.517024040222168,0.0,0.0,0.0,0.0,1.0
test,-0.3796432912349701,0.4165162146091461,0.03993529826402664,-0.3680340349674225,1.0,0.0,0.0,0.0,0.0
test,0.755354106426239,-0.7073474526405334,-1.5431861877441406,-0.18039384484291077,0.0,1.0,0.0,0.0,0.0
test,1.8906099796295166,1.8423411846160889,-0.8854684829711914,-0.9835025072097778,0.0,0.0,1.0,0.0,0.0
test,-0.9330999255180359,1.589984655380249,-1.786531925201416,2.3478245735168457,0.0,0.0,0.0,1.0,0.0
test,0.4705437123775482,-1.957651972770691,1.3887653350830078,4.35519552230835,0.0,0.0,0.0,0.0,1.0
test,-0.5254201292991638,0.043233465403318405,0.47268691658973694,-0.7048640847206116,1.0,0.0,0.0,0.0,0.0
test,1.5819636583328247,0.440452516078949,0.5174978971481323,-1.5768036842346191,0.0,1.0,0.0,0.0,0.0
test,0.2547230124473572,-0.2893606722354889,1.5377925634384155,-2.9728169441223145,0.0,0.0,1.0,0.0,0.0
test,-1.3142489194869995,-1.9711726903915405,-0.04150369018316269,2.9860599040985107,0.0,0.0,0.0,1.0,0.0
test,-2.448274850845337,-3.5444302558898926,-0.6259064078330994,2.1554276943206787,0.0,0.0,0.0,0.0,1.0
test,-0.07642126828432083,-0.22669604420661926,0.19288699328899384,-1.1375842094421387,1.0,0.0,0.0,0.0,0.0
test,-0.9445411562919617,-0.040379952639341354,-0.30833035707473755,-1.63595712184906,0.0,1.0,0.0,0.0,0.0
test,-2.1930434703826904,-0.4810989797115326,-1.104288101196289,0.5961796641349792,0.0,0.0,1.0,0.0,0.0
test,-2.406001091003418,-0.06586781144142151,1.9429312944412231,2.257241725921631,0.0,0.0,0.0,1.0,0.0
test,-0.0037891247775405645,-4.165717601776123,3.40995454788208,0.13919463753700256,0.0,0.0,0.0,0.0,1.0
test,0.4234449863433838,0.6416494846343994,0.6828852295875549,0.07493278384208679,1.0,0.0,0.0,0.0,0.0
test,-0.8104647397994995,-0.40143492817878723,1.588104486465454,-1.323243498802185,0.0,1.0,0.0,0.0,0.0
test,0.5033013224601746,-1.5651659965515137,-1.4208674430847168,-2.241780996322632,0.0,0.0,1.0,0.0,0.0
test,-1.9152839183807373,1.1891107559204102,1.4769680500030518,2.5722599029541016,0.0,0.0,0.0,1.0,0.0
test,-2.5802483558654785,2.3894975185394287,-0.4266206920146942,-3.2584598064422607,0.0,0.0,0.0,0.0,1.0
test,-0.39154672622680664,-0.9217302203178406,0.2282046675682068,-0.46115970611572266,1.0,0.0,0.0,0.0,0.0
test,1.4945176839828491,-0.4911631941795349,1.591445803642273,0.7484834790229797,0.0,1.0,0.0,0.0,0.0
test,0.1389978528022766,-0.035426244139671326,-2.1522164344787598,-1.8622452020645142,0.0,0.0,1.0,0.0,0.0
test,1.5108921527862549,-0.7237316370010376,3.7445123195648193,1.4313448667526245,0.0,0.0,0.0,1.0,0.0
test,-3.166851758956909,-3.265812873840332,-1.5966997146606445,0.1330059915781021,0.0,0.0,0.0,0.0,1.0
test,0.9203062057495117,-0.46752944588661194,0.41775843501091003,0.5203583240509033,1.0,0.0,0.0,0.0,0.0
test,1.4611570835113525,-1.8081210851669312,0.052125535905361176,-0.528424084186554,0.0,1.0,0.0,0.0,0.0
test,1.5428578853607178,0.8131463527679443,2.3852360248565674,1.249154806137085,0.0,0.0,1.0,0.0,0.0
test,-0.9406499862670898,2.168813705444336,0.9057226181030273,2.6696982383728027,0.0,0.0,0.0,1.0,0.0
test,-1.24480402469635,3.583998680114746,-2.4818992614746094,-0.2803853452205658,0.0,0.0,0.0,0.0,1.0
test,1.1448622941970825,-0.7322251796722412,0.22368185222148895,-0.08887308090925217,1.0,0.0,0.0,0.0,0.0
test,1.860460877418518,-0.343953013420105,1.5627859830856323,-0.0038148181047290564,0.0,1.0,0.0,0.0,0.0
test,-0.521474301815033,0.22272977232933044,2.8584868907928467,-1.5649638175964355,0.0,0.0,1.0,0.0,0.0
test,0.47946837544441223,-0.5583418011665344,-3.5855648517608643,0.4208836853504181,0.0,0.0,0.0,1.0,0.0
test,1.9861446619033813,-4.2093892097473145,2.8723180294036865,-0.13634493947029114,0.0,0.0,0.0,0.0,1.0
test,0.6892069578170776,-0.14326317608356476,1.2175954580307007,-0.488259494304657,1.0,0.0,0.0,0.0,0.0
test,1.1526727676391602,-0.08314207196235657,2.0908713340759277,-0.6531673073768616,0.0,1.0,0.0,0.0,0.0
test,0.1321239173412323,1.6778159141540527,-1.9172542095184326,0.18832603096961975,0.0,0.0,1.0,0.0,0.0
test,-0.2619420289993286,-3.976449489593506,-0.37241989374160767,0.8906540870666504,0.0,0.0,0.0,1.0,0.0
test,-3.013326406478882,1.6433250904083252,2.4026455879211426,-2.7283647060394287,0.0,0.0,0.0,0.0,1.0
test,-0.44169148802757263,-0.02025202289223671,0.9119405746459961,0.08268015831708908,1.0,0.0,0.0,0.0,0.0
test,-0.5079909563064575,-1.7412110567092896,-0.49676886200904846,0.4154787063598633,0.0,1.0,0.0,0.0,0.0
test,-0.4026859700679779,0.12593580782413483,0.5540450811386108,2.6671173572540283,0.0,0.0,1.0,0.0,0.0
test,1.2770181894302368,1.5202125310897827,-2.548306941986084,-2.1042115688323975,0.0,0.0,0.0,1.0,0.0
test,0.392057329416275,1.609521508216858,3.628788948059082,-3.5039334297180176,0.0,0.0,0.0,0.0,1.0
test,0.3452431559562683,-1.0115718841552734,-0.29087701439857483,-0.198670893907547,1.0,0.0,0.0,0.0,0.0
test,1.1689672470092773,-0.6111449003219604,1.8100332021713257,-1.1950595378875732,0.0,1.0,0.0,0.0,0.0
test,-1.1138381958007812,0.8116182684898376,-2.0798423290252686,-0.39692461490631104,0.0,0.0,1.0,0.0,0.0
test,-0.5345360040664673,-2.298109531402588,0.48031988739967346,-3.5481932163238525,0.0,0.0,0.0,1.0,0.0
test,2.229259729385376,1.0559016466140747,-4.075830459594727,-0.3299257159233093,0.0,0.0,0.0,0.0,1.0
test,1.1616466045379639,0.21389338374137878,0.1586938202381134,-0.2311372309923172,1.0,0.0,0.0,0.0,0.0
test,1.2388895750045776,-1.8111821413040161,1.1413604021072388,-0.31206613779067993,0.0,1.0,0.0,0.0,0.0
test,-0.2200595587491989,1.3470535278320312,2.3023650646209717,1.322993278503418,0.0,0.0,1.0,0.0,0.0
test,-3.089052438735962,-1.3672566413879395,-0.3134469985961914,-1.914924144744873,0.0,0.0,0.0,1.0,0.0
test,0.6451653242111206,0.7743315100669861,-3.149625539779663,3.1890270709991455,0.0,0.0,0.0,0.0,1.0
test,-0.018448153510689735,-0.656103253364563,-0.3178316354751587,0.32036450505256653,1.0,0.0,0.0,0.0,0.0
test,0.12499081343412399,-1.3852663040161133,1.921211838722229,-0.6486254930496216,0.0,1.0,0.0,0.0,0.0
test,1.0926296710968018,-3.0821805000305176,-0.19128179550170898,-0.29757174849510193,0.0,0.0,1.0,0.0,0.0
test,-1.9404150247573853,0.05879434570670128,2.217372417449951,-2.9450957775115967,0.0,0.0,0.0,1.0,0.0
test,-2.5263829231262207,-1.9937496185302734,-2.864896535873413,-2.140005588531494,0.0,0.0,0.0,0.0,1.0
test,-0.30743664503097534,-0.7733960747718811,0.6681655049324036,-0.7254905104637146,1.0,0.0,0.0,0.0,0.0
test,2.0378363132476807,-0.6051607131958008,1.2505357265472412,-0.20080307126045227,0.0,1.0,0.0,0.0,0.0
test,-0.469636470079422,-0.6374042630195618,2.7512528896331787,1.3532227277755737,0.0,0.0,1.0,0.0,0.0
test,3.5052430629730225,0.6741654872894287,1.606374979019165,1.5803825855255127,0.0,0.0,0.0,1.0,0.0
test,-0.861000120639801,-4.65892219543457,-1.1879721879959106,1.1262346506118774,0.0,0.0,0.0,0.0,1.0
test,0.41521981358528137,-0.9882904291152954,0.42341870069503784,0.4292903542518616,1.0,0.0,0.0,0.0,0.0
test,1.1943223476409912,-0.7885758876800537,-0.280437707901001,-1.8001588582992554,0.0,1.0,0.0,0.0,0.0
test,2.3601701259613037,0.7504140138626099,-1.4831926822662354,0.40522637963294983,0.0,0.0,1.0,0.0,0.0
test,2.489103078842163,-0.5175854563713074,2.485239028930664,-2.7734689712524414,0.0,0.0,0.0,1.0,0.0
test,-3.8612489700317383,1.7298296689987183,-1.0494413375854492,1.1641336679458618,0.0,0.0,0.0,0.0,1.0
test,-0.525215744972229,-0.42586278915405273,0.8082758784294128,0.07070055603981018,1.0,0.0,0.0,0.0,0.0
test,1.3563883304595947,-1.056440830230713,-0.6718593835830688,-1.3016237020492554,0.0,1.0,0.0,0.0,0.0
test,0.7038511633872986,-1.3111345767974854,0.49503999948501587,-2.9892337322235107,0.0,0.0,1.0,0.0,0.0
test,1.4260457754135132,-3.737354040145874,1.9010913372039795,-0.5010786056518555,0.0,0.0,0.0,1.0,0.0
test,-1.806244969367981,-4.051281929016113,-0.9462946057319641,-2.3234384059906006,0.0,0.0,0.0,0.0,1.0
test,0.8321302533149719,0.3293951749801636,-0.0449177511036396,-0.69864422082901,1.0,0.0,0.0,0.0,0.0
test,1.1116416454315186,1.567578911781311,0.5729854106903076,-0.2206021398305893,0.0,1.0,0.0,0.0,0.0
test,-0.9776330590248108,0.8692876696586609,-2.134902238845825,-0.24133460223674774,0.0,0.0,1.0,0.0,0.0
test,2.0943353176116943,-2.9978013038635254,-0.1285730004310608,2.000579357147217,0.0,0.0,0.0,1.0,0.0
test,0.9902167916297913,-3.8096041679382324,1.9745699167251587,-3.2426862716674805,0.0,0.0,0.0,0.0,1.0
test,-0.4428013265132904,-0.1901090443134308,-0.27265995740890503,0.05441157892346382,1.0,0.0,0.0,0.0,0.0
test,-1.4116421937942505,0.33418571949005127,0.3676380515098572,-1.0955852270126343,0.0,1.0,0.0,0.0,0.0
test,1.0323961973190308,-2.897874355316162,0.7533059120178223,0.890061616897583,0.0,0.0,1.0,0.0,0.0
test,3.496121883392334,1.974345326423645,0.660860538482666,-1.0681467056274414,0.0,0.0,0.0,1.0,0.0
test,-2.9447543621063232,-3.975031614303589,-0.4129479229450226,-0.3523887097835541,0.0,0.0,0.0,0.0,1.0
test,-0.5899150371551514,0.20555788278579712,0.3718317747116089,-0.07429403066635132,1.0,0.0,0.0,0.0,0.0
test,0.36359137296676636,0.40523937344551086,-1.273513913154602,0.7562351226806641,0.0,1.0,0.0,0.0,0.0
test,-1.5337594747543335,-2.3202295303344727,1.386330246925354,0.29611828923225403,0.0,0.0,1.0,0.0,0.0
test,-1.9324501752853394,-0.874346137046814,-0.8789797425270081,-3.246171236038208,0.0,0.0,0.0,1.0,0.0
test,1.3031117916107178,-3.2449584007263184,2.8105547428131104,2.7602550983428955,0.0,0.0,0.0,0.0,1.0
