split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2,class_3,class_4,class_5
test,0.47439464926719666,-0.3168031573295593,1.5703734159469604,1.8423542976379395,-1.6682058572769165,-0.17929917573928833,0.9366201162338257,2.53310227394104,2.372215986251831,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.08133116364479065,-2.077864408493042,2.3779690265655518,2.7004971504211426,-2.368833065032959,-1.525473952293396,1.0764421224594116,1.5171726942062378,1.6888200044631958,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2808849811553955,-0.31684061884880066,0.6026637554168701,5.856574058532715,1.616937279701233,-0.9260641932487488,0.5105806589126587,0.48377639055252075,1.9740815162658691,0.0,0.0,0.0,0.0,1.0,0.0
test,4.955596923828125,1.2407609224319458,-0.945339560508728,0.6159237623214722,1.2003599405288696,-3.102015256881714,-0.07216233760118484,2.1009702682495117,3.9423837661743164,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9613540768623352,-0.8426036834716797,0.8147923946380615,2.059478759765625,0.3957340717315674,-1.0372116565704346,-0.2517010569572449,0.5908953547477722,1.2173112630844116,1.0,0.0,0.0,0.0,0.0,0.0
test,2.098329544067383,-0.8729762434959412,0.5841948390007019,3.0304040908813477,-0.22145873308181763,-0.0944039523601532,0.5187749862670898,-0.26253587007522583,1.2243127822875977,0.0,1.0,0.0,0.0,0.0,0.0
test,1.343719482421875,-0.13204212486743927,0.34509366750717163,-0.11432985961437225,1.6192867755889893,-1.6714591979980469,0.49046072363853455,-0.20865456759929657,1.8630770444869995,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4736606776714325,-0.12304321676492691,-0.898932695388794,-0.5985491871833801,0.854340672492981,0.5069401860237122,1.045296549797058,-0.9768146872520447,2.2624778747558594,0.0,0.0,0.0,1.0,0.0,0.0
test,2.8244194984436035,0.6221300363540649,1.8053807020187378,2.7321970462799072,-0.34843480587005615,0.44440385699272156,-3.0023183822631836,-0.16347859799861908,-0.8105220794677734,0.0,0.0,0.0,0.0,1.0,0.0
test,0.2880266606807709,-2.9804060459136963,-0.08378694951534271,0.8262516856193542,-1.3936768770217896,-3.8056576251983643,-0.5433900952339172,-0.908318042755127,4.705667495727539,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3248791694641113,-0.11009617894887924,0.28409504890441895,2.2145748138427734,-0.35178056359291077,-0.36347609758377075,0.12266094982624054,0.8262857794761658,1.0983896255493164,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.43771496415138245,-0.6084334850311279,-0.1592618227005005,1.8180766105651855,0.4605678617954254,-0.5102391839027405,0.33214884996414185,0.9380289912223816,1.9868431091308594,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8531926870346069,1.0961014032363892,-0.43702948093414307,1.9463446140289307,0.05479861795902252,-0.056271620094776154,-0.5694679617881775,0.9663846492767334,3.317038059234619,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3794004917144775,0.1773880124092102,0.962159276008606,0.8227515816688538,2.4951674938201904,0.615015983581543,0.9023444056510925,-0.16055284440517426,3.827894687652588,0.0,0.0,0.0,1.0,0.0,0.0
test,3.655302047729492,-0.6078076958656311,2.6727828979492188,0.31226205825805664,0.27318546175956726,-2.859279155731201,-1.9016622304916382,-0.10737074166536331,2.6149017810821533,0.0,0.0,0.0,0.0,1.0,0.0
test,3.957973003387451,0.5003766417503357,-2.6637625694274902,1.1645253896713257,2.5705461502075195,-0.0638744980096817,-0.65003502368927,-1.556154489517212,3.14434552192688,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8111581802368164,-0.44100260734558105,0.863951563835144,1.8819230794906616,0.029268208891153336,-1.0556869506835938,0.7039770483970642,0.32266026735305786,1.4965044260025024,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2618088722229004,-0.8314931392669678,1.3296377658843994,3.002748727798462,0.19312100112438202,0.5171802043914795,0.9124419093132019,1.1829676628112793,0.6678979396820068,0.0,1.0,0.0,0.0,0.0,0.0
test,1.535310983657837,-2.3730437755584717,-0.00865821074694395,0.42702576518058777,0.2916555404663086,-0.97356778383255,0.47209325432777405,2.551165819168091,0.7461442947387695,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1923593282699585,-1.4691667556762695,1.7217276096343994,2.0899288654327393,-0.9251663088798523,0.8324727416038513,-0.5305613279342651,-0.5883936882019043,4.153242111206055,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7085000276565552,-0.3496881425380707,-0.9136340022087097,-0.6652401089668274,2.597454071044922,2.3243699073791504,1.3409544229507446,1.3870497941970825,1.5356431007385254,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3165668845176697,-2.243149757385254,-3.4627685546875,0.3389527201652527,1.0478546619415283,-0.15351028740406036,0.5772684216499329,4.425191402435303,1.4213823080062866,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4520196914672852,-0.1558198183774948,0.8307380676269531,2.197963237762451,0.7663137316703796,-0.551869809627533,0.3985688090324402,1.479058861732483,1.2734861373901367,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0784255266189575,-0.8577255606651306,0.2694355845451355,1.3112961053848267,-0.6678867936134338,-0.6466363072395325,0.10138916224241257,-0.6393557190895081,1.7472769021987915,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5646724700927734,-1.5239909887313843,2.17798113822937,1.9557206630706787,1.6622471809387207,-0.5400857329368591,0.261658638715744,2.707852363586426,0.8416965007781982,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7393500804901123,-0.2119121104478836,1.6989353895187378,-0.9644601345062256,-0.9511466026306152,0.9875863194465637,1.3279205560684204,2.012854814529419,0.8863430619239807,0.0,0.0,0.0,1.0,0.0,0.0
test,0.1325744241476059,-1.0922486782073975,-2.5144670009613037,2.1443591117858887,0.35225170850753784,2.216496229171753,1.8921334743499756,2.6719858646392822,1.1965491771697998,0.0,0.0,0.0,0.0,1.0,0.0
test,0.027081990614533424,-0.6828713417053223,3.9696524143218994,1.5330232381820679,-1.1402453184127808,-3.1021714210510254,3.11607027053833,1.5077381134033203,4.15274715423584,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5271190404891968,-0.7037352323532104,0.8246630430221558,1.843432068824768,-0.2940337359905243,-0.5196411609649658,0.8097789287567139,0.9754778146743774,2.0987067222595215,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2479948997497559,-0.42606183886528015,0.6850154995918274,1.042791485786438,0.777741551399231,-0.657224714756012,1.208348274230957,2.2281603813171387,2.1647865772247314,0.0,1.0,0.0,0.0,0.0,0.0
test,2.418436288833618,-1.8193117380142212,-1.3882546424865723,2.639008045196533,-0.07752709835767746,-0.231485053896904,0.9495775103569031,1.7703644037246704,1.988277792930603,0.0,0.0,1.0,0.0,0.0,0.0
test,1.672160029411316,0.6249326467514038,-1.582383394241333,2.4205923080444336,2.5434906482696533,-0.14956015348434448,0.40234375,-0.0950252041220665,2.9522743225097656,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9864940643310547,-1.531713604927063,3.6955313682556152,3.0416977405548096,-1.0452572107315063,-0.5966525673866272,0.9778496026992798,-1.3228504657745361,3.294450521469116,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3071993589401245,-4.178222179412842,2.2040297985076904,0.9414746165275574,0.24762682616710663,0.9014850854873657,-1.4656198024749756,3.562821626663208,0.7771703004837036,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4203134775161743,-0.8690902590751648,0.25769364833831787,1.5181058645248413,0.10722547024488449,-0.76398766040802,-0.3677864670753479,0.7491538524627686,1.4669678211212158,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8629655838012695,0.04572341963648796,0.148067444562912,1.6978654861450195,0.04234578087925911,-1.0240343809127808,-0.9293200373649597,0.5676877498626709,0.4436357021331787,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7612322568893433,-0.21529604494571686,0.1636454164981842,2.341463565826416,-0.33198049664497375,1.5263921022415161,-0.25621771812438965,-0.3451458513736725,2.536362886428833,0.0,0.0,1.0,0.0,0.0,0.0
test,0.953470766544342,-1.53787362575531,-1.152442216873169,-0.04586425796151161,-1.9549936056137085,-0.3051450252532959,0.8046379685401917,-0.7100529670715332,2.08125901222229,0.0,0.0,0.0,1.0,0.0,0.0
test,2.0505123138427734,1.512324571609497,-0.33200132846832275,1.8613182306289673,-2.699977159500122,-0.9425947666168213,-2.6196706295013428,-0.1267242729663849,2.1295313835144043,0.0,0.0,0.0,0.0,1.0,0.0
test,2.4220638275146484,1.2865464687347412,0.972309947013855,3.0506012439727783,-4.104806900024414,2.075974941253662,1.7114894390106201,1.894235610961914,2.5668554306030273,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3529959917068481,-0.730801522731781,0.3533724546432495,1.8764724731445312,0.024547290056943893,-1.123313069343567,-0.05340147018432617,1.4710519313812256,1.8227851390838623,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1288889646530151,0.9008567929267883,0.9950716495513916,2.1537344455718994,-0.5326366424560547,-1.4762336015701294,0.7831953167915344,0.9163598418235779,1.8190988302230835,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2910406589508057,1.8598406314849854,0.3134579360485077,2.880645275115967,-0.26338425278663635,-1.064992070198059,1.0294774770736694,0.7224195599555969,1.6394120454788208,0.0,0.0,1.0,0.0,0.0,0.0
test,2.916269540786743,-1.3434218168258667,-1.506371259689331,0.12113672494888306,-0.14142350852489471,-0.9268625378608704,1.2255218029022217,2.6210379600524902,2.5659549236297607,0.0,0.0,0.0,1.0,0.0,0.0
test,4.063853740692139,-0.16797010600566864,1.6704373359680176,2.4861526489257812,0.1857803910970688,1.8177217245101929,3.3839328289031982,0.14900755882263184,1.3234390020370483,0.0,0.0,0.0,0.0,1.0,0.0
test,5.151021480560303,-0.08205558359622955,1.4947175979614258,1.6848890781402588,2.5077860355377197,-2.4052772521972656,-0.33590614795684814,4.132066249847412,0.550430178642273,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3113774061203003,-1.0134406089782715,0.5510646104812622,2.476663827896118,0.2614355981349945,-1.2515206336975098,0.2983778119087219,0.6804925799369812,1.504934310913086,1.0,0.0,0.0,0.0,0.0,0.0
test,1.619204044342041,-0.7223358154296875,1.7648909091949463,2.0058753490448,0.18786951899528503,-0.3451853096485138,0.4144154191017151,-0.5813684463500977,1.838082194328308,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0609192848205566,0.6957535147666931,-1.1579973697662354,0.17402589321136475,0.011455618776381016,-0.5601071119308472,0.9678680300712585,1.1697571277618408,1.0494921207427979,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4051996171474457,-1.5914171934127808,2.140895128250122,1.209564447402954,-0.5430898666381836,-2.6111323833465576,0.3667795658111572,2.7245492935180664,2.7500269412994385,0.0,0.0,0.0,1.0,0.0,0.0
test,3.231891393661499,2.383028268814087,-2.575273036956787,2.1216866970062256,0.4220755100250244,-0.8006728291511536,0.48032060265541077,-0.36807990074157715,0.9593926072120667,0.0,0.0,0.0,0.0,1.0,0.0
test,0.39673951268196106,-1.7469550371170044,2.116922378540039,0.7557622194290161,-2.085169553756714,-1.904041051864624,-2.527533531188965,3.6404290199279785,4.226311683654785,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2054575681686401,-0.6738811731338501,0.9280019402503967,1.2342060804367065,-0.06907972693443298,-0.15058721601963043,0.029156284406781197,0.9032447934150696,1.2120964527130127,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2760614156723022,-1.0386347770690918,1.023036241531372,1.6873860359191895,0.0952872782945633,-2.108203649520874,1.4044809341430664,1.460644245147705,1.1363545656204224,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2867677211761475,-1.4494781494140625,0.1977510154247284,4.411544322967529,0.061494190245866776,-1.2084839344024658,-0.7545085549354553,1.1606810092926025,1.6613264083862305,0.0,0.0,1.0,0.0,0.0,0.0
test,2.298881769180298,0.10933387279510498,-1.4345842599868774,3.2552413940429688,1.324237585067749,-1.9380908012390137,0.38184836506843567,2.692269802093506,2.9357311725616455,0.0,0.0,0.0,1.0,0.0,0.0
test,3.3770782947540283,-0.4207030236721039,-0.5861252546310425,-0.7125865817070007,0.27495551109313965,-3.5044350624084473,2.342799186706543,1.1333158016204834,1.7777068614959717,0.0,0.0,0.0,0.0,1.0,0.0
test,1.9037073850631714,-0.7462338209152222,-2.5071492195129395,4.735413074493408,-0.8490996360778809,2.8373663425445557,-1.5444042682647705,1.4317704439163208,0.6226580142974854,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3529473543167114,-0.7511553168296814,0.6624025702476501,1.2676042318344116,0.06024631857872009,-0.7071884274482727,0.3741762042045593,1.6669443845748901,1.2628203630447388,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2630743980407715,-0.7822402119636536,0.6704872250556946,0.4777746796607971,-0.4573606252670288,-1.017464518547058,-0.48002123832702637,0.6600028276443481,0.6690845489501953,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5111695528030396,-1.3031896352767944,0.23678359389305115,3.0270228385925293,1.9311659336090088,0.6422846913337708,0.4590221047401428,0.7980573177337646,0.09131932258605957,0.0,0.0,1.0,0.0,0.0,0.0
test,1.653529405593872,-1.0778601169586182,-1.7789406776428223,2.3191661834716797,1.8715050220489502,0.03911526873707771,-0.40356945991516113,-0.9091246724128723,2.9434993267059326,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.1572415679693222,-1.1080634593963623,2.6379945278167725,2.3482253551483154,0.03624841570854187,-1.7445921897888184,-2.903259754180908,3.196594476699829,2.568422555923462,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.4236221313476562,-2.699760913848877,0.7456844449043274,2.2603507041931152,-0.1728285700082779,1.3413985967636108,-1.1517077684402466,4.0222907066345215,0.07331358641386032,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6042181253433228,-0.4304105341434479,0.2791076600551605,2.0462169647216797,-0.28670814633369446,-0.6979794502258301,0.047449346631765366,0.9965819120407104,2.04128098487854,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8550167083740234,-2.156515121459961,0.9073030352592468,2.2418367862701416,1.0636593103408813,-1.0594216585159302,0.5631351470947266,0.8563270568847656,1.5818543434143066,0.0,1.0,0.0,0.0,0.0,0.0
test,1.578446626663208,-0.5761050581932068,0.6859159469604492,1.5085904598236084,-1.1186308860778809,-0.8782916069030762,2.2975962162017822,2.74613618850708,1.196375846862793,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5009728074073792,-1.97161865234375,-0.629215657711029,2.958458185195923,-0.3781961500644684,1.7495787143707275,0.2768150269985199,2.4547975063323975,-0.1513032764196396,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.08100392669439316,1.6116653680801392,-2.805422067642212,0.23055022954940796,0.6271982192993164,-1.6789469718933105,0.8488063216209412,-0.49846985936164856,1.7647185325622559,0.0,0.0,0.0,0.0,1.0,0.0
test,1.886116862297058,-1.590011715888977,1.2395793199539185,3.872776985168457,-5.050817012786865,0.11923415958881378,1.5396157503128052,-0.056626755744218826,1.515812873840332,0.0,0.0,0.0,0.0,0.0,1.0
test,1.263720154762268,-0.4286515414714813,0.7286871671676636,2.0204038619995117,0.3326312303543091,-0.9486105442047119,1.111570954322815,0.40637341141700745,1.4542104005813599,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7104674577713013,-0.48776742815971375,0.8732993602752686,1.8261573314666748,-0.06632991880178452,0.721383273601532,1.5327374935150146,1.6007299423217773,1.125626564025879,0.0,1.0,0.0,0.0,0.0,0.0
test,0.04556064307689667,0.13054972887039185,0.1859448254108429,0.49158111214637756,0.5270848870277405,-2.08843994140625,-0.39499256014823914,0.2383992075920105,2.6253502368927,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1118890047073364,-2.956148386001587,0.13369163870811462,-0.051403168588876724,-0.7240249514579773,-1.9604809284210205,0.3262424170970917,-0.4660690128803253,0.10390166938304901,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4714818000793457,1.1715694665908813,0.7422860264778137,1.6383715867996216,-0.6332487463951111,2.777005434036255,1.6521615982055664,-1.2018382549285889,2.807603359222412,0.0,0.0,0.0,0.0,1.0,0.0
test,5.765377044677734,-2.065288782119751,-0.1399899274110794,2.992049217224121,-0.5971094369888306,0.6569392681121826,2.2331273555755615,-0.7580457329750061,-0.4000566899776459,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8667232394218445,-0.4045644998550415,0.1814715713262558,1.440528154373169,0.034652918577194214,-0.6647740602493286,-0.11044926941394806,1.1811885833740234,1.1734334230422974,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5436081886291504,-0.22947190701961517,1.528940200805664,1.3699159622192383,0.5277712941169739,-0.7491940259933472,-0.2908598780632019,1.2254258394241333,0.6872315406799316,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5594184398651123,-0.07487785071134567,-0.04735158383846283,2.782501697540283,1.2327309846878052,-2.0760693550109863,1.5103120803833008,-0.23542343080043793,1.454809546470642,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7410987019538879,-2.1374244689941406,0.49532562494277954,3.9596831798553467,1.5280468463897705,-0.7020734548568726,0.053446196019649506,0.03500897064805031,-1.086334228515625,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.06266394257545471,0.3525146245956421,-2.1422462463378906,3.272576332092285,1.0223671197891235,-1.4455653429031372,-0.37114131450653076,-1.6698838472366333,3.4140403270721436,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9893844127655029,-3.545437812805176,-0.6507336497306824,5.107823371887207,-1.3786985874176025,0.9509672522544861,2.5765743255615234,0.13734935224056244,-0.7624408006668091,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4336575269699097,-0.162617027759552,0.7773818373680115,2.314030170440674,0.7640435099601746,-0.23863689601421356,0.2601519227027893,0.8437075614929199,1.1224539279937744,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5220956802368164,-1.3760360479354858,0.2798917889595032,2.0149221420288086,0.5674533247947693,0.41667795181274414,1.039576768875122,1.8924568891525269,1.1312896013259888,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2396955490112305,-0.9565446972846985,-0.12851771712303162,0.24314813315868378,2.0927765369415283,-0.9221252202987671,0.28532007336616516,2.088367462158203,2.141573190689087,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9529049396514893,0.043213244527578354,2.246349334716797,3.130028486251831,0.797138512134552,-0.39527857303619385,1.3820738792419434,2.4234886169433594,-0.26298823952674866,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5228567123413086,-0.4945346415042877,1.2582072019577026,4.111495018005371,0.35538437962532043,-3.0618813037872314,0.9809564352035522,4.537996768951416,2.0447001457214355,0.0,0.0,0.0,0.0,1.0,0.0
test,3.6674768924713135,1.1116031408309937,4.433823108673096,3.2489140033721924,-0.3798702657222748,-1.3657808303833008,-1.4260289669036865,0.3190891444683075,-1.1509569883346558,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0702080726623535,-0.41751137375831604,0.9990156292915344,2.5041697025299072,0.4472435414791107,-0.7925488948822021,0.17648011445999146,1.3659502267837524,1.0987149477005005,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9257347583770752,-1.3400324583053589,-0.05145617201924324,3.361131429672241,0.18727342784404755,-0.42383888363838196,-0.05874001607298851,1.205215573310852,1.1014245748519897,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8586225509643555,0.7338882684707642,2.177293062210083,3.1085171699523926,-0.3574514091014862,0.43591436743736267,-0.5910270810127258,1.74632728099823,0.9831954836845398,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9982339143753052,1.058093786239624,-1.8587713241577148,4.256287097930908,0.22369392216205597,-1.0424091815948486,-0.14327894151210785,0.24175918102264404,1.1783274412155151,0.0,0.0,0.0,1.0,0.0,0.0
test,0.37580543756484985,-0.197959303855896,1.015153408050537,2.385223627090454,-1.538246750831604,-0.5394811630249023,1.4652029275894165,4.017648696899414,4.58721923828125,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.1420191526412964,-0.83474200963974,-1.1851752996444702,2.6246676445007324,0.46063232421875,3.539599657058716,1.1858948469161987,0.3298051953315735,4.82894229888916,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8063705563545227,-0.6721851229667664,0.3268967568874359,1.676560878753662,0.5161710977554321,-0.25144755840301514,-0.06644491106271744,1.3591015338897705,1.4798184633255005,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6290642023086548,0.08229460567235947,1.5316709280014038,2.038013219833374,-0.47186312079429626,-1.5086952447891235,0.5182479023933411,-0.22399082779884338,1.3131763935089111,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6938865184783936,1.0013927221298218,0.816659688949585,2.4933784008026123,0.9780436158180237,-2.6692700386047363,-0.04043424129486084,1.0316994190216064,2.2955939769744873,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3780165910720825,-1.9872653484344482,-0.9682774543762207,2.3092570304870605,-0.3207492232322693,-0.79652339220047,-0.2602687478065491,2.538259983062744,2.4191033840179443,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7360261678695679,-0.4012933373451233,-0.6151131391525269,3.270618438720703,-0.7245624661445618,0.03841695562005043,2.6723289489746094,2.2462031841278076,3.463968515396118,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.661827802658081,-2.419097423553467,-0.28940486907958984,-1.7182790040969849,2.608309268951416,0.8825628161430359,-0.7653818130493164,0.15271437168121338,1.4481494426727295,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3311339616775513,-0.675167441368103,0.5211235284805298,1.230954647064209,0.6750929355621338,-0.9176175594329834,0.3825210928916931,0.5766732692718506,1.1368391513824463,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.1419951319694519,-0.42987528443336487,0.9997979402542114,1.203380823135376,0.7431530952453613,0.01716943085193634,1.0967029333114624,0.6837155222892761,1.5744507312774658,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8094157576560974,-0.6019476056098938,2.9758715629577637,2.500614643096924,1.0135729312896729,0.41078683733940125,1.1437718868255615,0.3081534206867218,1.8311240673065186,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8335983753204346,-1.6043143272399902,-0.9354408383369446,1.7300567626953125,0.16010868549346924,-0.8816028833389282,1.673619031906128,1.7904592752456665,0.8653771281242371,0.0,0.0,0.0,1.0,0.0,0.0
test,3.333387851715088,-1.2816544771194458,2.04060435295105,4.703828811645508,0.9122974276542664,-1.582432508468628,1.0828418731689453,-0.890565037727356,-0.8467131853103638,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8712433576583862,-2.2794084548950195,-2.2901992797851562,0.5718603730201721,1.9695690870285034,-4.248377799987793,2.641392230987549,0.570908784866333,2.4068946838378906,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2186681032180786,-0.9724573493003845,1.086314082145691,2.2653636932373047,-0.04661509394645691,-0.8061110377311707,0.06580069661140442,0.5681460499763489,0.9962612986564636,1.0,0.0,0.0,0.0,0.0,0.0
test,1.896408200263977,-0.47279831767082214,1.0108729600906372,1.7144447565078735,1.6669374704360962,-1.3754605054855347,-0.11303582787513733,1.3213856220245361,1.973083257675171,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2081825733184814,-1.7868350744247437,2.0819754600524902,1.3585600852966309,0.5773987770080566,-0.5582931637763977,-1.1157885789871216,0.12295220047235489,2.8764164447784424,0.0,0.0,1.0,0.0,0.0,0.0
test,2.914592981338501,-1.381576418876648,-1.3485805988311768,0.4441733658313751,-1.6551496982574463,-0.6889546513557434,-0.33071205019950867,2.361604690551758,2.296015977859497,0.0,0.0,0.0,1.0,0.0,0.0
test,1.3600435256958008,-1.1610033512115479,-0.3497413396835327,-1.1694294214248657,2.165154457092285,-0.12398948520421982,1.5776745080947876,-0.8003013730049133,3.8046908378601074,0.0,0.0,0.0,0.0,1.0,0.0
test,2.6541316509246826,2.603832483291626,-0.9959248900413513,4.4726972579956055,-1.8002671003341675,0.9312041401863098,-1.5070027112960815,-0.85445237159729,0.21354451775550842,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8648382425308228,-0.25933805108070374,0.10251720249652863,1.8695167303085327,-0.26959386467933655,-0.6752742528915405,0.103314608335495,1.2174787521362305,1.1533583402633667,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0865225791931152,-0.48537755012512207,0.7189188003540039,1.1218340396881104,1.156521201133728,0.3014078438282013,0.8482957482337952,-0.18886074423789978,1.626631736755371,0.0,1.0,0.0,0.0,0.0,0.0
test,1.023757815361023,-0.4966605007648468,2.3593337535858154,2.699904203414917,1.0196856260299683,-0.9705830216407776,0.7483402490615845,2.5960655212402344,2.692873477935791,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.1598457098007202,-2.0042550563812256,1.7736082077026367,3.0924487113952637,0.9570742845535278,-0.6728168725967407,-0.5908377170562744,0.9007492065429688,-0.516181230545044,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1591341495513916,-4.399205207824707,1.1255550384521484,0.2224445343017578,1.103066325187683,-0.7502205967903137,-0.29313868284225464,1.3326596021652222,1.579001545906067,0.0,0.0,0.0,0.0,1.0,0.0
test,2.250904083251953,-3.0923092365264893,-1.6928913593292236,4.1386027336120605,2.3024275302886963,-0.8227668404579163,3.4509265422821045,2.904921531677246,0.6815756559371948,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4168766736984253,-0.7497883439064026,1.2014639377593994,2.100391149520874,0.5463230013847351,-0.5550311207771301,-0.14203043282032013,0.8555781841278076,1.001631498336792,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8478772044181824,-0.5958899259567261,-0.34171560406684875,1.7832002639770508,0.6839672327041626,-1.2381775379180908,1.4379903078079224,0.9575256109237671,0.37057727575302124,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6892662048339844,0.41562187671661377,0.3026079833507538,3.5803661346435547,1.4922513961791992,-2.2756412029266357,-0.17540650069713593,1.334803819656372,1.463391900062561,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3232057094573975,-0.6886459589004517,1.3403407335281372,2.054478406906128,0.7112101912498474,0.1883818656206131,-2.494438409805298,-1.2759830951690674,0.905754029750824,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6986024379730225,-0.4508458971977234,-0.18162909150123596,1.236174464225769,1.4278719425201416,-0.28048428893089294,0.8877307176589966,5.111868858337402,-0.17957068979740143,0.0,0.0,0.0,0.0,1.0,0.0
test,0.06706635653972626,3.5269179344177246,0.5996096730232239,2.293935537338257,2.579387903213501,1.3773208856582642,-1.3239269256591797,-1.0577945709228516,0.5403037071228027,0.0,0.0,0.0,0.0,0.0,1.0
test,1.20645010471344,-0.5666163563728333,0.7694553136825562,2.035752058029175,-0.5111799240112305,-0.443636953830719,0.05112507939338684,0.5325602889060974,1.0255796909332275,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7968469262123108,-0.4071173369884491,1.5511789321899414,0.23501087725162506,0.11924423277378082,-0.6291415691375732,0.6479695439338684,0.7567569613456726,1.5600110292434692,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0942676067352295,-0.8480973839759827,-0.5334619283676147,3.3866453170776367,-1.310162901878357,-0.4901297390460968,-0.2437184751033783,1.3580772876739502,2.790306806564331,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0250790119171143,2.2199199199676514,0.5102307200431824,1.9486329555511475,0.4593362808227539,-2.174191474914551,0.6747541427612305,1.8175417184829712,3.5933315753936768,0.0,0.0,0.0,1.0,0.0,0.0
