split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,-1.6257672309875488,-2.9458394050598145,-0.05661037564277649,-2.9677910804748535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.8322792053222656,-4.309170246124268,2.001720428466797,5.071356773376465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0890889167785645,-0.9541559815406799,-3.1875569820404053,-2.763478994369507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.488171100616455,-4.25304651260376,6.0798211097717285,-1.2638895511627197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.29416242241859436,-1.5986061096191406,2.1162421703338623,1.0266029834747314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8638972043991089,-0.5355604887008667,3.264106512069702,1.8087965250015259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6660587787628174,1.0436697006225586,2.4426679611206055,1.4707876443862915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.0140111446380615,-1.7545831203460693,0.4103570580482483,4.143893718719482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.465134859085083,2.2898850440979004,1.0600922107696533,3.646757125854492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.955673694610596,-2.898682117462158,3.546339988708496,0.10871145129203796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.001754283905029,1.554119348526001,2.655956268310547,-1.7299845218658447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.2335364669561386,-3.8398332595825195,4.824117183685303,7.882766246795654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.40139737725257874,-0.6305915713310242,1.7276657819747925,1.7375320196151733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3904297351837158,0.567671537399292,1.1485354900360107,0.9144945740699768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21524137258529663,-1.1175997257232666,0.6833403706550598,-1.6800092458724976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.1057748794555664,-3.64347243309021,1.4791431427001953,3.5655651092529297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.9944722652435303,1.972072720527649,-1.282658338546753,1.9571503400802612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.716762065887451,2.8122007846832275,-1.6563308238983154,-1.1025562286376953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.107851505279541,1.815041184425354,-3.1937153339385986,-0.8090350031852722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.117819309234619,-1.649766445159912,6.892234802246094,2.0681169033050537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2437301874160767,-1.227576732635498,1.5907472372055054,1.3098644018173218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.59913170337677,-0.7861474752426147,2.176823377609253,1.2511128187179565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6475170850753784,-1.6667852401733398,-0.5629400610923767,-0.3663856089115143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.4251174926757812,-2.058713436126709,2.7588095664978027,4.125060558319092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5613374710083008,3.7883691787719727,0.5258468985557556,1.3788342475891113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.60313606262207,-3.0106098651885986,0.2515968680381775,-0.28456631302833557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6154239177703857,4.988987922668457,3.628218650817871,1.3189634084701538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.597471714019775,-0.2462112158536911,3.8232131004333496,-4.7129740715026855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.05687012895941734,-1.7304408550262451,2.038243055343628,1.6109700202941895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1262210607528687,-2.381918430328369,1.0958747863769531,1.2364009618759155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3311337232589722,0.12551116943359375,0.7815346121788025,-1.293997049331665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.1540827453136444,0.22004392743110657,-2.1748595237731934,1.8341169357299805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.980177879333496,-2.6718122959136963,1.551864743232727,0.7140873074531555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.5878961086273193,3.5727620124816895,-1.2652318477630615,-0.11951526999473572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2364944219589233,-3.595810651779175,2.1988420486450195,-5.14811897277832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.938530921936035,-3.2878100872039795,1.866736888885498,1.478237509727478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5422255992889404,-0.14328640699386597,1.1618283987045288,1.1922131776809692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.30248144268989563,-1.919149398803711,2.6634037494659424,2.419398307800293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3250410556793213,0.33290159702301025,2.6540939807891846,2.4570629596710205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.225526809692383,-0.4927635192871094,-0.11873913556337357,1.9851182699203491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7490676641464233,2.1008658409118652,1.7373416423797607,5.016169548034668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.12233578413724899,-1.36094069480896,-0.7960288524627686,-4.363569736480713,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.611536026000977,0.8330451846122742,-1.0585541725158691,-2.705923318862915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.7405686378479,-6.435171604156494,2.7877039909362793,2.9909863471984863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5315169095993042,-1.4297250509262085,0.7261520624160767,0.8095421195030212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8227291703224182,-2.2928504943847656,0.560553252696991,0.6617305278778076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1257115602493286,-1.9132310152053833,1.041614055633545,-1.2986786365509033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.44933992624282837,-4.771885395050049,2.4718728065490723,1.9266209602355957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7938263416290283,-0.7002258896827698,1.1471225023269653,-3.585219383239746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2154314517974854,4.3037848472595215,-0.7839864492416382,0.022166650742292404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.726247549057007,3.3123581409454346,-0.6802929639816284,-1.8795576095581055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.416883945465088,-4.352322578430176,1.2524621486663818,-0.23179343342781067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.45703554153442383,-0.7926269173622131,1.3627005815505981,0.5410414934158325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.249687671661377,-1.1398295164108276,1.8080084323883057,1.3132646083831787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2376798391342163,1.2262685298919678,1.797507643699646,2.8601577281951904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0609647035598755,-2.7601969242095947,2.078296184539795,-2.3269948959350586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.463571786880493,-0.8926364779472351,3.6416516304016113,3.712785482406616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.626964807510376,0.11357709020376205,3.9160611629486084,-3.0692853927612305,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9973516464233398,-7.076554298400879,2.0668981075286865,4.398093223571777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.7108604907989502,5.520230293273926,0.7571806311607361,-2.913390874862671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1499227285385132,-0.8111916184425354,1.760330080986023,0.7755249738693237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.12328441441059113,-2.7670671939849854,1.578108549118042,2.0582146644592285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6074559688568115,-1.1912647485733032,-1.1095893383026123,-0.21060645580291748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.6895920038223267,2.3978803157806396,2.1767592430114746,-0.20658834278583527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6870375871658325,2.239802360534668,4.61427116394043,2.142692804336548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.495346546173096,-0.20533642172813416,2.1064319610595703,2.4436092376708984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.401524066925049,4.365071773529053,2.0103795528411865,-1.9957530498504639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.915783882141113,-3.7700562477111816,0.7188931107521057,3.171253204345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.6009191870689392,-0.2434912919998169,2.035184383392334,0.9815423488616943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3628427982330322,-0.07359837740659714,2.0576281547546387,2.4311728477478027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7157223224639893,-2.984856367111206,1.1696562767028809,3.3546526432037354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.295615315437317,-1.0067343711853027,5.191640853881836,1.5694642066955566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.293959856033325,0.5990922451019287,1.2983728647232056,5.420521259307861,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9536936283111572,0.01460114773362875,7.198408603668213,2.3138694763183594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7303028106689453,-3.649059295654297,3.569310188293457,7.1439409255981445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.222027778625488,-7.376939296722412,-0.1477361023426056,1.9473567008972168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8548813462257385,-1.6618694067001343,1.324329137802124,0.6802177429199219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9057166576385498,-2.2476911544799805,1.217943549156189,2.159515380859375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3226964473724365,-2.6239213943481445,2.5846827030181885,2.23927640914917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.308326244354248,-1.2830559015274048,4.091415882110596,0.6716260313987732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.719050168991089,-1.3520768880844116,-2.0034892559051514,0.4364089369773865,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.781728267669678,-0.243538960814476,-0.09107968211174011,4.678918361663818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.913355350494385,2.759880542755127,-2.0873098373413086,1.195845127105713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.2635884284973145,-5.847443580627441,-2.9871885776519775,3.2569808959960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5408297777175903,-0.29950761795043945,1.5446957349777222,1.7814992666244507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9939101934432983,-0.674700915813446,0.33797094225883484,2.055612325668335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3607410192489624,-0.788382887840271,4.320507049560547,1.311083197593689,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.7076709270477295,2.1025118827819824,1.5906230211257935,1.6782423257827759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.893988609313965,-1.8408751487731934,-1.7644639015197754,0.5521942377090454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.823412537574768,0.2885217070579529,-3.8792777061462402,0.4444369673728943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9273101091384888,5.128091812133789,2.2806007862091064,-2.0261623859405518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.07842759042978287,-2.439833641052246,-4.722903728485107,5.924254417419434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3887673616409302,-0.8576192259788513,2.0644633769989014,1.65059232711792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.0326860137283802,0.16445563733577728,3.024259090423584,1.6683152914047241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.36920398473739624,-0.6355148553848267,3.450144052505493,3.3356082439422607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8964226245880127,0.27876612544059753,0.43368011713027954,2.8816115856170654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.14093150198459625,1.6327683925628662,5.379528045654297,2.921210527420044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3427085876464844,2.341047763824463,5.294784069061279,-0.7594764828681946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.500209331512451,-1.967623233795166,3.0145277976989746,1.1958503723144531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.355038642883301,0.3150303363800049,-2.3108608722686768,-3.938896656036377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6145809292793274,-0.9330567717552185,1.469183087348938,0.7162001132965088,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3512859642505646,-1.013144850730896,0.04371090605854988,-0.1754806488752365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.311449646949768,-2.814868450164795,2.909466505050659,-0.5410006046295166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9267144203186035,2.2964351177215576,-0.5733947157859802,0.9205880165100098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8179452419281006,1.8572847843170166,-1.4459151029586792,3.472529888153076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0604724884033203,-2.815294027328491,-1.6282050609588623,-3.557443857192993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.645565509796143,-4.178689002990723,0.023432457819581032,2.459580898284912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9657158851623535,-7.300369739532471,0.49714475870132446,5.198824405670166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5520482659339905,-0.3619121313095093,1.1477580070495605,1.7224632501602173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.443416714668274,-0.9647302627563477,0.6098631024360657,0.7365596890449524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.23273511230945587,1.9224601984024048,1.1032345294952393,1.4514563083648682,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.029383659362793,-3.2639830112457275,1.9343907833099365,-1.200096845626831,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.389153003692627,-4.892730712890625,-0.6192103028297424,2.1370341777801514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.022520542144775,-2.6861157417297363,3.304619073867798,-0.2784188389778137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.5129165649414062,-2.848228693008423,6.123058795928955,-3.283859968185425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.8080917596817017,-1.9147441387176514,-2.6277034282684326,-5.291438102722168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.16776862740516663,-1.140169382095337,1.6824679374694824,2.028543710708618,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8948931694030762,0.3444426953792572,0.5998897552490234,2.0732271671295166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5067310333251953,-3.793541669845581,1.6428426504135132,0.29233667254447937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4701220989227295,-1.2883976697921753,0.1662922203540802,1.0714415311813354,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.145057201385498,-3.8028063774108887,-0.6747941374778748,-1.4071416854858398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.886322259902954,-0.5285743474960327,3.5026257038116455,-2.662564516067505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6350314617156982,5.604968547821045,0.43170419335365295,1.4521363973617554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6655551195144653,1.7169618606567383,5.56775426864624,7.188061714172363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.11004667729139328,-0.15334996581077576,1.902130126953125,1.4165010452270508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.32740676403045654,0.5830967426300049,2.54909348487854,1.2417187690734863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.703599452972412,-0.6962788701057434,2.425039768218994,-1.3115131855010986,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6419997215270996,-3.2258529663085938,-0.5176880359649658,2.959987163543701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.176803112030029,-1.7168740034103394,1.356546401977539,0.44896265864372253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.1163039207458496,-2.5805628299713135,-1.6518992185592651,4.601934909820557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.22057649493217468,-6.259108543395996,1.317787766456604,-3.4702818393707275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.479215621948242,2.638197183609009,-3.134331703186035,4.477258205413818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7948747277259827,-0.4964831471443176,2.0015926361083984,0.6697355508804321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0856859683990479,-0.2877333462238312,2.802131414413452,0.05763399973511696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4996285438537598,-0.713310956954956,-0.2012198567390442,0.18345893919467926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.957516670227051,-2.212531805038452,3.5164809226989746,0.6811808943748474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.116316080093384,-4.036368370056152,1.682959794998169,-1.6561923027038574,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.1059606075286865,-3.6518633365631104,-3.0296859741210938,1.6672213077545166,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.3227624893188477,0.010449202731251717,0.5780969858169556,-4.990067005157471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.651475429534912,4.0904927253723145,-1.731655240058899,3.9724929332733154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3491400182247162,-1.6028099060058594,2.0403239727020264,0.987377405166626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5347270369529724,-1.598493218421936,2.0411531925201416,-0.6806401610374451,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6803618669509888,-1.7144358158111572,0.289687842130661,-0.6202789545059204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3703932762145996,-0.19190102815628052,-0.6462703943252563,-0.7228444218635559,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.0324957370758057,-2.3783812522888184,2.5956664085388184,5.5089287757873535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.029538154602051,2.9360506534576416,0.5171301364898682,1.972618579864502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.333388566970825,-4.737509250640869,4.700965881347656,5.14111328125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4374940395355225,-7.126659393310547,-2.244830369949341,4.495632171630859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7633726000785828,-1.1547313928604126,1.3313030004501343,1.9920005798339844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0541688203811646,-2.177104949951172,0.40775907039642334,2.0489301681518555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7707906365394592,-3.745579719543457,1.1606688499450684,0.5303602814674377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.874086856842041,1.5131686925888062,-0.5827190279960632,0.5166264772415161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3007320463657379,-3.694732427597046,-2.6217494010925293,0.37844809889793396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.318381309509277,0.4656735956668854,2.85969614982605,5.112496376037598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5604937076568604,0.8330181837081909,-2.0310463905334473,6.871114253997803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.652600288391113,-0.967624843120575,-0.8087206482887268,6.5923285484313965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.06000976264476776,-1.88330078125,1.5834778547286987,1.6241343021392822,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.36268457770347595,-0.44507402181625366,-0.36186498403549194,1.3545674085617065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3905342817306519,-1.2711641788482666,2.1250526905059814,-1.2595106363296509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.09871768951416,-0.9105223417282104,2.7111475467681885,1.059977650642395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.5008370876312256,-1.6797094345092773,-2.0369908809661865,-1.4665783643722534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.876711130142212,-3.737790107727051,2.926037311553955,-3.54944109916687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.524829387664795,1.611356258392334,5.3429083824157715,1.0517133474349976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.578239917755127,-6.0596184730529785,1.7710578441619873,-0.9365200996398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1863708347082138,-1.1023374795913696,2.413638114929199,1.0396174192428589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9037967920303345,0.7855581641197205,1.640883207321167,1.6992416381835938,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6764777302742004,1.4513849020004272,0.3681333065032959,1.9015939235687256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.1425039768218994,-0.8722200989723206,2.867765426635742,3.601086378097534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.121731281280518,0.6199344992637634,0.0031961232889443636,3.4198715686798096,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.228853225708008,-2.87056565284729,-2.460106372833252,0.1430424004793167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.0855395793914795,3.4066593647003174,4.364532947540283,4.817659854888916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1433300971984863,-8.023459434509277,4.3469133377075195,-1.389214038848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.43252819776535034,-0.33514195680618286,1.249023199081421,1.7915040254592896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.46479517221450806,-0.14823506772518158,0.6585841178894043,2.5292856693267822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5519571900367737,0.9136337637901306,2.6506381034851074,-0.8248898386955261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.518031358718872,-1.3246761560440063,3.779728889465332,-1.905797004699707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.42190417647361755,-4.609586238861084,0.007612966932356358,4.210926055908203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.6958470344543457,4.219509601593018,0.28996843099594116,0.1351538449525833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.908139228820801,3.0328686237335205,0.7607514262199402,1.5801604986190796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.71050763130188,-5.641225814819336,5.06668758392334,-3.469736099243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8741191625595093,-0.3932996094226837,1.1951884031295776,1.499503254890442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5104438066482544,-0.0700245350599289,2.2789411544799805,2.532931089401245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4311013221740723,-0.4364577531814575,2.7592992782592773,3.5653014183044434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1371523141860962,-2.7877492904663086,0.9535678029060364,-2.0991265773773193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.768293857574463,-2.698136806488037,2.918503522872925,-1.6991183757781982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3411056995391846,-5.756478786468506,4.1254167556762695,-0.4946381151676178,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.61091947555542,-2.2189126014709473,-2.050184488296509,0.9568023681640625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.3167004585266113,2.5888004302978516,7.066136837005615,3.8759214878082275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7173027992248535,-0.2856460213661194,1.6481858491897583,0.6620182394981384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7375614643096924,0.4781642258167267,1.2785942554473877,1.9432862997055054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3986585736274719,-2.2287557125091553,0.6642797589302063,3.670408010482788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0625208616256714,0.6521463990211487,3.046523332595825,4.357600688934326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9306806325912476,-4.683386325836182,2.001649856567383,-2.1669249534606934,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0432509183883667,-4.47477912902832,1.1524238586425781,5.868038177490234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8025091886520386,4.656772613525391,5.529162406921387,1.8230350017547607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.034972667694092,5.442605018615723,1.847433090209961,2.9973607063293457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2556387186050415,-1.4019054174423218,2.454134225845337,1.300080418586731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1775078773498535,-1.6431645154953003,3.1495673656463623,0.6857380867004395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
