split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3
test,-2.7946054935455322,-1.0354384183883667,-0.37711766362190247,-0.5488092303276062,-0.07061968743801117,0.42250174283981323,0.5635895133018494,0.0,0.0,1.0,0.0
test,1.3140512704849243,1.4039785861968994,-1.0389883518218994,-1.7654368877410889,0.6500748991966248,2.879930257797241,-0.23849733173847198,0.0,0.0,0.0,1.0
test,-1.4117789268493652,-0.10019135475158691,0.4929353892803192,0.7740473747253418,-0.915454626083374,1.8292542695999146,-0.5222192406654358,1.0,0.0,0.0,0.0
test,-1.5733956098556519,0.12342329323291779,-0.4622732698917389,-0.3757466971874237,0.03312632068991661,2.372476816177368,-1.997269868850708,0.0,1.0,0.0,0.0
test,1.5671495199203491,-0.5926734805107117,-0.28842034935951233,-0.32691118121147156,-0.9735793471336365,0.6473818421363831,-0.7420020699501038,0.0,0.0,1.0,0.0
test,-2.114950656890869,-1.2457164525985718,3.0372869968414307,0.6208029985427856,-0.5803513526916504,2.081378936767578,-3.268918752670288,0.0,0.0,0.0,1.0
test,-0.7789825201034546,-0.3052946925163269,1.3749483823776245,0.4341774582862854,0.0069983601570129395,1.701745867729187,-0.9195125699043274,1.0,0.0,0.0,0.0
test,-0.376986563205719,0.022473283112049103,0.7422525882720947,-0.114578016102314,0.5873653888702393,3.2562365531921387,-0.050064604729413986,0.0,1.0,0.0,0.0
test,-0.8551204800605774,1.1630210876464844,-0.7058848142623901,0.11248716711997986,-0.6896806955337524,3.8231921195983887,-1.8326236009597778,0.0,0.0,1.0,0.0
test,-1.4661282300949097,-0.028789786621928215,-0.07511400431394577,3.5419437885284424,-1.9384050369262695,0.6434425115585327,-1.0046658515930176,0.0,0.0,0.0,1.0
test,-1.122719168663025,-0.06943073123693466,0.41100189089775085,0.13218452036380768,0.31015968322753906,1.042791724205017,-0.9613428711891174,1.0,0.0,0.0,0.0
test,-1.3633947372436523,-0.3517538011074066,0.6943001747131348,0.892375648021698,-1.672561764717102,0.5704219341278076,-0.8244156837463379,0.0,1.0,0.0,0.0
test,-1.5402116775512695,1.4449065923690796,-0.638217031955719,1.3422445058822632,-0.9258856177330017,3.3973333835601807,-0.15277138352394104,0.0,0.0,1.0,0.0
test,0.038054510951042175,-0.6262767910957336,0.306397944688797,-2.3544161319732666,-1.6417611837387085,3.679307699203491,-2.383249282836914,0.0,0.0,0.0,1.0
test,-0.22746641933918,-0.22786112129688263,1.0517749786376953,-0.06097670644521713,-0.5740914344787598,1.9995890855789185,-0.8835445046424866,1.0,0.0,0.0,0.0
test,0.34714072942733765,-1.0744179487228394,1.3613722324371338,0.2099946141242981,-0.5442298650741577,2.073117971420288,-1.4553039073944092,0.0,1.0,0.0,0.0
test,-1.3839502334594727,-0.8622180223464966,-1.5632753372192383,1.0677754878997803,0.5779100656509399,1.7166492938995361,-2.1718392372131348,0.0,0.0,1.0,0.0
test,-1.5247553586959839,0.8252764344215393,1.2284337282180786,1.252661943435669,-2.528127431869507,-0.8230661749839783,0.6130185723304749,0.0,0.0,0.0,1.0
test,-1.5882666110992432,0.30389901995658875,0.18664111196994781,0.49514710903167725,-0.6410719156265259,1.8057537078857422,-0.9191594123840332,1.0,0.0,0.0,0.0
test,-1.3128169775009155,0.9629468321800232,-0.48442503809928894,-0.47078123688697815,0.7213403582572937,1.6512176990509033,-1.0972305536270142,0.0,1.0,0.0,0.0
test,0.5311157703399658,0.36586883664131165,-0.45985275506973267,0.08984062820672989,-1.4107271432876587,1.395825743675232,-2.769190788269043,0.0,0.0,1.0,0.0
test,-2.048048734664917,-0.5563527941703796,3.8087093830108643,-1.2852247953414917,-0.7372382283210754,2.2495334148406982,-1.8337647914886475,0.0,0.0,0.0,1.0
test,-1.1822524070739746,-0.4365800619125366,0.40536558628082275,0.11177263408899307,0.3232366740703583,1.15969979763031,-0.9589073061943054,1.0,0.0,0.0,0.0
test,-1.6497726440429688,0.26472654938697815,0.733165979385376,1.1236127614974976,-0.7536379098892212,1.6477313041687012,-2.1653988361358643,0.0,1.0,0.0,0.0
test,-1.85532546043396,-0.057867567986249924,0.1524791717529297,0.8044178485870361,1.0577867031097412,2.6117019653320312,-2.9047091007232666,0.0,0.0,1.0,0.0
test,-2.146639585494995,-1.0330394506454468,3.160740852355957,1.5410972833633423,1.0900146961212158,0.062094565480947495,-1.020717740058899,0.0,0.0,0.0,1.0
test,-0.9685818552970886,0.2811085283756256,0.5115296244621277,-0.47104164958000183,-0.74018394947052,2.1450090408325195,-0.3799068331718445,1.0,0.0,0.0,0.0
test,-0.28727129101753235,-0.2895194888114929,-0.5264875292778015,0.845320999622345,-1.0128545761108398,2.324928045272827,0.3715513348579407,0.0,1.0,0.0,0.0
test,-0.648172914981842,-1.1858242750167847,0.5086131691932678,-1.4684861898422241,-0.6276507377624512,-0.37170112133026123,0.08218252658843994,0.0,0.0,1.0,0.0
test,-0.9830948710441589,0.1608365923166275,-1.54656183719635,-0.010167421773076057,-1.8621746301651,-0.9245177507400513,-2.145298957824707,0.0,0.0,0.0,1.0
test,-0.6862758994102478,-0.2098492681980133,0.2758027911186218,-0.14756560325622559,0.27152180671691895,1.15520441532135,-0.9812846183776855,1.0,0.0,0.0,0.0
test,-0.9323892593383789,-0.24148902297019958,-0.36273282766342163,-0.1518194079399109,-1.3095167875289917,2.82185959815979,0.2651222348213196,0.0,1.0,0.0,0.0
test,-1.8203359842300415,-1.3995219469070435,0.5962215662002563,-2.0932347774505615,0.5997303128242493,2.285121202468872,-1.252941608428955,0.0,0.0,1.0,0.0
test,-2.1851353645324707,1.3720252513885498,-0.6021026372909546,-0.6013833284378052,-1.3479528427124023,3.3156652450561523,1.915639877319336,0.0,0.0,0.0,1.0
test,-0.73209547996521,-0.7305133938789368,-0.04355628788471222,0.1862812340259552,-0.7765790820121765,1.8377494812011719,-0.5393519997596741,1.0,0.0,0.0,0.0
test,-0.6577324867248535,-1.012650489807129,1.0467859506607056,-0.7292509078979492,0.7193520069122314,2.3042821884155273,0.12040678411722183,0.0,1.0,0.0,0.0
test,-1.4251258373260498,0.22338904440402985,2.9181642532348633,-0.22319760918617249,-0.2528201937675476,2.9094796180725098,0.5068174600601196,0.0,0.0,1.0,0.0
test,-0.05066738650202751,2.3486247062683105,1.107072353363037,0.4346737563610077,-0.8075485825538635,-1.0993391275405884,0.02596648968756199,0.0,0.0,0.0,1.0
test,-0.7298052310943604,0.5053514838218689,0.5227967500686646,0.040384914726018906,0.04625596106052399,1.2459322214126587,-1.1269267797470093,1.0,0.0,0.0,0.0
test,0.5171496272087097,-0.10949155688285828,1.2347773313522339,-0.16043993830680847,-1.003296136856079,1.7811195850372314,0.22685296833515167,0.0,1.0,0.0,0.0
test,-1.9054361581802368,0.6412580609321594,1.5992008447647095,-1.7141858339309692,0.7411758303642273,0.9086984992027283,0.32849258184432983,0.0,0.0,1.0,0.0
test,0.8595547080039978,-0.6865671873092651,3.2856345176696777,0.4202292263507843,-1.810745358467102,3.272181749343872,-0.2035374492406845,0.0,0.0,0.0,1.0
test,-0.3002294898033142,-0.7338281273841858,0.2577282786369324,0.03883374109864235,-0.06483065336942673,1.9593291282653809,-0.7672474980354309,1.0,0.0,0.0,0.0
test,-0.5937337875366211,1.1082110404968262,-0.4899776875972748,0.01307422574609518,-0.7329726815223694,1.0130259990692139,0.10700575262308121,0.0,1.0,0.0,0.0
test,-1.7712630033493042,1.3039697408676147,-0.37195226550102234,-1.6397761106491089,0.11887477338314056,1.242566704750061,-2.0260519981384277,0.0,0.0,1.0,0.0
test,1.2420437335968018,0.0391475148499012,0.8324803113937378,-2.210902452468872,1.901436448097229,0.9760702252388,-0.8666703701019287,0.0,0.0,0.0,1.0
test,-0.5571508407592773,-0.7575738430023193,0.9876337051391602,0.4887549579143524,-0.5960687398910522,1.8675332069396973,-0.8821809887886047,1.0,0.0,0.0,0.0
test,-1.906933069229126,0.385693222284317,1.1606907844543457,-0.07317718863487244,-0.767208993434906,2.4572389125823975,-1.964569330215454,0.0,1.0,0.0,0.0
test,-0.18650995194911957,0.47309088706970215,-0.07822971791028976,0.5098734498023987,0.07450605928897858,-0.04095074161887169,1.3864320516586304,0.0,0.0,1.0,0.0
test,-3.875457763671875,0.28641343116760254,2.728126049041748,0.7982922792434692,-0.5417811870574951,0.3976233899593353,-1.0580744743347168,0.0,0.0,0.0,1.0
test,-0.4525524377822876,0.05537760257720947,0.3886207640171051,0.504688024520874,0.23784448206424713,1.8453874588012695,-0.16090655326843262,1.0,0.0,0.0,0.0
test,-1.5044422149658203,0.21206624805927277,1.815009593963623,-0.7134601473808289,-0.7387141585350037,1.4527003765106201,-1.6434926986694336,0.0,1.0,0.0,0.0
test,1.2151387929916382,-0.21159271895885468,1.7775689363479614,-0.07680436968803406,0.18650487065315247,3.0335447788238525,0.2224070429801941,0.0,0.0,1.0,0.0
test,-1.9279472827911377,-0.4741886854171753,1.26131272315979,1.6983696222305298,-2.207162618637085,4.05573844909668,-2.427177667617798,0.0,0.0,0.0,1.0
test,-0.6971489787101746,0.2956487238407135,0.35631605982780457,0.2175946831703186,-1.0869330167770386,2.080613613128662,-0.8660987615585327,1.0,0.0,0.0,0.0
test,0.19744567573070526,-0.9943580627441406,-0.3600476086139679,0.06263460218906403,0.2711164057254791,1.8992892503738403,0.18220092356204987,0.0,1.0,0.0,0.0
test,-1.7838897705078125,0.7710230946540833,0.05282457545399666,-1.983935832977295,0.5127283930778503,2.181119203567505,-2.0163588523864746,0.0,0.0,1.0,0.0
test,2.018752098083496,1.4371672868728638,2.2190659046173096,-0.3073616027832031,-0.7065609097480774,0.8910597562789917,-1.678489327430725,0.0,0.0,0.0,1.0
test,-0.9897834062576294,-0.696563720703125,0.4349437654018402,0.831915020942688,-0.24985827505588531,1.7478724718093872,-1.1253376007080078,1.0,0.0,0.0,0.0
test,-2.5256149768829346,-0.10548539459705353,1.6446266174316406,0.5221607089042664,-0.628345251083374,1.7892684936523438,-0.6398465037345886,0.0,1.0,0.0,0.0
test,-0.38147109746932983,-1.529094934463501,0.2993152141571045,1.3422484397888184,1.6271129846572876,1.0965510606765747,-1.7120617628097534,0.0,0.0,1.0,0.0
test,-0.35307976603507996,3.474095106124878,0.9940391182899475,0.6664177179336548,-1.593708872795105,1.0365099906921387,-0.21364744007587433,0.0,0.0,0.0,1.0
test,-1.242294192314148,-0.23770014941692352,0.9671818017959595,-0.40156298875808716,0.10851933807134628,1.6362113952636719,-0.24877125024795532,1.0,0.0,0.0,0.0
test,-1.9926656484603882,0.7748166918754578,1.2562401294708252,-0.29709380865097046,-0.7228545546531677,2.1427671909332275,0.32464808225631714,0.0,1.0,0.0,0.0
test,-0.16595277190208435,-2.2731313705444336,1.158128261566162,0.8641260266304016,-1.9955711364746094,1.9023618698120117,-0.5230703949928284,0.0,0.0,1.0,0.0
test,-2.9619264602661133,-1.2261193990707397,1.5424822568893433,-1.8208816051483154,-0.900144636631012,2.721430540084839,1.4050008058547974,0.0,0.0,0.0,1.0
test,-1.010406494140625,0.1157914325594902,0.6422879695892334,-0.1098075658082962,0.5639159083366394,1.7830555438995361,-0.9596695303916931,1.0,0.0,0.0,0.0
test,-0.7008876800537109,-0.47097936272621155,1.320692777633667,0.5073686242103577,0.7799996733665466,2.8504769802093506,0.09988325834274292,0.0,1.0,0.0,0.0
test,-0.41270720958709717,-2.0329883098602295,1.2225159406661987,0.11271512508392334,-0.5553993582725525,1.9334665536880493,-2.803520441055298,0.0,0.0,1.0,0.0
test,0.7875072956085205,1.056741714477539,0.5067390203475952,-0.5481351613998413,-0.07810765504837036,0.02846442349255085,2.1772453784942627,0.0,0.0,0.0,1.0
test,-0.555462658405304,-0.6354204416275024,0.2635648250579834,-0.27010172605514526,0.24196135997772217,1.661639928817749,-0.6179652810096741,1.0,0.0,0.0,0.0
test,0.44886061549186707,-0.8087955713272095,1.514560580253601,0.18479110300540924,0.4814226031303406,1.682525634765625,-0.7681918144226074,0.0,1.0,0.0,0.0
test,-1.6944524049758911,-0.42113667726516724,2.907987594604492,-0.3721778988838196,0.4698092043399811,1.6724522113800049,0.6479856967926025,0.0,0.0,1.0,0.0
test,-0.33842819929122925,-3.041943311691284,1.6206753253936768,-1.4416273832321167,0.44925692677497864,1.7768657207489014,0.9639557600021362,0.0,0.0,0.0,1.0
test,-0.7069684267044067,0.14062407612800598,0.08814065158367157,0.21012090146541595,-0.21232981979846954,2.101398229598999,-1.4189984798431396,1.0,0.0,0.0,0.0
test,-1.872982382774353,-0.3838973939418793,0.8227331638336182,0.29521429538726807,0.38267797231674194,2.745598077774048,-1.8798781633377075,0.0,1.0,0.0,0.0
test,-1.9168498516082764,-0.8484346270561218,-0.10964550822973251,1.531497597694397,1.4938117265701294,0.9614167809486389,-1.8345370292663574,0.0,0.0,1.0,0.0
test,-0.7795236110687256,0.28832781314849854,1.6824384927749634,-3.0460407733917236,1.155525803565979,1.9222394227981567,0.7267960906028748,0.0,0.0,0.0,1.0
test,-0.5806896686553955,-0.1306488811969757,0.7175017595291138,0.6300085186958313,-0.37746867537498474,0.9558591842651367,-0.5528880953788757,1.0,0.0,0.0,0.0
test,-0.8930483460426331,1.3422564268112183,-0.3803297281265259,0.036103975027799606,0.01633523218333721,1.2746574878692627,0.15066643059253693,0.0,1.0,0.0,0.0
test,0.585786759853363,-1.4838457107543945,0.7596626281738281,0.9425610899925232,-0.7652504444122314,1.293660044670105,1.2521522045135498,0.0,0.0,1.0,0.0
test,-0.7459717392921448,2.152186632156372,3.36319637298584,1.3287856578826904,0.33147045969963074,2.6406590938568115,-1.1641225814819336,0.0,0.0,0.0,1.0
test,-1.2328424453735352,-0.17921887338161469,1.0620620250701904,0.43553176522254944,-0.057460565119981766,2.39221453666687,-0.46987831592559814,1.0,0.0,0.0,0.0
test,-2.1533827781677246,-0.39652538299560547,0.6000809073448181,0.20528022944927216,0.3711147606372833,1.5504910945892334,0.6944753527641296,0.0,1.0,0.0,0.0
test,-1.166029691696167,2.491650104522705,0.8001384139060974,0.983157753944397,-1.1376227140426636,1.001190185546875,-0.22720982134342194,0.0,0.0,1.0,0.0
test,-0.0867210105061531,-1.5732390880584717,-2.2663207054138184,1.0830962657928467,0.28873664140701294,3.0610570907592773,0.8325062990188599,0.0,0.0,0.0,1.0
test,-0.8966096043586731,0.2738049328327179,0.5146037936210632,0.3059127628803253,-0.47845950722694397,1.283268690109253,0.08717595040798187,1.0,0.0,0.0,0.0
test,-1.8403271436691284,1.476689338684082,0.49996715784072876,0.33566921949386597,-0.11568038165569305,1.542577862739563,-1.4225146770477295,0.0,1.0,0.0,0.0
test,-1.8651572465896606,-0.7769830226898193,1.5187320709228516,2.080566644668579,-0.9098698496818542,0.15158191323280334,-1.1285854578018188,0.0,0.0,1.0,0.0
test,-3.7805607318878174,-1.9018166065216064,2.249870538711548,-0.448241263628006,0.7594387531280518,1.6171561479568481,-1.1359409093856812,0.0,0.0,0.0,1.0
test,-0.47515201568603516,-0.7111383676528931,0.1381518691778183,0.18077920377254486,-0.05480915307998657,1.6559045314788818,-0.24219967424869537,1.0,0.0,0.0,0.0
test,-1.4360061883926392,-0.1516263484954834,0.2956719696521759,1.5060718059539795,1.0105195045471191,1.7121855020523071,-0.3588816523551941,0.0,1.0,0.0,0.0
test,-0.047442663460969925,-0.45351001620292664,-0.19271893799304962,0.01793932169675827,0.8297887444496155,0.800509512424469,1.6272777318954468,0.0,0.0,1.0,0.0
test,-2.511488676071167,0.05553256347775459,1.253801941871643,0.47362929582595825,0.7526094317436218,4.825015544891357,0.776079535484314,0.0,0.0,0.0,1.0
test,-1.4622628688812256,0.2625162899494171,0.012407742440700531,0.6077555418014526,-0.309855580329895,2.042679786682129,-0.6016808152198792,1.0,0.0,0.0,0.0
test,-0.9950684309005737,0.08033861964941025,1.551964521408081,0.21844124794006348,-0.22869406640529633,0.2459149807691574,-1.5296293497085571,0.0,1.0,0.0,0.0
test,0.29485464096069336,-0.7907951474189758,0.8236153721809387,0.23614417016506195,-2.0822737216949463,-0.21958757936954498,-0.507215142250061,0.0,0.0,1.0,0.0
test,-0.26363423466682434,-1.5795894861221313,-0.559539794921875,-1.8076280355453491,1.9571242332458496,0.060669057071208954,-0.09547897428274155,0.0,0.0,0.0,1.0
test,-1.349676489830017,-0.33759647607803345,0.8982096314430237,0.02720029465854168,-0.5084126591682434,2.186180353164673,-0.06904949247837067,1.0,0.0,0.0,0.0
test,0.38437438011169434,0.5416015386581421,0.8890290856361389,0.8041499257087708,-0.3471972942352295,2.2606821060180664,-1.6979541778564453,0.0,1.0,0.0,0.0
test,-0.14089596271514893,-0.6798542141914368,0.1798364520072937,-2.214540719985962,0.19300276041030884,0.3259631097316742,-0.8979218602180481,0.0,0.0,1.0,0.0
test,-0.2113017588853836,2.5978477001190186,-0.0606844387948513,-0.9446073174476624,2.0881450176239014,2.3540961742401123,-0.081537626683712,0.0,0.0,0.0,1.0
test,-0.063994862139225,0.20567895472049713,0.6277450919151306,-0.006073275581002235,-0.18084630370140076,1.5225894451141357,-0.901605486869812,1.0,0.0,0.0,0.0
test,-0.94102942943573,0.218531996011734,1.5873569250106812,1.7706745862960815,-0.7415055632591248,1.8012583255767822,-0.7920830249786377,0.0,1.0,0.0,0.0
test,-1.0314598083496094,-0.6929130554199219,2.3348937034606934,-0.3116021454334259,-1.2383456230163574,-0.18717968463897705,0.12915168702602386,0.0,0.0,1.0,0.0
test,0.6454461216926575,2.9993908405303955,1.1475826501846313,0.7641230225563049,-1.7726290225982666,2.2232327461242676,-1.5445003509521484,0.0,0.0,0.0,1.0
test,-1.3533564805984497,0.42452675104141235,0.6840514540672302,-0.3798992931842804,-0.36101391911506653,1.7141616344451904,-1.1541253328323364,1.0,0.0,0.0,0.0
test,-2.146350622177124,0.7579383850097656,0.804836094379425,-0.42925137281417847,-0.44865188002586365,1.88053560256958,-1.8317705392837524,0.0,1.0,0.0,0.0
test,0.17672592401504517,-1.2859841585159302,0.511046826839447,-1.8974612951278687,-0.660219669342041,0.49947604537010193,0.03432590514421463,0.0,0.0,1.0,0.0
test,-0.5744717717170715,1.3194385766983032,-1.2779970169067383,-0.07963615655899048,2.6183464527130127,1.5596660375595093,-2.0342233180999756,0.0,0.0,0.0,1.0
test,-0.8300101161003113,-0.23056024312973022,0.26353198289871216,-0.7409884929656982,-0.4168678820133209,2.008314371109009,-0.6472166776657104,1.0,0.0,0.0,0.0
test,0.42709091305732727,0.475737601518631,-0.30489054322242737,1.1854044198989868,-0.3693337142467499,1.9383049011230469,-0.6206928491592407,0.0,1.0,0.0,0.0
test,0.11342114955186844,-1.2869993448257446,-0.7409905791282654,-1.536325216293335,-0.8092131018638611,1.3974617719650269,0.6022002100944519,0.0,0.0,1.0,0.0
test,1.1653424501419067,-2.6313326358795166,0.38502800464630127,-0.9208711981773376,-0.4127577841281891,1.6106359958648682,1.3220868110656738,0.0,0.0,0.0,1.0
test,-0.6265842318534851,-0.3169540762901306,0.4002052843570709,-0.7111066579818726,-0.5896751284599304,1.6235814094543457,-0.72394198179245,1.0,0.0,0.0,0.0
test,-1.971646785736084,1.1006388664245605,0.6798549890518188,-0.09985750913619995,0.49237385392189026,2.4328114986419678,-0.23401816189289093,0.0,1.0,0.0,0.0
test,-1.0528640747070312,1.74142587184906,1.1591780185699463,1.5037589073181152,-1.6397172212600708,1.8033820390701294,-1.9561383724212646,0.0,0.0,1.0,0.0
test,-0.3262062668800354,0.7739615440368652,-0.8839344382286072,-2.660944938659668,-2.5251476764678955,1.6917892694473267,-0.6876888871192932,0.0,0.0,0.0,1.0
test,-1.0362833738327026,-0.16091106832027435,1.1486389636993408,-0.2915695011615753,-0.7812699675559998,2.128427743911743,-0.49949294328689575,1.0,0.0,0.0,0.0
test,-0.24816380441188812,0.2084444910287857,1.8236098289489746,0.9066327214241028,-1.1275761127471924,1.2847883701324463,-1.290290355682373,0.0,1.0,0.0,0.0
test,-1.1935343742370605,-0.141727015376091,0.3300331234931946,0.25946807861328125,1.8436022996902466,3.749803304672241,-1.043326735496521,0.0,0.0,1.0,0.0
test,0.3236062824726105,1.2898086309432983,-1.792353868484497,-1.2029445171356201,1.4651309251785278,0.3918335735797882,-0.2478487193584442,0.0,0.0,0.0,1.0
test,-0.5518859028816223,0.12548449635505676,0.35238000750541687,-0.014234433881938457,-0.11326451599597931,1.246179461479187,-1.363684892654419,1.0,0.0,0.0,0.0
test,-1.8153364658355713,-0.8014256358146667,0.20927485823631287,1.0340652465820312,0.12768764793872833,1.5925120115280151,-1.9760607481002808,0.0,1.0,0.0,0.0
test,-0.8549109101295471,-1.8286778926849365,-1.168561577796936,-0.11349029093980789,-0.7685761451721191,1.816774606704712,-2.3799428939819336,0.0,0.0,1.0,0.0
test,-3.5916364192962646,1.6341854333877563,-0.26537030935287476,-0.5730535387992859,-0.5669670104980469,0.9225803017616272,1.3060288429260254,0.0,0.0,0.0,1.0
test,-0.7534445524215698,0.20165690779685974,0.9292287826538086,-0.554045557975769,-0.5564458966255188,1.8573509454727173,-0.3266542851924896,1.0,0.0,0.0,0.0
test,-1.3338584899902344,0.3134242594242096,0.24718303978443146,1.7056268453598022,-0.6355128884315491,0.6883711814880371,-0.6882647275924683,0.0,1.0,0.0,0.0
test,0.43258270621299744,-1.0581135749816895,1.0021494626998901,0.9473018646240234,1.5673165321350098,2.1618168354034424,-1.9781239032745361,0.0,0.0,1.0,0.0
test,0.009510530158877373,0.005316705442965031,-3.172555446624756,1.243114948272705,-0.27044036984443665,1.5262898206710815,-1.0514336824417114,0.0,0.0,0.0,1.0
test,-0.7481021285057068,0.2938658595085144,0.3252001404762268,-0.3036801815032959,0.305631160736084,1.810172438621521,-0.3101341426372528,1.0,0.0,0.0,0.0
test,-1.9673607349395752,0.05343443900346756,-0.6666345596313477,0.5432678461074829,-0.41939789056777954,2.8309898376464844,-0.987960159778595,0.0,1.0,0.0,0.0
test,-2.375941038131714,-1.264763355255127,-0.42854925990104675,-0.25964057445526123,0.17281174659729004,2.7415637969970703,-2.482611894607544,0.0,0.0,1.0,0.0
test,0.34251537919044495,-0.13501176238059998,-1.1097571849822998,0.8468877077102661,1.2727760076522827,3.680241346359253,-2.893693208694458,0.0,0.0,0.0,1.0
test,-0.9175973534584045,-1.0582243204116821,0.6590493321418762,0.40753355622291565,-0.3431417644023895,1.8946586847305298,-0.7462936639785767,1.0,0.0,0.0,0.0
test,-1.7570598125457764,-0.8558464646339417,1.1081297397613525,-0.5699712038040161,-0.3579521179199219,2.6381189823150635,0.35194000601768494,0.0,1.0,0.0,0.0
test,0.04653299227356911,2.3078694343566895,-0.5174434781074524,0.45332303643226624,-0.236494243144989,2.720194101333618,-0.6422408819198608,0.0,0.0,1.0,0.0
test,-1.133063554763794,-0.41741451621055603,3.01130747795105,1.7171130180358887,-1.5633078813552856,0.24121515452861786,1.1957882642745972,0.0,0.0,0.0,1.0
test,-1.0239248275756836,-0.3167575001716614,-0.19453592598438263,0.49536487460136414,0.1941302865743637,1.8136948347091675,-0.8735042810440063,1.0,0.0,0.0,0.0
test,-1.5132919549942017,-0.10310991108417511,0.0028922988567501307,-0.5955443978309631,-0.8678388595581055,3.1932876110076904,-0.08167283236980438,0.0,1.0,0.0,0.0
test,-1.4615743160247803,0.6134902238845825,0.41574734449386597,2.493058681488037,0.5531932711601257,1.664054274559021,0.7163291573524475,0.0,0.0,1.0,0.0
test,-2.7419557571411133,1.7534284591674805,2.782177448272705,-0.8933330774307251,-1.3804911375045776,2.168752908706665,0.6405840516090393,0.0,0.0,0.0,1.0
test,-0.8234384655952454,-0.8880921602249146,0.5452795624732971,-0.37230896949768066,-0.4943622350692749,1.8814191818237305,-0.46520867943763733,1.0,0.0,0.0,0.0
test,-1.7490074634552002,0.6975421905517578,0.3729937970638275,-0.9388021230697632,0.5600289106369019,1.8325319290161133,-1.4979839324951172,0.0,1.0,0.0,0.0
test,-1.3519845008850098,1.186610460281372,-1.6716516017913818,0.019340412691235542,0.306248277425766,0.38031646609306335,-0.8437961339950562,0.0,0.0,1.0,0.0
test,-3.971168279647827,-0.5647926926612854,0.06956706941127777,1.7679117918014526,0.18479499220848083,3.6012449264526367,-0.791831910610199,0.0,0.0,0.0,1.0
test,-1.3894877433776855,0.664956271648407,0.7555830478668213,0.4826679825782776,-0.3568565547466278,1.8103718757629395,-0.5263533592224121,1.0,0.0,0.0,0.0
test,-2.567753791809082,0.18164613842964172,-0.29891857504844666,-0.5287694931030273,-0.2792736887931824,1.7391639947891235,-0.43650612235069275,0.0,1.0,0.0,0.0
test,-0.8160437345504761,0.433855801820755,1.8287514448165894,-1.0754719972610474,1.0505797863006592,-0.09354671090841293,-1.216229796409607,0.0,0.0,1.0,0.0
test,-3.682471990585327,0.834297239780426,0.8824935555458069,-0.038088224828243256,-2.3630220890045166,3.5208306312561035,-0.7182348370552063,0.0,0.0,0.0,1.0
test,-1.3489633798599243,-0.09335962682962418,0.5984821915626526,0.9663429260253906,-0.295663982629776,1.3236470222473145,-0.606776773929596,1.0,0.0,0.0,0.0
test,-0.6370754837989807,0.09918021410703659,0.16145406663417816,0.5297777652740479,-0.2984825372695923,2.0263638496398926,1.1836135387420654,0.0,1.0,0.0,0.0
test,-2.576932668685913,1.2291666269302368,-0.7351945042610168,0.6084864735603333,0.9291276335716248,0.7488407492637634,-0.2977398931980133,0.0,0.0,1.0,0.0
test,-3.8737478256225586,1.1121398210525513,-0.28457605838775635,0.35438233613967896,-0.9354239702224731,2.7151753902435303,-2.6348025798797607,0.0,0.0,0.0,1.0
test,-1.2710775136947632,-0.02704768069088459,0.844486653804779,0.4840942919254303,-0.4465685486793518,0.9179555773735046,-0.6747859120368958,1.0,0.0,0.0,0.0
test,-0.687166154384613,-0.7361850142478943,-0.925275981426239,0.8428758978843689,-0.4356383681297302,0.9105235934257507,-1.2027417421340942,0.0,1.0,0.0,0.0
test,0.5109999179840088,-0.5570252537727356,0.17637282609939575,-1.974501609802246,0.21927964687347412,0.7131924033164978,-1.5267459154129028,0.0,0.0,1.0,0.0
test,-0.7139479517936707,-1.680916666984558,1.3247061967849731,1.7963091135025024,-1.2626378536224365,0.392172634601593,-3.429725170135498,0.0,0.0,0.0,1.0
test,-1.3880912065505981,-0.46622684597969055,1.008345603942871,-0.13835524022579193,0.1274021565914154,2.1064743995666504,-0.5698839426040649,1.0,0.0,0.0,0.0
test,-1.0451171398162842,0.9547464847564697,1.6445376873016357,-0.7345476746559143,-1.0647341012954712,1.8554489612579346,-0.19343885779380798,0.0,1.0,0.0,0.0
test,-1.0293992757797241,-2.363956928253174,1.2179194688796997,-0.44104617834091187,1.0128947496414185,1.7058171033859253,0.4605240821838379,0.0,0.0,1.0,0.0
test,-0.3005017340183258,-1.7169135808944702,1.2702118158340454,-1.5461193323135376,-1.6894850730895996,4.481103897094727,-0.31743699312210083,0.0,0.0,0.0,1.0
test,-1.0199429988861084,-0.2721494138240814,0.17335526645183563,0.6509246826171875,-0.8928326368331909,2.105271816253662,-0.3315838575363159,1.0,0.0,0.0,0.0
test,-2.387176990509033,0.2619888484477997,1.545024037361145,-0.3331965506076813,-0.4361296594142914,2.2893335819244385,-1.0816559791564941,0.0,1.0,0.0,0.0
test,-2.709303617477417,-1.9609419107437134,1.272979497909546,-0.23189027607440948,-1.0811607837677002,2.372384786605835,-1.5476810932159424,0.0,0.0,1.0,0.0
test,-1.5999547243118286,0.7432646155357361,-1.3814328908920288,1.5735644102096558,-0.14767499268054962,2.803433418273926,-3.511728525161743,0.0,0.0,0.0,1.0
test,-0.7719101309776306,-0.5825815200805664,0.6421741247177124,0.7952460050582886,-0.5098904967308044,1.180075764656067,-0.7011116743087769,1.0,0.0,0.0,0.0
