split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,3.0511474609375,1.9883426427841187,1.425042986869812,2.241529941558838,-1.959925889968872,-0.6021585464477539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.10694126039743423,1.9746313095092773,2.894426107406616,-0.02054629661142826,-0.30330613255500793,-3.362128734588623,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0927259922027588,5.372972011566162,3.5195956230163574,3.495359182357788,1.2356207370758057,-0.8609505295753479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.14603710174560547,3.2181894779205322,-5.044528961181641,5.877784252166748,-0.9071563482284546,5.642737865447998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4042086601257324,0.9330331683158875,0.46648138761520386,1.742466926574707,-1.298136830329895,0.988224446773529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0511817932128906,0.5305531024932861,-0.4985818862915039,3.2106127738952637,-1.1010390520095825,0.4984271228313446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2479442358016968,-0.37878525257110596,-2.5553300380706787,2.4374496936798096,-0.8718027472496033,2.171828031539917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9476003646850586,4.036348342895508,-0.5791886448860168,2.87357497215271,-2.860227584838867,1.070722222328186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.645444393157959,-1.5863802433013916,-0.61720210313797,1.2315675020217896,-2.4754951000213623,-2.6542184352874756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5362086296081543,3.0099551677703857,-4.496592998504639,4.982169151306152,-2.686906337738037,1.1227517127990723,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6397387981414795,1.7926844358444214,-0.7162560820579529,7.204216957092285,2.426305055618286,3.2738218307495117,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7409802079200745,-3.4643754959106445,-1.1010220050811768,3.506092071533203,-1.891958475112915,7.24521541595459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9777019023895264,1.467207908630371,0.2834452986717224,2.1507091522216797,-1.6051024198532104,1.2061166763305664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2598114013671875,2.7772650718688965,-0.16097721457481384,1.8933897018432617,-0.368117094039917,1.830182671546936,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.13060984015464783,0.7773001194000244,-0.5768815875053406,-0.8894084692001343,-1.0539395809173584,2.0587782859802246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5072547197341919,2.5762689113616943,0.9923995733261108,-0.8495110869407654,-1.8499836921691895,-0.407373309135437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.3182013034820557,1.8062313795089722,3.0371663570404053,2.812354803085327,1.488495945930481,0.30886515974998474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.313939094543457,-2.123544692993164,-1.5929805040359497,5.277945518493652,-1.4377942085266113,1.4792232513427734,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.768745422363281,-1.5034393072128296,-1.9937647581100464,-0.1554383635520935,-2.4172520637512207,2.068267822265625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.21783447265625,-1.9210814237594604,-3.9353342056274414,4.852025032043457,2.6658811569213867,-1.7452337741851807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2284507751464844,0.929831862449646,-0.24139171838760376,0.830105721950531,-0.8976421356201172,1.1414034366607666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9255684614181519,2.121324300765991,-0.42997172474861145,1.5399143695831299,-2.10076904296875,-0.0011457231594249606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8252544403076172,1.7113929986953735,-1.8242932558059692,1.7291520833969116,-3.3362512588500977,0.03312184289097786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.0975847244262695,3.6884865760803223,1.6729741096496582,1.885504126548767,-1.8858702182769775,3.384110450744629,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.19416460394859314,-1.822887897491455,1.5978772640228271,1.9132826328277588,-3.292421817779541,-1.261785626411438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.1131393909454346,-3.8761112689971924,-0.5695309638977051,0.7645219564437866,-0.16313624382019043,3.117128849029541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.678003787994385,-0.5427607297897339,-2.5398263931274414,-1.5828173160552979,-3.9424030780792236,0.5996128916740417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.4472099244594574,6.864996910095215,-3.618614912033081,2.340289831161499,-2.113104820251465,-3.1020584106445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5374614000320435,1.8569821119308472,-0.4035128653049469,1.9441834688186646,-1.5185115337371826,0.7832006216049194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.13114021718502045,2.653719902038574,0.23060904443264008,1.1021223068237305,-0.47864314913749695,1.3143894672393799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0607287883758545,1.039888620376587,-1.672195315361023,0.35905587673187256,-2.1513757705688477,2.885857343673706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7124674320220947,-2.2709507942199707,0.33202695846557617,2.85406756401062,-0.5828778147697449,-0.03635729104280472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7960069179534912,-2.198185682296753,-1.1281118392944336,3.927718162536621,0.3867608606815338,-1.1865730285644531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.7374894022941589,2.649684429168701,-5.614026069641113,3.129183292388916,-0.06545310467481613,0.49364587664604187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9614861011505127,-0.7599606513977051,2.1170530319213867,-3.2639412879943848,-4.695201873779297,1.4302109479904175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.214052200317383,2.473857879638672,-0.10284388810396194,1.0071667432785034,-1.0073115825653076,-4.825892925262451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2750835418701172,1.802423119544983,0.2789244055747986,1.5804762840270996,-1.3820756673812866,0.8811978101730347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3811287879943848,1.6048510074615479,0.45404326915740967,1.3743896484375,-0.18473896384239197,1.9506322145462036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5539333820343018,2.3666610717773438,0.8731091022491455,2.536531686782837,-1.597446084022522,2.7340052127838135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.8439042568206787,-1.5202443599700928,-1.0693756341934204,0.2856224775314331,-0.02940967120230198,2.418256998062134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1222991943359375,-1.029528260231018,-3.1385257244110107,2.573160409927368,-0.14055344462394714,3.557905673980713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.356342077255249,2.506199598312378,0.8711941242218018,-2.163350820541382,1.1618576049804688,4.474554061889648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.5114665031433105,5.479978084564209,0.31439876556396484,5.08591890335083,-3.77911639213562,1.3672226667404175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-7.7170305252075195,-1.6938605308532715,0.7941682934761047,3.1212382316589355,0.486920565366745,-1.288474440574646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7970151305198669,1.6831625699996948,-0.44782185554504395,2.1225264072418213,-0.6576729416847229,0.4598816931247711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0329655408859253,2.344045639038086,-0.1500827670097351,2.059638500213623,-2.5362915992736816,1.7049775123596191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12227912247180939,1.8969417810440063,-0.6113300919532776,-0.19764378666877747,0.4653235375881195,2.39743709564209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.9286062717437744,0.3167574405670166,-2.327371597290039,-0.0346505381166935,0.6133394837379456,-0.29976892471313477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.46472376585006714,-0.6948688626289368,-2.465989112854004,4.944128036499023,0.38206133246421814,2.657761812210083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.038995742797852,-1.3017619848251343,-3.214176893234253,-0.7304335832595825,-1.3591221570968628,3.6648130416870117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.846092939376831,5.875861644744873,-3.2536368370056152,-1.9387174844741821,0.35118722915649414,1.1903033256530762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.07602071762085,3.7005772590637207,3.574878454208374,0.2761399745941162,2.990999460220337,3.998600482940674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9531890153884888,1.625656247138977,-0.3082877993583679,2.06441330909729,-0.27514976263046265,0.7002925276756287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3030824661254883,1.4407837390899658,-1.1783113479614258,3.036097764968872,-0.7255454659461975,0.8463050127029419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.374408721923828,2.169585704803467,-0.0945114865899086,0.5362825989723206,-1.9805786609649658,1.762024998664856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6082255244255066,-1.513498306274414,-1.123228669166565,2.6384663581848145,-2.98454213142395,0.566558301448822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.241619825363159,-2.664736032485962,-0.4509015679359436,4.221817970275879,-1.7460061311721802,-0.19064205884933472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.44650503993034363,4.83464241027832,-4.58344841003418,3.214336395263672,-0.014952040277421474,-0.2068428099155426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.214452028274536,3.0399770736694336,5.690033435821533,-1.013034701347351,-0.6804476380348206,1.1931530237197876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.8980135917663574,5.394527912139893,-4.670105457305908,0.5881834030151367,-1.9030996561050415,2.2840006351470947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1986887454986572,0.7680891752243042,0.28299859166145325,2.135315418243408,-1.4420244693756104,1.2162896394729614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5938863158226013,2.1712300777435303,-0.5090917348861694,1.5335124731063843,-0.8370036482810974,-0.5399107933044434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.32529813051223755,2.358192205429077,-2.8833935260772705,1.00253427028656,-0.5288305282592773,0.8788439631462097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0839004516601562,-1.0390371084213257,-2.2989165782928467,2.0873796939849854,-1.9049419164657593,2.3509113788604736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.197578430175781,0.08227609843015671,-0.5756343007087708,2.4685983657836914,-3.1630051136016846,-0.10932480543851852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7759366035461426,2.8249266147613525,0.890243411064148,6.829055309295654,1.4156054258346558,0.7699533700942993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.3985159397125244,1.9992597103118896,0.9115650057792664,6.010911464691162,-5.5865302085876465,2.6773836612701416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.26869040727615356,-0.326846182346344,-6.467951774597168,0.1443263441324234,1.0629913806915283,-2.819197654724121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2903586626052856,0.8210789561271667,-0.43603870272636414,1.264983892440796,-0.37723401188850403,1.4941575527191162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1853206157684326,0.24917447566986084,-0.13632458448410034,2.4186110496520996,-2.1960532665252686,0.07933292537927628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.38124191761016846,3.493166208267212,-0.9584192633628845,1.732224941253662,-0.19223634898662567,2.009892702102661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.40828177332878113,0.100431427359581,2.7331411838531494,2.3162941932678223,0.4694531559944153,0.5607776641845703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.691699981689453,2.0595321655273438,0.7578932642936707,2.697949171066284,-3.3253941535949707,-0.4768364131450653,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4248155355453491,5.919678688049316,-0.15486598014831543,3.511306047439575,0.7960360050201416,-1.1968576908111572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.875511109828949,4.944534778594971,-4.221875190734863,5.635597229003906,-1.673733115196228,0.08016661554574966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.2120308876037598,6.46278190612793,3.925488233566284,-1.2917215824127197,-3.5077266693115234,2.373147487640381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0782195329666138,1.252240777015686,-1.2982813119888306,1.7433228492736816,-0.8972187638282776,0.7817488312721252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.222302198410034,1.8563330173492432,0.16756102442741394,0.6703748106956482,-0.103843554854393,0.9572449326515198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.500712513923645,0.5200689435005188,0.16447409987449646,1.7446317672729492,-1.8635914325714111,0.2354183942079544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.8079538345336914,0.5238502621650696,-1.4750574827194214,0.8150702714920044,-1.7039422988891602,4.189413547515869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.153689906001091,0.42528772354125977,2.3299190998077393,-0.609599769115448,-3.9264259338378906,2.3438825607299805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3227338492870331,-0.4258243143558502,-1.68975830078125,-2.5512607097625732,-3.576674699783325,-1.27869713306427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.812202215194702,-3.505859851837158,-1.100470781326294,2.4880530834198,-2.0720598697662354,0.5692425966262817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.821533679962158,0.25410062074661255,0.9226540923118591,-0.9050674438476562,2.135366916656494,5.641808986663818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.670007586479187,1.5178656578063965,-0.6624629497528076,1.3849798440933228,-1.1973979473114014,0.5644724369049072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.21487291157245636,2.336488962173462,0.5204687714576721,2.1882755756378174,-1.3631913661956787,1.268024206161499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07545050233602524,1.1044572591781616,0.2023996263742447,1.3137487173080444,1.1194854974746704,2.7351980209350586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1318477392196655,1.554736852645874,-2.489163875579834,3.0017874240875244,-3.260981321334839,3.3248939514160156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0556895732879639,5.909180641174316,-0.7583446502685547,1.2127619981765747,-2.5836102962493896,1.6940585374832153,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7454804182052612,1.349963903427124,-2.4656460285186768,5.970029354095459,-0.86492520570755,4.830791473388672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5021395683288574,1.9565517902374268,-5.045377254486084,4.705114364624023,-3.1355838775634766,0.3778274953365326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.956234931945801,7.1141133308410645,-2.2278783321380615,0.6853871941566467,-0.1930227279663086,1.831170678138733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1698981523513794,0.6332764029502869,-0.5145542621612549,2.25937557220459,-1.5985286235809326,1.0750967264175415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3216588497161865,1.427858591079712,0.9276831746101379,1.3846567869186401,-2.350890636444092,1.685870885848999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.18626375496387482,0.7844876050949097,1.0496045351028442,-0.0647367537021637,-2.3525640964508057,0.8525931239128113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.7582719326019287,2.712507724761963,-0.9600846767425537,2.828214168548584,-2.638936758041382,-1.4902998208999634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8046151995658875,3.13706374168396,0.04714447632431984,2.587491989135742,-0.24535933136940002,-3.3240599632263184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.76964807510376,1.0660650730133057,-3.135652542114258,0.49455809593200684,1.0252894163131714,0.36298665404319763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8642756938934326,6.843972206115723,-0.9709041714668274,3.914708375930786,1.3367424011230469,3.1006228923797607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3916456699371338,-0.8351455330848694,-0.6236658096313477,-1.5739033222198486,1.004158616065979,-5.528724193572998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5177453756332397,0.9439250826835632,-0.06683569401502609,1.462027668952942,-0.6648192405700684,1.782922625541687,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.35112589597702026,1.8392771482467651,0.9690512418746948,1.731863021850586,-0.2821572422981262,2.0163984298706055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7271519303321838,3.707190990447998,-0.32788151502609253,3.029851198196411,-0.40688279271125793,0.24255138635635376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9962318539619446,0.9794678688049316,-0.6060729622840881,3.5356316566467285,-4.418047904968262,0.08033892512321472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.3528765439987183,-1.4405616521835327,-1.5055142641067505,3.670811176300049,-2.400191068649292,3.3670339584350586,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.732973039150238,2.99271297454834,-1.0370112657546997,4.515941143035889,-3.8729324340820312,-2.526435613632202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7239363789558411,-0.9272304177284241,-1.5854263305664062,-4.096911907196045,-0.5100229382514954,-1.1222631931304932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.38973042368888855,5.233983039855957,1.894615888595581,7.8612847328186035,-3.2612931728363037,1.4412975311279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9528346061706543,0.5827292203903198,-0.12029150128364563,1.5884506702423096,-1.6369588375091553,0.8627198934555054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5040167570114136,0.9225614666938782,-1.5162570476531982,3.090395212173462,-1.6940622329711914,1.5253549814224243,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.201626181602478,0.6311720013618469,0.5189025402069092,-0.8881338834762573,-0.3277924060821533,1.748103141784668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4356601238250732,0.671539843082428,0.10970739275217056,1.2715226411819458,-3.711759328842163,2.400763988494873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4290316104888916,-1.6653438806533813,-2.2594408988952637,-0.8016741275787354,1.0969403982162476,2.5011825561523438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.059028148651123,3.7539079189300537,-1.9572057723999023,0.8460202217102051,0.49138063192367554,5.033647537231445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9345028400421143,4.9943976402282715,2.376660108566284,2.077237367630005,-1.5418883562088013,6.326807498931885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.09973152726888657,2.065439224243164,3.3410580158233643,2.311288595199585,-4.797637462615967,6.924515724182129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5955967307090759,1.9701403379440308,-0.5862640738487244,1.333670735359192,-1.0885143280029297,1.2116228342056274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.37659937143325806,0.1451207548379898,-0.7461632490158081,3.191378116607666,-0.9621121883392334,1.424627661705017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5317111015319824,1.2245944738388062,0.3129865527153015,-0.6579421758651733,-0.6587125658988953,-0.41398125886917114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.724385380744934,-1.2636916637420654,-1.4832426309585571,3.6947853565216064,0.48072192072868347,2.5677130222320557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.4107227325439453,0.9579713940620422,1.854093074798584,-0.2667814791202545,-2.1097404956817627,4.95308780670166,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.2882729768753052,-2.6465821266174316,2.409125328063965,3.2851083278656006,-2.4601998329162598,-1.711153268814087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8279461860656738,-4.1400017738342285,3.419206142425537,2.5239603519439697,-0.3079557716846466,2.1014468669891357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.747504472732544,-0.5224083065986633,-6.961138725280762,2.960125207901001,1.4881820678710938,-1.5007596015930176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.81260085105896,1.3804951906204224,-0.7060796618461609,1.8631948232650757,-0.8639826774597168,0.5875041484832764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8355035781860352,1.124523401260376,-0.26463136076927185,2.8152217864990234,0.1701553463935852,-0.04140074551105499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4277980327606201,3.1846346855163574,-0.5597891211509705,0.07314183562994003,-0.8581109046936035,2.62509822845459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.26173633337020874,-0.8320608139038086,1.383597731590271,1.5630241632461548,1.6338835954666138,0.18524494767189026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-4.247604846954346,1.4643257856369019,2.984955072402954,0.07590851932764053,-1.1901363134384155,2.044978141784668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.572797775268555,1.5898168087005615,2.3685996532440186,1.7029813528060913,0.5053285360336304,4.858455181121826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.326681137084961,4.237685203552246,0.11823376268148422,2.0504252910614014,3.3970489501953125,2.6194610595703125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.174025535583496,0.8090419173240662,-3.44549298286438,3.7884018421173096,-2.9124226570129395,5.680052757263184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1979453563690186,1.1530119180679321,-1.0589207410812378,2.181865930557251,-0.6120964288711548,1.528930902481079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.484661340713501,1.105593204498291,0.3319072425365448,2.3772263526916504,-1.1930997371673584,2.1811985969543457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3647475242614746,2.3308746814727783,-1.7860615253448486,1.201826810836792,-2.582885503768921,-0.05016527697443962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.635528802871704,2.987391471862793,0.6939898729324341,1.6010401248931885,-1.8025904893875122,-0.8153609037399292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8366624712944031,0.5454676747322083,-3.0102195739746094,-1.2169280052185059,-2.992827892303467,2.198957920074463,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.8957226276397705,-1.2713682651519775,1.078570008277893,-1.402188777923584,-3.5481760501861572,-0.6827921271324158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5605589747428894,-2.09661865234375,2.444899320602417,2.290079116821289,-5.1291069984436035,-2.394770860671997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.508384704589844,0.2541514039039612,-2.1799721717834473,-1.1134223937988281,1.8319483995437622,1.1788012981414795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.3846393823623657,1.3451083898544312,0.09289330244064331,1.9276111125946045,-1.5181827545166016,1.2118866443634033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2800682783126831,0.4203537404537201,-0.6861873865127563,2.47585129737854,-0.12215172499418259,0.9094970226287842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4815468788146973,1.550344467163086,2.1865055561065674,1.2936885356903076,-0.6233029961585999,2.492238759994507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1631159782409668,4.537875652313232,-0.4349919855594635,3.484142780303955,-2.017911195755005,0.07419076561927795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.4050528407096863,1.0028096437454224,3.7514259815216064,4.083345890045166,0.41029641032218933,0.9429638385772705,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4665143489837646,1.7269145250320435,4.065044403076172,1.8022222518920898,0.5457455515861511,2.168147325515747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.090230703353882,3.0718348026275635,-1.1948186159133911,1.956825852394104,5.317104339599609,3.086002826690674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.2396297454833984,2.5977797508239746,-4.04494047164917,-2.255549430847168,-5.728268623352051,-1.2583726644515991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2384748011827469,1.368992567062378,-0.7137359380722046,2.002474784851074,-1.1899570226669312,1.3819750547409058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6520030498504639,0.4980434477329254,0.265638530254364,0.3764519989490509,-1.236304521560669,2.09061598777771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2831646502017975,1.900635838508606,-0.5289444327354431,-0.4667188227176666,0.012607954442501068,0.29797038435935974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.953930377960205,1.074130654335022,1.482837200164795,0.38421642780303955,0.5325055122375488,-1.6073774099349976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9803176522254944,2.429711103439331,-2.971571207046509,-0.267486572265625,0.6270119547843933,-2.034093141555786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5307444930076599,1.520629644393921,0.4120780825614929,3.8942418098449707,-4.780625820159912,-2.896836280822754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.20694133639335632,5.8643717765808105,-0.37740033864974976,-1.5226277112960815,-4.85435676574707,0.4200328588485718,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.20549201965332,-0.9111683964729309,-0.2828823924064636,-1.6761399507522583,-1.5560487508773804,5.5330281257629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
