split,feature_0,feature_1,feature_2,feature_3,feature_4,class_0,class_1,class_2,class_3,class_4,class_5
test,0.4350145161151886,-1.21495521068573,-0.18443194031715393,0.6729626655578613,-1.0646913051605225,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6109828948974609,-0.2828011214733124,0.812371015548706,1.30172860622406,-2.068343162536621,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9452370405197144,-3.308710813522339,-0.6044432520866394,0.8863590955734253,0.7267042398452759,0.0,0.0,1.0,0.0,0.0,0.0
test,3.8781795501708984,-0.5556307435035706,-0.7832337021827698,1.1495999097824097,-3.4029476642608643,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8482365608215332,-2.8882522583007812,-3.2736477851867676,1.8752321004867554,-4.090851783752441,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.057553596794605255,-6.2346882820129395,-3.566314220428467,0.7187317609786987,-1.405777096748352,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.04341907426714897,-0.8683364987373352,-0.39624619483947754,1.9985543489456177,-0.9278382062911987,1.0,0.0,0.0,0.0,0.0,0.0
test,1.9892487525939941,0.07004804909229279,-0.2925226390361786,2.175941228866577,-0.6658833622932434,0.0,1.0,0.0,0.0,0.0,0.0
test,2.997623920440674,-1.8544065952301025,-0.3376711308956146,2.9590401649475098,-0.6118153929710388,0.0,0.0,1.0,0.0,0.0,0.0
test,1.7089965343475342,0.5013582706451416,0.5748072862625122,-1.3445196151733398,0.6254916787147522,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7061707377433777,1.0072153806686401,-5.2380852699279785,1.066258192062378,-0.2231494039297104,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7985286712646484,-2.224809169769287,3.2459301948547363,4.032339572906494,-3.7576816082000732,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5085296630859375,-1.8790817260742188,-0.7563502788543701,1.8392301797866821,-1.4083818197250366,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6176890134811401,-1.2397488355636597,-1.1479899883270264,-0.060295432806015015,-1.0672084093093872,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6459243893623352,1.0914244651794434,-2.3322553634643555,2.8413422107696533,-1.4049310684204102,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4348692893981934,-0.7946191430091858,1.7471213340759277,0.40393221378326416,-3.4230878353118896,0.0,0.0,0.0,1.0,0.0,0.0
test,2.6421902179718018,-1.5840668678283691,2.1864449977874756,4.80141544342041,-1.8662158250808716,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6677638292312622,-3.4588754177093506,-2.173513174057007,-1.6169686317443848,-4.786853313446045,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4547001123428345,-1.41917884349823,-0.975930392742157,1.0503469705581665,-1.1936830282211304,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3057516813278198,0.5251132249832153,-0.23070351779460907,0.6715980768203735,-0.5788206458091736,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8376286029815674,-0.2126503586769104,0.8132691979408264,0.7264947891235352,-0.3929804265499115,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3432021141052246,-1.2753584384918213,0.6227434277534485,4.015219211578369,-3.7976443767547607,0.0,0.0,0.0,1.0,0.0,0.0
test,0.15518666803836823,0.3872195780277252,3.1059203147888184,4.1044535636901855,-1.8554537296295166,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6574381589889526,4.023675441741943,0.5728991627693176,2.718472480773926,-2.420010805130005,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7097151279449463,-1.0142570734024048,-1.0878851413726807,1.2786502838134766,-0.1775871366262436,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7810246348381042,-0.12844553589820862,-1.8339124917984009,0.7284124493598938,-2.360590934753418,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2054252624511719,-1.3235585689544678,-1.7220745086669922,-1.1648558378219604,-2.0974509716033936,0.0,0.0,1.0,0.0,0.0,0.0
test,0.9805216789245605,-0.5580701231956482,1.6853702068328857,3.345747232437134,1.3263100385665894,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7859458923339844,-2.5747878551483154,-1.515982985496521,-2.0114564895629883,1.2610780000686646,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.124001979827881,-0.9368266463279724,-1.3702905178070068,4.234388828277588,1.1283519268035889,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1083968877792358,-0.6796378493309021,-0.19868789613246918,1.7601090669631958,-0.6387580633163452,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4778966903686523,-0.20682290196418762,0.580339789390564,0.9305005669593811,-1.8554260730743408,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8310397863388062,-3.3627495765686035,-0.48908475041389465,3.280601978302002,-1.0613535642623901,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2281168699264526,-3.0550155639648438,0.011915355920791626,3.6067123413085938,-2.8506975173950195,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3653059005737305,-2.0495622158050537,-1.3912757635116577,-3.084768295288086,-1.602381706237793,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.50195574760437,-3.1159229278564453,2.27471923828125,4.402857780456543,0.7848894000053406,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5599969625473022,-0.751755952835083,-0.8458485007286072,1.6061087846755981,-0.8884034156799316,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2785535752773285,-1.8686469793319702,-0.7737773060798645,1.3587965965270996,0.6631882786750793,0.0,1.0,0.0,0.0,0.0,0.0
test,0.3653326630592346,-2.9490931034088135,0.6315034627914429,0.2066805213689804,0.21463361382484436,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2628955841064453,0.49933871626853943,1.6601115465164185,2.106623888015747,-3.022428035736084,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0333424806594849,-0.3567972779273987,-0.2905963957309723,-0.2767523229122162,3.4979798793792725,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9987525939941406,-2.7502260208129883,1.5481435060501099,4.1097307205200195,1.5668786764144897,0.0,0.0,0.0,0.0,0.0,1.0
test,0.11107949167490005,-0.7372298240661621,-0.3833352327346802,1.9424299001693726,-1.576135516166687,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3437970876693726,-1.5776865482330322,-0.268435001373291,1.5835423469543457,0.5992480516433716,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.39840197563171387,-2.1569442749023438,-3.2817957401275635,1.7977341413497925,-1.5677868127822876,0.0,0.0,1.0,0.0,0.0,0.0
test,1.224804162979126,-1.1521697044372559,2.6927711963653564,1.2515801191329956,0.7855778336524963,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4133989810943604,-4.979422092437744,1.6352907419204712,1.9690399169921875,-1.5146077871322632,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7079684734344482,-2.366307258605957,-0.41872888803482056,4.472763538360596,3.4219698905944824,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0509891510009766,-1.383962869644165,-0.7400731444358826,1.8132045269012451,-0.3645937144756317,1.0,0.0,0.0,0.0,0.0,0.0
test,1.5319689512252808,-1.3250963687896729,-0.30324241518974304,3.095168352127075,-0.7551890015602112,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.46825432777404785,0.6967198252677917,0.4676426649093628,2.247612237930298,-2.718012809753418,0.0,0.0,1.0,0.0,0.0,0.0
test,1.67262864112854,-0.6642013788223267,-1.4490453004837036,3.303525447845459,-4.405206680297852,0.0,0.0,0.0,1.0,0.0,0.0
test,1.6462942361831665,2.1380250453948975,0.4570589065551758,0.47122326493263245,-4.510455131530762,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.404724359512329,-5.116567611694336,1.0826553106307983,0.07978350669145584,-4.2450032234191895,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6032859086990356,-0.5280343294143677,-0.6170600652694702,0.9134327173233032,-0.4353373050689697,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.24105682969093323,-0.2402055561542511,-0.579673171043396,0.54518723487854,-2.4453413486480713,0.0,1.0,0.0,0.0,0.0,0.0
test,2.0403940677642822,-2.355172872543335,-1.6133610010147095,1.322806715965271,1.0259991884231567,0.0,0.0,1.0,0.0,0.0,0.0
test,0.2947922945022583,1.2410048246383667,-1.1700122356414795,-1.2776999473571777,-2.9146838188171387,0.0,0.0,0.0,1.0,0.0,0.0
test,4.872567176818848,0.2765481472015381,0.6804990768432617,3.1434507369995117,-0.5004703998565674,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5086879730224609,-3.766692638397217,3.1972575187683105,2.4492194652557373,-4.331046104431152,0.0,0.0,0.0,0.0,0.0,1.0
test,0.21927891671657562,-0.6044803261756897,-0.8051673173904419,2.2158544063568115,-0.9722287654876709,1.0,0.0,0.0,0.0,0.0,0.0
test,1.3704657554626465,-2.427424430847168,-1.8655682802200317,1.98378324508667,-1.2272354364395142,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2664633095264435,0.8716124296188354,1.4311413764953613,1.9598898887634277,-0.7830336689949036,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7286015748977661,0.003878786228597164,-1.152724027633667,1.5390615463256836,2.4782161712646484,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7217764854431152,-0.7575922012329102,3.617859363555908,0.5068142414093018,-1.8061476945877075,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7241674065589905,-0.9633849263191223,-4.13681173324585,0.9937415719032288,3.643406391143799,0.0,0.0,0.0,0.0,0.0,1.0
test,0.09406392276287079,-1.2167295217514038,-0.26273980736732483,1.1051651239395142,-0.569394052028656,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.10750202089548111,0.7082803249359131,-0.8487735390663147,1.7785016298294067,-0.5711734294891357,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1356256008148193,0.0667109489440918,1.3170832395553589,0.3784782290458679,-0.784812867641449,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4080379009246826,1.2580288648605347,1.2582722902297974,-0.5142555236816406,0.5657403469085693,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4482223987579346,-3.036731719970703,-3.579663038253784,-2.0715696811676025,-1.5464556217193604,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.670079231262207,-0.23788034915924072,0.4720187485218048,1.318632960319519,4.551738739013672,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2869180738925934,-1.0339950323104858,-0.023269889876246452,1.9849387407302856,-1.1083533763885498,1.0,0.0,0.0,0.0,0.0,0.0
test,0.36276981234550476,-1.3085131645202637,0.6983395218849182,2.5491397380828857,-1.7611771821975708,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8926384449005127,0.14529943466186523,-2.5106546878814697,2.180427074432373,-2.6890146732330322,0.0,0.0,1.0,0.0,0.0,0.0
test,2.273808002471924,-0.0523008331656456,-2.8087029457092285,1.4412572383880615,-3.9853997230529785,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.31062859296798706,0.3254006803035736,-4.372928142547607,1.4223710298538208,1.9369868040084839,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1542719602584839,-1.1412593126296997,2.1556921005249023,5.664125442504883,1.3842732906341553,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4452875256538391,-1.796638011932373,-0.8101880550384521,1.5579217672348022,-1.7045413255691528,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6378446221351624,-0.23758520185947418,-0.18317337334156036,1.4813536405563354,-2.8517749309539795,0.0,1.0,0.0,0.0,0.0,0.0
test,1.295839548110962,-2.1458559036254883,1.184771180152893,2.378838062286377,-2.7216265201568604,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.411885529756546,-1.1270473003387451,2.1386897563934326,-0.17735905945301056,-3.0650954246520996,0.0,0.0,0.0,1.0,0.0,0.0
test,3.2399332523345947,1.399363398551941,-2.889423131942749,1.6657917499542236,-3.913111686706543,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8240439891815186,-2.634580612182617,0.8927540183067322,-2.868532419204712,-0.7413498759269714,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6654998064041138,-0.16811950504779816,-0.663906991481781,1.6468336582183838,-0.6634199619293213,1.0,0.0,0.0,0.0,0.0,0.0
test,0.35583433508872986,-0.16664551198482513,0.9802695512771606,1.1148418188095093,-1.0744507312774658,0.0,1.0,0.0,0.0,0.0,0.0
test,1.1514761447906494,-2.0298728942871094,-2.666635751724243,-0.5440647602081299,-1.6235568523406982,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6119495630264282,-2.4555253982543945,-0.5766724944114685,4.9792890548706055,-0.49400827288627625,0.0,0.0,0.0,1.0,0.0,0.0
test,3.665823459625244,-2.7947676181793213,1.6805247068405151,-0.23059077560901642,0.8813862204551697,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.5336713790893555,-1.3033376932144165,2.1402933597564697,2.0185868740081787,-0.5949850678443909,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6287100315093994,-1.3058758974075317,-0.3960578143596649,0.9999732375144958,-1.8843963146209717,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8672677278518677,-0.8859553337097168,-0.7507933974266052,1.6597274541854858,-2.6721413135528564,0.0,1.0,0.0,0.0,0.0,0.0
test,0.43086111545562744,-0.06868881732225418,-2.678314447402954,-0.6698381900787354,-1.0832630395889282,0.0,0.0,1.0,0.0,0.0,0.0
test,2.03783917427063,1.3970787525177002,-3.1218957901000977,2.1257870197296143,-2.5892157554626465,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.773346185684204,-3.383924961090088,-0.6982207298278809,3.35563325881958,2.030871868133545,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.1702340841293335,-4.839909076690674,-1.8691437244415283,3.865816116333008,2.208803653717041,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9562336802482605,-1.7803092002868652,-0.570142924785614,1.5327982902526855,-1.6457281112670898,1.0,0.0,0.0,0.0,0.0,0.0
test,0.09478873759508133,-0.973555862903595,-0.28331589698791504,0.9810647368431091,0.691226601600647,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7184235453605652,0.7830623984336853,0.5679173469543457,0.171477809548378,0.41594645380973816,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3429207503795624,-3.6179351806640625,1.1556752920150757,-0.6550250053405762,-0.047739822417497635,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.21579810976982117,-4.10642147064209,-0.8549517393112183,3.902517318725586,-4.054299831390381,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.9890117049217224,-1.3691319227218628,-1.9366042613983154,2.7698159217834473,-6.5954270362854,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8172737956047058,-0.6177197098731995,-1.5021698474884033,1.9266908168792725,-1.266149640083313,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4381735026836395,-0.11209473013877869,0.018788952380418777,0.005217953585088253,-1.7941619157791138,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.26878103613853455,-1.6868319511413574,1.4675692319869995,2.755185127258301,-2.0870301723480225,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6136808395385742,-1.1259223222732544,-0.8983958959579468,-2.1861658096313477,0.289937824010849,0.0,0.0,0.0,1.0,0.0,0.0
test,0.26233622431755066,-2.3981714248657227,3.0820839405059814,3.7717807292938232,-2.731684923171997,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.144889697432518,2.779851198196411,2.5249130725860596,-0.9777417778968811,-3.1641950607299805,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3612692654132843,-0.5907442569732666,-0.8396596908569336,1.524397850036621,-0.26679378747940063,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8747794032096863,-2.0144095420837402,-0.7911080121994019,0.8220201134681702,-1.7018545866012573,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.08939868211746216,0.908655047416687,-1.9243834018707275,3.112607479095459,-1.855969786643982,0.0,0.0,1.0,0.0,0.0,0.0
test,3.4272711277008057,-2.909665107727051,-0.9159727692604065,-0.38931456208229065,0.0663948804140091,0.0,0.0,0.0,1.0,0.0,0.0
test,0.5660316348075867,1.6445906162261963,-4.219998836517334,3.7713873386383057,-0.41405418515205383,0.0,0.0,0.0,0.0,1.0,0.0
test,2.5801234245300293,-6.423941135406494,0.15138351917266846,0.2478046715259552,-2.0522189140319824,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6656792163848877,-1.758081078529358,-0.5301701426506042,1.4308820962905884,-0.4748571813106537,1.0,0.0,0.0,0.0,0.0,0.0
test,0.621825098991394,-0.7397344708442688,-1.9214023351669312,0.21907255053520203,-2.1777548789978027,0.0,1.0,0.0,0.0,0.0,0.0
test,0.33534595370292664,1.3871039152145386,0.8366881608963013,2.1025047302246094,-0.9447692036628723,0.0,0.0,1.0,0.0,0.0,0.0
test,3.912860631942749,-1.712292194366455,-2.5180530548095703,2.638550281524658,-1.7002534866333008,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.766995906829834,0.23617857694625854,-1.1406954526901245,2.174898862838745,2.2146263122558594,0.0,0.0,0.0,0.0,1.0,0.0
test,0.38304603099823,0.639244019985199,-3.2920920848846436,6.387914657592773,0.37701472640037537,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5444910526275635,-0.9308362007141113,-0.0748341903090477,1.9051419496536255,-1.6281973123550415,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6498265862464905,-0.22073207795619965,-1.784975528717041,1.3647880554199219,-2.6362290382385254,0.0,1.0,0.0,0.0,0.0,0.0
test,0.13180243968963623,0.28362178802490234,-1.2824684381484985,3.659756660461426,0.22248175740242004,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.9274389743804932,2.0191361904144287,-0.4907812178134918,1.509148120880127,-1.2322485446929932,0.0,0.0,0.0,1.0,0.0,0.0
test,3.232264280319214,-2.479304552078247,-0.05374384671449661,-2.4481303691864014,-1.917724847793579,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.14743572473526,0.27550825476646423,0.6377261877059937,6.939849376678467,-2.258723020553589,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2927314043045044,-1.2810217142105103,-1.5668704509735107,1.7690690755844116,-0.855073869228363,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9958285689353943,-0.7226308584213257,1.0466147661209106,1.4770393371582031,-1.7976691722869873,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9291979074478149,-1.2899153232574463,-0.5902212262153625,3.9593873023986816,-1.2411469221115112,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.14341022074222565,-2.215423107147217,-3.185197591781616,-1.419711709022522,-0.9257631897926331,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8187071681022644,0.03222091123461723,2.923088550567627,0.07227463275194168,1.3834856748580933,0.0,0.0,0.0,0.0,1.0,0.0
test,0.9880397319793701,3.438297986984253,2.2366678714752197,0.23656877875328064,-3.4485909938812256,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8578633069992065,-0.9188058972358704,-0.13141082227230072,0.8644595146179199,-0.6519953608512878,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4514364004135132,-1.2927793264389038,-0.6819136738777161,0.0427735261619091,0.04907582700252533,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0446213483810425,-0.36398032307624817,-0.19558733701705933,4.2350006103515625,-0.6734952330589294,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.7470168471336365,-0.7511590719223022,-4.354701995849609,2.5057647228240967,-1.1326783895492554,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8395705223083496,-1.3164997100830078,-0.4892607033252716,4.95972204208374,-1.589285135269165,0.0,0.0,0.0,0.0,1.0,0.0
test,0.09000373631715775,-1.201715111732483,0.8022900819778442,-2.614929437637329,-5.2144060134887695,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5844284296035767,-1.318832516670227,-1.5923993587493896,1.9188714027404785,-1.0873212814331055,1.0,0.0,0.0,0.0,0.0,0.0
test,1.609019160270691,-0.863991379737854,-0.7651077508926392,2.3682949542999268,0.3577509820461273,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2093005180358887,0.17148496210575104,-2.702127456665039,0.3674217760562897,-0.594345211982727,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6945372223854065,-3.632460832595825,-0.8000231981277466,1.4559069871902466,-4.147334098815918,0.0,0.0,0.0,1.0,0.0,0.0
test,2.683070421218872,-5.373696804046631,-1.864400863647461,1.6195085048675537,-0.2581331431865692,0.0,0.0,0.0,0.0,1.0,0.0
test,0.13590969145298004,-3.1407439708709717,2.047403335571289,0.4897828698158264,-5.849184989929199,0.0,0.0,0.0,0.0,0.0,1.0
test,0.1939491480588913,-0.8802899122238159,-1.5459767580032349,1.4036694765090942,-1.5335630178451538,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8277140855789185,-0.1459210216999054,-0.8281489014625549,0.5772544145584106,-0.5420971512794495,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1977312564849854,-1.151615858078003,0.024514736607670784,3.482512950897217,0.19906964898109436,0.0,0.0,1.0,0.0,0.0,0.0
test,3.26000714302063,0.1039678156375885,-1.9359829425811768,-0.6245421171188354,0.40835002064704895,0.0,0.0,0.0,1.0,0.0,0.0
test,0.052334778010845184,-3.90116548538208,-3.3331832885742188,3.6812057495117188,-3.2955071926116943,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.2891244888305664,-4.221474647521973,-1.4258002042770386,0.11405682563781738,2.764862060546875,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9512451887130737,-0.5392442345619202,-1.3293195962905884,0.8419227600097656,-0.9936922788619995,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6990069150924683,-1.053332805633545,-1.6309289932250977,1.6940970420837402,-2.2903025150299072,0.0,1.0,0.0,0.0,0.0,0.0
test,0.3344884514808655,-2.171882390975952,-0.35427501797676086,2.4867420196533203,-3.622389554977417,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0007460117340088,-3.824894428253174,-2.3902432918548584,0.37772706151008606,0.20891623198986053,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.669811725616455,-0.8126077055931091,0.6421454548835754,-0.6030023097991943,-1.5632297992706299,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.937299966812134,-1.564294695854187,-3.18176007270813,5.346055507659912,-2.429715394973755,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9539461731910706,-1.4772844314575195,0.016528083011507988,1.1956919431686401,-0.9580045342445374,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.0006309929885901511,-0.04677863419055939,-0.478683739900589,0.8916335701942444,-2.611112117767334,0.0,1.0,0.0,0.0,0.0,0.0
test,0.3276797831058502,-3.292989730834961,-0.5439291596412659,-0.42712128162384033,-1.6309581995010376,0.0,0.0,1.0,0.0,0.0,0.0
test,1.0944569110870361,1.7658907175064087,-2.0770959854125977,-0.2967858910560608,0.7087728977203369,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8160326480865479,-0.6733453273773193,3.8924648761749268,2.713242769241333,-0.822287380695343,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7848944664001465,-6.429847240447998,1.0422608852386475,1.2021805047988892,-2.3048059940338135,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.05738041549921036,-0.6025397181510925,-0.38318783044815063,1.8030781745910645,-0.9284365177154541,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9885255098342896,-0.9532039165496826,0.6480906009674072,2.3826520442962646,-0.1396102011203766,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7344739437103271,0.7090007662773132,0.06707493960857391,0.6074419021606445,-2.9609150886535645,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6725248098373413,0.3416042923927307,1.7749460935592651,1.2016831636428833,1.4417704343795776,0.0,0.0,0.0,1.0,0.0,0.0
test,4.453828811645508,-2.2385098934173584,-1.6206308603286743,-0.6293723583221436,0.9053175449371338,0.0,0.0,0.0,0.0,1.0,0.0
test,4.861064434051514,-0.5246973633766174,2.5685267448425293,3.6411635875701904,-2.494764566421509,0.0,0.0,0.0,0.0,0.0,1.0
test,0.16652797162532806,-0.48603299260139465,-0.6557573080062866,1.2004703283309937,-0.47079071402549744,1.0,0.0,0.0,0.0,0.0,0.0
test,0.17478366196155548,-1.807947039604187,-2.380851984024048,1.7720619440078735,-1.796608328819275,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2268282175064087,-1.9310638904571533,-2.1789181232452393,0.29090890288352966,0.07436828315258026,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2122821807861328,-4.428807735443115,0.18143080174922943,1.1694549322128296,-1.1590774059295654,0.0,0.0,0.0,1.0,0.0,0.0
test,2.345128297805786,-5.013224124908447,-2.2115256786346436,2.4663455486297607,-2.8672282695770264,0.0,0.0,0.0,0.0,1.0,0.0
test,2.782012462615967,0.7441179156303406,4.318421840667725,0.11809054762125015,-0.3062058091163635,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7486075162887573,-1.182247281074524,-0.28573039174079895,2.213805913925171,-1.4466391801834106,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1085381507873535,-1.6515358686447144,0.7082092761993408,0.3618353605270386,-0.8639466166496277,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8316205143928528,0.6725221276283264,-0.7112748026847839,-0.9907491207122803,-0.6475938558578491,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2095392942428589,-1.7881773710250854,1.6502069234848022,-0.5457779765129089,-3.421027183532715,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8809243440628052,-0.33538737893104553,-3.5369410514831543,0.8736649751663208,2.0803937911987305,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4066325426101685,-6.464405536651611,1.43372642993927,0.6561376452445984,-0.48720961809158325,0.0,0.0,0.0,0.0,0.0,1.0
test,0.40078485012054443,-1.2463529109954834,-0.06513214856386185,0.9045617580413818,-1.4528045654296875,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9970474243164062,-2.58086895942688,-1.5622899532318115,2.298610210418701,-0.8220245838165283,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7503368854522705,0.37658029794692993,-1.5309457778930664,0.13046744465827942,-2.7922370433807373,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2182469367980957,-2.8947746753692627,-3.4788761138916016,3.4016075134277344,-0.12581171095371246,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8257100582122803,-3.916844129562378,-1.2790809869766235,-0.38585662841796875,-0.08499766886234283,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6177173852920532,-4.664985656738281,3.248173713684082,1.4202321767807007,-3.489391565322876,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.13561373949050903,-1.1142687797546387,-0.6011130213737488,1.5771464109420776,-1.688220739364624,1.0,0.0,0.0,0.0,0.0,0.0
test,0.002510520862415433,-0.5667849779129028,-1.635798454284668,0.7280399799346924,-2.5753183364868164,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8799333572387695,-1.7389321327209473,1.4899835586547852,0.41009289026260376,-1.1981948614120483,0.0,0.0,1.0,0.0,0.0,0.0
test,3.2263126373291016,1.2520023584365845,-1.529889464378357,2.9168589115142822,0.05155670642852783,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.990119457244873,-4.8006391525268555,0.2587343454360962,-0.21804527938365936,-1.3150213956832886,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.53521203994751,-1.4045933485031128,1.7463783025741577,3.00331449508667,-1.5543667078018188,0.0,0.0,0.0,0.0,0.0,1.0
