split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,0.3415401577949524,-2.292379379272461,-6.326127529144287,1.9671061038970947,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.762805938720703,-0.30517059564590454,-0.7165728211402893,-2.618602991104126,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6356552839279175,1.4210784435272217,-6.205745220184326,3.1326370239257812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.135035514831543,-1.9374788999557495,-1.6928554773330688,-0.5429643988609314,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6121358871459961,-2.4942588806152344,-2.002753973007202,0.30948686599731445,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7980785369873047,-0.342501699924469,-1.870793342590332,-0.02637432888150215,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.243095874786377,0.6355447769165039,-4.17758846282959,-0.169420525431633,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.426315784454346,1.1633821725845337,-0.9423589706420898,-2.166525363922119,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.639826774597168,-3.2808170318603516,-5.3050217628479,3.2725093364715576,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.237324595451355,3.1515018939971924,-4.6378865242004395,-3.02923846244812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.029362678527832,-1.2769123315811157,-2.46293306350708,-0.38839420676231384,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.715637445449829,-2.970881223678589,-2.8677420616149902,-1.400543212890625,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.30969327688217163,-0.12235931307077408,-1.487223505973816,1.6536731719970703,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.023709535598755,-0.6659568548202515,-3.3865866661071777,3.319303035736084,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.5477617979049683,-4.78086519241333,2.1041500568389893,-1.180562973022461,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.949498176574707,-3.5925886631011963,1.5203675031661987,0.1641489416360855,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.280431032180786,-3.462573289871216,-0.21479220688343048,6.497499942779541,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6702591180801392,-2.4422554969787598,-1.5137852430343628,-0.7653435468673706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.854158639907837,-1.8018598556518555,-1.1624516248703003,-1.8355686664581299,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.120448350906372,-0.0312613770365715,-1.0028626918792725,-1.115681529045105,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.19612662494182587,-3.230008602142334,-0.5388973355293274,3.325953245162964,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5545569658279419,-6.31643009185791,-0.3923453688621521,0.6844953298568726,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5353333950042725,0.2503245174884796,0.3633722960948944,-5.166508197784424,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.985586643218994,-4.951992988586426,-2.7376160621643066,0.2832516133785248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0649986267089844,-1.0887681245803833,-1.9539055824279785,0.35945141315460205,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5687527060508728,-2.8631184101104736,-3.402245044708252,0.5141799449920654,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.604084849357605,-1.4463224411010742,-3.5763752460479736,2.323768138885498,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8716747760772705,-0.7792223691940308,-1.3646718263626099,-3.4963533878326416,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.009321887977421284,-6.5607075691223145,-0.8504683375358582,1.0594375133514404,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8189926743507385,-1.6184216737747192,0.9737157821655273,4.778704643249512,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.0099236965179443,3.612384796142578,-2.4800758361816406,-4.180586338043213,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.36872562766075134,-1.6149399280548096,-1.8395189046859741,-0.293001651763916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.867439866065979,-0.23927544057369232,-2.4490485191345215,-0.7760438323020935,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4586409330368042,-4.856764316558838,-1.747933030128479,-0.8352028727531433,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.22904998064041138,-0.34696319699287415,-5.09900426864624,-1.4121943712234497,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4958692789077759,2.6747305393218994,-0.14091475307941437,-0.7263634204864502,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.0975089073181152,0.8971400260925293,0.5853953957557678,-4.360816478729248,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.855111598968506,-5.915033340454102,-0.6685454845428467,-3.3795220851898193,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8209884762763977,-1.7228612899780273,-2.2799718379974365,-0.8115710616111755,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.3821797370910645,-0.6813913583755493,-1.8903223276138306,0.9982131719589233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7680745124816895,-1.7793627977371216,-3.4242091178894043,-0.6293173432350159,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.4132237434387207,-3.6862666606903076,-2.101473569869995,-2.963271379470825,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.172920227050781,-0.907484769821167,0.594357430934906,-1.6879775524139404,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.64728045463562,-2.8278448581695557,0.7504424452781677,-3.6715493202209473,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.195409297943115,2.4584059715270996,0.41412320733070374,-0.2227429300546646,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8767962455749512,-2.75472092628479,-2.1793994903564453,-0.4087902903556824,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.720789909362793,-0.0863325223326683,-2.283066511154175,-0.3671567142009735,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.230710506439209,0.28221234679222107,-2.0814731121063232,-0.337252676486969,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.518425703048706,0.3514863848686218,0.8636412024497986,-1.6777193546295166,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.376112461090088,-5.063824653625488,-5.786014556884766,0.0763193815946579,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.11977223306894302,2.6976540088653564,-4.987324237823486,-1.8403770923614502,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6317336559295654,-2.607041835784912,2.901857614517212,4.982977867126465,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1567111015319824,-2.0746090412139893,-1.9367024898529053,0.3927974998950958,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.034950017929077,-1.2280349731445312,-0.6447703242301941,-1.2411623001098633,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.826856851577759,-1.3213145732879639,-2.453092098236084,-2.4771063327789307,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.525788426399231,-3.2631542682647705,-5.17304801940918,-0.4202579855918884,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.4909212589263916,-2.834773063659668,-3.456176519393921,4.436371803283691,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.6485466957092285,-3.2175698280334473,3.6140761375427246,0.7820955514907837,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.882625579833984,-2.52824330329895,-4.764671802520752,-3.0349934101104736,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.082147240638733,-1.0800002813339233,-2.182307481765747,-0.3384615480899811,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6162424683570862,-1.4382097721099854,-1.7911783456802368,-0.43119943141937256,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.077181339263916,-2.8589589595794678,-2.7078280448913574,1.9987303018569946,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.357493877410889,-0.9607691168785095,-1.3710711002349854,-2.3529913425445557,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.74827766418457,-0.6351391673088074,-3.6315269470214844,0.2594161033630371,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.2595031261444092,3.495725631713867,-2.9199953079223633,-2.310145616531372,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.140907287597656,-2.579934597015381,2.1935875415802,1.6149165630340576,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7233304977416992,-1.8415299654006958,-1.3509143590927124,0.5822089910507202,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.36089178919792175,-1.972261905670166,-1.3514080047607422,1.6406292915344238,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.10217845439910889,-1.829124093055725,-3.824617862701416,1.7383739948272705,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.6545374393463135,0.37223151326179504,-3.976374626159668,-0.7058497667312622,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.077120304107666,-1.9696388244628906,-0.5136989951133728,-0.4101128578186035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7168894410133362,-3.3927865028381348,-7.0798020362854,1.6107494831085205,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.5210444927215576,-1.6764029264450073,-7.356773376464844,2.0209293365478516,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.022730588912964,-1.573729395866394,-2.2335078716278076,0.32777512073516846,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8205927610397339,-0.20036323368549347,-2.5830395221710205,-0.324951171875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.3833816051483154,-4.026141166687012,-3.171414375305176,1.2879390716552734,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7473317384719849,-5.371767997741699,-3.770559310913086,0.6387712359428406,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.910576105117798,-5.068108081817627,-3.0621793270111084,3.295236825942993,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.0209344625473022,-2.8237838745117188,-7.101193428039551,-1.6654213666915894,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.388354778289795,-6.424177646636963,-5.028308868408203,3.766167163848877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.707847237586975,-2.2869060039520264,-2.618926525115967,-0.4386928975582123,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5250251293182373,-2.931520462036133,-1.480963110923767,1.1040966510772705,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.55580073595047,-0.7562418580055237,-0.9336540699005127,-2.542165756225586,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6375302076339722,-3.990954875946045,-3.8069441318511963,-2.8901734352111816,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.646533489227295,-0.2823562026023865,-4.870904445648193,1.2667324542999268,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.9108781814575195,-0.7689430713653564,-5.442520618438721,0.4690623879432678,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.085717678070068,-4.6728668212890625,1.5488837957382202,-3.999720335006714,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.1112120151519775,-2.3036632537841797,-1.4464706182479858,-0.17647424340248108,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4687420129776,-0.5242536664009094,-0.5167644023895264,0.19509673118591309,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.7525694370269775,-3.4356935024261475,-2.6470706462860107,-0.36880746483802795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9712879657745361,-3.24912166595459,1.6976139545440674,1.0238075256347656,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2695209980010986,-2.1070845127105713,2.62922739982605,2.1249752044677734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.870391607284546,-0.48806801438331604,2.6687967777252197,-2.617316484451294,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6323938369750977,-1.4379643201828003,-3.6242566108703613,6.034435749053955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.22260582447052,-1.3011871576309204,-1.8789136409759521,-0.8069267868995667,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4456120729446411,-2.248896360397339,-3.3052444458007812,1.013145089149475,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.417508125305176,0.7840340733528137,-2.2232284545898438,0.0012160912156105042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.557656764984131,-0.6969307065010071,-2.658322811126709,1.6665239334106445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.5179100036621094,1.0156062841415405,-3.0444235801696777,-0.632725179195404,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.4395291805267334,-7.412553310394287,-2.641000986099243,-1.0883029699325562,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.103837013244629,-1.5444914102554321,3.939532995223999,-2.7329447269439697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0676369667053223,-2.2254161834716797,-1.7115997076034546,0.8684698939323425,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1552358865737915,-0.7340680956840515,-2.4016144275665283,-1.5383344888687134,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.8934481143951416,-1.7443645000457764,-0.7478629350662231,-0.9844762086868286,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.775485038757324,-2.903801918029785,-3.507864475250244,-0.47825396060943604,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.5843027234077454,1.9065940380096436,-0.5095973014831543,-2.2312138080596924,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7570642828941345,0.20951175689697266,1.716856598854065,3.7201058864593506,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.0153560638427734,-2.407801866531372,3.691045045852661,3.799318552017212,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.38671278953552246,-2.0859813690185547,-1.8742865324020386,0.3796887993812561,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.13595516979694366,-0.587162435054779,-1.2095719575881958,-0.6701905131340027,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.3840023279190063,-1.307051658630371,-1.0997200012207031,0.8896463513374329,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9098092317581177,-4.498863220214844,-1.5019842386245728,-3.070791244506836,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.756673336029053,-2.5905046463012695,0.26387619972229004,-0.059796951711177826,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.698571681976318,-2.5049612522125244,-1.858750820159912,-0.1940535604953766,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.4259699583053589,-4.665319919586182,-7.9762983322143555,-2.1459760665893555,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0779287815093994,-1.0764801502227783,-2.0809268951416016,0.28792548179626465,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1134548932313919,-2.618154287338257,-3.280822992324829,-0.5302044749259949,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5720432996749878,-0.9167933464050293,-1.875090479850769,-2.783060073852539,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.9637221097946167,-4.417714595794678,-0.7673748135566711,-2.9452624320983887,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.259535312652588,-1.157090425491333,1.5324424505233765,1.9128806591033936,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.834506511688232,-2.4918532371520996,-4.342794895172119,2.904517889022827,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.29582405090332,-3.1951255798339844,-5.177917003631592,-0.5835086107254028,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.3854433596134186,-1.7864747047424316,-2.165649652481079,0.22870631515979767,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6859121322631836,-0.8159162402153015,-0.398235023021698,-0.48401176929473877,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.4463906288146973,-1.9359842538833618,0.18700434267520905,-0.3400951623916626,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.2526187896728516,0.3792556822299957,-4.813149452209473,-0.9851324558258057,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.4322173595428467,-4.322939872741699,-1.3590545654296875,3.381269693374634,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.8737540245056152,-4.053272247314453,-0.474916934967041,3.4725587368011475,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.462789058685303,1.038137435913086,-5.14884090423584,1.4490342140197754,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.999945878982544,-2.327247381210327,-2.165731906890869,0.4424814283847809,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5840535163879395,-2.0396625995635986,-2.0013511180877686,-1.5668864250183105,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0440192222595215,-2.9574804306030273,-2.4216911792755127,-2.8286566734313965,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.7399168014526367,-3.807018518447876,-2.683410882949829,2.360506534576416,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2201063632965088,2.2409725189208984,-2.537182092666626,-0.8484426140785217,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1354527473449707,-4.328271389007568,0.17341312766075134,4.460296630859375,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.6986955404281616,-7.381344318389893,1.0921084880828857,-1.5063132047653198,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8350270986557007,-1.7731865644454956,-2.7055249214172363,-0.3106684684753418,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.213668942451477,-2.6820321083068848,-0.12166263908147812,-0.7292863130569458,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.531401515007019,-2.8441576957702637,-1.4096393585205078,-0.4389794170856476,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.3485891819000244,-4.016071796417236,-3.820786476135254,1.8550620079040527,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.1485958099365234,0.1085156500339508,-2.539638042449951,0.7536048889160156,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.0971684455871582,-0.30231842398643494,2.3781869411468506,3.8361001014709473,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.202166795730591,1.5653815269470215,-1.3185651302337646,-4.974731922149658,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.46189528703689575,-2.5458178520202637,-1.835575819015503,-0.0325218066573143,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.18999099731445312,-1.6812955141067505,-1.1751099824905396,1.44260573387146,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.9697937965393066,-1.7935842275619507,-1.7038999795913696,2.402503252029419,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.3782200813293457,-2.8465304374694824,-2.8626885414123535,-0.9991425275802612,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.783836603164673,-2.061204433441162,-0.0828489363193512,4.358394622802734,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,6.185845851898193,0.5042688846588135,0.5135292410850525,-0.42384687066078186,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.9711992740631104,0.1258525550365448,-4.867444038391113,-5.385865211486816,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0978708267211914,-1.8421627283096313,-0.9007056951522827,-0.21516236662864685,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.26708951592445374,-0.8147991299629211,-1.6408600807189941,-1.329694390296936,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.2281622886657715,-3.572263717651367,-4.0389509201049805,0.824851930141449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.230346918106079,-2.291857957839966,2.000089645385742,0.1499464511871338,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8788597583770752,0.8069800734519958,0.2552659809589386,3.466423988342285,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.7755126953125,-1.1570472717285156,-0.7845385074615479,-5.346954345703125,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3311607837677,3.0187089443206787,-4.109058380126953,-4.304784297943115,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.6685134172439575,-1.333178997039795,-2.518685817718506,0.07004144042730331,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8571434020996094,-0.7314499020576477,-1.8333818912506104,1.3994768857955933,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6225038766860962,-0.9763844609260559,-3.8665926456451416,0.5781082510948181,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0527993440628052,0.7062289714813232,-2.2501633167266846,-1.8752785921096802,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2227866649627686,-4.3424577713012695,-1.6524533033370972,-3.6767992973327637,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6006048917770386,1.6901261806488037,-4.694524765014648,-2.582198143005371,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.6769776344299316,-0.018934790045022964,-8.292123794555664,1.8710272312164307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.9069740772247314,-2.218571662902832,-2.1029603481292725,-0.7557893991470337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.2628735303878784,-1.2336472272872925,-1.1792761087417603,-1.7922160625457764,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5269134044647217,0.5770422220230103,-2.659614324569702,-0.6406728029251099,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.1625454425811768,-3.55379319190979,-3.2476696968078613,-3.3455748558044434,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.0437822341918945,-0.9780803322792053,1.2010926008224487,-0.7143926620483398,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.494964838027954,0.5006137490272522,-0.9098729491233826,-2.5607783794403076,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.521294116973877,-3.5755019187927246,-2.5108089447021484,-2.7052242755889893,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.8221129179000854,-1.7268918752670288,-1.0661042928695679,-0.1409427523612976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.594804584980011,-1.0686746835708618,-2.2945566177368164,1.5335110425949097,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.9856295585632324,0.33788925409317017,-3.118257522583008,-1.4889765977859497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5027338862419128,-1.8347194194793701,1.8453128337860107,-1.3349034786224365,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.43255043029785156,-4.3778581619262695,-2.0694737434387207,-4.355291366577148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.42725855112075806,0.667076587677002,-4.685180187225342,-4.3296027183532715,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8947474360466003,3.319938898086548,-5.661258220672607,1.3281002044677734,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.2449233531951904,-1.3717334270477295,-1.2309820652008057,-0.555958092212677,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.281390905380249,-3.147453784942627,-0.8722074627876282,1.2103921175003052,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.453791379928589,-2.8205652236938477,0.7087702751159668,-0.5708562135696411,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.794083833694458,-1.734764575958252,-4.875715732574463,0.6720116138458252,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.772526502609253,-1.1246942281723022,-3.82346773147583,-2.0788702964782715,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.369203090667725,-0.032535746693611145,-2.2832155227661133,-3.977407217025757,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.7719281911849976,3.6233386993408203,-6.00801944732666,0.5184617042541504,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.862449586391449,-1.5468978881835938,-2.669499635696411,0.014617589302361012,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.5662729740142822,-3.1430768966674805,-1.1394776105880737,0.5885250568389893,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.37239858508110046,-0.14854969084262848,-1.2369328737258911,1.5458015203475952,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2127667665481567,-4.0709075927734375,-3.2206737995147705,-3.1811187267303467,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.132725238800049,-4.223959922790527,-4.681600093841553,-0.6544980406761169,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.0218963623046875,3.091034412384033,-2.1763253211975098,-1.7311936616897583,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.24826441705226898,1.8611310720443726,2.763392686843872,-3.3191704750061035,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8351379632949829,-2.005314826965332,-1.0530701875686646,-0.44341734051704407,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8271117210388184,-3.0943727493286133,-0.3308058977127075,-0.32668790221214294,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.49017804861068726,-3.800527334213257,-1.068310022354126,-2.155879497528076,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.7620372772216797,-0.36108243465423584,-4.074750900268555,-2.9436898231506348,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.10881233215332031,-2.036726474761963,-4.946612358093262,3.6230695247650146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.821400165557861,-0.4505906403064728,2.468266010284424,1.4725593328475952,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3991758823394775,-6.906785488128662,-1.1643940210342407,-4.841055393218994,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7040220499038696,-1.1570278406143188,-1.9404047727584839,-0.1745869368314743,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.45480450987815857,-3.1331493854522705,-1.2824668884277344,-1.33696711063385,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7582124471664429,-0.9005948901176453,0.8118044137954712,-0.7195427417755127,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.552115559577942,-3.5298330783843994,-1.6570734977722168,2.2863123416900635,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9631073474884033,-2.8745107650756836,-4.0768327713012695,4.274868488311768,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.281818389892578,-5.4210028648376465,-6.494669437408447,-1.3337358236312866,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.4961938858032227,2.2558400630950928,-6.85239315032959,-1.2317934036254883,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4313029050827026,-1.6442232131958008,-1.176446795463562,-0.6931912302970886,1.0,0.0,0.0,0.0,0.0,0.0,0.0
