split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5
test,1.2030088901519775,-0.5284948348999023,2.582163095474243,0.46801310777664185,3.8391029834747314,-0.8674035668373108,-0.8136157989501953,0.0,0.0,0.0,1.0,0.0,0.0
test,0.24854543805122375,-1.8416426181793213,-0.38454556465148926,1.2292191982269287,1.8908933401107788,-2.7121238708496094,-2.9421234130859375,0.0,0.0,0.0,0.0,1.0,0.0
test,2.2713308334350586,-1.1281877756118774,0.9587692022323608,-3.255218744277954,0.711817741394043,3.634474992752075,-2.550926446914673,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0535398721694946,-0.4774346649646759,2.3668482303619385,0.3512842357158661,0.45933160185813904,0.011709381826221943,-0.6518964171409607,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.2945484519004822,0.8035178780555725,2.526702642440796,0.26865914463996887,0.5765918493270874,0.07140541821718216,0.7245153784751892,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9521074891090393,-0.8668023347854614,0.8480321764945984,1.012824296951294,0.99286949634552,1.5550507307052612,1.6785616874694824,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2545552253723145,-0.6318618059158325,0.8311649560928345,2.2023122310638428,-0.062020376324653625,-2.6028239727020264,-2.320549488067627,0.0,0.0,0.0,1.0,0.0,0.0
test,0.39883795380592346,1.8291395902633667,-0.6537501215934753,0.8909572958946228,0.8714473843574524,-2.652911901473999,-2.7124390602111816,0.0,0.0,0.0,0.0,1.0,0.0
test,2.906719923019409,-2.490861177444458,0.6166768670082092,0.40635401010513306,3.182335376739502,-3.5790903568267822,-0.19872836768627167,0.0,0.0,0.0,0.0,0.0,1.0
test,0.612553060054779,0.06403043866157532,1.3464983701705933,0.7629604935646057,0.032434482127428055,-0.01638808473944664,0.08673050254583359,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6561120748519897,0.6511894464492798,2.4139060974121094,0.6915121674537659,0.7147424817085266,0.2075555920600891,-1.1586045026779175,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.012781294994056225,0.3615877330303192,1.8693270683288574,-1.24139404296875,-1.7511041164398193,-0.08162809163331985,0.6534982919692993,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3631815910339355,0.8838291168212891,1.230095624923706,-0.5624961853027344,1.424813985824585,1.7136107683181763,-2.641557455062866,0.0,0.0,0.0,1.0,0.0,0.0
test,0.10680252313613892,1.552537202835083,-0.06734355539083481,-2.548938512802124,-1.3308677673339844,1.7676690816879272,1.2770663499832153,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.710483431816101,2.6670730113983154,-0.17118558287620544,-1.6314283609390259,-2.364292621612549,2.2827959060668945,1.1907622814178467,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5313944816589355,0.1819848120212555,2.507068157196045,0.5818272233009338,0.16714829206466675,0.6066432595252991,-0.5884671807289124,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4214950501918793,-0.8339439034461975,1.1488661766052246,-0.24204567074775696,-0.5398462414741516,-1.1332038640975952,-1.1037906408309937,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3381117582321167,-2.2913222312927246,0.37490299344062805,0.6378984451293945,-1.3515681028366089,-0.46291783452033997,-0.2511288821697235,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.94510018825531,-0.546655535697937,0.0715121179819107,-0.49195441603660583,-0.6001871228218079,2.5574514865875244,-1.153957724571228,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.5640959739685059,-4.177762985229492,4.819511890411377,0.39413514733314514,-0.11458578705787659,0.7783713936805725,0.3860607147216797,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.154109239578247,2.878075361251831,2.7094178199768066,4.537199020385742,1.288980484008789,-0.5524298548698425,0.3520103693008423,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2918335795402527,0.22785766422748566,2.0617971420288086,1.1687440872192383,0.5628498196601868,0.34773337841033936,-0.4320565164089203,1.0,0.0,0.0,0.0,0.0,0.0
test,1.167131781578064,-0.21965554356575012,2.1805434226989746,1.5894789695739746,-0.5552936792373657,1.3521419763565063,-0.9172288179397583,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2266958951950073,-0.6734644770622253,0.4147202670574188,2.335599184036255,0.8115063905715942,-0.3561312258243561,0.2890869081020355,0.0,0.0,1.0,0.0,0.0,0.0
test,2.1763744354248047,-1.5566844940185547,2.649388074874878,1.2712187767028809,3.230794668197632,0.036888983100652695,0.36238759756088257,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.411494255065918,-2.30086612701416,1.495072364807129,-1.7531388998031616,-1.0792150497436523,-0.4601077735424042,2.831775426864624,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8695752024650574,-1.2968487739562988,1.139943242073059,5.88178014755249,0.8722794055938721,-2.0799789428710938,-1.028961181640625,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5998377799987793,0.11103653907775879,2.128592014312744,0.5039991140365601,-0.35277503728866577,-0.19127774238586426,-0.8513234257698059,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2054990530014038,-0.49066153168678284,1.3523046970367432,1.9619122743606567,-0.21569672226905823,0.8647060990333557,-1.085892677307129,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.033748872578144073,0.4082329273223877,1.9867526292800903,-0.8038617968559265,-1.8233121633529663,-0.15538638830184937,1.0116568803787231,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9004757404327393,2.2369704246520996,1.9155259132385254,-0.2848080098628998,0.6542618870735168,2.5459675788879395,0.5693605542182922,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.070004940032959,-0.8864219784736633,1.8069313764572144,-0.07912686467170715,4.4879584312438965,0.5202643871307373,-0.4451402723789215,0.0,0.0,0.0,0.0,1.0,0.0
test,2.430509328842163,2.564614772796631,-1.5731518268585205,3.140294075012207,-1.3539708852767944,1.5653365850448608,-0.23859085142612457,0.0,0.0,0.0,0.0,0.0,1.0
test,0.18264077603816986,-0.28500261902809143,1.4733997583389282,-0.08588586747646332,-0.23149704933166504,0.34332114458084106,-0.9606284499168396,1.0,0.0,0.0,0.0,0.0,0.0
test,0.2425898313522339,-0.6740832328796387,2.2169511318206787,-0.3419698476791382,-1.38957679271698,-0.5293869376182556,-0.519981861114502,0.0,1.0,0.0,0.0,0.0,0.0
test,0.31839534640312195,-1.8858585357666016,1.7535916566848755,-0.6141514778137207,1.0277456045150757,-1.6392678022384644,0.6745937466621399,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.148237466812134,-0.5073950886726379,4.265933513641357,0.23055565357208252,-1.2252647876739502,-0.598469614982605,-1.6568950414657593,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7863785028457642,-0.42692887783050537,1.4936753511428833,4.061424732208252,-2.9745090007781982,1.5613794326782227,0.2553463280200958,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.134307622909546,-5.484971523284912,1.542199730873108,0.6230428218841553,2.5716681480407715,1.3008075952529907,0.5511820912361145,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6399900317192078,-0.14864590764045715,1.9548653364181519,0.5691690444946289,0.5906944870948792,-0.57057124376297,-0.25278356671333313,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6257331371307373,-1.8859807252883911,1.6406269073486328,0.2252485603094101,-0.6664627194404602,0.4164465665817261,-0.35819557309150696,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3195735812187195,0.7194792628288269,-0.5675356984138489,1.0304369926452637,-0.4505484402179718,0.6420999765396118,0.330190509557724,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3752551078796387,-1.1214900016784668,4.6348876953125,0.01886850595474243,-0.9210220575332642,-0.2542462646961212,0.8608144521713257,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.1092255115509033,1.7568353414535522,3.3089170455932617,1.9735416173934937,-1.6984821557998657,-2.863054037094116,-1.5947091579437256,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.8699159622192383,-2.829381227493286,3.248868942260742,-3.336164712905884,0.5254787802696228,0.11534905433654785,-3.3372907638549805,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.29301226139068604,-1.1043351888656616,1.678827166557312,0.42752009630203247,-0.00012565079669002444,0.06776506453752518,-0.26075679063796997,1.0,0.0,0.0,0.0,0.0,0.0
test,1.4327445030212402,-0.06506340950727463,1.9788504838943481,-0.6483991742134094,1.1278376579284668,0.6627564430236816,-0.7294815182685852,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.3991822600364685,-1.068638563156128,-0.13776813447475433,0.6997454166412354,2.064560651779175,-0.4758732318878174,-0.713270366191864,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4635400176048279,1.9217743873596191,2.9797520637512207,1.801193118095398,-1.0726209878921509,-2.2383618354797363,-0.9414776563644409,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7772024869918823,0.5196231007575989,-1.0372538566589355,0.6510684490203857,3.1262640953063965,-0.40997377038002014,-2.0114855766296387,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.133267641067505,4.068581581115723,1.7753584384918213,1.9228471517562866,-1.0792683362960815,-0.5849080681800842,-0.4662235677242279,0.0,0.0,0.0,0.0,0.0,1.0
test,0.0936925932765007,-0.2576809227466583,1.5376402139663696,1.3814724683761597,0.42837461829185486,-0.02101818099617958,-0.653648316860199,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9603477120399475,-1.0905739068984985,2.906290292739868,1.1243890523910522,-0.18176867067813873,-0.21676775813102722,-0.07899096608161926,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2551138401031494,-0.2721320390701294,1.5412534475326538,1.4163051843643188,1.6365983486175537,-1.8246026039123535,0.8994404077529907,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.438157081604004,-0.5083134174346924,2.1096043586730957,-1.650052547454834,-1.6343632936477661,-0.25834769010543823,-0.4977496862411499,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.9109970331192017,-1.513595700263977,-0.8392496109008789,1.5797264575958252,2.592135429382324,1.276352047920227,1.3990395069122314,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.46467235684394836,1.2244285345077515,3.2236268520355225,-0.9650740027427673,1.8805217742919922,-4.099276065826416,2.1953279972076416,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4832528829574585,-0.9647541046142578,2.254638671875,0.18690767884254456,0.0296702291816473,-0.3624889552593231,-0.32088175415992737,1.0,0.0,0.0,0.0,0.0,0.0
test,1.7682874202728271,0.21075750887393951,1.1199897527694702,0.10171856731176376,-0.5142893195152283,0.7387486100196838,-0.4520215690135956,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.4581355154514313,-0.028226274996995926,0.21765153110027313,0.21442940831184387,2.2225301265716553,-0.8223848342895508,-0.9789100289344788,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.501293659210205,1.3669270277023315,1.028476595878601,1.4011014699935913,-0.2615756094455719,-1.1195608377456665,0.7793937921524048,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.487979412078857,0.10313203930854797,1.8317042589187622,1.7477785348892212,-0.0989769920706749,0.4776403307914734,-0.7745360732078552,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8150054216384888,-0.5745521187782288,6.598307132720947,3.3904709815979004,0.09323134273290634,2.0292084217071533,0.3876778185367584,0.0,0.0,0.0,0.0,0.0,1.0
test,0.23519906401634216,-0.30623701214790344,1.577397346496582,-0.0036660523619502783,0.2906951606273651,0.12845595180988312,-1.2437580823898315,1.0,0.0,0.0,0.0,0.0,0.0
test,1.577166199684143,0.12038186937570572,1.8907088041305542,0.3060940206050873,-0.6512186527252197,1.3729866743087769,-0.5577941536903381,0.0,1.0,0.0,0.0,0.0,0.0
test,2.5396718978881836,-0.15455549955368042,1.3422670364379883,0.715447723865509,-0.4777301549911499,-1.6074310541152954,-0.5372171998023987,0.0,0.0,1.0,0.0,0.0,0.0
test,1.659022331237793,0.5482611060142517,0.32390788197517395,-2.1824750900268555,0.41225388646125793,1.503246784210205,-1.7926132678985596,0.0,0.0,0.0,1.0,0.0,0.0
test,0.2984578013420105,-2.5449140071868896,0.8659740686416626,2.448565721511841,0.13188360631465912,-2.3285439014434814,2.5945677757263184,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6426481604576111,-0.0009890854125842452,3.010908603668213,1.7666728496551514,-3.0014238357543945,4.8804402351379395,-0.18227991461753845,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.05792693793773651,-0.19996611773967743,1.36260187625885,0.6181259751319885,0.2268865704536438,0.859163761138916,-0.8528761267662048,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1021020412445068,-1.2510411739349365,2.4601099491119385,1.2350844144821167,0.8288490772247314,0.1790354698896408,-0.3521210253238678,0.0,1.0,0.0,0.0,0.0,0.0
test,0.29266637563705444,-0.21060022711753845,0.40234100818634033,2.993379592895508,0.975955605506897,0.3990437984466553,-0.009405174292623997,0.0,0.0,1.0,0.0,0.0,0.0
test,1.6867660284042358,0.1023220643401146,0.4637313187122345,-0.3484812378883362,0.6223087310791016,3.5053346157073975,-0.5411167144775391,0.0,0.0,0.0,1.0,0.0,0.0
test,0.21530179679393768,2.7895147800445557,3.2079427242279053,0.23529855906963348,-0.7364240884780884,-2.5313103199005127,1.6493667364120483,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.613579511642456,-2.331014633178711,4.119082927703857,2.040963888168335,4.213124752044678,-0.9065031409263611,1.4446887969970703,0.0,0.0,0.0,0.0,0.0,1.0
test,0.30832812190055847,-0.3878903090953827,2.170074224472046,0.25039219856262207,0.6648184657096863,-0.19696244597434998,0.16122101247310638,1.0,0.0,0.0,0.0,0.0,0.0
test,1.1300638914108276,-0.21454821527004242,2.185276985168457,1.4560621976852417,-0.8707648515701294,-0.8061699867248535,-0.9878057241439819,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2663327753543854,-2.319420337677002,3.6696348190307617,1.0746943950653076,-0.939082145690918,-0.5123670697212219,-0.418757826089859,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4491631090641022,-3.572736978530884,1.13950777053833,1.4858520030975342,-0.6632076501846313,0.8896363973617554,1.2007981538772583,0.0,0.0,0.0,1.0,0.0,0.0
test,2.544029712677002,0.07750830799341202,2.2779383659362793,4.179953575134277,-0.8690395355224609,-0.16996541619300842,-2.7653417587280273,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0311599969863892,-1.1971545219421387,-1.5964782238006592,-1.2167898416519165,4.079611778259277,1.8581715822219849,-1.8493471145629883,0.0,0.0,0.0,0.0,0.0,1.0
test,1.1941046714782715,-0.3244122564792633,1.878340721130371,0.49407652020454407,0.640879213809967,0.17957697808742523,-0.522947371006012,1.0,0.0,0.0,0.0,0.0,0.0
test,0.997479259967804,-0.5854671001434326,2.195909261703491,0.06671581417322159,0.5753235816955566,0.3160576820373535,-2.2063629627227783,0.0,1.0,0.0,0.0,0.0,0.0
test,1.989999532699585,-0.05194408819079399,0.44083642959594727,0.6851412057876587,1.5103683471679688,-1.1825629472732544,-1.090962290763855,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7079217433929443,-1.4315080642700195,1.0618565082550049,0.3133591413497925,2.490095853805542,-1.257657527923584,-1.5153268575668335,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8557878732681274,1.892128586769104,-1.5826596021652222,1.918166160583496,1.0916471481323242,-1.4743894338607788,-0.6825913786888123,0.0,0.0,0.0,0.0,1.0,0.0
test,1.356266736984253,-0.6996744275093079,2.1463136672973633,-0.16915284097194672,-2.5490787029266357,3.338300943374634,3.6351685523986816,0.0,0.0,0.0,0.0,0.0,1.0
test,0.48170286417007446,-0.6436561942100525,1.42436683177948,0.9277913570404053,0.7466153502464294,-0.21146783232688904,-0.7949503660202026,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7666521072387695,-0.8565412163734436,2.0271787643432617,-0.8703746795654297,-0.5349740386009216,-0.028657639399170876,-0.36492684483528137,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.9411258101463318,-0.8546164035797119,0.28277361392974854,2.0927510261535645,1.2501070499420166,0.7399858236312866,-1.452358603477478,0.0,0.0,1.0,0.0,0.0,0.0
test,0.017562180757522583,-1.818403720855713,-1.2872895002365112,2.2268829345703125,0.7013429999351501,-0.7204065322875977,-0.8496804237365723,0.0,0.0,0.0,1.0,0.0,0.0
test,2.9808106422424316,0.8406667709350586,-0.33938953280448914,3.2363691329956055,0.22452181577682495,0.6502224802970886,1.550417423248291,0.0,0.0,0.0,0.0,1.0,0.0
test,2.7343080043792725,-2.1666817665100098,1.2626080513000488,-0.1791238635778427,-4.5294718742370605,-0.23313260078430176,1.4738794565200806,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6940364837646484,-0.9515506029129028,1.9059360027313232,0.01537161972373724,-0.12341120094060898,0.6165610551834106,-0.5501677393913269,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0637965202331543,-0.7644402980804443,1.3725686073303223,-0.007343374192714691,0.27909186482429504,-0.5629534721374512,0.9942517280578613,0.0,1.0,0.0,0.0,0.0,0.0
test,0.9891363382339478,-0.26683464646339417,0.7807475328445435,-1.1967517137527466,-1.1592798233032227,-0.8852851986885071,0.6833223700523376,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.0831711292266846,-0.5359616875648499,0.7775904536247253,-1.5460619926452637,1.291721224784851,-0.681556761264801,1.149529218673706,0.0,0.0,0.0,1.0,0.0,0.0
test,0.4545411765575409,1.3430588245391846,3.4483859539031982,3.9884531497955322,2.624924659729004,0.37067604064941406,0.7609049081802368,0.0,0.0,0.0,0.0,1.0,0.0
test,1.088871717453003,2.0711989402770996,2.3538224697113037,4.601102828979492,3.3561697006225586,-1.1184580326080322,0.3974460959434509,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6385717988014221,-0.21123050153255463,1.6334116458892822,0.4517221450805664,-0.3413811922073364,0.7494608759880066,-0.9591519236564636,1.0,0.0,0.0,0.0,0.0,0.0
test,0.3389504849910736,0.22838856279850006,1.889804720878601,0.29655593633651733,1.4556852579116821,1.041805386543274,0.6096320152282715,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6772925853729248,0.7289014458656311,2.1013455390930176,0.15597306191921234,2.075716018676758,1.1446436643600464,-1.5501325130462646,0.0,0.0,1.0,0.0,0.0,0.0
test,0.6106836795806885,-2.924797534942627,4.310489654541016,1.143104076385498,-0.6895231604576111,1.3628084659576416,-1.5161046981811523,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9455908536911011,-0.39727991819381714,4.342538833618164,-0.7638379335403442,0.10515859723091125,2.7187135219573975,-3.5023159980773926,0.0,0.0,0.0,0.0,1.0,0.0
test,0.3657454550266266,1.7345327138900757,-0.8318353295326233,1.760115385055542,0.3821948766708374,0.23628108203411102,4.284530162811279,0.0,0.0,0.0,0.0,0.0,1.0
test,0.7748085260391235,-0.013656985014677048,1.5221138000488281,0.4613707661628723,0.09047786146402359,0.5662966370582581,0.1324925720691681,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6431294083595276,-0.6587687134742737,1.7247892618179321,1.3035012483596802,-0.8692150115966797,1.645278811454773,-0.2283134162425995,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.4895915389060974,-0.06670847535133362,1.7675672769546509,0.61512291431427,-0.4918949007987976,-1.9794968366622925,1.2583564519882202,0.0,0.0,1.0,0.0,0.0,0.0
test,0.29234421253204346,0.29453009366989136,2.6005990505218506,2.513845443725586,2.9657998085021973,-0.7956448793411255,1.0462538003921509,0.0,0.0,0.0,1.0,0.0,0.0
test,0.7100929021835327,-2.7943177223205566,-0.3764961361885071,1.1419569253921509,-1.8944480419158936,3.012613534927368,0.7944055795669556,0.0,0.0,0.0,0.0,1.0,0.0
test,3.2328805923461914,0.9147035479545593,4.454809188842773,-1.1880756616592407,2.053645610809326,-0.5818026065826416,2.955334424972534,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.04279916733503342,-0.5743904709815979,2.2572102546691895,0.5661758184432983,0.7102975249290466,-0.23878483474254608,-0.0308829452842474,1.0,0.0,0.0,0.0,0.0,0.0
test,0.09496273845434189,-1.3923484086990356,0.6565220355987549,0.6457863450050354,-0.8694469332695007,0.8536238074302673,-0.6180107593536377,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7781590223312378,-2.3723766803741455,1.6641470193862915,0.6279370784759521,-1.1437875032424927,1.723841905593872,0.4204167425632477,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7234461307525635,-1.3634623289108276,1.2703617811203003,-0.39204221963882446,0.293819397687912,2.0235328674316406,1.6913301944732666,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8945404291152954,-0.13785035908222198,-1.6392399072647095,1.772740364074707,2.160648822784424,-1.2806837558746338,0.011167759075760841,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.3825016021728516,-2.872560739517212,1.6232287883758545,1.3944610357284546,3.7461752891540527,1.3432178497314453,-1.682659387588501,0.0,0.0,0.0,0.0,0.0,1.0
test,0.5366215109825134,0.13891299068927765,1.769272804260254,1.0756758451461792,-0.40708082914352417,0.13885042071342468,-0.6431354880332947,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7176704406738281,-0.41168659925460815,1.613519549369812,0.20085681974887848,1.5933222770690918,-0.14237479865550995,-1.7205958366394043,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.509248673915863,-0.8603638410568237,3.0037779808044434,-0.7731215953826904,1.525553584098816,-1.5478930473327637,-0.08269413560628891,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3637531995773315,-0.5929273962974548,0.04140125960111618,-1.030083417892456,-2.747069835662842,0.8673993349075317,-0.7752169370651245,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.7651296257972717,2.6901278495788574,0.6731457114219666,1.0041158199310303,1.3856185674667358,3.390714168548584,0.5265050530433655,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.49271297454834,-0.9004845023155212,1.8309431076049805,-0.058663416653871536,1.256658673286438,-2.783113718032837,-1.9646995067596436,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2848958671092987,-0.634896457195282,1.7752360105514526,0.3291664719581604,-0.09311366081237793,-0.0192083902657032,-1.1217575073242188,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.16842004656791687,0.7363407611846924,1.9660539627075195,-0.5905327200889587,0.23427201807498932,0.9111065864562988,0.3156397342681885,0.0,1.0,0.0,0.0,0.0,0.0
test,0.19253253936767578,-1.8090177774429321,3.212195873260498,1.4859659671783447,-0.40239641070365906,1.6162230968475342,-1.8783669471740723,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.3999955654144287,0.810225248336792,2.7389109134674072,2.866168975830078,1.1143261194229126,-1.7537646293640137,-1.3399922847747803,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.1595841944217682,0.7219128608703613,2.044877529144287,-0.6080312728881836,-3.1437761783599854,-1.089586615562439,-3.550401210784912,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5453677773475647,-1.5788679122924805,1.0508869886398315,1.4145963191986084,-2.1787679195404053,-4.754227638244629,1.0669983625411987,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.18231455981731415,-0.3296908140182495,2.2695372104644775,1.0742294788360596,-0.2812963128089905,-0.012804062105715275,-0.6876758933067322,1.0,0.0,0.0,0.0,0.0,0.0
test,0.10398674756288528,-1.8172345161437988,1.1789109706878662,0.5759719610214233,0.13350221514701843,0.7117429375648499,0.6364293098449707,0.0,1.0,0.0,0.0,0.0,0.0
test,1.545543909072876,-0.8376822471618652,3.7184011936187744,0.15836863219738007,1.1660258769989014,0.7662977576255798,-2.018451452255249,0.0,0.0,1.0,0.0,0.0,0.0
test,3.172305107116699,1.3481076955795288,0.7367991805076599,1.8625584840774536,-0.6129345893859863,-0.8398542404174805,-0.7795403003692627,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7573132514953613,-3.5005269050598145,3.2576801776885986,-0.8351849317550659,1.244938611984253,-1.7127954959869385,-1.353962779045105,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.3907228410243988,-4.294044017791748,3.468517780303955,3.328655242919922,-0.08585744351148605,-2.423753499984741,1.2815107107162476,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.015517380088567734,-0.8993382453918457,2.4846651554107666,0.4673759341239929,0.4323166310787201,0.5166698098182678,-0.2066434621810913,1.0,0.0,0.0,0.0,0.0,0.0
test,0.207771897315979,-0.26604679226875305,2.2706985473632812,0.9197502136230469,-1.293707013130188,1.4159127473831177,-0.35764196515083313,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7222929000854492,0.4694039821624756,0.8589462637901306,-0.4918018877506256,-0.16613802313804626,0.041681937873363495,-1.846149206161499,0.0,0.0,1.0,0.0,0.0,0.0
test,0.856748104095459,-0.2985669672489166,1.0532610416412354,0.4007578492164612,-2.516144275665283,2.3599612712860107,-2.245565414428711,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.1912622451782227,-2.0232584476470947,3.7485177516937256,-2.6734189987182617,1.5019422769546509,0.5961031317710876,-0.039647672325372696,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.8945168852806091,4.22740364074707,0.40805378556251526,-1.6063661575317383,-1.6037750244140625,1.9681307077407837,-0.323345422744751,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0881839990615845,-0.2475307285785675,1.7543644905090332,0.8428335189819336,0.2489650994539261,0.3254952132701874,0.031186513602733612,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9940775036811829,-0.07116033136844635,2.4019691944122314,-0.42969316244125366,0.8067072629928589,0.8670811057090759,-0.7414469122886658,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.3107777833938599,-0.7912735939025879,1.5989950895309448,0.5115588903427124,2.4796292781829834,-0.7087843418121338,-0.6139184236526489,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.744269609451294,0.24875298142433167,2.6428780555725098,0.9631937742233276,-0.19153708219528198,-0.9177858829498291,1.5262539386749268,0.0,0.0,0.0,1.0,0.0,0.0
test,2.5899288654327393,-1.8225053548812866,1.130528450012207,3.8399569988250732,2.1134119033813477,1.1100506782531738,0.902363657951355,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7564533948898315,0.3350285589694977,2.8280420303344727,4.52616548538208,-1.3581675291061401,2.8822245597839355,-2.6850850582122803,0.0,0.0,0.0,0.0,0.0,1.0
test,0.4321439266204834,-0.639997661113739,2.1149022579193115,0.47422686219215393,0.15340933203697205,0.11044853925704956,-1.4016191959381104,1.0,0.0,0.0,0.0,0.0,0.0
test,0.5521910786628723,0.13503488898277283,0.721068799495697,1.3332617282867432,-0.00456899544224143,0.8081888556480408,-1.6466320753097534,0.0,1.0,0.0,0.0,0.0,0.0
test,1.0780736207962036,-0.48966366052627563,2.286902904510498,-0.713355541229248,-1.68220853805542,-1.355968713760376,0.3786664307117462,0.0,0.0,1.0,0.0,0.0,0.0
test,2.931741952896118,1.1074897050857544,1.878914475440979,-1.49696683883667,0.7849001288414001,-0.20296745002269745,-1.9411303997039795,0.0,0.0,0.0,1.0,0.0,0.0
test,0.20468413829803467,-2.598240613937378,0.056270014494657516,1.147478461265564,4.111708641052246,-0.5366556644439697,0.2847312390804291,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.9096925258636475,-1.3235468864440918,0.8424347639083862,1.8228206634521484,4.556024074554443,1.044586420059204,1.0170915126800537,0.0,0.0,0.0,0.0,0.0,1.0
