split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2
test,2.008833646774292,-2.694159746170044,1.374085545539856,0.32409659028053284,0.8700152039527893,1.5255483388900757,-2.1350440979003906,-2.034456729888916,0.0,1.0,0.0
test,4.0028910636901855,-3.6737263202667236,-1.05681312084198,1.147522211074829,-0.30010098218917847,1.7575808763504028,-1.9443572759628296,-1.8351880311965942,0.0,0.0,1.0
test,1.5466554164886475,-2.8130905628204346,-0.18860271573066711,0.3415243625640869,0.26757895946502686,0.836431622505188,-1.6001513004302979,-1.0898103713989258,1.0,0.0,0.0
test,0.5907672047615051,-3.585150718688965,0.17083875834941864,0.7559537291526794,0.5325912833213806,1.0638097524642944,-1.1030659675598145,-0.5684774518013,0.0,1.0,0.0
test,3.305973768234253,-1.2664680480957031,1.159946084022522,0.03939512372016907,-1.3811894655227661,1.11915922164917,-2.5866520404815674,-2.1294472217559814,0.0,0.0,1.0
test,1.500123381614685,-2.2551026344299316,0.17898352444171906,0.9774925708770752,0.24170853197574615,1.1257760524749756,-1.6844322681427002,-0.6838707327842712,1.0,0.0,0.0
test,1.0839180946350098,-1.640700101852417,1.3413503170013428,1.095549464225769,0.34136271476745605,1.087693214416504,-2.8081185817718506,-0.7410265207290649,0.0,1.0,0.0
test,3.416294813156128,-2.9200878143310547,0.035377386957407,-0.7249442934989929,-0.47645899653434753,2.7532553672790527,-0.7335439920425415,-1.0014904737472534,0.0,0.0,1.0
test,1.2730777263641357,-2.696047306060791,0.22586289048194885,0.4372556507587433,0.6049039959907532,1.0443605184555054,-1.8991084098815918,-1.0589351654052734,1.0,0.0,0.0
test,1.8756128549575806,-3.2753281593322754,0.5734346508979797,-0.4648092985153198,-0.24629685282707214,1.977536678314209,-3.370521068572998,-1.7475720643997192,0.0,1.0,0.0
test,2.250187397003174,-3.1832642555236816,0.746586799621582,-0.15115022659301758,0.49320751428604126,-0.14577287435531616,-1.8934818506240845,1.3116236925125122,0.0,0.0,1.0
test,1.5686205625534058,-2.586714029312134,0.484340637922287,0.4652421772480011,0.5143074989318848,1.1956230401992798,-2.635347843170166,-0.49516409635543823,1.0,0.0,0.0
test,1.8573362827301025,-3.04443621635437,1.3798243999481201,-0.6808728575706482,-0.8361369371414185,1.6302073001861572,-1.8226022720336914,-1.2391324043273926,0.0,1.0,0.0
test,2.7707417011260986,-0.8578625321388245,0.6547210216522217,0.8610301613807678,0.5883417129516602,0.38886764645576477,-3.5956687927246094,-0.03812586888670921,0.0,0.0,1.0
test,1.8769469261169434,-2.896313190460205,-0.5817524194717407,0.44062259793281555,-0.37652787566185,1.2875990867614746,-2.1357314586639404,-1.5352188348770142,1.0,0.0,0.0
test,1.2870606184005737,-2.050104856491089,1.1140691041946411,-0.19322004914283752,-0.09098942577838898,1.3135285377502441,-3.0098752975463867,-2.041025400161743,0.0,1.0,0.0
test,2.275135040283203,-3.9291305541992188,-0.11646430939435959,-0.5947892665863037,-1.549049735069275,1.5930476188659668,-2.767045021057129,-2.8210859298706055,0.0,0.0,1.0
test,1.1612704992294312,-2.5858423709869385,0.7266306281089783,0.7429326772689819,-0.42584797739982605,0.9893571734428406,-1.9360679388046265,-0.7401018142700195,1.0,0.0,0.0
test,0.5216752886772156,-2.8218836784362793,-0.14133821427822113,0.8528834581375122,0.48099374771118164,1.7394089698791504,-2.234891176223755,0.3913686275482178,0.0,1.0,0.0
test,1.619028091430664,-4.006584644317627,0.7866771221160889,1.8856523036956787,1.1075009107589722,0.23441405594348907,-2.2143938541412354,0.619296669960022,0.0,0.0,1.0
test,1.125179409980774,-2.974877119064331,0.1485918164253235,-0.12006576359272003,-0.4654141068458557,1.2905179262161255,-2.356045961380005,-1.063236951828003,1.0,0.0,0.0
test,3.1834845542907715,-2.9725730419158936,-0.11488614231348038,0.36935314536094666,0.2645924687385559,2.474273204803467,-2.0833630561828613,-1.2708094120025635,0.0,1.0,0.0
test,1.221046805381775,-0.7961040735244751,-0.2803862988948822,0.8980886936187744,-1.0092322826385498,2.78511118888855,-2.0612738132476807,-2.2608413696289062,0.0,0.0,1.0
test,1.881897211074829,-2.0385453701019287,0.6050274968147278,1.0146377086639404,-0.04619762301445007,1.4062808752059937,-2.302495002746582,-0.7296708226203918,1.0,0.0,0.0
test,2.3033998012542725,-3.016969680786133,0.17352254688739777,0.557691752910614,-0.4375438392162323,1.2405951023101807,-2.6169509887695312,-2.763519048690796,0.0,1.0,0.0
test,1.555510401725769,-1.6340699195861816,1.5047024488449097,0.8703866600990295,-0.604150116443634,0.23509365320205688,-0.10701872408390045,-0.789078950881958,0.0,0.0,1.0
test,1.563380479812622,-2.654590129852295,0.5576214790344238,0.7140066623687744,-0.9662137031555176,1.3650586605072021,-2.561192035675049,-0.8611074686050415,1.0,0.0,0.0
test,1.3336365222930908,-2.4110302925109863,0.7990946769714355,0.6654763221740723,-1.8769515752792358,1.3069114685058594,-1.6490540504455566,-0.7510538697242737,0.0,1.0,0.0
test,2.56046986579895,-1.7975058555603027,0.5094782710075378,-0.27025771141052246,0.0589483417570591,1.0891133546829224,-1.2424781322479248,1.4273048639297485,0.0,0.0,1.0
test,1.7171720266342163,-2.561829090118408,0.3331521451473236,-0.2020258754491806,0.16784347593784332,1.0673233270645142,-2.666921377182007,-1.040873408317566,1.0,0.0,0.0
test,2.0693845748901367,-1.3766577243804932,0.4424666166305542,0.9794608354568481,-0.46213504672050476,2.42075777053833,-2.8049488067626953,-1.2366337776184082,0.0,1.0,0.0
test,2.433872699737549,-4.2186970710754395,0.007703524082899094,-0.44118455052375793,0.6195489168167114,0.367175817489624,-1.0974348783493042,-2.52160906791687,0.0,0.0,1.0
test,2.0237350463867188,-2.3354008197784424,-0.1635117530822754,0.7558696866035461,-0.203151136636734,1.2375863790512085,-2.6529273986816406,-0.2714972496032715,1.0,0.0,0.0
test,1.7652770280838013,-3.2922234535217285,0.3565526306629181,-0.6540031433105469,-1.065557837486267,2.3095860481262207,-2.1390764713287354,-0.36975428462028503,0.0,1.0,0.0
test,1.3726216554641724,-1.664446473121643,-0.2824701964855194,1.8021939992904663,-1.6634726524353027,2.2269983291625977,-1.4221017360687256,-2.431739091873169,0.0,0.0,1.0
test,1.216555118560791,-2.597450017929077,-0.11799488961696625,0.7068133354187012,-0.0371033251285553,1.0375308990478516,-2.9449970722198486,-1.1214033365249634,1.0,0.0,0.0
test,1.8696609735488892,-3.605036497116089,0.385627806186676,-0.11536923795938492,0.19428755342960358,-0.10654649883508682,-1.938279628753662,-1.662475347518921,0.0,1.0,0.0
test,3.491910696029663,-2.1721725463867188,0.6745951175689697,-0.013253348879516125,0.5292816758155823,2.7397334575653076,-2.157890796661377,0.6116808652877808,0.0,0.0,1.0
test,1.2639507055282593,-3.2950570583343506,-0.11877813935279846,0.14996926486492157,-0.3267177939414978,1.607401728630066,-2.1362369060516357,-0.6191689372062683,1.0,0.0,0.0
test,2.0957283973693848,-2.7130510807037354,-0.23511484265327454,1.7185029983520508,-0.5697771906852722,1.15366792678833,-2.218780517578125,-2.4095773696899414,0.0,1.0,0.0
test,1.3586171865463257,-1.5175321102142334,1.0128366947174072,1.1290665864944458,0.3609190583229065,2.13687801361084,-0.6265391111373901,0.730513870716095,0.0,0.0,1.0
test,1.6577647924423218,-2.7186548709869385,-0.7608382701873779,0.44046810269355774,-0.3033258020877838,1.27899169921875,-2.5093843936920166,-1.201727271080017,1.0,0.0,0.0
test,0.6781285405158997,-2.6487691402435303,1.1520479917526245,1.2252322435379028,0.33360564708709717,0.257673978805542,-2.529359817504883,-0.8405001163482666,0.0,1.0,0.0
test,2.374962568283081,-2.163031816482544,-0.6813998222351074,1.2781283855438232,1.1223549842834473,0.8564885854721069,-2.825122356414795,1.2702815532684326,0.0,0.0,1.0
test,1.18413245677948,-2.569359540939331,0.20913445949554443,0.4766523540019989,-0.4389817416667938,1.649274468421936,-2.882028102874756,-1.1265121698379517,1.0,0.0,0.0
test,0.28816521167755127,-3.5468342304229736,-0.09206985682249069,0.09412896633148193,0.09446390718221664,0.3679812550544739,-2.476969003677368,-1.0337073802947998,0.0,1.0,0.0
test,1.0217225551605225,-2.707794189453125,0.42085832357406616,-1.1762534379959106,-1.3559941053390503,0.7067123055458069,-4.118451118469238,-1.2306488752365112,0.0,0.0,1.0
test,1.465954065322876,-2.1771905422210693,0.5584561228752136,0.2186388522386551,-0.3433990776538849,0.8661627769470215,-2.569387197494507,-0.8148857951164246,1.0,0.0,0.0
test,1.6518924236297607,-3.4609789848327637,1.3845019340515137,0.6600478291511536,-0.47611311078071594,2.581753730773926,-2.338510751724243,-1.274920105934143,0.0,1.0,0.0
test,-0.5796650052070618,-3.083871841430664,0.21609848737716675,0.3751381039619446,-0.06527944654226303,1.4645698070526123,-3.4176876544952393,-2.368208885192871,0.0,0.0,1.0
test,1.57035493850708,-2.6506924629211426,0.5090594291687012,-0.1257247030735016,-0.44957199692726135,1.6162515878677368,-1.8074195384979248,-0.8176383376121521,1.0,0.0,0.0
test,1.5574896335601807,-3.717210292816162,-0.32680225372314453,-0.0873793512582779,0.18794842064380646,1.5272271633148193,-2.3864543437957764,0.5339974164962769,0.0,1.0,0.0
test,1.4215885400772095,-1.8106505870819092,0.7390691637992859,-1.4091614484786987,0.23328128457069397,1.8616656064987183,-0.6219474077224731,-1.8370376825332642,0.0,0.0,1.0
test,1.2204961776733398,-3.2013678550720215,-0.4237443804740906,0.6277511715888977,-0.3424666225910187,1.517486572265625,-2.1383750438690186,-1.256692886352539,1.0,0.0,0.0
test,2.2277908325195312,-3.345766067504883,0.86663419008255,0.674091100692749,-1.604209303855896,1.3376191854476929,-2.685851812362671,-0.20712989568710327,0.0,1.0,0.0
test,2.0864789485931396,-1.8364285230636597,-1.2684509754180908,2.735095739364624,-0.34316322207450867,1.6553850173950195,-2.3892297744750977,0.13498717546463013,0.0,0.0,1.0
test,1.6252429485321045,-2.5139429569244385,-0.08420272171497345,1.0508736371994019,-0.6211282014846802,1.208512783050537,-2.5172104835510254,-1.5213388204574585,1.0,0.0,0.0
test,0.6104498505592346,-2.038362741470337,0.24915184080600739,-0.0029446508269757032,-0.6518059372901917,2.497844934463501,-2.7378950119018555,-1.0379966497421265,0.0,1.0,0.0
test,3.8768131732940674,-2.3544909954071045,0.4382108449935913,-0.02193203568458557,-0.9257425665855408,2.301861524581909,-0.7411370277404785,-1.0550843477249146,0.0,0.0,1.0
test,2.0646133422851562,-2.5189476013183594,0.2045208215713501,0.681441068649292,-0.27605903148651123,0.51692795753479,-1.971856951713562,-0.5539111495018005,1.0,0.0,0.0
test,0.6562590003013611,-3.1570944786071777,0.563524603843689,0.9391741752624512,0.6134065389633179,1.4705629348754883,-1.2893043756484985,-0.02345139905810356,0.0,1.0,0.0
test,3.5626397132873535,-2.37182879447937,-0.45466962456703186,-1.0507304668426514,-1.356955647468567,2.16865873336792,-2.2422351837158203,-1.5553051233291626,0.0,0.0,1.0
test,2.2017464637756348,-3.3013932704925537,0.5682647824287415,0.8573455810546875,0.011850434355437756,1.306687593460083,-2.270939588546753,-1.2942225933074951,1.0,0.0,0.0
test,2.1177358627319336,-3.2590761184692383,-0.9004939794540405,1.6936982870101929,0.7967703938484192,1.5116456747055054,-2.1204380989074707,-0.49370652437210083,0.0,1.0,0.0
test,0.504704475402832,-4.538449764251709,-1.2146008014678955,1.4723260402679443,-0.7758265137672424,1.3152674436569214,-3.302967071533203,-0.9569438099861145,0.0,0.0,1.0
test,1.6925262212753296,-3.1237168312072754,0.8104471564292908,0.4912678599357605,0.017213867977261543,1.477082371711731,-2.6742630004882812,-1.2751320600509644,1.0,0.0,0.0
test,2.5283656120300293,-2.857347249984741,0.9013100266456604,0.669375479221344,0.42896023392677307,-0.18158961832523346,-1.757488489151001,-0.9790793061256409,0.0,1.0,0.0
test,1.2653411626815796,-1.7816694974899292,0.37248697876930237,2.846538782119751,-1.1836271286010742,1.9746365547180176,-2.96931529045105,-0.21239802241325378,0.0,0.0,1.0
test,1.5961191654205322,-3.029431104660034,0.07985863834619522,0.40402641892433167,-0.08220840990543365,1.4790730476379395,-3.048130750656128,-1.3149399757385254,1.0,0.0,0.0
test,1.7780823707580566,-2.2117860317230225,-0.15833139419555664,0.18196789920330048,0.6426575183868408,0.06146293506026268,-3.130633592605591,-0.2101476639509201,0.0,1.0,0.0
test,0.27271002531051636,-1.5829774141311646,0.049575075507164,1.5402578115463257,1.5885002613067627,1.3072658777236938,-1.5438611507415771,0.09965025633573532,0.0,0.0,1.0
test,2.170015811920166,-2.1528193950653076,-0.1283303052186966,0.9420424699783325,0.025798970833420753,1.6458250284194946,-2.4009788036346436,-0.688947319984436,1.0,0.0,0.0
test,1.1922825574874878,-2.2211012840270996,-0.24190491437911987,0.44221600890159607,1.0994867086410522,0.8640103936195374,-1.0216865539550781,-0.6535717844963074,0.0,1.0,0.0
test,2.7414722442626953,-1.5437207221984863,-1.4252482652664185,1.5450993776321411,-1.349565029144287,2.025230646133423,-2.2606375217437744,0.15915939211845398,0.0,0.0,1.0
test,2.160242795944214,-3.2522459030151367,-0.15510308742523193,0.6628416180610657,0.2234245091676712,1.7530055046081543,-2.2731926441192627,-1.195691704750061,1.0,0.0,0.0
test,1.5819181203842163,-2.5880539417266846,0.9888994693756104,1.4218604564666748,0.3066757619380951,1.0646920204162598,-1.0202488899230957,-0.06277003139257431,0.0,1.0,0.0
test,1.7695106267929077,-5.204193115234375,0.9237934947013855,-0.6249660849571228,0.023641133680939674,1.5189570188522339,-3.086596727371216,-1.0691041946411133,0.0,0.0,1.0
test,1.3169559240341187,-3.1417548656463623,0.024878211319446564,-0.011467927135527134,-0.01644718088209629,1.5151985883712769,-2.7066900730133057,-1.090267539024353,1.0,0.0,0.0
test,1.3044859170913696,-2.0877716541290283,0.9465144872665405,-0.14378167688846588,0.7699521780014038,2.1989378929138184,-1.5224194526672363,-0.6262167096138,0.0,1.0,0.0
test,2.720792531967163,-2.893095016479492,-0.831672191619873,-1.4033393859863281,0.1741076558828354,1.0054283142089844,-2.319483995437622,-2.66845703125,0.0,0.0,1.0
test,2.105890989303589,-2.172875165939331,0.33663567900657654,0.6940259337425232,-0.5090754628181458,0.9714634418487549,-2.589381217956543,-0.5634182095527649,1.0,0.0,0.0
test,1.529549479484558,-2.85433292388916,0.6256755590438843,1.384909987449646,0.9753485321998596,0.13129055500030518,-1.6225371360778809,-1.0172451734542847,0.0,1.0,0.0
test,3.2288081645965576,-2.4941413402557373,-0.7396343350410461,1.1595200300216675,-0.10025305300951004,1.099967122077942,-4.5543212890625,-0.655022144317627,0.0,0.0,1.0
test,1.6846928596496582,-2.2580583095550537,0.42677804827690125,0.6981897354125977,-0.015303078107535839,1.9618465900421143,-2.659644603729248,-0.8018834590911865,1.0,0.0,0.0
test,1.3254224061965942,-2.6855902671813965,-0.5954512357711792,0.21565569937229156,-1.346800684928894,0.6199514865875244,-1.4601422548294067,-0.06840117275714874,0.0,1.0,0.0
test,1.515472650527954,-3.7769417762756348,-0.46686938405036926,2.0184855461120605,-1.84376060962677,2.638817310333252,-2.147016763687134,-0.10465460270643234,0.0,0.0,1.0
test,1.1862949132919312,-2.64341139793396,-0.31091272830963135,0.4933721721172333,-0.00021376587392296642,0.9325816631317139,-1.6454108953475952,-1.0028209686279297,1.0,0.0,0.0
test,1.430363655090332,-3.089650869369507,1.6255701780319214,0.8831117153167725,0.09811446070671082,0.8877440094947815,-3.0222349166870117,-0.16355355083942413,0.0,1.0,0.0
test,0.7382912635803223,-2.9410481452941895,-0.9486147165298462,0.3381907045841217,1.5761194229125977,2.365642786026001,-0.7759438753128052,-0.24818308651447296,0.0,0.0,1.0
test,1.6738922595977783,-2.589813709259033,-0.07505488395690918,0.13383492827415466,0.24313095211982727,1.5333251953125,-1.6271826028823853,-1.3550868034362793,1.0,0.0,0.0
test,0.7540792226791382,-1.8329929113388062,0.7139578461647034,0.7605726718902588,0.5794802904129028,1.6177692413330078,-2.8409616947174072,-1.856013536453247,0.0,1.0,0.0
test,1.1355783939361572,-2.0794918537139893,-1.0320764780044556,0.9518035054206848,-0.12320081889629364,0.09804469347000122,-3.4411189556121826,1.0148005485534668,0.0,0.0,1.0
test,1.370164155960083,-2.635317087173462,0.17741815745830536,0.9755876064300537,-0.34137532114982605,1.3477226495742798,-1.4785865545272827,-0.628060519695282,1.0,0.0,0.0
test,1.6423320770263672,-3.370410442352295,0.7548189759254456,-1.1984859704971313,-0.020468441769480705,1.0204143524169922,-2.0381014347076416,-0.8763446807861328,0.0,1.0,0.0
test,0.2676858603954315,-2.5117616653442383,1.996065616607666,0.3107035160064697,-0.17527633905410767,2.3787832260131836,-2.3861162662506104,-2.3889496326446533,0.0,0.0,1.0
test,2.3851213455200195,-3.2908804416656494,0.0756077989935875,0.415458083152771,0.15246745944023132,0.9711657762527466,-2.332115888595581,-1.0152477025985718,1.0,0.0,0.0
test,1.7788841724395752,-3.4433584213256836,-0.4768180549144745,1.0158956050872803,-0.4700210690498352,1.6097580194473267,-3.452056407928467,-2.0220947265625,0.0,1.0,0.0
test,1.587867021560669,-2.40732741355896,0.639600396156311,1.7499991655349731,2.2372899055480957,0.6066592931747437,-2.7765586376190186,-0.12367958575487137,0.0,0.0,1.0
test,1.7360533475875854,-2.825622320175171,0.19106169044971466,1.0741631984710693,-0.8059425354003906,1.3033310174942017,-1.7318035364151,-0.6915246248245239,1.0,0.0,0.0
test,1.0050562620162964,-3.888698101043701,0.983754575252533,0.4916677474975586,0.2508394122123718,2.166543483734131,-2.897979497909546,-1.0716373920440674,0.0,1.0,0.0
test,1.3612257242202759,-3.5929338932037354,0.8111734986305237,2.0132193565368652,-1.682716727256775,0.43922144174575806,-0.6509888172149658,-1.0556327104568481,0.0,0.0,1.0
test,1.1410177946090698,-2.332993984222412,0.19371198117733002,0.34117698669433594,0.09028544276952744,1.1594856977462769,-2.226527214050293,-1.5468319654464722,1.0,0.0,0.0
test,1.343079686164856,-1.806418538093567,0.3919556736946106,-0.5655162930488586,0.5353304743766785,1.6234239339828491,-3.041896343231201,-0.2761847972869873,0.0,1.0,0.0
test,0.6591245532035828,-0.3186846077442169,-0.7201859951019287,1.2040573358535767,-0.9113633632659912,1.4233832359313965,-2.191403865814209,-0.3554230034351349,0.0,0.0,1.0
test,1.2423744201660156,-2.874284505844116,0.28144779801368713,0.4483848512172699,0.5148931741714478,1.5347344875335693,-2.6632018089294434,-0.9743636250495911,1.0,0.0,0.0
test,1.5419464111328125,-2.8948707580566406,-0.39731332659721375,-0.990704357624054,0.848461925983429,1.2735230922698975,-2.6845004558563232,-0.7526622414588928,0.0,1.0,0.0
test,1.9587427377700806,-0.846548318862915,0.5224334001541138,0.33496782183647156,-2.1843419075012207,2.1168084144592285,-1.7855639457702637,-1.4533116817474365,0.0,0.0,1.0
test,1.4678571224212646,-2.2512624263763428,0.06116287410259247,1.26711905002594,-0.4224448502063751,1.0252234935760498,-2.1023826599121094,-0.7356332540512085,1.0,0.0,0.0
test,1.8131977319717407,-2.6192662715911865,0.03335491567850113,0.8333315849304199,0.31445667147636414,0.1572360098361969,-3.4836459159851074,-1.8224774599075317,0.0,1.0,0.0
test,1.439178705215454,-2.5744121074676514,1.8505301475524902,1.1107319593429565,-0.05580298602581024,-0.27170440554618835,-0.4460981488227844,-0.7476528286933899,0.0,0.0,1.0
test,1.9665807485580444,-3.417121648788452,0.2443867176771164,0.8673210740089417,0.21405808627605438,1.4143952131271362,-1.875130534172058,-1.2012399435043335,1.0,0.0,0.0
test,3.081286907196045,-2.3006505966186523,0.4884907007217407,0.9338756203651428,0.854926347732544,0.9204290509223938,-2.5147459506988525,-1.6083002090454102,0.0,1.0,0.0
test,4.189507007598877,-2.4519639015197754,0.10344094038009644,1.0489392280578613,0.6318781971931458,1.3430800437927246,-3.412750720977783,-0.18582415580749512,0.0,0.0,1.0
test,2.6203761100769043,-2.4074323177337646,-0.01683114655315876,0.38054314255714417,-0.24081405997276306,1.4686609506607056,-2.165858507156372,-0.9997071623802185,1.0,0.0,0.0
test,2.595587968826294,-2.0455005168914795,-0.045033782720565796,0.7659514546394348,-0.843963623046875,0.9246281981468201,-1.1778355836868286,0.0703732818365097,0.0,1.0,0.0
test,1.7676637172698975,-2.7929861545562744,-0.6525354385375977,1.1667053699493408,1.953787088394165,1.15263032913208,-3.5787649154663086,-2.219158887863159,0.0,0.0,1.0
test,2.0000216960906982,-3.135265827178955,-0.0317193903028965,0.4112212359905243,-0.47478845715522766,1.527639627456665,-2.697453260421753,-0.35854294896125793,1.0,0.0,0.0
test,0.4753771424293518,-1.942022442817688,-0.083791084587574,0.4365639388561249,0.029061969369649887,1.273714542388916,-0.9598349332809448,-0.5810776352882385,0.0,1.0,0.0
test,3.226746082305908,-0.8070756196975708,-0.7242488861083984,1.1374493837356567,0.24190296232700348,2.238023042678833,-3.00303053855896,-1.4968464374542236,0.0,0.0,1.0
test,2.342696189880371,-2.3467516899108887,-0.08912216126918793,0.38372373580932617,-0.41732922196388245,1.8232946395874023,-2.0034937858581543,-0.9554734230041504,1.0,0.0,0.0
test,1.1953420639038086,-2.005037307739258,-0.20604604482650757,1.2267943620681763,0.16618597507476807,-0.038823727518320084,-2.800021171569824,-1.578764796257019,0.0,1.0,0.0
test,3.0739850997924805,-1.910170078277588,0.6841530203819275,0.4974416196346283,-0.5647917985916138,2.040795087814331,-2.699134349822998,-3.2300703525543213,0.0,0.0,1.0
test,1.6423312425613403,-2.737452268600464,-0.020893139764666557,0.2153523862361908,-0.5274872779846191,0.7287701964378357,-2.369245767593384,-1.5529330968856812,1.0,0.0,0.0
test,1.3034628629684448,-3.920036554336548,0.2039821445941925,0.28905731439590454,0.9261896014213562,0.25116825103759766,-2.055962085723877,-0.7967524528503418,0.0,1.0,0.0
test,1.6398719549179077,-2.708796977996826,2.3395540714263916,-0.376778244972229,-0.013426451943814754,0.4337053894996643,-3.5933053493499756,-0.12325883656740189,0.0,0.0,1.0
test,1.3726128339767456,-2.7567033767700195,-0.36277565360069275,0.47487369179725647,0.5097150802612305,1.015256404876709,-2.3029160499572754,-0.6509981155395508,1.0,0.0,0.0
test,1.2787175178527832,-2.2105438709259033,-1.2141834497451782,0.03841627389192581,-0.9713672995567322,1.5880095958709717,-2.892056941986084,-0.42862504720687866,0.0,1.0,0.0
test,1.5673044919967651,-2.1579954624176025,1.6453602313995361,2.5733160972595215,-1.1288877725601196,1.9055850505828857,-2.652484655380249,-1.8339695930480957,0.0,0.0,1.0
test,1.5276144742965698,-2.679750442504883,0.6970584988594055,0.5717985033988953,-0.4371960461139679,0.6151334643363953,-1.8870643377304077,-0.9533270597457886,1.0,0.0,0.0
test,2.1794517040252686,-1.9019278287887573,0.5910298824310303,0.753220796585083,-0.059457287192344666,2.854321241378784,-1.8511474132537842,-0.40256547927856445,0.0,1.0,0.0
test,2.6848154067993164,-3.7374351024627686,-1.1666250228881836,2.1416542530059814,1.3802813291549683,1.8417887687683105,-2.148519515991211,-1.2925868034362793,0.0,0.0,1.0
test,1.3773545026779175,-2.5074846744537354,-0.010280522517859936,0.8564602732658386,-0.11975173652172089,1.9177066087722778,-2.4951534271240234,-0.4334941804409027,1.0,0.0,0.0
test,1.0259788036346436,-2.7632322311401367,0.6760750412940979,0.4180189371109009,-1.1342321634292603,1.9397832155227661,-3.432255983352661,-1.5534582138061523,0.0,1.0,0.0
test,1.3815516233444214,-4.324836730957031,-0.4189850091934204,1.162274956703186,0.3946119546890259,2.0216212272644043,-3.1077215671539307,1.0692404508590698,0.0,0.0,1.0
test,1.6634564399719238,-2.1186013221740723,0.16719135642051697,0.0009575638687238097,-0.4588325023651123,0.961102306842804,-1.9678515195846558,-1.1830686330795288,1.0,0.0,0.0
test,2.2608351707458496,-2.8638594150543213,-0.11617480963468552,0.9282890558242798,0.8314043283462524,1.4332016706466675,-2.4345433712005615,-2.493604898452759,0.0,1.0,0.0
test,0.5960275530815125,-3.873180389404297,0.3465227484703064,-0.1577707976102829,-1.6817737817764282,-0.12071752548217773,-1.8719580173492432,-2.130709409713745,0.0,0.0,1.0
test,1.4300613403320312,-3.388230085372925,0.5525397062301636,0.5808842182159424,-0.5649940967559814,1.4088518619537354,-2.355579137802124,-1.2634838819503784,1.0,0.0,0.0
test,2.0387213230133057,-2.458392858505249,0.8051429986953735,0.7993599772453308,1.2630863189697266,1.3206989765167236,-2.756345272064209,0.07005894929170609,0.0,1.0,0.0
test,2.380934715270996,-2.1576356887817383,-0.14737100899219513,0.6249583959579468,2.291072130203247,2.5485146045684814,-2.962249755859375,-1.049599528312683,0.0,0.0,1.0
test,2.003657817840576,-2.5183451175689697,-0.3849121630191803,0.6735419631004333,-0.030888792127370834,1.116861343383789,-2.143404722213745,-1.6656227111816406,1.0,0.0,0.0
test,1.6718734502792358,-3.1970791816711426,0.33638888597488403,0.7829967141151428,-1.2160632610321045,2.1482458114624023,-3.4605188369750977,-1.4942785501480103,0.0,1.0,0.0
test,-0.0629289448261261,-2.892472505569458,1.769000768661499,-0.5088040232658386,-0.6798123121261597,2.4428985118865967,-1.7661174535751343,-0.49642983078956604,0.0,0.0,1.0
test,2.2486608028411865,-2.733124256134033,0.035655535757541656,0.7144768834114075,-0.13297255337238312,1.3823243379592896,-1.4044413566589355,-1.01723051071167,1.0,0.0,0.0
test,1.0997625589370728,-3.2519304752349854,1.1061805486679077,0.611104428768158,-0.3970440626144409,0.9351669549942017,-1.9695926904678345,-2.3984200954437256,0.0,1.0,0.0
test,-0.285293310880661,-3.3032376766204834,-0.36387866735458374,1.039878487586975,-1.3262642621994019,1.2752934694290161,-0.5590873956680298,-0.8721792101860046,0.0,0.0,1.0
test,1.6087803840637207,-2.139641046524048,0.7531313300132751,0.1819564700126648,-0.057961780577898026,1.0623679161071777,-2.448307991027832,-0.8031513094902039,1.0,0.0,0.0
test,2.409142255783081,-3.1664469242095947,-0.05373745039105415,1.2268495559692383,0.6537275314331055,1.6554664373397827,-0.9240193963050842,-1.5272448062896729,0.0,1.0,0.0
test,-0.2297101467847824,-3.0996346473693848,-0.21299465000629425,1.5021862983703613,-1.6402132511138916,2.416743040084839,-2.6008827686309814,-1.5842784643173218,0.0,0.0,1.0
test,1.1516190767288208,-2.6927735805511475,0.7310789227485657,0.3250602185726166,-0.14920082688331604,1.6420992612838745,-2.394697427749634,-1.2752505540847778,1.0,0.0,0.0
test,2.168278217315674,-3.9692320823669434,-0.06385910511016846,1.5803158283233643,-0.13520407676696777,0.523097038269043,-2.975252151489258,-0.9259423017501831,0.0,1.0,0.0
test,0.5969465374946594,-2.9919607639312744,0.9472916126251221,2.3285486698150635,0.3547937870025635,-0.5761477947235107,-2.012842893600464,-0.728683590888977,0.0,0.0,1.0
test,2.1454029083251953,-3.133037567138672,0.3949102759361267,0.9971497654914856,-0.35623687505722046,1.535302758216858,-1.952008843421936,-0.4620363712310791,1.0,0.0,0.0
test,1.3822001218795776,-2.8425991535186768,-0.8425945043563843,0.8525851368904114,-1.2857898473739624,1.798155665397644,-1.1263313293457031,-1.2365012168884277,0.0,1.0,0.0
test,1.7091907262802124,-0.8372708559036255,-0.4591432511806488,2.109407663345337,0.11386995762586594,2.6338634490966797,-3.0910422801971436,-1.0998997688293457,0.0,0.0,1.0
test,1.8919260501861572,-2.4623382091522217,0.38952454924583435,0.3317950665950775,-0.4835694432258606,1.2912416458129883,-2.721755266189575,-0.2679738700389862,1.0,0.0,0.0
test,1.9227951765060425,-2.435384750366211,-0.7598406672477722,0.2910517156124115,0.45141997933387756,1.5781089067459106,-3.8084800243377686,-0.7533029913902283,0.0,1.0,0.0
