split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2
test,0.013645119033753872,0.1904836744070053,-0.2916119396686554,-0.5321722626686096,0.6780726313591003,0.38319310545921326,1.0,0.0,0.0
test,-1.6801338195800781,1.017250895500183,1.5093116760253906,-0.2360633909702301,0.25500738620758057,0.09475890547037125,0.0,1.0,0.0
test,0.6526589393615723,1.041012167930603,-1.3426457643508911,0.9535757303237915,0.2620413899421692,0.9972856640815735,0.0,0.0,1.0
test,-0.9244694113731384,0.11568120121955872,0.5114865303039551,-0.25950074195861816,0.7598162889480591,-0.3269336223602295,1.0,0.0,0.0
test,-0.629388689994812,0.6917480230331421,0.9562138915061951,-0.21052441000938416,-0.7822247743606567,-0.09412435442209244,0.0,1.0,0.0
test,-2.2791035175323486,-1.2673629522323608,0.28135916590690613,0.70013028383255,0.6807800531387329,-0.4035714864730835,0.0,0.0,1.0
test,-0.5030958652496338,1.0720816850662231,-0.3259040415287018,-0.7823346853256226,0.9007874131202698,0.6876615285873413,1.0,0.0,0.0
test,-1.1464359760284424,0.5884611010551453,1.4501802921295166,-0.6727542281150818,1.205292820930481,-1.320896029472351,0.0,1.0,0.0
test,-0.5902990698814392,1.241001844406128,-0.24218028783798218,-0.9522693157196045,2.616819143295288,2.437579870223999,0.0,0.0,1.0
test,-0.48647481203079224,0.34299436211586,0.4788966178894043,-1.6580907106399536,1.525816559791565,0.16766978800296783,1.0,0.0,0.0
test,-0.996492326259613,-0.2539145052433014,-0.4364267587661743,0.6225178241729736,1.5673011541366577,0.01640334166586399,0.0,1.0,0.0
test,-1.1889519691467285,2.1494011878967285,0.31312090158462524,0.5680437684059143,2.8327133655548096,0.4019094705581665,0.0,0.0,1.0
test,-0.5842174887657166,0.09102236479520798,0.08214066177606583,-0.8812203407287598,1.614378571510315,-0.4522658586502075,1.0,0.0,0.0
test,0.11719032377004623,-0.2792471945285797,-0.7068448662757874,-2.2565181255340576,1.272491693496704,0.39910516142845154,0.0,1.0,0.0
test,-2.4033021926879883,2.0871219635009766,-0.31424805521965027,-0.9269015789031982,1.720086932182312,-1.3446087837219238,0.0,0.0,1.0
test,-0.18849648535251617,0.8184083104133606,0.1954886019229889,-0.7174925208091736,0.13580116629600525,0.4213598668575287,1.0,0.0,0.0
test,-0.22234462201595306,0.25048667192459106,-0.454576700925827,-0.9982002973556519,-0.7208402156829834,0.892833948135376,0.0,1.0,0.0
test,0.18549558520317078,1.4101629257202148,-0.3731158375740051,0.8755548000335693,-1.0750449895858765,0.246165931224823,0.0,0.0,1.0
test,-0.21919097006320953,1.1620246171951294,-0.10784640163183212,-1.4324716329574585,1.1192798614501953,0.05379504710435867,1.0,0.0,0.0
test,-0.926291823387146,-0.9687519073486328,-0.08489585667848587,-1.1397255659103394,1.8404104709625244,-0.7200573086738586,0.0,1.0,0.0
test,-1.1056712865829468,-0.2330213040113449,-2.4661526679992676,-1.1336036920547485,0.5005552768707275,-0.6146680116653442,0.0,0.0,1.0
test,-0.5510096549987793,0.4881861209869385,0.27331608533859253,-0.13491907715797424,1.5593359470367432,0.12906470894813538,1.0,0.0,0.0
test,-0.9356705546379089,-1.1602455377578735,0.22302979230880737,-0.8295827507972717,-0.11450736224651337,0.037048663944005966,0.0,1.0,0.0
test,-0.6751351356506348,-0.4253365397453308,0.5308347344398499,0.35430461168289185,2.817833662033081,-1.5746774673461914,0.0,0.0,1.0
test,-0.23943664133548737,1.175970196723938,0.43645086884498596,-0.9357106685638428,0.7226482629776001,-0.4778694212436676,1.0,0.0,0.0
test,0.28308966755867004,-0.6348608732223511,0.627486526966095,-1.3868807554244995,0.10405052453279495,1.095001459121704,0.0,1.0,0.0
test,0.6707546710968018,1.2988405227661133,0.4114193916320801,0.011904693208634853,3.3172919750213623,-0.3818757236003876,0.0,0.0,1.0
test,-0.2188742458820343,1.3067654371261597,0.45338353514671326,-0.9676372408866882,0.8812317252159119,0.5537436008453369,1.0,0.0,0.0
test,0.8672097325325012,0.4863208830356598,1.2010126113891602,-1.8741849660873413,1.1328473091125488,-0.1580348014831543,0.0,1.0,0.0
test,-2.3583016395568848,-0.5683488249778748,0.0003088911180384457,-1.1444703340530396,3.031080961227417,-0.19373883306980133,0.0,0.0,1.0
test,-0.46070191264152527,1.3295279741287231,0.17289385199546814,-0.45513662695884705,1.119005560874939,0.3531011641025543,1.0,0.0,0.0
test,-0.6783934235572815,-0.03671663627028465,-0.7363929748535156,0.5819897651672363,1.166508436203003,0.7841106653213501,0.0,1.0,0.0
test,-0.009595729410648346,2.1904468536376953,0.32886603474617004,0.4412083923816681,-1.045980453491211,-0.20170128345489502,0.0,0.0,1.0
test,-0.4643072485923767,0.9244786500930786,0.9903818368911743,-0.7341636419296265,0.659515380859375,0.526573657989502,1.0,0.0,0.0
test,0.03799351304769516,0.4770386219024658,1.4074612855911255,-1.576859712600708,0.5133534669876099,1.421779751777649,0.0,1.0,0.0
test,0.2777959704399109,-1.1210167407989502,1.972103476524353,-0.7255420088768005,1.8642548322677612,-1.2155085802078247,0.0,0.0,1.0
test,-0.40872710943222046,0.8694962859153748,0.8459965586662292,-1.0426899194717407,0.8379215002059937,-0.5560809373855591,1.0,0.0,0.0
test,-0.42972496151924133,0.7714353799819946,0.549766480922699,0.7588809728622437,1.408064365386963,1.0200499296188354,0.0,1.0,0.0
test,1.1692866086959839,0.6887017488479614,2.3872694969177246,-1.9971791505813599,1.126479148864746,0.5483617186546326,0.0,0.0,1.0
test,-0.2839551568031311,1.0215901136398315,0.10355550795793533,-1.3850728273391724,1.0436393022537231,-0.5005316138267517,1.0,0.0,0.0
test,-0.9836707711219788,-0.03446872904896736,-0.8703358173370361,-1.7055078744888306,1.551682472229004,1.2445063591003418,0.0,1.0,0.0
test,1.2301290035247803,0.8078048825263977,-1.2735912799835205,-1.2143924236297607,-0.2119101732969284,1.52445387840271,0.0,0.0,1.0
test,-0.9730220437049866,0.6048606038093567,0.9833092093467712,-1.2497968673706055,0.9713566303253174,-0.2902892827987671,1.0,0.0,0.0
test,-0.8155856728553772,1.0886250734329224,0.5654559135437012,-0.9706643223762512,-0.9158070087432861,-0.17341475188732147,0.0,1.0,0.0
test,-1.0704426765441895,1.2619279623031616,1.4186941385269165,-1.618476152420044,3.4003453254699707,-0.31686535477638245,0.0,0.0,1.0
test,-1.2313143014907837,0.697242021560669,0.5384939908981323,-0.27887415885925293,0.9166340827941895,0.31367892026901245,1.0,0.0,0.0
test,-0.22195781767368317,-0.45456594228744507,1.6477121114730835,-0.6791954636573792,-0.018154677003622055,0.3938344120979309,0.0,1.0,0.0
test,0.9250249862670898,2.019498109817505,1.758959174156189,-0.04114013537764549,0.8298075795173645,-1.0764617919921875,0.0,0.0,1.0
test,0.0625968649983406,0.9035041928291321,0.03222144395112991,-1.3753317594528198,0.7476914525032043,0.5070276856422424,1.0,0.0,0.0
test,0.700493574142456,1.0905112028121948,-0.04452525079250336,-1.1361569166183472,0.8819670677185059,-1.2587406635284424,0.0,1.0,0.0
test,-1.4365301132202148,1.5966490507125854,-0.918036699295044,0.5619961023330688,2.3540329933166504,-1.0886718034744263,0.0,0.0,1.0
test,-0.4126010239124298,0.30630365014076233,0.4294368028640747,-1.1152955293655396,0.9094195365905762,-0.8067654967308044,1.0,0.0,0.0
test,-0.9568514227867126,-0.7798395156860352,0.6132025718688965,-2.092600107192993,0.859136164188385,-0.6970627307891846,0.0,1.0,0.0
test,-0.5426661968231201,0.4126564562320709,0.06779474765062332,0.9536711573600769,-1.1180833578109741,1.2610158920288086,0.0,0.0,1.0
test,-0.0284196138381958,0.7298637628555298,0.5594727396965027,-0.6848070025444031,1.642059326171875,0.20015139877796173,1.0,0.0,0.0
test,-1.0619069337844849,0.8969387412071228,0.9991629123687744,0.6475504040718079,1.096449851989746,-0.6400051116943359,0.0,1.0,0.0
test,1.0090938806533813,0.19693027436733246,0.8366678357124329,0.6522056460380554,-0.9135092496871948,-0.3811490535736084,0.0,0.0,1.0
test,-0.07535570114850998,0.07284265011548996,-0.19050033390522003,-0.44206029176712036,1.1527431011199951,-0.21063227951526642,1.0,0.0,0.0
test,-0.39486172795295715,0.36025598645210266,0.2206425666809082,0.6968628764152527,0.7271625995635986,1.2752327919006348,0.0,1.0,0.0
test,0.9715998768806458,0.16870304942131042,-2.0398612022399902,-2.008012294769287,0.8276379704475403,0.3685937225818634,0.0,0.0,1.0
test,-0.9285476803779602,0.20765231549739838,-0.4456552565097809,-0.6199779510498047,1.0242319107055664,0.5715185403823853,1.0,0.0,0.0
test,-1.2572169303894043,2.208604574203491,0.10280077904462814,-1.6151961088180542,1.1239348649978638,0.3396540880203247,0.0,1.0,0.0
test,-1.8862311840057373,0.10534808784723282,-1.4715238809585571,0.07418908923864365,-0.3858221173286438,-1.0714075565338135,0.0,0.0,1.0
test,-0.6073849201202393,1.2415670156478882,0.31808924674987793,-0.8943397402763367,0.342395544052124,0.441864013671875,1.0,0.0,0.0
test,0.43684881925582886,1.2516542673110962,0.7608839273452759,-2.0078225135803223,1.8716660737991333,0.4083835482597351,0.0,1.0,0.0
test,-0.16314217448234558,-1.0040837526321411,-1.553948998451233,-0.5726165771484375,2.696025848388672,-0.14659269154071808,0.0,0.0,1.0
test,-0.19116336107254028,1.2068551778793335,0.6430732607841492,-1.3476712703704834,0.8799446821212769,0.24985842406749725,1.0,0.0,0.0
test,0.2573561370372772,1.701492190361023,0.3798072040081024,-1.8755228519439697,1.8029885292053223,0.5365868806838989,0.0,1.0,0.0
test,-2.184364080429077,-0.3494992256164551,-0.6520629525184631,0.7643553018569946,2.3531882762908936,0.1535007208585739,0.0,0.0,1.0
test,-0.8541012406349182,-0.12771351635456085,-0.3612867295742035,-0.6591740846633911,0.6455262899398804,0.0894995704293251,1.0,0.0,0.0
test,-1.188332200050354,-0.6381163001060486,1.1092101335525513,-1.1570206880569458,1.6979241371154785,-0.8392775654792786,0.0,1.0,0.0
test,-2.1455256938934326,0.006018836982548237,-0.42959141731262207,-0.18781888484954834,1.7749625444412231,-2.0101213455200195,0.0,0.0,1.0
test,-0.07827983796596527,0.9948524236679077,0.33810076117515564,-0.29272446036338806,0.5830840468406677,0.2295406311750412,1.0,0.0,0.0
test,-1.3781896829605103,1.306477427482605,1.076378583908081,-0.7204990983009338,0.7313636541366577,1.5146222114562988,0.0,1.0,0.0
test,0.0988156870007515,1.3244240283966064,-0.3637616038322449,-1.7796694040298462,1.8735065460205078,-2.295919418334961,0.0,0.0,1.0
test,0.02173752523958683,0.34737709164619446,-0.35720735788345337,-0.6647496819496155,1.1193546056747437,0.5287200808525085,1.0,0.0,0.0
test,-1.0490492582321167,1.2278876304626465,-0.2247660607099533,-1.0554968118667603,-0.6481228470802307,0.8319761157035828,0.0,1.0,0.0
test,-0.3379631042480469,2.841202974319458,1.8330248594284058,-1.7026129961013794,1.4171196222305298,-0.2037247270345688,0.0,0.0,1.0
test,-0.1846047043800354,0.31898146867752075,0.4840547740459442,-0.9140111207962036,1.5412169694900513,0.7507978081703186,1.0,0.0,0.0
test,0.07215837389230728,-0.31238678097724915,0.9101864099502563,-0.32172784209251404,1.8105031251907349,1.2965781688690186,0.0,1.0,0.0
test,-1.5463840961456299,-1.0445854663848877,0.9353004693984985,0.9559943079948425,2.227006196975708,0.013610339723527431,0.0,0.0,1.0
test,-0.9368159174919128,0.15014749765396118,0.6837347149848938,-0.39760804176330566,1.2861225605010986,0.5255401730537415,1.0,0.0,0.0
test,-0.2519923746585846,0.5881688594818115,1.062771201133728,-2.016444444656372,2.3385214805603027,0.2870917022228241,0.0,1.0,0.0
test,0.7998415231704712,1.0742610692977905,-0.8358346819877625,-0.037095122039318085,0.5049634575843811,-2.0405635833740234,0.0,0.0,1.0
test,-0.48872050642967224,0.02860173210501671,-0.3550330102443695,-0.981745719909668,0.763663649559021,0.7316368818283081,1.0,0.0,0.0
test,-0.05490901321172714,-0.5170727968215942,0.5702388286590576,-0.3882710635662079,-0.23516422510147095,1.1113941669464111,0.0,1.0,0.0
test,0.7631904482841492,0.801272988319397,-2.068713903427124,-1.2416296005249023,-0.23034116625785828,0.6767297983169556,0.0,0.0,1.0
test,-1.2366268634796143,0.9456743001937866,-0.1337651163339615,-0.7408949732780457,0.8432720303535461,0.5301820635795593,1.0,0.0,0.0
test,-1.4857490062713623,0.7850872278213501,-0.9645627737045288,-0.2713583707809448,0.17041268944740295,-0.6552786231040955,0.0,1.0,0.0
test,-0.4334510862827301,-1.2512381076812744,0.9437742233276367,-0.3635748028755188,3.0446667671203613,-0.6877784729003906,0.0,0.0,1.0
test,-0.5286465883255005,0.9216364026069641,0.17570814490318298,-1.0008372068405151,0.9928174614906311,-0.7729035019874573,1.0,0.0,0.0
test,1.0651224851608276,0.26418593525886536,-0.14558614790439606,-1.023874044418335,0.6305192112922668,1.1372591257095337,0.0,1.0,0.0
test,-0.2540033161640167,-1.2157173156738281,1.9407113790512085,-0.12533357739448547,2.4269216060638428,0.6186573505401611,0.0,0.0,1.0
test,-1.1180570125579834,0.8746083378791809,0.5641353130340576,-0.7331322431564331,0.33267319202423096,0.38868871331214905,1.0,0.0,0.0
test,0.30833128094673157,-1.130982518196106,0.9194548726081848,-0.9069727659225464,1.0675913095474243,0.4561810791492462,0.0,1.0,0.0
test,-1.490404725074768,-1.861193299293518,0.5944581031799316,-0.15511834621429443,1.437996506690979,-1.1479672193527222,0.0,0.0,1.0
test,-0.17006437480449677,0.974326491355896,0.5996795296669006,-0.3356448709964752,0.9510766863822937,-0.2873488664627075,1.0,0.0,0.0
test,0.39080101251602173,0.04976893961429596,1.2879067659378052,0.15552882850170135,1.298966884613037,0.8570300936698914,0.0,1.0,0.0
test,-2.016263008117676,-1.670082688331604,0.5253515839576721,-1.5152411460876465,0.6644513607025146,-1.168613076210022,0.0,0.0,1.0
test,-0.9025071859359741,0.29592686891555786,-0.4142780900001526,-1.4016854763031006,1.0727696418762207,0.49381527304649353,1.0,0.0,0.0
test,-0.37047716975212097,-0.9904723167419434,0.11957485973834991,-0.740851879119873,0.618416428565979,-1.1396687030792236,0.0,1.0,0.0
test,0.598000705242157,-0.4803314507007599,0.8795523643493652,0.35295313596725464,-0.8758429288864136,-1.0766080617904663,0.0,0.0,1.0
test,-0.06551045924425125,0.5780490040779114,0.5064983367919922,-0.2799273133277893,1.1022292375564575,-0.3792800307273865,1.0,0.0,0.0
test,-0.9590859413146973,1.5670537948608398,0.028127096593379974,0.35982730984687805,1.9303555488586426,0.3245013356208801,0.0,1.0,0.0
test,-1.1591534614562988,1.8897761106491089,1.1804778575897217,0.9098883867263794,0.6187045574188232,-1.4407603740692139,0.0,0.0,1.0
test,-0.2570810317993164,0.328153520822525,-0.6638597249984741,-0.9857293367385864,0.7985579967498779,0.0077374340035021305,1.0,0.0,0.0
test,0.007341268938034773,0.5586440563201904,1.003848671913147,-0.5036746263504028,1.6589655876159668,1.6746189594268799,0.0,1.0,0.0
test,0.7225189805030823,1.058919906616211,1.2427899837493896,-1.5884463787078857,-0.20398354530334473,-1.9522409439086914,0.0,0.0,1.0
test,-0.47038862109184265,0.012327062897384167,0.9326229095458984,-0.5371834635734558,1.1244994401931763,0.4583006203174591,1.0,0.0,0.0
test,-0.2649954557418823,0.06644859164953232,1.6295832395553589,-1.6260225772857666,1.3707274198532104,-0.9335734844207764,0.0,1.0,0.0
test,0.47508859634399414,1.5331257581710815,-1.6908633708953857,-1.6967123746871948,1.979553461074829,-1.0402640104293823,0.0,0.0,1.0
test,-0.7935750484466553,0.9405208826065063,0.20019187033176422,-0.8338031768798828,0.22219692170619965,-0.3732248842716217,1.0,0.0,0.0
test,-0.10981117188930511,0.09113381057977676,0.2922287583351135,-2.3078253269195557,-0.10503971576690674,-0.6526929140090942,0.0,1.0,0.0
test,-1.5796109437942505,0.8255107998847961,0.28395482897758484,-1.9115562438964844,-0.22434690594673157,-2.228506088256836,0.0,0.0,1.0
test,-0.14527224004268646,0.5939650535583496,-0.13201527297496796,-0.7182236909866333,0.2661057114601135,0.561488687992096,1.0,0.0,0.0
test,-1.114585518836975,-0.10439790785312653,-1.193719744682312,-1.769871473312378,0.23093672096729279,0.003694883780553937,0.0,1.0,0.0
test,-1.0852837562561035,-0.9631296992301941,2.2903218269348145,-2.1739323139190674,1.6540104150772095,0.6800776720046997,0.0,0.0,1.0
test,-1.210189700126648,0.971157968044281,-0.22521348297595978,-1.171609878540039,0.7042973637580872,-0.000592295837122947,1.0,0.0,0.0
test,-1.1562355756759644,-0.3569914996623993,-0.5992777347564697,-1.1634372472763062,-0.47276636958122253,0.5244027972221375,0.0,1.0,0.0
test,0.4231436550617218,2.9715306758880615,-0.10947328060865402,-1.82144033908844,0.5836753249168396,-0.7932172417640686,0.0,0.0,1.0
test,-0.671792209148407,1.1427680253982544,-0.2407488226890564,-1.0853315591812134,1.2755330801010132,-0.30350667238235474,1.0,0.0,0.0
test,-1.5976605415344238,-1.069056510925293,0.13855035603046417,-0.9828221797943115,1.2237117290496826,-0.4788302481174469,0.0,1.0,0.0
test,-0.6279027462005615,-0.4163483679294586,-0.43990179896354675,0.13332828879356384,1.655044436454773,2.584824562072754,0.0,0.0,1.0
test,-0.9206700325012207,1.0075469017028809,0.7625511288642883,-0.8436955213546753,0.9947692155838013,-0.46600791811943054,1.0,0.0,0.0
test,0.5863527655601501,0.691523015499115,-0.12677453458309174,-2.0761070251464844,-0.11962950974702835,-0.07004530727863312,0.0,1.0,0.0
test,-0.2683296799659729,0.08774478733539581,-2.188201904296875,-1.3812940120697021,-0.19248747825622559,1.2663705348968506,0.0,0.0,1.0
test,0.16518694162368774,0.5257158279418945,-0.15782137215137482,-1.455585241317749,0.9372497200965881,0.08963705599308014,1.0,0.0,0.0
test,-0.9478294253349304,0.933478593826294,-0.7074565887451172,-1.2000467777252197,1.0468465089797974,1.7503529787063599,0.0,1.0,0.0
test,-1.1749193668365479,-1.9552737474441528,-0.1592109650373459,-0.8931422829627991,1.8025215864181519,-1.1654328107833862,0.0,0.0,1.0
test,-1.1768157482147217,0.652318000793457,0.4737551808357239,-0.26360201835632324,0.9632288217544556,-0.24227024614810944,1.0,0.0,0.0
test,-1.778146505355835,0.7716079950332642,0.11768729239702225,-0.6342594027519226,1.654685616493225,1.4771541357040405,0.0,1.0,0.0
test,0.9090348482131958,-0.8648990392684937,2.0205774307250977,-0.21079199016094208,-0.17130616307258606,-0.24721406400203705,0.0,0.0,1.0
origin,-0.5646177932743937,0.5008943417484324,0.25243753141268865,-0.9103909143276641,0.9285986479170442,0.12347261622557029,,,
