split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1
test,2.1599111557006836,0.3172732889652252,1.1713626384735107,-0.0009673689492046833,-2.067063331604004,-0.6039265990257263,0.0,1.0
test,1.574386715888977,-0.23008671402931213,0.19801941514015198,1.5797150135040283,-1.0677422285079956,0.6831455230712891,1.0,0.0
test,0.8430439829826355,0.2667135000228882,1.4618686437606812,1.5790919065475464,-1.3281103372573853,0.8345032334327698,0.0,1.0
test,1.8348172903060913,-0.5667495727539062,-0.52010577917099,0.7770112752914429,-1.435829997062683,0.9980836510658264,1.0,0.0
test,0.3912091851234436,-0.11600420624017715,0.27690061926841736,1.5885792970657349,-2.435150146484375,0.6937898397445679,0.0,1.0
test,1.0616199970245361,0.4911310374736786,-0.06682442873716354,0.9030779004096985,-1.6412681341171265,0.6119524836540222,1.0,0.0
test,1.3672362565994263,-1.366794466972351,0.4161241948604584,0.5394142270088196,-0.5982586145401001,1.6806464195251465,0.0,1.0
test,1.03614342212677,-0.0030399796087294817,-0.46838951110839844,1.0714830160140991,-0.9690108895301819,0.8276982307434082,1.0,0.0
test,0.5435802936553955,-0.07193915545940399,0.244856059551239,0.7920292019844055,-1.6426997184753418,-1.2881067991256714,0.0,1.0
origin,1.6046840397895343,-0.1345008141831565,-0.019356488708380283,0.6886560086690622,-1.2128067957307254,0.32584568959134996,,
