split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-3.0702712535858154,4.428536415100098,-2.9738383293151855,-2.5690574645996094,0.41603878140449524,4.064375400543213,-3.449758291244507,1.2157562971115112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.24320650100708,2.9311752319335938,0.9171586632728577,1.3500587940216064,-2.1009161472320557,-0.10068631172180176,6.321722507476807,1.2068490982055664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.002253921004012227,2.0234618186950684,0.4236879348754883,0.02257978916168213,-0.4573536217212677,-0.9558430314064026,-1.3849581480026245,-1.0942493677139282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5748110413551331,1.3481885194778442,-1.3614957332611084,-1.0707674026489258,-0.39829957485198975,-0.8072384595870972,-0.20499135553836823,-1.7218685150146484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7663453221321106,0.8677911758422852,-2.3990957736968994,-0.7741668224334717,-0.5881008505821228,-0.8585889339447021,-2.3254244327545166,-0.7793904542922974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.420945405960083,-1.2682650089263916,-0.7287386655807495,0.9285703897476196,-0.28939706087112427,-0.7726621031761169,-2.393345832824707,-0.472277969121933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.43019750714302063,5.006242275238037,1.261846899986267,-2.55896258354187,-1.0181794166564941,-0.5710870027542114,-0.4723372757434845,1.6347346305847168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5291189551353455,2.4059691429138184,-0.29218271374702454,-0.15365634858608246,0.9343695640563965,-5.230895519256592,-2.617777109146118,-4.116601467132568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.1994017362594604,-0.652819037437439,1.2211488485336304,2.3456523418426514,1.4930475950241089,1.126263976097107,2.0566790103912354,-5.345157623291016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.951723337173462,4.407848358154297,2.5069665908813477,3.4391531944274902,-0.043091848492622375,2.328453779220581,-3.7138381004333496,0.2216906100511551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.7882018089294434,5.049835205078125,1.1644434928894043,-4.47460412979126,-5.633594989776611,-1.5037704706192017,-4.142404079437256,0.035308320075273514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.19236542284488678,2.175549268722534,-0.504822850227356,-0.3657687306404114,-0.388238787651062,0.03393172100186348,-1.1294258832931519,-1.5323337316513062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4182599782943726,0.8510296940803528,-0.6519213318824768,-1.4531100988388062,-0.34426894783973694,-0.721363365650177,-0.830566942691803,-0.6006466150283813,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5858099460601807,2.666668653488159,0.05943172797560692,0.9204293489456177,-0.2984459698200226,-0.9885058403015137,-2.5816643238067627,-1.5047526359558105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8910818696022034,2.2777113914489746,2.7676188945770264,-0.18051396310329437,-0.31880781054496765,-2.6903133392333984,-0.749251663684845,0.3974437117576599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.3060927391052246,0.3150641918182373,2.481975793838501,2.2082269191741943,0.8950864672660828,-0.6843162775039673,-1.257440447807312,-2.204683542251587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.082014799118042,3.442070960998535,-0.9561861753463745,-0.7759563326835632,-4.377512454986572,-2.0112743377685547,-2.1992735862731934,-3.7660510540008545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.146860122680664,3.311715841293335,-1.3187512159347534,2.4237101078033447,-1.3073647022247314,0.36526960134506226,1.9236618280410767,-5.4140825271606445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.23380421102046967,2.6512527465820312,-0.01660282351076603,-3.4727203845977783,3.728609085083008,0.330594539642334,4.662039279937744,-3.594099521636963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6331124901771545,-0.40268415212631226,3.913733959197998,0.08102300763130188,-6.715834617614746,-0.6873870491981506,2.872896194458008,0.6726559400558472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.034881122410297394,2.4038968086242676,0.38204318284988403,-0.7753980755805969,-0.6322627663612366,-0.8227254152297974,-0.8408540487289429,-1.509177327156067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.31275200843811035,3.1312365531921387,-0.3457244038581848,-0.6894840598106384,0.8108186721801758,0.0011713289422914386,-0.6362696290016174,-1.6858309507369995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.13641205430030823,2.9691712856292725,0.727696418762207,0.7583907842636108,0.8622379899024963,-2.492316961288452,-1.1744111776351929,-1.2237052917480469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.629565954208374,3.5972447395324707,2.730613946914673,-1.6859060525894165,-0.42186880111694336,0.1647241860628128,-2.245021343231201,-1.2216317653656006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6180119514465332,1.345804214477539,1.357935905456543,-3.0372846126556396,-1.6739537715911865,-1.0438802242279053,0.06363369524478912,-4.741860389709473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8544495105743408,0.3922428488731384,-0.7146438956260681,-0.7041062116622925,2.7990808486938477,3.2274701595306396,0.34710803627967834,-3.5985567569732666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.929077386856079,0.5327815413475037,5.095407962799072,-1.5036561489105225,-0.18169422447681427,2.3276264667510986,0.036114662885665894,-2.1921770572662354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.0195400714874268,-1.2861565351486206,-2.2320799827575684,-1.7203266620635986,-0.3242514729499817,0.6250157356262207,-5.273225784301758,3.016089677810669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1954281330108643,4.679375648498535,2.854822874069214,-2.4897382259368896,-4.846173286437988,-5.228585720062256,-3.9756269454956055,0.9969161748886108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1751726269721985,1.3548002243041992,0.43049556016921997,-0.9154082536697388,-0.5070223808288574,-0.3167712092399597,-0.6093384027481079,-1.1844704151153564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6916472911834717,1.3297075033187866,0.7165494561195374,0.834205687046051,0.24892404675483704,-0.39806267619132996,-0.7616885900497437,-0.3092288672924042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.30233708024024963,2.4448153972625732,1.6025358438491821,-1.2171469926834106,0.4262028634548187,-1.3770511150360107,-1.933630108833313,-2.963555335998535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9849249124526978,0.9844180345535278,0.2770947813987732,-2.1672091484069824,1.591331958770752,1.7909882068634033,-1.3015649318695068,-2.0418615341186523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.003823863808065653,0.04227133095264435,-1.9449528455734253,-1.385920763015747,-1.8973673582077026,-3.732907295227051,-0.9269198775291443,0.8600309491157532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.7183467149734497,6.453937530517578,2.713303565979004,-1.5873085260391235,0.6969703435897827,0.8579767942428589,-0.9592450261116028,0.2218695729970932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.971015453338623,-1.5512456893920898,-0.47078874707221985,-0.3020765781402588,-3.1172266006469727,-1.067755937576294,-2.08819842338562,-2.0010828971862793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.49496206641197205,-1.184712529182434,1.7726024389266968,-1.587060809135437,2.40315318107605,3.113452911376953,3.745673894882202,1.4637013673782349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.0121803283691406,3.488332748413086,-0.128853440284729,2.6215991973876953,-3.95683217048645,-0.28250759840011597,6.254215717315674,-2.393050193786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9825141429901123,2.04374623298645,-0.0013457294553518295,-0.013274992816150188,0.05183310806751251,-0.38349345326423645,-0.8657516241073608,-1.3068630695343018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4849437475204468,2.659515619277954,0.3480331599712372,0.4546017348766327,-0.4901282787322998,0.8588166236877441,-0.5794626474380493,-1.442435383796692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0913907289505005,2.063746690750122,0.0366375707089901,-0.8342402577400208,1.015944480895996,1.6911873817443848,0.1270674169063568,-0.6301655173301697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.38004523515701294,2.4650042057037354,-0.8551071286201477,2.8940203189849854,0.46199509501457214,0.44356614351272583,-1.7567270994186401,-2.1053459644317627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7422841787338257,5.829348564147949,0.5918481349945068,-2.390364646911621,0.4896857738494873,0.06057469919323921,-2.9685022830963135,-1.3538163900375366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.269020915031433,3.4794771671295166,1.3409075736999512,-4.691949367523193,-2.324214220046997,-0.7221890687942505,1.08454430103302,-2.9685401916503906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.6621952056884766,0.789731502532959,3.2954695224761963,-0.4519573152065277,-1.0649733543395996,1.2504059076309204,-1.7372124195098877,3.3760530948638916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.224013805389404,-1.3109222650527954,3.146651029586792,0.5316258072853088,-2.391585111618042,-4.662052631378174,-0.6523988842964172,-2.285759210586548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.0873188972473145,2.3471267223358154,-3.723125457763672,0.13781848549842834,-2.283641815185547,4.321205139160156,-6.7630696296691895,-0.35671287775039673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.2738938629627228,1.350110411643982,0.5695845484733582,-0.5506290197372437,-0.06265130639076233,-0.24556633830070496,-0.9260031580924988,-1.4000133275985718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3022947907447815,1.6439224481582642,0.31479930877685547,-0.01921837590634823,1.2374786138534546,-0.2570821940898895,-0.33883243799209595,-1.9038581848144531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42177221179008484,-0.2533576488494873,-0.6392223834991455,-0.6041926145553589,1.3811542987823486,-1.3389978408813477,-1.5525821447372437,-1.578247308731079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.131351947784424,0.22079859673976898,0.4646303057670593,-1.2410162687301636,0.1143699511885643,-0.9596065878868103,-3.1807167530059814,0.8109002709388733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.4491186141967773,2.3929007053375244,2.3903093338012695,-0.9823749661445618,2.5036094188690186,1.7901742458343506,-0.7728598117828369,-0.36028045415878296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.556078553199768,-1.3804740905761719,1.3609344959259033,2.4576849937438965,2.515017032623291,0.6510376930236816,-1.3150569200515747,0.3525121212005615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.5446341037750244,-2.756913900375366,-3.4920897483825684,0.28123414516448975,-0.3242146968841553,-2.4309616088867188,-1.9471901655197144,-1.367630958557129,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.7037461996078491,6.040396213531494,-0.4878428280353546,-1.7692502737045288,-2.7755115032196045,-3.9252469539642334,1.1977288722991943,2.9903512001037598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.8650591373443604,4.537210464477539,-3.084407091140747,-6.351449012756348,-1.5236343145370483,-4.689100742340088,-3.0207717418670654,-0.64352947473526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.31292280554771423,1.2889368534088135,0.20089493691921234,-1.0249577760696411,-0.29082736372947693,-1.1396887302398682,-0.9411566853523254,-1.11396062374115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9764121174812317,1.6771012544631958,-0.41155990958213806,-1.4220925569534302,-0.9636159539222717,-1.9012643098831177,-1.108809232711792,-1.490976095199585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5509989261627197,2.53009295463562,-1.4671615362167358,0.7177906036376953,1.535153865814209,0.13484013080596924,-1.7002886533737183,-1.0663684606552124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.23981425166130066,1.1277621984481812,-0.6184710264205933,0.8791073560714722,1.02922523021698,-3.1173384189605713,-3.093020439147949,-1.7764736413955688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.20915402472019196,-1.0996804237365723,0.4711749851703644,0.06567875295877457,3.2127389907836914,-1.564948320388794,0.016274074092507362,0.01684645004570484,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.2714686393737793,-2.6253011226654053,0.43566834926605225,0.1383131891489029,-2.783996105194092,2.046525001525879,-1.5741156339645386,-2.4643940925598145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.842223167419434,1.7449804544448853,3.240985631942749,2.446763038635254,-0.5009177327156067,1.6177045106887817,-1.073495626449585,0.7605404257774353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.904974639415741,-4.603188991546631,-0.5391789674758911,1.6768436431884766,0.5945145487785339,-3.4520528316497803,1.3707201480865479,-2.3342554569244385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.28048983216285706,-1.5819215774536133,-3.2640273571014404,-2.922197103500366,-1.928388237953186,-4.609353542327881,-4.161374092102051,-6.060008525848389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6617913842201233,1.8210945129394531,-0.1545855700969696,-0.2091578096151352,-0.11271479725837708,-0.5314383506774902,-0.7230985164642334,-1.996350646018982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.38739514350891113,2.6996817588806152,0.235660582780838,-0.21855510771274567,-1.626252293586731,-1.3048008680343628,-1.4326512813568115,-1.3227627277374268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.981713593006134,1.5981049537658691,-0.1349124014377594,-0.0491550974547863,-1.3191900253295898,0.27744147181510925,-1.7293555736541748,1.0148847103118896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7086422443389893,2.085143566131592,1.443202018737793,-2.4784529209136963,0.12971942126750946,-0.2372005730867386,-2.3773586750030518,1.546039342880249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.13586576282978058,1.2614821195602417,-2.2025628089904785,-0.7154359221458435,-2.4974846839904785,-3.756110906600952,1.0647940635681152,-0.9053890109062195,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.7358229160308838,-0.42918652296066284,-1.069201946258545,-0.38896068930625916,-0.6209626793861389,3.982089042663574,-3.0541207790374756,1.0692665576934814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.7065951824188232,0.802746057510376,-2.6584606170654297,1.8335106372833252,-1.7116450071334839,-5.358092308044434,-2.957965850830078,-1.4477016925811768,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,3.9666213989257812,4.7246527671813965,-2.466615915298462,-1.9484853744506836,-3.808659076690674,-0.6582642793655396,-5.272586345672607,-2.9849843978881836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.578639030456543,-0.629935622215271,-5.210536956787109,-0.6001406311988831,1.1691473722457886,-2.226092576980591,-3.9872307777404785,-1.6193410158157349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.40200304985046387,1.7717620134353638,-0.39149710536003113,0.05956486240029335,-0.1941622793674469,0.008506497368216515,-1.0190610885620117,-1.6993590593338013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7736664414405823,1.9046977758407593,0.0900631994009018,0.552591860294342,-1.2250093221664429,0.17484641075134277,-1.0332597494125366,-2.3143467903137207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5467550754547119,2.9318203926086426,1.6669847965240479,0.24429140985012054,-2.0884158611297607,-0.10248077660799026,-1.32375967502594,-2.049976110458374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.540409803390503,0.8865975737571716,-1.153459072113037,-1.0260438919067383,-3.4544107913970947,-0.6832242012023926,-1.2861042022705078,-0.7460591197013855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8104100227355957,3.7536253929138184,1.9629831314086914,-1.5858639478683472,-1.1359353065490723,1.2842719554901123,-3.267338514328003,-0.43567463755607605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.8121132850646973,0.22610168159008026,1.8933844566345215,-1.2309592962265015,1.2472742795944214,2.7958261966705322,1.540612816810608,-3.893942356109619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,3.72812557220459,2.8506643772125244,-2.0246362686157227,3.807560682296753,1.2952457666397095,-3.1110522747039795,0.8726770281791687,-1.7120715379714966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.3933756351470947,3.5126402378082275,5.338779926300049,-1.3119577169418335,-2.2370338439941406,1.4470728635787964,-4.309066295623779,-4.160688400268555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.037312030792236,3.0286762714385986,-0.36683863401412964,5.92258882522583,-2.469135046005249,0.5261289477348328,-4.6575517654418945,-0.6951281428337097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.24499677121639252,1.8719791173934937,0.3055467903614044,-0.8689586520195007,-0.5814539194107056,-0.23013761639595032,-0.4255687892436981,-1.0998952388763428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.8743848204612732,2.0186150074005127,0.42389431595802307,-1.199272632598877,0.28909802436828613,1.0265493392944336,-1.2109171152114868,-1.6808152198791504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2296065390110016,0.04056398570537567,-0.9878095984458923,0.17367194592952728,0.5303905606269836,1.2308099269866943,-0.9261938333511353,-0.4845925271511078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.42038214206695557,0.29088321328163147,2.5479135513305664,-1.991792917251587,-0.5047605037689209,1.4070115089416504,-1.3008393049240112,-0.39077097177505493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.4154674708843231,1.0040416717529297,0.2913593053817749,-1.602509617805481,-0.5352744460105896,1.4755171537399292,-5.318061828613281,-0.891743004322052,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9860568046569824,-0.015005369670689106,-0.8210262656211853,0.7191126346588135,3.02139949798584,1.072927474975586,-0.6938421130180359,-4.6768388748168945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.08204001933336258,-0.45880433917045593,3.1701464653015137,1.518955945968628,-1.2259562015533447,3.7108383178710938,0.168101966381073,-4.285210132598877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.8253493309020996,-1.7167450189590454,2.2678980827331543,0.8624217510223389,-1.2378066778182983,-0.2024683803319931,0.7449198365211487,-7.215033531188965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.0795745849609375,-0.9252806901931763,-3.01314640045166,3.6029672622680664,2.8259189128875732,-2.982095956802368,0.648910403251648,-5.79958438873291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.17605288326740265,2.0772054195404053,0.009534871205687523,-0.6379050016403198,-0.10773223638534546,-0.5119995474815369,-1.94110906124115,-1.3329330682754517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5411792993545532,1.1760729551315308,0.026332413777709007,0.0007624762947671115,-1.2809010744094849,0.04052813723683357,-1.4763026237487793,-1.6098637580871582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.586554765701294,1.0143784284591675,2.223012924194336,-0.8426072001457214,0.268463134765625,-0.3768027126789093,0.048289813101291656,-1.2335586547851562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3507343530654907,3.5290462970733643,0.32234448194503784,-1.4101070165634155,-2.378754138946533,1.735604166984558,-1.3758035898208618,-1.0313109159469604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.543454647064209,2.396648645401001,-1.1446644067764282,-2.2587409019470215,-1.7444032430648804,0.6381152868270874,-1.366714596748352,-3.6708128452301025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6761979460716248,-1.8274989128112793,-1.2442264556884766,1.5421925783157349,0.7153940796852112,-0.710478663444519,-4.124712944030762,-3.6834895610809326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3949190378189087,-2.6750926971435547,0.8298132419586182,2.1827456951141357,-1.8800690174102783,2.0784709453582764,1.7208070755004883,0.4646298587322235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.4627459049224854,2.679457664489746,1.2287262678146362,-1.0362818241119385,5.052680492401123,-3.264549493789673,-2.3260743618011475,3.48630428314209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.5341575145721436,3.9951536655426025,-3.8550071716308594,-3.950859308242798,-1.392881155014038,-3.3858349323272705,0.3848249614238739,-6.745083808898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.06540653854608536,1.8824790716171265,-0.11390752345323563,-0.48614683747291565,-0.11920497566461563,-0.830093264579773,-1.345348834991455,-0.42038387060165405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9947347640991211,2.286808490753174,0.5707303285598755,-0.6566365361213684,-1.0442126989364624,0.9805164933204651,-1.2696980237960815,-1.1178767681121826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5816391110420227,2.427504777908325,-0.266453355550766,-1.7871302366256714,-1.4573521614074707,-2.81124210357666,-1.3666653633117676,-1.370638370513916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.2139623165130615,2.9696552753448486,0.3289172649383545,0.7773790955543518,0.5065345168113708,-1.9766393899917603,-2.270036220550537,0.9308909773826599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.75591242313385,2.335737466812134,-3.147061347961426,1.2687207460403442,-1.4420175552368164,-1.2854806184768677,-0.8219414949417114,-3.609678268432617,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.1920554637908936,1.2371246814727783,2.052612543106079,-4.072255611419678,-3.018871784210205,1.7381434440612793,-0.9597765803337097,-0.6932007074356079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.4371974468231201,4.664496898651123,0.5108946561813354,-1.8117480278015137,-0.7884498238563538,3.2983853816986084,-3.0288190841674805,-5.653313159942627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2795902490615845,0.03886794671416283,4.785690784454346,0.47938433289527893,-1.1487987041473389,-1.0663930177688599,-4.956079959869385,-5.428640842437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.126906871795654,5.299346446990967,-3.6997854709625244,-1.1204372644424438,-1.4891127347946167,-0.36070287227630615,3.4360768795013428,-4.378195285797119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.18066005408763885,2.003514528274536,0.21469272673130035,-0.5347750186920166,0.40790602564811707,-0.7400153279304504,-1.3177498579025269,-0.6953916549682617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5270894169807434,2.047907829284668,-0.6984042525291443,-2.038487672805786,0.058984894305467606,-0.8458572030067444,-0.49304893612861633,-0.43029358983039856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.20238827168941498,0.9221956729888916,1.7092866897583008,-0.6340423226356506,0.926349401473999,-1.0210095643997192,-1.3028196096420288,-2.998248338699341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8631079196929932,1.2032395601272583,-0.5121690034866333,-0.15277718007564545,-2.3430025577545166,1.963523030281067,-0.7668474316596985,0.291546106338501,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.751805543899536,0.0014183198800310493,-0.11566543579101562,0.7138683795928955,0.5890910029411316,-0.1260911077260971,0.05702933296561241,1.7980459928512573,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.8973653316497803,3.792300224304199,1.1475024223327637,-0.3455924987792969,1.4785441160202026,-0.9465532898902893,2.730252742767334,-3.748077869415283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.3405957221984863,2.5516998767852783,-3.8203651905059814,2.9762232303619385,1.4027918577194214,-2.727248430252075,0.4014247953891754,-3.9837870597839355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.412262201309204,5.179237365722656,-0.008888384327292442,-4.45582389831543,2.2865138053894043,-5.555854797363281,0.13290275633335114,-2.210510015487671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.025251388549805,-0.363642156124115,2.46053409576416,1.2499933242797852,0.10653714835643768,-1.4400728940963745,5.2447123527526855,1.6914798021316528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.1017443984746933,2.013942003250122,0.6742609739303589,-0.34003496170043945,-0.43690669536590576,-0.9706296920776367,-0.8529544472694397,-1.011449933052063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.5054073929786682,1.4099462032318115,-0.682606041431427,-1.1191120147705078,-1.5420936346054077,-1.2182929515838623,-1.1293615102767944,-0.2832964062690735,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.06073050573468208,1.7560157775878906,2.687077522277832,0.3869786560535431,0.37974628806114197,-0.5079381465911865,-1.311348557472229,-1.6526180505752563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7029238343238831,4.2123942375183105,-0.7746431231498718,0.9802566766738892,-2.6343445777893066,-1.7890446186065674,-1.0939044952392578,-1.095637321472168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
