split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class_0,class_1,class_2
test,0.4139821529388428,-1.1433336734771729,-0.4806428849697113,0.4997268617153168,-1.8052964210510254,1.4157644510269165,-1.5391217470169067,0.06838647276163101,-1.0725419521331787,0.0,1.0,0.0
test,2.009751081466675,-0.8001284599304199,0.38890960812568665,-1.9122633934020996,-2.4815526008605957,0.7297825217247009,-1.6355373859405518,2.031092882156372,-1.5534403324127197,0.0,0.0,1.0
test,1.627124547958374,-1.450402855873108,-0.6041408181190491,0.3063444197177887,-2.1688332557678223,0.23169609904289246,-0.7437297105789185,0.7051560878753662,-0.47311654686927795,1.0,0.0,0.0
test,0.7107746601104736,-1.2223918437957764,-0.9695006012916565,-0.15528170764446259,-1.3474041223526,-0.47467339038848877,-0.9553229808807373,1.9556338787078857,0.34170001745224,0.0,1.0,0.0
test,3.563486099243164,-2.3087501525878906,-1.5118650197982788,-0.7426417469978333,-1.3057935237884521,-0.8071250319480896,-0.740366518497467,-0.12169279903173447,-0.47544988989830017,0.0,0.0,1.0
test,1.87369966506958,-0.699679434299469,-0.606866717338562,0.09534047544002533,-1.5852268934249878,0.07588014751672745,-0.3559483587741852,0.910712718963623,-0.5446344614028931,1.0,0.0,0.0
test,1.4362819194793701,-1.5983078479766846,-1.45486581325531,-0.39904603362083435,-0.8158082962036133,1.452027440071106,-1.0250674486160278,0.06146316975355148,-1.0880329608917236,0.0,1.0,0.0
test,1.4204320907592773,-0.6612261533737183,0.33802518248558044,1.1806097030639648,-1.5065876245498657,-0.146434485912323,-0.2725658416748047,2.7459592819213867,-1.1949642896652222,0.0,0.0,1.0
test,1.5357803106307983,-1.4539169073104858,-1.2152029275894165,-0.42200738191604614,-1.342509150505066,0.5602872967720032,-1.131424069404602,0.8711448907852173,-0.3124803304672241,1.0,0.0,0.0
test,0.5258198380470276,-0.49452945590019226,-1.7058027982711792,0.3297892212867737,-1.3995985984802246,1.0240079164505005,-1.261865496635437,1.5919182300567627,-0.5465164184570312,0.0,1.0,0.0
test,1.2824294567108154,-1.6832795143127441,0.7058365345001221,-2.2525475025177,-2.533604621887207,-0.767100989818573,-1.4217573404312134,0.5206561088562012,-0.5315976738929749,0.0,0.0,1.0
test,2.0078608989715576,-0.9149764776229858,-0.6012743711471558,0.3442496657371521,-2.034121036529541,-0.2297459840774536,-1.357818603515625,0.39695149660110474,-0.26522260904312134,1.0,0.0,0.0
test,2.145066261291504,-1.192655086517334,-1.7003239393234253,-0.05975024774670601,-2.7651724815368652,1.146727442741394,-1.631138801574707,0.851254403591156,-0.1355174332857132,0.0,1.0,0.0
test,2.8742012977600098,-0.8469158411026001,-2.3516154289245605,0.7583111524581909,-1.6898956298828125,0.19794771075248718,-1.1999701261520386,0.07979878783226013,-2.4291574954986572,0.0,0.0,1.0
test,1.7172162532806396,-1.207429051399231,-0.6808702349662781,0.3212927579879761,-1.7795473337173462,0.3452618718147278,-1.5091063976287842,1.2444429397583008,-0.6383750438690186,1.0,0.0,0.0
test,1.570878505706787,-1.35530686378479,-2.119621753692627,-0.16963724792003632,-1.5996865034103394,0.15487085282802582,-1.2035444974899292,1.9618293046951294,-0.8130196332931519,0.0,1.0,0.0
test,0.5836575031280518,0.632787823677063,-0.8021029233932495,1.9661704301834106,-1.2515867948532104,0.18774668872356415,-1.3704159259796143,1.4412567615509033,0.11082910001277924,0.0,0.0,1.0
test,1.4211978912353516,-0.48425450921058655,-0.7314942479133606,-0.20098836719989777,-1.3022594451904297,-0.05580833554267883,-1.2040961980819702,0.18381205201148987,0.12948325276374817,1.0,0.0,0.0
test,1.009317398071289,-1.8026492595672607,-0.2538597583770752,0.5286409258842468,-0.8474764227867126,1.1989495754241943,-1.0615381002426147,-0.05500306934118271,-0.685720682144165,0.0,1.0,0.0
test,1.5840041637420654,0.6808323860168457,-0.9662823677062988,1.0655311346054077,-2.313594341278076,1.5431240797042847,-1.3168882131576538,-0.7590699791908264,0.3992864191532135,0.0,0.0,1.0
test,1.6881890296936035,-1.0362391471862793,-0.6021417379379272,0.3849162757396698,-2.0953965187072754,-0.15011535584926605,-0.6133854985237122,0.8154247403144836,-0.4276723265647888,1.0,0.0,0.0
test,2.06520414352417,-0.740416407585144,0.4505011737346649,-0.2954299747943878,-0.9774662256240845,-0.10966828465461731,-2.0938515663146973,-0.025420110672712326,-1.071277379989624,0.0,1.0,0.0
test,0.1694175750017166,0.27933308482170105,0.31163448095321655,1.178812026977539,-1.1576123237609863,-0.37228724360466003,-0.5507287383079529,2.0137107372283936,-0.6846769452095032,0.0,0.0,1.0
test,1.4589630365371704,-0.7636658549308777,-0.6725029945373535,0.47481635212898254,-1.756986379623413,0.28349265456199646,-0.44137540459632874,0.3731066882610321,-0.7352769374847412,1.0,0.0,0.0
test,0.6054099202156067,-0.48915791511535645,-0.0797419622540474,0.482047438621521,-0.9260880351066589,0.2419484257698059,-0.4564252197742462,0.2743638753890991,-1.574920654296875,0.0,1.0,0.0
test,0.603180468082428,0.39071032404899597,-1.848656177520752,1.601510763168335,-1.8633803129196167,-0.2406189888715744,-0.22865980863571167,0.2139943391084671,0.5377185344696045,0.0,0.0,1.0
test,1.0971744060516357,-1.0913957357406616,-0.36922192573547363,-0.7837247252464294,-1.5604995489120483,0.09057962149381638,-0.7956533432006836,0.3354097306728363,-0.3828481435775757,1.0,0.0,0.0
test,1.899501085281372,-1.552005648612976,0.21228457987308502,-0.13733665645122528,-1.153496503829956,0.00038082958781160414,-2.345926284790039,0.5336142182350159,0.24545374512672424,0.0,1.0,0.0
test,1.0944697856903076,-1.3625357151031494,-0.7554927468299866,-0.38314104080200195,-3.401197671890259,-1.516388177871704,0.007254068274050951,1.338248372077942,0.3718499541282654,0.0,0.0,1.0
test,1.270957589149475,-0.8745704889297485,-0.48094648122787476,-0.45599132776260376,-2.3904106616973877,0.1779520958662033,-1.2819178104400635,0.6146685481071472,-0.060223598033189774,1.0,0.0,0.0
test,0.32072514295578003,-0.8282185792922974,0.03425486385822296,-0.474333256483078,-1.6184840202331543,0.9800205826759338,-1.1349413394927979,-0.5030969977378845,-0.42916223406791687,0.0,1.0,0.0
test,2.405200481414795,-1.5897401571273804,-0.9045156836509705,0.8234196901321411,0.3197786509990692,1.289949893951416,-0.058815259486436844,0.848362922668457,-1.027035117149353,0.0,0.0,1.0
test,1.2412856817245483,-1.2067614793777466,-0.5168339610099792,0.04674685373902321,-2.2626864910125732,-0.3922783136367798,-0.958572506904602,0.4145122170448303,-0.5710779428482056,1.0,0.0,0.0
test,1.638076901435852,-0.3542487919330597,-0.3347913324832916,-1.2325974702835083,-1.7739917039871216,-0.8525102138519287,-1.1349258422851562,1.5998494625091553,-0.048292580991983414,0.0,1.0,0.0
test,2.4964818954467773,-0.7769938111305237,1.16635262966156,0.5006945133209229,-1.1811599731445312,0.27056005597114563,-2.0802879333496094,-0.15869203209877014,0.8888078331947327,0.0,0.0,1.0
test,1.2701265811920166,-0.6630856394767761,-0.6709182858467102,-0.42415452003479004,-0.828335165977478,0.4237988591194153,-1.0107399225234985,0.5631932616233826,-0.6730825901031494,1.0,0.0,0.0
test,1.3128740787506104,-0.6779175996780396,0.5349152088165283,1.1569993495941162,-1.4386382102966309,0.39648109674453735,-0.7786124348640442,0.38432595133781433,-1.0278884172439575,0.0,1.0,0.0
test,1.7271353006362915,-0.25553256273269653,-0.695417046546936,-0.2627469599246979,-4.362733840942383,-0.08936162292957306,-0.2509568929672241,0.20153026282787323,-1.1286066770553589,0.0,0.0,1.0
test,1.4365836381912231,-1.2197059392929077,-0.5533366203308105,-0.0065263607539236546,-1.312596321105957,0.5359423160552979,-0.9930949807167053,-0.12932634353637695,-0.4741625189781189,1.0,0.0,0.0
test,1.0996637344360352,0.3230798542499542,-1.2046161890029907,0.28317147493362427,-2.2807655334472656,0.13975684344768524,0.07553185522556305,0.25900596380233765,-0.8356635570526123,0.0,1.0,0.0
test,1.9814836978912354,0.013838255777955055,-1.6972463130950928,-0.485740065574646,-0.8335626125335693,-0.46613237261772156,-0.17189888656139374,-0.5786259174346924,1.3342864513397217,0.0,0.0,1.0
test,1.487959861755371,-1.61268150806427,-0.6608176827430725,-0.47491180896759033,-2.0007083415985107,0.5469980835914612,-1.0570971965789795,0.28534209728240967,-0.6082463264465332,1.0,0.0,0.0
test,0.9725918769836426,-0.822590172290802,-1.2097175121307373,0.25025874376296997,-1.8334494829177856,0.3840092122554779,-2.4727582931518555,-0.36426639556884766,0.23004654049873352,0.0,1.0,0.0
test,0.7404642701148987,0.462736576795578,-0.5553246140480042,0.7813339829444885,-1.8843791484832764,0.7387272715568542,-1.9140337705612183,-1.564396619796753,-0.224160298705101,0.0,0.0,1.0
test,1.3033360242843628,-1.0147868394851685,-1.480177640914917,-0.2028718739748001,-1.916792631149292,0.42570415139198303,-1.005910038948059,0.03843030706048012,-0.609549880027771,1.0,0.0,0.0
test,2.107318162918091,-0.14380814135074615,-1.0288134813308716,-0.7062689661979675,-2.1734087467193604,0.2471131831407547,-0.43050768971443176,-0.1293685883283615,-1.7545475959777832,0.0,1.0,0.0
test,2.5436182022094727,-0.06202476844191551,-0.34805142879486084,1.5939035415649414,-1.372825264930725,0.16643266379833221,0.7043572068214417,-0.09699509292840958,-0.7503244280815125,0.0,0.0,1.0
test,1.742045283317566,-0.7827110886573792,-0.3686990737915039,0.09876310080289841,-1.850821852684021,-0.37044191360473633,-1.6870120763778687,0.7524171471595764,-0.7765100598335266,1.0,0.0,0.0
test,1.923680305480957,-0.6393927335739136,-0.7297454476356506,-0.16869468986988068,-2.294666290283203,-0.7950846552848816,-0.8870304822921753,1.56096613407135,0.6410607695579529,0.0,1.0,0.0
test,0.9390832781791687,0.48258206248283386,-1.4722020626068115,-1.5783426761627197,-1.939866542816162,0.27761802077293396,-1.2843554019927979,2.5920374393463135,-0.10058096051216125,0.0,0.0,1.0
test,1.5011061429977417,-0.7782528400421143,-0.6264592409133911,-0.4818703830242157,-0.9535949230194092,0.10179971158504486,-1.4948283433914185,0.20859268307685852,-0.785287082195282,1.0,0.0,0.0
test,1.5604231357574463,-1.6824332475662231,-1.9556723833084106,-0.3838559687137604,-2.8536205291748047,-0.45431485772132874,-0.8347519040107727,0.44683384895324707,-0.6768389940261841,0.0,1.0,0.0
test,2.5506439208984375,-0.1649649292230606,-0.8199971914291382,1.0772716999053955,-1.2175968885421753,1.1999698877334595,-1.6449434757232666,1.516523003578186,-2.4210879802703857,0.0,0.0,1.0
test,1.9688286781311035,-0.54500412940979,-0.9946434497833252,-0.13544243574142456,-1.666304349899292,0.8653883934020996,-1.3883956670761108,0.5351023077964783,-0.2922987639904022,1.0,0.0,0.0
test,1.404902696609497,-0.9175688624382019,-1.296083927154541,-0.525643527507782,-2.8629724979400635,-0.38677147030830383,-0.9221551418304443,1.9377944469451904,-0.5208130478858948,0.0,1.0,0.0
test,2.442530632019043,-1.947487711906433,-1.8423340320587158,1.0525851249694824,-2.5570623874664307,0.9656630754470825,-1.9380929470062256,1.462887167930603,0.6989951729774475,0.0,0.0,1.0
test,1.407521367073059,-0.8177010416984558,-1.6483054161071777,0.01943858712911606,-1.7342239618301392,0.4583892226219177,-1.2969995737075806,0.426317036151886,-0.3095850944519043,1.0,0.0,0.0
test,0.8499317169189453,-1.0692708492279053,-0.10330884903669357,-0.052298374474048615,-3.229931116104126,0.5194233655929565,-1.2990562915802002,0.11066033691167831,-1.1142406463623047,0.0,1.0,0.0
test,1.5888222455978394,0.3828016519546509,0.32750555872917175,-0.7405225038528442,-0.9239909052848816,-1.3008493185043335,-2.1216304302215576,1.2149343490600586,0.7606630921363831,0.0,0.0,1.0
test,1.575419306755066,-0.8526836037635803,-1.206155776977539,0.1546093076467514,-1.8281036615371704,-0.30244114995002747,-1.6133078336715698,0.1407233029603958,-0.3658480644226074,1.0,0.0,0.0
test,1.1153903007507324,-0.3048960268497467,-0.7254897356033325,-1.2186005115509033,-1.3336740732192993,0.8940151333808899,0.1311880648136139,0.9545475840568542,-0.5195230841636658,0.0,1.0,0.0
test,0.15286609530448914,-0.8757928609848022,-0.4376494288444519,-0.9070016741752625,-2.4164679050445557,-1.628543496131897,-0.8299199938774109,1.7920278310775757,-1.645150899887085,0.0,0.0,1.0
test,1.241841435432434,-1.2130510807037354,-1.157861351966858,-0.17953002452850342,-1.531790018081665,-0.38968291878700256,-0.6852716207504272,0.31270352005958557,-0.7905912399291992,1.0,0.0,0.0
test,1.9224590063095093,-1.0701271295547485,-1.5855258703231812,0.6060004234313965,-2.074449300765991,1.0088272094726562,-0.09988994896411896,0.9769293069839478,-1.239310622215271,0.0,1.0,0.0
test,3.0795817375183105,0.5297441482543945,0.37463876605033875,-0.8583090305328369,-2.522442102432251,-0.5874587893486023,-1.5012130737304688,0.26737070083618164,-1.6266933679580688,0.0,0.0,1.0
test,1.0572561025619507,-1.213125467300415,-1.150870442390442,-0.07307952642440796,-1.1404355764389038,0.1426345556974411,-1.5767725706100464,0.7119925022125244,-0.3249315619468689,1.0,0.0,0.0
test,2.0856525897979736,-0.9882009625434875,-1.8613723516464233,-0.26697471737861633,-0.8452268838882446,1.1559319496154785,-0.8912850022315979,0.4303601384162903,-1.3887717723846436,0.0,1.0,0.0
test,1.009404182434082,0.8948903679847717,-0.8562465310096741,0.43247509002685547,-2.4757230281829834,-1.436643123626709,-1.1728529930114746,-0.7842316627502441,-0.1675276905298233,0.0,0.0,1.0
test,1.1885448694229126,-1.1470215320587158,-1.1794086694717407,-0.21693086624145508,-1.1732518672943115,0.019692838191986084,-0.6898789405822754,1.0002291202545166,-0.4211161136627197,1.0,0.0,0.0
test,0.7382955551147461,-1.3725560903549194,-1.8427406549453735,-1.1972448825836182,-2.426025390625,-0.053113121539354324,-0.6824513673782349,0.6454617977142334,-0.19331742823123932,0.0,1.0,0.0
test,2.613199472427368,-1.0850023031234741,-2.0684702396392822,0.5442558526992798,-1.8589203357696533,-1.8957613706588745,-0.362937867641449,0.30203282833099365,-1.2919903993606567,0.0,0.0,1.0
test,1.7749824523925781,-0.9864090085029602,-0.33401694893836975,0.413873553276062,-1.2291628122329712,0.26607075333595276,-1.3431875705718994,0.4208557605743408,-0.8936496376991272,1.0,0.0,0.0
test,1.7033531665802002,-1.817733645439148,0.006733542773872614,-0.618051290512085,-1.0965204238891602,0.32850417494773865,-1.8116406202316284,1.3251396417617798,-1.4992884397506714,0.0,1.0,0.0
test,0.2321314811706543,-0.3650799095630646,0.7989252805709839,0.21902303397655487,-2.0886943340301514,1.1080827713012695,-0.09864745289087296,-0.35880470275878906,0.6741834282875061,0.0,0.0,1.0
test,1.676779866218567,-0.8311916589736938,-0.134989932179451,0.11874592304229736,-1.7027114629745483,-0.14582191407680511,-1.3982962369918823,0.13682205975055695,-0.8811860680580139,1.0,0.0,0.0
test,0.9076130390167236,-0.5198270678520203,-0.05200251564383507,-0.5666272640228271,-2.4507830142974854,0.048777997493743896,-1.7680879831314087,1.5108648538589478,0.43455010652542114,0.0,1.0,0.0
test,-0.296074777841568,-0.130814790725708,-0.7753188014030457,0.6580142974853516,-0.2633761763572693,0.8717963099479675,-2.569838523864746,0.6497947573661804,-0.35147345066070557,0.0,0.0,1.0
test,1.859163761138916,-1.213370680809021,-0.9128602743148804,0.22364290058612823,-1.9157663583755493,0.6915841102600098,-1.4788920879364014,0.9305971264839172,-0.35425737500190735,1.0,0.0,0.0
test,2.2399449348449707,-0.9536097049713135,-1.0975818634033203,0.3159695863723755,-0.8462744355201721,-0.22851251065731049,-0.13062483072280884,-0.5215784907341003,-0.6191555261611938,0.0,1.0,0.0
test,0.4246688783168793,-0.5791094899177551,0.34119537472724915,-0.6551690101623535,-2.170868396759033,2.3984291553497314,-1.1580853462219238,0.790674090385437,-1.5757322311401367,0.0,0.0,1.0
test,1.5998741388320923,-1.5681086778640747,-0.5745023488998413,0.21596300601959229,-1.4722155332565308,0.4988311529159546,-1.0425841808319092,1.0169814825057983,-0.5860605835914612,1.0,0.0,0.0
test,1.028123378753662,-1.1992698907852173,0.0974668338894844,0.27421995997428894,-1.778954267501831,1.6531862020492554,-1.1522809267044067,-0.11159703880548477,-0.3293057382106781,0.0,1.0,0.0
test,2.414102554321289,0.8741365671157837,-0.7606961131095886,0.8178511261940002,-2.0349881649017334,1.3445297479629517,0.04883502796292305,1.69459867477417,-0.6647852063179016,0.0,0.0,1.0
test,1.257555365562439,-1.1553765535354614,-0.051366906613111496,-0.15765106678009033,-1.8537739515304565,-0.14437948167324066,-1.252860426902771,0.7589268684387207,-0.9710400104522705,1.0,0.0,0.0
test,1.5060323476791382,-0.7056418657302856,-2.4441654682159424,0.8448265194892883,-1.6306586265563965,-0.15187214314937592,-1.2475776672363281,0.4956461191177368,-0.8018110394477844,0.0,1.0,0.0
test,1.192781925201416,-1.9939868450164795,0.5739843845367432,0.4655889570713043,-1.0712761878967285,0.7401835322380066,-0.8298171758651733,-0.20512476563453674,-2.568265676498413,0.0,0.0,1.0
test,1.6040117740631104,-0.9628364443778992,-0.801461935043335,0.5129261612892151,-2.0395090579986572,0.28851309418678284,-0.734062135219574,0.9839038252830505,-0.2747665345668793,1.0,0.0,0.0
test,1.9357255697250366,-0.6979345679283142,-0.589989423751831,0.4601728022098541,-0.5840663313865662,0.1774708330631256,-1.74281644821167,-0.7495577335357666,-0.5067665576934814,0.0,1.0,0.0
test,1.8470542430877686,-1.1011756658554077,-2.631056547164917,0.17833967506885529,-2.3686928749084473,1.5357364416122437,-0.9717845320701599,0.7151141166687012,1.1469831466674805,0.0,0.0,1.0
test,1.8875600099563599,-0.7094060182571411,-1.142688274383545,-0.004090557340532541,-1.1545863151550293,0.14229080080986023,-0.987515926361084,1.1747757196426392,-0.6862398386001587,1.0,0.0,0.0
test,0.8633971214294434,-1.0643893480300903,-1.5241358280181885,0.4684078097343445,-2.832204818725586,0.5183324813842773,-1.4943408966064453,-0.39463645219802856,-0.27158239483833313,0.0,1.0,0.0
test,0.2552136480808258,0.12269779294729233,-0.45306533575057983,-0.8093746900558472,-0.503628134727478,-1.7608834505081177,-1.224983811378479,0.8370270133018494,-1.4101706743240356,0.0,0.0,1.0
test,2.0009098052978516,-0.4084101915359497,-0.9491286873817444,0.13075797259807587,-1.7599221467971802,0.6099361181259155,-1.3533132076263428,0.18639743328094482,-0.4910084009170532,1.0,0.0,0.0
test,1.753027319908142,-1.2801837921142578,0.1290813535451889,0.48271313309669495,-1.705583095550537,-0.48840317130088806,-2.501373767852783,0.7725299596786499,-1.0296330451965332,0.0,1.0,0.0
test,0.45266255736351013,-1.100009560585022,0.5179935097694397,0.4111826419830322,-1.831193208694458,0.3254232108592987,-0.9200341105461121,-1.8129183053970337,-0.43939706683158875,0.0,0.0,1.0
test,1.3764073848724365,-1.278164267539978,-0.050887640565633774,-0.20191361010074615,-2.068606376647949,-0.04483693838119507,-1.1595585346221924,0.27126526832580566,-0.5556948184967041,1.0,0.0,0.0
test,1.841966152191162,-0.5170865058898926,-1.248915195465088,-0.021194294095039368,-1.550025463104248,-1.3363187313079834,-1.8605358600616455,0.04061903804540634,-1.1737793684005737,0.0,1.0,0.0
test,0.5550109148025513,-0.9375871419906616,-1.5207483768463135,-1.5057615041732788,-1.8021507263183594,-0.2667464017868042,-0.6897739171981812,1.9464901685714722,1.3086086511611938,0.0,0.0,1.0
test,1.4368832111358643,-0.658115565776825,-0.8819591999053955,-0.23025216162204742,-2.411940813064575,0.4822424352169037,-0.5950082540512085,0.6360120177268982,-0.5874135494232178,1.0,0.0,0.0
test,1.3687320947647095,-1.9935362339019775,0.6872519254684448,-0.20630545914173126,-1.4547173976898193,-0.1250665932893753,-1.2343924045562744,0.680371880531311,0.11347316950559616,0.0,1.0,0.0
test,2.233776807785034,-2.423264265060425,0.06529409438371658,1.0206717252731323,-1.3935960531234741,-0.2679445445537567,-0.9825084209442139,-1.3251819610595703,-0.4159276783466339,0.0,0.0,1.0
test,1.6496247053146362,-1.3320224285125732,-0.7693228125572205,0.18364395201206207,-1.5912225246429443,-0.41922861337661743,-1.4734892845153809,1.019239902496338,-0.6125290393829346,1.0,0.0,0.0
test,1.67439603805542,-0.2761918604373932,-0.6600735187530518,0.6216368079185486,-2.022319793701172,1.2370601892471313,-0.2973717153072357,1.2720881700515747,-1.313012957572937,0.0,1.0,0.0
test,2.3073158264160156,0.11400657147169113,-0.1413641721010208,1.603947639465332,-1.2904738187789917,-0.8918631076812744,-0.6840238571166992,2.1276867389678955,-0.4436250925064087,0.0,0.0,1.0
test,1.7691574096679688,-0.8084927797317505,-1.068612813949585,-0.5621045827865601,-2.067042589187622,0.018475089222192764,-1.1189602613449097,1.0119006633758545,-1.1124420166015625,1.0,0.0,0.0
test,1.2908072471618652,-1.6384857892990112,-1.3992202281951904,-0.45105305314064026,-3.116617202758789,-0.11475013196468353,-0.2904033958911896,0.49032118916511536,-0.39828935265541077,0.0,1.0,0.0
test,2.3530752658843994,-0.7496592998504639,-2.1155483722686768,1.6402614116668701,-1.7219889163970947,-0.49257975816726685,-2.179382085800171,1.8067550659179688,-1.0333218574523926,0.0,0.0,1.0
test,1.4457207918167114,-0.4187450706958771,-0.7215766310691833,0.0016146902926266193,-1.319571614265442,0.5899698138237,-0.986140787601471,-0.00520599028095603,-0.8356449007987976,1.0,0.0,0.0
test,0.5133795738220215,-1.405704379081726,-0.982532799243927,-0.7410138845443726,-2.5400357246398926,-0.8737272024154663,-1.1161584854125977,0.04407978430390358,-0.07097521424293518,0.0,1.0,0.0
test,0.18395499885082245,-1.9679876565933228,0.008812440559267998,-0.3289254903793335,-0.33740583062171936,0.7744444608688354,-1.5830533504486084,0.9092652797698975,1.1758116483688354,0.0,0.0,1.0
test,1.8475579023361206,-1.1215556859970093,-0.7896707653999329,0.1642533540725708,-1.6809228658676147,0.3358314633369446,-1.04544997215271,1.3588595390319824,-0.857397735118866,1.0,0.0,0.0
test,1.4066897630691528,-1.7500485181808472,-1.6144789457321167,0.41495174169540405,-0.552061140537262,-0.335053026676178,-1.7287466526031494,1.0587317943572998,-0.8891531229019165,0.0,1.0,0.0
test,0.8522313833236694,0.3238067328929901,-1.3531067371368408,0.025951599702239037,-3.44193696975708,0.9647224545478821,-0.20235171914100647,1.3960926532745361,-1.7878445386886597,0.0,0.0,1.0
test,2.083510160446167,-0.8270488381385803,-0.741371214389801,0.2912762761116028,-2.104006767272949,0.18991069495677948,-1.5140223503112793,0.39467862248420715,-0.859090268611908,1.0,0.0,0.0
test,1.4690955877304077,-1.6459885835647583,-0.23724853992462158,-1.241058588027954,-1.8574467897415161,-0.2552666664123535,-0.8221320509910583,-0.4172581136226654,-1.3316134214401245,0.0,1.0,0.0
test,0.8287832140922546,0.8256612420082092,-1.230623722076416,-1.2192107439041138,-2.290714740753174,-0.353034645318985,-1.2885570526123047,2.47444486618042,-0.8346790075302124,0.0,0.0,1.0
test,1.59821355342865,-1.0087995529174805,-0.9584140181541443,0.17122673988342285,-1.2846964597702026,-0.035706840455532074,-0.8685994148254395,1.115155577659607,-1.0907114744186401,1.0,0.0,0.0
test,2.5750691890716553,-0.3342626690864563,-1.307912826538086,-0.1264740377664566,-1.2397918701171875,-0.675054669380188,-0.14501667022705078,0.9450365304946899,-1.0220969915390015,0.0,1.0,0.0
test,-0.5783673524856567,-1.5554773807525635,-1.1941239833831787,0.8457197546958923,-2.505361795425415,-1.0257881879806519,-0.8474973440170288,1.2690539360046387,-1.2020862102508545,0.0,0.0,1.0
test,1.1576776504516602,-0.860822319984436,-0.28992006182670593,0.027364972978830338,-1.6815283298492432,0.44430872797966003,-1.0990830659866333,0.41720157861709595,0.16331008076667786,1.0,0.0,0.0
test,1.7939006090164185,-0.2503712773323059,0.22273337841033936,-0.6283587217330933,-0.4754185080528259,0.4015890061855316,-0.519068717956543,0.4620344638824463,-1.1785908937454224,0.0,1.0,0.0
test,1.3971086740493774,-0.4193251132965088,0.4841908812522888,0.9416965246200562,-2.604139566421509,0.16354894638061523,0.6467209458351135,1.94546377658844,-0.20366795361042023,0.0,0.0,1.0
test,1.1554112434387207,-0.754399299621582,-0.29815447330474854,-0.07109761983156204,-1.027915120124817,0.3097395598888397,-1.5245325565338135,0.7577217221260071,-0.6879178285598755,1.0,0.0,0.0
test,2.5138354301452637,-1.368179440498352,0.2858562767505646,-0.5587590336799622,-2.0797786712646484,1.0484232902526855,-1.4166953563690186,0.8673474788665771,0.03617022931575775,0.0,1.0,0.0
test,-0.0645454004406929,0.3861645460128784,-0.9570679068565369,-0.42712652683258057,-0.9569879174232483,2.035653591156006,-1.3390705585479736,-0.24106894433498383,-0.9344077110290527,0.0,0.0,1.0
test,2.05804443359375,-0.9159552454948425,-0.6848084330558777,-0.1346571445465088,-1.0211318731307983,0.17837032675743103,-1.3766815662384033,0.16880936920642853,-0.6063677668571472,1.0,0.0,0.0
test,1.162589430809021,-0.5023448467254639,-0.8992140889167786,0.5780366063117981,-2.2380032539367676,1.5999572277069092,-1.1408774852752686,-0.21755829453468323,-1.0075812339782715,0.0,1.0,0.0
test,3.589651584625244,-1.2102179527282715,-0.21558499336242676,1.3403531312942505,-2.683924674987793,-0.6440483927726746,-0.8750869035720825,0.2504453957080841,-0.24704718589782715,0.0,0.0,1.0
test,1.4235200881958008,-0.7173698544502258,-1.2041500806808472,-0.19627203047275543,-1.2313036918640137,0.6159346699714661,-1.0784438848495483,0.4161238372325897,-1.1485228538513184,1.0,0.0,0.0
test,1.3488303422927856,-0.4528164565563202,-2.3376269340515137,-1.1161872148513794,-1.3873966932296753,0.3383026719093323,-1.4943469762802124,0.8701606392860413,-0.23307974636554718,0.0,1.0,0.0
test,-0.05495990812778473,-1.1855366230010986,-1.7135978937149048,-1.1511757373809814,-3.6936609745025635,0.189935564994812,-1.0246126651763916,1.1539500951766968,-1.0462452173233032,0.0,0.0,1.0
test,1.9395743608474731,-1.090458869934082,-0.9649602174758911,-0.0808723121881485,-2.1648666858673096,-0.3285480737686157,-1.5686904191970825,0.4173171818256378,-0.44786491990089417,1.0,0.0,0.0
test,0.6937259435653687,-0.8135851621627808,-0.8907413482666016,0.22499315440654755,-1.4720044136047363,-1.4245617389678955,-1.118283748626709,0.09593402594327927,-1.15391206741333,0.0,1.0,0.0
test,3.160402536392212,-0.8173081278800964,-0.7337626218795776,-0.4406879246234894,-3.190983533859253,1.3420062065124512,-1.5941662788391113,1.5757564306259155,0.5862537622451782,0.0,0.0,1.0
test,1.5364214181900024,-1.0130126476287842,-1.3466793298721313,-0.1545814722776413,-1.7789571285247803,0.46207138895988464,-1.759658932685852,0.9212175607681274,-0.8106228113174438,1.0,0.0,0.0
test,1.7107585668563843,-0.5062792301177979,-2.160095453262329,0.3696264922618866,-1.492530345916748,0.9819563627243042,-0.9842909574508667,1.5437111854553223,-0.5064887404441833,0.0,1.0,0.0
test,0.20544284582138062,-2.003598213195801,-1.9053781032562256,-0.7822650671005249,-0.8772761821746826,0.5111247897148132,-0.0757175162434578,0.17277833819389343,-2.0849995613098145,0.0,0.0,1.0
test,1.3263987302780151,-0.8647252917289734,-0.6714363098144531,0.09340726584196091,-1.0295982360839844,0.008358588442206383,-1.269053339958191,0.8896880745887756,0.03243333846330643,1.0,0.0,0.0
test,1.337804913520813,0.12881800532341003,-1.3581761121749878,-0.8541069626808167,-1.4255167245864868,-0.0913756787776947,-0.35414066910743713,0.5035988688468933,-1.7235920429229736,0.0,1.0,0.0
test,2.021052122116089,-1.2003692388534546,0.5086086392402649,-1.8448090553283691,-0.9005990028381348,-0.15249992907047272,-0.19347915053367615,0.1360025405883789,0.9572160243988037,0.0,0.0,1.0
