split,feature_0,feature_1,feature_2,feature_3,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9
test,7.092535972595215,-1.0804892778396606,-3.943145513534546,0.6310975551605225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6573928594589233,2.8769402503967285,-2.6931371688842773,-6.4752702713012695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.0115251541137695,-6.5498223304748535,3.39859938621521,0.8130391240119934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5557317137718201,-4.67358922958374,-3.880406379699707,-8.991118431091309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.05305412784218788,-1.5906552076339722,-0.8131848573684692,0.5387617349624634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8427696228027344,-1.3181259632110596,-1.7023628950119019,0.8204498291015625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.918365478515625,1.0547401905059814,0.5513132810592651,-1.1077892780303955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.766271948814392,-3.6243321895599365,-4.018527030944824,0.5315147638320923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0342767238616943,-1.6739765405654907,-2.9448342323303223,4.3610148429870605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.512155294418335,3.239783763885498,-3.7707083225250244,2.078082799911499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.2441606521606445,-4.187434673309326,-0.9005529880523682,1.9947494268417358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.783389091491699,4.482815742492676,-5.090129852294922,-0.8030802011489868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.765475749969482,5.798463344573975,-0.0665072351694107,3.6998984813690186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.125730037689209,6.151670932769775,-5.836651802062988,3.424675226211548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.065333604812622,-1.8278355598449707,-0.15510520339012146,0.06460295617580414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9970926642417908,-1.002701759338379,-0.15942342579364777,0.14961852133274078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3936020135879517,-1.6297855377197266,-1.8791086673736572,1.754827618598938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.308513879776001,-0.842441201210022,0.9999330639839172,1.467220664024353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.5814476013183594,-4.910071849822998,-1.0583271980285645,-0.7927268743515015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.8144140243530273,0.11049330234527588,4.5043158531188965,1.7232080698013306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.5422005653381348,-5.434287071228027,0.5288494229316711,-3.3423008918762207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.808644771575928,-6.091933250427246,1.9056313037872314,1.150425910949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.2682127952575684,-4.217442512512207,1.3950635194778442,8.008295059204102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.567409992218018,3.727125644683838,-7.998464107513428,-1.589059829711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9314878582954407,-1.2892701625823975,-1.6129872798919678,-0.7880555391311646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9508912563323975,-1.0512361526489258,-2.546271800994873,-0.3465440571308136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5833148956298828,1.042952537536621,-1.0227605104446411,1.2070192098617554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3515493869781494,-2.657114028930664,-0.02369028702378273,-1.8773273229599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.3674204349517822,-5.152092456817627,0.8689526319503784,-0.5705826878547668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.857290267944336,-1.756691575050354,3.7015397548675537,3.0948925018310547,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.421292304992676,-3.54132080078125,1.081495761871338,-1.1052782535552979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.968228816986084,-8.24477767944336,-1.2085044384002686,-4.013438701629639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7236411571502686,6.789322853088379,0.6343360543251038,2.99495530128479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.199211835861206,5.295515060424805,-7.018052101135254,-4.464582443237305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0615348815917969,-1.4991378784179688,-0.48101291060447693,0.7729663848876953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.3656063973903656,-1.5876439809799194,-0.03628239408135414,-1.740497350692749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.440061569213867,0.22215095162391663,-1.4250105619430542,-1.9823921918869019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.930311679840088,-0.24125881493091583,-2.0326528549194336,-3.0728237628936768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4902423620223999,-6.150973796844482,-0.45341742038726807,-1.126693606376648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1942697763442993,3.673999547958374,-0.10873164981603622,2.5058207511901855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.23814228177070618,-3.296827793121338,2.1002893447875977,-5.925447940826416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.2678744792938232,3.755776882171631,3.79268479347229,3.351383686065674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.583673477172852,4.4382476806640625,2.3817696571350098,-3.7807064056396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.11750081181526184,-8.458441734313965,-6.463656902313232,4.163173675537109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.3674631118774414,-1.5573686361312866,-0.17623090744018555,0.012430313974618912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6401821374893188,0.3353537917137146,-1.5764104127883911,0.4256496727466583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07575304061174393,-2.000783920288086,1.7203835248947144,-0.945429801940918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6272512078285217,-4.605044364929199,-1.4096602201461792,-1.738491415977478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1838035583496094,-2.316781520843506,1.9022188186645508,-2.667433023452759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.6828802824020386,-6.825124263763428,-0.21690702438354492,2.186936616897583,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8212047815322876,-6.070708751678467,3.447092056274414,0.061325542628765106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.423605442047119,-8.201115608215332,-2.1448402404785156,-3.566892623901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.308537006378174,4.136517524719238,3.375124931335449,-2.5915584564208984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.81145715713501,-1.125218391418457,6.022497177124023,3.842449426651001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.16149696707725525,-1.3980433940887451,-1.6086764335632324,0.3574594259262085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.053515911102295,-0.8740653395652771,-0.649526834487915,-1.5090006589889526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.1833553314208984,-3.114487648010254,0.9897556304931641,-0.18615451455116272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5049850940704346,0.9041723608970642,1.619552731513977,1.949562430381775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9563592076301575,-5.027009963989258,-2.829282283782959,2.0938637256622314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.4212121367454529,-4.5174880027771,0.09509280323982239,-4.986123561859131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,5.111886024475098,-1.732054591178894,4.535434246063232,0.16937807202339172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.2280561923980713,2.9037389755249023,0.9587664604187012,5.091976642608643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8826317191123962,-7.20450496673584,-4.0089240074157715,-5.8802690505981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.566605091094971,-0.7486060857772827,-6.473419666290283,4.804340839385986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8279468417167664,-1.8029048442840576,-1.149134635925293,-0.8895118236541748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8577723503112793,-2.0235354900360107,0.46258115768432617,0.5459415912628174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7673618793487549,-3.765362501144409,-0.2856098711490631,-0.24161787331104279,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7002030611038208,0.8238521814346313,1.2560969591140747,-0.594849705696106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.5440642833709717,-0.46691572666168213,0.40434443950653076,1.8438541889190674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.9301655292510986,1.501975417137146,-1.1112275123596191,-2.4332962036132812,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8422650694847107,-4.122946739196777,5.205401420593262,0.5633536577224731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.9552390575408936,4.012795925140381,-0.1078784316778183,-3.5602669715881348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.3289443254470825,-0.9815220236778259,2.290893077850342,-8.15500545501709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.115236282348633,-7.491437911987305,6.158584117889404,0.2664412558078766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.6580598950386047,-0.36260050535202026,-0.9474372863769531,-0.3428264260292053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2689838111400604,-0.8257971405982971,-2.740501880645752,0.5154902338981628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.07151388376951218,0.9584252834320068,-2.7292654514312744,-0.4977560043334961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.0289971828460693,0.3084532618522644,1.3618510961532593,-0.003174735000357032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9434927701950073,0.27592942118644714,-0.48509833216667175,4.34202766418457,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,5.646663665771484,0.895449161529541,1.1229008436203003,1.783336877822876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.768011450767517,0.5237061381340027,-4.194926738739014,-5.389528751373291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.468080759048462,3.147078275680542,4.273472785949707,3.369478702545166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.5891432762146,-0.35960304737091064,2.243497133255005,-6.4308271408081055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,10.19511890411377,2.1133618354797363,-0.7302935719490051,-0.02890724129974842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8103549480438232,-1.711124300956726,-1.6228383779525757,-0.6716116070747375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.4700353145599365,-1.9176216125488281,0.18413767218589783,1.3246877193450928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.031362533569336,1.177464246749878,-1.3262208700180054,-1.1310570240020752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.0471173524856567,-4.686811923980713,-0.15637615323066711,1.922614336013794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.583472728729248,-3.1164140701293945,-4.635162830352783,0.6364964246749878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.21960033476352692,4.278167724609375,-2.7642784118652344,1.0614616870880127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.461492121219635,-2.4363369941711426,0.28059491515159607,6.6344757080078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.893642902374268,-0.0028442703187465668,-1.9368318319320679,-5.421109199523926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.23175311088562,1.1386126279830933,4.755287170410156,-6.393581390380859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.04590696841478348,4.230720043182373,0.9530622363090515,-8.10396957397461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.2016979604959488,-1.1099759340286255,-1.6650102138519287,0.2793221175670624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.025959810242056847,-1.0721782445907593,-1.3553515672683716,1.7421537637710571,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.447343111038208,-2.0159645080566406,0.2050609141588211,0.3258602023124695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.824282646179199,-1.0077250003814697,-3.891741991043091,1.7493476867675781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3849835395812988,-4.488028049468994,-1.159095287322998,3.7635810375213623,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.673102378845215,-1.6277942657470703,-0.7286759614944458,-2.468517541885376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4399932622909546,5.552023887634277,0.10207567363977432,-0.7024874091148376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,4.962338447570801,-5.7866740226745605,-0.9313439130783081,5.114416599273682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.904229164123535,-1.706386923789978,-5.227423667907715,1.7603280544281006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.300563335418701,-2.923567056655884,6.255900859832764,1.712424397468567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5801681280136108,-1.7512887716293335,-1.3978439569473267,-0.07810255885124207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.513516426086426,-2.3219876289367676,-1.076651930809021,-0.1839638352394104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.12140429019927979,-0.9583881497383118,-3.0841896533966064,-1.9172779321670532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.782231330871582,1.6805174350738525,0.980225682258606,-0.9466485977172852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.6170599460601807,0.09485872089862823,-4.8450446128845215,-0.09407146275043488,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.3334450721740723,-1.8008372783660889,-0.6952432990074158,4.268847942352295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.5774299502372742,-4.764582633972168,1.34398353099823,5.58561897277832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,5.69991397857666,1.8065203428268433,-5.233988285064697,3.4254565238952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.256626844406128,-8.190094947814941,-5.682559013366699,1.3520361185073853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.128476619720459,-6.053403377532959,7.477560997009277,2.443045139312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9181186556816101,-1.8786036968231201,-1.6497915983200073,-0.468453973531723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.6626977920532227,-0.15766967833042145,-0.33594873547554016,0.3468480408191681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.24339140951633453,-2.355820417404175,0.3599221408367157,-2.294712543487549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.0156891345977783,-2.032017469406128,-1.92447829246521,3.06050181388855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3160237073898315,1.6814806461334229,2.3908426761627197,0.5692151784896851,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.5660409927368164,3.2216310501098633,-2.124845504760742,3.2770581245422363,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,4.512390613555908,-1.0923970937728882,-6.742053031921387,-1.3590420484542847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6135147213935852,-5.922980308532715,-7.253732681274414,0.9844859838485718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.5131287574768066,4.323810577392578,2.0989573001861572,-5.925753116607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.9042744636535645,-9.86697769165039,-0.4878769814968109,-2.129042387008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.04623938724398613,-1.729841709136963,-0.5460945963859558,0.24100974202156067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.0970208644866943,-2.1599347591400146,-0.6255204081535339,1.1728107929229736,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5954003930091858,-1.2805848121643066,-3.2723679542541504,-1.346295714378357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.7558817863464355,-0.6605334281921387,0.6711151599884033,0.4839636981487274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.957123041152954,-0.32724612951278687,-1.5994668006896973,0.9543458223342896,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.2963019609451294,2.225489377975464,-0.3424883186817169,-4.829111576080322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,6.8864922523498535,-0.4500339925289154,0.7004359364509583,-2.9548516273498535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,6.035024642944336,-7.002277851104736,-1.4903888702392578,-2.0105950832366943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.84371280670166,-2.7645339965820312,-2.242194652557373,-8.039826393127441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.573994517326355,-2.0833427906036377,2.263239860534668,9.087675094604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.8836154937744141,-1.4875919818878174,0.013390942476689816,-0.16579397022724152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.504167079925537,-2.0847530364990234,-1.6576001644134521,0.012126442044973373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.055800199508667,-0.7191829085350037,0.37876003980636597,1.291215181350708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1644343137741089,-3.44687557220459,-1.1457291841506958,-3.3972842693328857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.1297796964645386,-4.301350116729736,-4.829499244689941,0.9244295358657837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.8663299083709717,3.6104207038879395,-1.4944026470184326,-2.740680694580078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.595461845397949,-1.0781917572021484,0.11959218978881836,-5.378076076507568,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4183242321014404,-3.973794937133789,-2.4881021976470947,7.316156387329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.027475709095597267,-7.809440612792969,-1.0308047533035278,-6.215947151184082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,7.9632768630981445,-1.4907158613204956,5.35242223739624,2.9284207820892334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.18171165883541107,-1.4226185083389282,-1.0126895904541016,-0.17915453016757965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7217903137207031,-1.4824297428131104,-1.8465803861618042,0.8855591416358948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8749771118164062,-1.9155821800231934,-1.0824987888336182,-1.2491681575775146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.6803962588310242,-2.903442144393921,1.2923930883407593,2.8490164279937744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.9755429029464722,3.313157081604004,-1.0844604969024658,-1.5493156909942627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.22920036315918,-3.9265847206115723,-0.8379436135292053,1.9106744527816772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5686825513839722,-3.6010148525238037,-1.2918574810028076,6.516523361206055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9284263849258423,0.7343830466270447,-7.810061931610107,-3.452907085418701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.122830867767334,-0.9864524006843567,-1.4881272315979004,7.826639652252197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.876114845275879,4.341645240783691,-6.502540588378906,0.6352213621139526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4456363916397095,-1.5811315774917603,-0.8564299941062927,0.6621952056884766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.6759345531463623,-1.0847278833389282,-1.5851376056671143,0.16170839965343475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.69278883934021,-0.9308777451515198,-2.4500184059143066,0.6034548878669739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.11530015617609024,-3.9395244121551514,1.620527744293213,-1.436740517616272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,5.055335521697998,-1.1056718826293945,0.5010119080543518,-2.217390298843384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.6058721542358398,2.547790288925171,-5.464816570281982,-0.48625150322914124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,7.30368185043335,-1.2320513725280762,-3.277996778488159,1.1083152294158936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.3052847683429718,5.041187286376953,-5.688530921936035,0.30400174856185913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,5.180835723876953,-5.482957363128662,-4.7798590660095215,-5.499117374420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.12794765830039978,2.534315824508667,-4.841896057128906,8.306608200073242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.16174030303955078,-1.7925289869308472,-0.49222317337989807,-0.41391733288764954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.071641683578491,-1.8370437622070312,0.11030853539705276,-1.0228855609893799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9031254053115845,0.48099979758262634,-2.386030912399292,1.895580530166626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.39587509632110596,-1.6316343545913696,0.031096985563635826,-3.7151694297790527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8488041162490845,2.771132230758667,-3.546577215194702,-0.8064442276954651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,4.273422718048096,-0.8008222579956055,-4.863701820373535,2.861194610595703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.6074602603912354,-3.2447245121002197,2.165627956390381,5.909968852996826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,7.269540309906006,0.04165845736861229,-3.717580556869507,3.5240848064422607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.149496555328369,-5.639335632324219,2.8524396419525146,-3.549311876296997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-4.442381381988525,-4.67726993560791,1.4938313961029053,-7.468245029449463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,0.9222343564033508,-1.7209522724151611,-1.5335357189178467,0.651373028755188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.8761787414550781,-1.6668988466262817,-0.816523015499115,-1.6842714548110962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7289960384368896,-1.2220919132232666,0.9896702766418457,2.2351303100585938,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
