split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3
test,-0.014216107316315174,0.18762385845184326,-0.9693558216094971,-0.2990041971206665,1.5550570487976074,-0.7007426619529724,0.6820032596588135,0.08006995171308517,-0.028643261641263962,-0.285717248916626,1.0,0.0,0.0,0.0
test,0.5691761374473572,0.22903618216514587,-2.3789870738983154,-0.432502418756485,1.571302890777588,-0.5830214619636536,0.6562843918800354,-0.38408610224723816,0.6831648349761963,1.0626132488250732,0.0,1.0,0.0,0.0
test,-0.13487690687179565,-1.3249475955963135,-0.5024499297142029,-0.29971209168434143,1.1786296367645264,-0.9126985669136047,-0.3146960139274597,-0.737388551235199,-1.0327361822128296,-0.3047347962856293,0.0,0.0,1.0,0.0
test,-1.768135905265808,-1.2790595293045044,-3.8071467876434326,-0.324203222990036,1.8672099113464355,0.6414216756820679,2.0235719680786133,0.8067066073417664,1.0582752227783203,-0.7216597199440002,0.0,0.0,0.0,1.0
test,0.032783541828393936,0.8921180963516235,-1.259514331817627,-0.5584614872932434,1.3727368116378784,-0.7629035115242004,0.7836759686470032,0.2719430923461914,0.5949029922485352,-0.5518314838409424,1.0,0.0,0.0,0.0
test,0.4942542016506195,0.9464981555938721,-2.378610610961914,-0.2514503598213196,1.2760612964630127,0.05959683284163475,2.0897529125213623,0.5647621750831604,0.36086174845695496,-1.4483240842819214,0.0,1.0,0.0,0.0
test,-0.05826367437839508,0.6174286603927612,-2.4849562644958496,0.5632132887840271,1.1716649532318115,0.26771101355552673,2.1595940589904785,-2.495915651321411,0.5765964984893799,-0.5836015939712524,0.0,0.0,1.0,0.0
test,0.8039131760597229,-1.0323010683059692,-0.9996866583824158,-0.9543525576591492,-0.5186567306518555,-0.7324880361557007,0.5129410624504089,-0.36461499333381653,3.2195003032684326,0.6577510833740234,0.0,0.0,0.0,1.0
test,-0.028799723833799362,0.5967714190483093,-1.5482152700424194,-0.687065839767456,1.3780370950698853,-0.25277718901634216,1.3648866415023804,0.5550881028175354,0.6184878349304199,-0.2744128406047821,1.0,0.0,0.0,0.0
test,-0.8672932982444763,1.285285234451294,-1.6564812660217285,0.8607099652290344,1.3437427282333374,-1.0230937004089355,0.9601643085479736,-0.5274995565414429,-0.23049838840961456,-0.8095237612724304,0.0,1.0,0.0,0.0
test,1.3095072507858276,0.41108715534210205,-1.1766395568847656,-0.18414802849292755,2.263155221939087,0.9174427390098572,1.3851134777069092,1.7452763319015503,0.5097437500953674,-1.5077027082443237,0.0,0.0,1.0,0.0
test,-0.7722644209861755,1.222815990447998,-1.5485312938690186,1.8835117816925049,3.305025339126587,-1.0175145864486694,2.0661797523498535,0.3525416851043701,2.578565835952759,0.1049143522977829,0.0,0.0,0.0,1.0
test,0.24008910357952118,0.08494174480438232,-1.319413185119629,0.14129957556724548,1.5648280382156372,-0.8238915801048279,1.4838178157806396,-0.5603750348091125,-0.0384766086935997,-0.5979254841804504,1.0,0.0,0.0,0.0
test,-0.294030100107193,0.9288256764411926,-1.532043218612671,0.7589184641838074,1.2709650993347168,-1.5324031114578247,0.6121797561645508,0.57007896900177,1.1997294425964355,-0.8061760663986206,0.0,1.0,0.0,0.0
test,0.636717677116394,0.8471060395240784,-2.0405337810516357,-0.022330308333039284,1.9655297994613647,-2.3639118671417236,2.495669364929199,0.47528645396232605,1.6004900932312012,0.32255637645721436,0.0,0.0,1.0,0.0
test,0.6287738084793091,2.5035643577575684,-1.678521990776062,-1.0633342266082764,1.0266919136047363,0.5662304162979126,-0.24508877098560333,2.066889524459839,-0.10448508709669113,1.1385562419891357,0.0,0.0,0.0,1.0
test,-0.0018566470826044679,0.27065330743789673,-0.763981282711029,-0.5506502985954285,1.6630736589431763,-0.3504856824874878,0.934222936630249,0.12328632175922394,0.35135093331336975,-0.2844649851322174,1.0,0.0,0.0,0.0
test,-0.13321447372436523,0.02240517921745777,-1.6202867031097412,-1.5961835384368896,1.2151727676391602,-1.410667061805725,1.2966521978378296,0.31486034393310547,0.8948385119438171,-0.6693148612976074,0.0,1.0,0.0,0.0
test,-1.0715135335922241,1.174007534980774,-2.1962852478027344,0.5633661150932312,0.8561690449714661,-0.7904189229011536,0.7549452185630798,0.03932308405637741,2.720747232437134,-0.1778687983751297,0.0,0.0,1.0,0.0
test,2.606555461883545,0.858881950378418,-2.8353121280670166,-1.2142730951309204,3.1628403663635254,-0.6563836932182312,0.10552608221769333,-0.1884765326976776,-0.008076153695583344,0.6838997602462769,0.0,0.0,0.0,1.0
test,0.010828438214957714,0.09029385447502136,-1.4453504085540771,0.0799231007695198,0.8762868642807007,0.2113703191280365,1.2770599126815796,0.1714627593755722,0.354056715965271,-0.8754773736000061,1.0,0.0,0.0,0.0
test,0.211717426776886,0.5924702286720276,-1.01943039894104,0.11565081030130386,0.7518677711486816,-0.10768567025661469,1.9397896528244019,-0.582510769367218,-1.1750420331954956,-0.7914432287216187,0.0,1.0,0.0,0.0
test,0.11883515119552612,0.10318156331777573,-2.805246591567993,0.14632390439510345,2.7994225025177,-1.1965348720550537,-0.03310518339276314,-0.21561093628406525,1.8731038570404053,-0.5574689507484436,0.0,0.0,1.0,0.0
test,-2.2059900760650635,0.4154170751571655,-0.3200271427631378,-1.2636512517929077,2.183445692062378,-0.007812035270035267,1.702207326889038,-1.289202332496643,0.38506019115448,1.8750420808792114,0.0,0.0,0.0,1.0
test,0.11863844096660614,0.790817141532898,-1.875312089920044,0.3863001763820648,1.0314383506774902,-0.9690958261489868,1.327813982963562,-0.24143388867378235,0.5140048265457153,-0.5534987449645996,1.0,0.0,0.0,0.0
test,0.7099936008453369,-0.5076650381088257,-2.02998948097229,0.22785726189613342,1.214732050895691,-1.643465518951416,1.5714834928512573,-0.6401705145835876,-0.15208664536476135,-0.011254111304879189,0.0,1.0,0.0,0.0
test,-1.0709730386734009,0.4878044128417969,-0.41745999455451965,0.3521076738834381,-0.30944010615348816,0.3633965253829956,0.5760034322738647,-1.5715270042419434,1.2718923091888428,-0.15601249039173126,0.0,0.0,1.0,0.0
test,1.700992226600647,-0.9841172099113464,-1.2061277627944946,1.2633239030838013,0.0933319702744484,-0.09961294382810593,0.17644576728343964,-0.21444575488567352,3.1095938682556152,-0.6665033102035522,0.0,0.0,0.0,1.0
test,0.4986079931259155,0.20993556082248688,-0.8489874601364136,-0.014604447409510612,0.9352618455886841,-0.15300484001636505,1.037039041519165,-0.3922795355319977,0.5845382213592529,-0.8538888096809387,1.0,0.0,0.0,0.0
test,0.19082756340503693,1.6009671688079834,-1.3785685300827026,-0.7117876410484314,0.10069970041513443,-0.4637463390827179,1.0514633655548096,0.8161610960960388,0.0841173380613327,-0.4999946355819702,0.0,1.0,0.0,0.0
test,0.5609670281410217,-0.19829702377319336,-0.021822065114974976,-0.5154989361763,2.9188668727874756,-2.0876734256744385,1.3494809865951538,0.668359100818634,0.02575288526713848,-0.5182550549507141,0.0,0.0,1.0,0.0
test,0.22927260398864746,0.967792272567749,-3.1599175930023193,-2.1331136226654053,-0.9782668352127075,0.40402358770370483,2.465759754180908,0.7086247801780701,-0.40600886940956116,-0.262471467256546,0.0,0.0,0.0,1.0
test,0.21206682920455933,0.1863805204629898,-1.3031162023544312,0.23985056579113007,1.4626048803329468,-0.7574824094772339,0.9507687091827393,0.511653482913971,0.7811682820320129,-0.044003069400787354,1.0,0.0,0.0,0.0
test,0.6306001543998718,-0.20810768008232117,-2.2636632919311523,-0.7112386226654053,1.9968196153640747,0.36593347787857056,1.1943609714508057,0.8172598481178284,0.7550119161605835,-0.15812082588672638,0.0,1.0,0.0,0.0
test,-0.7569215297698975,0.5524728298187256,-1.8371349573135376,0.5069342851638794,-0.3642348051071167,-0.5504565834999084,2.305407762527466,-1.350890040397644,0.7328280806541443,-1.8627939224243164,0.0,0.0,1.0,0.0
test,1.854123592376709,-0.8863337635993958,-1.1977810859680176,1.1773667335510254,1.313285231590271,-1.8212884664535522,-1.433181643486023,0.4455065429210663,0.22085441648960114,-1.120710849761963,0.0,0.0,0.0,1.0
test,-0.003041282296180725,0.4414162039756775,-1.1683388948440552,-0.19645054638385773,0.4561184048652649,-0.4186943471431732,1.048039197921753,0.39131614565849304,0.35700729489326477,-0.06752434372901917,1.0,0.0,0.0,0.0
test,-0.6919500827789307,0.244504913687706,-1.8639987707138062,0.9369710087776184,0.7392532229423523,-0.5012750029563904,1.4377930164337158,0.4964335858821869,0.3951067626476288,0.8030591607093811,0.0,1.0,0.0,0.0
test,0.39192813634872437,-1.3863554000854492,-1.1119698286056519,-0.7117433547973633,0.4112096428871155,-1.503570795059204,1.16061270236969,0.7170029282569885,1.4771443605422974,-1.6820039749145508,0.0,0.0,1.0,0.0
test,-0.22203770279884338,-0.6799604296684265,-1.8362210988998413,-3.354442834854126,1.642594814300537,-0.15206396579742432,2.725998878479004,-0.08046227693557739,0.8296449184417725,0.6512826681137085,0.0,0.0,0.0,1.0
test,0.36365795135498047,0.18599092960357666,-1.221576452255249,0.41769737005233765,1.130208969116211,-0.5947522521018982,0.5519923567771912,-0.20035967230796814,0.7202730178833008,-0.1582588404417038,1.0,0.0,0.0,0.0
test,0.5455024242401123,-0.41326847672462463,-1.7758671045303345,-0.7326450943946838,0.7397469282150269,-1.361223816871643,0.8467789888381958,0.9471932053565979,0.9075140357017517,-0.6814076900482178,0.0,1.0,0.0,0.0
test,0.7740057110786438,1.8375778198242188,-0.617318868637085,0.5464347004890442,2.666170120239258,-0.4540155529975891,0.7890005707740784,-0.3461071252822876,1.0627024173736572,-2.037820816040039,0.0,0.0,1.0,0.0
test,-0.08294475078582764,1.6749167442321777,-3.7313895225524902,0.5289176106452942,2.347938060760498,-1.627174735069275,0.981117844581604,-0.031231041997671127,-0.17469865083694458,-2.692323684692383,0.0,0.0,0.0,1.0
test,-0.24142387509346008,0.22888532280921936,-1.6492708921432495,-0.26199236512184143,1.3829898834228516,-0.029140353202819824,1.5988380908966064,0.27280330657958984,-0.07101625204086304,-0.26010042428970337,1.0,0.0,0.0,0.0
test,0.1634911298751831,1.4358991384506226,-1.153237223625183,0.03452620655298233,-0.19413283467292786,-0.5058054327964783,1.890378475189209,0.17098559439182281,0.76056969165802,-0.8818155527114868,0.0,1.0,0.0,0.0
test,1.6742172241210938,-0.40998581051826477,-2.4917337894439697,0.7694169878959656,1.5911587476730347,1.0067857503890991,0.02093076892197132,0.5174040198326111,0.24836082756519318,-0.1743767410516739,0.0,0.0,1.0,0.0
test,-1.0463595390319824,1.8957349061965942,0.6586489081382751,0.8813331723213196,2.1164960861206055,0.8648953437805176,0.3416679799556732,-1.5814896821975708,-0.7722402811050415,0.15229283273220062,0.0,0.0,0.0,1.0
test,0.2942511737346649,0.8072212338447571,-1.6946347951889038,-0.37732091546058655,1.123351812362671,0.08704528212547302,1.3512670993804932,0.15195268392562866,0.3049165606498718,0.1500273048877716,1.0,0.0,0.0,0.0
test,0.21371343731880188,0.617098867893219,-0.3941706717014313,-0.31715676188468933,0.7638430595397949,-0.28052669763565063,1.9003586769104004,0.877626359462738,-0.6823530197143555,-0.06540147215127945,0.0,1.0,0.0,0.0
test,1.8095569610595703,0.3904399871826172,-1.3774585723876953,1.8694992065429688,1.1642329692840576,-1.6778340339660645,0.7678791880607605,-0.10107656568288803,-0.0671238824725151,-1.056581735610962,0.0,0.0,1.0,0.0
test,2.124941825866699,1.1202236413955688,1.3898584842681885,-0.724092423915863,0.9336373209953308,-1.6916284561157227,1.8979490995407104,0.7710968255996704,-0.27799808979034424,-0.012138131074607372,0.0,0.0,0.0,1.0
test,-0.3705986738204956,0.2635430693626404,-1.5057449340820312,0.12510204315185547,1.0153948068618774,-0.34163346886634827,1.0009136199951172,-0.7383219003677368,0.35856300592422485,-0.7270089983940125,1.0,0.0,0.0,0.0
test,0.7838539481163025,0.07965781539678574,-2.099905014038086,0.39810508489608765,1.5598945617675781,-1.30062997341156,1.9163939952850342,-0.9728535413742065,0.2135840654373169,0.3722567558288574,0.0,1.0,0.0,0.0
test,0.5801646113395691,0.3462657928466797,-0.7625686526298523,-1.468783974647522,1.0462594032287598,-0.40346840023994446,1.0707117319107056,2.199522018432617,1.478253722190857,-0.7134016156196594,0.0,0.0,1.0,0.0
test,1.8176774978637695,-2.091830253601074,-1.578596591949463,0.31400635838508606,-0.03578336164355278,-0.7468594312667847,1.932744026184082,-2.047497510910034,1.2834498882293701,-0.37271663546562195,0.0,0.0,0.0,1.0
test,0.4108182489871979,0.31850674748420715,-0.9571365714073181,0.18546664714813232,0.594667911529541,-0.6892025470733643,0.8424631953239441,-0.14499376714229584,0.6019647121429443,-0.16050781309604645,1.0,0.0,0.0,0.0
test,-0.528130829334259,0.056583814322948456,-1.6512792110443115,-0.018489765003323555,1.7544822692871094,0.5564563870429993,2.513178825378418,0.2569073438644409,0.764194905757904,-0.7352721095085144,0.0,1.0,0.0,0.0
test,0.29750028252601624,0.10216895490884781,-1.7826634645462036,1.067480206489563,1.6349016427993774,-0.5762839913368225,1.1729700565338135,-1.7249494791030884,2.3153841495513916,0.5582130551338196,0.0,0.0,1.0,0.0
test,0.3682064414024353,0.8239108324050903,-4.875246524810791,0.13316723704338074,2.2292585372924805,-0.6753754019737244,1.9926341772079468,-1.0778532028198242,0.3345246911048889,0.566714882850647,0.0,0.0,0.0,1.0
test,0.1813134253025055,0.35161644220352173,-1.8940223455429077,-0.17488431930541992,1.6603021621704102,-0.9873795509338379,1.1799601316452026,-0.13984812796115875,-0.05955278500914574,-0.343495637178421,1.0,0.0,0.0,0.0
test,-0.14207972586154938,0.2982824742794037,-2.0982272624969482,-0.6334515810012817,1.0240869522094727,-0.9312105178833008,0.5709189772605896,-1.0738966464996338,-0.22702327370643616,-1.3838169574737549,0.0,1.0,0.0,0.0
test,0.46560320258140564,0.37901365756988525,-1.650993824005127,1.1510279178619385,0.7231292128562927,-0.09051896631717682,1.0565497875213623,-0.4156724810600281,-1.9785722494125366,0.6769111156463623,0.0,0.0,1.0,0.0
test,1.1081613302230835,-2.270153760910034,-0.35466068983078003,-0.11492207646369934,0.5449473857879639,-2.2160303592681885,0.23313644528388977,0.0015992801636457443,-0.7607136964797974,-1.323331594467163,0.0,0.0,0.0,1.0
test,-0.21175368130207062,-0.04144539311528206,-1.4988305568695068,0.02989840880036354,1.2169722318649292,-0.8165041208267212,1.0185500383377075,0.38293540477752686,0.07346709817647934,-0.012899794615805149,1.0,0.0,0.0,0.0
test,-0.5684617757797241,-0.03504961356520653,-0.18748342990875244,0.7544297575950623,1.470481276512146,-0.5281749963760376,1.5957918167114258,0.4132130444049835,0.9999538660049438,-0.9389116168022156,0.0,1.0,0.0,0.0
test,-0.11650431901216507,-1.8534384965896606,-1.548593521118164,-0.7969221472740173,2.62392258644104,-0.5866981148719788,1.2929457426071167,0.7339756488800049,0.7036576271057129,-1.084397792816162,0.0,0.0,1.0,0.0
test,-2.5039889812469482,0.2947344183921814,-0.8192074298858643,-0.5907925963401794,1.5482980012893677,1.1176223754882812,2.048053026199341,-1.179605484008789,1.3289786577224731,-2.127803087234497,0.0,0.0,0.0,1.0
test,0.4820705056190491,0.17407040297985077,-1.5131556987762451,0.2548242509365082,0.9271595478057861,-0.9368693828582764,1.5648281574249268,-0.5624479055404663,0.32957229018211365,-0.24922500550746918,1.0,0.0,0.0,0.0
test,0.2994656264781952,0.17838160693645477,-2.1320648193359375,-0.799134373664856,0.7206680178642273,-0.08754489570856094,1.7918630838394165,-0.3412793278694153,1.7183648347854614,0.253945529460907,0.0,1.0,0.0,0.0
test,1.3199057579040527,0.7942075729370117,-1.188276767730713,-0.7074059844017029,0.764356255531311,-2.5477614402770996,1.0538268089294434,1.1281160116195679,0.23570124804973602,-1.3159949779510498,0.0,0.0,1.0,0.0
test,1.9227278232574463,-0.2201356142759323,-1.5042873620986938,1.2783088684082031,1.037714958190918,0.36616790294647217,0.5872597098350525,2.2321934700012207,-1.630542278289795,-0.23326531052589417,0.0,0.0,0.0,1.0
test,0.20039699971675873,0.7926272749900818,-1.0834664106369019,0.14207017421722412,1.416144609451294,-0.05743966996669769,0.6157740354537964,0.08509054780006409,0.050508610904216766,-0.4032180607318878,1.0,0.0,0.0,0.0
test,-0.5120574235916138,0.05217650532722473,-1.1259689331054688,-0.7719289064407349,1.6287850141525269,-1.6078860759735107,2.0417351722717285,-0.009369508363306522,0.28380897641181946,0.4200999438762665,0.0,1.0,0.0,0.0
test,-0.7593802213668823,-0.1644982397556305,-0.7566035985946655,-0.04937475174665451,0.6618474721908569,1.2921721935272217,2.912156820297241,-0.28902101516723633,-0.3577505052089691,-1.1709314584732056,0.0,0.0,1.0,0.0
test,-1.712619662284851,2.513861656188965,-2.1813015937805176,-1.032958984375,2.3487682342529297,-0.159870445728302,1.4511616230010986,-0.7974989414215088,1.022701621055603,1.6826754808425903,0.0,0.0,0.0,1.0
test,0.0972851812839508,0.6029099822044373,-1.3087068796157837,-0.40561556816101074,1.4093730449676514,-0.7686606645584106,1.2471662759780884,-0.3937219977378845,0.36014115810394287,-1.1470669507980347,1.0,0.0,0.0,0.0
test,-0.544142484664917,-0.07294921576976776,-0.9651102423667908,-0.3476749062538147,1.1764966249465942,-1.7608176469802856,1.0915418863296509,-1.1337175369262695,0.5899009108543396,-0.023600714281201363,0.0,1.0,0.0,0.0
test,2.056368112564087,0.15398456156253815,-1.5565906763076782,0.6096600294113159,0.4848262667655945,-1.639229655265808,1.6876733303070068,-0.34685418009757996,-0.6622734665870667,0.8010371923446655,0.0,0.0,1.0,0.0
test,-0.6611214280128479,1.996690273284912,-0.42097872495651245,-0.2064504772424698,-0.8668204545974731,-2.097137928009033,2.000293254852295,-1.497061848640442,-0.7354249954223633,-1.2996978759765625,0.0,0.0,0.0,1.0
test,-0.611552894115448,0.26374581456184387,-1.2193366289138794,0.04035814478993416,0.6914749145507812,-0.4353921115398407,1.0710294246673584,-0.14309892058372498,0.4826594889163971,-0.1381833702325821,1.0,0.0,0.0,0.0
test,0.20228497684001923,1.172735333442688,-0.016558295115828514,-0.9435513019561768,0.6285345554351807,-0.1513877660036087,0.9969845414161682,-0.11355780065059662,-0.1202930361032486,-0.18843308091163635,0.0,1.0,0.0,0.0
test,-0.4298473596572876,1.0724833011627197,-3.165318489074707,0.2973591685295105,0.7176940441131592,0.5183588266372681,-0.022094350308179855,-0.8050715923309326,-0.8252456188201904,0.06815623492002487,0.0,0.0,1.0,0.0
test,-0.5521798133850098,-2.1726527214050293,-0.25126051902770996,0.8523358702659607,-0.9036659002304077,0.6318016648292542,1.66960608959198,0.19133158028125763,1.2912845611572266,-0.5136289596557617,0.0,0.0,0.0,1.0
test,0.33144721388816833,0.5160949230194092,-1.0475914478302002,-0.198101207613945,0.7474318742752075,-0.05525479465723038,1.0817484855651855,-0.607617974281311,0.07840336859226227,-0.12623381614685059,1.0,0.0,0.0,0.0
test,0.5947480201721191,0.006905796471983194,-1.889689326286316,-0.8875595927238464,1.5735126733779907,-0.3681347668170929,0.8906835317611694,-1.4390544891357422,-0.25949013233184814,0.08662845939397812,0.0,1.0,0.0,0.0
test,1.4215668439865112,-0.4235455393791199,-2.212064743041992,1.0902127027511597,2.875826358795166,-0.07549328356981277,1.6859248876571655,-0.020084070041775703,1.3698104619979858,-1.1402766704559326,0.0,0.0,1.0,0.0
test,0.043076012283563614,1.9424233436584473,-1.2645317316055298,1.8615596294403076,2.1134426593780518,0.20961640775203705,1.0373207330703735,1.8563146591186523,-0.8593087792396545,1.4112697839736938,0.0,0.0,0.0,1.0
test,0.6100168824195862,1.1711015701293945,-1.3660646677017212,-0.259435772895813,1.2200093269348145,-0.5633870959281921,1.361005187034607,-0.09290942549705505,0.15808257460594177,-0.1068495586514473,1.0,0.0,0.0,0.0
test,0.9681540727615356,0.5117246508598328,-1.9797590970993042,0.9728053212165833,0.288667768239975,-0.4617377519607544,1.3746269941329956,-0.31370818614959717,0.07658457010984421,0.5315933227539062,0.0,1.0,0.0,0.0
test,-0.21692146360874176,0.4862504303455353,-0.8448482751846313,0.15016812086105347,-0.3332003951072693,-1.6872570514678955,3.1142752170562744,-0.2884872555732727,0.8844202160835266,-1.202905535697937,0.0,0.0,1.0,0.0
test,-0.7076936960220337,0.8978585600852966,-0.8002492189407349,-0.009494978003203869,1.1818972826004028,0.5756204724311829,0.36705684661865234,-2.6264195442199707,-1.1321144104003906,-2.390828847885132,0.0,0.0,0.0,1.0
test,-0.18706084787845612,0.6205942630767822,-0.702197253704071,0.11610519140958786,0.9621599316596985,-0.14422042667865753,1.191534399986267,-0.3699248433113098,0.3499831259250641,-0.07467247545719147,1.0,0.0,0.0,0.0
test,-0.4431762993335724,0.08753275871276855,-1.1885859966278076,0.8570969700813293,0.7585866451263428,-0.9855395555496216,0.8333418369293213,-1.430820107460022,0.06344933062791824,-0.2141777127981186,0.0,1.0,0.0,0.0
test,-1.0693871974945068,-0.34384170174598694,-1.2915698289871216,-1.022834300994873,1.0525871515274048,0.2513289749622345,1.6405867338180542,-1.2136332988739014,1.4324966669082642,1.3703464269638062,0.0,0.0,1.0,0.0
test,-1.499570608139038,2.776014804840088,-0.1967974305152893,-0.09272401034832001,2.0609052181243896,-0.06922846287488937,0.3954901397228241,-1.2046825885772705,0.650272011756897,-2.2133235931396484,0.0,0.0,0.0,1.0
test,0.19511380791664124,0.22808249294757843,-1.293567419052124,-0.5253918766975403,1.1373082399368286,-0.4222603440284729,1.1183960437774658,0.21619847416877747,0.8427384495735168,-1.0633608102798462,1.0,0.0,0.0,0.0
test,-0.22512580454349518,0.95704585313797,-2.264091730117798,0.42485231161117554,2.0929160118103027,-0.0986226350069046,0.5311221480369568,0.01903139241039753,-0.4693826735019684,0.24600528180599213,0.0,1.0,0.0,0.0
test,1.1487971544265747,0.34145450592041016,-1.477319359779358,-1.9736151695251465,0.05315560847520828,-0.5794005990028381,2.29211688041687,0.9282113909721375,1.137630820274353,0.22662900388240814,0.0,0.0,1.0,0.0
test,-0.8066620826721191,-1.9615931510925293,1.1744358539581299,-0.19661185145378113,2.2690272331237793,-0.9195976853370667,1.798999309539795,-0.26618629693984985,0.1183154433965683,0.6500699520111084,0.0,0.0,0.0,1.0
test,-0.085214763879776,0.5943435430526733,-1.1172964572906494,-0.28024497628211975,1.2642124891281128,-0.7589997053146362,0.7478536367416382,-0.4325411915779114,-0.12732575833797455,-0.1353859156370163,1.0,0.0,0.0,0.0
test,-0.12709638476371765,1.7290996313095093,-1.8575631380081177,-0.7684999704360962,1.1843299865722656,0.2788289487361908,0.7471688389778137,-0.9370012283325195,0.36702871322631836,-0.22243230044841766,0.0,1.0,0.0,0.0
test,1.8684865236282349,1.0511544942855835,-0.7418322563171387,1.159631371498108,0.9246094226837158,-0.77541184425354,2.669128179550171,-0.6554827690124512,-0.1334376186132431,-1.2279525995254517,0.0,0.0,1.0,0.0
test,0.014139117673039436,2.1385674476623535,-0.28535881638526917,-1.7102214097976685,0.278354287147522,-0.8534709215164185,3.446747064590454,-1.2661226987838745,1.434309482574463,0.4218650758266449,0.0,0.0,0.0,1.0
test,0.48249733448028564,0.9037333726882935,-1.548925518989563,0.02214999310672283,0.930682897567749,-0.10724418610334396,1.3627012968063354,0.4068564474582672,0.7717142701148987,-0.1957593411207199,1.0,0.0,0.0,0.0
test,-0.6483221054077148,0.6060506701469421,-2.109588146209717,0.16654612123966217,1.7618173360824585,-0.05178869143128395,0.08628281950950623,-0.6319795846939087,-0.391116201877594,-0.6383281350135803,0.0,1.0,0.0,0.0
test,0.5920568108558655,1.146051049232483,-2.1394364833831787,-1.551695466041565,2.4529263973236084,-1.3471494913101196,0.18596136569976807,1.0793812274932861,-0.3015326261520386,-0.8829824924468994,0.0,0.0,1.0,0.0
test,-0.6352119445800781,2.1459200382232666,-2.7659294605255127,0.5396630167961121,-1.1847420930862427,-0.010583038441836834,1.5304830074310303,1.1739493608474731,0.9485554099082947,-1.8621535301208496,0.0,0.0,0.0,1.0
test,0.5293342471122742,0.3584364056587219,-1.22920823097229,0.28365543484687805,0.6018821597099304,-0.6987341642379761,1.2887074947357178,0.39328473806381226,0.5460562109947205,-0.2782934606075287,1.0,0.0,0.0,0.0
test,-0.12957091629505157,0.11271386593580246,-0.7290133237838745,0.2398855835199356,0.8407003283500671,1.079865574836731,0.5624672174453735,-0.5075355172157288,0.8966720700263977,-0.2541891038417816,0.0,1.0,0.0,0.0
test,-0.6279044151306152,-1.234440803527832,-2.001410961151123,0.813819944858551,1.293890118598938,0.7736563682556152,1.9561004638671875,-0.022153077647089958,1.988438606262207,-0.30727821588516235,0.0,0.0,1.0,0.0
test,-1.56450355052948,-0.07328905165195465,-2.398010492324829,-0.14942431449890137,0.6585121750831604,2.0388007164001465,2.8398985862731934,1.0068535804748535,-0.8199772834777832,-0.18735773861408234,0.0,0.0,0.0,1.0
test,0.17938284575939178,0.43543654680252075,-0.8548242449760437,-0.2692710757255554,1.0572642087936401,-1.0062121152877808,1.4246361255645752,-0.31113728880882263,0.7613041400909424,-0.046421803534030914,1.0,0.0,0.0,0.0
test,-0.1469750702381134,0.3623649477958679,-1.9380488395690918,0.4861255884170532,-0.221036896109581,-0.4604542553424835,1.8792575597763062,0.2231099158525467,0.7529383301734924,-1.1443606615066528,0.0,1.0,0.0,0.0
test,0.5394356846809387,1.1151025295257568,-1.3416796922683716,1.2847402095794678,-0.3189437985420227,1.2017145156860352,2.0397448539733887,0.5125505328178406,-0.23394368588924408,-0.45982256531715393,0.0,0.0,1.0,0.0
test,1.4060285091400146,0.1425798535346985,-0.86209636926651,-2.649181842803955,2.272362470626831,1.1988521814346313,0.6668843626976013,-1.469010829925537,-0.7160918712615967,0.06446181982755661,0.0,0.0,0.0,1.0
test,-0.09328453242778778,-0.07536513358354568,-0.9346028566360474,0.19328780472278595,1.5121618509292603,7.491050200769678e-05,1.2064359188079834,0.13552887737751007,0.11364123225212097,-0.43023642897605896,1.0,0.0,0.0,0.0
test,-0.44471412897109985,-0.16506870090961456,-1.3095858097076416,0.2118559628725052,0.8285568952560425,-0.6049939393997192,1.8356400728225708,-1.1270654201507568,-0.8369549512863159,-0.48409637808799744,0.0,1.0,0.0,0.0
test,-0.5691544413566589,-0.2452138066291809,-3.4340717792510986,0.8358866572380066,1.2370332479476929,-0.6113672256469727,1.7130969762802124,-0.3432130813598633,1.5923038721084595,-1.5117253065109253,0.0,0.0,1.0,0.0
test,-0.9095492362976074,3.4669392108917236,-0.07652846723794937,-0.6879255771636963,0.5407127737998962,-0.23900116980075836,0.28236204385757446,-1.0117156505584717,-0.2860908508300781,0.4680192470550537,0.0,0.0,0.0,1.0
test,0.45755690336227417,0.1687202900648117,-1.4156826734542847,0.16336657106876373,1.3937060832977295,-0.45598798990249634,1.4550864696502686,-0.009368672035634518,-0.3798559010028839,-0.12214597314596176,1.0,0.0,0.0,0.0
test,0.19807720184326172,0.4363999664783478,-1.1794928312301636,1.2822778224945068,0.47328948974609375,-0.7539573907852173,1.0320087671279907,-0.43147942423820496,0.38517099618911743,0.7596104741096497,0.0,1.0,0.0,0.0
test,-1.0110174417495728,1.0017063617706299,-1.1078698635101318,-0.3745615780353546,-0.15555530786514282,-2.145395278930664,1.00943922996521,-1.3904544115066528,1.1648908853530884,-0.21581818163394928,0.0,0.0,1.0,0.0
test,2.0375025272369385,0.4772725999355316,-2.9253528118133545,0.5919035077095032,1.2043354511260986,-2.199215888977051,0.7860137224197388,-1.8873295783996582,-0.6360292434692383,1.0317656993865967,0.0,0.0,0.0,1.0
test,-0.13590164482593536,0.275865763425827,-1.026124358177185,0.058169886469841,1.4446628093719482,-0.9052096009254456,1.4525187015533447,-0.031815964728593826,0.8752464056015015,0.06599171459674835,1.0,0.0,0.0,0.0
