split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8
test,-2.8565468788146973,-1.8311654329299927,0.17378215491771698,-2.885733127593994,-3.710662603378296,-1.520965814590454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.16956569254398346,0.04124006628990173,1.0899056196212769,2.166475534439087,-4.577205181121826,4.093310832977295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.3106566369533539,1.2204580307006836,-1.2790334224700928,2.5631961822509766,-3.6646251678466797,-5.2727580070495605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.9987009763717651,-1.2389001846313477,4.4844584465026855,1.0963902473449707,-2.519164800643921,6.358431339263916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.8180844187736511,-2.2181997299194336,4.6940016746521,-2.140002965927124,-7.931677341461182,-0.9235178828239441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.4148964881896973,-2.291316270828247,-0.5356107950210571,0.5011459589004517,-1.2288309335708618,0.1978791058063507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4272778034210205,-2.3201210498809814,0.09517408907413483,2.431227445602417,-2.369281768798828,0.9852969646453857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6468111276626587,-4.273232936859131,-0.18907935917377472,-0.2243468165397644,-0.673063337802887,0.9724131226539612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-5.270498752593994,-3.396031618118286,-0.9573367834091187,1.148658275604248,-1.4996503591537476,-0.028996439650654793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.4482738971710205,-4.014599800109863,2.1173818111419678,1.8550280332565308,-1.5680588483810425,3.904484748840332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.675781011581421,-0.5250089764595032,-5.288867473602295,1.4336411952972412,-3.895426034927368,-1.192716121673584,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.3898773193359375,2.5480377674102783,-4.806591033935547,1.5403380393981934,-0.4292437434196472,1.0302536487579346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-6.52044677734375,-7.471816539764404,1.9680817127227783,-0.9774416089057922,-0.4611486792564392,-0.31361517310142517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.0016201734542847,4.063547134399414,0.9460436105728149,0.12715058028697968,3.159381866455078,-4.399663925170898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.6281901597976685,-1.9082918167114258,0.13088051974773407,0.39645084738731384,-1.3006281852722168,-0.5197010636329651,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.947791576385498,-3.0426390171051025,0.680946409702301,0.5348661541938782,-1.2043280601501465,-0.19029632210731506,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.82556414604187,-0.652442216873169,1.090497374534607,0.4354951083660126,-0.9048168063163757,1.7311657667160034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2287747859954834,-2.5745584964752197,-2.173365354537964,-0.919529139995575,-2.3490231037139893,1.8490607738494873,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.4661006927490234,-2.2167775630950928,-3.5377390384674072,-2.2167656421661377,-2.0548031330108643,-0.705414354801178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.0299718379974365,-2.2233479022979736,-2.3012449741363525,-3.715857744216919,-3.4797589778900146,-1.7741374969482422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.8370269536972046,-4.70743989944458,3.3002824783325195,-2.910919427871704,-2.6065638065338135,0.6136149168014526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-8.632567405700684,-3.637498617172241,-2.7463433742523193,2.0589613914489746,0.504012942314148,-0.06585212051868439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.7094258666038513,-5.231028079986572,-2.9435031414031982,2.9374184608459473,-4.181807518005371,-7.272583961486816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.1031951904296875,-2.264396905899048,0.7498522996902466,1.244846224784851,-1.5325149297714233,-0.12520241737365723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8486642837524414,-0.5395059585571289,-0.11031986773014069,0.5260778069496155,-1.5092295408248901,1.0655019283294678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7012071013450623,-1.7699156999588013,-0.35761839151382446,0.8334324955940247,-1.88454270362854,-1.8689768314361572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.6070163249969482,-3.127049446105957,2.6069724559783936,1.278202772140503,-3.2129967212677,0.8965555429458618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.6063337326049805,1.9978529214859009,1.4069154262542725,0.12286888808012009,-2.6457512378692627,-0.6383070945739746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.767897367477417,-0.5192199945449829,0.23949965834617615,3.8335189819335938,1.0110806226730347,-0.9216797947883606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.7479850053787231,-7.5488762855529785,0.1572721153497696,4.785773754119873,-3.3481357097625732,1.509612798690796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.780030727386475,1.1590179204940796,3.8881988525390625,0.4527389109134674,-5.714535713195801,1.702430009841919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.3918075561523438,-6.759710311889648,-7.411283016204834,3.0250072479248047,-1.237260103225708,0.8759193420410156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.485830545425415,-1.395721435546875,0.3687037527561188,1.441098690032959,-1.0552409887313843,-0.26673755049705505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8143939971923828,-3.2359936237335205,-1.0574884414672852,-0.030343787744641304,-1.6342246532440186,0.11113465577363968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.086629867553711,-3.54475998878479,-0.5882219076156616,-0.23172037303447723,0.44569826126098633,0.13587027788162231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.3280251622200012,-3.4389965534210205,-2.0459251403808594,0.44808119535446167,-1.8167915344238281,-2.8693432807922363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.6065504550933838,-0.43658447265625,0.35840266942977905,3.7694828510284424,1.8032478094100952,1.7222449779510498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.520298480987549,1.8682165145874023,3.1803038120269775,0.8638686537742615,0.7374099493026733,1.898039698600769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.8986828327178955,-5.921213626861572,-0.9303536415100098,0.7829723358154297,4.140751838684082,0.2088412195444107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.8490395545959473,-8.215262413024902,-1.472214937210083,1.82769775390625,1.782604455947876,0.10551323741674423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.512383460998535,-4.19114351272583,0.5189778804779053,0.5441535115242004,-5.814573287963867,7.287871360778809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9892240762710571,-1.3389419317245483,-0.12392294406890869,0.8822504878044128,-1.4147361516952515,-0.02346210554242134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.626249074935913,-2.2039449214935303,0.8158479332923889,-0.3029008209705353,-1.8913029432296753,-0.9550341367721558,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.769027829170227,-0.8670546412467957,2.0644960403442383,1.870301365852356,-1.526403784751892,1.3035151958465576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.1806392669677734,-1.2444019317626953,2.432889699935913,3.9190211296081543,-2.573801040649414,0.545860230922699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9056329727172852,-0.5447536706924438,0.9816309213638306,3.100311279296875,2.6549997329711914,-0.005625142250210047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.5659971237182617,-2.8403913974761963,-3.6209306716918945,1.917564868927002,-5.503450870513916,2.5773041248321533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.2988476753234863,3.030965566635132,1.5010343790054321,-0.2780134379863739,0.13129273056983948,-0.7280282378196716,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.475658655166626,-8.986209869384766,-1.5236845016479492,-2.354424238204956,-1.8981547355651855,-0.09166764467954636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.3618500232696533,-4.849999904632568,0.3809996545314789,7.368468761444092,-6.589231014251709,-2.650634527206421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.193128824234009,-1.9789565801620483,0.07495176047086716,1.7075973749160767,-1.3274887800216675,-0.6264790296554565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.3892366886138916,-0.6977962851524353,0.5451557636260986,0.15764711797237396,-1.1994423866271973,-0.031307291239500046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.15026485919952393,-0.45339855551719666,-0.6848322749137878,2.3862593173980713,-2.5386428833007812,1.2437515258789062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9690806269645691,-2.745448589324951,1.3527709245681763,0.5665068626403809,-4.276294708251953,-2.375105857849121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7665015459060669,-2.521613121032715,1.1481841802597046,-1.136171817779541,1.7909064292907715,-0.8922778964042664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.45864999294281,1.701947808265686,1.1296137571334839,3.919963836669922,-2.53757643699646,3.445596933364868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.9456593990325928,-2.9151597023010254,-3.4619579315185547,1.7837095260620117,-7.016418933868408,-1.306025743484497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.804327487945557,-1.698015570640564,-1.1866029500961304,-4.536716938018799,-4.652122974395752,3.127061605453491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8492374420166016,0.6369532346725464,2.4105772972106934,3.177811861038208,0.8187971115112305,7.452499866485596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.1797503232955933,-2.521791696548462,-0.5091336369514465,0.8230320811271667,-1.3187999725341797,0.34877219796180725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8864731788635254,-2.217677593231201,-0.2135738730430603,-0.030332151800394058,-1.32600998878479,0.8019578456878662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9220510721206665,-1.8121987581253052,2.786910057067871,1.125747561454773,-1.8756866455078125,0.6583091616630554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.160027027130127,-3.6478753089904785,-1.025651216506958,4.404041767120361,-2.331876277923584,1.1126799583435059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5443092584609985,-3.137977361679077,-1.1698627471923828,-1.7573360204696655,-5.136124134063721,-0.32403266429901123,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.445983409881592,-3.759603261947632,1.4601984024047852,-0.7158757448196411,0.04252753406763077,4.794205665588379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.033045291900635,-7.018961429595947,1.2108795642852783,5.083944320678711,-1.7388722896575928,-1.270732045173645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.49360191822052,-0.32809609174728394,-1.1038506031036377,5.379096508026123,3.1051340103149414,4.478468418121338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.8602817058563232,-2.510455846786499,-3.015944242477417,5.4044623374938965,5.635916709899902,0.8488244414329529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0869357585906982,-1.9441901445388794,0.3340946435928345,0.9465826153755188,-1.591301441192627,0.6239033937454224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8169611096382141,-1.6654337644577026,0.5301903486251831,1.876975655555725,-3.1305253505706787,-0.15140295028686523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.555861234664917,-0.9628704786300659,0.8831863403320312,0.7547408938407898,0.9547739624977112,0.46344298124313354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.4201952815055847,-1.8630460500717163,1.4158848524093628,2.325651168823242,-2.1969833374023438,-2.8795175552368164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.735682964324951,-0.4602891206741333,3.5464982986450195,2.142348051071167,-3.5027740001678467,-0.6146129369735718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.08545683324337006,-0.5270402431488037,1.5169636011123657,-1.085443139076233,0.46953773498535156,-4.465608596801758,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.07229407876729965,2.6295716762542725,-0.1552991271018982,3.663294792175293,0.8201779127120972,-3.616119623184204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.203823566436768,-5.009805202484131,-4.121085166931152,1.3351733684539795,-1.2330230474472046,-2.252030372619629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-2.847276210784912,-0.0820813849568367,-3.9430744647979736,2.378248691558838,-3.1764791011810303,-7.606520652770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2965363264083862,-1.6665788888931274,-0.4441704750061035,1.1865264177322388,-1.0021723508834839,0.484904944896698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.1400090456008911,-2.2636754512786865,0.10196168720722198,1.9193663597106934,-0.6267695426940918,-1.562287449836731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.896987199783325,-3.0708727836608887,-0.4005879759788513,1.1454501152038574,-2.3662757873535156,1.3497244119644165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.9997951984405518,-3.5343830585479736,-1.5302778482437134,0.2923107445240021,-4.533610820770264,-0.5117923021316528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-5.938903331756592,-1.2534866333007812,-0.6379395127296448,1.8135112524032593,-2.383512258529663,-2.1611580848693848,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.204476833343506,-2.0664889812469482,-0.4922683537006378,4.2328948974609375,-3.199751138687134,3.2791361808776855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-5.54057502746582,-3.631563186645508,4.462728500366211,3.247265100479126,0.8600229024887085,-0.48375239968299866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.156605243682861,-1.983393669128418,4.255336284637451,1.0685906410217285,-7.291004657745361,-0.27907195687294006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.19910210371017456,-8.317756652832031,3.6521155834198,0.8011159896850586,-5.889378547668457,2.273871660232544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5676454305648804,-1.9227217435836792,0.3377566337585449,1.7875064611434937,-1.6674224138259888,0.6145043969154358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.295912981033325,-0.6137381792068481,0.04864610731601715,1.8225975036621094,-1.8031442165374756,0.9830690026283264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.9173513054847717,-1.8065129518508911,0.4227010905742645,-0.21868975460529327,-2.045572519302368,-0.26705601811408997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8564538955688477,-3.885653495788574,-0.8249164819717407,2.3205535411834717,0.9709082841873169,1.5726724863052368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.20118257403373718,-6.072774410247803,-0.05978658050298691,-0.8150790333747864,-2.244885206222534,1.3915477991104126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.668078660964966,2.2067415714263916,-0.05837756767868996,3.8799710273742676,-1.9156697988510132,-3.1768136024475098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.617604970932007,-3.9428133964538574,-5.882716178894043,-0.24778436124324799,1.1733354330062866,0.939721941947937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.66610860824585,-3.5009164810180664,-6.37884521484375,3.6701700687408447,-3.542055130004883,-1.794180154800415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.1147931814193726,2.8282837867736816,4.733799934387207,-1.4894607067108154,1.748119831085205,-2.959991455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8711920976638794,-1.4185203313827515,-0.7493039965629578,0.9194745421409607,-1.7542481422424316,-0.19236131012439728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3649895191192627,-0.5016916394233704,-0.625927746295929,1.9002584218978882,-2.2618188858032227,-0.6757856011390686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8789738416671753,-3.8651275634765625,1.1501139402389526,2.5661165714263916,-0.34036603569984436,0.30858179926872253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.7993916869163513,-1.874300241470337,-0.5070382356643677,-1.5304579734802246,-2.6193923950195312,-1.2563101053237915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.105438470840454,-1.4478163719177246,-0.3278822600841522,1.7145932912826538,-0.4199695885181427,-0.8935639262199402,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-5.143823623657227,-1.937185287475586,-1.5932291746139526,-0.22192461788654327,2.0586726665496826,2.3811001777648926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.5303062200546265,-1.4249920845031738,-1.4932115077972412,5.131407260894775,3.9998185634613037,-0.20900216698646545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.2047882080078125,2.674551486968994,0.7657439112663269,6.722417831420898,-0.6949182748794556,3.0593018531799316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.7859643697738647,-6.282686233520508,-2.7457540035247803,4.598712921142578,-1.5014383792877197,-6.713413238525391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9852596521377563,-1.8063448667526245,-0.4215738773345947,1.067641258239746,-1.756294846534729,0.7468857765197754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.84952712059021,-1.1822048425674438,-0.7338026165962219,2.506833791732788,-2.11344838142395,0.8496922254562378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6776543855667114,-0.8956835865974426,-0.4214025139808655,3.369235038757324,0.08670352399349213,0.2772481143474579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2160162925720215,-2.427764654159546,-0.7220286726951599,4.579718589782715,-2.608734607696533,-0.7108184099197388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.214337110519409,-3.341825246810913,0.05577509477734566,4.572158336639404,-1.5467838048934937,-3.458817958831787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.9566863775253296,-3.091215133666992,-2.665062427520752,-1.4616246223449707,-4.205747127532959,-3.8217501640319824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.509861469268799,-5.203795433044434,-4.398634910583496,4.571115016937256,-1.4647092819213867,-2.9152400493621826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.7220845222473145,-5.072709083557129,0.35976266860961914,-2.314364194869995,-7.138759613037109,0.3401862680912018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,3.1781294345855713,-0.13572506606578827,6.124943256378174,5.066300868988037,-0.9228071570396423,0.6441735029220581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.8168601989746094,-1.8076732158660889,0.1843625009059906,2.082585096359253,-1.3415495157241821,-0.13465814292430878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2147610187530518,-2.1634931564331055,-0.24369283020496368,2.25103497505188,-1.2415345907211304,0.3661106824874878,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5982863903045654,0.43108391761779785,0.8593493700027466,2.4387824535369873,-1.7518560886383057,-0.7787954807281494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4289634227752686,-3.0805139541625977,-2.559710741043091,0.9573748707771301,-3.704308032989502,1.822794795036316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.7186542749404907,0.5923598408699036,-1.928078293800354,-1.8956036567687988,-0.5732882618904114,-2.091921806335449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.8094324469566345,-3.45947003364563,-3.748755693435669,-0.6705915331840515,2.1182734966278076,-1.6912428140640259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,2.9334492683410645,-3.377190589904785,0.8943783640861511,-1.657183289527893,1.8759710788726807,2.251844882965088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.505594253540039,1.4867945909500122,6.01992654800415,-1.8506983518600464,-2.0016086101531982,1.0865867137908936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.127704620361328,0.28045275807380676,-1.6897141933441162,1.3921419382095337,-9.109640121459961,3.701267957687378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-2.3944127559661865,-1.9104461669921875,0.490702748298645,1.1870330572128296,-1.8022757768630981,-0.017380446195602417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.4073526859283447,-1.6089520454406738,0.7171375751495361,0.8828680515289307,-0.5055741667747498,1.072739839553833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.43257614970207214,-2.770521640777588,-1.5441232919692993,1.9105457067489624,-2.0718538761138916,1.1124322414398193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.6292259693145752,-1.7705954313278198,1.15068781375885,3.5716984272003174,0.9006869196891785,-1.6793304681777954,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-4.934673309326172,-0.8659561276435852,-0.25672638416290283,0.22201421856880188,-2.673121213912964,-3.298354387283325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-6.101813793182373,-0.6490871906280518,-3.0581579208374023,-0.4581683576107025,-0.8096845746040344,1.2756562232971191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.9267494678497314,-4.057727813720703,-2.0396997928619385,5.192520618438721,-0.18400244414806366,-4.2853779792785645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.143726348876953,3.6387407779693604,2.8085477352142334,0.6130270957946777,-2.4510698318481445,-3.2243552207946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.1934187412261963,-4.37619686126709,-5.350677013397217,3.172229766845703,-4.980343818664551,-4.2852559089660645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.9617208242416382,-2.4714043140411377,0.03577561676502228,0.6135191917419434,-1.7248698472976685,-0.6117594242095947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.2099674642086029,-2.9321951866149902,-0.3216862380504608,1.2381372451782227,-2.1654045581817627,0.835452675819397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-4.054309844970703,-2.6746017932891846,0.7757961750030518,0.014023713767528534,-0.9662210941314697,-0.3783387839794159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.005656627472490072,-2.45516037940979,-0.5851123929023743,3.9409587383270264,-1.4885828495025635,-2.391885280609131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7383964657783508,-2.9480581283569336,-1.51888108253479,-1.865238904953003,-2.4516947269439697,-2.590254783630371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.144958734512329,-1.8925225734710693,0.32942214608192444,-4.453126907348633,-0.9278744459152222,1.718320369720459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3640406131744385,0.4455748498439789,1.6022493839263916,-4.269693374633789,-4.428276062011719,-1.2697197198867798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.889092445373535,-4.79885196685791,6.555910587310791,-0.9947475790977478,-3.038952112197876,-0.37462761998176575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.48574161529541,-0.19131110608577728,2.9464378356933594,-5.543760299682617,-3.552086353302002,-2.0853686332702637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3603512048721313,-1.9087021350860596,-0.6517710089683533,0.8714926838874817,-0.9700502753257751,-0.39782145619392395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.8619956970214844,-0.5710513591766357,0.04930510371923447,1.1820309162139893,-1.0278376340866089,-0.009949927218258381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.1764945238828659,-2.282111167907715,-0.9620909094810486,1.5445438623428345,-3.7729923725128174,0.1537923812866211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-3.2038421630859375,0.7646991014480591,1.1058286428451538,2.9947402477264404,-0.8860897421836853,-0.8187264800071716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.7704391479492188,0.6252397894859314,0.06234390288591385,4.537547588348389,-3.7462775707244873,0.8443014621734619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.231130599975586,2.129568576812744,-2.8872432708740234,-1.2938488721847534,-3.6230430603027344,0.2827341854572296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.5733516812324524,0.23305651545524597,0.8291549682617188,5.040124893188477,-6.044997215270996,1.8463553190231323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.310555458068848,-3.181084156036377,-3.430142402648926,1.20015549659729,1.3981573581695557,-5.4416728019714355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
