split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6
test,-1.0140433311462402,1.5358355045318604,0.4929544925689697,1.303592562675476,0.19253292679786682,0.822652280330658,-1.4649248123168945,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.8841784000396729,2.132627010345459,1.629232406616211,-0.14782056212425232,0.6277611255645752,0.5869044661521912,-2.092292308807373,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.10421828180551529,3.4320766925811768,0.9999404549598694,0.20640762150287628,0.2103831022977829,1.3296269178390503,-2.746026039123535,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.8168240785598755,-1.8533562421798706,1.3065743446350098,0.012314049527049065,1.5526057481765747,-0.8059325814247131,-3.0325241088867188,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.640709400177002,1.9752051830291748,3.031073808670044,2.131699800491333,3.68257212638855,2.6789512634277344,-2.6551311016082764,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.7462103366851807,-1.1130098104476929,3.8500330448150635,-1.4890625476837158,-1.3000718355178833,0.11664366722106934,1.0936050415039062,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.41865697503089905,-4.4596123695373535,2.0808401107788086,-0.6323918700218201,-3.1974620819091797,-1.071042537689209,-1.817150592803955,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2250103950500488,1.0066540241241455,0.9321624636650085,1.2172222137451172,0.43933355808258057,0.9766743183135986,-0.8307865262031555,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.7801902294158936,1.1174726486206055,0.37449559569358826,0.9762220978736877,-1.2153668403625488,0.8473712205886841,-0.8828818798065186,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.2582875490188599,1.6431145668029785,-0.4302070736885071,-0.8413803577423096,1.4992563724517822,2.2168610095977783,-2.522937059402466,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.01687447726726532,1.1753093004226685,0.009345043450593948,0.9633389115333557,-1.7182117700576782,3.903791904449463,-0.3615748882293701,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.110820770263672,-0.08975645154714584,1.8667943477630615,2.200760841369629,3.7251601219177246,-1.6036869287490845,-0.6170353889465332,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.0520856380462646,0.8592396974563599,4.623507499694824,4.677681922912598,1.599845051765442,3.039638042449951,-0.6955283284187317,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3898096084594727,4.9468841552734375,0.7476294040679932,2.6913607120513916,0.1297246366739273,-2.7585291862487793,0.19592717289924622,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8492549061775208,0.8097333312034607,1.5321249961853027,0.8893314599990845,-0.3673235774040222,0.6470082402229309,-2.0587823390960693,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.5791903734207153,2.3320422172546387,-0.024282950907945633,0.3214673399925232,0.6220077276229858,0.7086130380630493,-1.2982804775238037,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.311103105545044,-0.09706923365592957,-0.9677587747573853,0.20811645686626434,1.1941373348236084,0.9740501046180725,-2.6784560680389404,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.312070608139038,2.9543423652648926,1.7414921522140503,1.4199273586273193,2.601365804672241,0.01823127083480358,-0.008051564916968346,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.21418151259422302,1.029722809791565,0.22130542993545532,-0.10368651896715164,1.0208064317703247,4.983351707458496,0.755518913269043,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.891127109527588,1.580022931098938,1.0621702671051025,-2.952009677886963,0.48296719789505005,5.086299896240234,-3.729400634765625,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.246232032775879,-1.0665414333343506,2.1645328998565674,1.0548726320266724,-0.5149171948432922,-2.8731515407562256,-1.9133803844451904,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.737357497215271,0.82673180103302,1.489853858947754,1.000565528869629,-0.32526442408561707,1.5792495012283325,-1.5856002569198608,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.22094394266605377,-0.10441271960735321,-7.415191066684201e-05,0.2039794921875,-0.10885394364595413,1.1875061988830566,-2.561850070953369,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.9183645844459534,-0.7970659136772156,2.126675605773926,-1.1755889654159546,0.349037766456604,1.7774646282196045,-2.264188051223755,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.6305087804794312,-1.259342908859253,0.9573612213134766,0.17343714833259583,1.6133511066436768,0.925151526927948,-3.1523289680480957,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.6181178092956543,1.3017215728759766,-0.24939407408237457,1.0393767356872559,-3.0114247798919678,3.5585246086120605,-3.4967727661132812,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.6345059871673584,1.7460031509399414,3.158409595489502,0.4274474084377289,-0.3258476257324219,5.5104827880859375,1.054685115814209,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.1252591609954834,-2.0323686599731445,-0.4137055575847626,1.0537919998168945,-4.16945743560791,4.380246162414551,-0.092831552028656,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.36580273509025574,0.3028026223182678,0.9065953493118286,1.0815329551696777,0.3399600386619568,0.7527024745941162,-1.8932825326919556,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.109689950942993,-0.420697420835495,1.1406795978546143,1.3272804021835327,0.6944737434387207,1.6142014265060425,-1.9271199703216553,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,1.0251494646072388,2.520864486694336,1.8442232608795166,1.1954771280288696,1.4604103565216064,0.9735338687896729,-1.2205729484558105,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.4733961820602417,0.38148704171180725,-0.35450178384780884,0.49350327253341675,1.6450449228286743,3.1240012645721436,-0.488851398229599,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.1280025988817215,0.7514093518257141,-2.1212384700775146,-1.528073787689209,-1.5988366603851318,3.258371114730835,-1.6471004486083984,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.385542631149292,0.21462012827396393,-0.9733778238296509,-2.635568380355835,1.8876912593841553,-2.6447765827178955,-0.3794296979904175,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.812094807624817,3.2620632648468018,0.3978661894798279,-1.8161112070083618,-4.662252426147461,1.0892415046691895,-5.045353889465332,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8713676929473877,1.082356572151184,1.4887034893035889,1.1518760919570923,0.6762359738349915,1.6962374448776245,-1.762811541557312,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.9726698398590088,0.9812226891517639,1.2691121101379395,0.4932454526424408,0.47966405749320984,2.515066146850586,-0.8976744413375854,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.412821054458618,-1.1693567037582397,1.0696786642074585,-0.5787753462791443,0.3261343836784363,0.7306138873100281,-0.9318249821662903,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.931731700897217,2.793120861053467,0.8377529382705688,-0.9329180717468262,2.36721134185791,-0.07819566875696182,-1.3468739986419678,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.46332457661628723,2.8271665573120117,0.37436795234680176,-2.0940229892730713,-2.6652634143829346,-0.9035089015960693,-1.4442172050476074,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.980081081390381,-2.711108684539795,-0.25382980704307556,-0.36065810918807983,3.4395527839660645,-1.1337798833847046,-2.6983819007873535,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5477221012115479,0.5152576565742493,1.5676692724227905,-4.82555627822876,0.8039693236351013,3.5386483669281006,1.5188961029052734,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.26154595613479614,0.5512815117835999,0.5175127983093262,0.7977334260940552,0.48848989605903625,0.8926723003387451,-1.807139277458191,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.2825087010860443,0.7379573583602905,1.9584792852401733,1.939691424369812,-0.14609603583812714,0.9958774447441101,-1.684815526008606,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7501223087310791,1.7176672220230103,2.7497544288635254,1.6436553001403809,-0.3384857773780823,2.134911298751831,0.06410209089517593,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.015196721069514751,0.6092888116836548,0.965713381767273,1.1924329996109009,2.5445070266723633,4.128799915313721,-1.5629305839538574,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.22113603353500366,4.435762882232666,3.596907615661621,0.09470019489526749,-0.3754776418209076,1.4899033308029175,0.20924092829227448,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.8512778282165527,-3.482940673828125,2.0624196529388428,1.8316482305526733,0.9568125009536743,0.20282535254955292,-4.810735702514648,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.062686443328857,2.272228240966797,1.8237414360046387,3.607884168624878,-0.8523951768875122,-2.409169912338257,-2.047473669052124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.3251819610595703,0.8781943917274475,0.424597829580307,0.15543928742408752,0.27129435539245605,1.2221648693084717,-1.953246831893921,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.3640027046203613,1.4630521535873413,2.05731201171875,0.12036483734846115,0.19398599863052368,0.4158293902873993,-2.968813896179199,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.34334707260131836,-0.9362285733222961,1.271625280380249,2.0375075340270996,1.6413488388061523,0.6642739176750183,-1.3164182901382446,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.2019150257110596,-1.5903589725494385,-0.5750381946563721,1.6435550451278687,0.9546314477920532,2.4043571949005127,0.30829742550849915,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.3715720176696777,0.7852684259414673,2.323394298553467,2.4904520511627197,-1.7700073719024658,1.8820371627807617,-5.358633995056152,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.147136688232422,-1.6320685148239136,3.372215747833252,-3.129312038421631,2.095294713973999,1.704074501991272,-1.8864903450012207,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.4864702224731445,-2.813309907913208,5.341162204742432,4.676545143127441,0.09354846924543381,1.229268193244934,-2.6184370517730713,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9369822144508362,1.2910939455032349,1.2606223821640015,0.9390963315963745,1.0524653196334839,1.4487282037734985,-1.613526701927185,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.9553680419921875,-0.2331702560186386,1.549190878868103,0.20166753232479095,0.5851994752883911,1.6833442449569702,-0.45703303813934326,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.39634835720062256,-0.2913810610771179,1.838782548904419,2.226980447769165,2.108631134033203,0.3023921847343445,-2.403520345687866,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.429409384727478,3.8725850582122803,0.2830487787723541,-0.11051017045974731,-1.157914638519287,2.8768439292907715,-2.255913496017456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.9392372369766235,0.334717333316803,2.066718339920044,0.8312016725540161,-2.9190452098846436,3.1929023265838623,-1.268450140953064,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-5.336700916290283,1.9308353662490845,-0.8180961012840271,-0.23938000202178955,3.6682615280151367,0.9058931469917297,-1.566896915435791,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.3714406490325928,-0.14296133816242218,-3.2786974906921387,0.257163405418396,0.6673032641410828,-1.7433209419250488,1.4848790168762207,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9139382243156433,0.8485593199729919,1.9795926809310913,0.8129275441169739,0.08604808151721954,1.079227328300476,-1.4850845336914062,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.7878380417823792,2.050851345062256,1.428891897201538,1.0734686851501465,-0.27999651432037354,-0.41271114349365234,-1.9811991453170776,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-2.5839407444000244,-0.17790018022060394,0.9781282544136047,1.5960763692855835,-0.9751309752464294,1.3766627311706543,0.01714314892888069,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.567859649658203,2.4702022075653076,1.8961968421936035,1.0183254480361938,-1.194374442100525,0.5975434184074402,1.147565484046936,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.8485896587371826,1.1937386989593506,-2.563234567642212,-0.07943705469369888,1.0221946239471436,2.5153679847717285,-2.2249984741210938,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-1.6242785453796387,1.6720343828201294,1.0321900844573975,-1.081604242324829,-1.4957420825958252,-4.117217540740967,-3.069885015487671,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.658801555633545,1.6271541118621826,6.073878765106201,-0.4594423174858093,0.4900544583797455,-0.9338610172271729,2.4583914279937744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8901225924491882,1.3410980701446533,1.1268666982650757,1.5565873384475708,0.051242027431726456,1.4418063163757324,-1.771201729774475,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0210875272750854,1.146729588508606,2.2215850353240967,1.7561250925064087,-0.9867566227912903,1.0556855201721191,-1.725558876991272,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.3541434705257416,3.2747952938079834,2.1659908294677734,-0.4828609228134155,0.08969028294086456,0.8446763753890991,-1.311424732208252,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.8188245296478271,2.858877420425415,-0.9665597677230835,0.9821359515190125,0.9346503019332886,-0.48075923323631287,-3.2083652019500732,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9590056538581848,2.3378806114196777,3.34364652633667,0.8960282206535339,-1.8222296237945557,1.189164161682129,-5.312021255493164,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.790933132171631,-4.291563987731934,0.36046916246414185,1.1887216567993164,0.49679240584373474,-1.1231142282485962,-2.054180383682251,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-6.098249435424805,-2.513054609298706,2.1867117881774902,0.9091809988021851,-2.5252685546875,-0.055837538093328476,-0.9285637140274048,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.9834587574005127,1.0585218667984009,0.44472944736480713,1.5141503810882568,0.22762435674667358,0.7653639912605286,-1.4377810955047607,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.8804124593734741,2.2384679317474365,1.3167133331298828,0.2045547217130661,-0.3119092583656311,0.6780514717102051,-2.856882095336914,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.26303625106811523,0.6756782531738281,2.445843458175659,-0.7083402872085571,0.7813652157783508,-0.16381005942821503,-0.4763560891151428,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.2157738357782364,3.9850776195526123,1.7769266366958618,-1.3368358612060547,0.4495847523212433,1.2991923093795776,-1.434778094291687,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.272552251815796,0.2692442536354065,1.7592957019805908,3.080507278442383,1.0007930994033813,-2.416626453399658,-2.735536813735962,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.322735995054245,2.5175368785858154,-1.5444401502609253,-0.04266372323036194,1.4915127754211426,2.9200971126556396,-6.084136009216309,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.386138439178467,1.7692896127700806,0.5078762173652649,-2.941063404083252,2.158480644226074,2.915896415710449,-6.278330326080322,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.2016103267669678,1.20364248752594,0.7296183705329895,0.8455433249473572,0.6815666556358337,0.32485198974609375,-2.0313546657562256,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.36580890417099,-0.1911022961139679,-0.13796091079711914,0.4103599786758423,1.1483668088912964,1.1935025453567505,-1.414817452430725,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.5657819509506226,2.009657621383667,-0.0756390318274498,0.8345265984535217,2.4555304050445557,-0.26585036516189575,-1.8076094388961792,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.1889374256134033,2.8687188625335693,-0.8993422389030457,2.999289035797119,2.0470659732818604,1.1052268743515015,-0.9833994507789612,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.934201955795288,0.9209028482437134,0.9812127947807312,1.3679423332214355,0.9888630509376526,4.062712669372559,-5.009501934051514,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,0.9401519894599915,4.325967311859131,0.8789487481117249,-0.10432508587837219,-0.21607080101966858,1.0844594240188599,2.767890453338623,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-5.505529880523682,1.3622337579727173,-0.9126753211021423,3.563905715942383,4.133460998535156,-0.3785600960254669,-1.6739368438720703,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.8269284963607788,1.5831338167190552,0.9772642254829407,1.3636199235916138,-0.05870339646935463,0.8119921684265137,-1.939954161643982,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.5763314962387085,1.191931962966919,2.003777265548706,1.4063769578933716,1.2616640329360962,1.7250142097473145,-2.6565423011779785,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.029088197275996208,-0.07040194422006607,1.365182876586914,-1.0607796907424927,-0.3375140428543091,-0.2969772517681122,-2.866445302963257,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.021580457687378,0.2261725813150406,3.615715265274048,-0.31803181767463684,-0.5452009439468384,1.4928538799285889,-3.2549707889556885,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.2506110668182373,2.8740761280059814,4.344415187835693,1.104152798652649,0.5894721746444702,-1.129492998123169,-1.0596420764923096,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-0.8903695940971375,0.7843893766403198,-2.074733257293701,1.6784621477127075,2.66652774810791,4.89849328994751,-3.8803296089172363,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,2.54880690574646,0.7264719009399414,-0.5019770860671997,-1.6934888362884521,5.109436988830566,2.2339463233947754,-3.4484140872955322,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5982939004898071,0.7965914011001587,1.0514516830444336,0.9462612271308899,0.07002052664756775,1.1912522315979004,-0.9641356468200684,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.397826075553894,0.7961450815200806,-0.1427910178899765,-0.23083296418190002,0.1571687012910843,0.624341607093811,-0.5678449869155884,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.1468844413757324,1.5666859149932861,0.73870849609375,1.179347038269043,2.971574306488037,0.5003079175949097,-0.7987416982650757,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.578230142593384,0.2627421021461487,1.2674227952957153,1.8213106393814087,0.9622042775154114,0.07808832824230194,-2.3025035858154297,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.6218940615653992,1.096146821975708,-2.2786636352539062,-0.7782076001167297,-1.4570422172546387,-1.569783329963684,-2.9984467029571533,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.1108903884887695,2.8251426219940186,0.29808658361434937,-0.8486433625221252,1.9018851518630981,1.0951118469238281,-2.4704432487487793,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.6732671856880188,-1.0097246170043945,0.527816116809845,0.8236840963363647,6.729175567626953,0.6624327301979065,-2.3115475177764893,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.7257215976715088,0.7991164326667786,0.6210243701934814,0.10639588534832001,0.6248928308486938,0.6274998784065247,-1.631493091583252,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.4280993938446045,2.264432668685913,-0.13794107735157013,-0.0051994314417243,0.41095879673957825,0.8776797652244568,-1.7346694469451904,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.7310978770256042,0.7525213956832886,2.3488121032714844,-0.8632023930549622,1.0318663120269775,1.9677971601486206,-1.9648617506027222,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.0227773189544678,-0.7238155603408813,1.6563949584960938,2.810102939605713,-0.8744043707847595,2.7583818435668945,-1.1354330778121948,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.22323238849639893,-0.9819908738136292,1.692030429840088,-0.5005249977111816,-3.8529791831970215,1.0217572450637817,-2.5478715896606445,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-3.338650703430176,-3.8937292098999023,3.48142147064209,0.06826997548341751,0.035721804946660995,1.7412019968032837,-1.687605857849121,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-3.026384115219116,1.1957138776779175,2.8598573207855225,6.560939311981201,-1.697654366493225,0.571966290473938,0.32289186120033264,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.5758181810379028,0.7160018086433411,0.1684666872024536,0.7900955677032471,0.4493730068206787,1.1659722328186035,-1.7662938833236694,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.0424139499664307,-0.3570348918437958,0.5735530257225037,0.41493090987205505,-0.3984054923057556,0.4052339792251587,-0.6024552583694458,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.9687989950180054,1.6236703395843506,1.6028871536254883,0.3121463656425476,-1.0671221017837524,3.126166582107544,-2.560823440551758,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-0.5920227766036987,2.621654510498047,-0.4106948971748352,0.1505604088306427,1.7953922748565674,3.054471015930176,-3.7006845474243164,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.4697704315185547,1.1555633544921875,-2.171027898788452,0.29846611618995667,-1.1502724885940552,-1.329829216003418,-0.7108748555183411,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.7505290508270264,1.2972064018249512,0.37270835041999817,-0.3371584117412567,0.4885823428630829,2.4076428413391113,2.6030654907226562,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2304445505142212,-2.209228515625,1.4860403537750244,0.5502757430076599,5.763841152191162,2.121373414993286,-0.06357038021087646,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0560786724090576,0.9652284383773804,1.5429617166519165,0.5506929159164429,0.6144872903823853,0.4121471047401428,-2.0862715244293213,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.18868690729141235,-0.20159466564655304,1.1462640762329102,0.1891469955444336,-0.33827289938926697,-0.07876315712928772,-1.3381346464157104,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,0.13994380831718445,2.2514243125915527,1.4431335926055908,-0.6464822888374329,1.7895500659942627,2.1571247577667236,-1.2455368041992188,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.5776262283325195,-1.0710477828979492,1.8629662990570068,-0.251490980386734,-0.6576175689697266,-0.01070204097777605,-0.3676605820655823,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,1.3957856893539429,4.650235176086426,0.8603617548942566,1.6065510511398315,2.38619327545166,0.44125956296920776,-1.4853737354278564,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.740917205810547,-1.8906432390213013,0.8252318501472473,0.6648455262184143,0.29458537697792053,4.611309051513672,-2.6625373363494873,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.34588292241096497,-1.4593414068222046,-1.2284011840820312,4.0802693367004395,-1.6647902727127075,-2.407447099685669,-4.851113319396973,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.0330055952072144,0.7502325177192688,0.8045030832290649,1.0871909856796265,0.4140755534172058,0.39154231548309326,-1.0404387712478638,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.4094259440898895,-0.2714066803455353,0.5971370339393616,0.9670400619506836,-1.129075527191162,0.8039572834968567,-1.696249008178711,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-3.0156078338623047,1.4883544445037842,0.8519747257232666,-0.18923217058181763,-1.2873249053955078,0.7585774660110474,-2.7028346061706543,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-1.7057846784591675,0.06791407614946365,0.8670711517333984,3.508518934249878,-1.3912353515625,3.143993377685547,-1.9417418241500854,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.0952876806259155,-0.02922285534441471,1.5045585632324219,4.037449359893799,1.199410080909729,-2.423858165740967,-0.9569236636161804,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-2.159792184829712,-2.277426242828369,3.8025386333465576,-1.8212872743606567,-0.04626508057117462,-0.4406736493110657,1.0613597631454468,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-1.3723441362380981,5.86367654800415,0.965944230556488,-1.0308446884155273,3.2702207565307617,4.464272975921631,-1.0356048345565796,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-1.5797618627548218,0.38447335362434387,1.12033212184906,0.7200000882148743,-0.2914084792137146,0.9521979093551636,-1.6356474161148071,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-1.2135200500488281,1.2637470960617065,-0.5015647411346436,0.6575616598129272,0.8583241105079651,-0.036004822701215744,-1.810097098350525,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-1.733089804649353,2.550304412841797,1.424133062362671,1.663515329360962,-0.6305394172668457,2.11800217628479,-3.376732587814331,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-3.2440834045410156,0.3083523213863373,-0.1891513466835022,0.03464079275727272,-0.9461888670921326,0.15201090276241302,-4.163681507110596,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-3.6807045936584473,2.8161189556121826,-0.3271644115447998,-0.7224072813987732,0.6951195597648621,-0.28558817505836487,-4.52892541885376,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,-4.171889781951904,0.6780731081962585,-3.3609728813171387,-1.3651667833328247,-0.533988356590271,1.9295439720153809,-1.0343776941299438,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.5298654437065125,-2.2214152812957764,4.304559707641602,-0.2620997726917267,-0.02149319276213646,-2.6768085956573486,1.9522029161453247,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,-0.841002881526947,0.568477988243103,1.045820713043213,0.9622403383255005,-0.21237431466579437,0.37255653738975525,-1.2814223766326904,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-2.2874462604522705,-0.3587821424007416,0.6505630016326904,0.7550788521766663,0.6389592289924622,1.4521018266677856,-2.07912540435791,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.8612913489341736,3.2518460750579834,-0.0025102982763201,0.8983200192451477,0.07233042269945145,2.602635383605957,-1.8408887386322021,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,-2.329563617706299,-1.808773398399353,0.5423660278320312,-0.9412729144096375,2.0083789825439453,0.8080440163612366,-1.0774937868118286,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-4.795571804046631,3.108229875564575,-0.5996429920196533,2.3162808418273926,-0.12240920960903168,1.4020568132400513,-1.0021494626998901,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.177633285522461,2.6566355228424072,1.414281964302063,-0.7537651658058167,4.19760274887085,3.206482410430908,-2.273538112640381,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,-0.6814231872558594,-3.8630521297454834,-1.3182836771011353,-2.7948644161224365,-0.2575297951698303,-1.2901973724365234,-3.0581157207489014,0.0,0.0,0.0,0.0,0.0,0.0,1.0
