split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class_0,class_1,class_2,class_3,class_4
test,-0.14584684371948242,0.7445575594902039,-0.5241641998291016,-1.5078283548355103,1.4351695775985718,-2.2102229595184326,0.9120020270347595,0.7409177422523499,0.03683178499341011,1.847859263420105,0.0,1.0,0.0,0.0,0.0
test,1.8840328454971313,-0.1808035522699356,0.9253042936325073,-1.8753975629806519,0.5288784503936768,-2.2829761505126953,-0.27779150009155273,-0.8911782503128052,-0.43112966418266296,1.7637184858322144,0.0,0.0,1.0,0.0,0.0
test,0.2829105854034424,1.4506595134735107,1.3445652723312378,-2.0399043560028076,2.1694135665893555,-1.7127492427825928,-1.331239104270935,2.2886924743652344,-0.5876284241676331,1.2244635820388794,0.0,0.0,0.0,1.0,0.0
test,-1.5683239698410034,1.0010474920272827,-0.14998728036880493,-1.9002329111099243,-0.8138217329978943,-4.8342132568359375,2.2285654544830322,-1.409978985786438,-0.19784142076969147,0.8798249959945679,0.0,0.0,0.0,0.0,1.0
test,0.4062073826789856,0.9466245174407959,-0.009049499407410622,-3.220216751098633,1.592961072921753,-1.4891630411148071,0.4623551368713379,0.49325188994407654,0.43640685081481934,1.6452783346176147,1.0,0.0,0.0,0.0,0.0
test,1.2556718587875366,0.531873881816864,-0.6476089954376221,-2.925344467163086,0.691025972366333,-1.246417760848999,-0.2816610634326935,0.050738804042339325,0.9229617118835449,0.8656728863716125,0.0,1.0,0.0,0.0,0.0
test,-0.03736000135540962,0.9675403237342834,1.4860560894012451,-4.39581298828125,1.7062705755233765,-1.3943899869918823,-0.7049923539161682,-0.5006274580955505,1.6935229301452637,1.5493780374526978,0.0,0.0,1.0,0.0,0.0
test,-0.1524379551410675,-0.061312805861234665,-2.220158100128174,-3.341552257537842,-0.03996814787387848,-1.5629390478134155,2.2810781002044678,-2.1723105907440186,-0.6473783254623413,0.5532606244087219,0.0,0.0,0.0,1.0,0.0
test,0.01965109072625637,2.5629074573516846,3.115887403488159,-3.8773000240325928,2.598607063293457,-2.6568892002105713,0.8304653167724609,-1.5511295795440674,2.550238847732544,1.2490651607513428,0.0,0.0,0.0,0.0,1.0
test,0.09133223444223404,0.3575882911682129,0.28121745586395264,-2.7421200275421143,1.457634449005127,-1.7351049184799194,0.3325254023075104,-0.3881796598434448,0.9247881770133972,1.952870488166809,1.0,0.0,0.0,0.0,0.0
test,-0.3039001524448395,0.4131925404071808,0.029643593356013298,-2.55769419670105,1.7465424537658691,-1.5987712144851685,0.9318414330482483,-1.1773898601531982,-0.7108437418937683,2.967740058898926,0.0,1.0,0.0,0.0,0.0
test,-0.8133934140205383,0.11379648000001907,0.5039452910423279,-2.8816707134246826,3.1030495166778564,-0.9016900658607483,1.7868722677230835,-0.9741676449775696,0.7722626328468323,2.9675676822662354,0.0,0.0,1.0,0.0,0.0
test,-0.08050353080034256,0.7016733288764954,-1.0443499088287354,-3.7502012252807617,-0.8660735487937927,-0.5894496440887451,2.823861837387085,-1.1760908365249634,0.6687400341033936,0.14649292826652527,0.0,0.0,0.0,1.0,0.0
test,1.1059917211532593,1.7757782936096191,0.8203959465026855,-0.8139248490333557,3.9882850646972656,-0.043108224868774414,1.4599852561950684,-1.864725112915039,1.5988843441009521,-0.0783115029335022,0.0,0.0,0.0,0.0,1.0
test,0.22504504024982452,0.35836079716682434,-0.351684033870697,-3.2151310443878174,1.111614465713501,-1.702222228050232,1.1539151668548584,-0.6628848910331726,0.6141078472137451,1.6474823951721191,1.0,0.0,0.0,0.0,0.0
test,-0.8407631516456604,0.3271614611148834,-0.5277225971221924,-2.505643129348755,2.382316827774048,-2.0707976818084717,0.9697624444961548,0.37227964401245117,0.008458352647721767,2.2981722354888916,0.0,1.0,0.0,0.0,0.0
test,-0.02182220295071602,-0.2407345473766327,-1.6271069049835205,-2.3331868648529053,2.147782325744629,-2.9075965881347656,2.2156713008880615,-0.4464738965034485,0.4583795666694641,1.5199633836746216,0.0,0.0,1.0,0.0,0.0
test,-1.7297016382217407,0.7712936401367188,0.3035798668861389,-3.106419324874878,1.750489354133606,-2.6274573802948,-0.4417303204536438,-2.6202754974365234,1.349528193473816,0.09955860674381256,0.0,0.0,0.0,1.0,0.0
test,1.7739009857177734,-1.1498403549194336,1.0138633251190186,-4.835289478302002,0.6981016993522644,-0.056388504803180695,-1.784183382987976,-1.0092650651931763,2.429720878601074,1.1430267095565796,0.0,0.0,0.0,0.0,1.0
test,0.5499534010887146,1.1560609340667725,-0.21799816191196442,-2.7628443241119385,1.8413267135620117,-1.5680465698242188,0.7106155157089233,0.18430352210998535,0.7539390921592712,1.691200613975525,1.0,0.0,0.0,0.0,0.0
test,0.15085740387439728,0.4913056492805481,0.09841036051511765,-3.182746171951294,0.5038809776306152,-0.9758997559547424,0.6799277067184448,0.26928120851516724,-0.5961576700210571,3.1017606258392334,0.0,1.0,0.0,0.0,0.0
test,0.06624849885702133,1.8851886987686157,1.8801794052124023,-3.651900053024292,0.7873631715774536,-1.724969506263733,1.503218650817871,0.2604620158672333,1.4726498126983643,1.6819053888320923,0.0,0.0,1.0,0.0,0.0
test,-1.013582706451416,-0.6521548628807068,-0.49805325269699097,-3.0375072956085205,3.9502546787261963,-2.6461026668548584,2.128840446472168,-1.2108746767044067,1.1877354383468628,1.9680984020233154,0.0,0.0,0.0,1.0,0.0
test,1.268122673034668,2.200427293777466,-0.5880215167999268,-0.3269886076450348,1.4338502883911133,-0.388386070728302,0.7865549921989441,0.2578490078449249,0.4422221779823303,-1.822953701019287,0.0,0.0,0.0,0.0,1.0
test,-0.2787725329399109,0.38171306252479553,-0.602021336555481,-2.7964961528778076,1.1333534717559814,-1.5054725408554077,0.2168365716934204,0.029709002003073692,0.29774895310401917,2.216765880584717,1.0,0.0,0.0,0.0,0.0
test,-0.22181332111358643,0.8578804135322571,-0.5242516398429871,-2.528803586959839,1.3976359367370605,-0.47401565313339233,-0.23854608833789825,-1.3344699144363403,0.5778790712356567,0.9949318170547485,0.0,1.0,0.0,0.0,0.0
test,0.7288370132446289,2.3360016345977783,0.1101037934422493,-1.9679151773452759,0.054217927157878876,-1.5121797323226929,-0.22805118560791016,0.13425539433956146,2.0759634971618652,1.8431178331375122,0.0,0.0,1.0,0.0,0.0
test,2.770766019821167,1.2815831899642944,-0.17621955275535583,-2.138227939605713,0.6243609189987183,-2.340283155441284,1.205533504486084,-0.9525731801986694,-1.5232774019241333,0.0535656213760376,0.0,0.0,0.0,1.0,0.0
test,-1.0040603876113892,-1.0628855228424072,-1.281506896018982,-1.966970682144165,-1.4583845138549805,1.3247555494308472,0.3864274322986603,1.0092244148254395,0.31829506158828735,2.510441780090332,0.0,0.0,0.0,0.0,1.0
test,-0.13189205527305603,0.6626433730125427,-0.11970879137516022,-2.285177230834961,1.3762938976287842,-1.9451135396957397,0.6173098683357239,-0.39052021503448486,0.696570873260498,2.2211496829986572,1.0,0.0,0.0,0.0,0.0
test,-0.11695311218500137,0.8974470496177673,-0.00402599573135376,-1.8590599298477173,1.257639765739441,-1.6237996816635132,-0.9388079047203064,0.25584855675697327,-0.010043937712907791,2.01741623878479,0.0,1.0,0.0,0.0,0.0
test,-0.6338086724281311,0.9274495840072632,-1.0344047546386719,-3.4645426273345947,1.224948763847351,-2.165147542953491,2.5385355949401855,-0.7166450619697571,0.524600625038147,0.19826740026474,0.0,0.0,1.0,0.0,0.0
test,0.42476192116737366,-0.03266755864024162,1.5194249153137207,-3.5247323513031006,-0.7827848792076111,-2.505709171295166,-0.9845511317253113,-1.4495174884796143,1.3211480379104614,0.5376010537147522,0.0,0.0,0.0,1.0,0.0
test,-0.11129072308540344,0.7712640762329102,-3.32387113571167,-4.067546844482422,3.2241992950439453,-3.960886001586914,-0.4170021414756775,-1.8073551654815674,0.8759798407554626,2.7428038120269775,0.0,0.0,0.0,0.0,1.0
test,0.1568155139684677,0.7777374982833862,0.38607078790664673,-2.2344443798065186,1.3730199337005615,-1.3827433586120605,0.6515064239501953,-0.4229237139225006,0.7081723213195801,1.8339117765426636,1.0,0.0,0.0,0.0,0.0
test,-0.5977309942245483,0.8169736266136169,-1.6255297660827637,-2.9544944763183594,0.772455632686615,-0.7559502720832825,0.7106246948242188,-0.34180745482444763,-0.014298370108008385,1.2659835815429688,0.0,1.0,0.0,0.0,0.0
test,-0.9070078134536743,0.03040594980120659,0.3175404965877533,-2.3623061180114746,-0.07306525856256485,-0.8199568390846252,0.32859715819358826,0.7353366017341614,-1.030917763710022,2.9095187187194824,0.0,0.0,1.0,0.0,0.0
test,-0.16385924816131592,1.9163353443145752,0.39992818236351013,-4.097585678100586,-0.37123817205429077,-1.8348546028137207,1.9285043478012085,0.4201660752296448,-1.5998709201812744,3.8002264499664307,0.0,0.0,0.0,1.0,0.0
test,-0.3105829358100891,0.46789899468421936,0.2373541295528412,-2.521716594696045,2.3298137187957764,-0.7891297936439514,2.208677291870117,1.927854061126709,4.019235610961914,3.023815393447876,0.0,0.0,0.0,0.0,1.0
test,-0.09464740008115768,1.093615174293518,-0.02308492921292782,-3.1156136989593506,1.5027955770492554,-0.9132687449455261,1.002415657043457,-0.14955812692642212,0.6743932962417603,1.7371995449066162,1.0,0.0,0.0,0.0,0.0
test,-1.0293643474578857,0.4253711402416229,-0.5029215216636658,-3.0585994720458984,1.2327905893325806,-2.157593250274658,1.0254565477371216,-0.9553468823432922,0.7138141989707947,0.8625980615615845,0.0,1.0,0.0,0.0,0.0
test,0.3378399908542633,0.8988307118415833,0.003515582764521241,-3.7327208518981934,1.875199317932129,-1.7417126893997192,1.8405141830444336,1.7638726234436035,-0.7217633724212646,2.758822441101074,0.0,0.0,1.0,0.0,0.0
test,0.3337027430534363,0.5786088705062866,0.5749696493148804,-0.5914247632026672,3.1525416374206543,-2.9240639209747314,-0.19689829647541046,-1.1412091255187988,2.154949188232422,1.8062732219696045,0.0,0.0,0.0,1.0,0.0
test,-0.33237317204475403,0.7520630359649658,-0.869096040725708,-2.293518543243408,1.762967586517334,-1.4789048433303833,3.99035382270813,2.0344502925872803,1.6898958683013916,-0.28429853916168213,0.0,0.0,0.0,0.0,1.0
test,-0.0833488255739212,0.8045638799667358,-0.2817934453487396,-2.9150381088256836,1.022208333015442,-1.3624892234802246,0.22294528782367706,-0.27742284536361694,0.4580129086971283,1.0468577146530151,1.0,0.0,0.0,0.0,0.0
test,0.5239366292953491,2.274132251739502,-1.1253429651260376,-2.483869791030884,1.78435480594635,-1.7377188205718994,0.9704512357711792,-0.4936998188495636,0.7163534760475159,2.3017072677612305,0.0,1.0,0.0,0.0,0.0
test,-0.7468981742858887,0.7126464247703552,-0.4038935899734497,-3.1161978244781494,3.1763434410095215,0.24287039041519165,0.46471133828163147,-1.210961103439331,0.9749524593353271,2.3244309425354004,0.0,0.0,1.0,0.0,0.0
test,-2.0335934162139893,-0.19520896673202515,-0.20879819989204407,-3.1772005558013916,-0.39754292368888855,-0.6764705181121826,1.4619266986846924,-0.46661171317100525,-1.9706754684448242,1.6083409786224365,0.0,0.0,0.0,1.0,0.0
test,1.499731421470642,-1.0325191020965576,-0.20999027788639069,-1.4060711860656738,0.4605548083782196,-4.173393249511719,-0.0551382452249527,0.41820329427719116,1.1809886693954468,-1.005080223083496,0.0,0.0,0.0,0.0,1.0
test,0.2584627866744995,1.275597095489502,-0.2896277904510498,-3.026430130004883,1.3435908555984497,-1.3603515625,1.064643383026123,-0.6072154641151428,-0.28167158365249634,1.659638524055481,1.0,0.0,0.0,0.0,0.0
test,0.5319356322288513,1.3270447254180908,0.8043115139007568,-2.351407766342163,1.91403329372406,-0.5382505059242249,0.44899699091911316,0.45570340752601624,0.4934752583503723,2.4520959854125977,0.0,1.0,0.0,0.0,0.0
test,-0.12589621543884277,2.1087207794189453,0.0570644848048687,-2.952144145965576,1.5864030122756958,-1.0998518466949463,-1.3510361909866333,-2.057161569595337,0.4517727494239807,2.296706199645996,0.0,0.0,1.0,0.0,0.0
test,0.8527992963790894,1.6949712038040161,1.4722750186920166,-1.9954009056091309,-0.4688103199005127,-2.254612445831299,0.9275730848312378,0.05119501054286957,-2.3359642028808594,2.0302541255950928,0.0,0.0,0.0,1.0,0.0
test,1.782423734664917,-0.7824931740760803,-2.5369112491607666,-3.236382484436035,2.6556732654571533,-4.049308776855469,-1.2825124263763428,0.9172939658164978,-0.8132562041282654,1.7612245082855225,0.0,0.0,0.0,0.0,1.0
test,-0.0454845130443573,1.0002331733703613,-0.19562232494354248,-2.8112001419067383,0.6634378433227539,-1.4269347190856934,0.7201200723648071,-0.5876547694206238,0.5926615595817566,2.402255058288574,1.0,0.0,0.0,0.0,0.0
test,0.6192049980163574,1.2461377382278442,-0.3239486515522003,-3.2008602619171143,1.764336347579956,-0.8802698850631714,0.4590880572795868,-1.2146010398864746,-0.0061079589650034904,0.4365619122982025,0.0,1.0,0.0,0.0,0.0
test,1.371582269668579,2.22184419631958,0.46918803453445435,-2.33858060836792,2.731049060821533,-0.34129318594932556,1.4897043704986572,-0.40416327118873596,0.12975294888019562,2.6616084575653076,0.0,0.0,1.0,0.0,0.0
test,0.9062394499778748,2.9053378105163574,2.4950640201568604,-2.4583632946014404,1.8604995012283325,-0.1998816281557083,0.5441108345985413,-0.32236212491989136,0.6500199437141418,0.6376572251319885,0.0,0.0,0.0,1.0,0.0
test,1.016375184059143,3.6238114833831787,-1.1742405891418457,-4.260560035705566,2.9275600910186768,-3.9037222862243652,-0.25690504908561707,-1.8746929168701172,1.2545992136001587,0.6414624452590942,0.0,0.0,0.0,0.0,1.0
test,0.26792168617248535,0.21801692247390747,0.03015507571399212,-2.68410325050354,1.565207600593567,-1.8200922012329102,0.546174168586731,0.08017342537641525,0.02052428014576435,1.5311177968978882,1.0,0.0,0.0,0.0,0.0
test,0.5438418984413147,1.276221513748169,-0.348710298538208,-2.6201515197753906,1.6060020923614502,-0.2825527489185333,0.8287198543548584,-1.1001566648483276,1.4645605087280273,1.6833903789520264,0.0,1.0,0.0,0.0,0.0
test,1.9837391376495361,0.8534229397773743,0.08643332868814468,-2.8584513664245605,1.3329685926437378,-1.9317625761032104,-0.9999871253967285,-0.7370479106903076,-1.3064463138580322,2.401664972305298,0.0,0.0,1.0,0.0,0.0
test,0.37819886207580566,3.0003483295440674,-1.045005202293396,-1.775509238243103,-0.2611720860004425,-0.750575065612793,0.09029872715473175,-1.3462926149368286,-1.7599289417266846,1.1110981702804565,0.0,0.0,0.0,1.0,0.0
test,0.27275899052619934,-2.505864143371582,-1.0487322807312012,-2.856248617172241,0.9386739134788513,-2.128675699234009,0.8111692667007446,-0.3693704307079315,3.315666913986206,3.7939412593841553,0.0,0.0,0.0,0.0,1.0
test,0.5069740414619446,0.5784363150596619,0.22494812309741974,-2.9226369857788086,1.078450322151184,-1.3974902629852295,-0.0723147913813591,-0.34710052609443665,0.49030083417892456,1.468182921409607,1.0,0.0,0.0,0.0,0.0
test,0.49137309193611145,0.6740801930427551,-0.7953129410743713,-2.333796501159668,1.2998758554458618,-1.3072288036346436,2.289738893508911,-0.43877488374710083,0.683735728263855,2.1735856533050537,0.0,1.0,0.0,0.0,0.0
test,1.051831603050232,-0.40044286847114563,-0.13553017377853394,-2.845076084136963,2.122337818145752,0.7763345241546631,1.469744086265564,-0.3244144916534424,0.039192743599414825,1.7803174257278442,0.0,0.0,1.0,0.0,0.0
test,0.44068530201911926,0.8488020896911621,-2.358896493911743,-5.368951797485352,1.8826191425323486,-2.3559329509735107,-0.40641170740127563,0.1478177011013031,1.4543641805648804,0.506435215473175,0.0,0.0,0.0,1.0,0.0
test,0.4336189031600952,0.5483865737915039,-1.0915452241897583,0.3731675446033478,0.6356070041656494,-2.1695668697357178,1.076651692390442,-2.409102439880371,-1.9383420944213867,3.507550001144409,0.0,0.0,0.0,0.0,1.0
test,0.19480520486831665,0.8097794055938721,-0.4484047293663025,-3.0116868019104004,1.884642243385315,-1.4512852430343628,0.6906369924545288,-0.5601402521133423,0.17090828716754913,1.1481547355651855,1.0,0.0,0.0,0.0,0.0
test,0.7539693713188171,1.0501421689987183,-0.6826391220092773,-2.6618313789367676,2.664830207824707,-1.7539951801300049,-0.23209388554096222,-0.7720986604690552,0.6494059562683105,2.612790107727051,0.0,1.0,0.0,0.0,0.0
test,-1.520953893661499,-0.38223591446876526,0.821537971496582,-2.4378247261047363,1.022765874862671,-2.528878927230835,0.84576016664505,0.5513758063316345,-0.7387299537658691,2.216306209564209,0.0,0.0,1.0,0.0,0.0
test,-0.8170064687728882,1.0761932134628296,0.3709636926651001,-3.9716014862060547,0.5954459309577942,-1.5463697910308838,2.4676289558410645,-0.40462252497673035,-1.9550409317016602,-0.13888952136039734,0.0,0.0,0.0,1.0,0.0
test,-1.7188868522644043,1.8604615926742554,0.5497797131538391,-5.597069263458252,2.637526035308838,-3.46201229095459,2.877377510070801,0.5178018808364868,-0.5064904689788818,2.0078272819519043,0.0,0.0,0.0,0.0,1.0
test,0.992760181427002,0.9259940385818481,-0.21785873174667358,-2.740833044052124,1.3693194389343262,-1.8842755556106567,0.8087468147277832,0.009616824798285961,0.5242565274238586,1.7296420335769653,1.0,0.0,0.0,0.0,0.0
test,0.17997896671295166,0.5213636159896851,-0.07459899038076401,-2.3955183029174805,0.6747922897338867,-0.41160979866981506,-0.16028542816638947,0.8127630352973938,0.7616000175476074,1.717596173286438,0.0,1.0,0.0,0.0,0.0
test,0.5844999551773071,-1.129676342010498,0.1943235844373703,-3.6052608489990234,0.9347992539405823,-2.192976474761963,0.2348402440547943,-2.035770893096924,-0.42141252756118774,2.240243911743164,0.0,0.0,1.0,0.0,0.0
test,1.4006520509719849,-1.2050448656082153,-1.4017280340194702,-2.98447847366333,1.2963465452194214,-1.842463493347168,2.922489643096924,1.1514123678207397,1.2072266340255737,2.5660433769226074,0.0,0.0,0.0,1.0,0.0
test,-0.1677132546901703,1.3906841278076172,0.11889505386352539,-3.344243049621582,3.3131344318389893,-2.0560290813446045,-1.6239135265350342,2.379772901535034,-2.0886425971984863,0.44441843032836914,0.0,0.0,0.0,0.0,1.0
test,0.7632860541343689,0.9174183011054993,0.19831185042858124,-2.720820188522339,1.5425469875335693,-1.5815972089767456,0.15191444754600525,-0.11345691233873367,0.7805677652359009,1.745161771774292,1.0,0.0,0.0,0.0,0.0
test,-0.03970668837428093,1.2600761651992798,-0.8338184356689453,-3.5907256603240967,2.4140572547912598,-1.7014669179916382,-0.19983786344528198,0.3898693025112152,-0.36522212624549866,2.1400485038757324,0.0,1.0,0.0,0.0,0.0
test,-0.9621230959892273,1.502456784248352,-0.723936140537262,-4.089929103851318,1.6426410675048828,-1.307023286819458,2.1821866035461426,0.7999019026756287,1.2729263305664062,1.0941082239151,0.0,0.0,1.0,0.0,0.0
test,0.45783522725105286,-0.16079561412334442,-3.4686131477355957,-3.346194267272949,1.2308588027954102,0.10201337188482285,-0.49021756649017334,-0.24576355516910553,0.9736718535423279,1.5682501792907715,0.0,0.0,0.0,1.0,0.0
test,-1.0757477283477783,0.8895903825759888,-0.17846721410751343,-5.377833366394043,1.3034836053848267,-0.5451806783676147,-2.303185224533081,0.0023477186914533377,-2.4325618743896484,2.390761137008667,0.0,0.0,0.0,0.0,1.0
test,0.5975618958473206,0.9176352024078369,-0.4979087710380554,-3.2421679496765137,1.349080204963684,-1.566463828086853,0.4047682583332062,0.13697323203086853,0.7607461810112,1.377963900566101,1.0,0.0,0.0,0.0,0.0
test,0.03838008642196655,0.9196648597717285,-0.39004141092300415,-2.068758964538574,1.8360891342163086,-0.5491170883178711,0.6808658242225647,-0.03402554243803024,1.5447416305541992,2.549374580383301,0.0,1.0,0.0,0.0,0.0
test,1.7436532974243164,0.8607420921325684,-0.8658849000930786,-2.0153770446777344,3.285149097442627,-1.1723649501800537,0.5900998711585999,-0.2328730821609497,0.819728672504425,0.7530614733695984,0.0,0.0,1.0,0.0,0.0
test,1.7526295185089111,3.754279851913452,-0.8947216272354126,-4.400502681732178,2.3361763954162598,-2.0907490253448486,0.09870277345180511,0.4509795010089874,0.6263347864151001,2.1370913982391357,0.0,0.0,0.0,1.0,0.0
test,1.7974344491958618,2.7453525066375732,0.9145848751068115,-0.9743181467056274,0.1286248117685318,-2.480564832687378,-1.7671189308166504,-0.1440775841474533,0.18522346019744873,-0.5811679363250732,0.0,0.0,0.0,0.0,1.0
test,-0.02897200547158718,0.727878212928772,0.28014546632766724,-3.0767879486083984,0.8724730014801025,-1.6526767015457153,0.8161347508430481,-0.29072389006614685,0.8345189690589905,1.5199447870254517,1.0,0.0,0.0,0.0,0.0
test,1.0970934629440308,0.8791533708572388,-0.541480302810669,-3.8448610305786133,0.22598367929458618,-1.81439208984375,0.6326565146446228,-0.821449875831604,-0.4993124306201935,1.8268978595733643,0.0,1.0,0.0,0.0,0.0
test,0.12882424890995026,0.06830114126205444,-1.4584335088729858,-2.337763786315918,1.2300468683242798,0.2215910404920578,0.7484580874443054,0.2968742251396179,2.0190441608428955,1.3089712858200073,0.0,0.0,1.0,0.0,0.0
test,1.085717797279358,-0.290546178817749,-1.3432906866073608,-6.053413391113281,2.2845728397369385,-0.7277107238769531,0.7168428301811218,-0.5627397298812866,1.2829865217208862,2.3783581256866455,0.0,0.0,0.0,1.0,0.0
test,-0.4318423867225647,2.3498332500457764,-0.7315536737442017,-5.591456413269043,0.6859704852104187,-1.7217910289764404,2.4083940982818604,-1.9571244716644287,-2.5334184169769287,1.992246389389038,0.0,0.0,0.0,0.0,1.0
test,0.05251144617795944,0.8975713849067688,-0.5892589092254639,-2.8940956592559814,1.098037600517273,-1.642093300819397,0.19088342785835266,0.38502436876296997,0.004883031826466322,1.6959962844848633,1.0,0.0,0.0,0.0,0.0
test,-0.5825177431106567,1.2741893529891968,0.08190419524908066,-4.052319049835205,1.0559542179107666,-0.8012086749076843,0.3433935046195984,-0.9473234415054321,-0.2773781418800354,2.453097343444824,0.0,1.0,0.0,0.0,0.0
test,1.5142072439193726,-0.42502740025520325,-0.48097628355026245,-2.458493232727051,1.702365517616272,-1.54193115234375,0.6453280448913574,1.874651551246643,1.0234732627868652,2.097262144088745,0.0,0.0,1.0,0.0,0.0
test,-0.6613054871559143,1.5565789937973022,-0.9040762186050415,-2.093653678894043,3.484842300415039,-0.9365020394325256,-0.048491962254047394,-0.44043582677841187,2.5767786502838135,3.621851682662964,0.0,0.0,0.0,1.0,0.0
test,-1.6417779922485352,1.201310157775879,-0.5891541838645935,-4.162718772888184,-0.05308665707707405,2.009021282196045,0.1087300181388855,-1.8732372522354126,1.547132134437561,3.0001728534698486,0.0,0.0,0.0,0.0,1.0
test,0.67429119348526,0.794009268283844,-0.207794189453125,-3.3655552864074707,1.4910446405410767,-1.4260494709014893,0.8764140605926514,-0.25336453318595886,-0.3282802104949951,1.871261477470398,1.0,0.0,0.0,0.0,0.0
test,-0.5659440755844116,0.8740324974060059,-0.1707855761051178,-2.788510799407959,1.8684937953948975,-0.742015540599823,-0.510538637638092,-0.9713718295097351,-0.14389537274837494,1.0491994619369507,0.0,1.0,0.0,0.0,0.0
test,0.2596225142478943,2.2483789920806885,-0.410043865442276,-2.9851090908050537,3.272315502166748,-1.339491367340088,0.049337130039930344,-0.07597732543945312,0.479550838470459,0.21172583103179932,0.0,0.0,1.0,0.0,0.0
test,0.5828642249107361,0.4670093357563019,-0.15250703692436218,-1.915480613708496,0.766338586807251,-4.019381999969482,0.953069806098938,-2.1416800022125244,0.3706757724285126,4.02681303024292,0.0,0.0,0.0,1.0,0.0
test,-1.9281094074249268,-0.8694177269935608,-3.0495336055755615,-4.708327293395996,0.06841202080249786,-2.039032459259033,0.270674467086792,-1.4235697984695435,1.1354495286941528,0.2863694131374359,0.0,0.0,0.0,0.0,1.0
test,-0.28053370118141174,0.9122007489204407,-0.07555391639471054,-2.5079877376556396,1.3622742891311646,-1.2560700178146362,0.32667630910873413,-0.8685286641120911,0.4969267249107361,2.1961886882781982,1.0,0.0,0.0,0.0,0.0
test,0.8660881519317627,2.1211769580841064,-0.06123775988817215,-3.4887683391571045,0.572946310043335,-2.191641330718994,-0.11603628098964691,-0.2211405634880066,0.2662239670753479,2.03580379486084,0.0,1.0,0.0,0.0,0.0
test,1.5834308862686157,1.8703274726867676,-1.603072166442871,-2.560803174972534,1.7089194059371948,-2.6503772735595703,0.26746755838394165,-1.4369391202926636,1.3786418437957764,1.5145432949066162,0.0,0.0,1.0,0.0,0.0
test,0.5535396337509155,0.7833773493766785,-0.5590363144874573,-2.9308922290802,4.264704704284668,-3.2947185039520264,1.3713903427124023,-1.8085893392562866,-0.1081332266330719,2.7700700759887695,0.0,0.0,0.0,1.0,0.0
test,0.5790698528289795,0.4522809386253357,-3.1430301666259766,-1.6539018154144287,1.2615128755569458,-1.564552664756775,2.362553596496582,1.476076602935791,1.9440677165985107,4.224472999572754,0.0,0.0,0.0,0.0,1.0
test,0.7178526520729065,0.962934136390686,0.2663716971874237,-2.640949249267578,1.4651052951812744,-1.5028908252716064,0.8426612615585327,-0.026643499732017517,0.6794378757476807,1.5146751403808594,1.0,0.0,0.0,0.0,0.0
test,-0.08084934204816818,0.1302809715270996,0.780638575553894,-3.4041903018951416,0.3454206585884094,-0.8592764139175415,-0.25757896900177,-0.49682921171188354,0.38153767585754395,2.1692187786102295,0.0,1.0,0.0,0.0,0.0
test,-0.24724005162715912,-0.8645198345184326,-0.5690778493881226,-2.3508801460266113,3.2312819957733154,-1.2844973802566528,0.13022643327713013,-0.470474511384964,-0.12452114373445511,0.6903091669082642,0.0,0.0,1.0,0.0,0.0
test,0.917392373085022,1.067733645439148,1.3230801820755005,-2.334533452987671,1.2259329557418823,-0.31221750378608704,2.0233755111694336,-0.12818999588489532,1.37343430519104,4.698071002960205,0.0,0.0,0.0,1.0,0.0
test,-0.7604517340660095,-1.737147569656372,2.628276824951172,-3.8800830841064453,2.3756775856018066,-1.3360573053359985,3.0372328758239746,0.311556875705719,1.1864920854568481,1.7034993171691895,0.0,0.0,0.0,0.0,1.0
test,0.17202900350093842,1.178114891052246,-0.032398708164691925,-2.7215640544891357,1.6764864921569824,-1.4006571769714355,0.01936204545199871,-0.0823851153254509,0.2932087481021881,1.307233214378357,1.0,0.0,0.0,0.0,0.0
test,0.21726948022842407,0.6295191645622253,0.5628350973129272,-4.212011337280273,0.588409960269928,-1.3282736539840698,1.2813667058944702,-0.07613858580589294,0.8163461089134216,1.3480817079544067,0.0,1.0,0.0,0.0,0.0
test,-1.3539141416549683,1.639850378036499,0.6657378077507019,-4.214728832244873,2.45487642288208,-2.217137575149536,1.3513745069503784,0.585310161113739,0.6144371628761292,2.0774476528167725,0.0,0.0,1.0,0.0,0.0
test,-0.47246506810188293,0.875786542892456,-1.0990246534347534,-4.853530406951904,0.4820815324783325,-3.100121259689331,-0.9712976813316345,-1.1188719272613525,-1.511258602142334,0.7113476395606995,0.0,0.0,0.0,1.0,0.0
test,-0.9392666220664978,0.7640116810798645,0.01252599898725748,-2.6373772621154785,1.2298215627670288,-5.3298516273498535,2.709836483001709,-1.6565375328063965,-1.1208573579788208,1.1896520853042603,0.0,0.0,0.0,0.0,1.0
test,-0.15131962299346924,0.5324466228485107,-0.3727276921272278,-2.630004405975342,1.1680036783218384,-1.6357927322387695,0.14685258269309998,-0.5982460379600525,-0.06445227563381195,1.376111626625061,1.0,0.0,0.0,0.0,0.0
test,0.6411318182945251,0.006398412864655256,0.20145367085933685,-3.3153040409088135,0.8301978707313538,-1.111506462097168,0.7015249729156494,0.1251099854707718,-1.1294749975204468,1.618843913078308,0.0,1.0,0.0,0.0,0.0
